osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,tunnel
60741439,Iván-Kovács László utca,residential,False,True,198.65,"LINESTRING (19.1368375 47.6869538, 19.13446 47.6870737, 19.1343142 47.6870811, 19.1341911 47.6870873)",50,,,
738482076,Rákóczi Ferenc utca,residential,False,False,111.99000000000001,"LINESTRING (19.1368375 47.6869538, 19.1366108 47.6861072, 19.1365655 47.6859635)",40,,,
60741441,Lánchíd utca,residential,False,False,46.804,"LINESTRING (19.130717 47.6859761, 19.1307536 47.6863963)",,,,
79086939,Török Ignác utca,residential,False,True,52.86,"LINESTRING (19.130717 47.6859761, 19.1313294 47.6862128)",,,,
221228808,Török Ignác utca,residential,False,False,64.552,"LINESTRING (19.130717 47.6859761, 19.1299757 47.6856795)",,,,
60741443,Luther Márton utca,residential,False,False,52.021,"LINESTRING (19.1311528 47.6846435, 19.1312053 47.68511)",30,,,
308723326,Szabadságharcosok útja,residential,False,True,208.491,"LINESTRING (19.1311528 47.6846435, 19.1339336 47.6845386)",30,,,
60741443,Luther Márton utca,residential,False,True,85.497,"LINESTRING (19.1311528 47.6846435, 19.1311307 47.6844471, 19.1310666 47.6838768)",30,,,
60741443,Luther Márton utca,residential,False,False,74.803,"LINESTRING (19.1309838 47.6831413, 19.1310593 47.6838121)",30,,,
79086935,Alkotmány utca,residential,False,False,122.736,"LINESTRING (19.1309838 47.6831413, 19.1298059 47.6839091)",,,,
79086938,Alkotmány utca,residential,False,True,79.033,"LINESTRING (19.1309838 47.6831413, 19.1320365 47.6830873)",30,,,
60741443,Luther Márton utca,residential,False,False,7.215,"LINESTRING (19.1310593 47.6838121, 19.1310666 47.6838768)",30,,,
60741443,Luther Márton utca,residential,False,True,74.803,"LINESTRING (19.1310593 47.6838121, 19.1309838 47.6831413)",30,,,
60741444,Tó köz,residential,False,False,56.575,"LINESTRING (19.1310593 47.6838121, 19.1304935 47.6838318, 19.1303723 47.6839296)",,,,
60741443,Luther Márton utca,residential,False,True,7.215,"LINESTRING (19.1310666 47.6838768, 19.1310593 47.6838121)",30,,,
60741443,Luther Márton utca,residential,False,False,85.497,"LINESTRING (19.1310666 47.6838768, 19.1311307 47.6844471, 19.1311528 47.6846435)",30,,,
60741445,Templom utca,residential,False,False,209.252,"LINESTRING (19.1310666 47.6838768, 19.1333335 47.6837787, 19.1338562 47.6837568)",,,,
60741443,Luther Márton utca,residential,False,False,41.595,"LINESTRING (19.1312053 47.68511, 19.1312473 47.685483)",30,,,
60741443,Luther Márton utca,residential,False,True,52.021,"LINESTRING (19.1312053 47.68511, 19.1311528 47.6846435)",30,,,
"[74480601, 1200626997]",Bartók Béla utca,residential,False,False,205.60500000000002,"LINESTRING (19.1312053 47.68511, 19.1297805 47.6854008, 19.129537 47.6854516, 19.1288501 47.685595, 19.1285791 47.6856515)",,,,
60741444,Tó köz,residential,False,True,56.575,"LINESTRING (19.1303723 47.6839296, 19.1304935 47.6838318, 19.1310593 47.6838121)",,,,
79086935,Alkotmány utca,residential,False,True,122.736,"LINESTRING (19.1298059 47.6839091, 19.1309838 47.6831413)",,,,
60741445,Templom utca,residential,False,True,209.252,"LINESTRING (19.1338562 47.6837568, 19.1333335 47.6837787, 19.1310666 47.6838768)",,,,
"[1203074840, 308750521]",Pesti út,primary,False,True,84.013,"LINESTRING (19.1338562 47.6837568, 19.1338233 47.6834322, 19.1338006 47.6832077, 19.1337799 47.683003)",50,2,2,
1203074842,Pesti út,primary,False,False,87.125,"LINESTRING (19.1338562 47.6837568, 19.1338586 47.6837811, 19.1338634 47.6838301, 19.1338684 47.6838803, 19.1339336 47.6845386)",50,2,2,
60741446,Nagy Imre utca,residential,False,False,77.519,"LINESTRING (19.1339857 47.6850668, 19.135019 47.6850208)",50,,,
308723325,Pesti út,primary,False,False,37.494,"LINESTRING (19.1339857 47.6850668, 19.1340199 47.6854032)",50,2,2,
308723325,Pesti út,primary,False,True,58.863,"LINESTRING (19.1339857 47.6850668, 19.1339336 47.6845386)",50,2,2,
60741446,Nagy Imre utca,residential,False,True,95.36,"LINESTRING (19.1362901 47.6849641, 19.135019 47.6850208)",50,,,
738482076,Rákóczi Ferenc utca,residential,False,True,113.024,"LINESTRING (19.1362901 47.6849641, 19.1365655 47.6859635)",40,,,
294287720,Rákóczi Ferenc utca,residential,False,False,174.14200000000002,"LINESTRING (19.1362901 47.6849641, 19.1361089 47.6842938, 19.1358999 47.683559, 19.1358106 47.6834363)",40,,,
60741447,Jávorka Sándor utca,residential,False,False,79.154,"LINESTRING (19.1345898 47.6805839, 19.1335341 47.6806232)",,,,
517669151,József Attila utca,residential,False,False,376.821,"LINESTRING (19.1345898 47.6805839, 19.1347133 47.6823235, 19.1347497 47.6827844, 19.1347863 47.6831637, 19.134796 47.6832644, 19.1348639 47.6839676)",,,,
60741447,Jávorka Sándor utca,residential,False,True,79.154,"LINESTRING (19.1335341 47.6806232, 19.1345898 47.6805839)",,,,
700231103,Jávorka Sándor utca,residential,False,False,130.587,"LINESTRING (19.1335341 47.6806232, 19.1318635 47.6807206, 19.1317963 47.6807248)",,,,
700231104,Pesti út,primary,False,False,265.262,"LINESTRING (19.1335341 47.6806232, 19.1337234 47.6824854, 19.1337799 47.683003)",50,2,2,
308750522,Jávorka Sándor utca,residential,False,False,123.132,"LINESTRING (19.1317963 47.6807248, 19.1317309 47.6807283, 19.1301567 47.6808124)",,,,
700231103,Jávorka Sándor utca,residential,False,True,130.587,"LINESTRING (19.1317963 47.6807248, 19.1318635 47.6807206, 19.1335341 47.6806232)",,,,
60741463,Vasvári Pál utca,residential,False,True,138.332,"LINESTRING (19.1301567 47.6808124, 19.1300317 47.6795712)",30,,,
308750522,Jávorka Sándor utca,residential,False,False,141.71699999999998,"LINESTRING (19.1301567 47.6808124, 19.12968 47.6808524, 19.1295155 47.6808638, 19.1294405 47.6808451, 19.129334 47.6807885, 19.1291712 47.6807558, 19.1286717 47.680773, 19.1283156 47.6808151)",,,,
308750522,Jávorka Sándor utca,residential,False,True,123.132,"LINESTRING (19.1301567 47.6808124, 19.1317309 47.6807283, 19.1317963 47.6807248)",,,,
60741463,Vasvári Pál utca,residential,False,False,138.332,"LINESTRING (19.1300317 47.6795712, 19.1301567 47.6808124)",30,,,
440174546,Bischoff házaspár utca,residential,False,True,62.888,"LINESTRING (19.1300317 47.6795712, 19.1291937 47.6796104)",,,,
60741453,Alkotmány utca,residential,False,False,130.847,"LINESTRING (19.1337799 47.683003, 19.1332593 47.6830282, 19.1320365 47.6830873)",30,,,
"[1203074840, 308750521]",Pesti út,primary,False,False,84.013,"LINESTRING (19.1337799 47.683003, 19.1338006 47.6832077, 19.1338233 47.6834322, 19.1338562 47.6837568)",50,2,2,
700231104,Pesti út,primary,False,True,265.262,"LINESTRING (19.1337799 47.683003, 19.1337234 47.6824854, 19.1335341 47.6806232)",50,2,2,
79086938,Alkotmány utca,residential,False,False,79.033,"LINESTRING (19.1320365 47.6830873, 19.1309838 47.6831413)",30,,,
60741453,Alkotmány utca,residential,False,True,130.847,"LINESTRING (19.1320365 47.6830873, 19.1332593 47.6830282, 19.1337799 47.683003)",30,,,
74481434,Petőfi Sándor utca,residential,True,False,263.31399999999996,"LINESTRING (19.1320365 47.6830873, 19.1320091 47.6828389, 19.1318645 47.6814025, 19.1317963 47.6807248)",20,1,,
"[74480601, 1200626997]",Bartók Béla utca,residential,False,True,205.60500000000002,"LINESTRING (19.1285791 47.6856515, 19.1288501 47.685595, 19.129537 47.6854516, 19.1297805 47.6854008, 19.1312053 47.68511)",,,,
60741443,Luther Márton utca,residential,False,False,81.383,"LINESTRING (19.1312473 47.685483, 19.1313294 47.6862128)",30,,,
60741443,Luther Márton utca,residential,False,True,41.595,"LINESTRING (19.1312473 47.685483, 19.1312053 47.68511)",30,,,
74481432,Táncsics Mihály utca,residential,False,False,207.737,"LINESTRING (19.1312473 47.685483, 19.1340199 47.6854032)",,,,
74481432,Táncsics Mihály utca,residential,False,True,207.737,"LINESTRING (19.1340199 47.6854032, 19.1312473 47.685483)",,,,
308723325,Pesti út,primary,False,False,76.503,"LINESTRING (19.1340199 47.6854032, 19.1340897 47.6860896)",50,2,2,
308723325,Pesti út,primary,False,True,37.494,"LINESTRING (19.1340199 47.6854032, 19.1339857 47.6850668)",50,2,2,
78320347,,residential,False,False,31.174,"LINESTRING (19.138044 47.6871682, 19.1384349 47.6872649)",,,,
"[78320364, 78320343]","['Pálya utca', 'Fácán utca']",residential,False,"[False, True]",61.696,"LINESTRING (19.138044 47.6871682, 19.1380752 47.6873551, 19.1381011 47.6873969, 19.1381349 47.6874227, 19.1381924 47.6874344, 19.1382535 47.6874277, 19.1382954 47.6874055, 19.1384349 47.6872649)",50,,,
78320343,Pálya utca,residential,False,True,197.95800000000003,"LINESTRING (19.138044 47.6871682, 19.1379333 47.6869502, 19.1376183 47.6857769, 19.1376265 47.6856631, 19.1376484 47.6854199)",,,,
78320331,Tenkes köz,residential,False,True,65.999,"LINESTRING (19.1291322 47.6790183, 19.1291937 47.6796104)",,,,
78320347,,residential,False,True,31.174,"LINESTRING (19.1384349 47.6872649, 19.138044 47.6871682)",,,,
"[78320364, 78320343]","['Pálya utca', 'Fácán utca']",residential,False,"[False, True]",61.696,"LINESTRING (19.1384349 47.6872649, 19.1382954 47.6874055, 19.1382535 47.6874277, 19.1381924 47.6874344, 19.1381349 47.6874227, 19.1381011 47.6873969, 19.1380752 47.6873551, 19.138044 47.6871682)",50,,,
78320364,Fácán utca,residential,False,True,75.636,"LINESTRING (19.1384349 47.6872649, 19.138987 47.6866952)",50,,,
78320331,Tenkes köz,residential,False,False,65.999,"LINESTRING (19.1291937 47.6796104, 19.1291322 47.6790183)",,,,
440174546,Bischoff házaspár utca,residential,False,False,62.888,"LINESTRING (19.1291937 47.6796104, 19.1300317 47.6795712)",,,,
185017068,Móricz Zsigmond utca,residential,False,True,74.937,"LINESTRING (19.1392756 47.6789847, 19.1384283 47.6793435)",,,,
498841200,Radnóti Miklós utca,residential,False,False,88.494,"LINESTRING (19.1392756 47.6789847, 19.1399149 47.6796541)",,2,,
185017065,Tóth Árpád utca,residential,False,True,18.332,"LINESTRING (19.1406507 47.6792654, 19.1404581 47.6793672)",,,,
185017065,Tóth Árpád utca,residential,False,False,18.332,"LINESTRING (19.1404581 47.6793672, 19.1406507 47.6792654)",,,,
185017065,Tóth Árpád utca,residential,False,True,51.687,"LINESTRING (19.1404581 47.6793672, 19.1399149 47.6796541)",,,,
185017068,Móricz Zsigmond utca,residential,False,False,74.937,"LINESTRING (19.1384283 47.6793435, 19.1392756 47.6789847)",,,,
185017068,Móricz Zsigmond utca,residential,False,True,72.18,"LINESTRING (19.1384283 47.6793435, 19.1376105 47.6796873)",,,,
231894975,Babits Mihály utca,residential,False,True,91.298,"LINESTRING (19.1384283 47.6793435, 19.1391699 47.6799953)",,,,
34962535,Arany János utca,residential,False,False,95.601,"LINESTRING (19.1376105 47.6796873, 19.1383265 47.6803992)",,,,
185017068,Móricz Zsigmond utca,residential,False,False,72.18,"LINESTRING (19.1376105 47.6796873, 19.1384283 47.6793435)",,,,
185017068,Móricz Zsigmond utca,residential,False,True,73.72,"LINESTRING (19.1376105 47.6796873, 19.1367646 47.6800267)",,,,
60369112,Babits Mihály utca,residential,False,True,147.025,"LINESTRING (19.1395606 47.6798261, 19.1407542 47.6808761)",,,,
185017065,Tóth Árpád utca,residential,False,False,32.701,"LINESTRING (19.1395606 47.6798261, 19.1399149 47.6796541)",,,,
185017065,Tóth Árpád utca,residential,False,True,34.778,"LINESTRING (19.1395606 47.6798261, 19.1391699 47.6799953)",,,,
185017065,Tóth Árpád utca,residential,False,False,34.778,"LINESTRING (19.1391699 47.6799953, 19.1395606 47.6798261)",,,,
185017065,Tóth Árpád utca,residential,False,True,60.901,"LINESTRING (19.1391699 47.6799953, 19.1385062 47.680312)",,,,
231894975,Babits Mihály utca,residential,False,False,91.298,"LINESTRING (19.1391699 47.6799953, 19.1384283 47.6793435)",,,,
34962534,Kazinczy Ferenc utca,residential,False,True,103.54,"LINESTRING (19.1367646 47.6800267, 19.1375412 47.6807972)",,,,
185017068,Móricz Zsigmond utca,residential,False,False,73.72,"LINESTRING (19.1367646 47.6800267, 19.1376105 47.6796873)",,,,
185017068,Móricz Zsigmond utca,residential,False,True,72.242,"LINESTRING (19.1367646 47.6800267, 19.1359544 47.6803796)",,,,
185017065,Tóth Árpád utca,residential,False,False,60.901,"LINESTRING (19.1385062 47.680312, 19.1391699 47.6799953)",,,,
185017065,Tóth Árpád utca,residential,False,True,16.583,"LINESTRING (19.1385062 47.680312, 19.1383265 47.6803992)",,,,
231894974,Arany János utca,residential,False,False,154.734,"LINESTRING (19.1385062 47.680312, 19.1397625 47.681417)",,,,
185017068,Móricz Zsigmond utca,residential,False,False,72.242,"LINESTRING (19.1359544 47.6803796, 19.1367646 47.6800267)",,,,
207960495,Mikszáth Kálmán utca,residential,False,False,112.16499999999999,"LINESTRING (19.1359544 47.6803796, 19.1362044 47.6810517, 19.1364972 47.6812985)",,,,
34962535,Arany János utca,residential,False,True,95.601,"LINESTRING (19.1383265 47.6803992, 19.1376105 47.6796873)",,,,
185017065,Tóth Árpád utca,residential,False,False,16.583,"LINESTRING (19.1383265 47.6803992, 19.1385062 47.680312)",,,,
185017065,Tóth Árpád utca,residential,False,True,73.586,"LINESTRING (19.1383265 47.6803992, 19.1375412 47.6807972)",,,,
34962534,Kazinczy Ferenc utca,residential,False,False,103.54,"LINESTRING (19.1375412 47.6807972, 19.1367646 47.6800267)",,,,
34962534,Kazinczy Ferenc utca,residential,False,True,158.72,"LINESTRING (19.1375412 47.6807972, 19.1388356 47.6819277)",,,,
185017065,Tóth Árpád utca,residential,False,False,73.586,"LINESTRING (19.1375412 47.6807972, 19.1383265 47.6803992)",,,,
185017065,Tóth Árpád utca,residential,False,True,95.998,"LINESTRING (19.1375412 47.6807972, 19.1364972 47.6812985)",,,,
60369112,Babits Mihály utca,residential,False,False,147.025,"LINESTRING (19.1407542 47.6808761, 19.1395606 47.6798261)",,,,
185017092,Alagút utca,residential,False,False,95.549,"LINESTRING (19.1407542 47.6808761, 19.1403426 47.6811038, 19.1397625 47.681417)",,,,
185017065,Tóth Árpád utca,residential,False,False,95.998,"LINESTRING (19.1364972 47.6812985, 19.1375412 47.6807972)",,,,
207960495,Mikszáth Kálmán utca,residential,False,False,80.037,"LINESTRING (19.1364972 47.6812985, 19.1371652 47.6818605)",,,,
207960495,Mikszáth Kálmán utca,residential,False,True,112.16499999999999,"LINESTRING (19.1364972 47.6812985, 19.1362044 47.6810517, 19.1359544 47.6803796)",,,,
231894974,Arany János utca,residential,False,True,154.734,"LINESTRING (19.1397625 47.681417, 19.1385062 47.680312)",,,,
185017092,Alagút utca,residential,False,True,95.549,"LINESTRING (19.1397625 47.681417, 19.1403426 47.6811038, 19.1407542 47.6808761)",,,,
545423172,Alagút utca,residential,False,False,89.664,"LINESTRING (19.1397625 47.681417, 19.1390679 47.6817993, 19.1388356 47.6819277)",40,,,
34962534,Kazinczy Ferenc utca,residential,False,False,158.72,"LINESTRING (19.1388356 47.6819277, 19.1375412 47.6807972)",,,,
545423171,Alagút utca,residential,False,False,91.843,"LINESTRING (19.1388356 47.6819277, 19.1380459 47.6823605, 19.1378841 47.6824491)",,,,
545423172,Alagút utca,residential,False,True,89.664,"LINESTRING (19.1388356 47.6819277, 19.1390679 47.6817993, 19.1397625 47.681417)",40,,,
207960495,Mikszáth Kálmán utca,residential,False,True,84.735,"LINESTRING (19.1378841 47.6824491, 19.1371652 47.6818605)",,,,
545423171,Alagút utca,residential,False,False,119.646,"LINESTRING (19.1378841 47.6824491, 19.1367406 47.6830704, 19.1366362 47.6831212)",,,,
545423171,Alagút utca,residential,False,True,91.843,"LINESTRING (19.1378841 47.6824491, 19.1380459 47.6823605, 19.1388356 47.6819277)",,,,
189565215,Alagút utca,residential,False,True,94.24,"LINESTRING (19.1339336 47.6845386, 19.1348639 47.6839676)",,,,
308723325,Pesti út,primary,False,False,58.863,"LINESTRING (19.1339336 47.6845386, 19.1339857 47.6850668)",50,2,2,
308723326,Szabadságharcosok útja,residential,False,False,208.491,"LINESTRING (19.1339336 47.6845386, 19.1311528 47.6846435)",30,,,
1203074842,Pesti út,primary,False,True,87.12499999999999,"LINESTRING (19.1339336 47.6845386, 19.1338684 47.6838803, 19.1338634 47.6838301, 19.1338586 47.6837811, 19.1338562 47.6837568)",50,2,2,
301467384,Erdész utca,living_street,False,True,76.624,"LINESTRING (19.1394841 47.687144, 19.1400874 47.6877007)",20,,,
308723323,Erdész utca,residential,False,False,62.25,"LINESTRING (19.1394841 47.687144, 19.138987 47.6866952)",30,,,
207960495,Mikszáth Kálmán utca,residential,False,False,84.735,"LINESTRING (19.1371652 47.6818605, 19.1378841 47.6824491)",,,,
207960495,Mikszáth Kálmán utca,residential,False,True,80.037,"LINESTRING (19.1371652 47.6818605, 19.1364972 47.6812985)",,,,
208067051,Tavasz utca,residential,False,False,66.704,"LINESTRING (19.1371652 47.6818605, 19.1364582 47.6822256)",,,,
208067051,Tavasz utca,residential,False,True,66.704,"LINESTRING (19.1364582 47.6822256, 19.1371652 47.6818605)",,,,
301467384,Erdész utca,living_street,False,False,76.624,"LINESTRING (19.1400874 47.6877007, 19.1394841 47.687144)",20,,,
294287779,Mészáros Lázár utca,residential,False,True,185.858,"LINESTRING (19.1365655 47.6859635, 19.1340897 47.6860896)",50,,,
738482076,Rákóczi Ferenc utca,residential,False,False,113.024,"LINESTRING (19.1365655 47.6859635, 19.1362901 47.6849641)",40,,,
738482076,Rákóczi Ferenc utca,residential,False,True,111.99000000000001,"LINESTRING (19.1365655 47.6859635, 19.1366108 47.6861072, 19.1368375 47.6869538)",40,,,
189565215,Alagút utca,residential,False,False,92.264,"LINESTRING (19.1358106 47.6834363, 19.1354558 47.6836354, 19.1348639 47.6839676)",,,,
"[308723324, 78320332, 189565215]",Alagút utca,residential,False,True,72.804,"LINESTRING (19.1358106 47.6834363, 19.1360284 47.6832916, 19.1361585 47.6832329, 19.1362342 47.6832042, 19.1363009 47.6831865, 19.1364843 47.6831635, 19.1365582 47.6831472, 19.1366362 47.6831212)",,,,yes
294287720,Rákóczi Ferenc utca,residential,False,True,174.142,"LINESTRING (19.1358106 47.6834363, 19.1358999 47.683559, 19.1361089 47.6842938, 19.1362901 47.6849641)",40,,,
308723323,Erdész utca,residential,False,True,173.637,"LINESTRING (19.1376484 47.6854199, 19.138987 47.6866952)",30,,,
78320343,Pálya utca,residential,False,False,197.958,"LINESTRING (19.1376484 47.6854199, 19.1376265 47.6856631, 19.1376183 47.6857769, 19.1379333 47.6869502, 19.138044 47.6871682)",,,,
308723323,Erdész utca,residential,False,False,281.961,"LINESTRING (19.1376484 47.6854199, 19.1374186 47.6851908, 19.1372699 47.684771, 19.13749 47.6842979, 19.1374796 47.684123, 19.1373982 47.6839431, 19.1366362 47.6831212)",30,,,
78320364,Fácán utca,residential,False,False,75.636,"LINESTRING (19.138987 47.6866952, 19.1384349 47.6872649)",50,,,
308723323,Erdész utca,residential,False,False,173.637,"LINESTRING (19.138987 47.6866952, 19.1376484 47.6854199)",30,,,
308723323,Erdész utca,residential,False,True,62.25,"LINESTRING (19.138987 47.6866952, 19.1394841 47.687144)",30,,,
308723323,Erdész utca,residential,False,True,281.961,"LINESTRING (19.1366362 47.6831212, 19.1373982 47.6839431, 19.1374796 47.684123, 19.13749 47.6842979, 19.1372699 47.684771, 19.1374186 47.6851908, 19.1376484 47.6854199)",30,,,
"[78320332, 308723324, 189565215]",Alagút utca,residential,False,False,72.804,"LINESTRING (19.1366362 47.6831212, 19.1365582 47.6831472, 19.1364843 47.6831635, 19.1363009 47.6831865, 19.1362342 47.6832042, 19.1361585 47.6832329, 19.1360284 47.6832916, 19.1358106 47.6834363)",,,,yes
545423171,Alagút utca,residential,False,True,119.646,"LINESTRING (19.1366362 47.6831212, 19.1367406 47.6830704, 19.1378841 47.6824491)",,,,
60741446,Nagy Imre utca,residential,False,False,95.36,"LINESTRING (19.135019 47.6850208, 19.1362901 47.6849641)",50,,,
60741446,Nagy Imre utca,residential,False,True,77.519,"LINESTRING (19.135019 47.6850208, 19.1339857 47.6850668)",50,,,
1203075466,József Attila utca,residential,False,True,117.685,"LINESTRING (19.135019 47.6850208, 19.1348639 47.6839676)",,,,
60741441,Lánchíd utca,residential,False,True,46.804,"LINESTRING (19.1307536 47.6863963, 19.130717 47.6859761)",,,,
404432097,Lánchíd köz,residential,False,False,55.007,"LINESTRING (19.1307536 47.6863963, 19.130019 47.686409)",,,,
404432097,Lánchíd köz,residential,False,True,55.007,"LINESTRING (19.130019 47.686409, 19.1307536 47.6863963)",,,,
308723325,Pesti út,primary,False,True,59.439,"LINESTRING (19.1341439 47.6866229, 19.1340897 47.6860896)",50,2,2,
404432099,Városház köz,residential,False,True,127.293,"LINESTRING (19.1341439 47.6866229, 19.132449 47.686716)",,,,
308723325,Pesti út,primary,False,False,51.759,"LINESTRING (19.1341439 47.6866229, 19.1341556 47.6867378, 19.1341911 47.6870873)",50,2,2,
60741440,Bajcsy-Zsilinszky utca,residential,False,True,61.374,"LINESTRING (19.132449 47.686716, 19.1323877 47.6861656)",30,,,
404432099,Városház köz,residential,False,False,127.293,"LINESTRING (19.132449 47.686716, 19.1341439 47.6866229)",,,,
308750522,Jávorka Sándor utca,residential,False,True,141.71699999999998,"LINESTRING (19.1283156 47.6808151, 19.1286717 47.680773, 19.1291712 47.6807558, 19.129334 47.6807885, 19.1294405 47.6808451, 19.1295155 47.6808638, 19.12968 47.6808524, 19.1301567 47.6808124)",,,,
185017065,Tóth Árpád utca,residential,False,False,51.687,"LINESTRING (19.1399149 47.6796541, 19.1404581 47.6793672)",,,,
185017065,Tóth Árpád utca,residential,False,True,32.701,"LINESTRING (19.1399149 47.6796541, 19.1395606 47.6798261)",,,,
498841200,Radnóti Miklós utca,residential,False,True,88.494,"LINESTRING (19.1399149 47.6796541, 19.1392756 47.6789847)",,2,,
