osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge,width,maxspeed,ref,tunnel
50024616,Csiky Sándor utca,tertiary,False,False,66.637,,"LINESTRING (20.370298 47.903251, 20.370424 47.9033009, 20.3705293 47.9033082, 20.3705828 47.9033065, 20.3708371 47.9033013, 20.3709293 47.9032944, 20.3711674 47.9032695)",,,,,
477020306,Barkóczy utca,tertiary,False,True,83.251,2,"LINESTRING (20.370298 47.903251, 20.3702207 47.9031901, 20.3701912 47.9030778, 20.3702261 47.9028414, 20.3702727 47.9025258)",,,,,
477020306,Barkóczy utca,tertiary,False,False,28.895,2,"LINESTRING (20.3702931 47.9022663, 20.3702727 47.9025258)",,,,,
1021792433,Barkóczy utca,tertiary,False,True,32.586,,"LINESTRING (20.3702931 47.9022663, 20.3703435 47.9019752)",,,,,
28173930,,residential,True,False,30.573,,"LINESTRING (20.3743951 47.8982296, 20.3740049 47.898145)",,,,,
123629267,Hatvani kapu tér,tertiary,False,True,100.30499999999999,4,"LINESTRING (20.3743951 47.8982296, 20.3744557 47.898063, 20.374728 47.8973556)",,,,,
1021792421,Hatvani kapu tér,tertiary,False,False,33.245,4,"LINESTRING (20.3743951 47.8982296, 20.3743521 47.8983441, 20.3742793 47.8985183)",,,,,
28173951,Bartók Béla tér,residential,False,False,24.459,,"LINESTRING (20.3719359 47.8977578, 20.3718185 47.8975524)",,,,,
50025731,Trinitárius utca,residential,False,False,148.27,,"LINESTRING (20.3719359 47.8977578, 20.3719467 47.8989957, 20.3719475 47.8990912)",,,,,
122093884,Telekessy István utca,residential,False,True,160.142,,"LINESTRING (20.3719359 47.8977578, 20.3739467 47.8981341, 20.3740049 47.898145)",,,50,,
122493342,Deák Ferenc utca,tertiary,False,False,8.586,4,"LINESTRING (20.3755161 47.8954064, 20.3754799 47.8954797)",,,,,
124481929,Stadion utca,residential,False,True,97.322,,"LINESTRING (20.3755161 47.8954064, 20.3756412 47.8954008, 20.3763189 47.895371, 20.3768149 47.8953244)",,,,,
90440027,Hatvani kapu tér,tertiary,True,False,24.124000000000002,1,"LINESTRING (20.3742769 47.8986858, 20.3742923 47.8988308, 20.3742999 47.8989022)",,,,,
123839608,,tertiary_link,True,False,37.538,1,"LINESTRING (20.3742769 47.8986858, 20.3743388 47.8988168, 20.3744032 47.898899, 20.3745122 47.8989776)",,,,,
90687305,,tertiary_link,True,False,13.745,1,"LINESTRING (20.3741357 47.8988788, 20.3741331 47.8987552)",,,,,
223532542,,tertiary_link,True,False,12.515,1,"LINESTRING (20.3741357 47.8988788, 20.3742999 47.8989022)",,,,,
223532542,,tertiary_link,True,False,17.91,1,"LINESTRING (20.3742999 47.8989022, 20.3745122 47.8989776)",,,,,
90440027,Hatvani kapu tér,tertiary,True,False,15.931999999999999,1,"LINESTRING (20.3742999 47.8989022, 20.3742802 47.8989827, 20.3742382 47.8990376)",,,,,
223532549,Eszterházy tér,tertiary,True,False,35.958,2,"LINESTRING (20.3745122 47.8989776, 20.3746347 47.8990265, 20.3749328 47.8991358)",,,,,
123839609,Eszterházy tér,tertiary,True,False,37.912,1,"LINESTRING (20.3740734 47.8990835, 20.3735711 47.8990302)",,,,,
"[28173969, 122356889]","['Bartók Béla tér', 'Király utca']",residential,False,False,245.848,,"LINESTRING (20.3712983 47.8974691, 20.3710899 47.8973722, 20.3704354 47.8971007, 20.3697677 47.8968463, 20.3684579 47.8963474)",,,,,
"[28173969, 28173951]",Bartók Béla tér,residential,False,True,39.938,,"LINESTRING (20.3712983 47.8974691, 20.3716995 47.8975244, 20.3717664 47.8975401, 20.3718185 47.8975524)",,,,,
122356880,Neumayer János utca,residential,True,False,261.122,,"LINESTRING (20.3712983 47.8974691, 20.3712025 47.8974619, 20.3710422 47.8974319, 20.3704227 47.8973207, 20.3695166 47.8971607, 20.36791 47.896877)",,,,,
90440027,Hatvani kapu tér,tertiary,True,False,13.304,1,"LINESTRING (20.3742382 47.8990376, 20.3740734 47.8990835)",,,,,
90687305,,tertiary_link,True,False,19.607999999999997,1,"LINESTRING (20.3742382 47.8990376, 20.3741551 47.898951, 20.3741357 47.8988788)",,,,,
28173951,Bartók Béla tér,residential,False,True,24.459,,"LINESTRING (20.3718185 47.8975524, 20.3719359 47.8977578)",,,,,
"[28173969, 28173951]",Bartók Béla tér,residential,False,False,39.938,,"LINESTRING (20.3718185 47.8975524, 20.3717664 47.8975401, 20.3716995 47.8975244, 20.3712983 47.8974691)",,,,,
122356888,Arany János utca,residential,False,False,22.955,,"LINESTRING (20.3718185 47.8975524, 20.3718521 47.897463, 20.371841 47.897349)",,,,,
100126746,Foglár utca,unclassified,False,False,72.121,,"LINESTRING (20.3741257 47.9016988, 20.373328 47.9013318)",,4,,,
100126749,Dr. Nagy János utca,residential,False,True,125.7,,"LINESTRING (20.370451 47.9013937, 20.3687702 47.9013033)",,,,,
435447239,Kacsapart utca,residential,False,True,46.209,,"LINESTRING (20.370451 47.9013937, 20.3710573 47.9014802)",,,,,
1021792433,Barkóczy utca,tertiary,False,False,65.289,,"LINESTRING (20.370451 47.9013937, 20.3703923 47.9015699, 20.3703435 47.9019752)",,,,,
"[1021792433, 687904217, 19846939, 687897209]",Barkóczy utca,tertiary,False,True,256.7,,"LINESTRING (20.370451 47.9013937, 20.3705348 47.9011166, 20.3705999 47.9009013, 20.3706555 47.9007073, 20.3706753 47.9006384, 20.3707391 47.9003901, 20.3707604 47.9003071, 20.370768 47.9002776, 20.3708026 47.9001078, 20.3708294 47.900024, 20.3710341 47.8992533, 20.3710498 47.8991213)",,,,,
100253731,Bródy Sándor utca,residential,False,True,100.495,,"LINESTRING (20.3716873 47.9019441, 20.3713545 47.9019241, 20.3710946 47.901933, 20.3703435 47.9019752)",,,,,
123839610,Városfal utca,residential,False,True,156.236,,"LINESTRING (20.3716873 47.9019441, 20.3715813 47.9027195, 20.3714069 47.9028561, 20.3712505 47.9030532, 20.3711674 47.9032695)",,,,,
"[124314936, 124314934]","['Bródy Sándor utca', 'Pori sétány']",unclassified,False,"[False, True]",199.872,,"LINESTRING (20.3716873 47.9019441, 20.3728163 47.9022507, 20.3729466 47.9020082, 20.373328 47.9013318)",,,,,
120908934,Bajcsy-Zsilinszky utca,unclassified,False,False,62.94,,"LINESTRING (20.3749575 47.9003594, 20.3752229 47.9004412, 20.3757321 47.9005844)",,,,,
"[22753837, 120908933]","['Bajcsy-Zsilinszky utca', 'Fellner Jakab utca']",residential,False,"[False, True]",52.054,,"LINESTRING (20.3757321 47.9005844, 20.3760958 47.9006875, 20.3762929 47.9007422, 20.3763284 47.9006867)",,,,,
413982128,,residential,False,False,49.885,,"LINESTRING (20.3757321 47.9005844, 20.3757367 47.9005696, 20.3757475 47.900552, 20.3757752 47.9005489, 20.3763284 47.9006867)",,,,,
120908934,Bajcsy-Zsilinszky utca,unclassified,False,True,62.94,,"LINESTRING (20.3757321 47.9005844, 20.3752229 47.9004412, 20.3749575 47.9003594)",,,,,
120926483,Szálloda utca,residential,False,True,268.863,,"LINESTRING (20.3768149 47.8953244, 20.3768823 47.8957942, 20.3767844 47.8962537, 20.3760169 47.8976, 20.3759886 47.8976358)",,,,,
124481929,Stadion utca,residential,False,False,97.322,,"LINESTRING (20.3768149 47.8953244, 20.3763189 47.895371, 20.3756412 47.8954008, 20.3755161 47.8954064)",,,,,
124481929,Stadion utca,residential,False,True,134.099,,"LINESTRING (20.3768149 47.8953244, 20.3778014 47.8953775, 20.3783948 47.895538, 20.3784363 47.8955493, 20.3785516 47.8955805)",,,,,
1021792433,Barkóczy utca,tertiary,False,False,32.586,,"LINESTRING (20.3703435 47.9019752, 20.3702931 47.9022663)",,,,,
100253731,Bródy Sándor utca,residential,False,False,100.49499999999999,,"LINESTRING (20.3703435 47.9019752, 20.3710946 47.901933, 20.3713545 47.9019241, 20.3716873 47.9019441)",,,,,
1021792433,Barkóczy utca,tertiary,False,True,65.289,,"LINESTRING (20.3703435 47.9019752, 20.3703923 47.9015699, 20.370451 47.9013937)",,,,,
50022151,Klapka György utca,tertiary,False,True,41.251,2,"LINESTRING (20.3759886 47.8976358, 20.3764694 47.8978194)",,,,,
50022151,Klapka György utca,tertiary,False,False,99.333,2,"LINESTRING (20.3759886 47.8976358, 20.3758572 47.8976054, 20.3750453 47.8973942, 20.3748777 47.8973757, 20.374728 47.8973556)",,,,,
120926483,Szálloda utca,residential,False,False,268.863,,"LINESTRING (20.3759886 47.8976358, 20.3760169 47.8976, 20.3767844 47.8962537, 20.3768823 47.8957942, 20.3768149 47.8953244)",,,,,
124481929,Stadion utca,residential,False,False,134.099,,"LINESTRING (20.3785516 47.8955805, 20.3784363 47.8955493, 20.3783948 47.895538, 20.3778014 47.8953775, 20.3768149 47.8953244)",,,,,
223532525,Eszterházy tér,tertiary,True,False,28.508,2,"LINESTRING (20.3741331 47.8987552, 20.3742793 47.8985183)",,,,,
1021065122,Szvorényi utca,tertiary,False,True,41.971,,"LINESTRING (20.3741653 47.8973674, 20.374728 47.8973556)",,,,,
121977071,Szvorényi utca,tertiary,False,False,55.899,,"LINESTRING (20.3741653 47.8973674, 20.374133 47.8973432, 20.3740609 47.8972892, 20.3738383 47.8969205)",,,,,
122093866,Hatvani kapu tér,residential,True,False,87.834,,"LINESTRING (20.3740049 47.898145, 20.3740858 47.8975042, 20.3741653 47.8973674)",,,,,
122093884,Telekessy István utca,residential,False,False,160.142,,"LINESTRING (20.3740049 47.898145, 20.3739467 47.8981341, 20.3719359 47.8977578)",,,50,,
50022151,Klapka György utca,tertiary,False,False,41.251,2,"LINESTRING (20.3764694 47.8978194, 20.3759886 47.8976358)",,,,,
"[495738746, 50022151]",Klapka György utca,tertiary,False,True,305.885,2,"LINESTRING (20.3764694 47.8978194, 20.3779126 47.8982178, 20.3789654 47.8984994, 20.3797921 47.8987036, 20.3798359 47.8987186, 20.3800832 47.8988031, 20.3801521 47.8988267, 20.3802557 47.898872)",,,,,
125668487,Tárkányi Béla utca,residential,False,True,40.28,,"LINESTRING (20.3764694 47.8978194, 20.3762926 47.8978876, 20.3760613 47.8980513)",,,,,
223532549,Eszterházy tér,tertiary,True,False,23.812,2,"LINESTRING (20.3749328 47.8991358, 20.375203 47.89925)",,,,,
122094166,Tárkányi Béla utca,residential,True,False,149.21499999999997,,"LINESTRING (20.3749328 47.8991358, 20.3749746 47.8989695, 20.3754806 47.8985019, 20.3755754 47.8984225, 20.3760613 47.8980513)",,,,,
122094167,Grónay Sándor utca,residential,False,True,17.563,,"LINESTRING (20.3749375 47.8953988, 20.3747342 47.8954786)",,,,,
122094167,Grónay Sándor utca,residential,False,False,41.427,,"LINESTRING (20.3749375 47.8953988, 20.3753766 47.8954643, 20.3754799 47.8954797)",,,,,
122493342,Deák Ferenc utca,tertiary,False,True,8.586,4,"LINESTRING (20.3754799 47.8954797, 20.3755161 47.8954064)",,,,,
122094167,Grónay Sándor utca,residential,False,True,41.427,,"LINESTRING (20.3754799 47.8954797, 20.3753766 47.8954643, 20.3749375 47.8953988)",,,,,
122359159,Deák Ferenc utca,tertiary,False,False,216.098,4,"LINESTRING (20.3754799 47.8954797, 20.3754095 47.8956301, 20.3751653 47.8961515, 20.3747785 47.8972164, 20.374728 47.8973556)",,,,,
121977071,Szvorényi utca,tertiary,False,True,82.864,,"LINESTRING (20.3733952 47.8962374, 20.3736895 47.8966653, 20.3738383 47.8969205)",,,,,
122094167,Grónay Sándor utca,residential,False,False,130.905,,"LINESTRING (20.3733952 47.8962374, 20.3735354 47.8961771, 20.3738147 47.8960296, 20.3743493 47.8957253, 20.3747342 47.8954786)",,,,,
122356888,Arany János utca,residential,False,True,66.097,,"LINESTRING (20.3715132 47.8967967, 20.371841 47.897349)",,,,,
122356888,Arany János utca,residential,False,False,140.18,,"LINESTRING (20.3715132 47.8967967, 20.3712273 47.8963711, 20.3707158 47.8956551)",,,,,
122356884,Gyöngy utca,residential,False,False,62.303,,"LINESTRING (20.3682673 47.8949104, 20.3689953 47.8951855)",,,,,
121977071,Szvorényi utca,tertiary,False,False,82.864,,"LINESTRING (20.3738383 47.8969205, 20.3736895 47.8966653, 20.3733952 47.8962374)",,,,,
121977071,Szvorényi utca,tertiary,False,True,55.898999999999994,,"LINESTRING (20.3738383 47.8969205, 20.3740609 47.8972892, 20.374133 47.8973432, 20.3741653 47.8973674)",,,,,
122356882,Sóház utca,residential,True,False,156.56799999999998,,"LINESTRING (20.3738383 47.8969205, 20.3734644 47.8969701, 20.371841 47.897349)",,,,,
122356888,Arany János utca,residential,False,False,66.097,,"LINESTRING (20.371841 47.897349, 20.3715132 47.8967967)",,,,,
122356888,Arany János utca,residential,False,True,22.955,,"LINESTRING (20.371841 47.897349, 20.3718521 47.897463, 20.3718185 47.8975524)",,,,,
130409481,Vörösmarty Mihály utca,primary,False,False,5.779,4,"LINESTRING (20.36791 47.896877, 20.3678985 47.8969284)",,,50,25,
"[621811656, 122828596]",Vörösmarty Mihály utca,primary,False,"[False, True]",73.106,4,"LINESTRING (20.36791 47.896877, 20.3679402 47.8967622, 20.3680448 47.8964815, 20.3681451 47.8962391)",,,50,25,
122356885,Papkert utca,residential,False,False,82.157,,"LINESTRING (20.3677278 47.8977193, 20.3687489 47.8978018, 20.3688219 47.8978077)",,,,,
623914818,Vörösmarty Mihály utca,primary,False,True,88.86,4,"LINESTRING (20.3677278 47.8977193, 20.3678597 47.8971084, 20.3678985 47.8969284)",,,50,25,
122356885,Papkert utca,residential,False,True,7.982,,"LINESTRING (20.3692479 47.8978422, 20.3691416 47.8978336)",,,,,
624135672,Király utca,residential,False,False,26.246,,"LINESTRING (20.3684579 47.8963474, 20.3681451 47.8962391)",,,,,
"[122356889, 28173969]","['Bartók Béla tér', 'Király utca']",residential,False,True,245.848,,"LINESTRING (20.3684579 47.8963474, 20.3697677 47.8968463, 20.3704354 47.8971007, 20.3710899 47.8973722, 20.3712983 47.8974691)",,,,,
122094167,Grónay Sándor utca,residential,False,False,17.563,,"LINESTRING (20.3747342 47.8954786, 20.3749375 47.8953988)",,,,,
122094167,Grónay Sándor utca,residential,False,True,130.905,,"LINESTRING (20.3747342 47.8954786, 20.3743493 47.8957253, 20.3738147 47.8960296, 20.3735354 47.8961771, 20.3733952 47.8962374)",,,,,
100126749,Dr. Nagy János utca,residential,False,False,125.7,,"LINESTRING (20.3687702 47.9013033, 20.370451 47.9013937)",,,,,
123421466,,residential,False,False,37.628,,"LINESTRING (20.369315 47.899146, 20.3692538 47.8994819)",,,,,
623916403,,residential,False,True,8.933,,"LINESTRING (20.369315 47.899146, 20.3693112 47.8990657)",,,,,
621607950,Törvényház út,tertiary,True,False,36.464999999999996,2,"LINESTRING (20.369315 47.899146, 20.3690096 47.8991436, 20.3688362 47.8991029)",,,50,,
50024616,Csiky Sándor utca,tertiary,False,False,18.455,,"LINESTRING (20.3711674 47.9032695, 20.3714144 47.9032582)",,,,,
50024616,Csiky Sándor utca,tertiary,False,True,66.637,,"LINESTRING (20.3711674 47.9032695, 20.3709293 47.9032944, 20.3708371 47.9033013, 20.3705828 47.9033065, 20.3705293 47.9033082, 20.370424 47.9033009, 20.370298 47.903251)",,,,,
123839610,Városfal utca,residential,False,False,156.236,,"LINESTRING (20.3711674 47.9032695, 20.3712505 47.9030532, 20.3714069 47.9028561, 20.3715813 47.9027195, 20.3716873 47.9019441)",,,,,
124147926,,residential,True,False,52.21,,"LINESTRING (20.3688893 47.9008406, 20.3687702 47.9013033)",,,,,
124147927,,residential,True,False,195.45299999999997,,"LINESTRING (20.3688893 47.9008406, 20.3687485 47.900933, 20.3686399 47.9009237, 20.3689986 47.8996025, 20.369173 47.8995216, 20.3692538 47.8994819)",,,,,yes
123421466,,residential,False,True,37.628,,"LINESTRING (20.3692538 47.8994819, 20.369315 47.899146)",,,,,
124147926,,residential,True,False,153.505,,"LINESTRING (20.3692538 47.8994819, 20.3688893 47.9008406)",,,,,
124251377,Dr. Hibay Károly utca,residential,False,False,39.637,,"LINESTRING (20.3795614 47.901906, 20.3799056 47.9016343)",,,,,
100126746,Foglár utca,unclassified,False,True,72.121,,"LINESTRING (20.373328 47.9013318, 20.3741257 47.9016988)",,4,,,
100126746,Foglár utca,unclassified,False,False,91.268,,"LINESTRING (20.373328 47.9013318, 20.3730507 47.9012316, 20.3731241 47.9008467, 20.3729976 47.900642)",,4,,,
"[124314936, 124314934]","['Bródy Sándor utca', 'Pori sétány']",unclassified,False,"[False, True]",199.872,,"LINESTRING (20.373328 47.9013318, 20.3729466 47.9020082, 20.3728163 47.9022507, 20.3716873 47.9019441)",,,,,
50024616,Csiky Sándor utca,tertiary,False,True,18.455,,"LINESTRING (20.3714144 47.9032582, 20.3711674 47.9032695)",,,,,
125668487,Tárkányi Béla utca,residential,False,False,40.28,,"LINESTRING (20.3760613 47.8980513, 20.3762926 47.8978876, 20.3764694 47.8978194)",,,,,
128544613,,residential,False,False,29.981,,"LINESTRING (20.3685341 47.8961856, 20.3686464 47.8959267)",,,,,
624135671,,residential,True,False,18.866999999999997,,"LINESTRING (20.3685341 47.8961856, 20.3684914 47.8962762, 20.3684579 47.8963474)",,,,,
128544613,,residential,False,True,29.981,,"LINESTRING (20.3686464 47.8959267, 20.3685341 47.8961856)",,,,,
128544618,,residential,True,False,24.355,,"LINESTRING (20.3686464 47.8959267, 20.3686383 47.8958871, 20.3685981 47.8958512, 20.3685498 47.8958314, 20.3684066 47.8958254)",,,,,
624135672,Király utca,residential,False,True,26.246,,"LINESTRING (20.3681451 47.8962391, 20.3684579 47.8963474)",,,,,
128544610,,residential,True,False,30.628,,"LINESTRING (20.3681451 47.8962391, 20.3683356 47.8962406, 20.3684429 47.896228, 20.3684938 47.8962082, 20.3685341 47.8961856)",,,,,
"[621811656, 122828596]",Vörösmarty Mihály utca,primary,False,"[False, True]",73.106,4,"LINESTRING (20.3681451 47.8962391, 20.3680448 47.8964815, 20.3679402 47.8967622, 20.36791 47.896877)",,,50,25,
623913771,Koháry István utca,primary,False,True,49.962,5,"LINESTRING (20.3681451 47.8962391, 20.3682015 47.8961499, 20.3684066 47.8958254)",,,50,25,
122356888,Arany János utca,residential,False,False,133.752,,"LINESTRING (20.3707158 47.8956551, 20.3699157 47.8947724, 20.3697255 47.8946601)",,,,,
122356888,Arany János utca,residential,False,True,140.18,,"LINESTRING (20.3707158 47.8956551, 20.3712273 47.8963711, 20.3715132 47.8967967)",,,,,
128544605,Arany János utca,residential,False,True,42.154,,"LINESTRING (20.3707158 47.8956551, 20.3706375 47.8956824, 20.3702761 47.8958017, 20.3702043 47.8958146)",,,,,
128544605,Arany János utca,residential,False,False,42.153999999999996,,"LINESTRING (20.3702043 47.8958146, 20.3702761 47.8958017, 20.3706375 47.8956824, 20.3707158 47.8956551)",,,,,
128632839,,residential,False,False,63.56,,"LINESTRING (20.3702043 47.8958146, 20.3700944 47.8957804, 20.3697913 47.8959045, 20.3695418 47.8960933)",,,,,
128632839,,residential,False,True,92.639,,"LINESTRING (20.3702043 47.8958146, 20.3704323 47.8960664, 20.3702285 47.8961563, 20.370089 47.89607, 20.3698047 47.8962282)",,,,,
128632839,,residential,False,True,63.56,,"LINESTRING (20.3695418 47.8960933, 20.3697913 47.8959045, 20.3700944 47.8957804, 20.3702043 47.8958146)",,,,,
128632839,,residential,False,False,92.63900000000001,,"LINESTRING (20.3698047 47.8962282, 20.370089 47.89607, 20.3702285 47.8961563, 20.3704323 47.8960664, 20.3702043 47.8958146)",,,,,
"[687904217, 19846939, 687897209, 1021792433]",Barkóczy utca,tertiary,False,False,256.70000000000005,,"LINESTRING (20.3710498 47.8991213, 20.3710341 47.8992533, 20.3708294 47.900024, 20.3708026 47.9001078, 20.370768 47.9002776, 20.3707604 47.9003071, 20.3707391 47.9003901, 20.3706753 47.9006384, 20.3706555 47.9007073, 20.3705999 47.9009013, 20.3705348 47.9011166, 20.370451 47.9013937)",,,,,
123836762,Pyrker tér,tertiary,False,True,67.55,3,"LINESTRING (20.3710498 47.8991213, 20.3716281 47.8991373, 20.3718 47.8991193, 20.3719475 47.8990912)",,,50,,
"[624135675, 624135676, 624135677]",Törvényház út,tertiary,False,False,109.772,3,"LINESTRING (20.3710498 47.8991213, 20.3708181 47.8991144, 20.3705687 47.8991086, 20.3700538 47.899106, 20.3695778 47.8991003)",,,50,,
405735638,Egészségház utca,living_street,False,True,29.944,,"LINESTRING (20.3790982 47.8998427, 20.3794238 47.9000004)",,,,,
4383257,Egészségház utca,tertiary,True,False,52.73,,"LINESTRING (20.3790982 47.8998427, 20.3794405 47.899524, 20.3795132 47.8994587)",,,,,
208029828,,living_street,False,False,56.05500000000001,,"LINESTRING (20.3799869 47.8996841, 20.3797134 47.8999071, 20.3794238 47.9000004)",,,,,
208029828,,living_street,False,True,43.349000000000004,,"LINESTRING (20.3799869 47.8996841, 20.3798657 47.8996167, 20.3795132 47.8994587)",,,,,
"[391378179, 391378180]",,"['living_street', 'residential']",False,False,40.391999999999996,,"LINESTRING (20.3799869 47.8996841, 20.3801957 47.8995177, 20.3803286 47.8994023)",,,,,
405735638,Egészségház utca,living_street,False,False,29.944,,"LINESTRING (20.3794238 47.9000004, 20.3790982 47.8998427)",,,,,
208029828,,living_street,False,True,56.05500000000001,,"LINESTRING (20.3794238 47.9000004, 20.3797134 47.8999071, 20.3799869 47.8996841)",,,,,
405735638,Egészségház utca,living_street,False,True,75.867,,"LINESTRING (20.3794238 47.9000004, 20.3793852 47.9001399, 20.3794453 47.9002486, 20.3799598 47.900496)",,,,,
208606150,Orgonás tér,residential,False,True,50.726,,"LINESTRING (20.3702727 47.9025258, 20.370951 47.9024893)",,,,,
477020306,Barkóczy utca,tertiary,False,True,28.895,2,"LINESTRING (20.3702727 47.9025258, 20.3702931 47.9022663)",,,,,
477020306,Barkóczy utca,tertiary,False,False,83.25099999999999,2,"LINESTRING (20.3702727 47.9025258, 20.3702261 47.9028414, 20.3701912 47.9030778, 20.3702207 47.9031901, 20.370298 47.903251)",,,,,
208606150,Orgonás tér,residential,False,False,50.726,,"LINESTRING (20.370951 47.9024893, 20.3702727 47.9025258)",,,,,
122356885,Papkert utca,residential,False,False,24.007,,"LINESTRING (20.3688219 47.8978077, 20.3691416 47.8978336)",,,,,
208612491,Reményi Ede tér,residential,False,False,148.421,,"LINESTRING (20.3688219 47.8978077, 20.3688108 47.8978278, 20.3687464 47.8983709, 20.3690656 47.8983853, 20.3691416 47.8978336)",,,,,
122356885,Papkert utca,residential,False,True,82.157,,"LINESTRING (20.3688219 47.8978077, 20.3687489 47.8978018, 20.3677278 47.8977193)",,,,,
122356885,Papkert utca,residential,False,False,7.982,,"LINESTRING (20.3691416 47.8978336, 20.3692479 47.8978422)",,,,,
122356885,Papkert utca,residential,False,True,24.007,,"LINESTRING (20.3691416 47.8978336, 20.3688219 47.8978077)",,,,,
208612491,Reményi Ede tér,residential,False,True,148.42100000000002,,"LINESTRING (20.3691416 47.8978336, 20.3690656 47.8983853, 20.3687464 47.8983709, 20.3688108 47.8978278, 20.3688219 47.8978077)",,,,,
4383257,Egészségház utca,tertiary,True,False,19.533,,"LINESTRING (20.3800914 47.8990045, 20.3801532 47.8989759, 20.3801979 47.8989425, 20.3802557 47.898872)",,,,,
"[208029833, 405735637, 405735638]",Egészségház utca,living_street,False,False,47.641,,"LINESTRING (20.3800914 47.8990045, 20.3801664 47.8991303, 20.3802938 47.8993488, 20.3803286 47.8994023)",,,,,
4383257,Egészségház utca,tertiary,True,False,66.40299999999999,,"LINESTRING (20.3795132 47.8994587, 20.379542 47.8994352, 20.3796241 47.8993681, 20.3796632 47.8993373, 20.3799465 47.8991143, 20.3800914 47.8990045)",,,,,
208029828,,living_street,False,False,43.349000000000004,,"LINESTRING (20.3795132 47.8994587, 20.3798657 47.8996167, 20.3799869 47.8996841)",,,,,
