osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge
41448348,Liszt Ferenc utca,residential,False,False,78.982,"LINESTRING (18.4565872 46.2799154, 18.4567129 46.2797222, 18.456702 46.2796129, 18.4565791 46.2794206, 18.4565294 46.2793403, 18.456491 46.2792529)",,,
617185595,,secondary,False,False,226.57799999999997,"LINESTRING (18.4565872 46.2799154, 18.4571269 46.2800793, 18.4576446 46.2802871, 18.4591342 46.2809351)",6534,50,
41659860,Petőfi Sándor utca,residential,False,True,161.018,"LINESTRING (18.4604833 46.2813837, 18.4602393 46.2816107, 18.4601937 46.2817275, 18.4602151 46.2821094, 18.4602071 46.2824106, 18.4602954 46.2826014, 18.460441 46.2827265)",,50,
326490607,,secondary,False,False,145.108,"LINESTRING (18.4604833 46.2813837, 18.4612828 46.2815735, 18.4622777 46.2817896)",6534,50,
"[617185595, 326490606, 326490607]",,secondary,False,True,115.299,"LINESTRING (18.4604833 46.2813837, 18.4603963 46.2813614, 18.4602291 46.2813149, 18.4601822 46.2813009, 18.4597886 46.28119, 18.4591342 46.2809351)",6534,50,yes
41448337,József Attila utca,residential,False,False,229.073,"LINESTRING (18.45381 46.2783725, 18.4542936 46.2785724, 18.4552781 46.2789279, 18.4554297 46.2789653, 18.4557041 46.2790097, 18.4561067 46.279116, 18.4562556 46.279163, 18.4564135 46.2792247, 18.456491 46.2792529)",,,
41448337,József Attila utca,residential,False,True,229.07299999999998,"LINESTRING (18.456491 46.2792529, 18.4564135 46.2792247, 18.4562556 46.279163, 18.4561067 46.279116, 18.4557041 46.2790097, 18.4554297 46.2789653, 18.4552781 46.2789279, 18.4542936 46.2785724, 18.45381 46.2783725)",,,
41448348,Liszt Ferenc utca,residential,False,True,78.982,"LINESTRING (18.456491 46.2792529, 18.4565294 46.2793403, 18.4565791 46.2794206, 18.456702 46.2796129, 18.4567129 46.2797222, 18.4565872 46.2799154)",,,
41659864,Ady Endre utca,residential,False,True,88.158,"LINESTRING (18.4609493 46.2861674, 18.4613962 46.2854372)",,,
41659852,Jókai utca,residential,False,False,33.212,"LINESTRING (18.4626293 46.2860055, 18.4625224 46.2862949)",,,
41659860,Petőfi Sándor utca,residential,False,True,5.762,"LINESTRING (18.4626293 46.2860055, 18.4626994 46.2860239)",,50,
41659860,Petőfi Sándor utca,residential,False,False,114.471,"LINESTRING (18.4626293 46.2860055, 18.4624976 46.2859571, 18.4620306 46.2857701, 18.4615076 46.2855246, 18.4613962 46.2854372)",,50,
41659852,Jókai utca,residential,False,True,33.212,"LINESTRING (18.4625224 46.2862949, 18.4626293 46.2860055)",,,
41659856,Kölcsey köz,residential,False,True,111.022,"LINESTRING (18.4625224 46.2862949, 18.4638349 46.2867123)",,,
41659856,Kölcsey köz,residential,False,False,66.974,"LINESTRING (18.4646297 46.2869595, 18.4638349 46.2867123)",,,
41659864,Ady Endre utca,residential,False,False,88.158,"LINESTRING (18.4613962 46.2854372, 18.4609493 46.2861674)",,,
41659860,Petőfi Sándor utca,residential,False,False,67.82900000000001,"LINESTRING (18.4613962 46.2854372, 18.46135 46.2853329, 18.4613282 46.2852108, 18.4613243 46.2849991, 18.4613573 46.2848345)",,50,
41659860,Petőfi Sándor utca,residential,False,True,114.471,"LINESTRING (18.4613962 46.2854372, 18.4615076 46.2855246, 18.4620306 46.2857701, 18.4624976 46.2859571, 18.4626293 46.2860055)",,50,
41659860,Petőfi Sándor utca,residential,False,False,116.07300000000001,"LINESTRING (18.4613573 46.2848345, 18.4616493 46.284155, 18.4617144 46.283823)",,50,
41659860,Petőfi Sándor utca,residential,False,True,67.82900000000001,"LINESTRING (18.4613573 46.2848345, 18.4613243 46.2849991, 18.4613282 46.2852108, 18.46135 46.2853329, 18.4613962 46.2854372)",,50,
41724190,Táncsics Mihály utca,residential,False,False,59.656,"LINESTRING (18.4613573 46.2848345, 18.4608494 46.2846862, 18.4606698 46.2845926)",,,
41659860,Petőfi Sándor utca,residential,False,False,161.018,"LINESTRING (18.460441 46.2827265, 18.4602954 46.2826014, 18.4602071 46.2824106, 18.4602151 46.2821094, 18.4601937 46.2817275, 18.4602393 46.2816107, 18.4604833 46.2813837)",,50,
41659860,Petőfi Sándor utca,residential,False,True,151.954,"LINESTRING (18.460441 46.2827265, 18.4609653 46.2830066, 18.461458 46.2833125, 18.4616325 46.2834708, 18.4617033 46.2836248, 18.4617241 46.2837139)",,50,
41724184,Dózsa György utca,residential,False,False,203.61599999999999,"LINESTRING (18.460441 46.2827265, 18.460136 46.2827026, 18.4599026 46.2826979, 18.4597269 46.282748, 18.4594896 46.282836, 18.4593099 46.2829899, 18.4590604 46.2832605, 18.4585575 46.2837758)",,,
41724184,Dózsa György utca,residential,False,False,43.714,"LINESTRING (18.4585575 46.2837758, 18.4582383 46.2841012)",,,
41724184,Dózsa György utca,residential,False,True,203.61599999999999,"LINESTRING (18.4585575 46.2837758, 18.4590604 46.2832605, 18.4593099 46.2829899, 18.4594896 46.282836, 18.4597269 46.282748, 18.4599026 46.2826979, 18.460136 46.2827026, 18.460441 46.2827265)",,,
41724190,Táncsics Mihály utca,residential,False,True,186.068,"LINESTRING (18.4585575 46.2837758, 18.4605974 46.2845549, 18.4606698 46.2845926)",,,
41724184,Dózsa György utca,residential,False,True,43.714,"LINESTRING (18.4582383 46.2841012, 18.4585575 46.2837758)",,,
41724184,Dózsa György utca,residential,False,False,178.99,"LINESTRING (18.4582383 46.2841012, 18.4578239 46.284926, 18.4572902 46.2855636)",,,
41724185,Kossuth Lajos utca,residential,False,False,106.97400000000002,"LINESTRING (18.4582383 46.2841012, 18.4578348 46.2840363, 18.4574211 46.2839746, 18.4568697 46.2839338)",,,
41724185,Kossuth Lajos utca,residential,False,False,163.929,"LINESTRING (18.4568697 46.2839338, 18.4563749 46.2839305, 18.4559892 46.2839533, 18.4555854 46.2840172, 18.4551388 46.2841721, 18.4549157 46.2842585, 18.454836 46.2842707)",,,
41724185,Kossuth Lajos utca,residential,False,True,106.974,"LINESTRING (18.4568697 46.2839338, 18.4574211 46.2839746, 18.4578348 46.2840363, 18.4582383 46.2841012)",,,
"[323438088, 41724186, 323438087]",Béke utca,residential,False,False,400.072,"LINESTRING (18.4568697 46.2839338, 18.4568761 46.2837515, 18.4568449 46.2835447, 18.4568627 46.2834865, 18.4569824 46.2833183, 18.4571443 46.2830975, 18.4572405 46.2829028, 18.4572663 46.2828429, 18.4572519 46.2827866, 18.4572117 46.2826596, 18.4572091 46.2826129, 18.4572186 46.2825808, 18.4572496 46.2825492, 18.4579726 46.282172, 18.4586527 46.2817359, 18.4586595 46.2817008, 18.4586795 46.2815968, 18.4591342 46.2809351)",,,yes
"[323438088, 41724186, 323438087]",Béke utca,residential,False,True,400.07200000000006,"LINESTRING (18.4591342 46.2809351, 18.4586795 46.2815968, 18.4586595 46.2817008, 18.4586527 46.2817359, 18.4579726 46.282172, 18.4572496 46.2825492, 18.4572186 46.2825808, 18.4572091 46.2826129, 18.4572117 46.2826596, 18.4572519 46.2827866, 18.4572663 46.2828429, 18.4572405 46.2829028, 18.4571443 46.2830975, 18.4569824 46.2833183, 18.4568627 46.2834865, 18.4568449 46.2835447, 18.4568761 46.2837515, 18.4568697 46.2839338)",,,yes
"[617185595, 326490606, 326490607]",,secondary,False,False,115.29899999999999,"LINESTRING (18.4591342 46.2809351, 18.4597886 46.28119, 18.4601822 46.2813009, 18.4602291 46.2813149, 18.4603963 46.2813614, 18.4604833 46.2813837)",6534,50,yes
617185595,,secondary,False,True,226.578,"LINESTRING (18.4591342 46.2809351, 18.4576446 46.2802871, 18.4571269 46.2800793, 18.4565872 46.2799154)",6534,50,
41659856,Kölcsey köz,residential,False,False,111.022,"LINESTRING (18.4638349 46.2867123, 18.4625224 46.2862949)",,,
41659856,Kölcsey köz,residential,False,True,66.974,"LINESTRING (18.4638349 46.2867123, 18.4646297 46.2869595)",,,
170568760,Vörösmarty utca,residential,False,False,261.957,"LINESTRING (18.4622777 46.2817896, 18.4622214 46.281911, 18.4625272 46.2819824, 18.4626492 46.282038, 18.4627677 46.2821517, 18.4627691 46.2823598, 18.4627746 46.2824805, 18.4627275 46.2825801, 18.4625246 46.2828599, 18.4619893 46.283435, 18.4619648 46.283462, 18.4617241 46.2837139)",,50,
326490607,,secondary,False,True,145.108,"LINESTRING (18.4622777 46.2817896, 18.4612828 46.2815735, 18.4604833 46.2813837)",6534,50,
170568794,Bányász utca,residential,False,True,90.217,"LINESTRING (18.4639442 46.2829446, 18.4649285 46.2833868)",,,
170568794,Bányász utca,residential,False,False,90.217,"LINESTRING (18.4649285 46.2833868, 18.4639442 46.2829446)",,,
170568814,Perczel Mór utca,residential,False,False,137.934,"LINESTRING (18.4649285 46.2833868, 18.4639618 46.284432)",,,
41659860,Petőfi Sándor utca,residential,False,False,151.954,"LINESTRING (18.4617241 46.2837139, 18.4617033 46.2836248, 18.4616325 46.2834708, 18.461458 46.2833125, 18.4609653 46.2830066, 18.460441 46.2827265)",,50,
41659860,Petőfi Sándor utca,residential,False,True,12.268,"LINESTRING (18.4617241 46.2837139, 18.4617311 46.2837436, 18.4617144 46.283823)",,50,
170568760,Vörösmarty utca,residential,False,True,261.957,"LINESTRING (18.4617241 46.2837139, 18.4619648 46.283462, 18.4619893 46.283435, 18.4625246 46.2828599, 18.4627275 46.2825801, 18.4627746 46.2824805, 18.4627691 46.2823598, 18.4627677 46.2821517, 18.4626492 46.282038, 18.4625272 46.2819824, 18.4622214 46.281911, 18.4622777 46.2817896)",,50,
170568816,Katona József utca,residential,False,False,91.318,"LINESTRING (18.4629764 46.283973, 18.4639618 46.284432)",,,
