osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge,junction,access,maxspeed
38973159,31102,Kovács utca,tertiary,False,False,23.311,"LINESTRING (19.3416059 47.4905977, 19.3414958 47.4904017)",,,,,
5132920,31102,Kovács utca,tertiary,True,False,36.652,"LINESTRING (19.3416059 47.4905977, 19.3417826 47.4907959, 19.3418526 47.490882)",,,,,
695028103,,Ráday utca,residential,False,True,55.933,"LINESTRING (19.3438204 47.4886153, 19.3443991 47.4889317)",,,,,
401036870,,Hősök útja,residential,False,False,114.881,"LINESTRING (19.3438204 47.4886153, 19.3437931 47.488546, 19.3438058 47.4884923, 19.3438346 47.4884246, 19.3443331 47.4876588)",,,,,
401036870,,Hősök útja,residential,False,True,39.114,"LINESTRING (19.3445686 47.4873451, 19.3443331 47.4876588)",,,,,
68552859,,Eszperantó köz,residential,False,False,32.025000000000006,"LINESTRING (19.3415752 47.4868409, 19.341811 47.4868875, 19.3419476 47.4869179, 19.3419815 47.4869274)",,,,,
"[401036872, 418351105]",31102,"['Kossuth tér', 'Maglódi út']",tertiary,False,True,224.46,"LINESTRING (19.3415752 47.4868409, 19.3412509 47.4876979, 19.3410635 47.4880812, 19.3409807 47.4882506, 19.340848 47.4885413, 19.3408088 47.4886208, 19.3407871 47.4887302, 19.3407766 47.4887833)",2,,,,
701692181,3103,Isaszegi út,secondary,False,False,7.821,"LINESTRING (19.3423902 47.4912035, 19.3424938 47.4912103)",,,,,
38973153,3103;31102,Isaszegi út,secondary,False,True,32.902,"LINESTRING (19.3423902 47.4912035, 19.3421656 47.4911488, 19.3419886 47.4910871)",3,,,,
"[323404944, 923755425, 701692180, 323404943]",31102,Baross utca,tertiary,False,False,185.24699999999999,"LINESTRING (19.3423902 47.4912035, 19.3423922 47.4915934, 19.3423892 47.491683, 19.3423779 47.4919129, 19.3423661 47.4921546, 19.3423654 47.4921771, 19.3423553 47.4923318, 19.3423544 47.4923696, 19.3423451 47.4925795, 19.3423322 47.4928688)",,yes,,,
701692181,3103,Isaszegi út,secondary,False,True,7.821,"LINESTRING (19.3424938 47.4912103, 19.3423902 47.4912035)",,,,,
68547243,,Hősök útja,residential,True,False,309.467,"LINESTRING (19.3424938 47.4912103, 19.3427173 47.4902551, 19.3428402 47.4898846, 19.342964 47.4896272, 19.3438204 47.4886153)",,,,,
614400506,3103,Isaszegi út,secondary,False,False,432.18699999999995,"LINESTRING (19.3424938 47.4912103, 19.3425719 47.4912122, 19.3428841 47.4912149, 19.3431068 47.4912178, 19.3439964 47.4912296, 19.3463218 47.4912148, 19.3482445 47.4911718)",,,,,
68553513,,Ráday utca,residential,False,True,10.619,"LINESTRING (19.3482437 47.4910763, 19.3482445 47.4911718)",,,,,
106300381,,Bem utca,residential,False,False,221.727,"LINESTRING (19.3482437 47.4910763, 19.3499016 47.4894267)",,,,,
68553513,,Ráday utca,residential,False,False,270.504,"LINESTRING (19.3482437 47.4910763, 19.3481418 47.490978, 19.3481151 47.4909634, 19.3469376 47.4903196, 19.3454811 47.4895233)",,,,,
701692184,,Eszperantó köz,residential,False,False,49.562,"LINESTRING (19.3437177 47.4874984, 19.3443331 47.4876588)",,,,,
68552859,,Eszperantó köz,residential,False,True,149.15000000000003,"LINESTRING (19.3437177 47.4874984, 19.3427491 47.4873364, 19.3426332 47.4873019, 19.3425186 47.4872516, 19.3424216 47.4872054, 19.3421857 47.4870367, 19.3420894 47.4869744, 19.3419815 47.4869274)",,,,,
961383614,,Eszperantó köz,residential,True,False,66.259,"LINESTRING (19.3437177 47.4874984, 19.3438236 47.4874896, 19.3439252 47.4874696, 19.3440602 47.4874431, 19.3442928 47.4873964, 19.3443779 47.4873806, 19.3445686 47.4873451)",,,,,
106300444,,Erzsébet sétány köz,residential,False,False,132.378,"LINESTRING (19.3449741 47.494986, 19.3453075 47.493817)",,,,,
464915950,,Fűzfa utca,residential,False,False,87.101,"LINESTRING (19.338223 47.4929014, 19.3382975 47.4921197)",,,,,
464915950,,Fűzfa utca,residential,False,True,38.163,"LINESTRING (19.338223 47.4929014, 19.3381904 47.4932439)",,,,,
350294231,,Bem utca,residential,False,True,7.135,"LINESTRING (19.3499549 47.4893736, 19.3499016 47.4894267)",,,,,
106300381,,Bem utca,residential,False,True,221.727,"LINESTRING (19.3499016 47.4894267, 19.3482437 47.4910763)",,,,,
350294231,,Bem utca,residential,False,False,7.135,"LINESTRING (19.3499016 47.4894267, 19.3499549 47.4893736)",,,,,
695028102,,Táncsics Mihály utca,residential,False,True,258.378,"LINESTRING (19.3499016 47.4894267, 19.3486837 47.4886114, 19.3484922 47.4884496, 19.3482938 47.4882324, 19.3481912 47.4880753, 19.3481433 47.4880013, 19.3480065 47.4877518, 19.3479587 47.4876686, 19.3478926 47.4875848)",,,,,
106300363,,Május 1. utca,residential,False,False,314.375,"LINESTRING (19.3382975 47.4921197, 19.3423322 47.4928688)",,,,,
464915950,,Fűzfa utca,residential,False,True,87.101,"LINESTRING (19.3382975 47.4921197, 19.338223 47.4929014)",,,,,
695028104,3103,Isaszegi út,secondary,False,True,180.667,"LINESTRING (19.3506041 47.4914798, 19.3495619 47.4913276, 19.3487406 47.4912142, 19.3482445 47.4911718)",,,,,
106300317,,Huszár utca,residential,False,True,46.42,"LINESTRING (19.3457769 47.4891568, 19.3454811 47.4895233)",,,,,
106300317,,Huszár utca,residential,False,False,148.623,"LINESTRING (19.3457769 47.4891568, 19.3458658 47.4890689, 19.3471004 47.4881649)",,,,,
106300465,,Bacsó Béla utca,residential,False,False,244.604,"LINESTRING (19.3457769 47.4891568, 19.3452913 47.4889488, 19.3466455 47.4878904, 19.3471004 47.4881649)",,,,,
332349716,,Erzsébet sétány,residential,False,False,45.338,"LINESTRING (19.3394693 47.4942946, 19.3400725 47.4942827)",,,,,
106300317,,Huszár utca,residential,False,False,46.42,"LINESTRING (19.3454811 47.4895233, 19.3457769 47.4891568)",,,,,
695028103,,Ráday utca,residential,False,False,104.58,"LINESTRING (19.3454811 47.4895233, 19.3443991 47.4889317)",,,,,
68553513,,Ráday utca,residential,False,True,270.504,"LINESTRING (19.3454811 47.4895233, 19.3469376 47.4903196, 19.3481151 47.4909634, 19.3481418 47.490978, 19.3482437 47.4910763)",,,,,
106300278,,Baross utca,residential,False,False,170.995,"LINESTRING (19.3422085 47.4932883, 19.3422733 47.4933443, 19.3423498 47.4933955, 19.3424257 47.4934339, 19.3425191 47.4934621, 19.3426107 47.4934742, 19.3440928 47.4935513, 19.3442238 47.4935605, 19.3443764 47.4935765)",,,,,
323404944,31102,Baross utca,tertiary,False,True,48.741,"LINESTRING (19.3422085 47.4932883, 19.3422503 47.4932504, 19.3422798 47.493215, 19.3423028 47.4931737, 19.3423165 47.493136, 19.3423219 47.4930927, 19.3423278 47.4930197, 19.3423322 47.4928688)",,,,,
"[106300312, 995402350, 995402351]",,Szemere Pál utca,residential,True,False,72.047,"LINESTRING (19.340436 47.48874, 19.3403692 47.4887694, 19.3401594 47.4888619, 19.3400853 47.4888945, 19.3399939 47.4889348, 19.3396328 47.4890939)",,,,,
106300464,,Kazinczy utca,residential,False,False,102.764,"LINESTRING (19.3400725 47.4942827, 19.3402496 47.4951991)",,,,,
332349716,,Erzsébet sétány,residential,False,True,45.338,"LINESTRING (19.3400725 47.4942827, 19.3394693 47.4942946)",,,,,
695028113,,Erzsébet sétány,residential,False,False,172.647,"LINESTRING (19.3400725 47.4942827, 19.3407026 47.4942704, 19.3423695 47.4942377)",,,,,
695028115,,Korányi utca,residential,False,False,109.525,"LINESTRING (19.3423289 47.4952223, 19.3423695 47.4942377)",,,,,
106300453,,Kölcsey utca,residential,False,True,156.23700000000002,"LINESTRING (19.3423289 47.4952223, 19.3415198 47.4952133, 19.3413364 47.4952112, 19.3402496 47.4951991)",,,,,
695028116,,Kölcsey utca,residential,False,False,150.73200000000003,"LINESTRING (19.3423289 47.4952223, 19.3424004 47.4952222, 19.3443352 47.4952188)",,,,,
106300317,,Huszár utca,residential,False,False,87.773,"LINESTRING (19.3471004 47.4881649, 19.3478926 47.4875848)",,,,,
106300317,,Huszár utca,residential,False,True,148.623,"LINESTRING (19.3471004 47.4881649, 19.3458658 47.4890689, 19.3457769 47.4891568)",,,,,
106300465,,Bacsó Béla utca,residential,False,True,244.60399999999998,"LINESTRING (19.3471004 47.4881649, 19.3466455 47.4878904, 19.3452913 47.4889488, 19.3457769 47.4891568)",,,,,
695028116,,Kölcsey utca,residential,False,True,150.73200000000003,"LINESTRING (19.3443352 47.4952188, 19.3424004 47.4952222, 19.3423289 47.4952223)",,,,,
701692179,,Wesselényi utca,residential,False,True,137.069,"LINESTRING (19.3443352 47.4952188, 19.3446688 47.4940551, 19.3446821 47.4940086)",,,,,
106300458,,Táncsics Mihály utca,residential,False,False,18.797,"LINESTRING (19.347775 47.4874356, 19.3478926 47.4875848)",,,,,
106300351,,Hasznos utca,residential,False,False,134.183,"LINESTRING (19.347775 47.4874356, 19.3492855 47.4872896, 19.3494428 47.487248, 19.3495234 47.4872195)",,,,,
106300363,,Május 1. utca,residential,False,True,314.375,"LINESTRING (19.3423322 47.4928688, 19.3382975 47.4921197)",,,,,
323404944,31102,Baross utca,tertiary,False,False,48.74100000000001,"LINESTRING (19.3423322 47.4928688, 19.3423278 47.4930197, 19.3423219 47.4930927, 19.3423165 47.493136, 19.3423028 47.4931737, 19.3422798 47.493215, 19.3422503 47.4932504, 19.3422085 47.4932883)",,,,,
"[323404944, 923755425, 701692180, 323404943]",31102,Baross utca,tertiary,False,True,185.24699999999999,"LINESTRING (19.3423322 47.4928688, 19.3423451 47.4925795, 19.3423544 47.4923696, 19.3423553 47.4923318, 19.3423654 47.4921771, 19.3423661 47.4921546, 19.3423779 47.4919129, 19.3423892 47.491683, 19.3423922 47.4915934, 19.3423902 47.4912035)",,yes,,,
106300317,,Huszár utca,residential,False,True,87.773,"LINESTRING (19.3478926 47.4875848, 19.3471004 47.4881649)",,,,,
106300458,,Táncsics Mihály utca,residential,False,True,18.797,"LINESTRING (19.3478926 47.4875848, 19.347775 47.4874356)",,,,,
695028102,,Táncsics Mihály utca,residential,False,False,258.37800000000004,"LINESTRING (19.3478926 47.4875848, 19.3479587 47.4876686, 19.3480065 47.4877518, 19.3481433 47.4880013, 19.3481912 47.4880753, 19.3482938 47.4882324, 19.3484922 47.4884496, 19.3486837 47.4886114, 19.3499016 47.4894267)",,,,,
695028115,,Korányi utca,residential,False,True,109.525,"LINESTRING (19.3423695 47.4942377, 19.3423289 47.4952223)",,,,,
695028113,,Erzsébet sétány,residential,False,False,175.79000000000002,"LINESTRING (19.3423695 47.4942377, 19.3424423 47.4942362, 19.3426401 47.4942323, 19.3427817 47.494224, 19.3429294 47.4942074, 19.3446821 47.4940086)",,,,,
695028113,,Erzsébet sétány,residential,False,True,172.647,"LINESTRING (19.3423695 47.4942377, 19.3407026 47.4942704, 19.3400725 47.4942827)",,,,,
106300464,,Kazinczy utca,residential,False,True,102.764,"LINESTRING (19.3402496 47.4951991, 19.3400725 47.4942827)",,,,,
106300453,,Kölcsey utca,residential,False,False,156.23700000000002,"LINESTRING (19.3402496 47.4951991, 19.3413364 47.4952112, 19.3415198 47.4952133, 19.3423289 47.4952223)",,,,,
106300278,,Baross utca,residential,False,True,170.995,"LINESTRING (19.3443764 47.4935765, 19.3442238 47.4935605, 19.3440928 47.4935513, 19.3426107 47.4934742, 19.3425191 47.4934621, 19.3424257 47.4934339, 19.3423498 47.4933955, 19.3422733 47.4933443, 19.3422085 47.4932883)",,,,,
"[304973560, 1225287807]",,Baross utca,residential,False,False,189.504,"LINESTRING (19.3443764 47.4935765, 19.3445922 47.4935845, 19.3448228 47.4935931, 19.3462478 47.493616, 19.3468957 47.4936496)",,,,,
"[1225287808, 884295270]",,"['Wesselényi utca', 'Baross utca']",residential,False,False,40.554,"LINESTRING (19.3443764 47.4935765, 19.3444619 47.493593, 19.3445216 47.4936149, 19.3445666 47.4936417, 19.3446 47.4936672, 19.3446211 47.4936872, 19.3446458 47.4937121, 19.3446643 47.4937325, 19.3447094 47.4938337)",,,,,
884295270,,Wesselényi utca,residential,False,True,19.556,"LINESTRING (19.3446821 47.4940086, 19.3447094 47.4938337)",,,,,
695028113,,Erzsébet sétány,residential,False,True,175.79,"LINESTRING (19.3446821 47.4940086, 19.3429294 47.4942074, 19.3427817 47.494224, 19.3426401 47.4942323, 19.3424423 47.4942362, 19.3423695 47.4942377)",,,,,
701692179,,Wesselényi utca,residential,False,False,137.069,"LINESTRING (19.3446821 47.4940086, 19.3446688 47.4940551, 19.3443352 47.4952188)",,,,,
128169618,3103;31102,Ráday tér,secondary,True,False,10.089,"LINESTRING (19.3418526 47.490882, 19.3418836 47.4909038, 19.3419031 47.490931, 19.3419091 47.490961)",,,roundabout,,
38973158,31102,Kovács utca,tertiary,True,False,32.574,"LINESTRING (19.3416741 47.4908856, 19.3416691 47.4907864, 19.3416544 47.490723, 19.3416059 47.4905977)",,,,,
128169617,3103;31102,Ráday tér,secondary,True,False,14.436,"LINESTRING (19.3416741 47.4908856, 19.3417154 47.490869, 19.3417624 47.4908625, 19.34181 47.490867, 19.3418526 47.490882)",,,roundabout,,
38973152,3103;31102,Isaszegi út,secondary,True,False,15.241,"LINESTRING (19.3419091 47.490961, 19.3419886 47.4910871)",,,,,
128169619,3103;31102,Ráday tér,secondary,True,False,13.004000000000001,"LINESTRING (19.3419091 47.490961, 19.3419015 47.4909898, 19.3418815 47.4910157, 19.3418508 47.4910363, 19.3418124 47.4910498)",,,roundabout,,
38973156,3103,Rákos utca,secondary,True,False,36.077,"LINESTRING (19.3416553 47.4910186, 19.3415609 47.4909987, 19.3414475 47.4909769, 19.3413074 47.4909516, 19.3411988 47.4909198)",,,,,
681704020,3103;31102,,secondary,True,False,12.703000000000001,"LINESTRING (19.3416553 47.4910186, 19.3416342 47.4909938, 19.3416248 47.490966, 19.3416279 47.4909375, 19.3416432 47.4909109)",,,roundabout,,
38973159,31102,Kovács utca,tertiary,False,True,23.311,"LINESTRING (19.3414958 47.4904017, 19.3416059 47.4905977)",,,,,
38973159,31102,Kovács utca,tertiary,False,False,188.372,"LINESTRING (19.3414958 47.4904017, 19.3413163 47.4900586, 19.3408388 47.4890674, 19.3407891 47.4889012, 19.3407766 47.4887833)",,,,,
165745594,,Városház utca,residential,True,False,94.52299999999998,"LINESTRING (19.3414958 47.4904017, 19.3413474 47.4903477, 19.3409477 47.4901501, 19.3407975 47.4900287, 19.3407117 47.4899236, 19.3406902 47.489842, 19.3406864 47.4898017)",,,,,
334691620,,Városház utca,residential,True,False,120.61,"LINESTRING (19.3406864 47.4898017, 19.3406641 47.4895674, 19.3406178 47.489514, 19.3403905 47.4894351, 19.3402235 47.4893617, 19.3399204 47.4892276, 19.3398223 47.489182, 19.3397632 47.4891545, 19.3396328 47.4890939)",,,,,
695028121,3103,Rákos utca,secondary,False,False,69.064,"LINESTRING (19.3402848 47.4908539, 19.3411988 47.4909198)",,,,,
165803523,,Asztalos utca,residential,True,False,122.306,"LINESTRING (19.3402848 47.4908539, 19.3403291 47.4906752, 19.340406 47.4903821, 19.3405428 47.4899435, 19.3406 47.4898705, 19.3406864 47.4898017)",,,,,
695028121,3103,Rákos utca,secondary,False,True,153.477,"LINESTRING (19.3402848 47.4908539, 19.340129 47.4908385, 19.3396808 47.4907819, 19.3383164 47.4904943)",,,,,
222826247,,Iskola utca,residential,False,False,167.637,"LINESTRING (19.3443991 47.4889317, 19.3434809 47.4903057)",,,,,
695028103,,Ráday utca,residential,False,False,55.933,"LINESTRING (19.3443991 47.4889317, 19.3438204 47.4886153)",,,,,
695028103,,Ráday utca,residential,False,True,104.58,"LINESTRING (19.3443991 47.4889317, 19.3454811 47.4895233)",,,,,
222826247,,Iskola utca,residential,False,True,167.637,"LINESTRING (19.3434809 47.4903057, 19.3443991 47.4889317)",,,,,
68552859,,Eszperantó köz,residential,False,False,149.15000000000003,"LINESTRING (19.3419815 47.4869274, 19.3420894 47.4869744, 19.3421857 47.4870367, 19.3424216 47.4872054, 19.3425186 47.4872516, 19.3426332 47.4873019, 19.3427491 47.4873364, 19.3437177 47.4874984)",,,,,
68552859,,Eszperantó köz,residential,False,True,32.025000000000006,"LINESTRING (19.3419815 47.4869274, 19.3419476 47.4869179, 19.341811 47.4868875, 19.3415752 47.4868409)",,,,,
237968913,,,residential,False,False,15.878,"LINESTRING (19.3419815 47.4869274, 19.3420022 47.4869109, 19.3420531 47.4868702, 19.3421408 47.4868371)",,,,,
237968913,,,residential,False,True,15.877999999999998,"LINESTRING (19.3421408 47.4868371, 19.3420531 47.4868702, 19.3420022 47.4869109, 19.3419815 47.4869274)",,,,,
"[298172626, 298172845]",,,"['residential', 'unclassified']",False,True,89.605,"LINESTRING (19.3413939 47.4918128, 19.3414905 47.4914359, 19.3414929 47.4913969, 19.3415978 47.4911785, 19.3416642 47.4911035, 19.3417263 47.4910509)",,,,no,
"[304973560, 1225287807]",,Baross utca,residential,False,True,189.504,"LINESTRING (19.3468957 47.4936496, 19.3462478 47.493616, 19.3448228 47.4935931, 19.3445922 47.4935845, 19.3443764 47.4935765)",,,,,
884295270,,Wesselényi utca,residential,False,False,19.556,"LINESTRING (19.3447094 47.4938337, 19.3446821 47.4940086)",,,,,
106300284,,Erzsébet sétány,residential,False,False,44.974999999999994,"LINESTRING (19.3447094 47.4938337, 19.3447721 47.493832, 19.3453075 47.493817)",,,,,30
"[1225287808, 884295270]",,"['Baross utca', 'Wesselényi utca']",residential,False,True,40.553999999999995,"LINESTRING (19.3447094 47.4938337, 19.3446643 47.4937325, 19.3446458 47.4937121, 19.3446211 47.4936872, 19.3446 47.4936672, 19.3445666 47.4936417, 19.3445216 47.4936149, 19.3444619 47.493593, 19.3443764 47.4935765)",,,,,
106300444,,Erzsébet sétány köz,residential,False,True,132.378,"LINESTRING (19.3453075 47.493817, 19.3449741 47.494986)",,,,,
106300284,,Erzsébet sétány,residential,False,False,67.327,"LINESTRING (19.3453075 47.493817, 19.3455432 47.4938155, 19.3459326 47.4938221, 19.3462027 47.4938362)",,,,,30
106300284,,Erzsébet sétány,residential,False,True,44.974999999999994,"LINESTRING (19.3453075 47.493817, 19.3447721 47.493832, 19.3447094 47.4938337)",,,,,30
106300284,,Erzsébet sétány,residential,False,False,64.349,"LINESTRING (19.3462027 47.4938362, 19.3463956 47.4938455, 19.3467271 47.4938711, 19.3470541 47.4938981)",,,,,30
106300284,,Erzsébet sétány,residential,False,True,67.327,"LINESTRING (19.3462027 47.4938362, 19.3459326 47.4938221, 19.3455432 47.4938155, 19.3453075 47.493817)",,,,,30
106300284,,Erzsébet sétány,residential,False,True,64.349,"LINESTRING (19.3470541 47.4938981, 19.3467271 47.4938711, 19.3463956 47.4938455, 19.3462027 47.4938362)",,,,,30
106300351,,Hasznos utca,residential,False,True,134.183,"LINESTRING (19.3495234 47.4872195, 19.3494428 47.487248, 19.3492855 47.4872896, 19.347775 47.4874356)",,,,,
464915950,,Fűzfa utca,residential,False,False,38.163,"LINESTRING (19.3381904 47.4932439, 19.338223 47.4929014)",,,,,
5132918,3103;31102,,secondary,True,False,6.509,"LINESTRING (19.3417263 47.4910509, 19.3416871 47.4910385, 19.3416553 47.4910186)",,,roundabout,,
"[298172626, 298172845]",,,"['unclassified', 'residential']",False,False,89.605,"LINESTRING (19.3417263 47.4910509, 19.3416642 47.4911035, 19.3415978 47.4911785, 19.3414929 47.4913969, 19.3414905 47.4914359, 19.3413939 47.4918128)",,,,no,
701695667,3103;31102,,secondary,True,False,3.648,"LINESTRING (19.3416432 47.4909109, 19.3416741 47.4908856)",,,roundabout,,
5132918,3103;31102,,secondary,True,False,6.5489999999999995,"LINESTRING (19.3418124 47.4910498, 19.3417695 47.4910549, 19.3417263 47.4910509)",,,roundabout,,
401036870,,Hősök útja,residential,False,False,39.114,"LINESTRING (19.3443331 47.4876588, 19.3445686 47.4873451)",,,,,
701692184,,Eszperantó köz,residential,False,True,49.562,"LINESTRING (19.3443331 47.4876588, 19.3437177 47.4874984)",,,,,
401036870,,Hősök útja,residential,False,True,114.881,"LINESTRING (19.3443331 47.4876588, 19.3438346 47.4884246, 19.3438058 47.4884923, 19.3437931 47.488546, 19.3438204 47.4886153)",,,,,
695028121,3103,Rákos utca,secondary,False,True,5.664,"LINESTRING (19.3383164 47.4904943, 19.3382444 47.4904792)",,,,,
695028121,3103,Rákos utca,secondary,False,False,153.477,"LINESTRING (19.3383164 47.4904943, 19.3396808 47.4907819, 19.340129 47.4908385, 19.3402848 47.4908539)",,,,,
695028121,3103,Rákos utca,secondary,False,False,5.664,"LINESTRING (19.3382444 47.4904792, 19.3383164 47.4904943)",,,,,
790002031,,,residential,True,False,76.329,"LINESTRING (19.3382444 47.4904792, 19.3383853 47.4903038, 19.338616 47.4903836, 19.3385677 47.4904416, 19.3384014 47.4903881, 19.3383164 47.4904943)",1,,,,
