osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction
"[338458434, 151586107, 151586108]",2,51,Kossuth utca,primary,50,False,False,125.006,yes,"LINESTRING (19.0039379 46.7995049, 19.0039189 46.7994399, 19.0038972 46.799379, 19.0038644 46.7993126, 19.0038175 46.7992305, 19.0037479 46.7991377, 19.0036335 46.7990013, 19.0034939 46.7988468, 19.0033923 46.7987364, 19.0031884 46.7985132)",
338458434,2,51,Kossuth utca,primary,50,False,True,44.264,,"LINESTRING (19.0039379 46.7995049, 19.0039511 46.799568, 19.0039569 46.7996285, 19.0039609 46.7996996, 19.0039592 46.7997631, 19.0039432 46.7999017)",
338458458,,,Iskola köz,residential,,False,False,88.415,,"LINESTRING (19.0039379 46.7995049, 19.0040408 46.7995167, 19.0040939 46.7995262, 19.0046865 46.7996321, 19.004725 46.7995875, 19.0048497 46.7995793, 19.0050247 46.7995306)",
35097085,2,5105,Törley Bálint utca,secondary,50,False,False,22.223,,"LINESTRING (19.0041051 46.8010577, 19.0039916 46.8010523, 19.0039388 46.8010488, 19.0038137 46.8010466)",
39743370,2,51,Kossuth utca,primary,50,False,False,24.027,,"LINESTRING (19.0041051 46.8010577, 19.0040757 46.8009849, 19.0040318 46.8008476)",
338458438,3,51,Kossuth utca,primary,50,False,True,31.758999999999997,,"LINESTRING (19.0041051 46.8010577, 19.0041638 46.8011524, 19.0041917 46.8012014, 19.0042265 46.8012518, 19.0042706 46.8013198)",
338458440,2,,Törley Bálint utca,residential,,False,True,27.59,,"LINESTRING (19.0041051 46.8010577, 19.0042814 46.8010859, 19.0044563 46.8011189)",
"[338458435, 338458436]",3,51,Kossuth utca,primary,50,False,True,86.456,,"LINESTRING (19.0042706 46.8013198, 19.0043858 46.801516, 19.0044044 46.8015556, 19.0044201 46.8016058, 19.0044423 46.8017277, 19.0044241 46.8020273, 19.0044189 46.8020776)",
338458438,3,51,Kossuth utca,primary,50,False,False,31.759,,"LINESTRING (19.0042706 46.8013198, 19.0042265 46.8012518, 19.0041917 46.8012014, 19.0041638 46.8011524, 19.0041051 46.8010577)",
4930818,1,51;52,,primary,50,True,False,4.745,,"LINESTRING (19.0051154 46.8062082, 19.0051777 46.8062098)",roundabout
4930818,1,51;52,,primary,50,True,False,17.723,,"LINESTRING (19.0051777 46.8062098, 19.0052525 46.8062241, 19.0053193 46.8062511, 19.0053737 46.806289)",roundabout
151498911,1,52,,primary,50,True,False,60.244,,"LINESTRING (19.0051777 46.8062098, 19.0052576 46.8061808, 19.0053532 46.8061137, 19.0054758 46.8060239, 19.0057414 46.8058335)",
4930818,1,51;52,,primary,50,True,False,22.984,,"LINESTRING (19.0053691 46.806539, 19.005315 46.8065751, 19.0052494 46.8066007, 19.0051766 46.8066142, 19.0051011 46.8066149)",roundabout
4930818,1,51;52,,primary,50,True,False,29.875000000000004,,"LINESTRING (19.0053737 46.806289, 19.0054004 46.806318, 19.0054196 46.8063497, 19.0054324 46.8063911, 19.0054323 46.8064335, 19.0054193 46.8064749, 19.0053942 46.8065136, 19.0053691 46.806539)",roundabout
4930818,1,51;52,,primary,50,True,False,6.661,,"LINESTRING (19.0051011 46.8066149, 19.0050166 46.8065993)",roundabout
4930818,1,51;52,,primary,50,True,False,20.852,,"LINESTRING (19.0050166 46.8065993, 19.0049573 46.8065758, 19.0049074 46.8065437, 19.0048695 46.8065046, 19.0048457 46.8064607)",roundabout
4930818,1,51;52,,primary,50,True,False,25.603,,"LINESTRING (19.0048575 46.8063377, 19.0048989 46.8062876, 19.004959 46.8062474, 19.0050331 46.8062201, 19.0051154 46.8062082)",roundabout
151498905,1,51,,primary,50,True,False,44.784,,"LINESTRING (19.0048575 46.8063377, 19.0048281 46.8062308, 19.0047779 46.8061352, 19.004756 46.8059434)",
4930818,1,51;52,,primary,50,True,False,13.896999999999998,,"LINESTRING (19.0048457 46.8064607, 19.0048374 46.8064194, 19.0048413 46.8063779, 19.0048575 46.8063377)",roundabout
4930895,1,51,Kossuth utca,primary,50,True,False,40.712,,"LINESTRING (19.004756 46.8059434, 19.0048474 46.8060313, 19.0049162 46.8060957, 19.0049951 46.8061561, 19.0051154 46.8062082)",
151498824,2,51,Kossuth utca,primary,50,False,False,7.766,,"LINESTRING (19.004756 46.8059434, 19.0047505 46.8059051, 19.0047427 46.8058742)",
151586103,2,52,Kecskeméti út,primary,50,False,True,32.213,,"LINESTRING (19.0057414 46.8058335, 19.006027 46.8056197)",
151498823,1,52,Kecskeméti út,primary,50,True,False,57.946,,"LINESTRING (19.0057414 46.8058335, 19.005488 46.8061723, 19.0053737 46.806289)",
151498846,,,Mester utca,residential,,False,False,85.33500000000001,,"LINESTRING (19.0026972 46.7979694, 19.0026203 46.7979945, 19.0025861 46.7980231, 19.0024955 46.7981639, 19.0023987 46.798355, 19.0022571 46.7986558)",
151586108,2,51,Kossuth utca,primary,50,False,True,71.112,,"LINESTRING (19.0026972 46.7979694, 19.0027306 46.7980124, 19.0027881 46.7980791, 19.0028501 46.7981488, 19.0028818 46.7981813, 19.0031884 46.7985132)",
151498863,,,Hajnal utca,residential,,False,False,14.158000000000001,,"LINESTRING (19.0036076 46.7979845, 19.0035909 46.7980528, 19.0035695 46.798109)",
151498888,,,Csalogány utca,residential,,False,False,32.477,,"LINESTRING (19.0035695 46.798109, 19.0039933 46.7981427)",
151498863,,,Hajnal utca,residential,,False,False,54.824999999999996,,"LINESTRING (19.0035695 46.798109, 19.0035485 46.7981637, 19.003512 46.7982226, 19.0034616 46.7982945, 19.0034198 46.7983455, 19.0033563 46.7984113, 19.003279 46.7984728, 19.0032598 46.7984845, 19.0031884 46.7985132)",
151498863,,,Hajnal utca,residential,,False,True,14.158000000000001,,"LINESTRING (19.0035695 46.798109, 19.0035909 46.7980528, 19.0036076 46.7979845)",
151498848,,,,residential,,False,False,26.707,,"LINESTRING (19.0039933 46.7981427, 19.0040577 46.7983788)",
151498888,,,Csalogány utca,residential,,False,True,32.477,,"LINESTRING (19.0039933 46.7981427, 19.0035695 46.798109)",
151498888,,,Csalogány utca,residential,,False,False,124.11699999999999,,"LINESTRING (19.0039933 46.7981427, 19.0044218 46.7981445, 19.0046937 46.7981416, 19.0048392 46.798172, 19.0052041 46.7982294, 19.0055976 46.7982907)",
151498861,,,Sándor utca,residential,,False,True,2.307,,"LINESTRING (19.0056134 46.798273, 19.0055976 46.7982907)",
"[151586112, 151498850, 151586116]",,,,residential,,False,True,29.246,yes,"LINESTRING (19.0056134 46.798273, 19.0056909 46.798303, 19.0057866 46.798344, 19.0059372 46.7984143)",
151498861,,,Sándor utca,residential,,False,False,2.307,,"LINESTRING (19.0055976 46.7982907, 19.0056134 46.798273)",
151498861,,,Sándor utca,residential,,False,True,12.48,,"LINESTRING (19.0055976 46.7982907, 19.0055117 46.7983863)",
151498888,,,Csalogány utca,residential,,False,True,124.11700000000002,,"LINESTRING (19.0055976 46.7982907, 19.0052041 46.7982294, 19.0048392 46.798172, 19.0046937 46.7981416, 19.0044218 46.7981445, 19.0039933 46.7981427)",
151498848,,,,residential,,False,True,26.707,,"LINESTRING (19.0040577 46.7983788, 19.0039933 46.7981427)",
151498861,,,Sándor utca,residential,,False,False,12.48,,"LINESTRING (19.0055117 46.7983863, 19.0055976 46.7982907)",
"[151586112, 151498850, 151586116]",,,,residential,,False,False,29.246000000000002,yes,"LINESTRING (19.0059372 46.7984143, 19.0057866 46.798344, 19.0056909 46.798303, 19.0056134 46.798273)",
659375310,,,Vendéglő utca,residential,,False,False,65.968,,"LINESTRING (19.0059372 46.7984143, 19.0059225 46.7986512, 19.0059323 46.7989702, 19.0059052 46.7990023)",
659375310,,,Vendéglő utca,residential,,False,True,84.80799999999999,,"LINESTRING (19.0059372 46.7984143, 19.0060027 46.7983913, 19.0060771 46.7983626, 19.0061921 46.7983021, 19.006222 46.7982923, 19.0062556 46.7982906, 19.0063224 46.7983032, 19.0065783 46.7983491, 19.0066344 46.7983753, 19.0066921 46.7984187, 19.0068333 46.7985647)",
151498863,,,Hajnal utca,residential,,False,True,54.825,,"LINESTRING (19.0031884 46.7985132, 19.0032598 46.7984845, 19.003279 46.7984728, 19.0033563 46.7984113, 19.0034198 46.7983455, 19.0034616 46.7982945, 19.003512 46.7982226, 19.0035485 46.7981637, 19.0035695 46.798109)",
151586108,2,51,Kossuth utca,primary,50,False,False,71.112,,"LINESTRING (19.0031884 46.7985132, 19.0028818 46.7981813, 19.0028501 46.7981488, 19.0027881 46.7980791, 19.0027306 46.7980124, 19.0026972 46.7979694)",
"[338458434, 151586107, 151586108]",2,51,Kossuth utca,primary,50,False,True,125.006,yes,"LINESTRING (19.0031884 46.7985132, 19.0033923 46.7987364, 19.0034939 46.7988468, 19.0036335 46.7990013, 19.0037479 46.7991377, 19.0038175 46.7992305, 19.0038644 46.7993126, 19.0038972 46.799379, 19.0039189 46.7994399, 19.0039379 46.7995049)",
1177858213,,51344,Rév utca,tertiary,,False,True,93.07100000000001,,"LINESTRING (18.998329 46.7985553, 18.9986862 46.7986232, 18.9989547 46.7987139, 18.9990733 46.798764, 18.9992163 46.7988905, 18.9993207 46.7989905)",
151498879,,,,residential,,False,False,39.361000000000004,,"LINESTRING (19.0059052 46.7990023, 19.0061048 46.7990153, 19.0062823 46.799022, 19.0063982 46.7990743)",
659375310,,,Vendéglő utca,residential,,False,False,31.392000000000003,,"LINESTRING (19.0059052 46.7990023, 19.0058461 46.799009, 19.005715 46.7990267, 19.0056174 46.7990625, 19.005579 46.7991317)",
659375310,,,Vendéglő utca,residential,,False,True,65.96799999999999,,"LINESTRING (19.0059052 46.7990023, 19.0059323 46.7989702, 19.0059225 46.7986512, 19.0059372 46.7984143)",
151498879,,,,residential,,False,True,39.361000000000004,,"LINESTRING (19.0063982 46.7990743, 19.0062823 46.799022, 19.0061048 46.7990153, 19.0059052 46.7990023)",
151498847,,,,residential,,False,True,47.885,,"LINESTRING (19.0049548 46.7990782, 19.005579 46.7991317)",
151498847,,,,residential,,False,False,47.885,,"LINESTRING (19.005579 46.7991317, 19.0049548 46.7990782)",
659375310,,,Vendéglő utca,residential,,False,False,33.512,,"LINESTRING (19.005579 46.7991317, 19.0055965 46.7992701, 19.005586 46.7994324)",
659375310,,,Vendéglő utca,residential,,False,True,31.392,,"LINESTRING (19.005579 46.7991317, 19.0056174 46.7990625, 19.005715 46.7990267, 19.0058461 46.799009, 19.0059052 46.7990023)",
151498894,,,Nyár utca,residential,,False,True,121.83099999999999,,"LINESTRING (19.005586 46.7994324, 19.0059211 46.7994631, 19.0059926 46.7994681, 19.0060296 46.7994985, 19.0060567 46.799907, 19.0060789 46.8002732)",
659375310,,,Vendéglő utca,residential,,False,False,92.554,,"LINESTRING (19.005586 46.7994324, 19.0055232 46.7995685, 19.0052338 46.7999528, 19.0050614 46.8001814)",
659375310,,,Vendéglő utca,residential,,False,True,33.512,,"LINESTRING (19.005586 46.7994324, 19.0055965 46.7992701, 19.005579 46.7991317)",
151498886,,,Tavasz utca,residential,,False,False,91.071,,"LINESTRING (19.0039432 46.7999017, 19.0040163 46.7999033, 19.0043973 46.8000285, 19.0049324 46.80015, 19.0050614 46.8001814)",
338458434,2,51,Kossuth utca,primary,50,False,False,44.264,,"LINESTRING (19.0039432 46.7999017, 19.0039592 46.7997631, 19.0039609 46.7996996, 19.0039569 46.7996285, 19.0039511 46.799568, 19.0039379 46.7995049)",
338458434,2,51,Kossuth utca,primary,50,False,True,106.804,,"LINESTRING (19.0039432 46.7999017, 19.0038894 46.8001953, 19.0038787 46.8002816, 19.0038814 46.800333, 19.0038827 46.8003881, 19.0038867 46.8004248, 19.0038975 46.8004776, 19.0039068 46.800512, 19.0039229 46.8005607, 19.0039421 46.8006097, 19.0040318 46.8008476)",
151498886,,,Tavasz utca,residential,,False,False,78.181,,"LINESTRING (19.0050614 46.8001814, 19.0054082 46.800226, 19.0060789 46.8002732)",
151498886,,,Tavasz utca,residential,,False,True,91.071,,"LINESTRING (19.0050614 46.8001814, 19.0049324 46.80015, 19.0043973 46.8000285, 19.0040163 46.7999033, 19.0039432 46.7999017)",
"[151498854, 659375310]",,,Vendéglő utca,residential,,False,"[False, True]",113.993,,"LINESTRING (19.0050614 46.8001814, 19.004798 46.8005304, 19.0046829 46.8007596, 19.0045734 46.8010725, 19.0045616 46.8010968, 19.0045405 46.8011369)",
659375310,,,Vendéglő utca,residential,,False,True,92.55399999999999,,"LINESTRING (19.0050614 46.8001814, 19.0052338 46.7999528, 19.0055232 46.7995685, 19.005586 46.7994324)",
151498894,,,Nyár utca,residential,,False,True,49.471,,"LINESTRING (19.0060789 46.8002732, 19.0061504 46.8007154)",
151498886,,,Tavasz utca,residential,,False,True,78.181,,"LINESTRING (19.0060789 46.8002732, 19.0054082 46.800226, 19.0050614 46.8001814)",
151498894,,,Nyár utca,residential,,False,False,121.831,,"LINESTRING (19.0060789 46.8002732, 19.0060567 46.799907, 19.0060296 46.7994985, 19.0059926 46.7994681, 19.0059211 46.7994631, 19.005586 46.7994324)",
151498846,,,Mester utca,residential,,False,True,111.86099999999999,,"LINESTRING (19.0012302 46.8003833, 19.0014318 46.7997254, 19.001467 46.7996376, 19.0015116 46.7995696, 19.0015747 46.7994888, 19.0016391 46.7994262)",
292449122,,,Béke tér,residential,,False,True,27.246,,"LINESTRING (19.0012302 46.8003833, 19.0009775 46.800407, 19.0008896 46.8004436)",
612250428,,,Béke tér,residential,,False,False,39.79600000000001,,"LINESTRING (19.0012302 46.8003833, 19.0011171 46.8006722, 19.0010493 46.8007083)",
151498900,,,Béke tér,residential,,False,True,54.294999999999995,,"LINESTRING (19.0008896 46.8004436, 19.0008745 46.8005126, 19.0008512 46.8005773, 19.0008227 46.8006397, 19.0007736 46.8007321, 19.0007322 46.8007904, 19.0006428 46.8008975)",
292449116,,51344,Béke tér,tertiary,,False,True,32.649,,"LINESTRING (19.0008896 46.8004436, 19.0009951 46.8005419, 19.0010255 46.8005968, 19.0010435 46.800655, 19.0010493 46.8007083)",
292449117,,51344,Rév utca,tertiary,,False,False,53.126000000000005,,"LINESTRING (19.0008896 46.8004436, 19.000802 46.800371, 19.00074 46.8003203, 19.0005877 46.8002003, 19.0004436 46.8000762)",
292449122,,,Béke tér,residential,,False,False,27.246,,"LINESTRING (19.0008896 46.8004436, 19.0009775 46.800407, 19.0012302 46.8003833)",
315382255,,,Zsolt utca,residential,,False,True,80.405,,"LINESTRING (19.0034883 46.8003403, 19.0034624 46.800403, 19.0032257 46.8009548, 19.0032132 46.8010372)",
151498894,,,Nyár utca,residential,,False,False,49.471,,"LINESTRING (19.0061504 46.8007154, 19.0060789 46.8002732)",
151513447,,,Béke tér,residential,,False,True,37.416,,"LINESTRING (19.0010493 46.8007083, 19.0006428 46.8008975)",
292449116,,51344,Béke tér,tertiary,,False,False,32.649,,"LINESTRING (19.0010493 46.8007083, 19.0010435 46.800655, 19.0010255 46.8005968, 19.0009951 46.8005419, 19.0008896 46.8004436)",
292449116,,51344,Béke tér,tertiary,,False,True,38.698,,"LINESTRING (19.0010493 46.8007083, 19.0010507 46.8007787, 19.0010387 46.8009713, 19.001048 46.801015, 19.001071 46.8010525)",
612250428,,,Béke tér,residential,,False,True,39.79600000000001,,"LINESTRING (19.0010493 46.8007083, 19.0011171 46.8006722, 19.0012302 46.8003833)",
151513447,,,Béke tér,residential,,False,False,37.416,,"LINESTRING (19.0006428 46.8008975, 19.0010493 46.8007083)",
151498843,,,Petőfi Sándor utca,residential,,False,True,73.017,,"LINESTRING (19.0006428 46.8008975, 19.0005698 46.8009166, 19.0004443 46.8009691, 19.000256 46.8011004, 19.0001444 46.8012007, 18.999998 46.8013319, 18.9999692 46.8013508)",
151498900,,,Béke tér,residential,,False,False,54.294999999999995,,"LINESTRING (19.0006428 46.8008975, 19.0007322 46.8007904, 19.0007736 46.8007321, 19.0008227 46.8006397, 19.0008512 46.8005773, 19.0008745 46.8005126, 19.0008896 46.8004436)",
151498900,,,Béke tér,residential,,False,True,37.192,,"LINESTRING (19.0006428 46.8008975, 19.0007421 46.8009191, 19.000958 46.8010216, 19.001071 46.8010525)",
338458441,,5105,Törley Bálint utca,secondary,50,False,False,40.636,,"LINESTRING (19.0032132 46.8010372, 19.0026796 46.8010488)",
151498890,,,,residential,,False,True,111.72999999999999,,"LINESTRING (19.0032132 46.8010372, 19.0032174 46.8011869, 19.003241 46.8013468, 19.0033262 46.8016932, 19.0033697 46.802035)",
