osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge
54828044,2,83305,Vasút utca,tertiary,50,False,False,76.699,"LINESTRING (17.7512946 47.1325914, 17.7514219 47.1326739, 17.751636 47.1328493, 17.7517304 47.1329267, 17.7518901 47.1331425)",,
291569322,2,8313,Kossuth Lajos utca,secondary,30,False,True,147.55700000000002,"LINESTRING (17.7512946 47.1325914, 17.751413 47.1325322, 17.7514612 47.1325094, 17.7515508 47.1324669, 17.7520006 47.1322673, 17.752017 47.13226, 17.7520682 47.1322411, 17.7523629 47.1321325, 17.7529591 47.1319021)",,
292405042,2,8313,Kossuth Lajos utca,secondary,50,False,False,261.125,"LINESTRING (17.7512946 47.1325914, 17.7512496 47.1326213, 17.7512063 47.1326501, 17.7508736 47.1328724, 17.7505851 47.13301, 17.7503619 47.1330957, 17.7498935 47.1332025, 17.7496128 47.1332565, 17.7493128 47.1332995, 17.7488596 47.1332907, 17.748663 47.1332692, 17.7485291 47.1332546, 17.7481607 47.1332144)",,
"[371313869, 293147198]",2,83305,Vasút utca,tertiary,50,False,True,82.83999999999999,"LINESTRING (17.7512946 47.1325914, 17.7510168 47.1324242, 17.7506935 47.132253, 17.7505401 47.1321794, 17.7505048 47.1321613, 17.7504382 47.1321281)",,
"[474987205, 474987202, 292400837]",1,8313,Kossuth Lajos utca,secondary,30,True,False,104.158,"LINESTRING (17.7542329 47.1315502, 17.7539707 47.1316013, 17.7532594 47.1318073, 17.7529591 47.1319021)",,
"[293172515, 292400836]",2,8313,Kossuth Lajos utca,secondary,"['30', '50']",False,True,193.26299999999998,"LINESTRING (17.7542329 47.1315502, 17.754533 47.1314863, 17.7549592 47.1313968, 17.7554691 47.1312934, 17.7561717 47.1311132, 17.7566487 47.1309879)",,
291569328,2,8313,Kossuth Lajos utca,secondary,50,False,False,117.303,"LINESTRING (17.7581814 47.1305814, 17.7580992 47.1306067, 17.7574708 47.1307718, 17.7569486 47.130909, 17.7567369 47.1309647)",,
159753384,,,Rákóczi utca,residential,50,False,False,239.341,"LINESTRING (17.7528492 47.1344566, 17.7502365 47.1356707)",6,
239034943,2,83305,Vasút utca,tertiary,50,False,False,87.761,"LINESTRING (17.7528492 47.1344566, 17.7534369 47.1351371)",,
293147199,2,83305,Vasút utca,tertiary,50,False,True,154.214,"LINESTRING (17.7528492 47.1344566, 17.7524159 47.1338531, 17.7520984 47.1333992, 17.7519435 47.1332146)",,
239034943,2,83305,Vasút utca,tertiary,50,False,True,87.761,"LINESTRING (17.7534369 47.1351371, 17.7528492 47.1344566)",,
159753396,2,83305,Vasút utca,tertiary,50,False,False,370.649,"LINESTRING (17.7534369 47.1351371, 17.753588 47.1352239, 17.7539216 47.1353539, 17.7542001 47.1354262, 17.7548414 47.1354615, 17.7553038 47.135512, 17.7557062 47.1355878, 17.7561977 47.1356804, 17.7565014 47.1357254, 17.7569596 47.1357404, 17.7573448 47.1357297, 17.7577011 47.1357874, 17.7581336 47.1358922)",,
292405042,2,8313,Kossuth Lajos utca,secondary,50,False,False,33.414,"LINESTRING (17.7481607 47.1332144, 17.7477226 47.133176)",,
292405042,2,8313,Kossuth Lajos utca,secondary,50,False,True,261.125,"LINESTRING (17.7481607 47.1332144, 17.7485291 47.1332546, 17.748663 47.1332692, 17.7488596 47.1332907, 17.7493128 47.1332995, 17.7496128 47.1332565, 17.7498935 47.1332025, 17.7503619 47.1330957, 17.7505851 47.13301, 17.7508736 47.1328724, 17.7512063 47.1326501, 17.7512496 47.1326213, 17.7512946 47.1325914)",,
"[292405042, 292405043, 291569325]",2,8313,Kossuth Lajos utca,secondary,50,False,True,51.038,"LINESTRING (17.747048 47.1331684, 17.7473799 47.1331722, 17.7474368 47.1331733, 17.7477226 47.133176)",,yes
159753396,2,83305,Vasút utca,tertiary,50,False,True,370.649,"LINESTRING (17.7581336 47.1358922, 17.7577011 47.1357874, 17.7573448 47.1357297, 17.7569596 47.1357404, 17.7565014 47.1357254, 17.7561977 47.1356804, 17.7557062 47.1355878, 17.7553038 47.135512, 17.7548414 47.1354615, 17.7542001 47.1354262, 17.7539216 47.1353539, 17.753588 47.1352239, 17.7534369 47.1351371)",,
