osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width
25586693,Mészáros utca,tertiary,50,False,False,58.614000000000004,"LINESTRING (18.9257533 46.8065276, 18.9259549 46.8064134, 18.9263467 46.8061916)",
28678797,Kossuth Lajos utca,residential,30,False,False,43.167,"LINESTRING (18.9257533 46.8065276, 18.9255708 46.8066511, 18.9253451 46.8067971)",
"[336469905, 107733564]",Sóház utca,tertiary,50,False,False,157.435,"LINESTRING (18.9257533 46.8065276, 18.9259779 46.8065823, 18.9264557 46.8067591, 18.9268071 46.8068876, 18.927195 46.8069546, 18.9276371 46.8070969)",
25586693,Mészáros utca,tertiary,50,False,True,58.614000000000004,"LINESTRING (18.9263467 46.8061916, 18.9259549 46.8064134, 18.9257533 46.8065276)",
83497006,Fehérvári utca,residential,,False,False,173.42899999999997,"LINESTRING (18.9215217 46.8065428, 18.920702 46.8069591, 18.919976 46.8073145, 18.9197104 46.8074863)",
107731632,Gábor Pál utca,residential,,False,False,110.72800000000001,"LINESTRING (18.9215217 46.8065428, 18.9218608 46.8068489, 18.9220485 46.8069903, 18.9222617 46.8071352, 18.922422 46.8072249, 18.9225037 46.8072722)",
28678797,Kossuth Lajos utca,residential,30,False,False,37.21,"LINESTRING (18.9238151 46.8079381, 18.9235397 46.8082146)",
28678797,Kossuth Lajos utca,residential,30,False,True,172.39100000000002,"LINESTRING (18.9238151 46.8079381, 18.924136 46.8076546, 18.9253451 46.8067971)",
107731632,Gábor Pál utca,residential,,False,True,124.274,"LINESTRING (18.9238151 46.8079381, 18.9235856 46.8078216, 18.9234539 46.8077547, 18.9225037 46.8072722)",
28678797,Kossuth Lajos utca,residential,30,False,False,172.39100000000002,"LINESTRING (18.9253451 46.8067971, 18.924136 46.8076546, 18.9238151 46.8079381)",
28678797,Kossuth Lajos utca,residential,30,False,True,43.167,"LINESTRING (18.9253451 46.8067971, 18.9255708 46.8066511, 18.9257533 46.8065276)",
"[526296586, 107731623]",Rákóczi Ferenc utca,residential,,False,True,78.787,"LINESTRING (18.9253451 46.8067971, 18.9256214 46.8069344, 18.926183 46.8072132)",
336469904,Sóház utca,tertiary,,False,True,100.53699999999999,"LINESTRING (18.9287086 46.8076254, 18.9285375 46.8075339, 18.9278444 46.8071934, 18.9276371 46.8070969)",
107684877,Tavasz utca,residential,,False,False,245.954,"LINESTRING (18.9197531 46.810305, 18.9200557 46.8099096, 18.9203612 46.809506, 18.9211229 46.8083031)",
83497006,Fehérvári utca,residential,,False,True,121.20700000000002,"LINESTRING (18.918735 46.8083327, 18.9188755 46.8081193, 18.9190489 46.8079564, 18.919374 46.807691, 18.9197104 46.8074863)",
107684869,Vörösmarty Mihály utca,residential,,True,False,211.162,"LINESTRING (18.918735 46.8083327, 18.9185858 46.8083304, 18.9182398 46.8084553, 18.9173734 46.8086792, 18.9161388 46.808975)",
108080546,Fehérvári utca,residential,30,False,False,267.693,"LINESTRING (18.918735 46.8083327, 18.9177614 46.8100419, 18.9174548 46.810575)",
107731620,,residential,,False,True,100.342,"LINESTRING (18.9197104 46.8074863, 18.9207192 46.8080673)",
83497006,Fehérvári utca,residential,,False,False,121.20700000000001,"LINESTRING (18.9197104 46.8074863, 18.919374 46.807691, 18.9190489 46.8079564, 18.9188755 46.8081193, 18.918735 46.8083327)",
83497006,Fehérvári utca,residential,,False,True,173.429,"LINESTRING (18.9197104 46.8074863, 18.919976 46.8073145, 18.920702 46.8069591, 18.9215217 46.8065428)",
107684872,Tavasz utca,residential,,False,False,155.512,"LINESTRING (18.9225037 46.8072722, 18.9211229 46.8083031)",
107731632,Gábor Pál utca,residential,,False,False,124.274,"LINESTRING (18.9225037 46.8072722, 18.9234539 46.8077547, 18.9235856 46.8078216, 18.9238151 46.8079381)",
