osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry
488724275,4431,Bajcsy-Zsilinszky utca,secondary,False,True,117.961,,,"LINESTRING (20.8335669 46.6348244, 20.8342096 46.6338597)"
620899351,47,Rákóczi utca,primary,False,False,159.909,2,50,"LINESTRING (20.8335669 46.6348244, 20.8334761 46.6347959, 20.8316618 46.634227)"
202314924,,Arany János utca,residential,False,True,116.563,,,"LINESTRING (20.8295193 46.6335551, 20.8301298 46.6325943)"
620899351,47,Rákóczi utca,primary,False,False,160.9,2,50,"LINESTRING (20.8295193 46.6335551, 20.8276047 46.6329506)"
620899351,47,Rákóczi utca,primary,False,True,179.84,2,50,"LINESTRING (20.8295193 46.6335551, 20.8316618 46.634227)"
295884221,,Szabadság tér,residential,False,False,116.497,,,"LINESTRING (20.8295193 46.6335551, 20.8294638 46.6336387, 20.8288864 46.6345084)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,False,9.951,,,"LINESTRING (20.8390733 46.6261037, 20.8390242 46.6261866)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,False,106.746,,,"LINESTRING (20.8390242 46.6261866, 20.8384981 46.627076)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,True,9.951,,,"LINESTRING (20.8390242 46.6261866, 20.8390733 46.6261037)"
202314888,,Petőfi utca,residential,False,False,118.079,,,"LINESTRING (20.8320508 46.62621, 20.8314128 46.6271773)"
202315019,,József Attila utca,residential,False,False,160.549,,,"LINESTRING (20.8320508 46.62621, 20.8339605 46.6268139)"
202314889,,Vörösmarty Mihály utca,residential,False,True,118.345,,,"LINESTRING (20.8292502 46.626484, 20.8286108 46.6274535)"
202315010,,Aradi utca,residential,False,False,182.25,,,"LINESTRING (20.8292502 46.626484, 20.8314128 46.6271773)"
202314893,,Kisfaludy utca,residential,False,False,118.224,,,"LINESTRING (20.836761 46.6265285, 20.83612 46.6274963)"
202314895,,Dózsa György utca,residential,False,False,145.957,,,"LINESTRING (20.836761 46.6265285, 20.8384044 46.6270488, 20.8384981 46.627076)"
202314924,,Arany János utca,residential,False,False,118.587,,,"LINESTRING (20.8339605 46.6268139, 20.8333009 46.6277794)"
202315019,,József Attila utca,residential,False,False,181.525,,,"LINESTRING (20.8339605 46.6268139, 20.83612 46.6274963)"
202315019,,József Attila utca,residential,False,True,160.549,,,"LINESTRING (20.8339605 46.6268139, 20.8320508 46.62621)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,False,116.864,,,"LINESTRING (20.8384981 46.627076, 20.8379221 46.6280497)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,True,106.746,,,"LINESTRING (20.8384981 46.627076, 20.8390242 46.6261866)"
202314895,,Dózsa György utca,residential,False,True,145.957,,,"LINESTRING (20.8384981 46.627076, 20.8384044 46.6270488, 20.836761 46.6265285)"
202314888,,Petőfi utca,residential,False,False,117.124,,,"LINESTRING (20.8314128 46.6271773, 20.83078 46.6281368)"
202314888,,Petőfi utca,residential,False,True,118.079,,,"LINESTRING (20.8314128 46.6271773, 20.8320508 46.62621)"
202315010,,Aradi utca,residential,False,False,158.965,,,"LINESTRING (20.8314128 46.6271773, 20.8333009 46.6277794)"
202315010,,Aradi utca,residential,False,True,182.25,,,"LINESTRING (20.8314128 46.6271773, 20.8292502 46.626484)"
202314889,,Vörösmarty Mihály utca,residential,False,False,118.345,,,"LINESTRING (20.8286108 46.6274535, 20.8292502 46.626484)"
202314889,,Vörösmarty Mihály utca,residential,False,True,117.902,,,"LINESTRING (20.8286108 46.6274535, 20.8279739 46.6284194)"
202315007,,Ady Endre utca,residential,False,False,182.238,,,"LINESTRING (20.8286108 46.6274535, 20.83078 46.6281368)"
202314893,,Kisfaludy utca,residential,False,False,117.93,,,"LINESTRING (20.83612 46.6274963, 20.8354806 46.6284617)"
202314893,,Kisfaludy utca,residential,False,True,118.224,,,"LINESTRING (20.83612 46.6274963, 20.836761 46.6265285)"
202315019,,József Attila utca,residential,False,True,181.525,,,"LINESTRING (20.83612 46.6274963, 20.8339605 46.6268139)"
202315019,,József Attila utca,residential,False,False,150.743,,,"LINESTRING (20.83612 46.6274963, 20.8378427 46.6280253, 20.8379221 46.6280497)"
202314924,,Arany János utca,residential,False,False,117.257,,,"LINESTRING (20.8333009 46.6277794, 20.8326742 46.6287421)"
202314924,,Arany János utca,residential,False,True,118.587,,,"LINESTRING (20.8333009 46.6277794, 20.8339605 46.6268139)"
202315010,,Aradi utca,residential,False,False,182.92,,,"LINESTRING (20.8333009 46.6277794, 20.8354806 46.6284617)"
202315010,,Aradi utca,residential,False,True,158.965,,,"LINESTRING (20.8333009 46.6277794, 20.8314128 46.6271773)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,False,23.546,,,"LINESTRING (20.8379221 46.6280497, 20.8378061 46.6282459)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,True,116.864,,,"LINESTRING (20.8379221 46.6280497, 20.8384981 46.627076)"
202315019,,József Attila utca,residential,False,True,150.743,,,"LINESTRING (20.8379221 46.6280497, 20.8378427 46.6280253, 20.83612 46.6274963)"
202314888,,Petőfi utca,residential,False,False,117.921,,,"LINESTRING (20.83078 46.6281368, 20.8301428 46.6291028)"
202314888,,Petőfi utca,residential,False,True,117.124,,,"LINESTRING (20.83078 46.6281368, 20.8314128 46.6271773)"
202315007,,Ady Endre utca,residential,False,False,159.535,,,"LINESTRING (20.83078 46.6281368, 20.8326742 46.6287421)"
202315007,,Ady Endre utca,residential,False,True,182.238,,,"LINESTRING (20.83078 46.6281368, 20.8286108 46.6274535)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,False,94.253,,,"LINESTRING (20.8378061 46.6282459, 20.8373415 46.6290312)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,True,23.546,,,"LINESTRING (20.8378061 46.6282459, 20.8379221 46.6280497)"
202314889,,Vörösmarty Mihály utca,residential,False,False,117.902,,,"LINESTRING (20.8279739 46.6284194, 20.8286108 46.6274535)"
202314889,,Vörösmarty Mihály utca,residential,False,True,118.235,,,"LINESTRING (20.8279739 46.6284194, 20.8273351 46.629388)"
202314897,,Gremsperger József utca,residential,False,False,182.219,,,"LINESTRING (20.8279739 46.6284194, 20.8301428 46.6291028)"
202314893,,Kisfaludy utca,residential,False,False,116.869,,,"LINESTRING (20.8354806 46.6284617, 20.8348469 46.6294184)"
202314893,,Kisfaludy utca,residential,False,True,117.93,,,"LINESTRING (20.8354806 46.6284617, 20.83612 46.6274963)"
202315010,,Aradi utca,residential,False,True,182.92,,,"LINESTRING (20.8354806 46.6284617, 20.8333009 46.6277794)"
202315010,,Aradi utca,residential,False,False,155.57,,,"LINESTRING (20.8354806 46.6284617, 20.8372523 46.6290039, 20.8373415 46.6290312)"
202314924,,Arany János utca,residential,False,False,117.294,,,"LINESTRING (20.8326742 46.6287421, 20.8320473 46.6297051)"
202314924,,Arany János utca,residential,False,True,117.257,,,"LINESTRING (20.8326742 46.6287421, 20.8333009 46.6277794)"
202315007,,Ady Endre utca,residential,False,False,182.155,,,"LINESTRING (20.8326742 46.6287421, 20.8348469 46.6294184)"
202315007,,Ady Endre utca,residential,False,True,159.535,,,"LINESTRING (20.8326742 46.6287421, 20.83078 46.6281368)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,False,118.905,,,"LINESTRING (20.8373415 46.6290312, 20.8367554 46.6300219)"
488724526,4431,Bajcsy-Zsilinszky utca,secondary,False,True,94.253,,,"LINESTRING (20.8373415 46.6290312, 20.8378061 46.6282459)"
202315010,,Aradi utca,residential,False,True,155.57,,,"LINESTRING (20.8373415 46.6290312, 20.8372523 46.6290039, 20.8354806 46.6284617)"
202314888,,Petőfi utca,residential,False,False,115.382,,,"LINESTRING (20.8301428 46.6291028, 20.8295193 46.630048)"
202314888,,Petőfi utca,residential,False,True,117.921,,,"LINESTRING (20.8301428 46.6291028, 20.83078 46.6281368)"
202314897,,Gremsperger József utca,residential,False,False,160.107,,,"LINESTRING (20.8301428 46.6291028, 20.8320473 46.6297051)"
202314897,,Gremsperger József utca,residential,False,True,182.219,,,"LINESTRING (20.8301428 46.6291028, 20.8279739 46.6284194)"
202314889,,Vörösmarty Mihály utca,residential,False,False,118.235,,,"LINESTRING (20.8273351 46.629388, 20.8279739 46.6284194)"
202314986,,Kölcsey utca,residential,False,True,182.215,,,"LINESTRING (20.8273351 46.629388, 20.8295193 46.630048)"
202314893,,Kisfaludy utca,residential,False,False,117.452,,,"LINESTRING (20.8348469 46.6294184, 20.8342101 46.6303799)"
202314893,,Kisfaludy utca,residential,False,True,116.869,,,"LINESTRING (20.8348469 46.6294184, 20.8354806 46.6284617)"
202315007,,Ady Endre utca,residential,False,True,182.155,,,"LINESTRING (20.8348469 46.6294184, 20.8326742 46.6287421)"
202315007,,Ady Endre utca,residential,False,False,160.439,,,"LINESTRING (20.8348469 46.6294184, 20.8366673 46.6299941, 20.8367554 46.6300219)"
202314897,,Gremsperger József utca,residential,False,False,181.395,,,"LINESTRING (20.8320473 46.6297051, 20.8342101 46.6303799)"
202314897,,Gremsperger József utca,residential,False,True,160.107,,,"LINESTRING (20.8320473 46.6297051, 20.8301428 46.6291028)"
