osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,junction,width
587923425,False,,Bocskai utca,residential,,False,93.55700000000002,"LINESTRING (21.5656005 47.351714, 21.5658677 47.3518575, 21.5663049 47.352046, 21.5664827 47.3521227, 21.5666227 47.3521903)",,,
216507150,False,,Szováti út,residential,,True,10.488,"LINESTRING (21.5654783 47.3517592, 21.5656005 47.351714)",,,
216507150,False,,Szováti út,residential,,False,83.93400000000001,"LINESTRING (21.5654783 47.3517592, 21.5647368 47.3520847, 21.5645616 47.3521863)",,,
173192644,False,,Dr. Mustó Sándor utca,residential,,False,170.123,"LINESTRING (21.5677958 47.3518606, 21.5680173 47.3522889, 21.5681636 47.3525099, 21.5682803 47.3526466, 21.5685908 47.3528917, 21.5687925 47.3530686, 21.5688718 47.3531864)",,,
216507150,False,,Szováti út,residential,,True,83.93400000000001,"LINESTRING (21.5645616 47.3521863, 21.5647368 47.3520847, 21.5654783 47.3517592)",,,
173192552,False,,Bocskai utca,residential,30,False,167.45800000000003,"LINESTRING (21.5668575 47.3523537, 21.5668743 47.3523692, 21.567074 47.3525782, 21.5672026 47.3526519, 21.5678354 47.352936, 21.5683476 47.3531637, 21.5684899 47.3532079, 21.5686199 47.3532138)",,,
216536327,False,,Híd utca,residential,,True,143.928,"LINESTRING (21.5668575 47.3523537, 21.5668234 47.3523837, 21.5667436 47.3524464, 21.5665394 47.3525999, 21.5660612 47.352831, 21.5655102 47.353028, 21.5653107 47.3530859)",,,
587923425,False,,Bocskai utca,residential,,True,25.678,"LINESTRING (21.5668575 47.3523537, 21.5667438 47.3522487, 21.5666227 47.3521903)",,,
744746450,False,,Kígyó utca,residential,,False,56.197,"LINESTRING (21.5709403 47.3525503, 21.5703785 47.3522178)",,,
173192523,False,,Kígyó utca,residential,,False,183.74099999999999,"LINESTRING (21.5709403 47.3525503, 21.5710263 47.3525286, 21.5711199 47.3525364, 21.5715641 47.3527663, 21.5717738 47.3528307, 21.5720451 47.3528383, 21.5722632 47.3528686, 21.5725876 47.3528232, 21.5727526 47.3528743, 21.5731089 47.3530681)",,,
173192523,False,,Kígyó utca,residential,,True,53.664,"LINESTRING (21.5709403 47.3525503, 21.5707441 47.3527099, 21.5705372 47.3528783, 21.5704773 47.3529166)",,,
573312589,False,47,Köztársaság út,primary,50,False,7.575,"LINESTRING (21.5704773 47.3529166, 21.5705516 47.3529625)",,,
173192523,False,,Kígyó utca,residential,,False,53.664,"LINESTRING (21.5704773 47.3529166, 21.5705372 47.3528783, 21.5707441 47.3527099, 21.5709403 47.3525503)",,,
573312589,False,47,Köztársaság út,primary,50,True,237.577,"LINESTRING (21.5704773 47.3529166, 21.5696814 47.3524411, 21.5694304 47.3522733, 21.5692136 47.3521018, 21.5689382 47.3518462, 21.5687318 47.3516162, 21.5684648 47.3512965)",,,
573312589,False,47,Köztársaság út,primary,50,False,47.639,"LINESTRING (21.5705516 47.3529625, 21.5710085 47.3532587)",,,
573312589,False,47,Köztársaság út,primary,50,True,7.575,"LINESTRING (21.5705516 47.3529625, 21.5704773 47.3529166)",,,
173192632,False,,József Attila utca,residential,,False,69.92,"LINESTRING (21.5705516 47.3529625, 21.5704839 47.3530111, 21.5701675 47.3532382, 21.5698663 47.3533821)",,,
173192534,False,,Hunyadi utca,residential,,True,61.611,"LINESTRING (21.5653107 47.3530859, 21.5647216 47.353119, 21.5644978 47.3530944)",,,
216507165,True,,Deák Ferenc utca,residential,,False,117.36099999999999,"LINESTRING (21.5653107 47.3530859, 21.5652858 47.3530612, 21.5651553 47.3527464, 21.5650722 47.3525936, 21.565005 47.3525186, 21.5646965 47.3522909, 21.5645616 47.3521863)",,,
216536327,False,,Híd utca,residential,,False,143.928,"LINESTRING (21.5653107 47.3530859, 21.5655102 47.353028, 21.5660612 47.352831, 21.5665394 47.3525999, 21.5667436 47.3524464, 21.5668234 47.3523837, 21.5668575 47.3523537)",,,
283759607,False,,Deák Ferenc utca,residential,,True,28.354,"LINESTRING (21.5653107 47.3530859, 21.5653629 47.3531376, 21.5654479 47.3532247, 21.5655414 47.3532857)",,,
173192534,False,,Hunyadi utca,residential,,False,61.611,"LINESTRING (21.5644978 47.3530944, 21.5647216 47.353119, 21.5653107 47.3530859)",,,
173192552,False,,Bocskai utca,residential,30,True,19.560000000000002,"LINESTRING (21.5688718 47.3531864, 21.5687253 47.3532186, 21.5686199 47.3532138)",,,
173192644,False,,Dr. Mustó Sándor utca,residential,,False,79.292,"LINESTRING (21.5688718 47.3531864, 21.5691255 47.3532108, 21.56936 47.3532495, 21.5695863 47.3532703, 21.5697437 47.3533205, 21.5698663 47.3533821)",,,
173192644,False,,Dr. Mustó Sándor utca,residential,,True,170.12300000000002,"LINESTRING (21.5688718 47.3531864, 21.5687925 47.3530686, 21.5685908 47.3528917, 21.5682803 47.3526466, 21.5681636 47.3525099, 21.5680173 47.3522889, 21.5677958 47.3518606)",,,
283759607,False,,Deák Ferenc utca,residential,,False,28.354,"LINESTRING (21.5655414 47.3532857, 21.5654479 47.3532247, 21.5653629 47.3531376, 21.5653107 47.3530859)",,,
283759613,True,,Árpád utca,residential,,False,172.62199999999999,"LINESTRING (21.5655414 47.3532857, 21.5657053 47.3533019, 21.5661695 47.3533625, 21.5666813 47.3534591, 21.5669274 47.3535558, 21.5674022 47.3537363, 21.5676527 47.3538391)",,,
173192632,False,,József Attila utca,residential,,False,7.69,"LINESTRING (21.5698663 47.3533821, 21.5697884 47.3534268)",,,
173192632,False,,József Attila utca,residential,,True,69.92,"LINESTRING (21.5698663 47.3533821, 21.5701675 47.3532382, 21.5704839 47.3530111, 21.5705516 47.3529625)",,,
173192644,False,,Dr. Mustó Sándor utca,residential,,True,79.292,"LINESTRING (21.5698663 47.3533821, 21.5697437 47.3533205, 21.5695863 47.3532703, 21.56936 47.3532495, 21.5691255 47.3532108, 21.5688718 47.3531864)",,,
173192632,False,,József Attila utca,residential,,True,7.69,"LINESTRING (21.5697884 47.3534268, 21.5698663 47.3533821)",,,
173192618,True,,Virág utca,residential,,False,100.029,"LINESTRING (21.5697884 47.3534268, 21.5700664 47.353709, 21.5702266 47.3539185, 21.5703121 47.3540712, 21.5703564 47.3541618, 21.570371 47.3541867, 21.570392 47.3542228)",,,
216507133,False,4811,Dózsa György utca,secondary,,True,75.605,"LINESTRING (21.5722957 47.3534556, 21.5724652 47.3534039, 21.5725252 47.3533856, 21.5726933 47.353313, 21.5728663 47.3532302, 21.5729515 47.3531751, 21.5731089 47.3530681)",,,
573312592,True,4811,Dózsa György utca,secondary,30,False,41.609,"LINESTRING (21.5722957 47.3534556, 21.5719614 47.3535874, 21.5718928 47.3536245, 21.571833 47.3536582)",,,
1079025189,True,4811,Dózsa György utca,secondary,30,False,42.74,"LINESTRING (21.5717489 47.3535573, 21.5719147 47.3535327, 21.5722957 47.3534556)",,,
1093337597,True,47,,primary,30,False,13.572,"LINESTRING (21.5717489 47.3535573, 21.571786 47.3535756, 21.5718138 47.3536004, 21.5718298 47.3536296, 21.571833 47.3536582)",,roundabout,
1093337598,True,47,,primary,30,False,10.376000000000001,"LINESTRING (21.5716152 47.3535531, 21.5716597 47.3535455, 21.5717056 47.353547, 21.5717489 47.3535573)",,roundabout,
1093337596,True,47,,primary,30,False,1.802,"LINESTRING (21.571833 47.3536582, 21.5718284 47.3536741)",,roundabout,
573312594,True,47,Köztársaság út,primary,30,False,58.888000000000005,"LINESTRING (21.571518 47.3536576, 21.5714291 47.3535593, 21.5712438 47.353434, 21.5710085 47.3532587)",,,
1093337593,True,47,,primary,30,False,14.584,"LINESTRING (21.571518 47.3536576, 21.5715228 47.353625, 21.5715421 47.3535949, 21.5715738 47.3535702, 21.5716152 47.3535531)",,roundabout,
1093337595,True,47,,primary,30,False,3.331,"LINESTRING (21.5717018 47.3537573, 21.5716576 47.3537581)",,roundabout,
1079025191,True,4816,Kossuth utca,secondary,30,False,36.013,"LINESTRING (21.5716576 47.3537581, 21.5714882 47.3538003, 21.5713862 47.3538437, 21.5712263 47.3538953)",,,
1093337594,True,47,,primary,30,False,13.306000000000001,"LINESTRING (21.5716576 47.3537581, 21.5716149 47.3537506, 21.5715769 47.3537353, 21.5715466 47.3537135, 21.5715265 47.3536869)",,roundabout,
1151921553,True,47,,primary,30,False,3.32,"LINESTRING (21.5715265 47.3536869, 21.571518 47.3536576)",,roundabout,
173192532,True,,Thököly utca,residential,,False,184.142,"LINESTRING (21.5676527 47.3538391, 21.5675345 47.3539432, 21.5673249 47.3540598, 21.5671509 47.3541335, 21.5667672 47.3542406, 21.5663401 47.3543612, 21.5661127 47.3544081, 21.5659624 47.3544188, 21.5656875 47.354396, 21.565458 47.3543802)",,,
218058589,False,,Árpád utca,residential,,True,75.741,"LINESTRING (21.5676527 47.3538391, 21.5678559 47.3538911, 21.5682642 47.354056, 21.5684907 47.3541526, 21.5685242 47.3541732)",,,
218058589,False,,Árpád utca,residential,,False,75.741,"LINESTRING (21.5685242 47.3541732, 21.5684907 47.3541526, 21.5682642 47.354056, 21.5678559 47.3538911, 21.5676527 47.3538391)",,,
218058589,False,,Árpád utca,residential,,True,23.516,"LINESTRING (21.5685242 47.3541732, 21.5685439 47.3541943, 21.5686138 47.3542568, 21.5686558 47.3543611)",,,
283857296,True,,József Attila utca,residential,,False,126.34800000000001,"LINESTRING (21.5685242 47.3541732, 21.5689296 47.3539201, 21.5697884 47.3534268)",,,
173192664,False,4816,Kossuth utca,secondary,,False,131.711,"LINESTRING (21.570392 47.3542228, 21.5701412 47.3542474, 21.5690045 47.3543278, 21.5686558 47.3543611)",,,
173192664,False,4816,Kossuth utca,secondary,,True,73.404,"LINESTRING (21.570392 47.3542228, 21.5706519 47.3541648, 21.5709051 47.3540679, 21.5712263 47.3538953)",,,
217363496,True,,Deák Ferenc utca,residential,,False,116.108,"LINESTRING (21.5652008 47.3542633, 21.565264 47.354208, 21.5653861 47.3540903, 21.5655248 47.3538841, 21.5655756 47.3537272, 21.5655838 47.3535516, 21.565558 47.353377, 21.5655414 47.3532857)",,,
283857299,False,,Thököly utca,residential,,True,23.372999999999998,"LINESTRING (21.5652008 47.3542633, 21.5653651 47.3543451, 21.565458 47.3543802)",,,
173192664,False,4816,Kossuth utca,secondary,,False,204.81799999999998,"LINESTRING (21.5686558 47.3543611, 21.5685209 47.3543906, 21.5683873 47.3544271, 21.5680863 47.3545603, 21.5677637 47.3547031, 21.5676076 47.3547835, 21.5664546 47.3553772, 21.5664213 47.3553966)",,,
173192664,False,4816,Kossuth utca,secondary,,True,131.71099999999998,"LINESTRING (21.5686558 47.3543611, 21.5690045 47.3543278, 21.5701412 47.3542474, 21.570392 47.3542228)",,,
218058589,False,,Árpád utca,residential,,False,23.516000000000002,"LINESTRING (21.5686558 47.3543611, 21.5686138 47.3542568, 21.5685439 47.3541943, 21.5685242 47.3541732)",,,
217363508,True,,Thököly utca,residential,,False,209.91699999999997,"LINESTRING (21.565458 47.3543802, 21.5653986 47.3547875, 21.5650071 47.3557547, 21.5649122 47.3561084, 21.5649512 47.3562215)",,,
283857299,False,,Thököly utca,residential,,False,23.372999999999998,"LINESTRING (21.565458 47.3543802, 21.5653651 47.3543451, 21.5652008 47.3542633)",,,
173192664,False,4816,Kossuth utca,secondary,,True,143.932,"LINESTRING (21.5649512 47.3562215, 21.5652167 47.3561, 21.5664213 47.3553966)",,,
217363491,False,,Bacsó Béla utca,residential,,True,32.558,"LINESTRING (21.5649512 47.3562215, 21.5649873 47.3563495, 21.5649319 47.3565076)",,,
173195285,False,,Móricz Zsigmond utca,residential,,False,88.616,"LINESTRING (21.5649319 47.3565076, 21.5650131 47.3565432, 21.5657498 47.3570779)",,,
217363491,False,,Bacsó Béla utca,residential,,False,32.558,"LINESTRING (21.5649319 47.3565076, 21.5649873 47.3563495, 21.5649512 47.3562215)",,,
283857298,False,,Nap utca,residential,,False,9.151,"LINESTRING (21.5717147 47.3496599, 21.5715982 47.3496832)",,,
283857298,False,,Nap utca,residential,,True,9.151,"LINESTRING (21.5715982 47.3496832, 21.5717147 47.3496599)",,,
173195273,False,,Jókai utca,residential,,False,273.948,"LINESTRING (21.5715982 47.3496832, 21.5717864 47.3498127, 21.5720379 47.3500656, 21.5724033 47.3506007, 21.5728355 47.3510639, 21.573087 47.3512609, 21.5732992 47.3513834, 21.5737677 47.3516101)",,,
283857298,False,,Nap utca,residential,,False,75.69,"LINESTRING (21.5715982 47.3496832, 21.5711509 47.349773, 21.5706321 47.3498699)",,,
173195309,False,,Piac utca,residential,,True,72.45599999999999,"LINESTRING (21.5685044 47.3498108, 21.5683964 47.3498755, 21.5682371 47.349955, 21.5679135 47.350091, 21.5678624 47.3501152, 21.5677813 47.3501537, 21.5677165 47.3501826)",,,
283857298,False,,Nap utca,residential,,True,150.53700000000003,"LINESTRING (21.5685044 47.3498108, 21.5687422 47.3499194, 21.5689171 47.3500046, 21.5690192 47.3500286, 21.5691037 47.3500406, 21.5691649 47.3500387, 21.5692294 47.3500366, 21.5693818 47.3500191, 21.5702782 47.3499121, 21.5703875 47.3498991)",,,
173195307,False,,Radnóti Miklós utca,residential,,True,272.96,"LINESTRING (21.5706321 47.3498699, 21.5710956 47.3503995, 21.5715593 47.3510091, 21.5717636 47.3512806, 21.5728206 47.3517358)",,,
283857298,False,,Nap utca,residential,,False,18.737000000000002,"LINESTRING (21.5706321 47.3498699, 21.5705583 47.3498828, 21.570471 47.3498917, 21.5703875 47.3498991)",,,
283857298,False,,Nap utca,residential,,True,75.69,"LINESTRING (21.5706321 47.3498699, 21.5711509 47.349773, 21.5715982 47.3496832)",,,
216507133,False,4811,Dózsa György utca,secondary,,False,83.52799999999999,"LINESTRING (21.5770197 47.3500282, 21.5764075 47.3503962, 21.5761916 47.3505277)",,,
1157693163,False,,Piac utca,residential,,False,8.826,"LINESTRING (21.5676186 47.3502262, 21.5677165 47.3501826)",,,
1157692595,True,47,Köztársaság út,primary,50,False,65.526,"LINESTRING (21.5676186 47.3502262, 21.5673503 47.3498668, 21.5673281 47.3498055, 21.5672787 47.3496867)",1,,
173195271,False,,Attila utca,residential,,False,29.866,"LINESTRING (21.5750863 47.3509083, 21.5754425 47.3510262)",,,
173195316,False,,Dózsa György utca,residential,,False,71.574,"LINESTRING (21.5750863 47.3509083, 21.5753285 47.3504393, 21.575417 47.3503053)",,,
173195271,False,,Attila utca,residential,,True,29.866,"LINESTRING (21.5754425 47.3510262, 21.5750863 47.3509083)",,,
216507133,False,4811,Dózsa György utca,secondary,,True,79.103,"LINESTRING (21.5754425 47.3510262, 21.5761916 47.3505277)",,,
216507133,False,4811,Dózsa György utca,secondary,,False,126.226,"LINESTRING (21.5754425 47.3510262, 21.5752691 47.3511503, 21.5748276 47.3514984, 21.5743501 47.3518866)",,,
173195273,False,,Jókai utca,residential,,False,53.577,"LINESTRING (21.5737677 47.3516101, 21.5738243 47.3516354, 21.5743501 47.3518866)",,,
173195273,False,,Jókai utca,residential,,True,273.948,"LINESTRING (21.5737677 47.3516101, 21.5732992 47.3513834, 21.573087 47.3512609, 21.5728355 47.3510639, 21.5724033 47.3506007, 21.5720379 47.3500656, 21.5717864 47.3498127, 21.5715982 47.3496832)",,,
173195291,False,,Jókai utca,residential,,True,95.524,"LINESTRING (21.5737677 47.3516101, 21.5730327 47.3520485, 21.5728833 47.3522159)",,,
173195307,False,,Radnóti Miklós utca,residential,,False,272.96000000000004,"LINESTRING (21.5728206 47.3517358, 21.5717636 47.3512806, 21.5715593 47.3510091, 21.5710956 47.3503995, 21.5706321 47.3498699)",,,
216507133,False,4811,Dózsa György utca,secondary,,False,73.484,"LINESTRING (21.5743501 47.3518866, 21.5737561 47.3524108)",,,
173195273,False,,Jókai utca,residential,,True,53.577,"LINESTRING (21.5743501 47.3518866, 21.5738243 47.3516354, 21.5737677 47.3516101)",,,
216507133,False,4811,Dózsa György utca,secondary,,True,126.22599999999998,"LINESTRING (21.5743501 47.3518866, 21.5748276 47.3514984, 21.5752691 47.3511503, 21.5754425 47.3510262)",,,
173195289,False,,Bihari tér,residential,,False,44.888999999999996,"LINESTRING (21.5723255 47.3520739, 21.5724152 47.3520967, 21.5728833 47.3522159)",,,
173195289,False,,Bihari tér,residential,,False,69.231,"LINESTRING (21.5728833 47.3522159, 21.5737561 47.3524108)",,,
173195289,False,,Bihari tér,residential,,True,44.888999999999996,"LINESTRING (21.5728833 47.3522159, 21.5724152 47.3520967, 21.5723255 47.3520739)",,,
173195291,False,,Jókai utca,residential,,False,95.524,"LINESTRING (21.5728833 47.3522159, 21.5730327 47.3520485, 21.5737677 47.3516101)",,,
216507133,False,4811,Dózsa György utca,secondary,,False,18.936,"LINESTRING (21.5732594 47.3529317, 21.5731089 47.3530681)",,,
216507133,False,4811,Dózsa György utca,secondary,,True,68.956,"LINESTRING (21.5732594 47.3529317, 21.5737561 47.3524108)",,,
173195315,False,,Malom utca,residential,,False,127.5,"LINESTRING (21.5732594 47.3529317, 21.5734197 47.3530548, 21.5734949 47.3532678, 21.5735174 47.3534978, 21.5735285 47.3536124, 21.5735706 47.3539786, 21.5735775 47.3540292)",,,
173195293,False,,Szabó Pál utca,residential,,False,137.772,"LINESTRING (21.5751189 47.3529503, 21.5747827 47.3536976, 21.5745824 47.3541348)",,,
173195302,False,,Malom utca,residential,,False,101.444,"LINESTRING (21.5740965 47.3530988, 21.5738917 47.3538889, 21.5737797 47.3539687)",,,
217363507,False,,Szabó Pál utca,residential,,True,148.252,"LINESTRING (21.5755995 47.35318, 21.57508 47.3542265, 21.5747521 47.3541702)",,,
173195302,False,,Malom utca,residential,,False,16.651,"LINESTRING (21.5737797 47.3539687, 21.5735775 47.3540292)",,,
173195302,False,,Malom utca,residential,,True,101.444,"LINESTRING (21.5737797 47.3539687, 21.5738917 47.3538889, 21.5740965 47.3530988)",,,
173195311,False,,Malom utca,residential,,False,63.346999999999994,"LINESTRING (21.5737797 47.3539687, 21.5739075 47.3539819, 21.5745824 47.3541348)",,,
173195302,False,,Malom utca,residential,,True,16.651,"LINESTRING (21.5735775 47.3540292, 21.5737797 47.3539687)",,,
173195315,False,,Malom utca,residential,,False,67.64399999999999,"LINESTRING (21.5735775 47.3540292, 21.5735915 47.3541407, 21.5736137 47.3545353, 21.5735648 47.3546313)",,,
173195315,False,,Malom utca,residential,,True,127.50000000000001,"LINESTRING (21.5735775 47.3540292, 21.5735706 47.3539786, 21.5735285 47.3536124, 21.5735174 47.3534978, 21.5734949 47.3532678, 21.5734197 47.3530548, 21.5732594 47.3529317)",,,
173195293,False,,Szabó Pál utca,residential,,True,137.772,"LINESTRING (21.5745824 47.3541348, 21.5747827 47.3536976, 21.5751189 47.3529503)",,,
173195311,False,,Malom utca,residential,,False,13.385,"LINESTRING (21.5745824 47.3541348, 21.5746965 47.3541607, 21.5747521 47.3541702)",,,
173195311,False,,Malom utca,residential,,True,63.346999999999994,"LINESTRING (21.5745824 47.3541348, 21.5739075 47.3539819, 21.5737797 47.3539687)",,,
173195297,False,,Szabó Pál utca,residential,,False,136.81300000000002,"LINESTRING (21.5747521 47.3541702, 21.574452 47.3547517, 21.5739825 47.354667, 21.5735648 47.3546313)",,,
173195311,False,,Malom utca,residential,,True,13.385,"LINESTRING (21.5747521 47.3541702, 21.5746965 47.3541607, 21.5745824 47.3541348)",,,
217363507,False,,Szabó Pál utca,residential,,False,148.252,"LINESTRING (21.5747521 47.3541702, 21.57508 47.3542265, 21.5755995 47.35318)",,,
173195297,False,,Szabó Pál utca,residential,,True,136.813,"LINESTRING (21.5735648 47.3546313, 21.5739825 47.354667, 21.574452 47.3547517, 21.5747521 47.3541702)",,,
173195315,False,,Malom utca,residential,,False,28.792,"LINESTRING (21.5735648 47.3546313, 21.5735242 47.3547193, 21.5734601 47.3547914, 21.5734015 47.3548638)",,,
173195315,False,,Malom utca,residential,,True,67.644,"LINESTRING (21.5735648 47.3546313, 21.5736137 47.3545353, 21.5735915 47.3541407, 21.5735775 47.3540292)",,,
173195315,False,,Malom utca,residential,,True,28.792,"LINESTRING (21.5734015 47.3548638, 21.5734601 47.3547914, 21.5735242 47.3547193, 21.5735648 47.3546313)",,,
548953991,False,47,Köztársaság út,primary,50,True,469.79200000000003,"LINESTRING (21.5734015 47.3548638, 21.5735754 47.3549276, 21.5737313 47.3550235, 21.5738116 47.3551024, 21.5749383 47.3566749, 21.5751663 47.3569604, 21.5754166 47.3571999, 21.5755921 47.3573659, 21.5757477 47.3575132, 21.5766767 47.3584168)",,,
"[1079027144, 574690934]",False,47,Köztársaság út,primary,50,False,135.166,"LINESTRING (21.5734015 47.3548638, 21.573109 47.3547255, 21.5728771 47.3545763, 21.5724018 47.3541691, 21.5721776 47.3539857)",,,
173192664,False,4816,Kossuth utca,secondary,,False,143.932,"LINESTRING (21.5664213 47.3553966, 21.5652167 47.3561, 21.5649512 47.3562215)",,,
173192664,False,4816,Kossuth utca,secondary,,True,204.818,"LINESTRING (21.5664213 47.3553966, 21.5664546 47.3553772, 21.5676076 47.3547835, 21.5677637 47.3547031, 21.5680863 47.3545603, 21.5683873 47.3544271, 21.5685209 47.3543906, 21.5686558 47.3543611)",,,
173195276,False,,Görbe utca,residential,,False,241.76199999999997,"LINESTRING (21.5664213 47.3553966, 21.5667829 47.3558297, 21.5668575 47.3559495, 21.5668772 47.3560853, 21.5668536 47.3564792, 21.5667593 47.3566735, 21.5666846 47.3567587, 21.5665785 47.3567986, 21.5662524 47.3568758, 21.5660049 47.356969, 21.5657498 47.3570779)",,,
173195276,False,,Görbe utca,residential,,True,241.762,"LINESTRING (21.5657498 47.3570779, 21.5660049 47.356969, 21.5662524 47.3568758, 21.5665785 47.3567986, 21.5666846 47.3567587, 21.5667593 47.3566735, 21.5668536 47.3564792, 21.5668772 47.3560853, 21.5668575 47.3559495, 21.5667829 47.3558297, 21.5664213 47.3553966)",,,
173195285,False,,Móricz Zsigmond utca,residential,,False,110.18199999999999,"LINESTRING (21.5657498 47.3570779, 21.5657843 47.3571033, 21.5663423 47.3576676, 21.5665741 47.3578513, 21.5665852 47.357886)",,,
173195285,False,,Móricz Zsigmond utca,residential,,True,88.616,"LINESTRING (21.5657498 47.3570779, 21.5650131 47.3565432, 21.5649319 47.3565076)",,,
173195285,False,,Móricz Zsigmond utca,residential,,False,75.943,"LINESTRING (21.5665852 47.357886, 21.5669558 47.3579485, 21.5675019 47.3581562)",,,
173195285,False,,Móricz Zsigmond utca,residential,,True,110.18199999999999,"LINESTRING (21.5665852 47.357886, 21.5665741 47.3578513, 21.5663423 47.3576676, 21.5657843 47.3571033, 21.5657498 47.3570779)",,,
173195285,False,,Móricz Zsigmond utca,residential,,True,75.943,"LINESTRING (21.5675019 47.3581562, 21.5669558 47.3579485, 21.5665852 47.357886)",,,
548953991,False,47,Köztársaság út,primary,50,False,469.792,"LINESTRING (21.5766767 47.3584168, 21.5757477 47.3575132, 21.5755921 47.3573659, 21.5754166 47.3571999, 21.5751663 47.3569604, 21.5749383 47.3566749, 21.5738116 47.3551024, 21.5737313 47.3550235, 21.5735754 47.3549276, 21.5734015 47.3548638)",,,
587730277,False,4803,Rákóczi út,secondary,,True,34.471,"LINESTRING (21.5661114 47.3500071, 21.5656844 47.3501185)",,,
216507152,False,,Városház utca,residential,,False,149.621,"LINESTRING (21.5661114 47.3500071, 21.5663112 47.3502494, 21.5668642 47.3505291, 21.5671212 47.3506663, 21.567205 47.3507482, 21.5672536 47.3507956, 21.5673734 47.3510016)",,,
587730277,False,4803,Rákóczi út,secondary,,False,94.974,"LINESTRING (21.5661114 47.3500071, 21.5664974 47.3499064, 21.5666789 47.3498521, 21.5670431 47.349743, 21.5670669 47.3497359, 21.5671461 47.3497122, 21.5672787 47.3496867)",,,
216507152,False,,Városház utca,residential,,True,149.621,"LINESTRING (21.5673734 47.3510016, 21.5672536 47.3507956, 21.567205 47.3507482, 21.5671212 47.3506663, 21.5668642 47.3505291, 21.5663112 47.3502494, 21.5661114 47.3500071)",,,
216507138,False,,Iskola utca,residential,,True,41.537,"LINESTRING (21.5670196 47.351931, 21.5666227 47.3521903)",,,
216507138,False,,Iskola utca,residential,,False,41.537,"LINESTRING (21.5666227 47.3521903, 21.5670196 47.351931)",,,
587923425,False,,Bocskai utca,residential,,False,25.678,"LINESTRING (21.5666227 47.3521903, 21.5667438 47.3522487, 21.5668575 47.3523537)",,,
587923425,False,,Bocskai utca,residential,,True,93.557,"LINESTRING (21.5666227 47.3521903, 21.5664827 47.3521227, 21.5663049 47.352046, 21.5658677 47.3518575, 21.5656005 47.351714)",,,
587923427,False,,Kis utca,residential,,True,56.637,"LINESTRING (21.5686199 47.3532138, 21.5684131 47.3537035)",,,2
173192552,False,,Bocskai utca,residential,30,False,19.560000000000002,"LINESTRING (21.5686199 47.3532138, 21.5687253 47.3532186, 21.5688718 47.3531864)",,,
