osmid,lanes,name,highway,oneway,reversed,length,ref,geometry,maxspeed
39770347,2,Széchenyi utca,tertiary,False,False,106.614,,"LINESTRING (19.2203392 47.3884499, 19.2213652 47.387789)",
154110439,,Táncsics Mihály utca,residential,False,False,301.227,,"LINESTRING (19.2203392 47.3884499, 19.2175858 47.3864843)",
1057752304,,Kőrösi út,secondary,False,False,38.88,4601,"LINESTRING (19.2128911 47.3831062, 19.2125826 47.3833866)",
1057752304,,Kőrösi út,secondary,False,True,10.35,4601,"LINESTRING (19.2128911 47.3831062, 19.2129713 47.3830306)",
154110439,,Táncsics Mihály utca,residential,False,True,233.32299999999998,,"LINESTRING (19.2128911 47.3831062, 19.2129531 47.3831445, 19.2150274 47.3846261)",
39400441,,Csontos József utca,residential,False,True,215.499,,"LINESTRING (19.2120516 47.38388, 19.212107 47.383919, 19.2140349 47.3852774)",
"[1057752304, 332932171, 934550660]",2,Kőrösi út,secondary,False,False,107.91500000000002,4601,"LINESTRING (19.2120516 47.38388, 19.2119707 47.3839563, 19.211658 47.3842365, 19.2115775 47.3843141, 19.2114584 47.3844191, 19.2112512 47.3846146, 19.2111992 47.3846601)",
1057752304,,Kőrösi út,secondary,False,True,67.891,4601,"LINESTRING (19.2120516 47.38388, 19.2125691 47.3834016, 19.2125826 47.3833866)",
39496116,,Piroska utca,residential,False,True,123.653,,"LINESTRING (19.2130116 47.3859488, 19.2118 47.3866996)",
39538466,,Szent István utca,residential,False,False,107.279,,"LINESTRING (19.2130116 47.3859488, 19.2140349 47.3852774)",
288179984,,Ady Endre utca,tertiary,False,True,159.183,,"LINESTRING (19.2130116 47.3859488, 19.2144621 47.3869904)",
288179984,,Ady Endre utca,tertiary,False,False,197.87,,"LINESTRING (19.2130116 47.3859488, 19.2118308 47.3851092, 19.2111992 47.3846601)",
39496117,,Lejtő utca,residential,False,True,159.493,,"LINESTRING (19.2132512 47.3877446, 19.2118 47.3866996)",
39496126,,Vak Bottyán utca,residential,False,False,123.868,,"LINESTRING (19.2132512 47.3877446, 19.2138526 47.3873696, 19.2144621 47.3869904)",
39496126,,Vak Bottyán utca,residential,False,True,88.128,,"LINESTRING (19.2132512 47.3877446, 19.212899 47.3879689, 19.2123985 47.3882876)",
39496118,,Tavasz utca,residential,False,True,158.998,,"LINESTRING (19.2121716 47.388432, 19.2107114 47.3873989)",
