osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed,junction
332389547,True,1,4127,secondary,False,23.376,"LINESTRING (22.5174093 47.9847633, 22.5173352 47.9848382, 22.5172913 47.9848838, 22.5172669 47.9849479)",,,
332395688,False,,4127,secondary,True,195.68200000000002,"LINESTRING (22.5174093 47.9847633, 22.5188492 47.9837849, 22.5192137 47.9834852)",Tömöttvár utca,,
332395688,False,,4127,secondary,False,195.68200000000002,"LINESTRING (22.5192137 47.9834852, 22.5188492 47.9837849, 22.5174093 47.9847633)",Tömöttvár utca,,
"[527931345, 332397274]",False,,,residential,False,207.503,"LINESTRING (22.5192137 47.9834852, 22.5192513 47.9835095, 22.5193396 47.9835507, 22.5202266 47.9840123, 22.5208469 47.9843331, 22.5206401 47.9845112, 22.5203637 47.9846893)","['Szabó Pál utca', 'Vár köz']",,
"[332391018, 944573622]",False,,,residential,True,51.211,"LINESTRING (22.5146775 47.9892965, 22.5144149 47.9891897, 22.5141022 47.9890442)",Móricz Zsigmond utca,,
332397272,False,,,residential,False,80.852,"LINESTRING (22.5113344 47.9878563, 22.51226 47.988237)",Kertváros utca,,
332397273,False,,,residential,False,364.79999999999995,"LINESTRING (22.5113344 47.9878563, 22.511433 47.9876024, 22.5114496 47.9875035, 22.5114521 47.9873927, 22.5113781 47.987122, 22.5111426 47.9865083, 22.5110037 47.9860992, 22.5107468 47.9851408, 22.5107371 47.9850285, 22.5107404 47.984919, 22.510792 47.9846371)",Ady Endre utca,,
100772976,False,,,residential,False,42.589,"LINESTRING (22.5188555 47.9872375, 22.518563 47.9875667)",Rákóczi Ferenc utca,,
100772976,False,,,residential,True,90.36,"LINESTRING (22.5188555 47.9872375, 22.5197216 47.986668)",Rákóczi Ferenc utca,,
178797713,False,,,residential,True,116.681,"LINESTRING (22.5188555 47.9872375, 22.5175382 47.9866685)",Ipar utca,,
100772976,False,,,residential,True,12.46,"LINESTRING (22.5169007 47.9894375, 22.5169863 47.9893412)",Rákóczi Ferenc utca,,
100772976,False,,,residential,False,90.36,"LINESTRING (22.5197216 47.986668, 22.5188555 47.9872375)",Rákóczi Ferenc utca,,
198393718,False,,491,primary,True,122.993,"LINESTRING (22.5197216 47.986668, 22.5185712 47.9858739)",Alkotmány utca,50,
198393718,False,,491,primary,False,248.762,"LINESTRING (22.5197216 47.986668, 22.5216601 47.9879795, 22.5220906 47.9882458)",Alkotmány utca,50,
332397275,False,,,residential,True,171.031,"LINESTRING (22.5197216 47.986668, 22.5205072 47.9861951, 22.5213859 47.9856081)",Rákóczi Ferenc utca,,
178797756,False,,,residential,True,149.83700000000002,"LINESTRING (22.5220906 47.9882458, 22.5222561 47.9878951, 22.5225019 47.9873791, 22.5225686 47.9872796, 22.5226568 47.9871956, 22.5227602 47.9871079, 22.522836 47.9870722, 22.5229118 47.987058)",Mezei utca,,
198393718,False,,491,primary,True,248.762,"LINESTRING (22.5220906 47.9882458, 22.5216601 47.9879795, 22.5197216 47.986668)",Alkotmány utca,50,
332398572,False,,,residential,True,113.77000000000001,"LINESTRING (22.5220906 47.9882458, 22.5220585 47.9883476, 22.5220263 47.9883985, 22.5219727 47.9884566, 22.5216939 47.9886637, 22.5211565 47.9890348)",Dénesikert utca,,
332395696,False,,4127,secondary,True,24.004,"LINESTRING (22.5157522 47.9862052, 22.5159364 47.986028)",Petőfi utca,,
103146773,False,,,residential,True,165.272,"LINESTRING (22.5157522 47.9862052, 22.5157063 47.9861883, 22.51538 47.9860688, 22.5150437 47.9859298, 22.5138206 47.9854724)",Bajcsy-Zsilinszky utca,,
332395696,False,,4127,secondary,False,296.387,"LINESTRING (22.5157522 47.9862052, 22.5153902 47.9866216, 22.5142128 47.988072, 22.5140543 47.9882695, 22.5138465 47.9885453)",Petőfi utca,,
103146773,False,,,residential,False,243.97299999999998,"LINESTRING (22.510792 47.9846371, 22.5133752 47.9853167, 22.5138206 47.9854724)",Bajcsy-Zsilinszky utca,,
332397273,False,,,residential,False,132.355,"LINESTRING (22.510792 47.9846371, 22.5110886 47.9835596, 22.5111447 47.9834727)",Ady Endre utca,,
332397273,False,,,residential,True,364.8,"LINESTRING (22.510792 47.9846371, 22.5107404 47.984919, 22.5107371 47.9850285, 22.5107468 47.9851408, 22.5110037 47.9860992, 22.5111426 47.9865083, 22.5113781 47.987122, 22.5114521 47.9873927, 22.5114496 47.9875035, 22.511433 47.9876024, 22.5113344 47.9878563)",Ady Endre utca,,
332395686,False,,,residential,False,164.63400000000001,"LINESTRING (22.5127973 47.9806069, 22.5124451 47.9811979, 22.5119981 47.9819874)",Dózsa György utca,,
178797724,False,,,residential,False,159.718,"LINESTRING (22.5103245 47.9810884, 22.5119981 47.9819874)",Honvéd utca,,
178797724,False,,,residential,True,159.718,"LINESTRING (22.5119981 47.9819874, 22.5103245 47.9810884)",Honvéd utca,,
332395686,False,,,residential,False,177.00699999999998,"LINESTRING (22.5119981 47.9819874, 22.511634 47.9826749, 22.5112264 47.9833463, 22.5111447 47.9834727)",Dózsa György utca,,
332395686,False,,,residential,True,164.63400000000001,"LINESTRING (22.5119981 47.9819874, 22.5124451 47.9811979, 22.5127973 47.9806069)",Dózsa György utca,,
527931345,False,,,residential,False,187.478,"LINESTRING (22.5203637 47.9846893, 22.5185712 47.9858739)",Szabó Pál utca,,
178797715,False,,,residential,False,129.428,"LINESTRING (22.5203637 47.9846893, 22.5212737 47.9853677, 22.5213071 47.9854192, 22.5213859 47.9856081)",Rákóczi Ferenc utca,,
"[527931345, 332397274]",False,,,residential,True,207.503,"LINESTRING (22.5203637 47.9846893, 22.5206401 47.9845112, 22.5208469 47.9843331, 22.5202266 47.9840123, 22.5193396 47.9835507, 22.5192513 47.9835095, 22.5192137 47.9834852)","['Szabó Pál utca', 'Vár köz']",,
103146773,False,,,residential,False,165.272,"LINESTRING (22.5138206 47.9854724, 22.5150437 47.9859298, 22.51538 47.9860688, 22.5157063 47.9861883, 22.5157522 47.9862052)",Bajcsy-Zsilinszky utca,,
103146773,False,,,residential,True,243.97299999999998,"LINESTRING (22.5138206 47.9854724, 22.5133752 47.9853167, 22.510792 47.9846371)",Bajcsy-Zsilinszky utca,,
