osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,access
263275105,4902,Béke útja,secondary,False,False,107.602,"LINESTRING (21.6684602 47.6819864, 21.6683349 47.6810224)",,
263275255,49101,Bocskai tér,tertiary,False,True,119.426,"LINESTRING (21.6684602 47.6819864, 21.6686096 47.6830557)",,
239506636,4902,Kossuth utca,secondary,False,True,70.184,"LINESTRING (21.6684602 47.6819864, 21.6684054 47.6819886, 21.6675244 47.6820246)",,
263273172,,Arany János utca,residential,False,True,20.861,"LINESTRING (21.668676 47.6859066, 21.6683991 47.6858854)",2,
263268172,,Dr. Földi János utca,tertiary,False,True,114.904,"LINESTRING (21.668676 47.6859066, 21.6687271 47.6859812, 21.6688642 47.6861908, 21.6692542 47.6867114, 21.6693735 47.686825)",,
263269522,,Rákóczi utca,residential,False,True,122.818,"LINESTRING (21.668676 47.6859066, 21.66995 47.6858538, 21.6703143 47.6858513)",,
273613848,,Dr. Földi János utca,tertiary,False,False,138.989,"LINESTRING (21.668676 47.6859066, 21.6686549 47.6858144, 21.6685858 47.6848498, 21.6686003 47.6846591)",,
170887530,,Toldi Miklós utca,residential,False,False,106.959,"LINESTRING (21.6637414 47.6800213, 21.6647104 47.6804535, 21.6649325 47.6805525)",,
170887593,,,residential,False,False,76.66,"LINESTRING (21.6637414 47.6800213, 21.6637271 47.6800523, 21.6636011 47.6803695, 21.663532 47.6806948)",,
170887513,,,residential,False,True,17.111,"LINESTRING (21.6706093 47.680226, 21.6703815 47.6802385)",,
170887446,,Honvéd utca,residential,True,False,236.85999999999999,"LINESTRING (21.6706093 47.680226, 21.6707819 47.6804193, 21.670872 47.6805861, 21.6709653 47.6808482, 21.6710619 47.6812923, 21.6711584 47.6818902, 21.6712163 47.68207, 21.6713466 47.6822754)",,
170887513,,,residential,False,False,17.111,"LINESTRING (21.6703815 47.6802385, 21.6706093 47.680226)",,
170887685,,Petőfi utca,residential,False,True,55.0,"LINESTRING (21.6741216 47.6802507, 21.6744636 47.6803838, 21.6745819 47.6804481, 21.6746672 47.6805606)",,
263270660,,Hunyadi utca,residential,False,False,81.65400000000001,"LINESTRING (21.6757502 47.6805006, 21.6751459 47.6805052, 21.6747765 47.6805408, 21.6746672 47.6805606)",,
170887452,,Mester utca,residential,False,True,253.779,"LINESTRING (21.669275 47.6805275, 21.6695238 47.6807054, 21.6695978 47.6807855, 21.6696397 47.68087, 21.6697684 47.6816326, 21.6700277 47.6827055)",,
170887472,4902,Széchenyi utca,secondary,False,False,90.144,"LINESTRING (21.669275 47.6805275, 21.6690916 47.6806729, 21.6687276 47.680872, 21.6683349 47.6810224)",,
170887530,,Toldi Miklós utca,residential,False,False,11.749,"LINESTRING (21.6649325 47.6805525, 21.6650735 47.6805989)",,
170887530,,Toldi Miklós utca,residential,False,True,106.959,"LINESTRING (21.6649325 47.6805525, 21.6647104 47.6804535, 21.6637414 47.6800213)",,
170887583,,Szív utca,residential,False,False,111.89900000000002,"LINESTRING (21.6649325 47.6805525, 21.6645965 47.6809029, 21.6643685 47.6812261, 21.6641999 47.6814278)",,
170887649,,Álmos utca,residential,False,True,101.523,"LINESTRING (21.6746672 47.6805606, 21.6758495 47.6810078)",,
170887685,,Petőfi utca,residential,False,False,55.0,"LINESTRING (21.6746672 47.6805606, 21.6745819 47.6804481, 21.6744636 47.6803838, 21.6741216 47.6802507)",,
263270660,,Hunyadi utca,residential,False,False,256.828,"LINESTRING (21.6746672 47.6805606, 21.6744071 47.6806079, 21.6739439 47.6807381, 21.6735862 47.6808645, 21.673252 47.6810461, 21.6726949 47.6814803, 21.6720968 47.6819975)",,
263270660,,Hunyadi utca,residential,False,True,81.654,"LINESTRING (21.6746672 47.6805606, 21.6747765 47.6805408, 21.6751459 47.6805052, 21.6757502 47.6805006)",,
170887530,,Toldi Miklós utca,residential,False,True,11.749,"LINESTRING (21.6650735 47.6805989, 21.6649325 47.6805525)",,
170887539,,Kazinczy utca,residential,False,False,55.777,"LINESTRING (21.6650735 47.6805989, 21.6650698 47.6810588, 21.665071 47.6811005)",,
170887592,,Kiság utca,residential,False,False,86.053,"LINESTRING (21.6650735 47.6805989, 21.6653826 47.6806474, 21.6657397 47.6806575, 21.6660548 47.6806636, 21.6662138 47.6806555)",,
