osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width
1233835592,False,2,1,Austurlandsvegur,trunk,50,False,63.532,"LINESTRING (-14.4070257 65.2621918, -14.4067322 65.2627498)",
"[680447082, 539469423]",True,"['1', '2']",1,Austurlandsvegur,trunk,50,False,106.649,"LINESTRING (-14.4070257 65.2621918, -14.4071136 65.2621112, -14.4071907 65.2620245, -14.4073816 65.2617334, -14.4074965 65.26158, -14.4076551 65.2614002, -14.4077786 65.2612878)",
680447076,True,1,1,Fagradalsbraut,trunk,50,False,6.693,"LINESTRING (-14.4078416 65.2612351, -14.4077079 65.2612129)",
679921149,True,1,95,Skriðdals- og Breiðdalsvegur,primary,50,False,82.11,"LINESTRING (-14.4078416 65.2612351, -14.4079959 65.2611188, -14.4081959 65.2609944, -14.4085205 65.2607681, -14.4087345 65.2605988)",
1233835599,False,,,Miðás,residential,,False,42.329,"LINESTRING (-14.3955203 65.2593422, -14.3958493 65.2589873)",
1233835600,False,2,1,Fagradalsbraut,trunk,50,True,91.025,"LINESTRING (-14.3955203 65.2593422, -14.3958524 65.2594403, -14.3960822 65.2595186, -14.3965532 65.2596914, -14.3969962 65.259877)",
26385714,False,,,Selás,residential,30,False,171.438,"LINESTRING (-14.4016662 65.2611752, -14.4017183 65.2612489, -14.401734 65.2612766, -14.4018534 65.2614885, -14.4018548 65.2615431, -14.4012047 65.262675)",4
512132491,False,2,1,Fagradalsbraut,trunk,50,False,117.06800000000001,"LINESTRING (-14.4016662 65.2611752, -14.4013618 65.2612107, -14.4010575 65.2612263, -14.4007689 65.2612214, -14.4004932 65.2612056, -14.4002402 65.2611723, -14.3999959 65.2611209, -14.3997687 65.2610529, -14.3996143 65.2609989, -14.3993795 65.2609162)",
512132491,False,2,1,Fagradalsbraut,trunk,50,True,112.681,"LINESTRING (-14.4016662 65.2611752, -14.4020952 65.2611024, -14.4030732 65.2609285, -14.4034355 65.2608786, -14.4039412 65.2608389)",
26385714,False,,,Selás,residential,30,False,125.482,"LINESTRING (-14.3996151 65.2644697, -14.3994096 65.2645157, -14.3978872 65.2648567, -14.3975668 65.2649284, -14.3972438 65.2650071)",4
26385714,False,,,Selás,residential,30,True,222.558,"LINESTRING (-14.3996151 65.2644697, -14.4001078 65.2643521, -14.4003478 65.2642671, -14.4004482 65.2641373, -14.4012047 65.262675)",4
