osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,width
24541790,True,,Krabbastígur,residential,30,False,83.94200000000001,,"LINESTRING (-18.0942391 65.682593, -18.0947273 65.6826857, -18.0950653 65.6827922, -18.0954942 65.6829503, -18.095727 65.6830245)",
1160490286,False,2,Gránufélagsgata,residential,30,False,16.691,,"LINESTRING (-18.0905848 65.6846999, -18.0902627 65.6847702)",
"[514029409, 163983830]",True,"['2', '3']",Glerárgata,trunk,50,False,119.578,1,"LINESTRING (-18.0905848 65.6846999, -18.0900143 65.6842075, -18.0896202 65.6838674, -18.0895788 65.6838316, -18.0894593 65.6837295)",
423917010,False,2,Gránufélagsgata,residential,50,True,55.742000000000004,,"LINESTRING (-18.0905848 65.6846999, -18.0913597 65.6845374, -18.0915097 65.6845059, -18.0916692 65.684472)",
22574944,False,,Hamarstígur,residential,30,False,55.982,,"LINESTRING (-18.0946522 65.6814554, -18.0958435 65.6815685)",
416459797,False,,Oddeyrargata,residential,30,False,127.902,,"LINESTRING (-18.0946522 65.6814554, -18.0942391 65.682593)",
416459797,False,,Oddeyrargata,residential,30,True,67.026,,"LINESTRING (-18.0946522 65.6814554, -18.0948147 65.6810011, -18.0948611 65.6808588)",
22574944,False,,Hamarstígur,residential,30,False,18.764,,"LINESTRING (-18.0958435 65.6815685, -18.0962528 65.6815766)",
22574944,False,,Hamarstígur,residential,30,True,55.982,,"LINESTRING (-18.0958435 65.6815685, -18.0946522 65.6814554)",
24541779,True,,Munkaþverárstræti,residential,30,False,161.988,,"LINESTRING (-18.0958435 65.6815685, -18.0958361 65.6816733, -18.095727 65.6830245)",
22574944,False,,Hamarstígur,residential,30,False,50.332,,"LINESTRING (-18.0974278 65.6814613, -18.0984869 65.6813402)",
22574944,False,,Hamarstígur,residential,30,True,55.533,,"LINESTRING (-18.0974278 65.6814613, -18.0967531 65.6815501, -18.0962528 65.6815766)",
23596937,True,,Bjarmastígur,residential,30,False,274.63699999999994,,"LINESTRING (-18.0948611 65.6808588, -18.0945151 65.6808809, -18.0941662 65.6809348, -18.0935501 65.6810578, -18.0933436 65.6811034, -18.0930689 65.6811768, -18.0928841 65.6812514, -18.092751 65.6813317, -18.0926716 65.6814129, -18.0926317 65.6814601, -18.09265 65.6815228, -18.0934256 65.6820522, -18.0942391 65.682593)",
416459797,False,,Oddeyrargata,residential,30,False,67.026,,"LINESTRING (-18.0948611 65.6808588, -18.0948147 65.6810011, -18.0946522 65.6814554)",
416459797,False,,Oddeyrargata,residential,30,True,34.528,,"LINESTRING (-18.0948611 65.6808588, -18.0949065 65.680629, -18.0949365 65.68055)",
23659051,False,,Oddagata,residential,30,False,231.131,,"LINESTRING (-18.0912221 65.6811399, -18.0916382 65.6814403, -18.0918678 65.6813938, -18.0919735 65.6813697, -18.0921148 65.6813108, -18.0921582 65.6812867, -18.0924107 65.6810552, -18.0925306 65.6809804, -18.0926904 65.6809204, -18.0929128 65.6808556, -18.0935361 65.6806803, -18.0939049 65.6805958, -18.0941656 65.6805499, -18.0943714 65.6805369, -18.0949365 65.68055)",
416459797,False,,Oddeyrargata,residential,30,True,27.848,,"LINESTRING (-18.0949365 65.68055, -18.0950229 65.6803021)",
23659051,False,,Oddagata,residential,30,True,231.13100000000003,,"LINESTRING (-18.0949365 65.68055, -18.0943714 65.6805369, -18.0941656 65.6805499, -18.0939049 65.6805958, -18.0935361 65.6806803, -18.0929128 65.6808556, -18.0926904 65.6809204, -18.0925306 65.6809804, -18.0924107 65.6810552, -18.0921582 65.6812867, -18.0921148 65.6813108, -18.0919735 65.6813697, -18.0918678 65.6813938, -18.0916382 65.6814403, -18.0912221 65.6811399)",
416459797,False,,Oddeyrargata,residential,30,False,34.528,,"LINESTRING (-18.0949365 65.68055, -18.0949065 65.680629, -18.0948611 65.6808588)",
"[23596907, 161794981]",True,,Hofsbót,residential,50,False,146.401,,"LINESTRING (-18.0904183 65.6831856, -18.0901846 65.6831297, -18.08963 65.6830017, -18.0894755 65.6829451, -18.0892118 65.6826988, -18.0891116 65.6826051, -18.0890292 65.6825281, -18.0895732 65.6821935)",
24541889,False,,Geislagata,residential,50,False,67.032,,"LINESTRING (-18.0904183 65.6831856, -18.0907269 65.6832822, -18.0907807 65.6832991, -18.0910382 65.683391, -18.0912902 65.6836047, -18.09133 65.6836384)",
"[161795046, 161796734]",False,2,Strandgata,tertiary,50,False,13.341999999999999,,"LINESTRING (-18.0904183 65.6831856, -18.0902867 65.6832788, -18.0902726 65.6832895)",
"[23596892, 563951741]",False,2,Strandgata,tertiary,"['50', '30']",True,57.135,,"LINESTRING (-18.0904183 65.6831856, -18.0904993 65.6831187, -18.0907769 65.6828893, -18.090961 65.682723)",
23653676,True,,Hafnarstræti,residential,30,False,114.06299999999999,,"LINESTRING (-18.0891764 65.6805701, -18.0891434 65.6805164, -18.0891171 65.6804621, -18.0890882 65.680369, -18.0890793 65.6802751, -18.0890903 65.6801814, -18.0891249 65.6799416, -18.0891724 65.6797716, -18.0892614 65.6795526)",
"[23678288, 1237251442, 1237251443]",False,,Austurbrú,residential,30,True,77.67200000000001,,"LINESTRING (-18.0891764 65.6805701, -18.0891105 65.680579, -18.088651 65.6806315, -18.0885831 65.6806383, -18.0885337 65.6806388, -18.0884972 65.680633, -18.0884681 65.6806195, -18.088371 65.68054, -18.0883489 65.6805242, -18.0883204 65.6805102, -18.0882866 65.6804986, -18.0882485 65.6804896, -18.0881772 65.6804837, -18.0881052 65.6804799, -18.0880326 65.6804784, -18.0879204 65.6804804, -18.0878094 65.6804875, -18.0877011 65.6804999)",
24541588,False,,Hafnarstræti,residential,30,False,128.195,,"LINESTRING (-18.0892614 65.6795526, -18.0893002 65.679457, -18.0893274 65.6793902, -18.0893596 65.6792604, -18.0893898 65.6791125, -18.0894025 65.6790505, -18.0894256 65.6789096, -18.089447 65.6787571, -18.0894256 65.6786334, -18.0893971 65.6785578, -18.0893435 65.6785004, -18.0892253 65.6784234)",
1160490286,False,2,Gránufélagsgata,residential,30,True,16.691,,"LINESTRING (-18.0902627 65.6847702, -18.0905848 65.6846999)",
161796730,True,2,Glerárgata,trunk,50,False,156.957,1,"LINESTRING (-18.0902627 65.6847702, -18.0903677 65.6848632, -18.0908487 65.6852658, -18.0910481 65.6854154, -18.091172 65.6854977, -18.091306 65.6855854, -18.0915279 65.685708, -18.0918658 65.6858809, -18.0920528 65.6859655)",
"[161796734, 161795046]",False,2,Strandgata,tertiary,50,True,13.341999999999999,,"LINESTRING (-18.0902726 65.6832895, -18.0902867 65.6832788, -18.0904183 65.6831856)",
175007351,True,2,Strandgata,tertiary,50,False,60.00900000000001,,"LINESTRING (-18.0902726 65.6832895, -18.0901394 65.6833123, -18.0900077 65.6833996, -18.0899142 65.6834726, -18.0898127 65.683537, -18.0897255 65.683577, -18.0895634 65.6836289, -18.0894911 65.6836449, -18.0893864 65.6836612)",
161795047,True,2,Strandgata,secondary,50,False,16.779,,"LINESTRING (-18.0893864 65.6836612, -18.0890534 65.6837242)",
"[512391474, 161795230]",True,"['2', '3']",Glerárgata,trunk,50,False,289.33799999999997,1,"LINESTRING (-18.0893864 65.6836612, -18.0892903 65.6835792, -18.0888792 65.6832015, -18.088512 65.6828013, -18.0880142 65.6820873, -18.0877824 65.6816632, -18.0876881 65.6813877, -18.087661 65.6813462, -18.0876271 65.6812109, -18.0876175 65.6811766)",
161797248,True,3,Glerárgata,trunk,50,False,8.95,1,"LINESTRING (-18.0890534 65.6837242, -18.0891325 65.6837978)",
436487695,True,1,Strandgata,secondary,50,False,31.005,,"LINESTRING (-18.0890534 65.6837242, -18.0888647 65.6837665, -18.0884593 65.683858)",
161796740,True,2,Strandgata,secondary,50,False,16.78,,"LINESTRING (-18.0891325 65.6837978, -18.0894593 65.6837295)",
161796730,True,2,Glerárgata,trunk,50,False,119.872,1,"LINESTRING (-18.0891325 65.6837978, -18.089249 65.6838958, -18.0902627 65.6847702)",
163983829,True,3,Glerárgata,trunk,50,False,8.296,1,"LINESTRING (-18.0894593 65.6837295, -18.0893864 65.6836612)",
23683111,True,1,Strandgata,tertiary,50,False,64.24300000000001,,"LINESTRING (-18.0894593 65.6837295, -18.0895625 65.6837039, -18.0896496 65.6836834, -18.0897813 65.6836475, -18.0899504 65.6835759, -18.0900405 65.6835273, -18.0901386 65.6834585, -18.0902009 65.683404, -18.0902683 65.6833452, -18.0902726 65.6832895)",
22605016,True,3,Drottningarbraut,trunk,50,False,92.23199999999999,1,"LINESTRING (-18.0872916 65.6803415, -18.0872636 65.6804577, -18.0872509 65.6805201, -18.0872404 65.6805865, -18.087236 65.680651, -18.0872417 65.6807937, -18.0872933 65.6810059, -18.0873056 65.6810463, -18.0873327 65.6811681)",
961446668,False,2,Drottningarbraut,trunk,50,True,137.02800000000002,1,"LINESTRING (-18.0872916 65.6803415, -18.0872835 65.6802544, -18.087286 65.6802039, -18.0873066 65.6800602, -18.0873549 65.6798194, -18.0874139 65.6795698, -18.0874667 65.6793637, -18.0875463 65.6791148)",
24529299,False,,Norðurgata,residential,30,False,67.918,,"LINESTRING (-18.0894945 65.6866103, -18.0888344 65.6860633)",
24529299,False,,Norðurgata,residential,30,True,52.812,,"LINESTRING (-18.0894945 65.6866103, -18.0894441 65.6870848)",
24529344,False,,Grænagata,residential,30,False,139.379,,"LINESTRING (-18.0894945 65.6866103, -18.0896468 65.6865851, -18.0899259 65.686539, -18.0908752 65.6863544, -18.091235 65.6862845, -18.0916375 65.6861559, -18.0918557 65.6860655, -18.0920528 65.6859655)",
24529299,False,,Norðurgata,residential,30,False,101.225,,"LINESTRING (-18.0888344 65.6860633, -18.0877924 65.6852604)",
24529299,False,,Norðurgata,residential,30,True,67.918,,"LINESTRING (-18.0888344 65.6860633, -18.0894945 65.6866103)",
436561382,True,,Eiðsvallagata,residential,30,False,71.807,,"LINESTRING (-18.0888344 65.6860633, -18.0902412 65.6857778)",
24529299,False,,Norðurgata,residential,30,False,92.834,,"LINESTRING (-18.0877924 65.6852604, -18.0868644 65.6845181)",
24529299,False,,Norðurgata,residential,30,True,101.225,,"LINESTRING (-18.0877924 65.6852604, -18.0888344 65.6860633)",
497428368,False,,Gránufélagsgata,residential,30,True,76.518,,"LINESTRING (-18.0877924 65.6852604, -18.089288 65.6849533)",
678274870,True,,Gránufélagsgata,residential,30,False,76.996,,"LINESTRING (-18.0877924 65.6852604, -18.0862825 65.6855653)",
992241552,False,,Norðurgata,residential,30,False,8.666,,"LINESTRING (-18.0866805 65.6843486, -18.0866063 65.6842769)",
24529299,False,,Norðurgata,residential,30,True,16.404,,"LINESTRING (-18.0866805 65.6843486, -18.0867508 65.6844165, -18.086821 65.6844843)",
"[512391477, 512391479]",True,"['1', '2']",Strandgata,secondary,50,False,127.89099999999999,,"LINESTRING (-18.0866805 65.6843486, -18.0869625 65.6842855, -18.0882065 65.6840072, -18.0888556 65.6838588, -18.0889457 65.6838385, -18.0891325 65.6837978)",
992241552,False,,Norðurgata,residential,30,True,8.666,,"LINESTRING (-18.0866063 65.6842769, -18.0866805 65.6843486)",
512630825,True,1,Strandgata,secondary,50,False,147.274,,"LINESTRING (-18.0866063 65.6842769, -18.0861382 65.6843805, -18.0855058 65.6845143, -18.0847411 65.6846562, -18.0836917 65.6848347)",
24529304,False,,Gránufélagsgata,unclassified,50,False,80.883,,"LINESTRING (-18.0814135 65.6865119, -18.0829992 65.6861912)",
24529304,False,,Gránufélagsgata,unclassified,50,True,80.883,,"LINESTRING (-18.0829992 65.6861912, -18.0814135 65.6865119)",
163987449,False,2,Hjalteyrargata,primary,50,False,79.18199999999999,819,"LINESTRING (-18.0829992 65.6861912, -18.0827945 65.6859727, -18.082732 65.685906, -18.0824832 65.6856405, -18.0824059 65.6855229)",
961446696,False,,Gránufélagsgata,residential,30,False,91.082,,"LINESTRING (-18.0829992 65.6861912, -18.0839012 65.6860213, -18.0848017 65.6858446)",
24553955,True,,Hríseyjargata,residential,30,False,100.929,,"LINESTRING (-18.0848017 65.6858446, -18.0857356 65.6866668)",
961446696,False,,Gránufélagsgata,residential,30,True,91.082,,"LINESTRING (-18.0848017 65.6858446, -18.0839012 65.6860213, -18.0829992 65.6861912)",
24529354,True,,Grundargata,residential,30,False,94.727,,"LINESTRING (-18.0862825 65.6855653, -18.0860073 65.6853328, -18.0853786 65.684799)",
678274870,True,,Gránufélagsgata,residential,30,False,74.572,,"LINESTRING (-18.0862825 65.6855653, -18.0861892 65.6855829, -18.0848017 65.6858446)",
24529356,True,,Lundargata,residential,30,False,98.952,,"LINESTRING (-18.089288 65.6849533, -18.0883637 65.6841489)",
497428368,False,,Gránufélagsgata,residential,30,False,76.518,,"LINESTRING (-18.089288 65.6849533, -18.0877924 65.6852604)",
497428368,False,,Gránufélagsgata,residential,30,True,31.496,,"LINESTRING (-18.089288 65.6849533, -18.089903 65.6848264)",
497428368,False,,Gránufélagsgata,residential,30,False,31.496,,"LINESTRING (-18.089903 65.6848264, -18.089288 65.6849533)",
24529328,True,,Fjólugata,residential,30,False,190.01999999999998,,"LINESTRING (-18.0930387 65.6863595, -18.0928556 65.6864759, -18.0926815 65.6865636, -18.092542 65.6866188, -18.0923435 65.6866718, -18.0920914 65.6867248, -18.0902407 65.6870583, -18.0900797 65.6870782, -18.0899349 65.687087, -18.0894441 65.6870848)",
1160490285,False,,Grænagata,residential,50,False,11.428,,"LINESTRING (-18.0920528 65.6859655, -18.0922142 65.6858871)",
24529344,False,,Grænagata,residential,30,True,139.379,,"LINESTRING (-18.0920528 65.6859655, -18.0918557 65.6860655, -18.0916375 65.6861559, -18.091235 65.6862845, -18.0908752 65.6863544, -18.0899259 65.686539, -18.0896468 65.6865851, -18.0894945 65.6866103)",
161796730,True,2,Glerárgata,trunk,50,False,62.93599999999999,1,"LINESTRING (-18.0920528 65.6859655, -18.0924854 65.6861512, -18.0930387 65.6863595)",
1160490285,False,,Grænagata,residential,50,True,11.428,,"LINESTRING (-18.0922142 65.6858871, -18.0920528 65.6859655)",
24541945,False,,Hólabraut,residential,50,False,100.932,,"LINESTRING (-18.0922142 65.6858871, -18.0923681 65.6858185, -18.092793 65.6856291, -18.0929107 65.6855783, -18.0929537 65.6855593, -18.0929912 65.6855385, -18.0930334 65.6855069, -18.0930629 65.6854729, -18.0930877 65.6854502, -18.0931352 65.6854196, -18.0931948 65.6853928, -18.0932647 65.6853707, -18.0937594 65.6852674)",
163983830,True,2,Glerárgata,trunk,50,False,152.729,1,"LINESTRING (-18.0922142 65.6858871, -18.0920594 65.6858137, -18.0917606 65.6856589, -18.0914746 65.6854942, -18.0912463 65.6853376, -18.0906813 65.6848002, -18.0905848 65.6846999)",
678275572,False,,Eiðsvallagata,residential,30,False,67.039,,"LINESTRING (-18.0844156 65.6869278, -18.0857356 65.6866668)",
24529346,True,,Eiðsvallagata,residential,30,False,45.91,,"LINESTRING (-18.0857356 65.6866668, -18.0866459 65.6864936)",
678275572,False,,Eiðsvallagata,residential,30,True,67.039,,"LINESTRING (-18.0857356 65.6866668, -18.0844156 65.6869278)",
24529346,True,,Eiðsvallagata,residential,30,False,53.645,,"LINESTRING (-18.0877752 65.6862696, -18.0888344 65.6860633)",
24529356,True,,Lundargata,residential,30,False,48.133,,"LINESTRING (-18.0902412 65.6857778, -18.0897927 65.6853863)",
436561380,False,,Eiðsvallagata,residential,30,False,30.965,,"LINESTRING (-18.0902412 65.6857778, -18.0908458 65.685653)",
436561380,False,,Eiðsvallagata,residential,30,True,30.965,,"LINESTRING (-18.0908458 65.685653, -18.0902412 65.6857778)",
24529346,True,,Eiðsvallagata,residential,30,False,57.389,,"LINESTRING (-18.0866459 65.6864936, -18.0877752 65.6862696)",
24529351,False,,Hríseyjargata,residential,,False,10.579,,"LINESTRING (-18.0836917 65.6848347, -18.0837789 65.6849228)",
512630825,True,1,Strandgata,secondary,50,False,97.765,,"LINESTRING (-18.0836917 65.6848347, -18.082763 65.6849867, -18.0826125 65.6850263, -18.0824877 65.6850791, -18.0823979 65.6851455, -18.0823214 65.6852447, -18.0822946 65.6853287, -18.0823126 65.6853839)",
24529351,False,,Hríseyjargata,residential,,True,10.579,,"LINESTRING (-18.0837789 65.6849228, -18.0836917 65.6848347)",
24529351,False,,Hríseyjargata,residential,,False,16.945,,"LINESTRING (-18.0837789 65.6849228, -18.0838488 65.6849933, -18.0839187 65.6850639)",
"[961446692, 512391478]",True,"['1', '2']",Strandgata,secondary,50,False,147.498,,"LINESTRING (-18.0837789 65.6849228, -18.0846684 65.6847664, -18.0853459 65.6846388, -18.0858742 65.6845244, -18.0866805 65.6843486)",
961446684,False,,Strandgata,residential,30,False,36.601,,"LINESTRING (-18.0890504 65.6839804, -18.0883637 65.6841489)",
961446684,False,,Strandgata,residential,30,True,36.601,,"LINESTRING (-18.0883637 65.6841489, -18.0890504 65.6839804)",
961446684,False,,Strandgata,residential,30,False,81.153,,"LINESTRING (-18.0883637 65.6841489, -18.0873658 65.6843545, -18.0873006 65.6843756, -18.0872495 65.6843996, -18.0871825 65.6844462, -18.0871192 65.6844668, -18.0870249 65.6844888, -18.0869841 65.6844962, -18.0868644 65.6845181)",
24529299,False,,Norðurgata,residential,30,False,4.251,,"LINESTRING (-18.0868644 65.6845181, -18.086821 65.6844843)",
24529299,False,,Norðurgata,residential,30,True,92.834,,"LINESTRING (-18.0868644 65.6845181, -18.0877924 65.6852604)",
961446684,False,,Strandgata,residential,30,True,81.153,,"LINESTRING (-18.0868644 65.6845181, -18.0869841 65.6844962, -18.0870249 65.6844888, -18.0871192 65.6844668, -18.0871825 65.6844462, -18.0872495 65.6843996, -18.0873006 65.6843756, -18.0873658 65.6843545, -18.0883637 65.6841489)",
24529352,False,,Strandgata,residential,30,False,50.09,,"LINESTRING (-18.0839187 65.6850639, -18.082889 65.6852161)",
24529351,False,,Hríseyjargata,residential,,True,16.945,,"LINESTRING (-18.0839187 65.6850639, -18.0838488 65.6849933, -18.0837789 65.6849228)",
24529352,False,,Strandgata,residential,30,True,73.045,,"LINESTRING (-18.0839187 65.6850639, -18.0844074 65.6849775, -18.0853786 65.684799)",
24553955,True,,Hríseyjargata,residential,30,False,95.762,,"LINESTRING (-18.0839187 65.6850639, -18.084757 65.6858051, -18.0848017 65.6858446)",
24529352,False,,Strandgata,residential,30,True,50.09,,"LINESTRING (-18.082889 65.6852161, -18.0839187 65.6850639)",
24529356,True,,Lundargata,residential,30,False,53.405,,"LINESTRING (-18.0897927 65.6853863, -18.089288 65.6849533)",
24529357,False,,Fróðasund,residential,,True,40.369,,"LINESTRING (-18.0897927 65.6853863, -18.0905814 65.685224)",
24529357,False,,Fróðasund,residential,,False,40.369,,"LINESTRING (-18.0905814 65.685224, -18.0897927 65.6853863)",
512913583,False,4,Þórunnarstræti,tertiary,50,False,60.30500000000001,,"LINESTRING (-18.1006211 65.6860804, -18.10062 65.6862122, -18.1005925 65.686343, -18.100521 65.6864768, -18.1004247 65.6866134)",
"[164042503, 512913583]",False,"['2', '4']",Þórunnarstræti,tertiary,50,True,90.469,,"LINESTRING (-18.1006211 65.6860804, -18.1006221 65.6859921, -18.1005947 65.6857116, -18.1005555 65.6854166, -18.1005354 65.6852677)",
48755702,False,,Klettastígur,residential,30,True,22.79,,"LINESTRING (-18.1004903 65.6848089, -18.100905 65.6848022, -18.1009868 65.6847971)",
164042503,False,2,Þórunnarstræti,tertiary,50,False,51.058,,"LINESTRING (-18.1004903 65.6848089, -18.1005155 65.6850658, -18.1005354 65.6852677)",
164042503,False,2,Þórunnarstræti,tertiary,50,True,246.777,,"LINESTRING (-18.1004903 65.6848089, -18.1004673 65.6845751, -18.1003784 65.6836714, -18.1003748 65.683635, -18.1003724 65.683611, -18.1002945 65.6828189, -18.1002722 65.6825914)",
22574944,False,,Hamarstígur,residential,30,True,18.764,,"LINESTRING (-18.0962528 65.6815766, -18.0958435 65.6815685)",
22574944,False,,Hamarstígur,residential,30,False,55.533,,"LINESTRING (-18.0962528 65.6815766, -18.0967531 65.6815501, -18.0974278 65.6814613)",
424073471,False,,Munkaþverárstræti,residential,30,False,71.054,,"LINESTRING (-18.0989843 65.6852886, -18.1005354 65.6852677)",
24542139,True,,Helgamagrastræti,residential,30,False,295.668,,"LINESTRING (-18.0989843 65.6852886, -18.0989582 65.6851113, -18.0987798 65.6836624, -18.098653 65.6826331)",
24542175,False,,Helgamagrastræti,residential,30,True,83.054,,"LINESTRING (-18.0989843 65.6852886, -18.0989775 65.6855503, -18.0989672 65.6859706, -18.0989428 65.6860347)",
424073471,False,,Munkaþverárstræti,residential,30,True,71.054,,"LINESTRING (-18.1005354 65.6852677, -18.0989843 65.6852886)",
"[512913583, 164042503]",False,"['2', '4']",Þórunnarstræti,tertiary,50,False,90.469,,"LINESTRING (-18.1005354 65.6852677, -18.1005555 65.6854166, -18.1005947 65.6857116, -18.1006221 65.6859921, -18.1006211 65.6860804)",
164042503,False,2,Þórunnarstræti,tertiary,50,True,51.058,,"LINESTRING (-18.1005354 65.6852677, -18.1005155 65.6850658, -18.1004903 65.6848089)",
