osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,junction
100954233,გოგიბერიძის ქუჩა,residential,False,True,44.481,"LINESTRING (42.242925 42.0172401, 42.2432781 42.0169381)",,,,,
100954233,გოგიბერიძის ქუჩა,residential,False,False,156.299,"LINESTRING (42.242925 42.0172401, 42.2426942 42.0174178, 42.2421808 42.0179055, 42.2419545 42.0180814, 42.2416625 42.0182831)",,,,,
100954481,დოლიძის ქუჩა,residential,False,False,236.33200000000002,"LINESTRING (42.242925 42.0172401, 42.2430827 42.0173703, 42.2441456 42.0179754, 42.2444261 42.0180859, 42.2445494 42.0181386, 42.2446263 42.018158, 42.2447032 42.018158, 42.244785 42.018143, 42.2448702 42.0181024, 42.245186 42.0179303, 42.245263 42.0178943)",,,,,
100954233,გოგიბერიძის ქუჩა,residential,False,False,77.096,"LINESTRING (42.2416625 42.0182831, 42.2409508 42.0187316)",,,,,
100954233,გოგიბერიძის ქუჩა,residential,False,True,156.299,"LINESTRING (42.2416625 42.0182831, 42.2419545 42.0180814, 42.2421808 42.0179055, 42.2426942 42.0174178, 42.242925 42.0172401)",,,,,
100954953,ბახმაროს ქუჩა,residential,False,False,403.837,"LINESTRING (42.2416625 42.0182831, 42.2417078 42.0183137, 42.2418925 42.0184182, 42.2420358 42.0185142, 42.2420924 42.0185237, 42.2421517 42.0185176, 42.2421971 42.0184674, 42.242371 42.018277, 42.2424194 42.0182552, 42.2424854 42.018255, 42.2425499 42.0182717, 42.2426639 42.018327, 42.2433325 42.0186138, 42.243757 42.0187888, 42.2449661 42.0193137, 42.245141 42.0194695, 42.2455512 42.0198297)",,,,,
100954214,ნიკო-მარის ქუჩა,tertiary,False,False,189.838,"LINESTRING (42.2436998 42.0208411, 42.2455512 42.0198297)",,,,,
"[100969410, 100954214]","['ნიკო-მარის ქუჩა (Niko-Mari St)', 'ნიკო-მარის ქუჩა']",tertiary,False,True,31.985,"LINESTRING (42.2436998 42.0208411, 42.2435523 42.0209388, 42.2434084 42.0210305)",yes,,,,
100969156,9 აპრილის ქუჩა,primary,False,True,327.34499999999997,"LINESTRING (42.2436998 42.0208411, 42.2435351 42.0207023, 42.2428605 42.0202572, 42.2428087 42.0202223, 42.2424289 42.019966, 42.2421335 42.0197666, 42.2416556 42.0193802, 42.2410786 42.0188692, 42.2409508 42.0187316)",,2,შ 2,50,
100969648,თბილისის ქუჩა,primary,False,False,145.734,"LINESTRING (42.2436998 42.0208411, 42.2442865 42.0214499, 42.2446097 42.0217517, 42.2447769 42.0218767)",,2,შ 2,50,
100954214,ნიკო-მარის ქუჩა,tertiary,False,True,189.838,"LINESTRING (42.2455512 42.0198297, 42.2436998 42.0208411)",,,,,
