osmid,name,highway,oneway,reversed,length,geometry,tunnel,lanes,ref,maxspeed,access
122257893,დავით აღმაშენებლის გამზირი,tertiary,False,True,94.964,"LINESTRING (45.8174782 41.9490096, 45.8171523 41.9490736, 45.8163584 41.9491976)",,2,,50,yes
560994203,ილო ბეროშვილის ქუჩა,residential,False,False,183.77900000000002,"LINESTRING (45.8174782 41.9490096, 45.8175687 41.9493812, 45.8176244 41.9497026, 45.8176105 41.9499619, 45.8175687 41.9503144, 45.8175499 41.9506518)",,,,,
101333821,ნინოწმინდის ქუჩა,residential,False,False,135.313,"LINESTRING (45.8175499 41.9506518, 45.8178242 41.9506309, 45.8183954 41.950604, 45.8187267 41.9505735, 45.8188722 41.9505496, 45.8190927 41.950529, 45.8191171 41.9505267, 45.8191755 41.9505244)",,,,,
101333821,ნინოწმინდის ქუჩა,residential,False,True,74.299,"LINESTRING (45.8175499 41.9506518, 45.8174891 41.9506564, 45.8173895 41.9506691, 45.8169806 41.9506966, 45.8166588 41.950734)",,,,,
560994203,ილო ბეროშვილის ქუჩა,residential,False,True,183.77899999999997,"LINESTRING (45.8175499 41.9506518, 45.8175687 41.9503144, 45.8176105 41.9499619, 45.8176244 41.9497026, 45.8175687 41.9493812, 45.8174782 41.9490096)",,,,,
101333475,Akaki Tsereteli st.,residential,False,True,24.195,"LINESTRING (45.810029 41.9513282, 45.8103204 41.9513477)",,,,,
101333475,Akaki Tsereteli st.,residential,False,False,95.61200000000001,"LINESTRING (45.810029 41.9513282, 45.809783 41.9513283, 45.8092805 41.9513602, 45.8089461 41.9513798, 45.8088757 41.9513803)",,,,,
101333537,ელადის ქუჩა,residential,False,True,253.15,"LINESTRING (45.810029 41.9513282, 45.809911 41.9508597, 45.8097936 41.9504305, 45.8097489 41.9500261, 45.8096433 41.9490731)",,,,,
561162660,პლატონ კეშელავას ქუჩა,residential,False,True,242.77900000000002,"LINESTRING (45.8191124 41.9516291, 45.8186959 41.9516322, 45.8183333 41.9516477, 45.8180832 41.9516942, 45.8177664 41.9517562, 45.817558 41.9518616, 45.8173913 41.951967, 45.8171787 41.9520476, 45.8170203 41.9521003, 45.8170245 41.9521995, 45.817012 41.952463, 45.8170032 41.9526114)",,,,,
952743526,დავით გურამიშვილის ქუჩა,residential,False,False,72.606,"LINESTRING (45.8191124 41.9516291, 45.8191109 41.9516535, 45.8191532 41.9522627, 45.8191545 41.9522812)",,,,,
952743526,დავით გურამიშვილის ქუჩა,residential,False,True,115.49499999999999,"LINESTRING (45.8191124 41.9516291, 45.8191158 41.9515722, 45.8191537 41.9509434, 45.8191774 41.9506235, 45.8191768 41.9505916)",,,,,
678453347,Kudigora st.,tertiary,False,False,43.031,"LINESTRING (45.8090175 41.947652, 45.8084972 41.9476494)",,,,60,
678453347,Kudigora st.,tertiary,False,True,43.949,"LINESTRING (45.8090175 41.947652, 45.8095488 41.9476603)",,,,60,
101333876,,living_street,False,False,68.568,"LINESTRING (45.8141769 41.9495036, 45.8146706 41.9494198, 45.8149879 41.949376)",,,,,
568073872,შოთა რუსთაველის ქუჩა,residential,False,True,95.929,"LINESTRING (45.8144985 41.952712, 45.8150361 41.9526326, 45.8156363 41.9525439)",,,,,
101333807,უორდროპების ქუჩა,residential,False,False,60.684000000000005,"LINESTRING (45.8156363 41.9525439, 45.8157416 41.9525465, 45.8162275 41.9525453, 45.8163689 41.9525588)",,,,,
568073872,შოთა რუსთაველის ქუჩა,residential,False,False,95.929,"LINESTRING (45.8156363 41.9525439, 45.8150361 41.9526326, 45.8144985 41.952712)",,,,,
678453346,ილია ჭავჭავაძის გამზირი,tertiary,False,True,145.283,"LINESTRING (45.8156363 41.9525439, 45.8156256 41.9524624, 45.8155753 41.9522118, 45.815514 41.9519561, 45.8154378 41.9516949, 45.815354 41.951255)",no,2,შ 182,60,yes
676986636,,living_street,False,False,59.03,"LINESTRING (45.8150837 41.9498231, 45.8149335 41.9498429, 45.8147462 41.9498677, 45.8146171 41.9498847, 45.8144667 41.9500237)",,,,,
678453346,ილია ჭავჭავაძის გამზირი,tertiary,False,False,119.756,"LINESTRING (45.8150837 41.9498231, 45.8151067 41.9499168, 45.8151312 41.9500346, 45.8151632 41.9501952, 45.8152254 41.9505865, 45.8152871 41.9508892)",no,2,შ 182,60,yes
678453346,ილია ჭავჭავაძის გამზირი,tertiary,False,True,48.244,"LINESTRING (45.8150837 41.9498231, 45.8150517 41.9497079, 45.815 41.9494739, 45.8149908 41.9493951)",no,2,შ 182,60,yes
676986636,,living_street,False,True,59.03,"LINESTRING (45.8144667 41.9500237, 45.8146171 41.9498847, 45.8147462 41.9498677, 45.8149335 41.9498429, 45.8150837 41.9498231)",,,,,
992146956,ილია ჭავჭავაძის გამზირი,tertiary,False,True,19.045,"LINESTRING (45.8147568 41.948323, 45.814712 41.948155)",no,2,შ 182,60,yes
559005623,კუდიგორის ქუჩა,residential,True,False,116.703,"LINESTRING (45.8147568 41.948323, 45.8134256 41.9484143, 45.8133747 41.9484177, 45.8133516 41.9484192)",,,,,
678453346,ილია ჭავჭავაძის გამზირი,tertiary,False,False,118.666,"LINESTRING (45.8147568 41.948323, 45.8148382 41.9487382, 45.8148546 41.948814, 45.8149781 41.9493108, 45.8149879 41.949376)",no,2,შ 182,60,yes
693259722,გიორგი სააკაძის ქუჩა,residential,False,True,6.885,"LINESTRING (45.8143563 41.946553, 45.8144391 41.9465466)",,,,,
690417277,ილია ჭავჭავაძის გამზირი,tertiary,True,False,226.21899999999997,"LINESTRING (45.8143563 41.946553, 45.8143531 41.9464453, 45.8143812 41.9462856, 45.8144022 41.94618, 45.8148198 41.9448254, 45.814902 41.9445633)",,2,,60,
101333459,Demetre Tavdadebuli st.,residential,False,True,9.517,"LINESTRING (45.814902 41.9445633, 45.8150164 41.9445725)",,,,,
101333459,Demetre Tavdadebuli st.,residential,False,False,118.565,"LINESTRING (45.814902 41.9445633, 45.8145658 41.9445425, 45.813471 41.9445012)",,,,,
690417277,ილია ჭავჭავაძის გამზირი,tertiary,True,False,69.12,"LINESTRING (45.814902 41.9445633, 45.8150413 41.9442062, 45.8151271 41.9439647)",,2,,60,
101333803,იოსებ ნონეშვილის ქუჩა,residential,False,False,8.172,"LINESTRING (45.8151271 41.9439647, 45.8152244 41.9439775)",,,,,
101333459,Demetre Tavdadebuli st.,residential,False,False,9.517,"LINESTRING (45.8150164 41.9445725, 45.814902 41.9445633)",,,,,
952743530,ილია ჭავჭავაძის გამზირი,tertiary,True,False,225.208,"LINESTRING (45.8150164 41.9445725, 45.8144746 41.94619, 45.8144611 41.9463027, 45.8144345 41.9464534, 45.8144391 41.9465466)",,2,შ 182,60,yes
693259722,გიორგი სააკაძის ქუჩა,residential,False,True,3.341,"LINESTRING (45.8172661 41.9466019, 45.8173065 41.9466017)",,,,,
101333803,იოსებ ნონეშვილის ქუჩა,residential,False,True,368.81800000000004,"LINESTRING (45.8172661 41.9466019, 45.8172705 41.9464396, 45.8172506 41.9462421, 45.8172051 41.9461197, 45.817163 41.945878, 45.8171038 41.9457039, 45.8170929 41.9456283, 45.8171008 41.9455284, 45.8172226 41.9447587, 45.81728 41.9441935, 45.8172902 41.9441097, 45.8168737 41.9440762, 45.8162122 41.9440548)",,,,,
693259722,გიორგი სააკაძის ქუჩა,residential,False,False,123.792,"LINESTRING (45.8172661 41.9466019, 45.8165371 41.946605, 45.8157697 41.9465864)",,,,,
678453346,ილია ჭავჭავაძის გამზირი,tertiary,False,False,2.137,"LINESTRING (45.8149879 41.949376, 45.8149908 41.9493951)",no,2,შ 182,60,yes
101333876,,living_street,False,True,68.568,"LINESTRING (45.8149879 41.949376, 45.8146706 41.9494198, 45.8141769 41.9495036)",,,,,
678453346,ილია ჭავჭავაძის გამზირი,tertiary,False,True,118.666,"LINESTRING (45.8149879 41.949376, 45.8149781 41.9493108, 45.8148546 41.948814, 45.8148382 41.9487382, 45.8147568 41.948323)",no,2,შ 182,60,yes
561176843,ლაშარის ქუჩა,residential,False,False,90.025,"LINESTRING (45.8080269 41.9521374, 45.8080134 41.9519894, 45.8080134 41.9517191, 45.8079731 41.9514699, 45.8079595 41.9513303)",,,,,
101333807,უორდროპების ქუჩა,residential,False,False,57.938,"LINESTRING (45.8175075 41.9526872, 45.8176689 41.952709, 45.8180009 41.9527211, 45.8182036 41.9527028)",,,,,
101333807,უორდროპების ქუჩა,residential,False,True,42.567,"LINESTRING (45.8175075 41.9526872, 45.8172331 41.95264, 45.8170032 41.9526114)",,,,,
693259722,გიორგი სააკაძის ქუჩა,residential,False,False,6.885,"LINESTRING (45.8144391 41.9465466, 45.8143563 41.946553)",,,,,
693259722,გიორგი სააკაძის ქუჩა,residential,False,True,110.137,"LINESTRING (45.8144391 41.9465466, 45.8151796 41.9465657, 45.8157697 41.9465864)",,,,,
"[678453345, 952743530]",ილია ჭავჭავაძის გამზირი,tertiary,True,False,140.853,"LINESTRING (45.8144391 41.9465466, 45.8144588 41.9467187, 45.8146869 41.9476421, 45.8146665 41.9477965)",no,2,შ 182,60,yes
992146956,ილია ჭავჭავაძის გამზირი,tertiary,False,False,19.045,"LINESTRING (45.814712 41.948155, 45.8147568 41.948323)",no,2,შ 182,60,yes
992146956,ილია ჭავჭავაძის გამზირი,tertiary,False,True,16.729,"LINESTRING (45.814712 41.948155, 45.8146813 41.9480063)",no,2,შ 182,60,yes
992146955,ჭავჭავაძის I ჩიხი,residential,False,False,171.28199999999998,"LINESTRING (45.814712 41.948155, 45.8152825 41.948101, 45.8167756 41.9480319)",,,,,
992146956,ილია ჭავჭავაძის გამზირი,tertiary,False,False,23.361,"LINESTRING (45.8146665 41.9477965, 45.8146813 41.9480063)",no,2,შ 182,60,yes
"[992146954, 690417277]",ილია ჭავჭავაძის გამზირი,tertiary,True,False,140.91299999999998,"LINESTRING (45.8146665 41.9477965, 45.8145993 41.9476598, 45.8143789 41.9467066, 45.8143563 41.946553)",no,2,შ 182,60,yes
