osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,access,junction
104125008,residential,False,True,56.28,"LINESTRING (44.9650544 42.1078269, 44.9649065 42.1073328)",,,,,
104125081,residential,False,True,237.988,"LINESTRING (44.9650544 42.1078269, 44.9621715 42.1077468)",,,,,
104125008,residential,False,False,52.72,"LINESTRING (44.9650544 42.1078269, 44.9651603 42.1080128, 44.965413 42.1082103)",,,,,
150295819,residential,False,True,13.95,"LINESTRING (44.9686072 42.1110954, 44.968618 42.1112206)",,,,,
104124746,residential,False,True,138.708,"LINESTRING (44.9686072 42.1110954, 44.968391 42.1110863, 44.9680525 42.1110367, 44.9674506 42.1109712, 44.9669394 42.110986)",,,,,
150295819,residential,False,False,101.789,"LINESTRING (44.9686072 42.1110954, 44.9686341 42.1108318, 44.9686668 42.1101812)",,,,,
104124842,residential,False,False,226.936,"LINESTRING (44.9621572 42.1074028, 44.9649065 42.1073328)",,,,,
104125197,residential,False,False,38.269,"LINESTRING (44.9621572 42.1074028, 44.9621715 42.1077468)",,,,,
104124984,tertiary,False,False,133.239,"LINESTRING (44.9695184 42.113083, 44.9694872 42.1131471, 44.9694698 42.1133112, 44.9695422 42.1142752)",,,,,
104124984,tertiary,False,True,65.829,"LINESTRING (44.9695184 42.113083, 44.9695744 42.1130406, 44.9697903 42.1129401, 44.9699405 42.1128118, 44.9700625 42.1126636)",,,,,
104125225,residential,False,False,86.132,"LINESTRING (44.9695184 42.113083, 44.9693812 42.1130088, 44.9692442 42.1129688, 44.9688026 42.112922, 44.9685265 42.1129611)",,,,,
104124922,residential,False,False,242.226,"LINESTRING (44.970987 42.1120498, 44.9713594 42.1142106)",,,ნიკო ფოროსმანის ქუჩა,,
104125019,residential,False,True,63.617,"LINESTRING (44.970987 42.1120498, 44.9702171 42.1120833)",,,,,
104125019,residential,False,False,301.748,"LINESTRING (44.970987 42.1120498, 44.9717292 42.1120225, 44.9718352 42.1121955, 44.9718964 42.1123817, 44.9720878 42.1132696, 44.9722043 42.1141469)",,,,,
104125008,residential,False,True,56.266,"LINESTRING (44.966238 42.1081089, 44.9655664 42.1081972)",,,,,
104124888,residential,False,False,115.769,"LINESTRING (44.966238 42.1081089, 44.9664889 42.1076183, 44.9666686 42.1071194)",,,,,
104125008,residential,False,False,141.497,"LINESTRING (44.966238 42.1081089, 44.9664923 42.1082697, 44.9669557 42.1081879, 44.9674306 42.108145, 44.9677645 42.1081128, 44.9678535 42.1081047)",,,,,
104124783,residential,False,True,81.916,"LINESTRING (44.9685208 42.1072352, 44.968913 42.1071676, 44.9692376 42.1070391, 44.969312 42.1068836)",,,,,
104124962,residential,False,False,149.001,"LINESTRING (44.9659224 42.110927, 44.9658703 42.1110826, 44.9658004 42.1113618, 44.9657667 42.1114935, 44.9658027 42.1116235, 44.9657942 42.1117478, 44.9657564 42.1118579, 44.9657098 42.1120037, 44.9656727 42.1120856, 44.9656565 42.1121498, 44.9655457 42.1121847)",,,,,
104125606,residential,False,False,64.834,"LINESTRING (44.9659224 42.110927, 44.9659648 42.1109525, 44.9662744 42.1109798, 44.9666939 42.1109864)",,,,,
104125606,residential,False,True,103.977,"LINESTRING (44.9659224 42.110927, 44.9658696 42.110869, 44.965563 42.1106936, 44.9649007 42.1103894)",,,,,
104124984,tertiary,False,False,86.067,"LINESTRING (44.9702978 42.1113116, 44.9702171 42.1120833)",,,,,
104124984,tertiary,False,True,111.112,"LINESTRING (44.9702978 42.1113116, 44.9703214 42.1107456, 44.9702969 42.110313)",,,,,
487684760,residential,False,False,58.472,"LINESTRING (44.9702978 42.1113116, 44.9700694 42.1113251, 44.9697819 42.1112551, 44.9696141 42.111213)",,,,,
104124999,secondary,True,False,2.935,"LINESTRING (44.9677591 42.1099972, 44.9677344 42.1099782)",,,,,roundabout
104124746,residential,False,False,156.032,"LINESTRING (44.9677591 42.1099972, 44.9676084 42.1100888, 44.9673842 42.1101527, 44.9671865 42.1102338, 44.9669755 42.1103153, 44.9668355 42.1103969, 44.9667841 42.1104961, 44.9666973 42.1107585, 44.9666939 42.1109864)",,,,,
104122683,secondary,False,False,54.743,"LINESTRING (44.965372 42.1100445, 44.9652595 42.1101076, 44.9651486 42.1101902, 44.9649007 42.1103894)",2,შ 27,,yes,
104122683,secondary,False,True,102.465,"LINESTRING (44.965372 42.1100445, 44.9659298 42.1098355, 44.9662262 42.1097131, 44.9664024 42.1096702, 44.9664915 42.1096516)",2,შ 27,,yes,
104125127,residential,False,True,175.852,"LINESTRING (44.965372 42.1100445, 44.9654089 42.109229, 44.9653226 42.1090135, 44.9650251 42.1085199)",,,,,
104122683,secondary,False,False,102.465,"LINESTRING (44.9664915 42.1096516, 44.9664024 42.1096702, 44.9662262 42.1097131, 44.9659298 42.1098355, 44.965372 42.1100445)",2,შ 27,,yes,
104122683,secondary,False,True,73.68299999999999,"LINESTRING (44.9664915 42.1096516, 44.9672416 42.1097488, 44.9673714 42.1097656)",2,შ 27,,yes,
104125608,residential,False,False,182.31,"LINESTRING (44.9664915 42.1096516, 44.9661244 42.1087182, 44.9657924 42.1084473, 44.9655664 42.1081972)",,,,,
104125066,residential,False,False,79.689,"LINESTRING (44.9702541 42.1067546, 44.9697724 42.1068672, 44.969312 42.1068836)",2,,,yes,
104125210,tertiary,False,True,123.455,"LINESTRING (44.9702541 42.1067546, 44.9701643 42.1064099, 44.9699254 42.1056717)",,,,,
1000755065,secondary,False,False,202.847,"LINESTRING (44.9702541 42.1067546, 44.9702928 42.1077701, 44.9703028 42.108033, 44.9702948 42.1085783)",,შ 43,,,
104124831,residential,False,False,152.59,"LINESTRING (44.9647121 42.1061638, 44.9648034 42.1061309, 44.9649744 42.1060986, 44.9655685 42.1060253, 44.9662344 42.1058872, 44.9665047 42.1058389)",,,,,
104125012,residential,False,False,142.165,"LINESTRING (44.9647121 42.1061638, 44.9644577 42.1062929, 44.9637608 42.106492, 44.9631212 42.1066357)",,,,,
104124842,residential,False,True,226.936,"LINESTRING (44.9649065 42.1073328, 44.9621572 42.1074028)",,,,,
104125008,residential,False,False,56.28,"LINESTRING (44.9649065 42.1073328, 44.9650544 42.1078269)",,,,,
104125008,residential,False,True,54.611999999999995,"LINESTRING (44.9649065 42.1073328, 44.9648151 42.1071908, 44.964619 42.1070425, 44.9644686 42.1069839)",,,,,
104124780,residential,False,True,51.795,"LINESTRING (44.9713594 42.1142106, 44.9707398 42.1142862)",,,,,
104124922,residential,False,True,242.226,"LINESTRING (44.9713594 42.1142106, 44.970987 42.1120498)",,,ნიკო ფოროსმანის ქუჩა,,
104125221,residential,False,True,70.051,"LINESTRING (44.9713594 42.1142106, 44.9722043 42.1141469)",,,,,
104124831,residential,False,False,100.32900000000001,"LINESTRING (44.9665047 42.1058389, 44.9671061 42.1057947, 44.9674943 42.1057683, 44.9677155 42.1057544)",,,,,
104124831,residential,False,True,152.58999999999997,"LINESTRING (44.9665047 42.1058389, 44.9662344 42.1058872, 44.9655685 42.1060253, 44.9649744 42.1060986, 44.9648034 42.1061309, 44.9647121 42.1061638)",,,,,
104125153,residential,False,True,127.99800000000002,"LINESTRING (44.9665047 42.1058389, 44.9665496 42.1060467, 44.9667479 42.1064689, 44.966863 42.1066888, 44.9669606 42.1068078, 44.9670758 42.1068897)",,,,,
104124999,secondary,True,False,15.523,"LINESTRING (44.967936 42.1100076, 44.9678923 42.1100205, 44.9678454 42.110023, 44.9677996 42.110015, 44.9677591 42.1099972)",,,,,roundabout
150295819,residential,False,False,13.95,"LINESTRING (44.968618 42.1112206, 44.9686072 42.1110954)",,,,,
104124772,residential,False,False,126.521,"LINESTRING (44.968618 42.1112206, 44.9685921 42.111409, 44.9685087 42.1120705, 44.9684789 42.1123537)",,,,,
487684760,residential,False,True,82.178,"LINESTRING (44.968618 42.1112206, 44.9691905 42.1112118, 44.9696141 42.111213)",,,,,
104125081,residential,False,False,237.988,"LINESTRING (44.9621715 42.1077468, 44.9650544 42.1078269)",,,,,
104125197,residential,False,False,90.625,"LINESTRING (44.9621715 42.1077468, 44.9622017 42.1085615)",,,,,
104125197,residential,False,True,38.269,"LINESTRING (44.9621715 42.1077468, 44.9621572 42.1074028)",,,,,
104124999,secondary,True,False,22.773,"LINESTRING (44.9677344 42.1099782, 44.9677121 42.1099483, 44.9677026 42.109915, 44.9677067 42.109881, 44.9677241 42.1098493, 44.9677532 42.1098229, 44.9677914 42.1098039)",,,,,roundabout
1000755063,secondary,True,False,38.445,"LINESTRING (44.9677344 42.1099782, 44.9676123 42.1098839, 44.9674836 42.1098107, 44.9673714 42.1097656)",2,შ 27,,yes,
104124999,secondary,True,False,9.274000000000001,"LINESTRING (44.9679542 42.1098179, 44.9679912 42.1098493, 44.9680107 42.1098884)",,,,,roundabout
104125032,secondary,False,True,7.25,"LINESTRING (44.9675377 42.1068247, 44.9675486 42.1068894)",2,შ 30,რუსთაველის ქუჩა,yes,
104125123,residential,False,False,38.784,"LINESTRING (44.9675377 42.1068247, 44.9670758 42.1068897)",,,,,
104125032,secondary,False,False,119.977,"LINESTRING (44.9675377 42.1068247, 44.9675433 42.1066984, 44.9677155 42.1057544)",2,შ 30,რუსთაველის ქუჩა,yes,
1000755064,secondary,True,False,25.357,"LINESTRING (44.9677914 42.1098039, 44.9678645 42.1095824)",2,შ 30,რუსთაველის ქუჩა,yes,
104124999,secondary,True,False,14.058,"LINESTRING (44.9677914 42.1098039, 44.9678755 42.1097937, 44.9679542 42.1098179)",,,,,roundabout
104125221,residential,False,False,70.051,"LINESTRING (44.9722043 42.1141469, 44.9713594 42.1142106)",,,,,
104125019,residential,False,True,301.748,"LINESTRING (44.9722043 42.1141469, 44.9720878 42.1132696, 44.9718964 42.1123817, 44.9718352 42.1121955, 44.9717292 42.1120225, 44.970987 42.1120498)",,,,,
104124976,residential,False,False,127.432,"LINESTRING (44.9630227 42.1054924, 44.9630661 42.1060245, 44.9630942 42.1064787, 44.9631212 42.1066357)",,,,,
104125032,secondary,False,False,7.909,"LINESTRING (44.9678645 42.1095824, 44.9678618 42.1095113)",2,შ 30,რუსთაველის ქუჩა,yes,
1005182490,secondary,True,False,27.212,"LINESTRING (44.9678645 42.1095824, 44.9679542 42.1098179)",2,შ 30,რუსთაველის ქუჩა,yes,
104124976,residential,False,True,13.234,"LINESTRING (44.9631635 42.1067505, 44.9631212 42.1066357)",,,,,
104125008,residential,False,False,112.43,"LINESTRING (44.9631635 42.1067505, 44.9632403 42.1067503, 44.963479 42.1068602, 44.9637616 42.1069148, 44.9644686 42.1069839)",,,,,
104125123,residential,False,True,38.784,"LINESTRING (44.9670758 42.1068897, 44.9675377 42.1068247)",,,,,
104125123,residential,False,False,44.561,"LINESTRING (44.9670758 42.1068897, 44.9670538 42.106961, 44.9668304 42.1070662, 44.9666686 42.1071194)",,,,,
104125153,residential,False,False,127.998,"LINESTRING (44.9670758 42.1068897, 44.9669606 42.1068078, 44.966863 42.1066888, 44.9667479 42.1064689, 44.9665496 42.1060467, 44.9665047 42.1058389)",,,,,
150295820,residential,False,False,29.698,"LINESTRING (44.9639195 42.1130977, 44.9635606 42.1130765)",,,,,
150295820,residential,False,True,27.475,"LINESTRING (44.9639195 42.1130977, 44.9642519 42.1131135)",,,,,
104124831,residential,False,True,182.717,"LINESTRING (44.9699254 42.1056717, 44.9690821 42.1057138, 44.9679732 42.1057679, 44.9677155 42.1057544)",,,,,
104125210,tertiary,False,False,123.455,"LINESTRING (44.9699254 42.1056717, 44.9701643 42.1064099, 44.9702541 42.1067546)",,,,,
104124984,tertiary,False,True,133.239,"LINESTRING (44.9695422 42.1142752, 44.9694698 42.1133112, 44.9694872 42.1131471, 44.9695184 42.113083)",,,,,
104122683,secondary,False,True,36.868,"LINESTRING (44.9623839 42.1106221, 44.9628293 42.1105946)",2,შ 27,,yes,
104125090,residential,False,True,205.339,"LINESTRING (44.9623839 42.1106221, 44.9622576 42.1101397, 44.9622643 42.1096123, 44.9622935 42.1091795, 44.9622251 42.1087883)",,,,,
104125032,secondary,False,False,7.25,"LINESTRING (44.9675486 42.1068894, 44.9675377 42.1068247)",2,შ 30,რუსთაველის ქუჩა,yes,
104125032,secondary,False,True,137.456,"LINESTRING (44.9675486 42.1068894, 44.9678535 42.1081047)",2,შ 30,რუსთაველის ქუჩა,yes,
104125066,residential,False,True,145.473,"LINESTRING (44.9675486 42.1068894, 44.969312 42.1068836)",2,,,yes,
487684762,secondary,False,False,18.739,"LINESTRING (44.9686668 42.1101812, 44.9684473 42.1101378)",,შ 43,,,
150295819,residential,False,True,101.789,"LINESTRING (44.9686668 42.1101812, 44.9686341 42.1108318, 44.9686072 42.1110954)",,,,,
487684762,secondary,False,True,135.768,"LINESTRING (44.9686668 42.1101812, 44.9691867 42.1102707, 44.9697965 42.1103061, 44.9702969 42.110313)",,შ 43,,,
150295820,residential,False,False,97.952,"LINESTRING (44.9654386 42.1131456, 44.9642519 42.1131135)",,,,,
150295820,residential,False,True,26.873,"LINESTRING (44.9654386 42.1131456, 44.9657643 42.1131513)",,,,,
104125157,residential,False,True,21.596,"LINESTRING (44.9702948 42.1085783, 44.9700631 42.1086687)",,,,,
1000755065,secondary,False,False,192.93600000000004,"LINESTRING (44.9702948 42.1085783, 44.970277 42.1089869, 44.9702742 42.1095137, 44.9702889 42.1099345, 44.9702969 42.110313)",,შ 43,,,
1000755065,secondary,False,True,202.84699999999998,"LINESTRING (44.9702948 42.1085783, 44.9703028 42.108033, 44.9702928 42.1077701, 44.9702541 42.1067546)",,შ 43,,,
104125008,residential,False,False,56.266,"LINESTRING (44.9655664 42.1081972, 44.966238 42.1081089)",,,,,
104125008,residential,False,True,12.738,"LINESTRING (44.9655664 42.1081972, 44.965413 42.1082103)",,,,,
104125608,residential,False,True,182.31,"LINESTRING (44.9655664 42.1081972, 44.9657924 42.1084473, 44.9661244 42.1087182, 44.9664915 42.1096516)",,,,,
104125197,residential,False,True,25.293,"LINESTRING (44.9622251 42.1087883, 44.9622017 42.1085615)",,,,,
104125090,residential,False,False,205.339,"LINESTRING (44.9622251 42.1087883, 44.9622935 42.1091795, 44.9622643 42.1096123, 44.9622576 42.1101397, 44.9623839 42.1106221)",,,,,
104125197,residential,False,False,234.417,"LINESTRING (44.9622251 42.1087883, 44.9629743 42.1086859, 44.9644411 42.108657, 44.9650251 42.1085199)",,,,,
104124780,residential,False,False,51.795,"LINESTRING (44.9707398 42.1142862, 44.9713594 42.1142106)",,,,,
104124780,residential,False,True,205.051,"LINESTRING (44.9707398 42.1142862, 44.9705869 42.1140982, 44.9705172 42.1139748, 44.9703106 42.1132704, 44.9701317 42.1125121)",,,,,
169112523,residential,False,True,173.469,"LINESTRING (44.9696141 42.111213, 44.9696657 42.111376, 44.9697331 42.1116235, 44.9697055 42.1118166, 44.9696749 42.1119869, 44.9696382 42.1120914, 44.9696657 42.1122322, 44.9697484 42.1123344, 44.9698709 42.1124911, 44.9700625 42.1126636)",,,,,
487684760,residential,False,False,82.178,"LINESTRING (44.9696141 42.111213, 44.9691905 42.1112118, 44.968618 42.1112206)",,,,,
487684760,residential,False,True,58.472,"LINESTRING (44.9696141 42.111213, 44.9697819 42.1112551, 44.9700694 42.1113251, 44.9702978 42.1113116)",,,,,
104124962,residential,False,True,114.53799999999998,"LINESTRING (44.9641918 42.1119927, 44.9642678 42.1119954, 44.9651806 42.1120766, 44.9655457 42.1121847)",,,,,
169112559,residential,False,True,139.32500000000002,"LINESTRING (44.9641918 42.1119927, 44.9641963 42.1121426, 44.9641508 42.1124622, 44.9638434 42.1126854, 44.9636551 42.1128107, 44.9636226 42.1128942, 44.9635606 42.1130765)",,,,,
150295820,residential,False,False,83.332,"LINESTRING (44.9635606 42.1130765, 44.9625518 42.1130365)",,,,,
150295820,residential,False,True,29.698,"LINESTRING (44.9635606 42.1130765, 44.9639195 42.1130977)",,,,,
169112559,residential,False,False,139.325,"LINESTRING (44.9635606 42.1130765, 44.9636226 42.1128942, 44.9636551 42.1128107, 44.9638434 42.1126854, 44.9641508 42.1124622, 44.9641963 42.1121426, 44.9641918 42.1119927)",,,,,
171784719,residential,False,True,83.187,"LINESTRING (44.9673202 42.1125581, 44.9676185 42.112643, 44.9679494 42.1130913)",,,,,
150295820,residential,False,True,49.756,"LINESTRING (44.9679494 42.1130913, 44.9685265 42.1129611)",,,,,
150295820,residential,False,False,104.804,"LINESTRING (44.9679494 42.1130913, 44.9675335 42.1131749, 44.9666942 42.1131567)",,,,,
171784719,residential,False,False,83.187,"LINESTRING (44.9679494 42.1130913, 44.9676185 42.112643, 44.9673202 42.1125581)",,,,,
172361465,residential,False,True,55.305,"LINESTRING (44.9679182 42.112081, 44.9684789 42.1123537)",,,,,
104124772,residential,False,False,67.654,"LINESTRING (44.9684789 42.1123537, 44.9685265 42.1129611)",,,,,
172361465,residential,False,False,55.305,"LINESTRING (44.9684789 42.1123537, 44.9679182 42.112081)",,,,,
104124772,residential,False,True,126.52099999999999,"LINESTRING (44.9684789 42.1123537, 44.9685087 42.1120705, 44.9685921 42.111409, 44.968618 42.1112206)",,,,,
172361467,residential,False,True,33.998,"LINESTRING (44.9657811 42.1128458, 44.9657643 42.1131513)",,,,,
150295820,residential,False,False,26.873,"LINESTRING (44.9657643 42.1131513, 44.9654386 42.1131456)",,,,,
172361467,residential,False,False,33.998,"LINESTRING (44.9657643 42.1131513, 44.9657811 42.1128458)",,,,,
150295820,residential,False,True,76.713,"LINESTRING (44.9657643 42.1131513, 44.9661307 42.1131489, 44.9666942 42.1131567)",,,,,
172405353,residential,False,True,116.971,"LINESTRING (44.9635442 42.1095003, 44.9635608 42.1100097, 44.9635559 42.1101749, 44.9635521 42.1103992, 44.9635405 42.1105518)",,,,,
172405352,residential,False,True,66.314,"LINESTRING (44.9641336 42.1099038, 44.964158 42.1104999)",,,,,
172405351,residential,False,True,106.381,"LINESTRING (44.9627966 42.1096382, 44.9628293 42.1105946)",,,,,
104122683,secondary,False,False,51.264,"LINESTRING (44.964158 42.1104999, 44.9635405 42.1105518)",2,შ 27,,yes,
172405352,residential,False,False,66.314,"LINESTRING (44.964158 42.1104999, 44.9641336 42.1099038)",,,,,
104122683,secondary,False,True,63.053999999999995,"LINESTRING (44.964158 42.1104999, 44.9646428 42.1104586, 44.9648152 42.1104253, 44.9649007 42.1103894)",2,შ 27,,yes,
