osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,access,junction
120150354,მემედ აბაშიძის ქუჩა,secondary,False,False,159.857,"LINESTRING (41.7786335 41.8082059, 41.7789525 41.8086421, 41.7795226 41.8094815)",,2,შ 130,50,yes,
120150354,მემედ აბაშიძის ქუჩა,secondary,False,True,115.81,"LINESTRING (41.7786335 41.8082059, 41.7783444 41.8078359, 41.778235 41.8076636, 41.7781243 41.8074436, 41.7780359 41.8072678)",,2,შ 130,50,yes,
120150376,ზვიად გამსახურდიას ქუჩა,residential,False,True,163.387,"LINESTRING (41.7786335 41.8082059, 41.7781323 41.808381, 41.7768376 41.8088117)",,,,,,
112309947,მერაბ კოსტავას ქუჩა,residential,False,False,73.074,"LINESTRING (41.7763044 41.8117694, 41.7761522 41.8111221)",,,,,,
112309975,მერაბ კოსტავას ჩიხი,residential,False,False,52.191,"LINESTRING (41.7763044 41.8117694, 41.7769065 41.8116319)",,,,,,
112309947,მერაბ კოსტავას ქუჩა,residential,False,True,120.178,"LINESTRING (41.7763044 41.8117694, 41.7763695 41.8121539, 41.7764028 41.8123575, 41.7765045 41.8128397)",,,,,,
112309790,თბილისის შესახვევი,residential,False,False,81.885,"LINESTRING (41.774151 41.8113426, 41.7742602 41.8120745)",,,,,,
112309945,თბილისის ქუჩა,residential,False,False,63.775,"LINESTRING (41.774151 41.8113426, 41.7733892 41.8114235)",,,,,,
112309945,თბილისის ქუჩა,residential,False,True,41.325,"LINESTRING (41.774151 41.8113426, 41.7746453 41.8112938)",,,,,,
112309949,ვაჟა-ფშაველას ქუჩა,residential,False,False,134.765,"LINESTRING (41.7850136 41.8086327, 41.7842219 41.8075741)",,,,,,
112309986,,residential,False,True,39.608,"LINESTRING (41.7850136 41.8086327, 41.7845917 41.8088)",,,,,,
120150376,ზვიად გამსახურდიას ქუჩა,residential,False,False,27.981,"LINESTRING (41.7742601 41.8093602, 41.7745879 41.8093)",,,,,,
472867906,26 მაისის ქუჩა,residential,False,False,217.364,"LINESTRING (41.7742601 41.8093602, 41.7746453 41.8112938)",,,,,,
472867906,26 მაისის ქუჩა,residential,False,True,160.397,"LINESTRING (41.7742601 41.8093602, 41.7739123 41.8079412)",,,,,,
112309798,ანტონ ჩეხოვის ქუჩა,residential,False,False,28.992,"LINESTRING (41.7761622 41.8082946, 41.7765027 41.8082349)",,,,,,
112309798,ანტონ ჩეხოვის ქუჩა,residential,False,True,84.643,"LINESTRING (41.7761622 41.8082946, 41.7751802 41.8085036)",,,,,,
112309940,ანტონ ჩეხოვის II შესახვევი,residential,False,False,73.871,"LINESTRING (41.7761622 41.8082946, 41.7759482 41.8076497)",,,,,,
112309795,ალექსანდრე პუშკინის ქუჩა,residential,False,False,51.87,"LINESTRING (41.7838 41.8077505, 41.7834947 41.8073433)",,,,,,
112309795,ალექსანდრე პუშკინის ქუჩა,residential,False,True,133.882,"LINESTRING (41.7838 41.8077505, 41.7845917 41.8088)",,,,,,
112309869,აჭარის ქუჩა,residential,False,False,40.094,"LINESTRING (41.7838 41.8077505, 41.7842219 41.8075741)",,,,,,
112309877,მეგობრობის ქუჩა,tertiary,False,False,445.112,"LINESTRING (41.7740764 41.8153867, 41.7738332 41.8146795, 41.7738058 41.8145418, 41.7733892 41.8114235)",,,,,,
295784115,დავით აღმაშენებლის გამზირი,secondary,False,False,351.64099999999996,"LINESTRING (41.7740764 41.8153867, 41.7742034 41.8151375, 41.774492 41.8146953, 41.7749709 41.8140561, 41.7750911 41.8139258, 41.7753815 41.8136844, 41.7762805 41.8129897, 41.7765045 41.8128397)",,2,შ 130,40,yes,
112309945,თბილისის ქუჩა,residential,False,False,41.325,"LINESTRING (41.7746453 41.8112938, 41.774151 41.8113426)",,,,,,
112309945,თბილისის ქუჩა,residential,False,True,53.522,"LINESTRING (41.7746453 41.8112938, 41.7752858 41.8112323)",,,,,,
472867906,26 მაისის ქუჩა,residential,False,True,217.364,"LINESTRING (41.7746453 41.8112938, 41.7742601 41.8093602)",,,,,,
112309795,ალექსანდრე პუშკინის ქუჩა,residential,False,True,51.87,"LINESTRING (41.7834947 41.8073433, 41.7838 41.8077505)",,,,,,
"[112309913, 112309917, 112309919]",პოპოვის ქუჩა,residential,False,True,327.788,"LINESTRING (41.7834947 41.8073433, 41.7834153 41.8073788, 41.7832925 41.8074306, 41.7831194 41.8074977, 41.7830839 41.8075214, 41.7829652 41.8076095, 41.7827545 41.8076954, 41.7814272 41.8082374, 41.7813793 41.8082892, 41.7813936 41.8083749, 41.7817924 41.8088844, 41.7818403 41.8089978, 41.7818554 41.8091178, 41.7818145 41.8092183, 41.7817649 41.8092318, 41.7817175 41.8092453)",yes,,,,,
112309798,ანტონ ჩეხოვის ქუჩა,residential,False,False,62.23,"LINESTRING (41.7773039 41.8073905, 41.7774477 41.8073578, 41.7780359 41.8072678)",,,,,,
112309798,ანტონ ჩეხოვის ქუჩა,residential,False,True,160.22299999999998,"LINESTRING (41.7773039 41.8073905, 41.7775321 41.8078496, 41.7775425 41.8079415, 41.7775098 41.808011, 41.7773894 41.8080577, 41.7765027 41.8082349)",,,,,,
112309894,,residential,False,True,116.076,"LINESTRING (41.7773039 41.8073905, 41.7770242 41.8074285, 41.7759482 41.8076497)",,,,,,
112309853,,residential,False,True,29.338,"LINESTRING (41.7767849 41.8132692, 41.7769008 41.8135185)",,,,,,
112309975,მერაბ კოსტავას ჩიხი,residential,False,True,52.191,"LINESTRING (41.7769065 41.8116319, 41.7763044 41.8117694)",,,,,,
112309924,ივანე ჯავახიშვილის II შესახვევი,residential,False,True,97.566,"LINESTRING (41.7812289 41.8130174, 41.7807652 41.8122109)",,,,,,
112309978,ივანე ჯავახიშვილის II შესახვევი,residential,False,False,70.63,"LINESTRING (41.7812289 41.8130174, 41.7804128 41.8132004)",,,,,,
112309924,ივანე ჯავახიშვილის II შესახვევი,residential,False,False,216.985,"LINESTRING (41.7812289 41.8130174, 41.7818286 41.8140908, 41.7824508 41.8141984, 41.7826986 41.8139462)",,,,,,
112309933,შოთა რუსთაველის I შესახვევი,residential,False,True,205.083,"LINESTRING (41.7797691 41.8143704, 41.7792876 41.8125613)",,,,,,
295784115,დავით აღმაშენებლის გამზირი,secondary,False,True,48.454,"LINESTRING (41.7789149 41.8111789, 41.7784723 41.8114636)",,2,შ 130,40,yes,
112309945,თბილისის ქუჩა,residential,False,False,262.51800000000003,"LINESTRING (41.7789149 41.8111789, 41.7786402 41.8109329, 41.7783578 41.8106742, 41.7776172 41.8108595, 41.7769545 41.8110124, 41.7761522 41.8111221)",,,,,,
295784115,დავით აღმაშენებლის გამზირი,secondary,False,False,80.79899999999999,"LINESTRING (41.7789149 41.8111789, 41.7795029 41.8108364, 41.7796945 41.8107434)",,2,შ 130,40,yes,
112309842,სოხუმის ქუჩა,residential,False,False,108.50800000000001,"LINESTRING (41.7753306 41.8122036, 41.775271 41.8118162, 41.775246 41.8116016, 41.7752858 41.8112323)",,,,,,
112309940,ანტონ ჩეხოვის II შესახვევი,residential,False,True,73.871,"LINESTRING (41.7759482 41.8076497, 41.7761622 41.8082946)",,,,,,
112309894,,residential,False,False,116.076,"LINESTRING (41.7759482 41.8076497, 41.7770242 41.8074285, 41.7773039 41.8073905)",,,,,,
472867906,26 მაისის ქუჩა,residential,False,False,67.433,"LINESTRING (41.7737649 41.8073448, 41.7739123 41.8079412)",,,,,,
472867906,26 მაისის ქუჩა,residential,False,True,50.733,"LINESTRING (41.7737649 41.8073448, 41.7736257 41.8069005)",,,,,,
112309798,ანტონ ჩეხოვის ქუჩა,residential,False,True,28.992,"LINESTRING (41.7765027 41.8082349, 41.7761622 41.8082946)",,,,,,
112309850,ანტონ ჩეხოვის I შესახვევი,residential,False,False,69.886,"LINESTRING (41.7765027 41.8082349, 41.7768376 41.8088117)",,,,,,
112309798,ანტონ ჩეხოვის ქუჩა,residential,False,False,160.22299999999998,"LINESTRING (41.7765027 41.8082349, 41.7773894 41.8080577, 41.7775098 41.808011, 41.7775425 41.8079415, 41.7775321 41.8078496, 41.7773039 41.8073905)",,,,,,
112309795,ალექსანდრე პუშკინის ქუჩა,residential,False,False,133.882,"LINESTRING (41.7845917 41.8088, 41.7838 41.8077505)",,,,,,
112309986,,residential,False,False,39.608,"LINESTRING (41.7845917 41.8088, 41.7850136 41.8086327)",,,,,,
112309866,ივანე ჯავახიშვილის I შესახვევი,residential,False,False,73.937,"LINESTRING (41.7799328 41.8124501, 41.7807652 41.8122109)",,,,,,
112309866,ივანე ჯავახიშვილის I შესახვევი,residential,False,True,54.883,"LINESTRING (41.7799328 41.8124501, 41.7792876 41.8125613)",,,,,,
112309910,ივანე ჯავახიშვილის III შესახვევი,residential,False,True,92.428,"LINESTRING (41.7799328 41.8124501, 41.7804128 41.8132004)",,,,,,
112309853,,residential,False,False,29.338,"LINESTRING (41.7769008 41.8135185, 41.7767849 41.8132692)",,,,,,
112309935,კონსტანტინე ლესელიძის შესახვევი,residential,False,False,106.616,"LINESTRING (41.7769008 41.8135185, 41.7773794 41.8144085)",,,,,,
112309924,ივანე ჯავახიშვილის II შესახვევი,residential,False,True,216.985,"LINESTRING (41.7826986 41.8139462, 41.7824508 41.8141984, 41.7818286 41.8140908, 41.7812289 41.8130174)",,,,,,
112309902,შოთა რუსთაველის ჩიხი,residential,False,True,48.289,"LINESTRING (41.7788659 41.8140696, 41.7786896 41.8140953, 41.7784398 41.8140941, 41.7782937 41.8141285)",,,,,,
112309897,შოთა რუსთაველის II შესახვევი,residential,False,True,26.697000000000003,"LINESTRING (41.7782937 41.8141285, 41.7782 41.8139905, 41.7781598 41.8139105)",,,,,,
112309902,შოთა რუსთაველის ჩიხი,residential,False,False,48.288999999999994,"LINESTRING (41.7782937 41.8141285, 41.7784398 41.8140941, 41.7786896 41.8140953, 41.7788659 41.8140696)",,,,,,
120150354,მემედ აბაშიძის ქუჩა,secondary,False,False,44.184,"LINESTRING (41.7795226 41.8094815, 41.7797852 41.8098273)",,2,შ 130,50,yes,
112309850,ანტონ ჩეხოვის I შესახვევი,residential,False,True,63.67,"LINESTRING (41.7795226 41.8094815, 41.7790067 41.8096689, 41.7788332 41.8097341)",,,,,,
120150354,მემედ აბაშიძის ქუჩა,secondary,False,True,159.857,"LINESTRING (41.7795226 41.8094815, 41.7789525 41.8086421, 41.7786335 41.8082059)",,2,შ 130,50,yes,
295784115,დავით აღმაშენებლის გამზირი,secondary,False,False,48.454,"LINESTRING (41.7784723 41.8114636, 41.7789149 41.8111789)",,2,შ 130,40,yes,
112309846,,residential,False,False,62.290000000000006,"LINESTRING (41.7784723 41.8114636, 41.7787902 41.8117576, 41.7788411 41.8119362)",,,,,,
295784115,დავით აღმაშენებლის გამზირი,secondary,False,True,223.649,"LINESTRING (41.7784723 41.8114636, 41.776814 41.8126105, 41.7765045 41.8128397)",,2,შ 130,40,yes,
305839062,ივანე ჯავახიშვილის ქუჩა,secondary,True,False,7.616,"LINESTRING (41.7833344 41.8131072, 41.7834257 41.813115)",,1,შ 2,,,
874916581,,residential,False,True,137.936,"LINESTRING (41.7833344 41.8131072, 41.7831811 41.8130168, 41.7828619 41.812663, 41.7826067 41.8120222)",,,,,,
112309858,გულო კაიკაციშვილის ქუჩა,secondary,False,False,11.091,"LINESTRING (41.7834257 41.813115, 41.7834869 41.8130263)",,,,,,
305839060,გულო კაიკაციშვილის ქუჩა,secondary,True,False,30.134999999999998,"LINESTRING (41.7834257 41.813115, 41.7835141 41.8131352, 41.7835754 41.8131777, 41.7836625 41.8133014)",,1,შ 2,,,
1174270398,გულო კაიკაციშვილის ქუჩა,secondary,False,True,12.207,"LINESTRING (41.7834257 41.813115, 41.783389 41.8131658, 41.7833514 41.8132097)",,,,,,
"[1174270394, 112309870]","['ივანე ჯავახიშვილის ქუჩა', 'გულო კაიკაციშვილის ქუჩა']",secondary,True,False,28.032,"LINESTRING (41.7836625 41.8133014, 41.7834738 41.8132268, 41.7834224 41.8132178, 41.7833514 41.8132097)",,1,შ 2,,,
112309918,ივანე ჯავახიშვილის ქუჩა,residential,False,False,229.15800000000002,"LINESTRING (41.7829193 41.8131683, 41.7833598 41.8136517, 41.7840929 41.8144562, 41.7844751 41.814872)",,,,,,
305839057,ივანე ჯავახიშვილის ქუჩა,secondary,False,False,209.548,"LINESTRING (41.7829193 41.8131683, 41.7821411 41.8122543, 41.7819569 41.8120421, 41.7813988 41.8116834)",,2,შ 2,,,
305839062,ივანე ჯავახიშვილის ქუჩა,secondary,True,False,36.288,"LINESTRING (41.7829193 41.8131683, 41.7829974 41.8131787, 41.7831337 41.8131783, 41.7833344 41.8131072)",,1,შ 2,,,
472867906,26 მაისის ქუჩა,residential,False,False,160.397,"LINESTRING (41.7739123 41.8079412, 41.7742601 41.8093602)",,,,,,
472867906,26 მაისის ქუჩა,residential,False,True,67.433,"LINESTRING (41.7739123 41.8079412, 41.7737649 41.8073448)",,,,,,
569588766,ჯავახიშვილის ქუჩა,secondary,True,False,52.422,"LINESTRING (41.7803885 41.8110772, 41.7802371 41.8108128, 41.7801396 41.8106438)",,2,შ 2,,,
1166995387,,secondary,True,False,13.64,"LINESTRING (41.7803885 41.8110772, 41.7804164 41.8110546, 41.7804527 41.8110402, 41.7804933 41.8110354, 41.7805338 41.8110408)",,1,,,,roundabout
569588765,,secondary,True,False,10.419,"LINESTRING (41.7803805 41.8111671, 41.7803691 41.811137, 41.7803719 41.8111059, 41.7803885 41.8110772)",,1,,,,roundabout
569588760,,secondary,True,False,15.038,"LINESTRING (41.7800915 41.8106386, 41.7800527 41.8106212, 41.780024 41.810595, 41.7800088 41.8105632, 41.7800091 41.8105293)",,,,,,roundabout
569588762,დავით აღმაშენებლის გამზირი,secondary,True,False,35.083,"LINESTRING (41.7800915 41.8106386, 41.7799136 41.8106689, 41.7796945 41.8107434)",,2,შ 130,40,yes,
633894251,,secondary,True,False,6.98,"LINESTRING (41.7800091 41.8105293, 41.780023 41.8104997, 41.7800487 41.8104748)",,,,,,roundabout
"[582342528, 1159653836, 1174270397]",მემედ აბაშიძის ქუჩა,secondary,True,False,76.08500000000001,"LINESTRING (41.7800487 41.8104748, 41.7800497 41.8103519, 41.7799934 41.810232, 41.7799068 41.8101002, 41.7797852 41.8098273)",,2,შ 130,50,yes,
633894250,,secondary,True,False,14.261,"LINESTRING (41.7800487 41.8104748, 41.7800844 41.810457, 41.780126 41.8104486, 41.7801689 41.8104506, 41.7802087 41.8104628)",,,,,,roundabout
1166995398,,secondary,True,False,14.254000000000001,"LINESTRING (41.7802087 41.8104628, 41.7802411 41.8104838, 41.7802628 41.8105115, 41.7802714 41.8105429, 41.780266 41.8105747)",,,,,,roundabout
1166995386,,secondary,True,False,4.028,"LINESTRING (41.7801396 41.8106438, 41.7800915 41.8106386)",,,,,,roundabout
130629210,ჯავახიშვილის ქუჩა,secondary,True,False,56.381,"LINESTRING (41.780266 41.8105747, 41.7803228 41.8106762, 41.7803781 41.8107718, 41.7805338 41.8110408)",,2,შ 2,,,
633894249,,secondary,True,False,13.946000000000002,"LINESTRING (41.780266 41.8105747, 41.7802472 41.8106036, 41.780217 41.8106264, 41.7801786 41.8106408, 41.7801396 41.8106438)",,,,,,roundabout
1166995396,ჯავახიშვილის ქუჩა,secondary,True,False,37.818,"LINESTRING (41.7806136 41.8111106, 41.7808819 41.8113857)",,2,შ 2,,,
1166995397,,secondary,True,False,15.165,"LINESTRING (41.7806136 41.8111106, 41.7806154 41.8111333, 41.7806098 41.8111556, 41.780597 41.8111762, 41.7805778 41.8111939, 41.7805533 41.8112075, 41.7805252 41.8112163)",,1,,,,roundabout
