osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,tunnel
100279222,9 აპრილის ქუჩა,residential,False,False,33.666,"LINESTRING (43.2066945 42.011042, 43.206901 42.0109918, 43.2070754 42.0109354)",,,,,
100279448,9 აპრილის ქუჩა,residential,False,True,63.319,"LINESTRING (43.2066945 42.011042, 43.2069628 42.0112377, 43.2072545 42.0114305)",,,,,
100279402,,unclassified,False,False,463.29499999999996,"LINESTRING (43.2106599 42.0126711, 43.2106207 42.0128142, 43.2106851 42.0129637, 43.2108179 42.0131013, 43.2108542 42.013212, 43.2108099 42.0133077, 43.2106328 42.0133286, 43.2104919 42.0133346, 43.2102866 42.0134243, 43.2100571 42.0134722, 43.2098236 42.013529, 43.2095982 42.0135948, 43.2094654 42.0137174, 43.2093164 42.0138042, 43.2092037 42.0138759, 43.2091715 42.0139717, 43.209252 42.0141003, 43.2093808 42.0142139, 43.2094211 42.0142588, 43.2094855 42.0143904, 43.2095298 42.0145549, 43.2095741 42.0146745, 43.2096344 42.014821, 43.2096586 42.0149048, 43.2095217 42.0150125, 43.2095217 42.0151231, 43.2095821 42.0152338, 43.2096787 42.0152816, 43.2098075 42.0153205, 43.2100048 42.0154013, 43.2101537 42.0154491, 43.210347 42.015479)",,,,,
100279529,კიკნაძის ქუჩა,residential,False,False,244.23999999999998,"LINESTRING (43.2106599 42.0126711, 43.211041 42.0126728, 43.2113498 42.0126598, 43.211563 42.0126436, 43.2116708 42.012653, 43.2117662 42.0126746, 43.2118992 42.0127181, 43.21205 42.0127451, 43.2120789 42.012735, 43.2120839 42.0127173, 43.2119629 42.01258, 43.2119348 42.0125405, 43.2119221 42.0125009, 43.2119197 42.0124617, 43.2119293 42.0124261, 43.212089 42.0120179, 43.2121243 42.0119486, 43.2122586 42.0118119, 43.2123448 42.0117212)",,,,,
100279529,კიკნაძის ქუჩა,residential,False,True,94.83200000000001,"LINESTRING (43.2106599 42.0126711, 43.2106634 42.0126119, 43.2106484 42.0124822, 43.2105952 42.0122688, 43.2105556 42.0121511, 43.2104779 42.012065, 43.2103698 42.0119742, 43.210267 42.0119094)",,,,,
100279233,კიკნაძის ქუჩა,residential,False,False,60.971000000000004,"LINESTRING (43.2107621 42.0113671, 43.210854 42.0112756, 43.2109356 42.0112291, 43.211033 42.0111695, 43.2110763 42.0111412, 43.2111638 42.0110345, 43.2112547 42.010966)",,,,,
100279233,კიკნაძის ქუჩა,residential,False,True,72.9,"LINESTRING (43.2107621 42.0113671, 43.2105817 42.0115823, 43.210267 42.0119094)",,,,,
100279463,კიკნაძის ქუჩა,residential,False,True,60.092999999999996,"LINESTRING (43.2107621 42.0113671, 43.2110975 42.0114574, 43.2113049 42.0114855, 43.2114633 42.0115011)",,,,,
100279222,9 აპრილის ქუჩა,residential,False,False,90.772,"LINESTRING (43.2058515 42.0121339, 43.2059876 42.0116942, 43.2060341 42.0115006, 43.2060451 42.0113323)",,,,,
100279222,9 აპრილის ქუჩა,residential,False,True,76.57,"LINESTRING (43.2058515 42.0121339, 43.2057198 42.0126054, 43.2057163 42.0126716, 43.2057222 42.0127312, 43.2057642 42.012806)",,,,,
100279243,,residential,False,False,92.863,"LINESTRING (43.2058515 42.0121339, 43.2056317 42.0123643, 43.2052673 42.0126725, 43.2051362 42.0127765)",,,,,
100279230,დეკანოსიძის ქუჩა,residential,False,False,161.847,"LINESTRING (43.2034988 42.0122519, 43.2037104 42.0123912, 43.2040682 42.0126308, 43.2041161 42.0126761, 43.2041904 42.012823, 43.2042753 42.012954, 43.2044357 42.0131831, 43.2046267 42.0134121)",,,,,
176754983,გალაქტიონის ქუჩა,residential,False,False,84.363,"LINESTRING (43.2034988 42.0122519, 43.2036999 42.0122578, 43.2040113 42.0121926, 43.204449 42.0120187)",,,,,
"[100279389, 176754982, 176754983]","['გალაქტიონის ქუჩა (Galaktion St)', 'გალაქტიონის ქუჩა']",residential,False,True,26.997999999999998,"LINESTRING (43.2034988 42.0122519, 43.2034501 42.0122436, 43.2032956 42.0122187, 43.20318 42.0121986)",,,,yes,
100279497,თაბუკაშვილის ქუჩა,tertiary,False,False,122.844,"LINESTRING (43.2031691 42.0133023, 43.2031668 42.0131078, 43.2031812 42.0125591, 43.203198 42.0123529, 43.20318 42.0121986)",,,,,
100279497,თაბუკაშვილის ქუჩა,tertiary,False,True,112.375,"LINESTRING (43.2031691 42.0133023, 43.2031825 42.0136363, 43.2032183 42.0137788, 43.2032641 42.0139928, 43.2033175 42.0143051)",,,,,
1119578219,,residential,False,True,36.394999999999996,"LINESTRING (43.2031691 42.0133023, 43.2030298 42.0133078, 43.2028519 42.0133309, 43.2027363 42.013356)",,,,,
"[1119581154, 100279299, 100279399, 1119581155]",სოლომონ მეფის ქუჩა,secondary,False,False,147.865,"LINESTRING (43.2033175 42.0143051, 43.2033794 42.0142407, 43.2035692 42.0140651, 43.203644 42.0139959, 43.2039041 42.0138076, 43.2042564 42.0136177, 43.2046267 42.0134121)",2,შ 55,50,yes,
100279299,სოლომონ მეფის ქუჩა,secondary,False,True,129.464,"LINESTRING (43.2033175 42.0143051, 43.2030429 42.0146124, 43.2027612 42.0149484, 43.202637 42.015149, 43.2025812 42.0153229)",2,შ 55,,,
100279497,თაბუკაშვილის ქუჩა,tertiary,False,False,112.375,"LINESTRING (43.2033175 42.0143051, 43.2032641 42.0139928, 43.2032183 42.0137788, 43.2031825 42.0136363, 43.2031691 42.0133023)",,,,,
"[1119581152, 1119581153, 100279405]",,residential,False,False,46.423,"LINESTRING (43.2033175 42.0143051, 43.203414 42.0143653, 43.2037046 42.0144759, 43.2037448 42.0144949, 43.2037849 42.0145298)",,,,yes,
100279529,კიკნაძის ქუჩა,residential,False,True,244.24,"LINESTRING (43.2123448 42.0117212, 43.2122586 42.0118119, 43.2121243 42.0119486, 43.212089 42.0120179, 43.2119293 42.0124261, 43.2119197 42.0124617, 43.2119221 42.0125009, 43.2119348 42.0125405, 43.2119629 42.01258, 43.2120839 42.0127173, 43.2120789 42.012735, 43.21205 42.0127451, 43.2118992 42.0127181, 43.2117662 42.0126746, 43.2116708 42.012653, 43.211563 42.0126436, 43.2113498 42.0126598, 43.211041 42.0126728, 43.2106599 42.0126711)",,,,,
100279436,,residential,False,True,60.583,"LINESTRING (43.2020965 42.0156424, 43.2021158 42.0155017, 43.2021432 42.0154615, 43.2021807 42.0154414, 43.2023992 42.0153534, 43.2025468 42.0153231, 43.2025812 42.0153229)",,,,,
1268326345,სოლომონ მეფის ქუჩა,secondary,False,False,13.348,"LINESTRING (43.2098302 42.0102914, 43.2099538 42.0102141)",2,შ 55,,,
1268326345,სოლომონ მეფის ქუჩა,secondary,False,True,31.089,"LINESTRING (43.2098302 42.0102914, 43.2095518 42.0104795)",2,შ 55,,,
100279222,9 აპრილის ქუჩა,residential,False,True,31.994,"LINESTRING (43.2098302 42.0102914, 43.2096645 42.0102862, 43.2095091 42.0102866, 43.2094431 42.0102866)",,,,,
100279473,,residential,False,True,40.942,"LINESTRING (43.2099166 42.0107287, 43.2095518 42.0104795)",,,,yes,
"[239550144, 100279434, 239550143]","['9 აპრილის ქუჩა', '9 აპრილის ქუჩა (9 Aprili St)']",residential,False,False,215.357,"LINESTRING (43.2099166 42.0107287, 43.2095867 42.0110189, 43.2095827 42.0110605, 43.2098748 42.0112539, 43.2099607 42.0113057, 43.2100304 42.0112878, 43.2103952 42.0110427, 43.2105293 42.0110307, 43.2106661 42.0109789, 43.2108539 42.0108653, 43.2109477 42.0108553, 43.2111087 42.0108892, 43.2112547 42.010966)",,,,,yes
100279434,9 აპრილის ქუჩა (9 Aprili St),residential,False,True,325.113,"LINESTRING (43.2099166 42.0107287, 43.2104504 42.010346, 43.2106176 42.0101447, 43.2107666 42.0099382, 43.2108066 42.0098027, 43.2109722 42.0096495, 43.2111851 42.0095114, 43.2113844 42.0093884, 43.2117697 42.0090067, 43.2121043 42.0088561, 43.2125301 42.0086175)",,,,,
100279230,დეკანოსიძის ქუჩა,residential,False,True,161.847,"LINESTRING (43.2046267 42.0134121, 43.2044357 42.0131831, 43.2042753 42.012954, 43.2041904 42.012823, 43.2041161 42.0126761, 43.2040682 42.0126308, 43.2037104 42.0123912, 43.2034988 42.0122519)",,,,,
100279399,სოლომონ მეფის ქუჩა,secondary,False,False,49.638,"LINESTRING (43.2046267 42.0134121, 43.204872 42.0132727, 43.2051117 42.0131488)",2,შ 55,50,,
"[100279299, 1119581154, 1119581155, 100279399]",სოლომონ მეფის ქუჩა,secondary,False,True,147.865,"LINESTRING (43.2046267 42.0134121, 43.2042564 42.0136177, 43.2039041 42.0138076, 43.203644 42.0139959, 43.2035692 42.0140651, 43.2033794 42.0142407, 43.2033175 42.0143051)",2,შ 55,50,yes,
100279222,9 აპრილის ქუჩა,residential,False,False,29.833,"LINESTRING (43.2063381 42.0110851, 43.2066945 42.011042)",,,,,
100279222,9 აპრილის ქუჩა,residential,False,True,38.150000000000006,"LINESTRING (43.2063381 42.0110851, 43.2062513 42.0111096, 43.2061777 42.0111542, 43.2060451 42.0113323)",,,,,
1119583647,,residential,False,False,319.4249999999999,"LINESTRING (43.2063381 42.0110851, 43.206243 42.0109472, 43.2060405 42.0109372, 43.2059989 42.0109283, 43.2059761 42.0109113, 43.2055456 42.0105596, 43.2054571 42.0104908, 43.2052774 42.0103254, 43.205256 42.0102826, 43.2052063 42.0101231, 43.2051688 42.0099547, 43.2051581 42.0098411, 43.2051728 42.0097345, 43.2052144 42.0095402, 43.2052613 42.0094246, 43.2052948 42.0093728, 43.2054088 42.0092741, 43.2054477 42.0092333, 43.2054598 42.0091974, 43.2054504 42.0091655, 43.2054276 42.0091386, 43.2053941 42.0091077, 43.2053015 42.0090758, 43.2052291 42.0090359, 43.2051259 42.0088825, 43.2050508 42.0087808)",,,,,
100279232,სოლომონ მეფის I ჩიხი,residential,False,True,104.038,"LINESTRING (43.2052849 42.0139201, 43.2055366 42.0135283, 43.2055378 42.0135093, 43.2055204 42.0134883, 43.205456 42.0134549, 43.2053111 42.0133418, 43.2051117 42.0131488)",,,,,
100279189,გალაქტიონის ქუჩა (Galaktion St),residential,False,True,70.103,"LINESTRING (43.2060451 42.0113323, 43.2058318 42.0115388, 43.2057849 42.011563, 43.2055629 42.0116259, 43.2053785 42.0116898)",,,,,
100279222,9 აპრილის ქუჩა,residential,False,False,38.150000000000006,"LINESTRING (43.2060451 42.0113323, 43.2061777 42.0111542, 43.2062513 42.0111096, 43.2063381 42.0110851)",,,,,
100279222,9 აპრილის ქუჩა,residential,False,True,90.77199999999999,"LINESTRING (43.2060451 42.0113323, 43.2060341 42.0115006, 43.2059876 42.0116942, 43.2058515 42.0121339)",,,,,
"[100279389, 176754982, 176754983]","['გალაქტიონის ქუჩა (Galaktion St)', 'გალაქტიონის ქუჩა']",residential,False,False,26.997999999999998,"LINESTRING (43.20318 42.0121986, 43.2032956 42.0122187, 43.2034501 42.0122436, 43.2034988 42.0122519)",,,,yes,
100279497,თაბუკაშვილის ქუჩა,tertiary,False,True,122.84400000000001,"LINESTRING (43.20318 42.0121986, 43.203198 42.0123529, 43.2031812 42.0125591, 43.2031668 42.0131078, 43.2031691 42.0133023)",,,,,
"[100279592, 100279529, 100279237, 100279159]","['კიკნაძის ქუჩა (Kiknadze St)', 'კიკნაძის ქუჩა']",residential,False,"[False, True]",404.981,"LINESTRING (43.2066334 42.0136263, 43.2066743 42.0135888, 43.2068008 42.013492, 43.206876 42.0134338, 43.2069494 42.0133561, 43.2070634 42.0131926, 43.2073008 42.0128786, 43.2075221 42.0125656, 43.2075867 42.012494, 43.2076531 42.0124535, 43.2077118 42.0124316, 43.2077791 42.0124319, 43.2083265 42.0124852, 43.2084482 42.0124946, 43.2085745 42.0124919, 43.2087155 42.0124763, 43.208902 42.0124306, 43.2090119 42.012388, 43.2091442 42.0123125, 43.2093305 42.0121643, 43.209535 42.0119814, 43.2096506 42.0118374, 43.209979 42.0118547, 43.210267 42.0119094)",,,,yes,
100279375,,residential,False,False,242.414,"LINESTRING (43.2066334 42.0136263, 43.2064553 42.0138959, 43.2062944 42.0143288, 43.2062592 42.0145248, 43.2063016 42.0147269, 43.2063928 42.0149166, 43.2063856 42.0151019, 43.2063512 42.0153313, 43.2062747 42.01565, 43.2062144 42.0157246)",,,,,
"[100279352, 100279457, 239549850]",,residential,False,False,130.499,"LINESTRING (43.2066334 42.0136263, 43.2066095 42.0136167, 43.2059293 42.0133823, 43.2058882 42.0133472, 43.2058679 42.0133047, 43.2058461 42.0131935, 43.205803 42.013014, 43.2057642 42.012806)",,,,yes,
100279402,,unclassified,False,True,463.29499999999996,"LINESTRING (43.210347 42.015479, 43.2101537 42.0154491, 43.2100048 42.0154013, 43.2098075 42.0153205, 43.2096787 42.0152816, 43.2095821 42.0152338, 43.2095217 42.0151231, 43.2095217 42.0150125, 43.2096586 42.0149048, 43.2096344 42.014821, 43.2095741 42.0146745, 43.2095298 42.0145549, 43.2094855 42.0143904, 43.2094211 42.0142588, 43.2093808 42.0142139, 43.209252 42.0141003, 43.2091715 42.0139717, 43.2092037 42.0138759, 43.2093164 42.0138042, 43.2094654 42.0137174, 43.2095982 42.0135948, 43.2098236 42.013529, 43.2100571 42.0134722, 43.2102866 42.0134243, 43.2104919 42.0133346, 43.2106328 42.0133286, 43.2108099 42.0133077, 43.2108542 42.013212, 43.2108179 42.0131013, 43.2106851 42.0129637, 43.2106207 42.0128142, 43.2106599 42.0126711)",,,,,
1135419479,,residential,False,False,67.865,"LINESTRING (43.210347 42.015479, 43.2103542 42.0153618, 43.2104735 42.0152627, 43.2109579 42.0152522)",,,,,
100279144,,residential,False,False,12.778,"LINESTRING (43.2050235 42.0130544, 43.2051117 42.0131488)",,,,,
100279205,9 აპრილის III ჩიხი,residential,False,True,117.719,"LINESTRING (43.2065981 42.0099825, 43.2069465 42.0101823, 43.2069789 42.0102116, 43.2070096 42.0102606, 43.2070287 42.0103095, 43.2071379 42.0106158, 43.2072554 42.0108733)",,,,,
100279222,9 აპრილის ქუჩა,residential,False,True,16.397,"LINESTRING (43.2072554 42.0108733, 43.2070754 42.0109354)",,,,,
100279205,9 აპრილის III ჩიხი,residential,False,False,117.71900000000002,"LINESTRING (43.2072554 42.0108733, 43.2071379 42.0106158, 43.2070287 42.0103095, 43.2070096 42.0102606, 43.2069789 42.0102116, 43.2069465 42.0101823, 43.2065981 42.0099825)",,,,,
100279222,9 აპრილის ქუჩა,residential,False,False,44.82,"LINESTRING (43.2072554 42.0108733, 43.2074944 42.0107939, 43.2077589 42.0107241)",,,,,
100279299,სოლომონ მეფის ქუჩა,secondary,False,False,129.464,"LINESTRING (43.2025812 42.0153229, 43.202637 42.015149, 43.2027612 42.0149484, 43.2030429 42.0146124, 43.2033175 42.0143051)",2,შ 55,,,
100279436,,residential,False,False,60.583000000000006,"LINESTRING (43.2025812 42.0153229, 43.2025468 42.0153231, 43.2023992 42.0153534, 43.2021807 42.0154414, 43.2021432 42.0154615, 43.2021158 42.0155017, 43.2020965 42.0156424)",,,,,
100279233,კიკნაძის ქუჩა,residential,False,False,72.9,"LINESTRING (43.210267 42.0119094, 43.2105817 42.0115823, 43.2107621 42.0113671)",,,,,
100279529,კიკნაძის ქუჩა,residential,False,False,94.832,"LINESTRING (43.210267 42.0119094, 43.2103698 42.0119742, 43.2104779 42.012065, 43.2105556 42.0121511, 43.2105952 42.0122688, 43.2106484 42.0124822, 43.2106634 42.0126119, 43.2106599 42.0126711)",,,,,
"[100279592, 100279529, 100279237, 100279159]","['კიკნაძის ქუჩა (Kiknadze St)', 'კიკნაძის ქუჩა']",residential,False,"[False, True]",404.98100000000005,"LINESTRING (43.210267 42.0119094, 43.209979 42.0118547, 43.2096506 42.0118374, 43.209535 42.0119814, 43.2093305 42.0121643, 43.2091442 42.0123125, 43.2090119 42.012388, 43.208902 42.0124306, 43.2087155 42.0124763, 43.2085745 42.0124919, 43.2084482 42.0124946, 43.2083265 42.0124852, 43.2077791 42.0124319, 43.2077118 42.0124316, 43.2076531 42.0124535, 43.2075867 42.012494, 43.2075221 42.0125656, 43.2073008 42.0128786, 43.2070634 42.0131926, 43.2069494 42.0133561, 43.206876 42.0134338, 43.2068008 42.013492, 43.2066743 42.0135888, 43.2066334 42.0136263)",,,,yes,
100279243,,residential,False,True,92.863,"LINESTRING (43.2051362 42.0127765, 43.2052673 42.0126725, 43.2056317 42.0123643, 43.2058515 42.0121339)",,,,,
100279375,,residential,False,True,242.414,"LINESTRING (43.2062144 42.0157246, 43.2062747 42.01565, 43.2063512 42.0153313, 43.2063856 42.0151019, 43.2063928 42.0149166, 43.2063016 42.0147269, 43.2062592 42.0145248, 43.2062944 42.0143288, 43.2064553 42.0138959, 43.2066334 42.0136263)",,,,,
100279233,კიკნაძის ქუჩა,residential,False,False,167.424,"LINESTRING (43.2112547 42.010966, 43.2114605 42.0108594, 43.2115956 42.0107459, 43.2117401 42.0105874, 43.2118136 42.0104925, 43.211844 42.0104264, 43.2118785 42.0103288, 43.2120049 42.0101391, 43.2121192 42.0099939, 43.2122211 42.0099027, 43.2124075 42.0097617)",,,,,
100279233,კიკნაძის ქუჩა,residential,False,True,60.971000000000004,"LINESTRING (43.2112547 42.010966, 43.2111638 42.0110345, 43.2110763 42.0111412, 43.211033 42.0111695, 43.2109356 42.0112291, 43.210854 42.0112756, 43.2107621 42.0113671)",,,,,
"[239550144, 100279434, 239550143]","['9 აპრილის ქუჩა', '9 აპრილის ქუჩა (9 Aprili St)']",residential,False,True,215.357,"LINESTRING (43.2112547 42.010966, 43.2111087 42.0108892, 43.2109477 42.0108553, 43.2108539 42.0108653, 43.2106661 42.0109789, 43.2105293 42.0110307, 43.2103952 42.0110427, 43.2100304 42.0112878, 43.2099607 42.0113057, 43.2098748 42.0112539, 43.2095827 42.0110605, 43.2095867 42.0110189, 43.2099166 42.0107287)",,,,,yes
100279167,9 აპრილის II ჩიხი,residential,False,True,247.932,"LINESTRING (43.2065237 42.0088624, 43.2065099 42.0089384, 43.2065258 42.0089893, 43.2065767 42.0090666, 43.2065873 42.009104, 43.2065828 42.0091608, 43.2065621 42.0092554, 43.2065779 42.009372, 43.2066071 42.0094348, 43.2066359 42.0094619, 43.2066664 42.0094779, 43.2067254 42.0094837, 43.2069025 42.0094834, 43.206932 42.0094944, 43.2069776 42.0095771, 43.2071371 42.0098027, 43.2072272 42.0099097, 43.2073517 42.0100541, 43.2074383 42.0102209, 43.207505 42.0103175, 43.2077589 42.0107241)",,,,,
1119578219,,residential,False,False,77.792,"LINESTRING (43.2020646 42.0138205, 43.20212 42.0137435, 43.2021768 42.0136674, 43.2022465 42.0136073, 43.2023444 42.0135333, 43.2025261 42.0134399, 43.2026554 42.0133795, 43.2027363 42.013356)",,,,,
1119578219,,residential,False,False,36.394999999999996,"LINESTRING (43.2027363 42.013356, 43.2028519 42.0133309, 43.2030298 42.0133078, 43.2031691 42.0133023)",,,,,
1119578219,,residential,False,True,77.792,"LINESTRING (43.2027363 42.013356, 43.2026554 42.0133795, 43.2025261 42.0134399, 43.2023444 42.0135333, 43.2022465 42.0136073, 43.2021768 42.0136674, 43.20212 42.0137435, 43.2020646 42.0138205)",,,,,
1119578220,,residential,False,False,45.775,"LINESTRING (43.2027363 42.013356, 43.2027764 42.0132069, 43.2027797 42.0129473)",,,,,
1119578220,,residential,False,True,45.775,"LINESTRING (43.2027797 42.0129473, 43.2027764 42.0132069, 43.2027363 42.013356)",,,,,
100279434,9 აპრილის ქუჩა (9 Aprili St),residential,False,False,325.113,"LINESTRING (43.2125301 42.0086175, 43.2121043 42.0088561, 43.2117697 42.0090067, 43.2113844 42.0093884, 43.2111851 42.0095114, 43.2109722 42.0096495, 43.2108066 42.0098027, 43.2107666 42.0099382, 43.2106176 42.0101447, 43.2104504 42.010346, 43.2099166 42.0107287)",,,,,
100279233,კიკნაძის ქუჩა,residential,False,True,167.424,"LINESTRING (43.2124075 42.0097617, 43.2122211 42.0099027, 43.2121192 42.0099939, 43.2120049 42.0101391, 43.2118785 42.0103288, 43.211844 42.0104264, 43.2118136 42.0104925, 43.2117401 42.0105874, 43.2115956 42.0107459, 43.2114605 42.0108594, 43.2112547 42.010966)",,,,,
100279235,გალაქტიონის I ჩიხი (Galaktion I Dr),residential,False,True,58.715,"LINESTRING (43.2048304 42.0115146, 43.2050177 42.0115138, 43.2050805 42.0115138, 43.2051125 42.0115107, 43.2051401 42.0115028, 43.2051678 42.0114964, 43.2052061 42.0114909, 43.2052349 42.0114949, 43.2052639 42.0115148, 43.2053785 42.0116898)",,,,,
176754983,გალაქტიონის ქუჩა,residential,False,False,85.058,"LINESTRING (43.204449 42.0120187, 43.2053785 42.0116898)",,,,,
176754983,გალაქტიონის ქუჩა,residential,False,True,84.36299999999999,"LINESTRING (43.204449 42.0120187, 43.2040113 42.0121926, 43.2036999 42.0122578, 43.2034988 42.0122519)",,,,,
1119583646,,residential,False,False,71.178,"LINESTRING (43.204449 42.0120187, 43.2043983 42.0118759, 43.2043662 42.0117805, 43.204373 42.011714, 43.2044 42.0116098, 43.2044152 42.0113888)",,,,,
100279385,9 აპრილის ქუჩა,residential,False,False,27.76,"LINESTRING (43.2074328 42.0116421, 43.2072545 42.0114305)",,,,,
100279399,სოლომონ მეფის ქუჩა,secondary,False,True,190.36400000000003,"LINESTRING (43.2074328 42.0116421, 43.2070321 42.0118483, 43.2066737 42.0121233, 43.2060749 42.0126383, 43.2059955 42.0126953, 43.2057642 42.012806)",2,შ 55,50,,
1268326344,სოლომონ მეფის ქუჩა,secondary,False,False,217.64499999999998,"LINESTRING (43.2074328 42.0116421, 43.2081603 42.0112551, 43.2088907 42.0108546, 43.2095518 42.0104795)",2,შ 55,30,,
100279473,,residential,False,False,40.942,"LINESTRING (43.2095518 42.0104795, 43.2099166 42.0107287)",,,,yes,
1268326345,სოლომონ მეფის ქუჩა,secondary,False,False,31.089,"LINESTRING (43.2095518 42.0104795, 43.2098302 42.0102914)",2,შ 55,,,
