osmid,lanes,ref,name,highway,maxspeed,access,oneway,reversed,length,geometry,bridge
26605211,2,ს 1,улица Ленина,trunk,50,yes,False,True,47.979,"LINESTRING (41.7387047 42.6260294, 41.7391043 42.6257136)",
36334943,2,ს 1,улица Ленина,trunk,50,yes,False,False,207.599,"LINESTRING (41.7387047 42.6260294, 41.737587 42.6269484, 41.7370933 42.6274677)",
82434726,,,Миротворческая улица,residential,,,False,True,81.027,"LINESTRING (41.7387047 42.6260294, 41.738062 42.6256363, 41.7379431 42.6255636)",
82434726,,,Миротворческая улица,residential,,,False,False,112.393,"LINESTRING (41.7368752 42.6249278, 41.7379431 42.6255636)",
82434728,,,улица Николая Акиртава,residential,,,False,True,102.322,"LINESTRING (41.7368752 42.6249278, 41.7360217 42.6256004)",
82454900,,,улица Леона,residential,,,False,False,19.866,"LINESTRING (41.7332244 42.6245591, 41.7333964 42.6246852)",
82407723,,,Абхазская улица,residential,,,False,False,97.08,"LINESTRING (41.7422015 42.62753, 41.7412992 42.626963)",
82407712,,,,residential,,,False,False,80.578,"LINESTRING (41.7422015 42.62753, 41.7423528 42.6274266, 41.742691 42.6272494, 41.7430075 42.6271183)",
"[82407712, 82415045]",,,,residential,,,False,"[False, True]",169.02100000000002,"LINESTRING (41.7430075 42.6271183, 41.7435206 42.6269297, 41.7433248 42.6262419, 41.7432736 42.6258484)",
82407712,,,,residential,,,False,True,80.578,"LINESTRING (41.7430075 42.6271183, 41.742691 42.6272494, 41.7423528 42.6274266, 41.7422015 42.62753)",
82407723,,,Абхазская улица,residential,,,False,False,14.943,"LINESTRING (41.7402762 42.6263639, 41.7401384 42.6262757)",
82407723,,,Абхазская улица,residential,,,False,True,106.972,"LINESTRING (41.7402762 42.6263639, 41.7412992 42.626963)",
82407714,,,улица Демури Киртадзе,residential,,,False,True,163.25900000000001,"LINESTRING (41.7402762 42.6263639, 41.7414999 42.625861, 41.7416841 42.6258318, 41.7420894 42.6258375)",
82407722,,,Кодорская улица,residential,,,False,True,93.431,"LINESTRING (41.7397714 42.6284019, 41.7404546 42.6277286)",
82413642,,,улица Баграта III,residential,,,False,False,62.953,"LINESTRING (41.7397714 42.6284019, 41.7394469 42.6282809, 41.7391046 42.6281207)",
82413642,,,улица Баграта III,residential,,,False,True,415.533,"LINESTRING (41.7397714 42.6284019, 41.7402913 42.6285613, 41.7405898 42.6287084, 41.7409795 42.6289549, 41.7414859 42.6292639, 41.741679 42.6293936, 41.7418308 42.629527, 41.742625 42.630404, 41.7432379 42.6310047, 41.7432579 42.6310246)",
82407722,,,Кодорская улица,residential,,,False,False,109.646,"LINESTRING (41.7412992 42.626963, 41.7404546 42.6277286)",
82407723,,,Абхазская улица,residential,,,False,False,106.972,"LINESTRING (41.7412992 42.626963, 41.7402762 42.6263639)",
82407723,,,Абхазская улица,residential,,,False,True,97.08,"LINESTRING (41.7412992 42.626963, 41.7422015 42.62753)",
82413663,,,Кодорская улица,residential,,,False,True,67.578,"LINESTRING (41.7386248 42.6286154, 41.7391046 42.6281207)",
"[194025182, 82413663]",,,"['улица Сергея Багапша', 'Кодорская улица']",residential,,,False,False,299.91499999999996,"LINESTRING (41.7386248 42.6286154, 41.7377069 42.6296614, 41.7371552 42.6294358, 41.7365544 42.6291441, 41.7360263 42.6289014)",
82413677,,,Рицинская улица,residential,,,False,True,532.115,"LINESTRING (41.7386248 42.6286154, 41.7402537 42.6293874, 41.7403803 42.6294926, 41.7404302 42.6295854, 41.7404952 42.6298243, 41.7404868 42.6300399, 41.7405756 42.6301938, 41.7406928 42.6302502, 41.7408355 42.6302179, 41.7410629 42.6301851, 41.7412005 42.6302163, 41.7413153 42.6303238, 41.7415208 42.630682, 41.7416694 42.630932, 41.7418172 42.6310542, 41.7422375 42.6313743, 41.7428056 42.6318001)",
36334943,2,ს 1,улица Ленина,trunk,50,yes,False,True,53.434,"LINESTRING (41.7360263 42.6289014, 41.7362681 42.628455)",
194025181,2,ს 1,улица Ленина,trunk,50,yes,False,False,19.268,"LINESTRING (41.7360263 42.6289014, 41.735929 42.6290592)",
"[194025182, 82413663]",,,"['улица Сергея Багапша', 'Кодорская улица']",residential,,,False,True,299.91499999999996,"LINESTRING (41.7360263 42.6289014, 41.7365544 42.6291441, 41.7371552 42.6294358, 41.7377069 42.6296614, 41.7386248 42.6286154)",
82413677,,,Рицинская улица,residential,,,False,False,532.115,"LINESTRING (41.7428056 42.6318001, 41.7422375 42.6313743, 41.7418172 42.6310542, 41.7416694 42.630932, 41.7415208 42.630682, 41.7413153 42.6303238, 41.7412005 42.6302163, 41.7410629 42.6301851, 41.7408355 42.6302179, 41.7406928 42.6302502, 41.7405756 42.6301938, 41.7404868 42.6300399, 41.7404952 42.6298243, 41.7404302 42.6295854, 41.7403803 42.6294926, 41.7402537 42.6293874, 41.7386248 42.6286154)",
"[82413677, 82416551]",,,Рицинская улица,residential,,,False,True,513.1080000000001,"LINESTRING (41.7428056 42.6318001, 41.7432476 42.6322319, 41.7434512 42.6324857, 41.7439541 42.6329539, 41.7439066 42.6330589, 41.7437712 42.6332028, 41.7436505 42.6333083, 41.7433484 42.6332618, 41.7430711 42.6331779, 41.7425498 42.6328514, 41.7420348 42.6325198, 41.7414769 42.6321568, 41.7411336 42.6319673, 41.7405542 42.6318568)",
82413711,,,Окумская улица,residential,,,False,False,211.627,"LINESTRING (41.7389674 42.632345, 41.7373595 42.6308541)",
197209565,,,Окумская улица,residential,,,False,True,72.455,"LINESTRING (41.7389674 42.632345, 41.7389325 42.6329961)",
197222902,,,,residential,,,False,True,180.173,"LINESTRING (41.7389674 42.632345, 41.7392815 42.6324749, 41.740275 42.6329631, 41.7403916 42.6330588, 41.7406228 42.6333621)",
82413711,,,Окумская улица,residential,,,False,True,211.627,"LINESTRING (41.7373595 42.6308541, 41.7389674 42.632345)",
