osmid,highway,oneway,reversed,length,name,geometry,bridge,ref
"[100290932, 100290590]",residential,False,"[False, True]",267.098,გრ.რობაქიძის ქუჩა (Gr. Robakidze St),"LINESTRING (42.9727657 42.1838207, 42.9726724 42.184073, 42.9726103 42.1841908, 42.9724744 42.1842559, 42.9721523 42.1843239, 42.9718654 42.1843821, 42.971768 42.1844219, 42.9717064 42.1846299, 42.9716722 42.1849511, 42.9716695 42.1852287, 42.9716434 42.1854647, 42.9716222 42.1855497, 42.9715654 42.1855973, 42.9715051 42.1856116, 42.9713852 42.1855736)",,
100290541,residential,False,True,94.124,სოფრომაძის ქუჩა (Sopromadze St),"LINESTRING (42.9731002 42.1830115, 42.9730442 42.1831322, 42.9729124 42.1834777, 42.9727657 42.1838207)",,
100290992,residential,False,True,277.778,,"LINESTRING (42.9731002 42.1830115, 42.9729545 42.1829693, 42.9729109 42.1829071, 42.9729914 42.1826574, 42.9730992 42.1822165, 42.9731392 42.1819731, 42.9730807 42.1817373, 42.9725764 42.180679)",,
100291416,residential,False,False,48.67,სოფრომაძის ქუჩა,"LINESTRING (42.9731002 42.1830115, 42.9732956 42.1829679, 42.9736819 42.1829563)",,
100291188,residential,False,False,83.645,,"LINESTRING (42.9761895 42.1823967, 42.9751786 42.182328)",,
100291188,residential,False,True,87.446,,"LINESTRING (42.9761895 42.1823967, 42.9772469 42.1824639)",,
100292267,residential,False,False,106.853,,"LINESTRING (42.9761895 42.1823967, 42.9763811 42.1814463)",,
100291904,residential,False,False,248.753,თამარ მეფის ქუჩა,"LINESTRING (42.975634 42.1794078, 42.9756423 42.1788543, 42.9756499 42.1784301, 42.975627 42.1781167, 42.9755868 42.1776151, 42.9755565 42.1771727)",,
100291904,residential,False,True,56.409,თამარ მეფის ქუჩა,"LINESTRING (42.975634 42.1794078, 42.9756094 42.1796716, 42.9755475 42.1799101)",,
"[100290665, 100291460, 100291863]",tertiary,False,False,166.79399999999998,ჯაბიძის ქუჩა (Jabidze St),"LINESTRING (42.9807254 42.1847032, 42.9808977 42.1847424, 42.9810084 42.1847548, 42.9811758 42.1847747, 42.9814427 42.1847928, 42.9821376 42.1848699, 42.9824343 42.1848635, 42.9827289 42.1848507)",yes,
100291460,tertiary,False,True,104.137,ჯაბიძის ქუჩა (Jabidze St),"LINESTRING (42.9807254 42.1847032, 42.9803045 42.1846063, 42.9797381 42.1845501, 42.9795829 42.1845279, 42.9794906 42.1845163)",,
100291416,residential,False,False,58.486,სოფრომაძის ქუჩა,"LINESTRING (42.9736819 42.1829563, 42.9743868 42.1830181)",,
100291416,residential,False,True,48.67,სოფრომაძის ქუჩა,"LINESTRING (42.9736819 42.1829563, 42.9732956 42.1829679, 42.9731002 42.1830115)",,
100291543,residential,False,False,49.888999999999996,,"LINESTRING (42.9736819 42.1829563, 42.9736319 42.1830914, 42.9736144 42.1833997)",,
100291798,tertiary,False,True,19.606,,"LINESTRING (42.9753187 42.177167, 42.9755565 42.1771727)",,
100291798,tertiary,False,False,110.23100000000001,,"LINESTRING (42.9753187 42.177167, 42.9748693 42.1771477, 42.97454 42.1771623, 42.9740092 42.177289)",,
100292115,residential,False,False,48.4,ჭავჭავაძის ქუჩა,"LINESTRING (42.9731211 42.1808419, 42.9725764 42.180679)",,
100291318,residential,False,True,292.741,,"LINESTRING (42.9731211 42.1808419, 42.9732476 42.180547, 42.9732831 42.1803077, 42.9732274 42.1799814, 42.9731828 42.1798484, 42.9731095 42.1797234, 42.9729268 42.1795218, 42.9728137 42.1793774, 42.9727519 42.1791957, 42.9727867 42.1789982, 42.9728613 42.1787533, 42.9728213 42.178591, 42.9727501 42.1784611, 42.9726834 42.1783434)",,
100292115,residential,False,True,122.932,ჭავჭავაძის ქუჩა,"LINESTRING (42.9731211 42.1808419, 42.9733661 42.1809018, 42.9738387 42.1809667, 42.9745839 42.1810482)",,
100291416,residential,False,True,59.088,სოფრომაძის ქუჩა,"LINESTRING (42.9751028 42.1830478, 42.9743868 42.1830181)",,
100291904,residential,False,False,80.282,თამარ მეფის ქუჩა,"LINESTRING (42.9751028 42.1830478, 42.9751786 42.182328)",,
100291904,residential,False,True,79.19,თამარ მეფის ქუჩა,"LINESTRING (42.9751028 42.1830478, 42.9749755 42.1837537)",,
100291416,residential,False,False,170.434,სოფრომაძის ქუჩა,"LINESTRING (42.9751028 42.1830478, 42.9752717 42.1831045, 42.9761502 42.1831527, 42.9771517 42.1831794)",,
100291188,residential,False,True,83.645,,"LINESTRING (42.9751786 42.182328, 42.9761895 42.1823967)",,
100291904,residential,False,True,80.282,თამარ მეფის ქუჩა,"LINESTRING (42.9751786 42.182328, 42.9751028 42.1830478)",,
100291904,residential,False,False,136.802,თამარ მეფის ქუჩა,"LINESTRING (42.9751786 42.182328, 42.9753119 42.181441, 42.9753323 42.1813306, 42.9753522 42.1811047)",,
"[100290932, 100290590]",residential,False,"[False, True]",267.09799999999996,გრ.რობაქიძის ქუჩა (Gr. Robakidze St),"LINESTRING (42.9713852 42.1855736, 42.9715051 42.1856116, 42.9715654 42.1855973, 42.9716222 42.1855497, 42.9716434 42.1854647, 42.9716695 42.1852287, 42.9716722 42.1849511, 42.9717064 42.1846299, 42.971768 42.1844219, 42.9718654 42.1843821, 42.9721523 42.1843239, 42.9724744 42.1842559, 42.9726103 42.1841908, 42.9726724 42.184073, 42.9727657 42.1838207)",,
100290541,residential,False,False,30.614,სოფრომაძის ქუჩა (Sopromadze St),"LINESTRING (42.972859 42.1840872, 42.9727657 42.1838207)",,
100292000,residential,False,False,115.923,,"LINESTRING (42.972859 42.1840872, 42.9733772 42.1840625, 42.9735309 42.1840985, 42.973643 42.1840494, 42.9738672 42.1839849, 42.9742062 42.183905)",,
100291269,residential,False,False,148.113,,"LINESTRING (42.9744244 42.1789189, 42.9742388 42.1793573, 42.9741074 42.1795348, 42.9740153 42.1797783, 42.9739319 42.1801909)",,
100291350,residential,True,False,114.982,,"LINESTRING (42.9744244 42.1789189, 42.9747313 42.1790408, 42.9750802 42.1792532, 42.9752553 42.1793274, 42.975634 42.1794078)",,
100291607,residential,False,True,99.735,ტაბიძის ქუჩა (Tabidze St),"LINESTRING (42.9742062 42.183905, 42.9743868 42.1830181)",,
100291607,residential,False,False,172.344,ტაბიძის ქუჩა (Tabidze St),"LINESTRING (42.9742062 42.183905, 42.9742308 42.1840173, 42.9742786 42.1841447, 42.9743798 42.1843802, 42.9745681 42.1848553, 42.9747772 42.1853951)",,
100292000,residential,False,True,115.92299999999999,,"LINESTRING (42.9742062 42.183905, 42.9738672 42.1839849, 42.973643 42.1840494, 42.9735309 42.1840985, 42.9733772 42.1840625, 42.972859 42.1840872)",,
100291779,tertiary,False,True,53.164,4 დზმის ქუჩა (4 Dzma St),"LINESTRING (42.976201 42.1771509, 42.9755565 42.1771727)",,
"[100291450, 306274607]",residential,False,"[False, True]",251.72000000000003,,"LINESTRING (42.976201 42.1771509, 42.9763106 42.1780797, 42.9763586 42.1786144, 42.9763643 42.1786783, 42.9764392 42.1787867, 42.9764613 42.1789871, 42.9764853 42.1792039, 42.9766932 42.179317)",,
100291779,tertiary,False,False,79.435,4 დზმის ქუჩა (4 Dzma St),"LINESTRING (42.976201 42.1771509, 42.976937 42.1771117, 42.9771531 42.1770625)",,
100290971,residential,False,False,32.413,,"LINESTRING (42.9759895 42.1814187, 42.9763811 42.1814463)",,
100292270,residential,False,False,14.38,ლეონიძის ქუჩა,"LINESTRING (42.9776325 42.1808177, 42.9774588 42.1808052)",,
100291965,primary,True,False,263.616,,"LINESTRING (42.9776325 42.1808177, 42.9774857 42.1818646, 42.9774649 42.1819948, 42.9773851 42.1824967, 42.9773208 42.1828524, 42.977263 42.1831724)",,შ 19
100291188,residential,False,False,87.446,,"LINESTRING (42.9772469 42.1824639, 42.9761895 42.1823967)",,
205021915,primary,True,False,107.713,,"LINESTRING (42.9772469 42.1824639, 42.9772831 42.1821558, 42.9772995 42.1819834, 42.9773127 42.1818437, 42.9773596 42.1814989)",,შ 19
100291779,tertiary,False,True,79.435,4 დზმის ქუჩა (4 Dzma St),"LINESTRING (42.9771531 42.1770625, 42.976937 42.1771117, 42.976201 42.1771509)",,
205021916,primary,False,True,185.56099999999998,,"LINESTRING (42.9771531 42.1770625, 42.9772148 42.1772285, 42.977365 42.1777095, 42.9774575 42.1780702, 42.9775608 42.1785831, 42.9775809 42.1786993)",,შ 19
100290497,residential,False,True,165.007,,"LINESTRING (42.979717 42.1829549, 42.9796393 42.1833505, 42.9796137 42.1837402, 42.9795701 42.1841645, 42.9795261 42.184431)",,
100291779,tertiary,False,False,53.164,4 დზმის ქუჩა (4 Dzma St),"LINESTRING (42.9755565 42.1771727, 42.976201 42.1771509)",,
100291798,tertiary,False,False,19.606,,"LINESTRING (42.9755565 42.1771727, 42.9753187 42.177167)",,
100291904,residential,False,True,248.753,თამარ მეფის ქუჩა,"LINESTRING (42.9755565 42.1771727, 42.9755868 42.1776151, 42.975627 42.1781167, 42.9756499 42.1784301, 42.9756423 42.1788543, 42.975634 42.1794078)",,
205021915,primary,True,False,30.955,,"LINESTRING (42.9771987 42.1834556, 42.9771517 42.1831794)",,შ 19
83673003,primary,False,True,133.91500000000002,,"LINESTRING (42.9771987 42.1834556, 42.9771941 42.1834897, 42.977149 42.1838243, 42.9771544 42.18404, 42.9771866 42.18435, 42.9772536 42.1846531)",,შ 19
100292115,residential,False,True,170.92800000000003,ჭავჭავაძის ქუჩა,"LINESTRING (42.9716206 42.1818008, 42.9716319 42.1816062, 42.9716632 42.1813787, 42.9719682 42.1809559, 42.9721377 42.1807714, 42.9722764 42.1806592, 42.9724399 42.1806041, 42.9725764 42.180679)",,
100291798,tertiary,False,False,115.16,,"LINESTRING (42.9735736 42.1775498, 42.9730399 42.1780834, 42.972833 42.1782509, 42.9726834 42.1783434)",,
100291798,tertiary,False,True,46.52,,"LINESTRING (42.9735736 42.1775498, 42.973829 42.1773641, 42.9740092 42.177289)",,
100291798,tertiary,False,True,119.559,,"LINESTRING (42.9712724 42.1784149, 42.9714945 42.1783514, 42.9717102 42.1782975, 42.9718928 42.1782722, 42.971993 42.1782765, 42.9723702 42.1783364, 42.9726834 42.1783434)",,
"[100291450, 306274607]",residential,False,"[False, True]",251.72,,"LINESTRING (42.9766932 42.179317, 42.9764853 42.1792039, 42.9764613 42.1789871, 42.9764392 42.1787867, 42.9763643 42.1786783, 42.9763586 42.1786144, 42.9763106 42.1780797, 42.976201 42.1771509)",,
100291904,residential,False,False,50.319,თამარ მეფის ქუჩა,"LINESTRING (42.9753522 42.1811047, 42.9754179 42.1806548)",,
875065667,residential,False,False,63.618,ბარათაშვილის ქუჩა,"LINESTRING (42.9753522 42.1811047, 42.9745839 42.1810482)",,
100291904,residential,False,True,136.802,თამარ მეფის ქუჩა,"LINESTRING (42.9753522 42.1811047, 42.9753323 42.1813306, 42.9753119 42.181441, 42.9751786 42.182328)",,
100291416,residential,False,False,9.204,სოფრომაძის ქუჩა,"LINESTRING (42.9771517 42.1831794, 42.977263 42.1831724)",,
205021915,primary,True,False,79.946,,"LINESTRING (42.9771517 42.1831794, 42.9772469 42.1824639)",,შ 19
100291416,residential,False,True,170.434,სოფრომაძის ქუჩა,"LINESTRING (42.9771517 42.1831794, 42.9761502 42.1831527, 42.9752717 42.1831045, 42.9751028 42.1830478)",,
100291416,residential,False,True,9.204,სოფრომაძის ქუჩა,"LINESTRING (42.977263 42.1831724, 42.9771517 42.1831794)",,
100291965,primary,True,False,31.933,,"LINESTRING (42.977263 42.1831724, 42.9771987 42.1834556)",,შ 19
306274609,residential,False,True,94.295,,"LINESTRING (42.9805286 42.184135, 42.9805217 42.1841705, 42.9805035 42.1842144, 42.9804761 42.1842347, 42.9804179 42.1842677, 42.9803221 42.1842998, 42.9800678 42.1843589, 42.9797895 42.1843972, 42.9795261 42.184431)",,
100290497,residential,False,True,9.926,,"LINESTRING (42.9795261 42.184431, 42.9794906 42.1845163)",,
100290497,residential,False,False,165.007,,"LINESTRING (42.9795261 42.184431, 42.9795701 42.1841645, 42.9796137 42.1837402, 42.9796393 42.1833505, 42.979717 42.1829549)",,
306274609,residential,False,False,94.29499999999999,,"LINESTRING (42.9795261 42.184431, 42.9797895 42.1843972, 42.9800678 42.1843589, 42.9803221 42.1842998, 42.9804179 42.1842677, 42.9804761 42.1842347, 42.9805035 42.1842144, 42.9805217 42.1841705, 42.9805286 42.184135)",,
83673003,primary,False,False,43.193,,"LINESTRING (42.9775319 42.1853487, 42.977377 42.1849776)",,შ 19
795488134,residential,False,True,91.912,,"LINESTRING (42.9801053 42.1806722, 42.9799488 42.1807851, 42.9790521 42.1807669)",,
795488135,residential,False,True,118.64800000000001,,"LINESTRING (42.9789904 42.1818328, 42.97904 42.1808589, 42.9790521 42.1807669)",,
795488135,residential,False,True,115.877,,"LINESTRING (42.9790521 42.1807669, 42.9776499 42.1806875)",,
795488134,residential,False,False,91.912,,"LINESTRING (42.9790521 42.1807669, 42.9799488 42.1807851, 42.9801053 42.1806722)",,
795488135,residential,False,False,118.64800000000001,,"LINESTRING (42.9790521 42.1807669, 42.97904 42.1808589, 42.9789904 42.1818328)",,
100291965,primary,True,False,14.548,,"LINESTRING (42.9776499 42.1806875, 42.9776325 42.1808177)",,შ 19
795488135,residential,False,False,115.877,,"LINESTRING (42.9776499 42.1806875, 42.9790521 42.1807669)",,
795488135,residential,False,True,14.578,,"LINESTRING (42.9776499 42.1806875, 42.9774736 42.1806765)",,
100291904,residential,False,False,79.19,თამარ მეფის ქუჩა,"LINESTRING (42.9749755 42.1837537, 42.9751028 42.1830478)",,
795488135,residential,False,False,14.578,,"LINESTRING (42.9774736 42.1806765, 42.9776499 42.1806875)",,
205021915,primary,True,False,220.24,,"LINESTRING (42.9774736 42.1806765, 42.977544 42.1801439, 42.9775809 42.1796797, 42.9775815 42.1794964, 42.9775755 42.1793975, 42.9775809 42.1786993)",,შ 19
