osmid,highway,oneway,reversed,length,geometry,name,lanes,ref,junction
95504496,residential,False,True,43.643,"LINESTRING (44.81188 41.47101, 44.8123805 41.4711258)",ტიციან ტაბიძის ქუჩა,,,
95504496,residential,False,False,92.667,"LINESTRING (44.81188 41.47101, 44.8111702 41.4713416, 44.81091 41.47141)",ტიციან ტაბიძის ქუჩა,,,
95505303,residential,False,False,186.169,"LINESTRING (44.81188 41.47101, 44.81132 41.47056, 44.81158 41.47019, 44.81145 41.47013, 44.81128 41.46987, 44.811 41.46976)",,,,
95505213,residential,False,True,46.357,"LINESTRING (44.81892 41.47038, 44.81926 41.47071)",,,,
95504203,residential,False,True,32.743,"LINESTRING (44.81845 41.46976, 44.81853 41.46982, 44.81862 41.46981, 44.81872 41.46969)",,,,
95505207,residential,False,True,76.031,"LINESTRING (44.8178 41.47236, 44.81812 41.47204, 44.8184736 41.471938)",,,,
95504864,residential,False,True,182.812,"LINESTRING (44.8166 41.4727, 44.8161015 41.4731641, 44.8160691 41.4731922, 44.8157536 41.4734661, 44.8152152 41.473975)",აბდულა შაიგის ქუჩა,,,
95505140,residential,False,True,165.741,"LINESTRING (44.8167112 41.4700682, 44.8168415 41.4701149, 44.81814 41.47058, 44.81793 41.47084)",,,,
321362804,secondary,False,False,151.501,"LINESTRING (44.8167112 41.4700682, 44.8171701 41.4693369, 44.8173603 41.4690553, 44.8174958 41.4688392)",რუსთაველის ქუჩა,2,შ 163,
321362804,secondary,False,True,150.328,"LINESTRING (44.8167112 41.4700682, 44.816089 41.4710349, 44.8159935 41.4711639, 44.8159074 41.4712781)",რუსთაველის ქუჩა,2,შ 163,
744979049,residential,False,False,144.918,"LINESTRING (44.8167112 41.4700682, 44.81595 41.46981, 44.8155493 41.4697037, 44.81546 41.46968, 44.8151 41.46978)",ექვთიმე თაყაიშვილის ქუჩა,,,
95504371,residential,False,False,11.948,"LINESTRING (44.81038 41.46903, 44.8102366 41.46903)",წერეთლის ქუჩა,,,
95504371,residential,False,True,37.858,"LINESTRING (44.81038 41.46903, 44.81081 41.46914)",წერეთლის ქუჩა,,,
95504317,residential,False,False,100.24,"LINESTRING (44.81038 41.46903, 44.80995 41.46968, 44.80997 41.46974, 44.81012 41.46976)",,,,
95504294,residential,False,True,86.932,"LINESTRING (44.8124469 41.4715307, 44.8118602 41.4721772)",გიორგაძის ქუჩა,,,
95504541,residential,False,False,47.64,"LINESTRING (44.8124469 41.4715307, 44.8124 41.47148, 44.81233 41.47122, 44.8123805 41.4711258)",მაზმიაშვილის ქუჩა,,,
95504541,residential,False,True,247.413,"LINESTRING (44.8124469 41.4715307, 44.81267 41.47175, 44.81323 41.47229, 44.814296 41.4732715)",მაზმიაშვილის ქუჩა,,,
95504776,residential,False,False,38.614,"LINESTRING (44.8189 41.46937, 44.81872 41.46969)",,,,
95505274,residential,False,False,148.39600000000002,"LINESTRING (44.8189 41.46937, 44.81832 41.46886, 44.8178498 41.4682966)",,,,
95505274,residential,False,True,124.81200000000001,"LINESTRING (44.8189 41.46937, 44.81917 41.46965, 44.8197211 41.4703082)",,,,
95505177,residential,False,True,83.565,"LINESTRING (44.8132093 41.4730523, 44.8139794 41.4735338)",,,,
95504399,residential,False,True,67.886,"LINESTRING (44.8132093 41.4730523, 44.81278 41.47343, 44.81265 41.47349)",,,,
95504680,residential,False,False,149.18800000000002,"LINESTRING (44.8132093 41.4730523, 44.8121029 41.4723823, 44.8119399 41.4722669, 44.8118602 41.4721772)",,,,
"[95504809, 95504925]",residential,False,False,199.261,"LINESTRING (44.81978 41.46929, 44.81926 41.46878, 44.81909 41.46834, 44.81894 41.46813, 44.8192 41.46772)",,,,
95505203,residential,False,True,67.128,"LINESTRING (44.8160064 41.4742232, 44.8158503 41.4742494, 44.8156309 41.4741761, 44.8152846 41.474018)",აბდულა შაიგის ქუჩა,,,
95504433,residential,False,True,38.298,"LINESTRING (44.81274 41.46899, 44.81257 41.46931)",,,,
95505244,residential,False,True,27.432,"LINESTRING (44.81272 41.46998, 44.81293 41.47017)",,,,
95504633,residential,False,True,36.13,"LINESTRING (44.81456 41.47169, 44.81478 41.47141)",,,,
95505080,residential,False,True,16.01,"LINESTRING (44.8107 41.47403, 44.81085 41.47412)",,,,
95505244,residential,False,False,27.432,"LINESTRING (44.81293 41.47017, 44.81272 41.46998)",,,,
95504541,residential,False,False,86.888,"LINESTRING (44.81293 41.47017, 44.8132506 41.4696705, 44.813436 41.4694908)",მაზმიაშვილის ქუჩა,,,
95504541,residential,False,True,116.37899999999999,"LINESTRING (44.81293 41.47017, 44.81263 41.47056, 44.81248 41.47094, 44.8123805 41.4711258)",მაზმიაშვილის ქუჩა,,,
95504855,residential,False,True,77.642,"LINESTRING (44.810482 41.4683564, 44.8102366 41.46903)",,,,
95505224,residential,False,True,96.002,"LINESTRING (44.82061 41.47071, 44.8202 41.47071, 44.82001 41.47064, 44.8199355 41.4705787, 44.8197211 41.4703082)",,,,
95505154,residential,False,False,67.901,"LINESTRING (44.8135883 41.4748156, 44.8129022 41.474486)",,,,
321362804,secondary,False,False,67.158,"LINESTRING (44.8174958 41.4688392, 44.8178498 41.4682966)",რუსთაველის ქუჩა,2,შ 163,
321362804,secondary,False,True,151.501,"LINESTRING (44.8174958 41.4688392, 44.8173603 41.4690553, 44.8171701 41.4693369, 44.8167112 41.4700682)",რუსთაველის ქუჩა,2,შ 163,
321362804,secondary,False,False,42.057,"LINESTRING (44.8178498 41.4682966, 44.81808 41.46796)",რუსთაველის ქუჩა,2,შ 163,
321362804,secondary,False,True,67.158,"LINESTRING (44.8178498 41.4682966, 44.8174958 41.4688392)",რუსთაველის ქუჩა,2,შ 163,
95505274,residential,False,True,148.39600000000002,"LINESTRING (44.8178498 41.4682966, 44.81832 41.46886, 44.8189 41.46937)",,,,
95504557,residential,False,False,107.46599999999998,"LINESTRING (44.8179593 41.467554, 44.817814 41.4676305, 44.81746 41.4677, 44.8172 41.4677, 44.81714 41.46768, 44.81703 41.46753, 44.81688 41.46744)",Samed Vurgun 1 Dead end,,,
617482168,secondary,True,False,23.975,"LINESTRING (44.8179593 41.467554, 44.8179829 41.4675665, 44.8180336 41.4675961, 44.818106 41.4676363, 44.8181637 41.4676584, 44.8181973 41.4676742)",რუსთაველის ქუჩა,,,
95505303,residential,False,True,186.16899999999998,"LINESTRING (44.811 41.46976, 44.81128 41.46987, 44.81145 41.47013, 44.81158 41.47019, 44.81132 41.47056, 44.81188 41.47101)",,,,
321362804,secondary,False,True,42.057,"LINESTRING (44.81808 41.46796, 44.8178498 41.4682966)",რუსთაველის ქუჩა,2,შ 163,
617482158,secondary,True,False,15.523,"LINESTRING (44.81808 41.46796, 44.8181151 41.4678229)",რუსთაველის ქუჩა,,შ 163,
321362804,secondary,False,True,56.415,"LINESTRING (44.8159074 41.4712781, 44.8155659 41.4717162)",რუსთაველის ქუჩა,2,შ 163,
321362804,secondary,False,False,150.328,"LINESTRING (44.8159074 41.4712781, 44.8159935 41.4711639, 44.816089 41.4710349, 44.8167112 41.4700682)",რუსთაველის ქუჩა,2,შ 163,
744962831,residential,False,False,123.144,"LINESTRING (44.8159074 41.4712781, 44.8161357 41.4714119, 44.8165221 41.471778, 44.8166592 41.4719067, 44.8168964 41.4720949)",Shota Rustaveli 6 Dead end,,,
95505080,residential,False,False,16.01,"LINESTRING (44.81085 41.47412, 44.8107 41.47403)",,,,
95505080,residential,False,True,34.231,"LINESTRING (44.81085 41.47412, 44.81063 41.47438)",,,,
95504315,residential,False,True,73.87299999999999,"LINESTRING (44.81085 41.47412, 44.81126 41.47425, 44.81166 41.47439)",,,,
321362804,secondary,False,True,30.751,"LINESTRING (44.814296 41.4732715, 44.8140496 41.4734774)",რუსთაველის ქუჩა,2,შ 163,
95504541,residential,False,False,247.413,"LINESTRING (44.814296 41.4732715, 44.81323 41.47229, 44.81267 41.47175, 44.8124469 41.4715307)",მაზმიაშვილის ქუჩა,,,
321362804,secondary,False,False,202.789,"LINESTRING (44.814296 41.4732715, 44.8144703 41.4730818, 44.8147053 41.4727967, 44.8149034 41.4725563, 44.8154908 41.4718127, 44.8155659 41.4717162)",რუსთაველის ქუჩა,2,შ 163,
321362804,secondary,False,True,76.753,"LINESTRING (44.813494 41.473957, 44.8129022 41.474486)",რუსთაველის ქუჩა,2,შ 163,
95504265,residential,False,False,88.66,"LINESTRING (44.813494 41.473957, 44.81295 41.47358, 44.81265 41.47349)",,,,
321362804,secondary,False,False,62.048,"LINESTRING (44.813494 41.473957, 44.8135322 41.4739239, 44.8139794 41.4735338)",რუსთაველის ქუჩა,2,შ 163,
95504315,residential,False,False,87.601,"LINESTRING (44.8123889 41.4749578, 44.81166 41.47439)",,,,
321362804,secondary,False,False,2.528,"LINESTRING (44.8123889 41.4749578, 44.8124081 41.4749402)",რუსთაველის ქუჩა,2,შ 163,
321362804,secondary,False,True,126.856,"LINESTRING (44.8123889 41.4749578, 44.8114418 41.4758511)",რუსთაველის ქუჩა,2,შ 163,
95504399,residential,False,True,27.12,"LINESTRING (44.81265 41.47349, 44.8123924 41.4736391)",,,,
95504265,residential,False,True,88.66,"LINESTRING (44.81265 41.47349, 44.81295 41.47358, 44.813494 41.473957)",,,,
95504399,residential,False,False,67.886,"LINESTRING (44.81265 41.47349, 44.81278 41.47343, 44.8132093 41.4730523)",,,,
95504371,residential,False,False,55.868,"LINESTRING (44.81257 41.46931, 44.8119 41.46933)",წერეთლის ქუჩა,,,
95504433,residential,False,False,38.298,"LINESTRING (44.81257 41.46931, 44.81274 41.46899)",,,,
95504371,residential,False,True,79.37899999999999,"LINESTRING (44.81257 41.46931, 44.8132831 41.4693534, 44.8135176 41.4693804)",წერეთლის ქუჩა,,,
95504195,residential,False,False,103.29499999999999,"LINESTRING (44.82033 41.46776, 44.82006 41.46789, 44.81988 41.46792, 44.81961 41.46787, 44.8192 41.46772)",,,,
95505147,residential,False,True,60.872,"LINESTRING (44.81982 41.47113, 44.81965 41.47139, 44.81937 41.47154)",,,,
95505177,residential,False,False,83.565,"LINESTRING (44.8139794 41.4735338, 44.8132093 41.4730523)",,,,
321362804,secondary,False,False,8.575,"LINESTRING (44.8139794 41.4735338, 44.8140496 41.4734774)",რუსთაველის ქუჩა,2,შ 163,
321362804,secondary,False,True,62.048,"LINESTRING (44.8139794 41.4735338, 44.8135322 41.4739239, 44.813494 41.473957)",რუსთაველის ქუჩა,2,შ 163,
95504776,residential,False,True,38.614,"LINESTRING (44.81872 41.46969, 44.8189 41.46937)",,,,
95504203,residential,False,False,32.743,"LINESTRING (44.81872 41.46969, 44.81862 41.46981, 44.81853 41.46982, 44.81845 41.46976)",,,,
95504776,residential,False,False,74.594,"LINESTRING (44.81872 41.46969, 44.819 41.47006, 44.81881 41.47026)",,,,
95504320,residential,False,True,26.115,"LINESTRING (44.8192534 41.471322, 44.81937 41.47154)",,,,
95505207,residential,False,False,94.424,"LINESTRING (44.8192534 41.471322, 44.8188382 41.471661, 44.8184736 41.471938)",,,,
95505213,residential,False,False,71.793,"LINESTRING (44.8192534 41.471322, 44.8192084 41.4711887, 44.8191249 41.4710261, 44.8191655 41.4708711, 44.81926 41.47071)",,,,
95504633,residential,False,False,10.204,"LINESTRING (44.81484 41.47133, 44.81478 41.47141)",,,,
95505307,residential,False,False,73.347,"LINESTRING (44.81484 41.47133, 44.81402 41.47109)",Eqvtime Thayaishvili 2 Dead end,,,
95504417,residential,False,True,178.719,"LINESTRING (44.81484 41.47133, 44.81525 41.47032, 44.8151 41.46978)",Eqvthime Thayaishvili 2 Dead end,,,
95504541,residential,False,True,233.07,"LINESTRING (44.81415 41.46734, 44.8136189 41.4691581, 44.8135176 41.4693804)",მაზმიაშვილის ქუჩა,,,
95504294,residential,False,False,69.221,"LINESTRING (44.81046 41.47339, 44.81081 41.47307, 44.81089 41.47287)",გიორგაძის ქუჩა,,,
95504222,residential,False,False,93.47,"LINESTRING (44.81081 41.46914, 44.81126 41.46837)",,,,
95504371,residential,False,False,37.858,"LINESTRING (44.81081 41.46914, 44.81038 41.46903)",წერეთლის ქუჩა,,,
95504371,residential,False,True,93.244,"LINESTRING (44.81081 41.46914, 44.8119 41.46933)",წერეთლის ქუჩა,,,
"[95504884, 1252923198]",residential,False,"[False, True]",157.55899999999997,"LINESTRING (44.81001 41.47515, 44.81063 41.47542, 44.810745 41.4754746, 44.810801 41.4754818, 44.8108325 41.4754718, 44.8108862 41.4754341, 44.8109566 41.4753658, 44.8110162 41.4753462, 44.8110853 41.4753618, 44.8111953 41.4754221, 44.8112308 41.4754763, 44.8112147 41.4755291, 44.8111819 41.4755668, 44.8110102 41.4757245)",,,,
95505080,residential,False,False,100.15,"LINESTRING (44.81001 41.47515, 44.81048 41.47461, 44.81063 41.47438)",,,,
95505237,residential,False,True,14.723,"LINESTRING (44.82059 41.47013, 44.82044 41.47006)",,,,
95504399,residential,False,False,26.314,"LINESTRING (44.8119 41.47405, 44.8120996 41.4738666)",,,,
95504399,residential,False,True,42.768,"LINESTRING (44.8119 41.47405, 44.81166 41.47439)",,,,
1253152395,residential,False,False,38.515,"LINESTRING (44.8119 41.47405, 44.8115426 41.4738303)",,,,
95505155,residential,False,True,58.722,"LINESTRING (44.81862 41.46742, 44.8192 41.46772)",,,,
617482164,secondary,False,False,12.193,"LINESTRING (44.81862 41.46742, 44.8185364 41.46751)",,2,შ 163,
95504776,residential,False,True,74.594,"LINESTRING (44.81881 41.47026, 44.819 41.47006, 44.81872 41.46969)",,,,
321362804,secondary,False,False,56.415,"LINESTRING (44.8155659 41.4717162, 44.8159074 41.4712781)",რუსთაველის ქუჩა,2,შ 163,
95504736,residential,False,False,73.80199999999999,"LINESTRING (44.8155659 41.4717162, 44.8148735 41.4714464, 44.81478 41.47141)",,,,
321362804,secondary,False,True,202.789,"LINESTRING (44.8155659 41.4717162, 44.8154908 41.4718127, 44.8149034 41.4725563, 44.8147053 41.4727967, 44.8144703 41.4730818, 44.814296 41.4732715)",რუსთაველის ქუჩა,2,შ 163,
95505213,residential,False,False,46.357,"LINESTRING (44.81926 41.47071, 44.81892 41.47038)",,,,
95505213,residential,False,True,71.793,"LINESTRING (44.81926 41.47071, 44.8191655 41.4708711, 44.8191249 41.4710261, 44.8192084 41.4711887, 44.8192534 41.471322)",,,,
95505274,residential,False,False,58.984,"LINESTRING (44.81926 41.47071, 44.8196429 41.4703632, 44.8197211 41.4703082)",,,,
95504317,residential,False,True,100.24,"LINESTRING (44.81012 41.46976, 44.80997 41.46974, 44.80995 41.46968, 44.81038 41.46903)",,,,
95504633,residential,False,False,36.13,"LINESTRING (44.81478 41.47141, 44.81456 41.47169)",,,,
95504633,residential,False,True,10.204,"LINESTRING (44.81478 41.47141, 44.81484 41.47133)",,,,
95504736,residential,False,True,73.80199999999999,"LINESTRING (44.81478 41.47141, 44.8148735 41.4714464, 44.8155659 41.4717162)",,,,
"[95505128, 614961795, 614961796, 95504189]",residential,False,True,590.164,"LINESTRING (44.8184736 41.471938, 44.8185756 41.4719728, 44.8186263 41.4720267, 44.8186594 41.472093, 44.8187247 41.4724971, 44.8187988 41.4728219, 44.8188237 41.4730346, 44.818798 41.4731763, 44.8188061 41.4732999, 44.818786 41.4734037, 44.8187658 41.4734498, 44.8187285 41.47347, 44.81819 41.47356, 44.81705 41.47401, 44.8165916 41.4744019, 44.81624 41.47478, 44.81611 41.47502, 44.81619 41.47508, 44.8164859 41.476032)",,,,
95505207,residential,False,False,76.031,"LINESTRING (44.8184736 41.471938, 44.81812 41.47204, 44.8178 41.47236)",,,,
95505207,residential,False,True,94.424,"LINESTRING (44.8184736 41.471938, 44.8188382 41.471661, 44.8192534 41.471322)",,,,
95505140,residential,False,False,165.74099999999999,"LINESTRING (44.81793 41.47084, 44.81814 41.47058, 44.8168415 41.4701149, 44.8167112 41.4700682)",,,,
95504315,residential,False,True,87.601,"LINESTRING (44.81166 41.47439, 44.8123889 41.4749578)",,,,
95504399,residential,False,False,42.768,"LINESTRING (44.81166 41.47439, 44.8119 41.47405)",,,,
95504315,residential,False,False,73.87299999999999,"LINESTRING (44.81166 41.47439, 44.81126 41.47425, 44.81085 41.47412)",,,,
95504491,residential,False,True,97.989,"LINESTRING (44.810441 41.4722174, 44.81072 41.47178, 44.81091 41.47141)",,,,
101879342,residential,False,True,83.08,"LINESTRING (44.810441 41.4722174, 44.8106391 41.4724488, 44.8107971 41.472593, 44.81083 41.47268, 44.81089 41.47287)",,,,
1253152397,residential,False,True,70.297,"LINESTRING (44.8117238 41.4732557, 44.8121965 41.4735025, 44.8123924 41.4736391)",,,,
139729148,secondary,True,False,4.847,"LINESTRING (44.8181151 41.4678229, 44.8180926 41.4677827)",,,შ 163,roundabout
139729148,secondary,True,False,3.608,"LINESTRING (44.8181973 41.4676742, 44.8182406 41.4676747)",,,შ 163,roundabout
139729148,secondary,True,False,16.453,"LINESTRING (44.8180926 41.4677827, 44.8180942 41.4677457, 44.8181148 41.4677121, 44.818151 41.4676869, 44.8181973 41.4676742)",,,შ 163,roundabout
617482171,secondary,True,False,27.801000000000002,"LINESTRING (44.8180926 41.4677827, 44.8180416 41.4677067, 44.817992 41.4676273, 44.8179593 41.467554)",Shota Rustaveli street,,,
139729148,secondary,True,False,14.087000000000002,"LINESTRING (44.8183421 41.4677755, 44.8183314 41.4678061, 44.8183078 41.4678324, 44.8182739 41.4678513, 44.8182335 41.4678607)",,,შ 163,roundabout
139729148,secondary,True,False,15.296999999999999,"LINESTRING (44.8182406 41.4676747, 44.8182833 41.4676873, 44.8183172 41.4677105, 44.8183377 41.4677413, 44.8183421 41.4677755)",,,შ 163,roundabout
617482166,secondary,True,False,30.717999999999996,"LINESTRING (44.8182406 41.4676747, 44.8183407 41.4676142, 44.8184039 41.4675809, 44.8184493 41.4675569, 44.8185364 41.46751)",Shota Rustaveli street,,,
139729148,secondary,True,False,11.222,"LINESTRING (44.8182335 41.4678607, 44.8181999 41.4678607, 44.8181674 41.467854, 44.8181385 41.4678411, 44.8181151 41.4678229)",,,შ 163,roundabout
617482162,secondary,True,False,16.9,"LINESTRING (44.8182335 41.4678607, 44.8181503 41.4679167, 44.81808 41.46796)",Shota Rustaveli street,,,
95504320,residential,False,False,219.89100000000002,"LINESTRING (44.820761 41.4726373, 44.8205281 41.4727819, 44.8203891 41.4728498, 44.8202591 41.4728908, 44.8201746 41.4728585, 44.820131 41.4727825, 44.81937 41.47154)",,,,
95505200,residential,False,False,214.75300000000004,"LINESTRING (44.820761 41.4726373, 44.82096 41.47319, 44.82089 41.47343, 44.82052 41.47386, 44.82007 41.47414, 44.81988 41.47422)",,,,
321362804,secondary,False,False,30.751,"LINESTRING (44.8140496 41.4734774, 44.814296 41.4732715)",რუსთაველის ქუჩა,2,შ 163,
321362804,secondary,False,True,8.575,"LINESTRING (44.8140496 41.4734774, 44.8139794 41.4735338)",რუსთაველის ქუჩა,2,შ 163,
"[614961794, 95504605]",residential,False,"[False, True]",112.124,"LINESTRING (44.8140496 41.4734774, 44.81435 41.47362, 44.8146 41.47369, 44.8152152 41.473975)",აბდულა შაიგის ქუჩა,,,
617482164,secondary,False,True,12.193,"LINESTRING (44.8185364 41.46751, 44.81862 41.46742)",,2,შ 163,
95504410,secondary,True,False,33.689,"LINESTRING (44.8185364 41.46751, 44.8184882 41.467569, 44.8184372 41.4676353, 44.8183782 41.4677228, 44.8183421 41.4677755)",,,შ 163,
95504294,residential,False,False,86.932,"LINESTRING (44.8118602 41.4721772, 44.8124469 41.4715307)",გიორგაძის ქუჩა,,,
95504294,residential,False,True,115.279,"LINESTRING (44.8118602 41.4721772, 44.81137 41.4727, 44.81089 41.47287)",გიორგაძის ქუჩა,,,
95504680,residential,False,True,149.18800000000002,"LINESTRING (44.8118602 41.4721772, 44.8119399 41.4722669, 44.8121029 41.4723823, 44.8132093 41.4730523)",,,,
321362804,secondary,False,False,126.856,"LINESTRING (44.8114418 41.4758511, 44.8123889 41.4749578)",რუსთაველის ქუჩა,2,შ 163,
321362804,secondary,False,True,11.022,"LINESTRING (44.8114418 41.4758511, 44.8113575 41.4759275)",რუსთაველის ქუჩა,2,შ 163,
744962831,residential,False,True,123.144,"LINESTRING (44.8168964 41.4720949, 44.8166592 41.4719067, 44.8165221 41.471778, 44.8161357 41.4714119, 44.8159074 41.4712781)",Shota Rustaveli 6 Dead end,,,
95504496,residential,False,False,43.643,"LINESTRING (44.8123805 41.4711258, 44.81188 41.47101)",ტიციან ტაბიძის ქუჩა,,,
95504541,residential,False,False,116.379,"LINESTRING (44.8123805 41.4711258, 44.81248 41.47094, 44.81263 41.47056, 44.81293 41.47017)",მაზმიაშვილის ქუჩა,,,
95504541,residential,False,True,47.64,"LINESTRING (44.8123805 41.4711258, 44.81233 41.47122, 44.8124 41.47148, 44.8124469 41.4715307)",მაზმიაშვილის ქუჩა,,,
95504371,residential,False,True,11.948,"LINESTRING (44.8102366 41.46903, 44.81038 41.46903)",წერეთლის ქუჩა,,,
