osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,access
102180268,ვაჟა ფსაველას ქუჩა (Vazha Pshavela St),residential,False,True,29.225,"LINESTRING (42.765386 42.649302, 42.7653731 42.6493364, 42.7654259 42.6495602)",,,,
102182059,თავისუფლების ქუჩა (Tavisupleba St),residential,False,False,112.014,"LINESTRING (42.765386 42.649302, 42.7654484 42.649302, 42.7656597 42.6494942, 42.7657723 42.6496052, 42.7658597 42.6496618, 42.7659914 42.6497218, 42.766186 42.6498039, 42.7664035 42.6499418)",,,,
"[102182059, 1180634980, 1180634981]",თავისუფლების ქუჩა (Tavisupleba St),residential,False,True,108.86699999999999,"LINESTRING (42.765386 42.649302, 42.7653426 42.6492333, 42.765273 42.6491199, 42.7652024 42.6489916, 42.7650843 42.6489021, 42.7649989 42.6488286, 42.7649583 42.648711, 42.7648611 42.6486042, 42.7648189 42.6485699, 42.764745 42.6485098, 42.7647068 42.6484787)",yes,,,
102181603,რუსთაველის ქუჩა,primary,False,False,158.344,"LINESTRING (42.7710241 42.6504494, 42.7711846 42.6507362, 42.7714254 42.6511715, 42.7715619 42.6514324, 42.7716361 42.6515736, 42.7717086 42.6517798)",,2,შ 15,yes
102181603,რუსთაველის ქუჩა,primary,False,True,155.983,"LINESTRING (42.7710241 42.6504494, 42.7709729 42.6503445, 42.7707972 42.6500231, 42.7706971 42.6498542, 42.7702668 42.6491625)",,2,შ 15,yes
102182059,თავისუფლების ქუჩა (Tavisupleba St),residential,False,True,193.03799999999998,"LINESTRING (42.7710241 42.6504494, 42.7706901 42.6504731, 42.7701537 42.6504994, 42.769893 42.6505043, 42.7688539 42.6505172, 42.7686668 42.6505209)",,,,
102182229,მამუკა ასლანიკაშვილის ქუჩა (Mamuka Aslanikashvili St),residential,False,False,47.936,"LINESTRING (42.7710241 42.6504494, 42.7713131 42.6503601, 42.7715683 42.6502895)",,,,
102182059,თავისუფლების ქუჩა (Tavisupleba St),residential,False,False,32.95,"LINESTRING (42.7674541 42.6502942, 42.7675668 42.6503275, 42.7678228 42.6504135)",,,,
102182059,თავისუფლების ქუჩა (Tavisupleba St),residential,False,True,94.56899999999999,"LINESTRING (42.7674541 42.6502942, 42.7671307 42.650188, 42.7668854 42.6501241, 42.7667242 42.6500636, 42.7664035 42.6499418)",,,,
1119337401,,residential,False,True,289.47399999999993,"LINESTRING (42.7674541 42.6502942, 42.7674107 42.6501808, 42.76736 42.6501062, 42.7672518 42.6500093, 42.76712 42.649885, 42.7670085 42.6498005, 42.7668733 42.6496812, 42.7667551 42.6495619, 42.7666604 42.6494426, 42.7665658 42.6493456, 42.7664813 42.6492885, 42.7664205 42.6492413, 42.7663833 42.6491592, 42.7664138 42.6490275, 42.7664273 42.6489032, 42.766336 42.6487044, 42.7661772 42.6483166, 42.7660285 42.6480034)",,,,
102179984,ლადო ასათიანის ქუჩა (Lado Asatiani St),tertiary,True,False,136.67000000000002,"LINESTRING (42.7705079 42.6443061, 42.7709167 42.6440135, 42.7716653 42.6434201)",,,,
"[102180425, 1180634986, 1180634987]",აღმაშენებლის ქუჩა (Aghmashenebeli St),residential,False,False,20.072,"LINESTRING (42.7705079 42.6443061, 42.7705585 42.6443412, 42.7706386 42.6443967, 42.7706865 42.6444299)",yes,,,
1180634986,აღმაშენებლის ქუჩა (Aghmashenebeli St),residential,False,True,137.644,"LINESTRING (42.7705079 42.6443061, 42.7703534 42.6441977, 42.7692769 42.6434621)",,,,
102182229,მამუკა ასლანიკაშვილის ქუჩა (Mamuka Aslanikashvili St),residential,False,False,119.327,"LINESTRING (42.7715683 42.6502895, 42.771865 42.6501894, 42.7722419 42.6501037, 42.7729448 42.649938)",,,,
102182229,მამუკა ასლანიკაშვილის ქუჩა (Mamuka Aslanikashvili St),residential,False,True,47.936,"LINESTRING (42.7715683 42.6502895, 42.7713131 42.6503601, 42.7710241 42.6504494)",,,,
1110397664,,living_street,False,False,101.92699999999999,"LINESTRING (42.7715683 42.6502895, 42.771662 42.6504717, 42.7717667 42.6506109, 42.7718715 42.6507128, 42.7720844 42.6508246, 42.7723446 42.6509737)",,,,
102180268,ვაჟა ფსაველას ქუჩა (Vazha Pshavela St),residential,False,False,29.225,"LINESTRING (42.7654259 42.6495602, 42.7653731 42.6493364, 42.765386 42.649302)",,,,
102180268,ვაჟა ფსაველას ქუჩა (Vazha Pshavela St),residential,False,True,321.764,"LINESTRING (42.7654259 42.6495602, 42.765525 42.649696, 42.7655959 42.6497551, 42.7657942 42.6498449, 42.7659051 42.6499464, 42.7659607 42.6500508, 42.7660801 42.6503927, 42.7661039 42.6507044, 42.7663218 42.6509814, 42.766454 42.651057, 42.7669287 42.6511513, 42.7673231 42.6514626, 42.7674762 42.6515412, 42.7677611 42.651586)",,,,
102181603,რუსთაველის ქუჩა,primary,False,True,70.674,"LINESTRING (42.7657224 42.645332, 42.7650487 42.644934)",,2,შ 15,yes
102181603,რუსთაველის ქუჩა,primary,False,False,207.96299999999997,"LINESTRING (42.7657224 42.645332, 42.7659484 42.6454693, 42.7664216 42.6457575, 42.7666889 42.6459431, 42.7668707 42.6461045, 42.7671226 42.6463582, 42.7673035 42.6465404, 42.7674616 42.6466817)",,2,შ 15,yes
102182502,გალაქტიონ ახვლედიანის ქუჩა (Akhvlediani St),residential,False,False,402.856,"LINESTRING (42.7657224 42.645332, 42.765618 42.6454216, 42.7655725 42.6454768, 42.76557 42.6457864, 42.7655471 42.6459074, 42.765508 42.6459791, 42.7654479 42.6460341, 42.7651329 42.6461898, 42.7650981 42.6462112, 42.7650688 42.6462445, 42.7650609 42.646317, 42.7650943 42.6465172, 42.7651437 42.6466898, 42.7652452 42.646885, 42.765476 42.6472262, 42.7654193 42.6476397, 42.7654474 42.647829, 42.7654165 42.6478881, 42.7652408 42.6481107, 42.7650892 42.6482306, 42.7648016 42.6483969, 42.764766 42.648437, 42.7647068 42.6484787)",,,,
102179673,თამარ მეფის ქუჩა (Tamar Mepe St),residential,False,False,38.254,"LINESTRING (42.7678228 42.6504135, 42.7677439 42.6500744)",,,,
102182059,თავისუფლების ქუჩა (Tavisupleba St),residential,False,False,8.06,"LINESTRING (42.7678228 42.6504135, 42.7679176 42.6504333)",,,,
102182059,თავისუფლების ქუჩა (Tavisupleba St),residential,False,True,32.95,"LINESTRING (42.7678228 42.6504135, 42.7675668 42.6503275, 42.7674541 42.6502942)",,,,
102182080,9 აპრილის ქუჩა (9 Aprili St),tertiary,False,False,191.91400000000002,"LINESTRING (42.775029 42.6494, 42.7747893 42.6483599, 42.7746637 42.6478042, 42.7746339 42.6476988)",,,,
102182229,მამუკა ასლანიკაშვილის ქუჩა (Mamuka Aslanikashvili St),residential,False,True,69.348,"LINESTRING (42.775029 42.6494, 42.7747054 42.6494801, 42.7742253 42.6495988)",,,,
102182712,აკაკი წერეთლის ქუჩა (Akaki Tseretli St),residential,False,False,16.439,"LINESTRING (42.7686668 42.6505209, 42.7687517 42.6506549)",,,,
102182059,თავისუფლების ქუჩა (Tavisupleba St),residential,False,False,193.038,"LINESTRING (42.7686668 42.6505209, 42.7688539 42.6505172, 42.769893 42.6505043, 42.7701537 42.6504994, 42.7706901 42.6504731, 42.7710241 42.6504494)",,,,
102182059,თავისუფლების ქუჩა (Tavisupleba St),residential,False,True,62.325,"LINESTRING (42.7686668 42.6505209, 42.7684956 42.6505196, 42.7683713 42.6505035, 42.7681313 42.6504779, 42.7679176 42.6504333)",,,,
102179984,ლადო ასათიანის ქუჩა (Lado Asatiani St),tertiary,True,False,136.632,"LINESTRING (42.7674616 42.6466817, 42.7686195 42.645796)",,,,
102181603,რუსთაველის ქუჩა,primary,False,False,20.03,"LINESTRING (42.7674616 42.6466817, 42.7676041 42.6468282)",,2,შ 15,yes
102181603,რუსთაველის ქუჩა,primary,False,True,207.963,"LINESTRING (42.7674616 42.6466817, 42.7673035 42.6465404, 42.7671226 42.6463582, 42.7668707 42.6461045, 42.7666889 42.6459431, 42.7664216 42.6457575, 42.7659484 42.6454693, 42.7657224 42.645332)",,2,შ 15,yes
102182059,თავისუფლების ქუჩა (Tavisupleba St),residential,False,False,94.56900000000002,"LINESTRING (42.7664035 42.6499418, 42.7667242 42.6500636, 42.7668854 42.6501241, 42.7671307 42.650188, 42.7674541 42.6502942)",,,,
102182059,თავისუფლების ქუჩა (Tavisupleba St),residential,False,True,112.014,"LINESTRING (42.7664035 42.6499418, 42.766186 42.6498039, 42.7659914 42.6497218, 42.7658597 42.6496618, 42.7657723 42.6496052, 42.7656597 42.6494942, 42.7654484 42.649302, 42.765386 42.649302)",,,,
1119337402,,residential,False,True,47.351,"LINESTRING (42.7664035 42.6499418, 42.7663698 42.6500304, 42.7663421 42.6501463, 42.7663443 42.6502019, 42.7663975 42.6503576)",,,,
102179984,ლადო ასათიანის ქუჩა (Lado Asatiani St),tertiary,True,False,169.924,"LINESTRING (42.7690945 42.6454261, 42.7705079 42.6443061)",,,,
1119305421,,residential,False,False,122.84200000000001,"LINESTRING (42.7690945 42.6454261, 42.7687484 42.6451041, 42.7686679 42.6450449, 42.768389 42.6449246, 42.7680188 42.6446701)",,,,
1119305419,,residential,False,False,58.329,"LINESTRING (42.7656721 42.6437851, 42.7655405 42.6438572, 42.7654627 42.6439125, 42.7654412 42.6439578, 42.76546 42.6440012, 42.7656665 42.6441749)",,,,
1180634984,ეგნატე ნინოშვილის ქუჩა (Egnate Ninoshvili St),residential,False,False,33.041,"LINESTRING (42.7656721 42.6437851, 42.7657001 42.6437533, 42.7659523 42.6435722)",,,,
1180634984,ეგნატე ნინოშვილის ქუჩა (Egnate Ninoshvili St),residential,False,True,154.71699999999998,"LINESTRING (42.7656721 42.6437851, 42.7656797 42.6438203, 42.7659413 42.6440212, 42.7662348 42.6442706, 42.7670366 42.6447302)",,,,
102180268,ვაჟა ფსაველას ქუჩა (Vazha Pshavela St),residential,False,False,321.764,"LINESTRING (42.7677611 42.651586, 42.7674762 42.6515412, 42.7673231 42.6514626, 42.7669287 42.6511513, 42.766454 42.651057, 42.7663218 42.6509814, 42.7661039 42.6507044, 42.7660801 42.6503927, 42.7659607 42.6500508, 42.7659051 42.6499464, 42.7657942 42.6498449, 42.7655959 42.6497551, 42.765525 42.649696, 42.7654259 42.6495602)",,,,
1119305425,მიხეილ ჭელიძის ქუჩა (Mikheil Chelidze St),residential,False,False,58.396,"LINESTRING (42.7677611 42.651586, 42.7678006 42.6514936, 42.7679052 42.6513821, 42.7680228 42.6512699, 42.768173 42.6511667)",,,,
102179984,ლადო ასათიანის ქუჩა (Lado Asatiani St),tertiary,True,False,56.578,"LINESTRING (42.7686195 42.645796, 42.7690945 42.6454261)",,,,
1180634984,ეგნატე ნინოშვილის ქუჩა (Egnate Ninoshvili St),residential,False,False,175.518,"LINESTRING (42.7686195 42.645796, 42.7670366 42.6447302)",,,,
"[1180634984, 1180634985, 102180470]",ეგნატე ნინოშვილის ქუჩა (Egnate Ninoshvili St),residential,False,True,17.832,"LINESTRING (42.7686195 42.645796, 42.7686513 42.6458174, 42.7687326 42.6458721, 42.7687803 42.6459043)",yes,,,
102182712,აკაკი წერეთლის ქუჩა (Akaki Tseretli St),residential,False,True,16.439,"LINESTRING (42.7687517 42.6506549, 42.7686668 42.6505209)",,,,
102180683,მიხეილ ჭელიძის ქუჩა (Mikheil Chelidze St),residential,False,True,81.172,"LINESTRING (42.7687517 42.6506549, 42.7685905 42.6509511, 42.7685903 42.6510412, 42.7686585 42.6513581)",,,,
1110397656,,residential,False,True,49.52,"LINESTRING (42.7726743 42.6463026, 42.7721035 42.6464511)",,,,
102180425,აღმაშენებლის ქუჩა (Aghmashenebeli St),residential,False,False,107.44900000000001,"LINESTRING (42.7726743 42.6463026, 42.7727874 42.6464633, 42.7729413 42.6467153, 42.7730897 42.6470107, 42.7731887 42.6471907)",,,,
102180425,აღმაშენებლის ქუჩა (Aghmashenebeli St),residential,False,True,96.24199999999999,"LINESTRING (42.7726743 42.6463026, 42.7723576 42.6459883, 42.7719825 42.6456025)",,,,
433242629,ბარათაშვილის ქუჩა (Baratashvili St),residential,False,True,330.59,"LINESTRING (42.7726743 42.6463026, 42.7727623 42.646121, 42.7728009 42.6460475, 42.7728764 42.645881, 42.7728986 42.6458174, 42.7729281 42.6457512, 42.772946 42.6456824, 42.7729487 42.6456037, 42.772942 42.6455517, 42.7729006 42.6454743, 42.772841 42.6453891, 42.7727662 42.6452907, 42.7726875 42.6451924, 42.7724121 42.6448343, 42.7721745 42.6443791, 42.7720053 42.6440205, 42.7719308 42.6438533, 42.7718542 42.6437002, 42.7717685 42.6435465)",,,,
102180827,ლესელიძის ქუჩა (Leselidze St),residential,False,True,25.735,"LINESTRING (42.769681 42.6452279, 42.7698675 42.6454143)",,,,
102181571,ლადო ასათიანის ქუჩა (Lado Asatiani St),tertiary,True,False,105.28,"LINESTRING (42.769681 42.6452279, 42.7687803 42.6459043)",,,,
102179673,თამარ მეფის ქუჩა (Tamar Mepe St),residential,False,True,38.254,"LINESTRING (42.7677439 42.6500744, 42.7678228 42.6504135)",,,,
102179673,თამარ მეფის ქუჩა (Tamar Mepe St),residential,False,False,244.95,"LINESTRING (42.7677439 42.6500744, 42.767718 42.6499063, 42.7677116 42.6497744, 42.767718 42.6496297, 42.7677358 42.6495674, 42.7677537 42.6494988, 42.7677955 42.6494325, 42.7678637 42.6493731, 42.7680153 42.6492902, 42.769359 42.6486081, 42.7695085 42.6485336)",,,,
102182090,მერაბ კოსტავას ქუჩა (Merab Kostava St),residential,False,False,229.927,"LINESTRING (42.7677439 42.6500744, 42.7687402 42.649727, 42.769773 42.649352, 42.7702668 42.6491625)",,,,
1110397660,თამარ მეფის ქუჩა (Tamar Mepe St),residential,False,True,77.902,"LINESTRING (42.7741065 42.6469774, 42.7737888 42.6470736, 42.7732263 42.6472451)",,,,
