osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,junction,width,tunnel,bridge
1132923058,True,შალვა დადიანის ქუჩა,secondary,40,False,13.422,,"LINESTRING (44.8019594 41.6930181, 44.8019191 41.693135)",,,,
185232004,True,ალექსანდრე პუშკინის ქუჩა,primary,40,False,13.804,2,"LINESTRING (44.8017683 41.6933343, 44.8018676 41.693374, 44.8019139 41.6933942)",,,,
523248533,True,თავისუფლების მოედანი,primary,,False,25.928,3,"LINESTRING (44.8017683 41.6933343, 44.8017866 41.6933919, 44.8017736 41.6934572, 44.8017459 41.6935071, 44.8017021 41.69355)",roundabout,,,
25626132,True,გერონტი ქიქოძის ქუჩა,secondary,40,False,128.07,1,"LINESTRING (44.7984074 41.692199, 44.7982912 41.6921088, 44.7983376 41.6918161, 44.7985065 41.6914224, 44.7985427 41.6911051)",,,,
107737280,True,გიორგი ლეონიძის ქუჩა,residential,,False,128.60399999999998,2,"LINESTRING (44.7984074 41.692199, 44.7982429 41.6922085, 44.797866 41.6921965, 44.7976823 41.6921968, 44.7974802 41.6921981, 44.797437 41.6922046, 44.7968717 41.6922899)",,,,
26399619,False,ალექსანდრე დიუმას ქუჩა,residential,,False,34.78,,"LINESTRING (44.8031612 41.6931929, 44.8031609 41.6932436, 44.8031168 41.6935036)",,,,
133607532,True,კოტე აფხაზის ქუჩა,tertiary,40,False,29.924999999999997,1,"LINESTRING (44.8031612 41.6931929, 44.8030229 41.6931489, 44.8029357 41.693122, 44.8028315 41.6930844)",,,,
"[153940289, 1248753242, 28358732]",True,გიორგი ლეონიძის ქუჩა,secondary,40,False,116.824,2,"LINESTRING (44.801073 41.6930397, 44.8009792 41.6929811, 44.8009186 41.6929586, 44.800801 41.6929202, 44.8005678 41.69285, 44.8004662 41.6928186, 44.8003149 41.6927697, 44.7997921 41.6926149)",,,,
1157277784,False,გალაკტიონ ტაბიძის ქუჩა,residential,5,False,20.436,,"LINESTRING (44.801073 41.6930397, 44.801095 41.6929172, 44.8011063 41.6928576)",,,,
26340671,False,ბეგლარ ახოსპირალის ქუჩა,residential,,True,47.385,,"LINESTRING (44.8040881 41.6899329, 44.8040635 41.6899659, 44.8040109 41.6901568, 44.8039902 41.6902564, 44.803958 41.6903459)",,,,
65346562,False,ბეთლემის აღმართი,residential,,False,79.05499999999999,,"LINESTRING (44.8040881 41.6899329, 44.8040922 41.6899076, 44.8041728 41.689485, 44.804142 41.689473, 44.8040714 41.6894434, 44.8039049 41.6894161, 44.8038943 41.6894603)",,,,
163796054,True,ლადო ასათიანის ქუჩა,tertiary,40,False,25.084999999999997,1,"LINESTRING (44.8040881 41.6899329, 44.8041398 41.6899451, 44.8043814 41.6899865)",,,,
190815956,True,იერუსალიმის ქუჩა,tertiary,40,False,4.229,1,"LINESTRING (44.80694 41.6905884, 44.8068903 41.6905801)",,,,
133607532,True,კოტე აფხაზის ქუჩა,tertiary,40,False,62.256,1,"LINESTRING (44.80694 41.6905884, 44.8069017 41.6906342, 44.8068169 41.6908459, 44.8067781 41.6909467, 44.8067172 41.6911209)",,,,
50334342,True,ლადო ასათიანის II შესახვევი,secondary,40,False,72.955,1,"LINESTRING (44.795526 41.6898741, 44.7956266 41.6898017, 44.7956713 41.6897744, 44.7957339 41.6897384, 44.795894 41.6896462, 44.7961096 41.6894937, 44.7962017 41.6894593)",,,,
26340668,True,ლადო ასათიანის ქუჩა,secondary,40,False,97.74199999999999,1,"LINESTRING (44.7962017 41.6894593, 44.7966935 41.6894786, 44.7973344 41.6895036, 44.7973772 41.6895053)",,,,
26340668,True,ლადო ასათიანის ქუჩა,secondary,40,False,107.86200000000001,1,"LINESTRING (44.79868 41.6895563, 44.7987192 41.6895578, 44.7995258 41.6895894, 44.7998289 41.6896014, 44.7999198 41.6896048, 44.7999772 41.6896071)",,,,
125589034,False,ერეკლე მეორის ქუჩა,residential,,True,43.048,,"LINESTRING (44.8065953 41.6939783, 44.8065707 41.6935916)",,,,
26340682,False,ერეკლე მეორის მოედანი,residential,,False,53.893,,"LINESTRING (44.8065953 41.6939783, 44.8064545 41.693987, 44.8062144 41.694, 44.8059475 41.694007)",,,,
689950086,True,შოთა ყავლაშვილის ქუჩა,residential,,False,26.05,,"LINESTRING (44.8055345 41.6938819, 44.8052884 41.6937366)",,,,
26340684,True,ალექსანდრე ჩიკვაიძის ქუჩა,residential,,False,106.298,,"LINESTRING (44.8055345 41.6938819, 44.8050118 41.6945351, 44.8048749 41.6947012)",,,,
78058549,False,ვერცხლის ქუჩა,residential,,False,22.343,,"LINESTRING (44.8036062 41.6953996, 44.8033646 41.6954881)",,,,
78058549,False,ვერცხლის ქუჩა,residential,,True,47.341,,"LINESTRING (44.8036062 41.6953996, 44.8037241 41.6953698, 44.8037891 41.6953352, 44.8039997 41.6951118)",,,,
78058954,False,ვერცხლის შესახვევი,residential,,True,98.73499999999999,,"LINESTRING (44.8036062 41.6953996, 44.8036309 41.6954699, 44.8038416 41.6955846, 44.8039999 41.6956545, 44.8040843 41.6956739, 44.8041381 41.6956745, 44.8041615 41.6956545, 44.8042498 41.6954585, 44.8043242 41.6954161, 44.8044122 41.6953823)",,,,
1041451240,False,ვერცხლის III ჩიხი,residential,,False,23.601,,"LINESTRING (44.8036062 41.6953996, 44.8035527 41.6953694, 44.803528 41.6953315, 44.8035185 41.6952117)",,,,
78058549,False,ვერცხლის ქუჩა,residential,,False,22.475,,"LINESTRING (44.8031781 41.6956489, 44.8029161 41.6956997)",,,,
26399377,False,შოთა ნიშნიაძის ქუჩა,residential,,False,105.914,,"LINESTRING (44.8031781 41.6956489, 44.8034199 41.6956804, 44.8040214 41.6959216, 44.8043577 41.6959868)",,,,
78058549,False,ვერცხლის ქუჩა,residential,,True,23.934,,"LINESTRING (44.8031781 41.6956489, 44.8033311 41.6955004, 44.8033646 41.6954881)",,,,
26340685,False,ილია და ნინო ნაკაშიძეების ქუჩა,residential,,True,22.418,,"LINESTRING (44.8044122 41.6953823, 44.8042356 41.6952298)",,,,
26340685,False,ილია და ნინო ნაკაშიძეების ქუჩა,residential,,False,39.477000000000004,,"LINESTRING (44.8044122 41.6953823, 44.8046411 41.6954575, 44.8048598 41.6954982)",,,,
78058954,False,ვერცხლის შესახვევი,residential,,False,98.73499999999999,,"LINESTRING (44.8044122 41.6953823, 44.8043242 41.6954161, 44.8042498 41.6954585, 44.8041615 41.6956545, 44.8041381 41.6956745, 44.8040843 41.6956739, 44.8039999 41.6956545, 44.8038416 41.6955846, 44.8036309 41.6954699, 44.8036062 41.6953996)",,,,
25626510,True,შალვა დადიანის ქუჩა,secondary,40,False,196.89600000000002,,"LINESTRING (44.8020888 41.6912515, 44.8020699 41.6913026, 44.8020547 41.6915562, 44.8020538 41.691574, 44.8020253 41.6921682, 44.8020113 41.6923211, 44.8019859 41.6927774, 44.8019756 41.692864, 44.8019734 41.6928791, 44.8019594 41.6930181)",,,,
172908459,False,მიხეილ ლერმონტოვის ქუჩა,residential,40,True,89.715,1,"LINESTRING (44.8020888 41.6912515, 44.8021076 41.6912525, 44.8024391 41.691271, 44.8026872 41.6912848, 44.8028569 41.6912824, 44.8030097 41.69127, 44.8031639 41.691248)",,,,
1157277792,True,მიხეილ ლერმონტოვის ქუჩა,residential,40,False,71.788,1,"LINESTRING (44.8020888 41.6912515, 44.8020104 41.6912504, 44.8013031 41.6912245, 44.8012251 41.6912243)",,,,
1245853539,True,ლადო ასათიანის ქუჩა,secondary,40,False,73.379,1,"LINESTRING (44.8013151 41.6896594, 44.8013815 41.689662, 44.8016605 41.6896717, 44.8017598 41.689678, 44.8021607 41.6896982, 44.8021968 41.6897019)",,,,
107737283,True,გალაკტიონ ტაბიძის ქუჩა,residential,,False,174.17999999999998,,"LINESTRING (44.8012251 41.6912243, 44.8012291 41.6911914, 44.8012498 41.6909319, 44.8012589 41.690794, 44.8012936 41.6901067, 44.8013128 41.6897011, 44.8013151 41.6896594)",,,,
301469018,True,მიხეილ ლერმონტოვის ქუჩა,residential,40,False,111.429,1,"LINESTRING (44.8012251 41.6912243, 44.8012119 41.6912214, 44.7998853 41.6911724)",,,,
1245853539,True,ლადო ასათიანის ქუჩა,secondary,40,False,111.24499999999999,1,"LINESTRING (44.7999772 41.6896071, 44.8000253 41.6896089, 44.8012645 41.6896574, 44.8013151 41.6896594)",,,,
161060680,True,გიგა ლორთქიფანიძის ქუჩა,residential,40,False,111.732,1,"LINESTRING (44.7998853 41.6911724, 44.799515 41.6911538, 44.7985427 41.6911051)",,,,
161060682,True,ივანე მაჩაბლის ქუჩა,residential,,False,174.221,,"LINESTRING (44.7998853 41.6911724, 44.7998978 41.6909594, 44.7999747 41.6896502, 44.7999772 41.6896071)",,,,
161060687,True,გიგა ლორთქიფანიძის ქუჩა,residential,40,False,96.592,1,"LINESTRING (44.7961048 41.691014, 44.7972664 41.6910607)",,,,
78514906,False,დანიელ ჭონქაძის ქუჩა,tertiary,60,False,150.91899999999998,,"LINESTRING (44.7961048 41.691014, 44.7961006 41.6910739, 44.7960647 41.6914055, 44.7960414 41.6914707, 44.7958437 41.6919386, 44.7956042 41.6923036)",,,,
78514906,False,დანიელ ჭონქაძის ქუჩა,tertiary,60,True,102.825,,"LINESTRING (44.7961048 41.691014, 44.7961372 41.6904464, 44.7962165 41.6901547, 44.7962299 41.6900966)",,,,
161060689,True,გიგა ლორთქიფანიძის ქუჩა,secondary,40,False,106.091,1,"LINESTRING (44.7985427 41.6911051, 44.7972664 41.6910607)",,,,
161060684,True,გერონტი ქიქოძის ქუჩა,residential,40,False,172.713,1,"LINESTRING (44.7985427 41.6911051, 44.7985813 41.6906734, 44.798648 41.6898534, 44.7986611 41.6896115, 44.79868 41.6895563)",,,,
153940289,True,გიორგი ლეონიძის ქუჩა,secondary,40,False,29.023,2,"LINESTRING (44.7997921 41.6926149, 44.7994683 41.6925166)",,,,
140366062,True,ივანე მაჩაბლის ქუჩა,residential,,False,160.58800000000002,,"LINESTRING (44.7997921 41.6926149, 44.7997968 41.6925417, 44.799814 41.6922988, 44.7998206 41.6921608, 44.7998735 41.6913331, 44.7998853 41.6911724)",,,,
26340668,True,ლადო ასათიანის ქუჩა,secondary,40,False,108.32799999999999,1,"LINESTRING (44.7973772 41.6895053, 44.7974219 41.6895071, 44.7976389 41.6895156, 44.7979861 41.6895291, 44.7980088 41.68953, 44.7984612 41.6895477, 44.7985903 41.6895527, 44.79868 41.6895563)",,,,
26399044,True,პაოლო იაშვილის ქუჩა,residential,,False,143.096,,"LINESTRING (44.7972664 41.6910607, 44.7972459 41.6914164, 44.7972327 41.691683, 44.7968717 41.6922899)",,,,
65364648,True,პაოლო იაშვილის ქუჩა,secondary,,False,71.008,,"LINESTRING (44.7972664 41.6910607, 44.7972986 41.6906301, 44.7973128 41.6904401, 44.7973141 41.6904231)",,,,
