osmid,oneway,lanes,highway,maxspeed,access,reversed,length,name,geometry,bridge
28396350,False,,residential,,,True,86.072,ზამბახიძის ქუჩა,"LINESTRING (41.6763752 42.1375797, 41.6753337 42.1375276)",
28396350,False,,residential,,,False,90.61,ზამბახიძის ქუჩა,"LINESTRING (41.6777206 42.1380968, 41.6783727 42.1387527)",
28396350,False,,residential,,,True,124.951,ზამბახიძის ქუჩა,"LINESTRING (41.6777206 42.1380968, 41.6763752 42.1375797)",
28087679,True,2,secondary,50,yes,False,55.966,აკაკის ქუჩა,"LINESTRING (41.6783727 42.1387527, 41.6789116 42.1384467)",
28396350,False,,residential,,,True,90.61,ზამბახიძის ქუჩა,"LINESTRING (41.6783727 42.1387527, 41.6777206 42.1380968)",
28396350,False,,residential,,,True,82.074,ზამბახიძის ქუჩა,"LINESTRING (41.6737717 42.1374362, 41.67278 42.1373728)",
28396482,False,,tertiary,,,True,66.557,ბარათაშვილის ქუჩა,"LINESTRING (41.6737717 42.1374362, 41.6737236 42.1380337)",
28396350,False,,residential,,,False,129.195,ზამბახიძის ქუჩა,"LINESTRING (41.6737717 42.1374362, 41.6743225 42.1374684, 41.6752711 42.1375239, 41.6753337 42.1375276)",
446659184,False,,residential,,,False,223.856,კონსტანტინე გამსახურდიას ქუჩა,"LINESTRING (41.6751332 42.1401343, 41.6751828 42.1394356, 41.6752758 42.1381239)",
582036518,True,2,secondary,50,yes,False,43.34,,"LINESTRING (41.6751332 42.1401343, 41.6753499 42.1401901, 41.6756172 42.1402848)",
28396350,False,,residential,,,False,86.072,ზამბახიძის ქუჩა,"LINESTRING (41.6753337 42.1375276, 41.6763752 42.1375797)",
446659184,False,,residential,,,True,66.477,კონსტანტინე გამსახურდიას ქუჩა,"LINESTRING (41.6753337 42.1375276, 41.6752758 42.1381239)",
28396350,False,,residential,,,True,129.195,ზამბახიძის ქუჩა,"LINESTRING (41.6753337 42.1375276, 41.6752711 42.1375239, 41.6743225 42.1374684, 41.6737717 42.1374362)",
28402639,True,2,secondary,50,yes,False,53.368,,"LINESTRING (41.6747112 42.1438266, 41.6744505 42.1433873)",
120284983,True,2,secondary,50,yes,False,45.0,,"LINESTRING (41.6765104 42.1412444, 41.676559 42.1413825, 41.6765698 42.1415082, 41.6765872 42.1416436)",
28087679,True,2,secondary,50,yes,False,31.131,აკაკის ქუჩა,"LINESTRING (41.6789116 42.1384467, 41.6792172 42.1382823)",
28398813,False,,residential,,,False,131.114,გოგებაშვილის ქუჩა,"LINESTRING (41.6789116 42.1384467, 41.6798469 42.1394003)",
28397053,True,,secondary,,,False,60.59,წმინდა გიორგის ქუჩა,"LINESTRING (41.6798469 42.1394003, 41.6792469 42.1397149)",
28398813,False,,residential,,,True,131.114,გოგებაშვილის ქუჩა,"LINESTRING (41.6798469 42.1394003, 41.6789116 42.1384467)",
28397053,True,,secondary,,,False,64.095,წმინდა გიორგის ქუჩა,"LINESTRING (41.6792469 42.1397149, 41.6786331 42.1400686)",
28398829,False,,residential,,,False,96.09,ლოლუას ქუჩა,"LINESTRING (41.6792469 42.1397149, 41.6799362 42.1404117)",
28398829,False,,residential,,,False,125.567,ლოლუას ქუჩა,"LINESTRING (41.6799362 42.1404117, 41.6802275 42.1415201)",
28398829,False,,residential,,,True,96.09,ლოლუას ქუჩა,"LINESTRING (41.6799362 42.1404117, 41.6792469 42.1397149)",
28398829,False,,residential,,,False,94.603,ლოლუას ქუჩა,"LINESTRING (41.6802275 42.1415201, 41.6799246 42.1423407)",
28398829,False,,residential,,,True,125.567,ლოლუას ქუჩა,"LINESTRING (41.6802275 42.1415201, 41.6799362 42.1404117)",
28396302,False,,residential,,,False,67.025,26 მაისის ქუჩა,"LINESTRING (41.6799246 42.1423407, 41.6807075 42.142503)",
28396302,False,,residential,,,True,60.886,26 მაისის ქუჩა,"LINESTRING (41.6799246 42.1423407, 41.6792161 42.1421863)",
28398829,False,,residential,,,False,131.27,ლოლუას ქუჩა,"LINESTRING (41.6799246 42.1423407, 41.6795045 42.1434794)",
28398829,False,,residential,,,True,94.603,ლოლუას ქუჩა,"LINESTRING (41.6799246 42.1423407, 41.6802275 42.1415201)",
28398829,False,,residential,,,False,37.456,ლოლუას ქუჩა,"LINESTRING (41.6792032 42.144315, 41.6788689 42.1445431)",
28398829,False,,residential,,,True,96.178,ლოლუას ქუჩა,"LINESTRING (41.6792032 42.144315, 41.6795045 42.1434794)",
28398829,False,,residential,,,True,63.264,ლოლუას ქუჩა,"LINESTRING (41.6771593 42.1457431, 41.6777166 42.145352)",
547804379,True,,secondary,,,False,109.656,ფარნავაზ მეფის ქუჩა,"LINESTRING (41.6771593 42.1457431, 41.6761826 42.1450737)",
28398829,False,,residential,,,False,96.178,ლოლუას ქუჩა,"LINESTRING (41.6795045 42.1434794, 41.6792032 42.144315)",
28398829,False,,residential,,,True,131.27,ლოლუას ქუჩა,"LINESTRING (41.6795045 42.1434794, 41.6799246 42.1423407)",
582036517,False,,residential,,,False,66.526,იერუსალიმის ქუჩა,"LINESTRING (41.6795045 42.1434794, 41.6802833 42.1436359)",
582036517,False,,residential,,,True,60.877,იერუსალიმის ქუჩა,"LINESTRING (41.6795045 42.1434794, 41.6787945 42.1433291)",
28398958,False,,residential,,,False,130.738,წურწუმიას ქუჩა,"LINESTRING (41.6802833 42.1436359, 41.6807075 42.142503)",
582036517,False,,residential,,,True,66.526,იერუსალიმის ქუჩა,"LINESTRING (41.6802833 42.1436359, 41.6795045 42.1434794)",
28396302,False,,residential,,,True,67.025,26 მაისის ქუჩა,"LINESTRING (41.6807075 42.142503, 41.6799246 42.1423407)",
28398958,False,,residential,,,True,130.738,წურწუმიას ქუჩა,"LINESTRING (41.6807075 42.142503, 41.6802833 42.1436359)",
28396302,False,,residential,,,False,60.886,26 მაისის ქუჩა,"LINESTRING (41.6792161 42.1421863, 41.6799246 42.1423407)",
28396302,False,,residential,,,True,10.488,26 მაისის ქუჩა,"LINESTRING (41.6792161 42.1421863, 41.6790933 42.1421617)",
28398959,False,,residential,,,False,131.742,საეკლესიოს ქუჩა,"LINESTRING (41.6792161 42.1421863, 41.6789153 42.1430016, 41.6787945 42.1433291)",
582036517,False,,residential,,,False,60.877,იერუსალიმის ქუჩა,"LINESTRING (41.6787945 42.1433291, 41.6795045 42.1434794)",
28398959,False,,residential,,,True,131.742,საეკლესიოს ქუჩა,"LINESTRING (41.6787945 42.1433291, 41.6789153 42.1430016, 41.6792161 42.1421863)",
582036517,False,,residential,,,True,228.28,იერუსალიმის ქუჩა,"LINESTRING (41.6787945 42.1433291, 41.6777019 42.1430979, 41.6768693 42.142927, 41.6763562 42.1428285, 41.6761263 42.1427811)",
28397053,True,,secondary,,,False,166.888,წმინდა გიორგის ქუჩა,"LINESTRING (41.6781408 42.140355, 41.6769935 42.1409809, 41.6765104 42.1412444)",
28398960,False,,residential,,,False,222.29,გოგოლიშვილის ქუჩა,"LINESTRING (41.6781408 42.140355, 41.6786403 42.1408879, 41.6790874 42.1415861, 41.6791195 42.141892, 41.6790933 42.1421617)",
28396302,False,,residential,,,False,10.488,26 მაისის ქუჩა,"LINESTRING (41.6790933 42.1421617, 41.6792161 42.1421863)",
28396302,False,,residential,,,True,214.508,26 მაისის ქუჩა,"LINESTRING (41.6790933 42.1421617, 41.6782036 42.1419778, 41.6766848 42.1416638, 41.6765872 42.1416436)",
28398960,False,,residential,,,True,222.29,გოგოლიშვილის ქუჩა,"LINESTRING (41.6790933 42.1421617, 41.6791195 42.141892, 41.6790874 42.1415861, 41.6786403 42.1408879, 41.6781408 42.140355)",
28087679,True,2,secondary,50,yes,False,65.144,აკაკის ქუჩა,"LINESTRING (41.6777471 42.1391105, 41.6783727 42.1387527)",
28398961,False,,residential,,,False,129.177,სელიას ქუჩა,"LINESTRING (41.6777471 42.1391105, 41.6786331 42.1400686)",
28397053,True,,secondary,,,False,51.593,წმინდა გიორგის ქუჩა,"LINESTRING (41.6786331 42.1400686, 41.6781408 42.140355)",
28398961,False,,residential,,,True,129.177,სელიას ქუჩა,"LINESTRING (41.6786331 42.1400686, 41.6777471 42.1391105)",
28398829,False,,residential,,,False,69.305,ლოლუას ქუჩა,"LINESTRING (41.6783198 42.1449179, 41.6777166 42.145352)",
28398829,False,,residential,,,True,61.533,ლოლუას ქუჩა,"LINESTRING (41.6783198 42.1449179, 41.6788689 42.1445431)",
437405524,False,,residential,,,True,73.649,ლაგრანჟის ქუჩა,"LINESTRING (41.6754892 42.1445985, 41.676149 42.144152)",
28400338,False,,residential,,,False,90.83500000000001,,"LINESTRING (41.6754892 42.1445985, 41.6754162 42.144661, 41.6747676 42.1452158)",
547804380,True,,secondary,,,False,107.255,ფარნავაზ მეფის ქუჩა,"LINESTRING (41.6754892 42.1445985, 41.6754435 42.1445681, 41.6747112 42.1438266)",
153973421,False,,residential,,,True,72.125,ლაგრანჟის ქუჩა,"LINESTRING (41.676149 42.144152, 41.6767582 42.1436865)",
437405524,False,,residential,,,False,73.649,ლაგრანჟის ქუჩა,"LINESTRING (41.676149 42.144152, 41.6754892 42.1445985)",
480371936,False,,residential,,,False,99.08,,"LINESTRING (41.676149 42.144152, 41.6752681 42.1435459)",
28398829,False,,residential,,,False,63.264,ლოლუას ქუჩა,"LINESTRING (41.6777166 42.145352, 41.6771593 42.1457431)",
28398829,False,,residential,,,True,69.305,ლოლუას ქუჩა,"LINESTRING (41.6777166 42.145352, 41.6783198 42.1449179)",
28400288,True,,residential,,,False,110.004,ჭანტურიას ქუჩა,"LINESTRING (41.6777166 42.145352, 41.6767883 42.1446414)",
28400338,False,,residential,,,True,90.83500000000001,,"LINESTRING (41.6747676 42.1452158, 41.6754162 42.144661, 41.6754892 42.1445985)",
408607785,False,,residential,,,False,330.795,улица Шота Мегрелишвили набережная,"LINESTRING (41.6747676 42.1452158, 41.674745 42.1451969, 41.6747301 42.1451844, 41.6746621 42.1451279, 41.6741306 42.1446818, 41.6736775 42.1443166, 41.6732753 42.1438904, 41.6731669 42.143758, 41.6731541 42.1436908, 41.6731724 42.1436297, 41.6732144 42.1435847, 41.6739072 42.1432417, 41.6742319 42.1430839)",
333347749,False,,tertiary,,,False,150.908,დემეტრე თავდადებულის ქუჩა,"LINESTRING (41.6713416 42.1438963, 41.6703443 42.1427583)",
"[28087682, 212307235, 212307234]",False,,tertiary,,,False,222.658,აღმაშენებელის ქუჩა,"LINESTRING (41.6713416 42.1438963, 41.6715029 42.1438143, 41.6726753 42.1432708, 41.6727552 42.1431973, 41.6735402 42.1428237, 41.6735926 42.1427988)",yes
28087682,False,,tertiary,,,True,106.283,აღმაშენებელის ქუჩა,"LINESTRING (41.6713416 42.1438963, 41.671078 42.1440279, 41.6702673 42.1444246)",
333347737,False,,tertiary,,,True,148.949,,"LINESTRING (41.6713416 42.1438963, 41.6718702 42.1444845, 41.6723414 42.145012)",
28087682,False,,tertiary,,,True,108.333,აღმაშენებელის ქუჩა,"LINESTRING (41.6702673 42.1444246, 41.6691644 42.1449542)",
38036128,False,,residential,,,False,147.814,ერეკლე მეორის ქუჩა,"LINESTRING (41.6702673 42.1444246, 41.6712243 42.1455487)",
38036128,False,,residential,,,True,152.463,ერეკლე მეორის ქუჩა,"LINESTRING (41.6702673 42.1444246, 41.6692786 42.1432659)",
28087682,False,,tertiary,,,False,106.283,აღმაშენებელის ქუჩა,"LINESTRING (41.6702673 42.1444246, 41.671078 42.1440279, 41.6713416 42.1438963)",
28087682,False,,tertiary,,,False,108.333,აღმაშენებელის ქუჩა,"LINESTRING (41.6691644 42.1449542, 41.6702673 42.1444246)",
28401146,False,,residential,,,True,146.948,დუმბაძის ქუჩა,"LINESTRING (41.6691644 42.1449542, 41.6701201 42.1460697)",
333347749,False,,tertiary,,,True,50.559,დემეტრე თავდადებულის ქუჩა,"LINESTRING (41.6693495 42.1415967, 41.6696783 42.1419805)",
28402379,False,,residential,,,True,104.432,კლდიაშვილის ქუჩა,"LINESTRING (41.6692786 42.1432659, 41.6703443 42.1427583)",
38036128,False,,residential,,,False,152.463,ერეკლე მეორის ქუჩა,"LINESTRING (41.6692786 42.1432659, 41.6702673 42.1444246)",
28402379,False,,residential,,,False,104.432,კლდიაშვილის ქუჩა,"LINESTRING (41.6703443 42.1427583, 41.6692786 42.1432659)",
333347749,False,,tertiary,,,False,102.447,დემეტრე თავდადებულის ქუჩა,"LINESTRING (41.6703443 42.1427583, 41.6696783 42.1419805)",
333347749,False,,tertiary,,,True,150.908,დემეტრე თავდადებულის ქუჩა,"LINESTRING (41.6703443 42.1427583, 41.6713416 42.1438963)",
28402602,False,,residential,,,False,109.744,ვაჟა-ფშაველას ქუჩა,"LINESTRING (41.6723414 42.145012, 41.6712243 42.1455487)",
333347737,False,,tertiary,,,False,148.949,,"LINESTRING (41.6723414 42.145012, 41.6718702 42.1444845, 41.6713416 42.1438963)",
28402602,False,,residential,,,False,107.905,ვაჟა-ფშაველას ქუჩა,"LINESTRING (41.6712243 42.1455487, 41.6701201 42.1460697)",
28402602,False,,residential,,,True,109.744,ვაჟა-ფშაველას ქუჩა,"LINESTRING (41.6712243 42.1455487, 41.6723414 42.145012)",
38036128,False,,residential,,,True,147.814,ერეკლე მეორის ქუჩა,"LINESTRING (41.6712243 42.1455487, 41.6702673 42.1444246)",
28401146,False,,residential,,,False,146.948,დუმბაძის ქუჩა,"LINESTRING (41.6701201 42.1460697, 41.6691644 42.1449542)",
28402602,False,,residential,,,True,107.905,ვაჟა-ფშაველას ქუჩა,"LINESTRING (41.6701201 42.1460697, 41.6712243 42.1455487)",
153973421,False,,residential,,,False,72.125,ლაგრანჟის ქუჩა,"LINESTRING (41.6767582 42.1436865, 41.676149 42.144152)",
582036519,True,,secondary,,,False,187.949,კოსტავას ქუჩა,"LINESTRING (41.6767582 42.1436865, 41.6768212 42.1437373, 41.6768926 42.1437936, 41.6770765 42.1439385, 41.6776926 42.1444238, 41.6783198 42.1449179)",
480371936,False,,residential,,,True,99.08,,"LINESTRING (41.6752681 42.1435459, 41.676149 42.144152)",
636777025,True,,residential,,,False,55.519,,"LINESTRING (41.6752681 42.1435459, 41.6747112 42.1438266)",
492739535,False,,residential,,,False,159.77,,"LINESTRING (41.6792172 42.1382823, 41.6788607 42.1379017, 41.6793072 42.1373675, 41.6796901 42.1371716)",
492739535,False,,residential,,,True,159.76999999999998,,"LINESTRING (41.6796901 42.1371716, 41.6793072 42.1373675, 41.6788607 42.1379017, 41.6792172 42.1382823)",
1132694260,True,2,secondary,50,yes,False,18.08,,"LINESTRING (41.6761263 42.1427811, 41.675971 42.1428959)",
582036517,False,,residential,,,False,228.28,იერუსალიმის ქუჩა,"LINESTRING (41.6761263 42.1427811, 41.6763562 42.1428285, 41.6768693 42.142927, 41.6777019 42.1430979, 41.6787945 42.1433291)",
1132694261,True,2,secondary,50,yes,False,38.249,,"LINESTRING (41.6744505 42.1433873, 41.6742319 42.1430839)",
408607785,False,,residential,,,True,330.7950000000001,улица Шота Мегрелишвили набережная,"LINESTRING (41.6742319 42.1430839, 41.6739072 42.1432417, 41.6732144 42.1435847, 41.6731724 42.1436297, 41.6731541 42.1436908, 41.6731669 42.143758, 41.6732753 42.1438904, 41.6736775 42.1443166, 41.6741306 42.1446818, 41.6746621 42.1451279, 41.6747301 42.1451844, 41.674745 42.1451969, 41.6747676 42.1452158)",
1132694261,True,2,secondary,50,yes,False,29.790999999999997,,"LINESTRING (41.6742319 42.1430839, 41.6740984 42.1429464, 41.6740286 42.1428626)",
"[212307234, 212307235, 28087682]",False,,tertiary,,,True,222.658,აღმაშენებელის ქუჩა,"LINESTRING (41.6735926 42.1427988, 41.6735402 42.1428237, 41.6727552 42.1431973, 41.6726753 42.1432708, 41.6715029 42.1438143, 41.6713416 42.1438963)",yes
"[1132694264, 1132694263]",True,,tertiary,,,False,14.533999999999999,აღმაშენებელის ქუჩა,"LINESTRING (41.6735926 42.1427988, 41.6736244 42.1427698, 41.6736499 42.1427509, 41.6736723 42.142731, 41.6737109 42.1427021)",
582036519,True,,secondary,,,False,91.414,კოსტავას ქუჩა,"LINESTRING (41.6759847 42.1430975, 41.6767582 42.1436865)",
636777025,True,,residential,,,False,77.309,,"LINESTRING (41.6759847 42.1430975, 41.6752681 42.1435459)",
1038154006,True,,secondary,,,False,23.312,,"LINESTRING (41.675971 42.1428959, 41.6759518 42.1429809, 41.6759437 42.1430297, 41.6759847 42.1430975)",
1132694260,True,2,secondary,50,yes,False,145.12699999999998,,"LINESTRING (41.675971 42.1428959, 41.6757709 42.1430012, 41.6753044 42.1432487, 41.6750197 42.1433903, 41.6748814 42.1434325, 41.6747635 42.1434475, 41.6746944 42.1434475, 41.674605 42.1434385, 41.6745318 42.1434204, 41.6744505 42.1433873)",
582036547,True,,tertiary,,,False,21.595,აღმაშენებელის ქუჩა,"LINESTRING (41.6737109 42.1427021, 41.6737219 42.1426809, 41.6737393 42.1426451, 41.6737474 42.1426033, 41.6737491 42.1425797, 41.6737483 42.1425456, 41.6737454 42.1425122)",
1055462110,True,,tertiary,,,False,20.899,აღმაშენებელის ქუჩა,"LINESTRING (41.6737109 42.1427021, 41.6737398 42.1426823, 41.6737666 42.1426803, 41.6737853 42.1426853, 41.6738055 42.1426992, 41.6738189 42.142723, 41.6738186 42.1427402, 41.6738081 42.1427559, 41.6737813 42.1427678, 41.6737553 42.1427729)",
1132694262,True,,tertiary,,,False,13.726,აღმაშენებელის ქუჩა,"LINESTRING (41.6737553 42.1427729, 41.6737357 42.1427767, 41.6736848 42.1427857, 41.6736386 42.1427931, 41.6735926 42.1427988)",
582036518,True,2,secondary,50,yes,False,45.423,,"LINESTRING (41.6740286 42.1428626, 41.6737454 42.1425122)",
582036546,True,,tertiary,,,False,24.913,აღმაშენებელის ქუჩა,"LINESTRING (41.6740286 42.1428626, 41.6739229 42.1428132, 41.6738773 42.1427963, 41.673833 42.1427853, 41.6737901 42.1427794, 41.6737553 42.1427729)",
582036518,True,2,secondary,50,yes,False,210.934,,"LINESTRING (41.6737454 42.1425122, 41.6736277 42.1423415, 41.6736135 42.1423209, 41.6735707 42.142259, 41.6734316 42.1420667, 41.672902 42.1412356, 41.6728318 42.1411256, 41.6726489 42.1407992)",
28398829,False,,residential,,,False,61.533,ლოლუას ქუჩა,"LINESTRING (41.6788689 42.1445431, 41.6783198 42.1449179)",
28398829,False,,residential,,,True,37.456,ლოლუას ქუჩა,"LINESTRING (41.6788689 42.1445431, 41.6792032 42.144315)",
617325645,False,,residential,,,False,149.512,ძუკუ ლოლუას ჩიხი,"LINESTRING (41.6788689 42.1445431, 41.6786001 42.1443218, 41.6780359 42.1438573, 41.6775987 42.1436302, 41.6775659 42.1436214)",
28396482,False,,tertiary,,,False,66.557,ბარათაშვილის ქუჩა,"LINESTRING (41.6737236 42.1380337, 41.6737717 42.1374362)",
28396482,False,,tertiary,,,True,231.106,ბარათაშვილის ქუჩა,"LINESTRING (41.6737236 42.1380337, 41.6736068 42.139842, 41.6735895 42.1401097)",
617326248,False,,residential,,,False,128.37900000000002,კომაროვის ქუჩა,"LINESTRING (41.6737236 42.1380337, 41.6740543 42.1380529, 41.6749294 42.1381038, 41.6751979 42.1381194, 41.6752758 42.1381239)",
446659184,False,,residential,,,False,66.477,კონსტანტინე გამსახურდიას ქუჩა,"LINESTRING (41.6752758 42.1381239, 41.6753337 42.1375276)",
446659184,False,,residential,,,True,223.856,კონსტანტინე გამსახურდიას ქუჩა,"LINESTRING (41.6752758 42.1381239, 41.6751828 42.1394356, 41.6751332 42.1401343)",
617326248,False,,residential,,,True,128.379,კომაროვის ქუჩა,"LINESTRING (41.6752758 42.1381239, 41.6751979 42.1381194, 41.6749294 42.1381038, 41.6740543 42.1380529, 41.6737236 42.1380337)",
28396252,False,,tertiary,,,False,331.45799999999997,მშვიდობის ქუჩა,"LINESTRING (41.6725586 42.1406644, 41.6724803 42.1404908, 41.6723376 42.1402265, 41.6714782 42.1388592, 41.6709595 42.1379801, 41.6709352 42.1379388)",
1038866153,True,,tertiary,,,False,20.336,,"LINESTRING (41.6725586 42.1406644, 41.6726895 42.1406371, 41.6727904 42.1406034)",
792475236,False,,residential,,,True,40.706,,"LINESTRING (41.6700979 42.1417876, 41.6696783 42.1419805)",
333347749,False,,tertiary,,,False,50.559,დემეტრე თავდადებულის ქუჩა,"LINESTRING (41.6696783 42.1419805, 41.6693495 42.1415967)",
333347749,False,,tertiary,,,True,102.447,დემეტრე თავდადებულის ქუჩა,"LINESTRING (41.6696783 42.1419805, 41.6703443 42.1427583)",
792475236,False,,residential,,,False,40.706,,"LINESTRING (41.6696783 42.1419805, 41.6700979 42.1417876)",
954963041,False,,residential,,,False,69.314,,"LINESTRING (41.6767883 42.1446414, 41.6761826 42.1450737)",
28400288,True,,residential,,,False,75.76,ჭანტურიას ქუჩა,"LINESTRING (41.6767883 42.1446414, 41.6762629 42.1442392, 41.676149 42.144152)",
954963041,False,,residential,,,True,69.314,,"LINESTRING (41.6761826 42.1450737, 41.6767883 42.1446414)",
547804379,True,,secondary,,,False,77.84800000000001,ფარნავაზ მეფის ქუჩა,"LINESTRING (41.6761826 42.1450737, 41.6761358 42.1450417, 41.6756046 42.1446776, 41.6754892 42.1445985)",
617325645,False,,residential,,,True,149.512,ძუკუ ლოლუას ჩიხი,"LINESTRING (41.6775659 42.1436214, 41.6775987 42.1436302, 41.6780359 42.1438573, 41.6786001 42.1443218, 41.6788689 42.1445431)",
582036518,True,2,secondary,50,yes,False,54.931,,"LINESTRING (41.6727904 42.1406034, 41.6729306 42.1405095, 41.673302 42.1402872)",
