osmid,name,highway,width,oneway,reversed,length,geometry,ref,junction,lanes,access
23363366,Mkunguni Street,secondary,,True,False,38.400999999999996,"LINESTRING (39.2797616 -6.8171483, 39.2798334 -6.8171015, 39.27988 -6.8170543, 39.2799036 -6.8170262, 39.2799337 -6.8169797, 39.2799885 -6.8168933)",,,,
445954913,Mkunguni Street,secondary,,False,False,128.02200000000002,"LINESTRING (39.2797616 -6.8171483, 39.279707 -6.8171571, 39.279575 -6.8171847, 39.2793703 -6.8172229, 39.2789863 -6.8173295, 39.2786409 -6.8174381)",,,,
392081802,Bibi Titi Mohamed Road,trunk,,True,False,64.37299999999999,"LINESTRING (39.2799885 -6.8168933, 39.2800202 -6.8166728, 39.2800632 -6.8165086, 39.2801314 -6.8163348)",T24,,2,
23363548,Kitumbini Street,residential,,False,False,48.303,"LINESTRING (39.2820119 -6.8195533, 39.2822123 -6.8196459, 39.2823785 -6.8197836)",,,,
23363548,Kitumbini Street,residential,,False,True,98.05600000000001,"LINESTRING (39.2820119 -6.8195533, 39.2816011 -6.8193622, 39.2812172 -6.8191602)",,,,
25108395,Kitumbini Street,residential,,False,False,81.596,"LINESTRING (39.2820119 -6.8195533, 39.2818227 -6.8198829, 39.2816579 -6.8201973)",,,,
25108395,Kitumbini Street,residential,,False,True,35.571,"LINESTRING (39.2820119 -6.8195533, 39.2821426 -6.819296, 39.2821576 -6.819268)",,,,
23363548,Kitumbini Street,residential,,False,True,97.235,"LINESTRING (39.2831532 -6.8201995, 39.2823785 -6.8197836)",,,,
25108399,Indira Ghandi Street,unclassified,,True,False,20.725,"LINESTRING (39.2831532 -6.8201995, 39.2830886 -6.8203745)",,,,
25060863,DTV Round About,tertiary,,True,False,19.33,"LINESTRING (39.2841483 -6.8163322, 39.2841806 -6.8163029, 39.2842201 -6.8162842, 39.2842634 -6.8162777, 39.2843067 -6.8162841)",,roundabout,,
418363079,Zanaki Street,tertiary,,False,True,109.06099999999999,"LINESTRING (39.2841483 -6.8163322, 39.2839289 -6.8160956, 39.2837512 -6.8159011, 39.2836266 -6.8157648, 39.2834828 -6.8156074)",,,,
25060933,Zanaki Street,tertiary,,False,True,72.876,"LINESTRING (39.284371 -6.8165265, 39.2848262 -6.8170011)",,,,
25060863,DTV Round About,tertiary,,True,False,19.134,"LINESTRING (39.284371 -6.8165265, 39.2843491 -6.8165453, 39.284324 -6.8165595, 39.2842966 -6.8165686, 39.284268 -6.8165722, 39.2842392 -6.8165703, 39.2842113 -6.8165629)",,roundabout,,
27514586,Mkunguni Street,residential,,False,False,80.914,"LINESTRING (39.2815456 -6.8167553, 39.2815131 -6.8167915, 39.2814554 -6.8168213, 39.2813878 -6.8168365, 39.2808496 -6.8169474)",,,,
37870814,Band Street,residential,,False,False,57.894,"LINESTRING (39.2808496 -6.8169474, 39.2811034 -6.817403)",,,,
27514586,Mkunguni Street,residential,,False,True,80.914,"LINESTRING (39.2808496 -6.8169474, 39.2813878 -6.8168365, 39.2814554 -6.8168213, 39.2815131 -6.8167915, 39.2815456 -6.8167553)",,,,
963836044,Mkunguni Street,residential,,True,False,85.785,"LINESTRING (39.2808496 -6.8169474, 39.2800971 -6.8170962, 39.2800874 -6.8170963)",,,,
23350882,Libya Street,residential,,False,False,25.955,"LINESTRING (39.2817864 -6.8181976, 39.2816674 -6.8183989)",,,,
23350882,Libya Street,residential,,False,True,43.6,"LINESTRING (39.2817864 -6.8181976, 39.2819864 -6.8178595)",,,,
37870814,Band Street,residential,,False,True,117.25500000000001,"LINESTRING (39.2817864 -6.8181976, 39.2814455 -6.8178954, 39.2812906 -6.8177198, 39.2811034 -6.817403)",,,,
25060904,Jamhuri Street,unclassified,,False,False,6.107,"LINESTRING (39.2840106 -6.8165725, 39.2839609 -6.8165966)",,,,
448347068,Jamhuri Street,unclassified,,True,False,19.803,"LINESTRING (39.2840106 -6.8165725, 39.2840581 -6.8165029, 39.2841152 -6.8164279)",,,,
448720167,Mwisho Street,residential,,False,False,19.046,"LINESTRING (39.2829578 -6.8165445, 39.2828353 -6.8164239)",,,,
25061191,Mwisho Street,residential,,False,True,36.045,"LINESTRING (39.2829578 -6.8165445, 39.2830369 -6.816467, 39.2831305 -6.8164037, 39.283223 -6.8163608)",,,,
448720167,Mwisho Street,residential,,False,True,89.21300000000001,"LINESTRING (39.2829578 -6.8165445, 39.2830693 -6.816708, 39.2831474 -6.8167892, 39.2831951 -6.8168588, 39.2832483 -6.8169267, 39.2833264 -6.8170236, 39.2834432 -6.8171844)",,,,
25060904,Jamhuri Street,unclassified,,False,True,16.748,"LINESTRING (39.2834432 -6.8171844, 39.2835381 -6.8170669)",,,,
25060904,Jamhuri Street,unclassified,,False,False,71.55199999999999,"LINESTRING (39.2834432 -6.8171844, 39.2832652 -6.8174102, 39.2830744 -6.8176493, 39.2830417 -6.8176895)",,,,
448720167,Mwisho Street,residential,,False,False,89.21300000000001,"LINESTRING (39.2834432 -6.8171844, 39.2833264 -6.8170236, 39.2832483 -6.8169267, 39.2831951 -6.8168588, 39.2831474 -6.8167892, 39.2830693 -6.816708, 39.2829578 -6.8165445)",,,,
25108399,Indira Ghandi Street,unclassified,,True,False,96.486,"LINESTRING (39.2836517 -6.8194868, 39.2831532 -6.8201995)",,,,
910915460,Mosque Street,residential,,True,False,104.881,"LINESTRING (39.2836517 -6.8194868, 39.2828403 -6.8190419, 39.2828201 -6.8190309)",,,,
23350882,Libya Street,residential,,False,False,57.791,"LINESTRING (39.2816674 -6.8183989, 39.2814024 -6.8188471)",,,,
23350882,Libya Street,residential,,False,True,25.955,"LINESTRING (39.2816674 -6.8183989, 39.2817864 -6.8181976)",,,,
448720156,Aggrey Street,residential,,False,False,89.338,"LINESTRING (39.2830886 -6.8203745, 39.2828996 -6.8203383, 39.2826763 -6.8203047, 39.2822873 -6.8202673)",,,,
25108622,Sikukuu Street,residential,,False,False,52.57,"LINESTRING (39.2763447 -6.8196651, 39.2761914 -6.8192175)",,,,
25108622,Sikukuu Street,residential,,False,True,51.807,"LINESTRING (39.2763447 -6.8196651, 39.2764928 -6.8201072)",,,,
735125649,Tandamti Street,residential,7,False,False,147.209,"LINESTRING (39.2763447 -6.8196651, 39.2775607 -6.8191221)",,,,
415754972,Lumumba Street,secondary,,True,False,120.33,"LINESTRING (39.2786409 -6.8174381, 39.2790038 -6.8184585)",,,,
448221169,Mkunguni Street,secondary,5,False,True,8.334,"LINESTRING (39.2786409 -6.8174381, 39.2785697 -6.817463)",,,,
445954913,Mkunguni Street,secondary,,False,True,128.02200000000002,"LINESTRING (39.2786409 -6.8174381, 39.2789863 -6.8173295, 39.2793703 -6.8172229, 39.279575 -6.8171847, 39.279707 -6.8171571, 39.2797616 -6.8171483)",,,,
372309180,Lumumba Street,secondary,,True,False,104.619,"LINESTRING (39.2784369 -6.8170872, 39.2781232 -6.8161994)",,,,
1051126595,Mafia Street,residential,5,False,True,111.299,"LINESTRING (39.2784369 -6.8170872, 39.2774703 -6.8173713)",,,,
23350882,Libya Street,residential,,False,False,43.6,"LINESTRING (39.2819864 -6.8178595, 39.2817864 -6.8181976)",,,,
23350882,Libya Street,residential,,False,True,16.669,"LINESTRING (39.2819864 -6.8178595, 39.2820628 -6.8177302)",,,,
25143221,Chagga Street,residential,,False,False,90.818,"LINESTRING (39.2819864 -6.8178595, 39.2826895 -6.8182834)",,,,
25143221,Chagga Street,residential,,False,True,90.818,"LINESTRING (39.2826895 -6.8182834, 39.2819864 -6.8178595)",,,,
25108395,Kitumbini Street,residential,,False,False,66.4,"LINESTRING (39.2826895 -6.8182834, 39.2825781 -6.8184804, 39.2824139 -6.8188139)",,,,
25108395,Kitumbini Street,residential,,False,True,76.639,"LINESTRING (39.2826895 -6.8182834, 39.2828407 -6.8180303, 39.2830177 -6.8177281, 39.2830417 -6.8176895)",,,,
792079626,,residential,,False,False,57.682,"LINESTRING (39.2826895 -6.8182834, 39.282787 -6.8183289, 39.2829271 -6.8184015, 39.2830452 -6.8184581, 39.2831027 -6.8184879, 39.2831584 -6.8185118)",,,,
25108622,Sikukuu Street,residential,,False,True,64.522,"LINESTRING (39.2760097 -6.818666, 39.2761914 -6.8192175)",,,,
365852115,Mkunguni Street,residential,5,False,False,144.529,"LINESTRING (39.2760097 -6.818666, 39.2763323 -6.8185513, 39.2766032 -6.8183958, 39.2771909 -6.8181121)",,,,
735125649,Tandamti Street,residential,7,False,True,147.209,"LINESTRING (39.2775607 -6.8191221, 39.2763447 -6.8196651)",,,,
1051126593,,residential,,False,False,51.801,"LINESTRING (39.2775607 -6.8191221, 39.2776995 -6.8195671)",,,,
1051126593,,residential,,False,True,51.97,"LINESTRING (39.2775607 -6.8191221, 39.2774137 -6.8186781)",,,,
735125649,Tandamti Street,residential,7,False,False,167.04399999999998,"LINESTRING (39.2775607 -6.8191221, 39.2782373 -6.818791, 39.2789321 -6.8184885)",,,,
25235769,,residential,,False,False,83.701,"LINESTRING (39.2848865 -6.8179741, 39.2843256 -6.8174677)",,,,
25108399,Indira Ghandi Street,unclassified,,True,False,217.09699999999998,"LINESTRING (39.2848865 -6.8179741, 39.2845937 -6.8182661, 39.2844011 -6.8184612, 39.2843794 -6.818488, 39.2843615 -6.8185135, 39.2841591 -6.8187924, 39.284013 -6.818994, 39.2836517 -6.8194868)",,,,
25060904,Jamhuri Street,unclassified,,False,False,25.482,"LINESTRING (39.2836847 -6.8168899, 39.2835381 -6.8170669)",,,,
25235769,,residential,,False,True,78.244,"LINESTRING (39.2836847 -6.8168899, 39.2842113 -6.8173608)",,,,
25060904,Jamhuri Street,unclassified,,False,True,44.759,"LINESTRING (39.2836847 -6.8168899, 39.283852 -6.8166925, 39.2839609 -6.8165966)",,,,
25060933,Zanaki Street,tertiary,,False,False,72.876,"LINESTRING (39.2848262 -6.8170011, 39.284371 -6.8165265)",,,,
25235772,,residential,,False,False,75.807,"LINESTRING (39.2848262 -6.8170011, 39.2843256 -6.8174677)",,,,
25060863,DTV Round About,tertiary,,True,False,15.398,"LINESTRING (39.2843067 -6.8162841, 39.2843283 -6.8162925, 39.2843484 -6.8163042, 39.2843663 -6.8163188, 39.2843818 -6.8163361, 39.2843943 -6.8163555, 39.2844036 -6.8163767)",,roundabout,,
23332002,Fire Station Road,residential,4,False,False,85.091,"LINESTRING (39.2770152 -6.8129054, 39.2762806 -6.812674)",,,,
23332002,Fire Station Road,residential,4,False,True,273.117,"LINESTRING (39.2770152 -6.8129054, 39.2773376 -6.8130076, 39.2774857 -6.8130618, 39.2777007 -6.8131463, 39.2780073 -6.8133007, 39.2782053 -6.8133725, 39.2784054 -6.8134359, 39.278525 -6.8134525, 39.2786564 -6.8134578, 39.2787905 -6.8134445, 39.2790301 -6.8133954, 39.2793731 -6.8133269)",,,,
365837390,Bibi Titi Mohamed Road,trunk,,True,False,264.99799999999993,"LINESTRING (39.280524 -6.8157821, 39.2806871 -6.8156004, 39.2809333 -6.8153802, 39.2814067 -6.814957, 39.2819764 -6.8144759, 39.2823035 -6.8141855)",T24,,2,
365837390,Bibi Titi Mohamed Road,trunk,,True,False,149.378,"LINESTRING (39.2823035 -6.8141855, 39.2833073 -6.8132848)",T24,,2,
418363079,Zanaki Street,tertiary,,False,False,11.971,"LINESTRING (39.2823035 -6.8141855, 39.282385 -6.8142565)",,,,
23350882,Libya Street,residential,,False,True,59.752,"LINESTRING (39.2809516 -6.8196284, 39.2812172 -6.8191602)",,,,
370877318,Bibi Titi Mohamed Road,trunk,,True,False,64.974,"LINESTRING (39.2809516 -6.8196284, 39.2811414 -6.8201815)",T24,,2,
448720156,Aggrey Street,residential,,False,False,13.177,"LINESTRING (39.2811414 -6.8201815, 39.2810223 -6.8201738)",,,,
448720156,Aggrey Street,residential,,False,True,57.053,"LINESTRING (39.2811414 -6.8201815, 39.2816579 -6.8201973)",,,,
25235769,,residential,,False,False,17.336,"LINESTRING (39.2843256 -6.8174677, 39.2842113 -6.8173608)",,,,
25235769,,residential,,False,True,83.701,"LINESTRING (39.2843256 -6.8174677, 39.2848865 -6.8179741)",,,,
25235772,,residential,,False,False,90.199,"LINESTRING (39.2843256 -6.8174677, 39.2837994 -6.8180882)",,,,
25235772,,residential,,False,True,75.807,"LINESTRING (39.2843256 -6.8174677, 39.2848262 -6.8170011)",,,,
910915460,Mosque Street,residential,,True,False,50.927,"LINESTRING (39.2828201 -6.8190309, 39.2824139 -6.8188139)",,,,
27514585,,residential,,False,False,96.862,"LINESTRING (39.2828201 -6.8190309, 39.2824124 -6.8197258, 39.2823785 -6.8197836)",,,,
27514585,,residential,,False,True,68.753,"LINESTRING (39.2828201 -6.8190309, 39.2830175 -6.8187249, 39.2831584 -6.8185118)",,,,
23363548,Kitumbini Street,residential,,False,False,97.235,"LINESTRING (39.2823785 -6.8197836, 39.2831532 -6.8201995)",,,,
23363548,Kitumbini Street,residential,,False,True,48.303,"LINESTRING (39.2823785 -6.8197836, 39.2822123 -6.8196459, 39.2820119 -6.8195533)",,,,
27514585,,residential,,False,True,96.862,"LINESTRING (39.2823785 -6.8197836, 39.2824124 -6.8197258, 39.2828201 -6.8190309)",,,,
370708746,Kariakoo Street,residential,,False,True,6.293,"LINESTRING (39.2781772 -6.8161813, 39.2781232 -6.8161994)",,,,
415754972,Lumumba Street,secondary,,True,False,148.836,"LINESTRING (39.2781772 -6.8161813, 39.2781959 -6.816227, 39.2786409 -6.8174381)",,,,
27514613,Amani Street,residential,,False,False,6.416,"LINESTRING (39.2778645 -6.8152932, 39.2778097 -6.8153124)",,,,designated
415754972,Lumumba Street,secondary,,True,False,104.614,"LINESTRING (39.2778645 -6.8152932, 39.2780075 -6.8156993, 39.2781772 -6.8161813)",,,,
25108622,Sikukuu Street,residential,,False,False,64.522,"LINESTRING (39.2761914 -6.8192175, 39.2760097 -6.818666)",,,,
25108622,Sikukuu Street,residential,,False,True,52.57,"LINESTRING (39.2761914 -6.8192175, 39.2763447 -6.8196651)",,,,
448217735,Pemba Street,residential,5,False,True,147.787,"LINESTRING (39.2761914 -6.8192175, 39.2770876 -6.8188466, 39.2774137 -6.8186781)",,,,
25108622,Sikukuu Street,residential,,False,False,51.807,"LINESTRING (39.2764928 -6.8201072, 39.2763447 -6.8196651)",,,,
354054638,Narung'ombe Street,residential,7,False,True,52.865,"LINESTRING (39.2764928 -6.8201072, 39.2760587 -6.8203078)",,,,
735125652,Narung'ombe Street,residential,7,False,False,146.14,"LINESTRING (39.2764928 -6.8201072, 39.2776995 -6.8195671)",,,,
448217735,Pemba Street,residential,5,False,True,165.679,"LINESTRING (39.2774137 -6.8186781, 39.2787865 -6.8180764)",,,,
1051126593,,residential,,False,False,51.97,"LINESTRING (39.2774137 -6.8186781, 39.2775607 -6.8191221)",,,,
1051126593,,residential,,False,True,67.573,"LINESTRING (39.2774137 -6.8186781, 39.2771909 -6.8181121)",,,,
448217735,Pemba Street,residential,5,False,False,147.787,"LINESTRING (39.2774137 -6.8186781, 39.2770876 -6.8188466, 39.2761914 -6.8192175)",,,,
448221155,Agrey Street,residential,,False,True,9.049,"LINESTRING (39.2797327 -6.8205082, 39.2796568 -6.8205389)",,,,
372309180,Lumumba Street,secondary,,True,False,69.692,"LINESTRING (39.2796568 -6.8205389, 39.2794478 -6.8199475)",,,,
448221155,Agrey Street,residential,,False,False,9.049,"LINESTRING (39.2796568 -6.8205389, 39.2797327 -6.8205082)",,,,
372309180,Lumumba Street,secondary,,True,False,48.561,"LINESTRING (39.2789321 -6.8184885, 39.2787865 -6.8180764)",,,,
735125649,Tandamti Street,residential,7,False,False,8.59,"LINESTRING (39.2789321 -6.8184885, 39.2790038 -6.8184585)",,,,
735125649,Tandamti Street,residential,7,False,True,167.04399999999998,"LINESTRING (39.2789321 -6.8184885, 39.2782373 -6.818791, 39.2775607 -6.8191221)",,,,
372309180,Lumumba Street,secondary,,True,False,53.608,"LINESTRING (39.2790929 -6.8189434, 39.2789321 -6.8184885)",,,,
735125652,Narung'ombe Street,residential,7,False,True,168.753,"LINESTRING (39.2790929 -6.8189434, 39.2776995 -6.8195671)",,,,
372309180,Lumumba Street,secondary,,True,False,72.285,"LINESTRING (39.2787865 -6.8180764, 39.2785697 -6.817463)",,,,
448217735,Pemba Street,residential,5,False,False,165.679,"LINESTRING (39.2787865 -6.8180764, 39.2774137 -6.8186781)",,,,
370708746,Kariakoo Street,residential,,False,False,6.293,"LINESTRING (39.2781232 -6.8161994, 39.2781772 -6.8161813)",,,,
372309180,Lumumba Street,secondary,,True,False,52.631,"LINESTRING (39.2781232 -6.8161994, 39.2779653 -6.8157528)",,,,
370708746,Kariakoo Street,residential,,False,True,111.279,"LINESTRING (39.2781232 -6.8161994, 39.2776557 -6.8163562, 39.2771683 -6.8165196)",,,,
365852115,Mkunguni Street,residential,5,False,True,111.246,"LINESTRING (39.2785697 -6.817463, 39.2776594 -6.8178919)",,,,
372309180,Lumumba Street,secondary,,True,False,44.285,"LINESTRING (39.2785697 -6.817463, 39.2784369 -6.8170872)",,,,
448221169,Mkunguni Street,secondary,5,False,False,8.334,"LINESTRING (39.2785697 -6.817463, 39.2786409 -6.8174381)",,,,
365844127,Morogoro Road,trunk,,True,False,159.43099999999998,"LINESTRING (39.2774977 -6.8143422, 39.2778045 -6.81447, 39.2778299 -6.8144807, 39.2781231 -6.8146395, 39.2787786 -6.8150008)",T1,,,
415754972,Lumumba Street,secondary,,True,False,26.097,"LINESTRING (39.2774977 -6.8143422, 39.2775587 -6.8144318, 39.2775906 -6.8144888, 39.2776197 -6.8145429)",,,,
735125651,Ungoni Street,residential,,False,False,69.815,"LINESTRING (39.2776554 -6.8148759, 39.2770328 -6.8149856)",,,,
735125651,Ungoni Street,residential,,False,True,7.902,"LINESTRING (39.2776554 -6.8148759, 39.2777263 -6.8148662)",,,,
372309180,Lumumba Street,secondary,,True,False,44.391,"LINESTRING (39.2776554 -6.8148759, 39.2775685 -6.8146069, 39.2775406 -6.8145337, 39.277527 -6.8144977)",,,,
354054638,Narung'ombe Street,residential,7,False,False,52.865,"LINESTRING (39.2760587 -6.8203078, 39.2764928 -6.8201072)",,,,
25108625,Mchikichi Street,residential,6,False,True,168.883,"LINESTRING (39.2794478 -6.8199475, 39.2780404 -6.8205424)",,,,
372309180,Lumumba Street,secondary,,True,False,56.061,"LINESTRING (39.2794478 -6.8199475, 39.2792796 -6.8194718)",,,,
32754767,,residential,,False,False,95.428,"LINESTRING (39.276065 -6.8168896, 39.2763321 -6.8177058)",,,,
370708746,Kariakoo Street,residential,,False,False,72.87,"LINESTRING (39.276065 -6.8168896, 39.2766903 -6.8166799)",,,,
32754767,,residential,,False,True,95.428,"LINESTRING (39.2763321 -6.8177058, 39.276065 -6.8168896)",,,,
1051126595,Mafia Street,residential,5,False,False,74.848,"LINESTRING (39.2763321 -6.8177058, 39.276982 -6.8175143)",,,,
370877318,Bibi Titi Mohamed Road,trunk,,True,False,298.797,"LINESTRING (39.2800874 -6.8170963, 39.2801086 -6.8174055, 39.2801953 -6.8177292, 39.2809516 -6.8196284)",T24,,2,
23350882,Libya Street,residential,,False,False,16.669,"LINESTRING (39.2820628 -6.8177302, 39.2819864 -6.8178595)",,,,
23350882,Libya Street,residential,,False,True,168.44400000000002,"LINESTRING (39.2820628 -6.8177302, 39.2822288 -6.8174496, 39.2823248 -6.8172872, 39.2823513 -6.8172423, 39.2823706 -6.8172097, 39.2827009 -6.8166511, 39.2828353 -6.8164239)",,,,
679602773,,residential,,False,False,115.522,"LINESTRING (39.2820628 -6.8177302, 39.2815948 -6.8174506, 39.281536 -6.8174219, 39.2814822 -6.8174075, 39.2814241 -6.8174044, 39.2811034 -6.817403)",,,,
372192959,Morogoro Road,trunk,,True,False,23.223,"LINESTRING (39.277527 -6.8144977, 39.2773314 -6.8144209)",T1,,,
25060904,Jamhuri Street,unclassified,,False,False,16.748,"LINESTRING (39.2835381 -6.8170669, 39.2834432 -6.8171844)",,,,
25060904,Jamhuri Street,unclassified,,False,True,25.482,"LINESTRING (39.2835381 -6.8170669, 39.2836847 -6.8168899)",,,,
1203059846,,residential,,False,True,81.296,"LINESTRING (39.2835381 -6.8170669, 39.2837305 -6.8171657, 39.2839269 -6.8172549, 39.2840711 -6.8173095, 39.2842113 -6.8173608)",,,,
204598070,Ukami Street,residential,5,False,False,100.403,"LINESTRING (39.2771683 -6.8165196, 39.2774703 -6.8173713)",,,,
370708746,Kariakoo Street,residential,,False,True,55.704,"LINESTRING (39.2771683 -6.8165196, 39.2766903 -6.8166799)",,,,
370708746,Kariakoo Street,residential,,False,False,111.279,"LINESTRING (39.2771683 -6.8165196, 39.2776557 -6.8163562, 39.2781232 -6.8161994)",,,,
204598070,Ukami Street,residential,5,False,False,61.538,"LINESTRING (39.2774703 -6.8173713, 39.2776594 -6.8178919)",,,,
204598070,Ukami Street,residential,5,False,True,100.403,"LINESTRING (39.2774703 -6.8173713, 39.2771683 -6.8165196)",,,,
1051126595,Mafia Street,residential,5,False,False,111.299,"LINESTRING (39.2774703 -6.8173713, 39.2784369 -6.8170872)",,,,
1051126595,Mafia Street,residential,5,False,True,56.209,"LINESTRING (39.2774703 -6.8173713, 39.276982 -6.8175143)",,,,
1051126593,,residential,,False,False,114.253,"LINESTRING (39.2758447 -6.8142606, 39.276184 -6.8152313)",,,,
271456858,Kipande Street,residential,,False,True,122.166,"LINESTRING (39.2758447 -6.8142606, 39.2762197 -6.8142832, 39.2767272 -6.8144323, 39.2768175 -6.8145011, 39.2768789 -6.8145633)",,,,
37870814,Band Street,residential,,False,True,57.894,"LINESTRING (39.2811034 -6.817403, 39.2808496 -6.8169474)",,,,
37870814,Band Street,residential,,False,False,117.25500000000001,"LINESTRING (39.2811034 -6.817403, 39.2812906 -6.8177198, 39.2814455 -6.8178954, 39.2817864 -6.8181976)",,,,
