osmid,name,highway,oneway,reversed,length,ref,geometry,junction
53356845,Rue du Port,residential,False,False,119.055,,"LINESTRING (18.5814781 4.36018, 18.5823017 4.359493)",
53356845,Rue du Port,residential,False,True,87.249,,"LINESTRING (18.5814781 4.36018, 18.5810436 4.3608342)",
53356855,Avenue du Colonel Conus,residential,False,False,122.038,,"LINESTRING (18.5814781 4.36018, 18.5821777 4.3610273)",
53356855,Avenue du Colonel Conus,residential,False,True,136.342,,"LINESTRING (18.5814781 4.36018, 18.5806472 4.3592761)",
53356855,Avenue du Colonel Conus,residential,False,False,136.342,,"LINESTRING (18.5806472 4.3592761, 18.5814781 4.36018)",
53356843,Avenue du Président Mobutu,residential,False,True,119.433,,"LINESTRING (18.5823017 4.359493, 18.5829623 4.3603414)",
53356845,Rue du Port,residential,False,False,78.451,,"LINESTRING (18.5823017 4.359493, 18.5828334 4.3590275)",
53356845,Rue du Port,residential,False,True,119.055,,"LINESTRING (18.5823017 4.359493, 18.5814781 4.36018)",
53356842,,residential,False,False,48.73,,"LINESTRING (18.5819163 4.3613796, 18.5821777 4.3610273)",
53356842,,residential,False,True,55.697,,"LINESTRING (18.5819163 4.3613796, 18.5816146 4.3617801)",
53356857,,primary,False,False,114.194,RN 6,"LINESTRING (18.5819163 4.3613796, 18.5810436 4.3608342)",
53356857,,primary,False,True,77.345,RN 6,"LINESTRING (18.5819163 4.3613796, 18.5824973 4.3617646)",
53356842,,residential,False,False,115.691,,"LINESTRING (18.5821777 4.3610273, 18.5829623 4.3603414)",
53356842,,residential,False,True,48.73,,"LINESTRING (18.5821777 4.3610273, 18.5819163 4.3613796)",
53356855,Avenue du Colonel Conus,residential,False,False,81.549,,"LINESTRING (18.5821777 4.3610273, 18.582623 4.361611)",
53356855,Avenue du Colonel Conus,residential,False,True,122.038,,"LINESTRING (18.5821777 4.3610273, 18.5814781 4.36018)",
53356842,,residential,False,True,115.691,,"LINESTRING (18.5829623 4.3603414, 18.5821777 4.3610273)",
53356843,Avenue du Président Mobutu,residential,False,False,119.433,,"LINESTRING (18.5829623 4.3603414, 18.5823017 4.359493)",
53356843,Avenue du Président Mobutu,residential,False,True,18.259,,"LINESTRING (18.5829623 4.3603414, 18.5830762 4.36046)",
53356843,Avenue du Président Mobutu,residential,False,False,18.259,,"LINESTRING (18.5830762 4.36046, 18.5829623 4.3603414)",
53356843,Avenue du Président Mobutu,residential,False,True,138.329,,"LINESTRING (18.5830762 4.36046, 18.5838488 4.3614368)",
53356860,,residential,False,False,81.665,,"LINESTRING (18.5830762 4.36046, 18.583535 4.3600805, 18.5836057 4.3599595)",
53356845,Rue du Port,residential,False,True,78.451,,"LINESTRING (18.5828334 4.3590275, 18.5823017 4.359493)",
53356861,,residential,False,False,134.432,,"LINESTRING (18.5828334 4.3590275, 18.5836057 4.3599595)",
53356860,,residential,False,False,77.658,,"LINESTRING (18.5836057 4.3599595, 18.5841442 4.3595129)",
53356861,,residential,False,False,139.868,,"LINESTRING (18.5836057 4.3599595, 18.5843754 4.3609561)",
53356861,,residential,False,True,134.432,,"LINESTRING (18.5836057 4.3599595, 18.5828334 4.3590275)",
53356860,,residential,False,True,81.665,,"LINESTRING (18.5836057 4.3599595, 18.583535 4.3600805, 18.5830762 4.36046)",
53356853,Rue Joseph Degrain,residential,False,True,48.897,,"LINESTRING (18.5878112 4.3606595, 18.587481 4.360951)",
