osmid,oneway,name,highway,reversed,length,geometry,bridge,tunnel
230239995,False,Kralja Zvonimira,tertiary,False,135.22500000000002,"LINESTRING (17.2315744 43.7177491, 17.2308727 43.718051, 17.2304909 43.7182081, 17.2303674 43.7182589, 17.2301268 43.7183687)",,
230239995,False,Kralja Zvonimira,tertiary,True,84.666,"LINESTRING (17.2315744 43.7177491, 17.2319732 43.7175686, 17.2320831 43.7175188, 17.2322056 43.7174644, 17.2324701 43.7173483)",,
167349122,False,Mijata Tomića,secondary,True,60.063,"LINESTRING (17.2290373 43.715147, 17.2290821 43.7150536, 17.2292553 43.7146975, 17.2292928 43.7146397)",,
475073003,False,Brigade kralja Tomislava,residential,True,105.598,"LINESTRING (17.2290373 43.715147, 17.2291332 43.7151581, 17.2295368 43.7152178, 17.2296005 43.7152288, 17.2296703 43.7152408, 17.2298044 43.7152651, 17.2299611 43.7152954, 17.2301192 43.7153279, 17.2302232 43.7153529, 17.230312 43.7153732)",,
791674818,False,Stjepana Radića,residential,False,61.863,"LINESTRING (17.2290373 43.715147, 17.2289434 43.7151355, 17.2287515 43.7151097, 17.2282795 43.7150495)",,
1131087920,False,Mijata Tomića,secondary,False,97.65100000000001,"LINESTRING (17.2290373 43.715147, 17.228998 43.7152282, 17.2288541 43.7155475, 17.2286716 43.7158606, 17.2286009 43.7159654)",,
475072940,False,Bana Kulina,residential,False,88.465,"LINESTRING (17.2255166 43.7183083, 17.2256478 43.7181228, 17.2257685 43.7179628, 17.2258667 43.7178228, 17.2259051 43.717755, 17.2259367 43.7176627, 17.2259588 43.7175846)",,
475072940,False,Bana Kulina,residential,True,37.737,"LINESTRING (17.2255166 43.7183083, 17.2253897 43.7185477, 17.2253798 43.7186304)",,
793790328,False,Mehmed Age Pruščanina,residential,True,125.73400000000001,"LINESTRING (17.2255166 43.7183083, 17.2251958 43.7181802, 17.2250366 43.7181073, 17.2249667 43.7180529, 17.224904 43.7180007, 17.224857 43.7179039, 17.2248538 43.717825, 17.2249269 43.7177201, 17.225172 43.7174939)",,
168805156,False,,residential,True,73.839,"LINESTRING (17.2268306 43.715087, 17.2259256 43.7149726)",,
167455362,True,Safvet bega Bašagića,residential,False,27.721,"LINESTRING (17.2268306 43.715087, 17.2268807 43.7148768, 17.226889 43.7148413)",,
167455364,True,Mijata Tomića,secondary,False,112.53999999999999,"LINESTRING (17.228049 43.7166755, 17.2280422 43.7167056, 17.2280352 43.7167339, 17.2279479 43.7168432, 17.2277691 43.717024, 17.2273022 43.7174498, 17.2272408 43.7174918)",,
170734832,True,Mijata Tomića,secondary,False,119.195,"LINESTRING (17.228049 43.7166755, 17.2280013 43.7166873, 17.227962 43.7167018, 17.2279295 43.7167207, 17.227869 43.7167806, 17.2275579 43.7170811, 17.2275438 43.7170949, 17.2273433 43.7172905, 17.2272214 43.7174082, 17.227186 43.7174593, 17.2271669 43.7175169)",,
168852054,False,Bara,residential,True,29.266,"LINESTRING (17.2276208 43.7176871, 17.2276955 43.7174295)",,
167455390,False,Bara,residential,False,13.221,"LINESTRING (17.2276208 43.7176871, 17.2277067 43.7176793, 17.2277764 43.7176541)",,
167455390,False,Bara,residential,True,38.485,"LINESTRING (17.2276208 43.7176871, 17.2275414 43.7176769, 17.2274476 43.7176401, 17.2273124 43.7175482, 17.2272408 43.7174918)",,
167455362,True,Safvet bega Bašagića,residential,False,38.751,"LINESTRING (17.2257593 43.7159728, 17.2260383 43.7158568, 17.2261833 43.7158074)",,
167455378,False,Bega Kopčića,residential,False,41.725,"LINESTRING (17.2257593 43.7159728, 17.2257705 43.716075, 17.2257938 43.7162033, 17.2258136 43.7163459)",,
167455378,False,Bega Kopčića,residential,True,138.166,"LINESTRING (17.2257593 43.7159728, 17.2256759 43.7158512, 17.2255419 43.7156494, 17.2255157 43.7156099, 17.2253238 43.7154101, 17.2252728 43.7153747, 17.2251811 43.7153064, 17.2250755 43.7152216, 17.2249694 43.715133, 17.2247094 43.7150217)",,
167455392,False,Tabašnica,residential,False,253.037,"LINESTRING (17.2301268 43.7183687, 17.2301832 43.7184326, 17.2302 43.7185019, 17.2301861 43.7185492, 17.2300439 43.7187489, 17.2299742 43.7188575, 17.2298562 43.7190668, 17.2297328 43.7193016, 17.2296399 43.7194908, 17.2295656 43.7196362, 17.2294862 43.7198193, 17.2294236 43.7199183, 17.2292966 43.7200789, 17.2291829 43.7202454, 17.2291188 43.7204035, 17.2290898 43.7204679)",,
168654225,False,Ivana Gorana Kovačića,residential,True,76.172,"LINESTRING (17.2301268 43.7183687, 17.2300662 43.7183041, 17.2299853 43.7182118, 17.2296244 43.7177879)",,
230239995,False,Kralja Zvonimira,tertiary,True,135.22500000000002,"LINESTRING (17.2301268 43.7183687, 17.2303674 43.7182589, 17.2304909 43.7182081, 17.2308727 43.718051, 17.2315744 43.7177491)",,
230240001,False,Kralja Zvonimira,tertiary,False,170.031,"LINESTRING (17.2301268 43.7183687, 17.2295161 43.7186535, 17.2294415 43.7186885, 17.2292561 43.7187833, 17.2290308 43.7189016, 17.2287036 43.7190571, 17.2284769 43.7191599, 17.2284233 43.7191894, 17.2283716 43.7192211)",,
665836863,False,Mijata Tomića,secondary,False,80.90299999999999,"LINESTRING (17.2266983 43.7178792, 17.2265211 43.7180545, 17.2263567 43.7182856, 17.2261685 43.7184961)",,
745352468,False,Bega Kopčića,residential,False,22.6,"LINESTRING (17.2266983 43.7178792, 17.2266265 43.7178445, 17.226579 43.7178176, 17.2264659 43.717765)",,
"[167455386, 170738663]",False,Uska,"['living_street', 'residential']",False,160.225,"LINESTRING (17.2261685 43.7184961, 17.2262591 43.71852, 17.2263449 43.7185665, 17.2264334 43.7186131, 17.226581 43.7186635, 17.2266563 43.7186897, 17.2267258 43.7187139, 17.2269125 43.7187648, 17.2270254 43.7187866, 17.2270627 43.7187938, 17.2271048 43.7188087, 17.2271764 43.7188341, 17.2272542 43.718869, 17.2272979 43.7188924, 17.2273266 43.7189077, 17.2273921 43.718958, 17.2274658 43.7189896, 17.2275983 43.7190429, 17.2276652 43.7190616, 17.2277007 43.7190626, 17.2277321 43.7190577, 17.227773 43.7190429, 17.2279048 43.7189594)",,
665836863,False,Mijata Tomića,secondary,False,42.311,"LINESTRING (17.2261685 43.7184961, 17.225999 43.7186754, 17.2258776 43.7188132)",,
665836863,False,Mijata Tomića,secondary,True,80.90299999999999,"LINESTRING (17.2261685 43.7184961, 17.2263567 43.7182856, 17.2265211 43.7180545, 17.2266983 43.7178792)",,
167455390,False,Bara,residential,True,11.321,"LINESTRING (17.2278727 43.7175798, 17.2277764 43.7176541)",,
793790329,False,Mehmed Age Pruščanina,residential,True,60.845,"LINESTRING (17.2259588 43.7175846, 17.2253194 43.7172916)",,
167455378,False,Bega Kopčića,residential,True,66.225,"LINESTRING (17.2259588 43.7175846, 17.2259851 43.7174408, 17.2259817 43.717274, 17.225971 43.7169904)",,
475072940,False,Bana Kulina,residential,True,88.465,"LINESTRING (17.2259588 43.7175846, 17.2259367 43.7176627, 17.2259051 43.717755, 17.2258667 43.7178228, 17.2257685 43.7179628, 17.2256478 43.7181228, 17.2255166 43.7183083)",,
745352468,False,Bega Kopčića,residential,True,45.456,"LINESTRING (17.2259588 43.7175846, 17.2261603 43.7176521, 17.2263973 43.7177347, 17.2264659 43.717765)",,
900768010,True,Mijata Tomića,secondary,False,55.355999999999995,"LINESTRING (17.2271669 43.7175169, 17.2269121 43.717745, 17.2266983 43.7178792)",,
167455367,False,,living_street,True,85.22099999999999,"LINESTRING (17.2262271 43.7192839, 17.2262513 43.7192394, 17.2263478 43.7191405, 17.2263988 43.7190746, 17.2264439 43.7190229, 17.2263798 43.7190035, 17.2262887 43.7189628, 17.2261759 43.7189266, 17.2260586 43.7188907, 17.2258776 43.7188132)",,
167455390,False,Bara,residential,False,11.321,"LINESTRING (17.2277764 43.7176541, 17.2278727 43.7175798)",,
167455390,False,Bara,residential,True,13.221,"LINESTRING (17.2277764 43.7176541, 17.2277067 43.7176793, 17.2276208 43.7176871)",,
167913320,False,Bara,residential,False,89.54599999999999,"LINESTRING (17.2277764 43.7176541, 17.2278455 43.717756, 17.2281874 43.7179756, 17.2282832 43.7180433, 17.2284354 43.7181341, 17.2285642 43.7182126)",,
475072998,False,Bana Jelačića,residential,False,120.27,"LINESTRING (17.227461 43.7127114, 17.2274121 43.7129495, 17.2273854 43.7130795, 17.2273701 43.7131415, 17.2273483 43.7132144, 17.2271811 43.7137734)",,
167913257,False,Zrinsko-Frankopanska,residential,False,49.157,"LINESTRING (17.2246045 43.7125792, 17.2252147 43.7126092)",,
167913257,False,Zrinsko-Frankopanska,residential,True,70.939,"LINESTRING (17.2246045 43.7125792, 17.224123 43.7125424, 17.2237271 43.71251)",,
167913257,False,Zrinsko-Frankopanska,residential,True,49.157,"LINESTRING (17.2252147 43.7126092, 17.2246045 43.7125792)",,
167913257,False,Zrinsko-Frankopanska,residential,False,50.452,"LINESTRING (17.2252147 43.7126092, 17.2254963 43.7126044, 17.2258423 43.7126083)",,
791674816,False,Katarine Kotromanić,residential,True,105.02099999999999,"LINESTRING (17.2252147 43.7126092, 17.2252034 43.7126286, 17.2251846 43.7127895, 17.2251588 43.7130918, 17.225139 43.7133246, 17.2251156 43.7135498)",,
167913316,False,,residential,True,64.411,"LINESTRING (17.2233663 43.7126047, 17.2234756 43.7127654, 17.2235684 43.7128759, 17.2236667 43.7129628, 17.2238707 43.7130214)",,
167913347,False,,residential,True,76.404,"LINESTRING (17.2233663 43.7126047, 17.2230716 43.7126689, 17.223017 43.7127025, 17.223017 43.7127499, 17.2231098 43.7131091)",,
475072989,False,Virgilija Nevjestića,residential,True,30.869,"LINESTRING (17.2233663 43.7126047, 17.2235459 43.7125526, 17.2237271 43.71251)",,
167913257,False,Zrinsko-Frankopanska,residential,True,50.452,"LINESTRING (17.2258423 43.7126083, 17.2254963 43.7126044, 17.2252147 43.7126092)",,
167913391,False,Drage Juriča,residential,True,54.972,"LINESTRING (17.2258423 43.7126083, 17.225908 43.7129194, 17.2259215 43.7130988)",,
167913391,False,Drage Juriča,residential,True,55.336,"LINESTRING (17.2259215 43.7130988, 17.225879 43.7135955)",,
167913391,False,Drage Juriča,residential,False,54.972,"LINESTRING (17.2259215 43.7130988, 17.225908 43.7129194, 17.2258423 43.7126083)",,
167913347,False,,residential,False,76.404,"LINESTRING (17.2231098 43.7131091, 17.223017 43.7127499, 17.223017 43.7127025, 17.2230716 43.7126689, 17.2233663 43.7126047)",,
167913336,False,Branimirova,residential,False,61.566,"LINESTRING (17.2251156 43.7135498, 17.225879 43.7135955)",,
791674816,False,Katarine Kotromanić,residential,False,105.02099999999999,"LINESTRING (17.2251156 43.7135498, 17.225139 43.7133246, 17.2251588 43.7130918, 17.2251846 43.7127895, 17.2252034 43.7126286, 17.2252147 43.7126092)",,
791674816,False,Katarine Kotromanić,residential,True,40.141,"LINESTRING (17.2251156 43.7135498, 17.2251122 43.7135825, 17.2250997 43.7137522, 17.2250934 43.7139104)",,
167913336,False,Branimirova,residential,True,61.566,"LINESTRING (17.225879 43.7135955, 17.2251156 43.7135498)",,
167913391,False,Drage Juriča,residential,False,55.336,"LINESTRING (17.225879 43.7135955, 17.2259215 43.7130988)",,
167913336,False,Branimirova,residential,False,106.616,"LINESTRING (17.225879 43.7135955, 17.2263214 43.713635, 17.2271811 43.7137734)",,
167913391,False,Drage Juriča,residential,True,80.72,"LINESTRING (17.225879 43.7135955, 17.2258336 43.7140032, 17.2258143 43.714073, 17.2257757 43.7141595, 17.225683 43.7142991)",,
167913336,False,Branimirova,residential,True,106.616,"LINESTRING (17.2271811 43.7137734, 17.2263214 43.713635, 17.225879 43.7135955)",,
475072998,False,Bana Jelačića,residential,False,121.04500000000002,"LINESTRING (17.2271811 43.7137734, 17.2271436 43.7139021, 17.2270782 43.7141468, 17.2270627 43.7142049, 17.2270571 43.7142256, 17.2270471 43.7142631, 17.227042 43.7142822, 17.2269947 43.7144592, 17.226983 43.7145014, 17.2269803 43.7145109, 17.2269506 43.7146179, 17.2269002 43.7148021, 17.226889 43.7148413)",,
475072998,False,Bana Jelačića,residential,True,120.27000000000001,"LINESTRING (17.2271811 43.7137734, 17.2273483 43.7132144, 17.2273701 43.7131415, 17.2273854 43.7130795, 17.2274121 43.7129495, 17.227461 43.7127114)",,
167913261,False,Mehmed Age Pruščanina,residential,False,145.383,"LINESTRING (17.2239191 43.713852, 17.2239248 43.7138961, 17.2240341 43.7141208, 17.2241797 43.7143088, 17.2242283 43.7143622, 17.2243729 43.7145563, 17.2244243 43.7146254, 17.2244429 43.7146504, 17.2245712 43.7148354, 17.2245957 43.7148685, 17.2247094 43.7150217)",,
167913315,False,,residential,True,95.674,"LINESTRING (17.2239191 43.713852, 17.2240133 43.7138243, 17.2240944 43.7138194, 17.2242059 43.713823, 17.2250934 43.7139104)",,
475072989,False,Virgilija Nevjestića,residential,False,92.485,"LINESTRING (17.2239191 43.713852, 17.2238999 43.713703, 17.2238902 43.7136276, 17.2238859 43.7134924, 17.2238707 43.7130214)",,
618115406,False,Kovačka,residential,False,198.828,"LINESTRING (17.2239191 43.713852, 17.2238808 43.7138812, 17.2238443 43.7139134, 17.2238059 43.7139548, 17.2237791 43.714009, 17.2237763 43.7140613, 17.2238036 43.7142113, 17.2238528 43.7144245, 17.2239292 43.7147517, 17.2239453 43.7148253, 17.2239721 43.7149145, 17.224015 43.7150386, 17.2241979 43.7155761)",,
167913315,False,,residential,False,95.674,"LINESTRING (17.2250934 43.7139104, 17.2242059 43.713823, 17.2240944 43.7138194, 17.2240133 43.7138243, 17.2239191 43.713852)",,
475072994,False,Stjepana Radića,residential,True,210.492,"LINESTRING (17.2250934 43.7139104, 17.2250987 43.7139935, 17.2251259 43.7141576, 17.2251317 43.7142235, 17.2251365 43.7142782, 17.2251637 43.7144307, 17.225208 43.714514, 17.2252643 43.7145712, 17.2253421 43.714608, 17.2253984 43.7146255, 17.2255808 43.7146585, 17.2259818 43.7147156, 17.2267684 43.7148246, 17.226889 43.7148413)",,
791674816,False,Katarine Kotromanić,residential,False,40.141,"LINESTRING (17.2250934 43.7139104, 17.2250997 43.7137522, 17.2251122 43.7135825, 17.2251156 43.7135498)",,
167913391,False,Drage Juriča,residential,False,80.72,"LINESTRING (17.225683 43.7142991, 17.2257757 43.7141595, 17.2258143 43.714073, 17.2258336 43.7140032, 17.225879 43.7135955)",,
606822532,False,Stjepana Radića,residential,False,52.885000000000005,"LINESTRING (17.2275345 43.7149336, 17.2273991 43.7149143, 17.2270276 43.7148611, 17.226889 43.7148413)",,
606822532,False,Stjepana Radića,residential,True,61.247,"LINESTRING (17.2275345 43.7149336, 17.2282185 43.7150401, 17.2282795 43.7150495)",,
"[1051150361, 779971621, 167913303]",False,Sv. Venancija,residential,"[False, True]",247.339,"LINESTRING (17.2275345 43.7149336, 17.227544 43.7148971, 17.2276288 43.7145704, 17.2277247 43.7145439, 17.2278493 43.7144813, 17.2280133 43.7144037, 17.2281291 43.7143702, 17.2282218 43.7143563, 17.2283222 43.714373, 17.2283963 43.7143889, 17.2284651 43.7144037, 17.228608 43.7144316, 17.228693 43.7144261, 17.2287702 43.7144093, 17.2288376 43.7143352, 17.2289147 43.7142348, 17.2289405 43.7141865, 17.2289582 43.7141265, 17.2289639 43.7140644, 17.2289615 43.7140004, 17.228943 43.7139117, 17.2289363 43.7138957, 17.2288282 43.713731, 17.2287277 43.7136277, 17.2286711 43.7135925, 17.2286095 43.7135705)",,
167913272,False,Kraljice Jelene,residential,True,196.09799999999998,"LINESTRING (17.2282795 43.7150495, 17.2282692 43.7150777, 17.2282224 43.7152177, 17.2281118 43.7155484, 17.2280723 43.7156239, 17.2280235 43.7156624, 17.2279484 43.7156904, 17.2278882 43.7157097, 17.2278062 43.715763, 17.2277859 43.7157827, 17.2277271 43.71584, 17.2276642 43.7158874, 17.227626 43.7159324, 17.2275141 43.715968, 17.227372 43.7160019, 17.2272943 43.716023, 17.2272776 43.7160275, 17.2272053 43.716055, 17.2271465 43.7160757, 17.2270957 43.7160943, 17.2270275 43.7161061, 17.2269592 43.7161062, 17.2268797 43.716122, 17.2267924 43.7161499, 17.226715 43.7161902)",,
606822532,False,Stjepana Radića,residential,False,61.247,"LINESTRING (17.2282795 43.7150495, 17.2282185 43.7150401, 17.2275345 43.7149336)",,
791674818,False,Stjepana Radića,residential,True,61.863,"LINESTRING (17.2282795 43.7150495, 17.2287515 43.7151097, 17.2289434 43.7151355, 17.2290373 43.715147)",,
167913234,False,Silvija Strahimira Kranjčevića,residential,True,127.76,"LINESTRING (17.230312 43.7153732, 17.2302692 43.7154077, 17.2300729 43.715562, 17.2293908 43.7160555, 17.2292885 43.7161082, 17.2291759 43.716174)",,
475073003,False,Brigade kralja Tomislava,residential,False,105.598,"LINESTRING (17.230312 43.7153732, 17.2302232 43.7153529, 17.2301192 43.7153279, 17.2299611 43.7152954, 17.2298044 43.7152651, 17.2296703 43.7152408, 17.2296005 43.7152288, 17.2295368 43.7152178, 17.2291332 43.7151581, 17.2290373 43.715147)",,
475073003,False,Brigade kralja Tomislava,residential,True,46.463,"LINESTRING (17.230312 43.7153732, 17.2304797 43.7154083, 17.2307179 43.7154962, 17.2308396 43.7155402)",,
167913400,False,Matića Pazarišće,residential,True,165.69,"LINESTRING (17.2308396 43.7155402, 17.2308025 43.7155679, 17.2306655 43.7156703, 17.2294025 43.7164874, 17.2293401 43.7165582)",,
"[475073001, 762370165]",False,Luških žrtava 1943.,residential,"[False, True]",201.477,"LINESTRING (17.2308396 43.7155402, 17.2308701 43.715518, 17.2311216 43.715317, 17.2317523 43.7149137, 17.2318185 43.7148713, 17.2325059 43.7144219, 17.2326781 43.7143104)",,
475073003,False,Brigade kralja Tomislava,residential,False,46.462999999999994,"LINESTRING (17.2308396 43.7155402, 17.2307179 43.7154962, 17.2304797 43.7154083, 17.230312 43.7153732)",,
"[230240000, 760801641, 760801642]",False,Brigade kralja Tomislava,residential,True,281.074,"LINESTRING (17.2308396 43.7155402, 17.2311742 43.7156672, 17.2314124 43.7157472, 17.2314327 43.7157527, 17.2314546 43.7157612, 17.2316429 43.7158337, 17.231728 43.7158662, 17.2318698 43.7159162, 17.2319228 43.715935, 17.2319549 43.7159464, 17.2320412 43.7159704, 17.2321202 43.7159972, 17.2322033 43.7160268, 17.2322823 43.7160518, 17.2325802 43.7161519, 17.2326531 43.7161818, 17.2331594 43.7163668, 17.2332422 43.7163973, 17.233533 43.71648, 17.2337422 43.716547, 17.2338568 43.7165837, 17.2339976 43.7166213)",yes,
172332214,False,Kovačka,residential,False,81.024,"LINESTRING (17.2241979 43.7155761, 17.2242967 43.7155615, 17.2243441 43.7155563, 17.224375 43.715548, 17.2244086 43.7155252, 17.2244244 43.7155055, 17.2244454 43.7154447, 17.2245148 43.7152995, 17.2245474 43.7152144, 17.2245674 43.7151604, 17.2245875 43.7151143, 17.2246038 43.7150879, 17.2246232 43.7150648, 17.224647 43.7150471, 17.2247094 43.7150217)",,
618115406,False,Kovačka,residential,True,198.828,"LINESTRING (17.2241979 43.7155761, 17.224015 43.7150386, 17.2239721 43.7149145, 17.2239453 43.7148253, 17.2239292 43.7147517, 17.2238528 43.7144245, 17.2238036 43.7142113, 17.2237763 43.7140613, 17.2237791 43.714009, 17.2238059 43.7139548, 17.2238443 43.7139134, 17.2238808 43.7138812, 17.2239191 43.713852)",,
745352467,False,Kovačka,residential,False,108.132,"LINESTRING (17.2241979 43.7155761, 17.2242142 43.7156994, 17.2242081 43.7158906, 17.2242162 43.7160661, 17.2242457 43.7162716, 17.2242771 43.7165458)",,
167455377,True,Mijata Tomića,secondary,False,90.599,"LINESTRING (17.2286009 43.7159654, 17.2285449 43.7160422, 17.2282777 43.7164012, 17.2281497 43.7165603, 17.2280798 43.7166406, 17.228049 43.7166755)",,
167913234,False,Silvija Strahimira Kranjčevića,residential,False,51.723,"LINESTRING (17.2286009 43.7159654, 17.228884 43.7160708, 17.2289714 43.7161054, 17.2290733 43.7161402, 17.2291759 43.716174)",,
1131087920,False,Mijata Tomića,secondary,True,97.65100000000001,"LINESTRING (17.2286009 43.7159654, 17.2286716 43.7158606, 17.2288541 43.7155475, 17.228998 43.7152282, 17.2290373 43.715147)",,
167913339,False,,residential,False,53.984,"LINESTRING (17.2245003 43.716047, 17.2245233 43.7162598, 17.2245254 43.7163348, 17.2244999 43.7164121, 17.2244585 43.7165258)",,
167913249,False,Silvija Strahimira Kranjčevića,residential,True,26.135,"LINESTRING (17.2291759 43.716174, 17.2289576 43.7163482)",,
167913234,False,Silvija Strahimira Kranjčevića,residential,False,127.76,"LINESTRING (17.2291759 43.716174, 17.2292885 43.7161082, 17.2293908 43.7160555, 17.2300729 43.715562, 17.2302692 43.7154077, 17.230312 43.7153732)",,
167913234,False,Silvija Strahimira Kranjčevića,residential,True,51.723,"LINESTRING (17.2291759 43.716174, 17.2290733 43.7161402, 17.2289714 43.7161054, 17.228884 43.7160708, 17.2286009 43.7159654)",,
167913378,False,Muse Ćazima Ćatića,residential,True,40.373,"LINESTRING (17.2258136 43.7163459, 17.2253119 43.7163644)",,
167455378,False,Bega Kopčića,residential,False,72.99499999999999,"LINESTRING (17.2258136 43.7163459, 17.2258735 43.7165114, 17.2259691 43.7168825, 17.225971 43.7169904)",,
167455378,False,Bega Kopčića,residential,True,41.725,"LINESTRING (17.2258136 43.7163459, 17.2257938 43.7162033, 17.2257705 43.716075, 17.2257593 43.7159728)",,
167913249,False,Silvija Strahimira Kranjčevića,residential,False,26.135,"LINESTRING (17.2289576 43.7163482, 17.2291759 43.716174)",,
618115397,False,Silvija Strahimira Kranjčevića,residential,False,38.604,"LINESTRING (17.2289576 43.7163482, 17.2293401 43.7165582)",,
167913249,False,Silvija Strahimira Kranjčevića,residential,True,125.68399999999998,"LINESTRING (17.2289576 43.7163482, 17.2286609 43.7165718, 17.2283753 43.7167688, 17.2282791 43.7168576, 17.2282749 43.7169209, 17.2282691 43.717013, 17.2282836 43.7171046, 17.2282681 43.7171412, 17.2282366 43.717175, 17.2281628 43.7172543)",,
167913261,False,Mehmed Age Pruščanina,residential,False,103.102,"LINESTRING (17.2253119 43.7163644, 17.2253194 43.7172916)",,
167913378,False,Muse Ćazima Ćatića,residential,False,40.373,"LINESTRING (17.2253119 43.7163644, 17.2258136 43.7163459)",,
167913261,False,Mehmed Age Pruščanina,residential,True,158.728,"LINESTRING (17.2253119 43.7163644, 17.2252542 43.7160246, 17.2251139 43.7156006, 17.2249509 43.7153357, 17.2247094 43.7150217)",,
167913378,False,Muse Ćazima Ćatića,residential,True,70.967,"LINESTRING (17.2253119 43.7163644, 17.2250511 43.7164003, 17.224912 43.7164285, 17.2244585 43.7165258)",,
167913378,False,Muse Ćazima Ćatića,residential,True,14.747,"LINESTRING (17.2244585 43.7165258, 17.2242771 43.7165458)",,
