osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,bridge,lanes
"[678170701, 678170702, 678176463]",primary,False,True,77.664,"LINESTRING (17.7631468 43.6614944, 17.7630766 43.6613426, 17.7630292 43.6611959, 17.762992 43.6610807, 17.762947 43.66095, 17.7629337 43.6609115, 17.7628997 43.6608197)",M 115;M-17,,,,"['2', '3']"
678170703,primary,False,False,54.80800000000001,"LINESTRING (17.7631468 43.6614944, 17.7632979 43.6617808, 17.7633671 43.6619603)",M 115;M-17,,,,2
"[1149059419, 220276687]",residential,False,False,143.102,"LINESTRING (17.7631468 43.6614944, 17.7630007 43.661503, 17.762888 43.6615032, 17.7627571 43.6615019, 17.7627022 43.6615082, 17.7626536 43.6615236, 17.7625982 43.6615532, 17.762565 43.6615815, 17.7625206 43.6616209, 17.7624854 43.6616715, 17.7624592 43.6617161, 17.7624423 43.6617608, 17.7624216 43.6618336, 17.7624143 43.6619253, 17.7623768 43.6623952)",,,,,
220276634,primary_link,True,False,42.628,"LINESTRING (17.7628997 43.6608197, 17.7628258 43.6607673, 17.7627293 43.660711, 17.7626305 43.6606659, 17.7626191 43.6606617, 17.7624647 43.6606055)",M-16.2,,,,1
"[678170701, 678170702, 678176463]",primary,False,False,77.66399999999999,"LINESTRING (17.7628997 43.6608197, 17.7629337 43.6609115, 17.762947 43.66095, 17.762992 43.6610807, 17.7630292 43.6611959, 17.7630766 43.6613426, 17.7631468 43.6614944)",M 115;M-17,,,,"['2', '3']"
678176463,primary,False,True,23.983,"LINESTRING (17.7628997 43.6608197, 17.7628588 43.6607, 17.7628403 43.6606086)",M 115;M-17,,,,2
220276616,living_street,False,False,13.768,"LINESTRING (17.7598996 43.6612804, 17.7597473 43.6613369)",,,,,
220276616,living_street,False,True,222.351,"LINESTRING (17.7598996 43.6612804, 17.7599144 43.6612048, 17.7599205 43.661066, 17.7599265 43.6609302, 17.7599318 43.6607895, 17.7599391 43.6606538, 17.7599468 43.6605094, 17.7599493 43.6604635, 17.7599505 43.660394, 17.7599527 43.6602596, 17.7599551 43.6601149, 17.7599554 43.6600982, 17.7599537 43.6599651, 17.7599533 43.6599347, 17.7599412 43.6597912, 17.759939 43.6597564, 17.7599288 43.6597235, 17.7598954 43.6597166, 17.7598567 43.6597174, 17.7597655 43.6597194, 17.7593215 43.6597243)",,,,,
220276640,living_street,False,False,107.92399999999999,"LINESTRING (17.7598996 43.6612804, 17.7600198 43.6613461, 17.7600388 43.661353, 17.7600985 43.6613746, 17.7602039 43.6613954, 17.7602816 43.6614323, 17.7603157 43.6615132, 17.7603274 43.6616726, 17.7603572 43.661815, 17.7604395 43.6620716)",,,,,
220276691,living_street,False,True,47.816,"LINESTRING (17.7581063 43.660067, 17.7581293 43.6596373)",,,,,
220276671,living_street,False,False,58.522,"LINESTRING (17.7581063 43.660067, 17.7583676 43.6602432, 17.7586393 43.6604252)",,,,,
220276671,living_street,False,True,56.742,"LINESTRING (17.7581063 43.660067, 17.7579692 43.6599753, 17.7578585 43.6598702, 17.7578019 43.6597858, 17.7577216 43.6596483)",,,,,
220276695,living_street,False,False,66.40599999999999,"LINESTRING (17.7593683 43.6587579, 17.7592821 43.6588904, 17.7591853 43.6590686, 17.7591591 43.6591184, 17.7591287 43.659163, 17.7591076 43.6592024, 17.759091 43.6593158)",,,,,
220276695,living_street,False,True,125.47399999999999,"LINESTRING (17.7593683 43.6587579, 17.7595802 43.6586609, 17.7598505 43.6585662, 17.7599314 43.6585176, 17.7599527 43.6584537, 17.7599357 43.658396, 17.7595453 43.6579488)",,,,,
576262626,living_street,False,False,94.82799999999999,"LINESTRING (17.7593683 43.6587579, 17.7593912 43.6586941, 17.7594216 43.6586093, 17.7594311 43.6584221, 17.7594035 43.6580864, 17.7594311 43.6580302, 17.7594769 43.6579955, 17.7595453 43.6579488)",,,,,
220276695,living_street,False,False,38.988,"LINESTRING (17.7594162 43.6576166, 17.7594386 43.657756, 17.7594737 43.6578638, 17.7595453 43.6579488)",,,,,
220276654,living_street,False,True,137.671,"LINESTRING (17.7576478 43.6591227, 17.7576525 43.6592908, 17.7576812 43.6593324, 17.7577461 43.6593493, 17.7583848 43.6593311, 17.759091 43.6593158)",,,,,
"[1161561384, 678176459]",primary,False,False,108.344,"LINESTRING (17.7627309 43.6594314, 17.7628084 43.6597492, 17.7628422 43.6598775, 17.76286 43.660067, 17.7628349 43.6603976)",M 115;M-17,,,,"['2', '3']"
220276635,living_street,False,False,129.924,"LINESTRING (17.7593268 43.6608879, 17.759348 43.6608567, 17.7593606 43.6607955, 17.759353 43.6601831, 17.7593215 43.6597243)",,,,,
220276671,living_street,False,False,60.987,"LINESTRING (17.7593268 43.6608879, 17.7594311 43.6609703, 17.759545 43.6610735, 17.7596403 43.6611598, 17.7596972 43.661236, 17.7597346 43.6612979, 17.7597473 43.6613369)",,,,,
220276671,living_street,False,True,49.716,"LINESTRING (17.7593268 43.6608879, 17.7590841 43.6607285, 17.758877 43.6605814)",,,,,
220276635,living_street,False,False,20.581,"LINESTRING (17.7593215 43.6597243, 17.7590657 43.6597211)",,,,,
220276616,living_street,False,False,222.35100000000003,"LINESTRING (17.7593215 43.6597243, 17.7597655 43.6597194, 17.7598567 43.6597174, 17.7598954 43.6597166, 17.7599288 43.6597235, 17.759939 43.6597564, 17.7599412 43.6597912, 17.7599533 43.6599347, 17.7599537 43.6599651, 17.7599554 43.6600982, 17.7599551 43.6601149, 17.7599527 43.6602596, 17.7599505 43.660394, 17.7599493 43.6604635, 17.7599468 43.6605094, 17.7599391 43.6606538, 17.7599318 43.6607895, 17.7599265 43.6609302, 17.7599205 43.661066, 17.7599144 43.6612048, 17.7598996 43.6612804)",,,,,
220276635,living_street,False,True,129.924,"LINESTRING (17.7593215 43.6597243, 17.759353 43.6601831, 17.7593606 43.6607955, 17.759348 43.6608567, 17.7593268 43.6608879)",,,,,
222962716,residential,False,True,95.30099999999999,"LINESTRING (17.7611233 43.662709, 17.7612703 43.6627235, 17.7616112 43.6627547, 17.7622985 43.6628175)",,Nikole Bojanovića,,,
222962989,primary,False,True,198.544,"LINESTRING (17.7611233 43.662709, 17.7610991 43.6627607, 17.7610871 43.6627886, 17.7610489 43.6628444, 17.7608558 43.6630637, 17.7605822 43.6633334, 17.7605451 43.6633687, 17.7603515 43.6635527, 17.7601879 43.6636846, 17.7599519 43.6638515, 17.7596302 43.6640458, 17.7595741 43.6640754)",M 219;M-16.2,Zlatnih Ljiljana,50,,
222962990,primary,False,True,237.30200000000002,"LINESTRING (17.7611233 43.662709, 17.7611396 43.662609, 17.7611555 43.6624719, 17.7613152 43.6613923, 17.7613769 43.6607763, 17.7614032 43.6605848)",M 219;M-16.2,Pere Bilića,,,
220276631,residential,False,True,67.133,"LINESTRING (17.7574757 43.6601892, 17.7572912 43.6602404, 17.7571249 43.6602792, 17.7568835 43.6603316, 17.756681 43.6603723)",,,,,
507292443,residential,False,False,204.119,"LINESTRING (17.7574757 43.6601892, 17.7575768 43.6602697, 17.7582406 43.6606946, 17.758505 43.6608404, 17.7586968 43.660959, 17.7588514 43.6610644, 17.7589638 43.6611519, 17.7590549 43.6612305, 17.7591246 43.6613321, 17.7592357 43.6614859)",,,,,
507292443,residential,False,True,45.009,"LINESTRING (17.7574757 43.6601892, 17.7574361 43.6601555, 17.7574018 43.6601199, 17.7572682 43.6599524, 17.7571898 43.6598424)",,,,,
220276654,living_street,False,False,37.06,"LINESTRING (17.75862 43.6596258, 17.7590804 43.6596139)",,,,,
220276654,living_street,False,True,39.495,"LINESTRING (17.75862 43.6596258, 17.7581293 43.6596373)",,,,,
220276641,living_street,False,False,89.004,"LINESTRING (17.75862 43.6596258, 17.758651 43.6603704, 17.7586465 43.6603987, 17.7586393 43.6604252)",,,,,
220276695,living_street,False,False,125.47399999999999,"LINESTRING (17.7595453 43.6579488, 17.7599357 43.658396, 17.7599527 43.6584537, 17.7599314 43.6585176, 17.7598505 43.6585662, 17.7595802 43.6586609, 17.7593683 43.6587579)",,,,,
576262626,living_street,False,True,94.828,"LINESTRING (17.7595453 43.6579488, 17.7594769 43.6579955, 17.7594311 43.6580302, 17.7594035 43.6580864, 17.7594311 43.6584221, 17.7594216 43.6586093, 17.7593912 43.6586941, 17.7593683 43.6587579)",,,,,
220276695,living_street,False,True,38.988,"LINESTRING (17.7595453 43.6579488, 17.7594737 43.6578638, 17.7594386 43.657756, 17.7594162 43.6576166)",,,,,
220276654,living_street,False,False,39.495,"LINESTRING (17.7581293 43.6596373, 17.75862 43.6596258)",,,,,
220276691,living_street,False,False,47.816,"LINESTRING (17.7581293 43.6596373, 17.7581063 43.660067)",,,,,
220276654,living_street,False,True,32.827,"LINESTRING (17.7581293 43.6596373, 17.7578771 43.6596412, 17.7577216 43.6596483)",,,,,
220276640,living_street,False,True,107.92399999999999,"LINESTRING (17.7604395 43.6620716, 17.7603572 43.661815, 17.7603274 43.6616726, 17.7603157 43.6615132, 17.7602816 43.6614323, 17.7602039 43.6613954, 17.7600985 43.6613746, 17.7600388 43.661353, 17.7600198 43.6613461, 17.7598996 43.6612804)",,,,,
220276671,living_street,False,False,25.832,"LINESTRING (17.7586393 43.6604252, 17.758877 43.6605814)",,,,,
220276641,living_street,False,True,89.004,"LINESTRING (17.7586393 43.6604252, 17.7586465 43.6603987, 17.758651 43.6603704, 17.75862 43.6596258)",,,,,
220276671,living_street,False,True,58.522,"LINESTRING (17.7586393 43.6604252, 17.7583676 43.6602432, 17.7581063 43.660067)",,,,,
220276631,residential,False,False,14.530000000000001,"LINESTRING (17.760216 43.6625892, 17.7601303 43.66258, 17.7600378 43.6625679)",,,,,
222962991,residential,False,False,383.20200000000006,"LINESTRING (17.760216 43.6625892, 17.7603449 43.6626135, 17.7604186 43.6626144, 17.7605086 43.6625902, 17.7605536 43.6625606, 17.760594 43.6624963, 17.760622 43.6624249, 17.7606545 43.6623128, 17.76068 43.6622427, 17.760686 43.6622116, 17.7606839 43.6621784, 17.7606692 43.6620942, 17.7606614 43.6620128, 17.7606701 43.6619566, 17.760687 43.6619004, 17.7607103 43.6618463, 17.7607214 43.6617922, 17.7607382 43.6615896, 17.760758 43.6613576, 17.7607496 43.6611164, 17.7607538 43.6610211, 17.7607605 43.6609361, 17.7608171 43.660702, 17.760927 43.6601361, 17.7609418 43.6600111, 17.760955 43.6599199, 17.7609802 43.6598196, 17.7610084 43.6597563, 17.7610489 43.6596931, 17.7611138 43.6596199, 17.761153 43.659596, 17.7611923 43.6595878, 17.7612693 43.6595779, 17.7613139 43.6595891, 17.7613478 43.6596041)",,Stara cesta,,,
507292443,residential,False,True,22.939,"LINESTRING (17.760216 43.6625892, 17.7601584 43.6625544, 17.7601154 43.6625244, 17.7600233 43.6624384)",,,,,
220276687,residential,False,True,47.378,"LINESTRING (17.7622985 43.6628175, 17.7623768 43.6623952)",,,,,
220276618,residential,False,False,29.269,"LINESTRING (17.7622985 43.6628175, 17.7622593 43.6630047, 17.7622476 43.6630781)",,Omladinsko šetalište,,,
"[220276633, 429004990]",residential,False,False,118.35600000000001,"LINESTRING (17.7622985 43.6628175, 17.7623637 43.6628484, 17.7624325 43.6628639, 17.7628824 43.6628926, 17.7629983 43.662909, 17.7630431 43.6630718, 17.7631111 43.6631811, 17.7631588 43.6632758, 17.7632107 43.6633564, 17.7632265 43.6634236)",,,,,
222962716,residential,False,False,95.30099999999999,"LINESTRING (17.7622985 43.6628175, 17.7616112 43.6627547, 17.7612703 43.6627235, 17.7611233 43.662709)",,Nikole Bojanovića,,,
220276654,living_street,False,False,32.827,"LINESTRING (17.7577216 43.6596483, 17.7578771 43.6596412, 17.7581293 43.6596373)",,,,,
220276654,living_street,False,True,48.534000000000006,"LINESTRING (17.7577216 43.6596483, 17.7576184 43.659662, 17.7575024 43.6596935, 17.7573991 43.6597374, 17.7571898 43.6598424)",,,,,
220276671,living_street,False,False,56.74199999999999,"LINESTRING (17.7577216 43.6596483, 17.7578019 43.6597858, 17.7578585 43.6598702, 17.7579692 43.6599753, 17.7581063 43.660067)",,,,,
220276635,living_street,False,False,11.979,"LINESTRING (17.7590657 43.6597211, 17.7590804 43.6596139)",,,,,
220276635,living_street,False,True,20.581,"LINESTRING (17.7590657 43.6597211, 17.7593215 43.6597243)",,,,,
220276650,living_street,False,False,97.58500000000001,"LINESTRING (17.7590657 43.6597211, 17.7590371 43.6599099, 17.7590185 43.6601257, 17.7589931 43.6602803, 17.7589627 43.6604221, 17.7589476 43.6604668, 17.7589272 43.6605095, 17.758903 43.6605541, 17.758877 43.6605814)",,,,,
220276616,living_street,False,True,13.768,"LINESTRING (17.7597473 43.6613369, 17.7598996 43.6612804)",,,,,
220276671,living_street,False,False,44.866,"LINESTRING (17.7597473 43.6613369, 17.7597196 43.6613684, 17.7592934 43.6615659)",,,,,
220276671,living_street,False,True,60.987,"LINESTRING (17.7597473 43.6613369, 17.7597346 43.6612979, 17.7596972 43.661236, 17.7596403 43.6611598, 17.759545 43.6610735, 17.7594311 43.6609703, 17.7593268 43.6608879)",,,,,
678176459,primary,False,False,23.483,"LINESTRING (17.7628349 43.6603976, 17.7628319 43.6605004, 17.7628403 43.6606086)",M 115;M-17,,,,3
"[1161561384, 678176459]",primary,False,True,108.344,"LINESTRING (17.7628349 43.6603976, 17.76286 43.660067, 17.7628422 43.6598775, 17.7628084 43.6597492, 17.7627309 43.6594314)",M 115;M-17,,,,"['2', '3']"
220276618,residential,False,False,57.28,"LINESTRING (17.7622476 43.6630781, 17.7622242 43.6634337, 17.7621959 43.6635915)",,Omladinsko šetalište,,,
220276618,residential,False,True,29.269,"LINESTRING (17.7622476 43.6630781, 17.7622593 43.6630047, 17.7622985 43.6628175)",,Omladinsko šetalište,,,
"[429005933, 576904815]",living_street,False,"[False, True]",100.67199999999998,"LINESTRING (17.7622476 43.6630781, 17.7618492 43.6630587, 17.7617788 43.6635716, 17.7619172 43.6635855)",,,,,
220276671,living_street,False,True,25.832,"LINESTRING (17.758877 43.6605814, 17.7586393 43.6604252)",,,,,
220276650,living_street,False,True,97.58500000000001,"LINESTRING (17.758877 43.6605814, 17.758903 43.6605541, 17.7589272 43.6605095, 17.7589476 43.6604668, 17.7589627 43.6604221, 17.7589931 43.6602803, 17.7590185 43.6601257, 17.7590371 43.6599099, 17.7590657 43.6597211)",,,,,
220276671,living_street,False,False,49.716,"LINESTRING (17.758877 43.6605814, 17.7590841 43.6607285, 17.7593268 43.6608879)",,,,,
220276654,living_street,False,False,137.67100000000002,"LINESTRING (17.759091 43.6593158, 17.7583848 43.6593311, 17.7577461 43.6593493, 17.7576812 43.6593324, 17.7576525 43.6592908, 17.7576478 43.6591227)",,,,,
220276654,living_street,False,True,33.166,"LINESTRING (17.759091 43.6593158, 17.7590908 43.6594376, 17.7590804 43.6596139)",,,,,
220276695,living_street,False,True,66.406,"LINESTRING (17.759091 43.6593158, 17.7591076 43.6592024, 17.7591287 43.659163, 17.7591591 43.6591184, 17.7591853 43.6590686, 17.7592821 43.6588904, 17.7593683 43.6587579)",,,,,
222962990,primary,False,False,237.30200000000002,"LINESTRING (17.7614032 43.6605848, 17.7613769 43.6607763, 17.7613152 43.6613923, 17.7611555 43.6624719, 17.7611396 43.662609, 17.7611233 43.662709)",M 219;M-16.2,Pere Bilića,,,
222962994,primary,False,False,85.42399999999999,"LINESTRING (17.7614032 43.6605848, 17.7618799 43.6605919, 17.7621677 43.6606005, 17.7623804 43.6606041, 17.7624647 43.6606055)",M 219;M-16.2,,,,2
429901346,primary,True,False,109.157,"LINESTRING (17.7614032 43.6605848, 17.7613967 43.6604815, 17.7613933 43.6602346, 17.761382 43.6600782, 17.7613478 43.6596041)",M 219;M-16.2,Pere Bilića,,,
220276619,residential,False,False,16.381999999999998,"LINESTRING (17.7600233 43.6624384, 17.760004 43.6624676, 17.7599605 43.6624969, 17.759927 43.6625204, 17.7598802 43.6625381)",,,,,
507292443,residential,False,False,22.939,"LINESTRING (17.7600233 43.6624384, 17.7601154 43.6625244, 17.7601584 43.6625544, 17.760216 43.6625892)",,,,,
507292443,residential,False,True,113.405,"LINESTRING (17.7600233 43.6624384, 17.7596769 43.6620287, 17.7594522 43.6617617, 17.7592934 43.6615659)",,,,,
220276654,living_street,False,False,48.534,"LINESTRING (17.7571898 43.6598424, 17.7573991 43.6597374, 17.7575024 43.6596935, 17.7576184 43.659662, 17.7577216 43.6596483)",,,,,
507292443,residential,False,False,45.00900000000001,"LINESTRING (17.7571898 43.6598424, 17.7572682 43.6599524, 17.7574018 43.6601199, 17.7574361 43.6601555, 17.7574757 43.6601892)",,,,,
507292443,residential,False,True,139.049,"LINESTRING (17.7571898 43.6598424, 17.7570806 43.659731, 17.7570169 43.6596325, 17.7569733 43.6595312, 17.7569331 43.6594128, 17.756913 43.6592968, 17.7568929 43.6591624, 17.7569047 43.6586374)",,,,,
507292443,residential,False,False,139.049,"LINESTRING (17.7569047 43.6586374, 17.7568929 43.6591624, 17.756913 43.6592968, 17.7569331 43.6594128, 17.7569733 43.6595312, 17.7570169 43.6596325, 17.7570806 43.659731, 17.7571898 43.6598424)",,,,,
222962992,primary,False,False,123.69200000000002,"LINESTRING (17.7583114 43.6634529, 17.7584284 43.6635468, 17.7585604 43.6636346, 17.7587371 43.6637232, 17.7589671 43.6638233, 17.7593066 43.6639557, 17.7595741 43.6640754)",M-17.5,Komune Vejle,,,
222963610,residential,False,True,71.88,"LINESTRING (17.7583114 43.6634529, 17.7581321 43.6635339, 17.7575334 43.6637705)",,Doljanka,,,
507292443,residential,False,False,10.034,"LINESTRING (17.7592357 43.6614859, 17.7592934 43.6615659)",,,,,
220277359,living_street,False,True,99.38100000000001,"LINESTRING (17.7592357 43.6614859, 17.7588638 43.6616355, 17.7588332 43.6616476, 17.7588025 43.6616529, 17.7585482 43.6616678, 17.7585069 43.6616781, 17.7584656 43.6616975, 17.7583831 43.6617183, 17.7583468 43.6617393, 17.7583113 43.6617738, 17.7582668 43.6617955, 17.7581926 43.6618061, 17.7581198 43.6618044)",,,,,
507292443,residential,False,True,204.11899999999997,"LINESTRING (17.7592357 43.6614859, 17.7591246 43.6613321, 17.7590549 43.6612305, 17.7589638 43.6611519, 17.7588514 43.6610644, 17.7586968 43.660959, 17.758505 43.6608404, 17.7582406 43.6606946, 17.7575768 43.6602697, 17.7574757 43.6601892)",,,,,
220277364,living_street,False,True,26.535,"LINESTRING (17.7578662 43.661957, 17.7581198 43.6618044)",,,,,
220276631,residential,False,False,204.01299999999998,"LINESTRING (17.7578662 43.661957, 17.7576325 43.661758, 17.7573599 43.6615269, 17.7572426 43.6614073, 17.757198 43.6613482, 17.757164 43.6612892, 17.7570351 43.6609504, 17.7569956 43.6608344, 17.7569284 43.6606744, 17.7568675 43.6605604, 17.7567783 43.6604642, 17.756681 43.6603723)",,,,,
220276631,residential,False,True,114.711,"LINESTRING (17.7578662 43.661957, 17.7580295 43.6621255, 17.7581516 43.6622397, 17.7582432 43.6622892, 17.7583685 43.6623294, 17.7584976 43.6623561, 17.7588307 43.662398, 17.7590443 43.6624303)",,,,,
220276631,residential,False,False,13.103,"LINESTRING (17.7600378 43.6625679, 17.7598802 43.6625381)",,,,,
220276631,residential,False,True,14.530000000000001,"LINESTRING (17.7600378 43.6625679, 17.7601303 43.66258, 17.760216 43.6625892)",,,,,
220277366,residential,False,True,228.797,"LINESTRING (17.7600378 43.6625679, 17.7600002 43.6626815, 17.7600076 43.6627459, 17.7600338 43.6628259, 17.7600707 43.6628794, 17.7601293 43.6629116, 17.7601507 43.662944, 17.7601275 43.6630172, 17.7600554 43.663086, 17.7600013 43.6631287, 17.7598564 43.6631937, 17.7596861 43.6632513, 17.7595158 43.663303, 17.7594237 43.6632764, 17.7592445 43.6631306, 17.7591627 43.6630258, 17.7590869 43.6629375, 17.7589728 43.6628115, 17.7589542 43.6627672, 17.7589508 43.6627231, 17.7590443 43.6624303)",,,,,
220277364,living_street,False,False,86.296,"LINESTRING (17.7574949 43.6611736, 17.757595 43.6612768, 17.7581198 43.6618044)",,,,,
220276631,residential,False,False,114.71100000000001,"LINESTRING (17.7590443 43.6624303, 17.7588307 43.662398, 17.7584976 43.6623561, 17.7583685 43.6623294, 17.7582432 43.6622892, 17.7581516 43.6622397, 17.7580295 43.6621255, 17.7578662 43.661957)",,,,,
220276631,residential,False,True,68.36,"LINESTRING (17.7590443 43.6624303, 17.7594168 43.6624655, 17.7597489 43.6625169, 17.7598802 43.6625381)",,,,,
220277366,residential,False,False,228.797,"LINESTRING (17.7590443 43.6624303, 17.7589508 43.6627231, 17.7589542 43.6627672, 17.7589728 43.6628115, 17.7590869 43.6629375, 17.7591627 43.6630258, 17.7592445 43.6631306, 17.7594237 43.6632764, 17.7595158 43.663303, 17.7596861 43.6632513, 17.7598564 43.6631937, 17.7600013 43.6631287, 17.7600554 43.663086, 17.7601275 43.6630172, 17.7601507 43.662944, 17.7601293 43.6629116, 17.7600707 43.6628794, 17.7600338 43.6628259, 17.7600076 43.6627459, 17.7600002 43.6626815, 17.7600378 43.6625679)",,,,,
220277364,living_street,False,False,26.535,"LINESTRING (17.7581198 43.6618044, 17.7578662 43.661957)",,,,,
220277359,living_street,False,False,99.381,"LINESTRING (17.7581198 43.6618044, 17.7581926 43.6618061, 17.7582668 43.6617955, 17.7583113 43.6617738, 17.7583468 43.6617393, 17.7583831 43.6617183, 17.7584656 43.6616975, 17.7585069 43.6616781, 17.7585482 43.6616678, 17.7588025 43.6616529, 17.7588332 43.6616476, 17.7588638 43.6616355, 17.7592357 43.6614859)",,,,,
220277364,living_street,False,True,86.296,"LINESTRING (17.7581198 43.6618044, 17.757595 43.6612768, 17.7574949 43.6611736)",,,,,
220276618,residential,False,True,11.886,"LINESTRING (17.7620822 43.6642886, 17.7621023 43.6641827)",,Omladinsko šetalište,,,
222962717,living_street,False,True,22.428,"LINESTRING (17.7621959 43.6635915, 17.7619172 43.6635855)",,Rasadnik,,,
220276618,residential,False,False,66.213,"LINESTRING (17.7621959 43.6635915, 17.76218 43.6637809, 17.7621676 43.6638387, 17.7621023 43.6641827)",,Omladinsko šetalište,,,
220276618,residential,False,True,57.28,"LINESTRING (17.7621959 43.6635915, 17.7622242 43.6634337, 17.7622476 43.6630781)",,Omladinsko šetalište,,,
222962717,living_street,False,False,81.53000000000002,"LINESTRING (17.7609465 43.6633061, 17.7608708 43.6633992, 17.7608215 43.6634922, 17.7608045 43.6635579, 17.760808 43.6636172, 17.7608227 43.6636264, 17.7608491 43.6636315, 17.76099 43.6636384, 17.7610926 43.6636488, 17.7611926 43.6636742, 17.7613277 43.6637285)",,Rasadnik,,,
222962717,living_street,False,False,22.428,"LINESTRING (17.7619172 43.6635855, 17.7621959 43.6635915)",,Rasadnik,,,
