osmid,oneway,name,highway,reversed,length,geometry,ref,bridge,access,lanes
195032674,False,Karađorđeva,residential,False,54.618,"LINESTRING (18.9934921 44.6952087, 18.9935693 44.6950808, 18.99377 44.694759)",,,,
769454385,False,,primary,True,178.34899999999996,"LINESTRING (18.9934921 44.6952087, 18.9936528 44.6952513, 18.9940663 44.6953583, 18.9946452 44.6955089, 18.9949087 44.6955774, 18.9950572 44.6956124, 18.9952457 44.6956566, 18.9954983 44.6957158, 18.9956188 44.695744)",MI-113,,,
195032714,False,Vojvode Kerovića,residential,False,315.073,"LINESTRING (18.9982865 44.6930667, 18.9984471 44.6928234, 18.9985088 44.6926956, 18.9985317 44.6926362, 18.9985429 44.6925728, 18.9985498 44.6923702, 18.9985593 44.6923299, 18.998574 44.6922913, 18.998619 44.6921707, 18.9986551 44.6920575, 18.9986737 44.6919656, 18.9986604 44.6919155, 18.9986244 44.6918749, 18.9985677 44.6918471, 18.9985406 44.6918383, 18.9985024 44.6918258, 18.9981689 44.6917196, 18.9980437 44.6916798, 18.9980155 44.6916708, 18.9979521 44.6916505, 18.9974677 44.691507, 18.9968599 44.6913109, 18.9965878 44.691225)",,,,
207843364,False,Kapetana Leke,residential,False,64.929,"LINESTRING (18.9982865 44.6930667, 18.9981656 44.6932295, 18.9981195 44.6932936, 18.9979282 44.6935919)",,,,
211199256,False,Ćirila i Metodija,residential,True,129.52100000000002,"LINESTRING (18.9982865 44.6930667, 18.9981845 44.6930327, 18.9981506 44.6930222, 18.9974227 44.6927969, 18.9970047 44.6926648, 18.9969733 44.6926536, 18.9969321 44.6926399, 18.9968803 44.6926228, 18.9968537 44.6926143, 18.9967892 44.6925938)",,,,
195032688,False,Jasenovačkih žrtava,residential,True,134.556,"LINESTRING (18.9973654 44.6963031, 18.9968888 44.6974648)",,,,
541422473,False,Vojvode Mišića,residential,False,83.372,"LINESTRING (18.9973654 44.6963031, 18.9983797 44.6965088)",,,,
541422473,False,Vojvode Mišića,residential,True,67.28,"LINESTRING (18.9973654 44.6963031, 18.9965508 44.6961276)",,,,
1013862755,False,Vojvode Kerovića,residential,False,11.69,"LINESTRING (18.9965878 44.691225, 18.9966591 44.6911329)",,,,
195032679,True,,residential,False,45.995000000000005,"LINESTRING (18.9965878 44.691225, 18.996254 44.6911228, 18.9960534 44.6910614)",,,,
195032714,False,Vojvode Kerovića,residential,True,315.0730000000001,"LINESTRING (18.9965878 44.691225, 18.9968599 44.6913109, 18.9974677 44.691507, 18.9979521 44.6916505, 18.9980155 44.6916708, 18.9980437 44.6916798, 18.9981689 44.6917196, 18.9985024 44.6918258, 18.9985406 44.6918383, 18.9985677 44.6918471, 18.9986244 44.6918749, 18.9986604 44.6919155, 18.9986737 44.6919656, 18.9986551 44.6920575, 18.998619 44.6921707, 18.998574 44.6922913, 18.9985593 44.6923299, 18.9985498 44.6923702, 18.9985429 44.6925728, 18.9985317 44.6926362, 18.9985088 44.6926956, 18.9984471 44.6928234, 18.9982865 44.6930667)",,,,
195032674,False,Karađorđeva,residential,False,148.587,"LINESTRING (18.99377 44.694759, 18.9938307 44.6946522, 18.9942331 44.6939894, 18.9944556 44.6936386, 18.9945053 44.6935644, 18.9945238 44.693535)",,,,
195032674,False,Karađorđeva,residential,True,54.618,"LINESTRING (18.99377 44.694759, 18.9935693 44.6950808, 18.9934921 44.6952087)",,,,
195032686,False,Prve majevičke brigade,residential,True,143.576,"LINESTRING (18.99377 44.694759, 18.9939285 44.6948097, 18.9940366 44.6948464, 18.9945686 44.6950148, 18.9954293 44.6952842)",,,,
207845143,False,Njegoševa,residential,False,183.891,"LINESTRING (18.99377 44.694759, 18.993564 44.6946955, 18.9929691 44.6945093, 18.9928757 44.6944806, 18.9927218 44.694431, 18.9926729 44.6944156, 18.9926408 44.6944056, 18.9922698 44.694289, 18.9922272 44.6942751, 18.992173 44.6942575, 18.9920572 44.6942247, 18.9919643 44.6941944, 18.9917357 44.6941241, 18.9916898 44.6941068, 18.9916413 44.6940923)",,,,
195032675,False,Petra Kočića,residential,False,70.912,"LINESTRING (18.9942622 44.6918004, 18.9943157 44.6917247, 18.9944733 44.6914859, 18.9946376 44.6912213)",,,,
208631005,False,Ćirila i Metodija,residential,False,96.619,"LINESTRING (18.9942622 44.6918004, 18.9943229 44.6918199, 18.9945167 44.6918855, 18.9945917 44.6919086, 18.9946437 44.6919246, 18.9951721 44.6920902, 18.9953158 44.6921353, 18.9953787 44.6921538)",,,,
208631005,False,Ćirila i Metodija,residential,True,86.189,"LINESTRING (18.9942622 44.6918004, 18.994204 44.6917823, 18.9941114 44.6917515, 18.9940566 44.6917333, 18.9940447 44.6917297, 18.9938963 44.6916808, 18.9937857 44.6916482, 18.9932585 44.6914982)",,,,
541422473,False,Vojvode Mišića,residential,False,78.78,"LINESTRING (18.9992967 44.6966747, 19.0002654 44.6968414)",,,,
541422473,False,Vojvode Mišića,residential,True,74.792,"LINESTRING (18.9992967 44.6966747, 18.9983797 44.6965088)",,,,
208627269,False,Mihajla Pupina,residential,True,55.804,"LINESTRING (18.9953938 44.6900126, 18.9947492 44.689808)",,,,
"[1227545097, 195032675]",False,Petra Kočića,residential,False,36.35,"LINESTRING (18.9953938 44.6900126, 18.9954038 44.689996, 18.9955745 44.689712)",,,,
195032675,False,Petra Kočića,residential,True,73.019,"LINESTRING (18.9953938 44.6900126, 18.9951911 44.6903282, 18.9950112 44.6906103)",,,,
208627269,False,Mihajla Pupina,residential,False,197.278,"LINESTRING (18.9953938 44.6900126, 18.9964127 44.6903339, 18.9964365 44.6903414, 18.9965945 44.6903977, 18.99669 44.6904518, 18.9967716 44.6905282, 18.9968316 44.6906203, 18.996866 44.6907069, 18.996882 44.6907837, 18.9968616 44.6908516, 18.9967421 44.6910323, 18.9966591 44.6911329)",,,,
208631005,False,Ćirila i Metodija,residential,False,140.641,"LINESTRING (18.9916335 44.6909833, 18.9922607 44.6911866, 18.9924568 44.6912463, 18.9928521 44.6913721, 18.9932585 44.6914982)",,,,
208631005,False,Ćirila i Metodija,residential,True,138.654,"LINESTRING (18.9916335 44.6909833, 18.9912063 44.690847, 18.990035 44.69047)",,,,
208627269,False,Mihajla Pupina,residential,False,306.516,"LINESTRING (18.9915196 44.6895062, 18.9916967 44.6892044, 18.9917654 44.6891068, 18.9918604 44.6890491, 18.9919791 44.6890135, 18.9921015 44.6890051, 18.9922245 44.6890089, 18.9923571 44.6890425, 18.9940997 44.6896018, 18.9947492 44.689808)",,,,
1013862756,False,Vojvode Kerovića,residential,False,62.724000000000004,"LINESTRING (18.9915196 44.6895062, 18.9909467 44.6893213, 18.9907921 44.6892818)",,,,
1013862756,False,Vojvode Kerovića,residential,True,302.115,"LINESTRING (18.9915196 44.6895062, 18.9928847 44.6899554, 18.9937866 44.6902294, 18.9946315 44.690497, 18.9950112 44.6906103)",,,,
195032674,False,Karađorđeva,residential,False,12.867,"LINESTRING (18.9960534 44.6910614, 18.9961174 44.690955)",,,,
195032674,False,Karađorđeva,residential,True,132.675,"LINESTRING (18.9960534 44.6910614, 18.9958676 44.6913675, 18.995704 44.6916369, 18.9956983 44.6916474, 18.9956914 44.6916577, 18.9955834 44.6918352, 18.9954557 44.6920399, 18.9953787 44.6921538)",,,,
195032686,False,Prve majevičke brigade,residential,False,143.576,"LINESTRING (18.9954293 44.6952842, 18.9945686 44.6950148, 18.9940366 44.6948464, 18.9939285 44.6948097, 18.99377 44.694759)",,,,
195032686,False,Prve majevičke brigade,residential,True,78.925,"LINESTRING (18.9954293 44.6952842, 18.9954433 44.6952899, 18.9955871 44.6953565, 18.9958026 44.6954688, 18.9960109 44.695593, 18.9961024 44.6956454, 18.9961986 44.6956943, 18.9962315 44.6957045)",,,,
208636495,False,Patrijarha Pavla,residential,True,59.701,"LINESTRING (18.9954293 44.6952842, 18.9956464 44.6949348, 18.9957296 44.6947916)",,,,
207845684,False,Pukovnika Milana Jovića,residential,True,70.41,"LINESTRING (18.9973808 44.6959499, 18.997598 44.6953358)",,,,
"[195032686, 541422470, 541422471]",False,Prve majevičke brigade,residential,False,94.91399999999999,"LINESTRING (18.9973808 44.6959499, 18.9965085 44.6957723, 18.9963186 44.6957315, 18.9962315 44.6957045)",,yes,,
195032674,False,Karađorđeva,residential,False,132.675,"LINESTRING (18.9953787 44.6921538, 18.9954557 44.6920399, 18.9955834 44.6918352, 18.9956914 44.6916577, 18.9956983 44.6916474, 18.995704 44.6916369, 18.9958676 44.6913675, 18.9960534 44.6910614)",,,,
195032674,False,Karađorđeva,residential,True,167.803,"LINESTRING (18.9953787 44.6921538, 18.9953005 44.6922811, 18.9948706 44.6929791, 18.9948074 44.6930803, 18.9947852 44.6931112, 18.9946205 44.6933737, 18.9945725 44.6934566, 18.9945238 44.693535)",,,,
208631005,False,Ćirila i Metodija,residential,True,96.61900000000001,"LINESTRING (18.9953787 44.6921538, 18.9953158 44.6921353, 18.9951721 44.6920902, 18.9946437 44.6919246, 18.9945917 44.6919086, 18.9945167 44.6918855, 18.9943229 44.6918199, 18.9942622 44.6918004)",,,,
211199257,True,Ćirila i Metodija,residential,False,121.764,"LINESTRING (18.9953787 44.6921538, 18.9955392 44.6922042, 18.9956446 44.692235, 18.9958117 44.6922868, 18.9960056 44.6923469, 18.9961891 44.6924038, 18.9965533 44.6925167, 18.996567 44.6925212, 18.9966313 44.6925422, 18.9967892 44.6925938)",,,,
208687435,False,,residential,False,36.889,"LINESTRING (18.9967892 44.6925938, 18.9966867 44.6927681, 18.9965934 44.6928946)",,,,
211199256,False,Ćirila i Metodija,residential,False,129.521,"LINESTRING (18.9967892 44.6925938, 18.9968537 44.6926143, 18.9968803 44.6926228, 18.9969321 44.6926399, 18.9969733 44.6926536, 18.9970047 44.6926648, 18.9974227 44.6927969, 18.9981506 44.6930222, 18.9981845 44.6930327, 18.9982865 44.6930667)",,,,
195032678,False,Ive Andrića,residential,False,75.283,"LINESTRING (19.00006 44.6975025, 19.0002654 44.6968414)",,,,
"[207842233, 541422467, 541422468]",False,Svetog Save,residential,False,40.855000000000004,"LINESTRING (18.9973646 44.6944561, 18.9973882 44.6944629, 18.9974762 44.6944934, 18.9978408 44.6945986)",,yes,,
207842233,False,Svetog Save,residential,True,104.25800000000001,"LINESTRING (18.9973646 44.6944561, 18.9967792 44.6942851, 18.9961574 44.694079)",,,,
207843364,False,Kapetana Leke,residential,True,106.002,"LINESTRING (18.9973646 44.6944561, 18.9974137 44.694401, 18.9974669 44.6943278, 18.997641 44.6940557, 18.9979282 44.6935919)",,,,
195032678,False,Ive Andrića,residential,True,75.283,"LINESTRING (19.0002654 44.6968414, 19.00006 44.6975025)",,,,
541422473,False,Vojvode Mišića,residential,True,78.78,"LINESTRING (19.0002654 44.6968414, 18.9992967 44.6966747)",,,,
195032675,False,Petra Kočića,residential,False,73.019,"LINESTRING (18.9950112 44.6906103, 18.9951911 44.6903282, 18.9953938 44.6900126)",,,,
195032675,False,Petra Kočića,residential,True,74.082,"LINESTRING (18.9950112 44.6906103, 18.9947512 44.6910339, 18.9946376 44.6912213)",,,,
1013862756,False,Vojvode Kerovića,residential,False,302.115,"LINESTRING (18.9950112 44.6906103, 18.9946315 44.690497, 18.9937866 44.6902294, 18.9928847 44.6899554, 18.9915196 44.6895062)",,,,
1013862756,False,Vojvode Kerovića,residential,True,95.476,"LINESTRING (18.9950112 44.6906103, 18.9957456 44.6908382, 18.9961174 44.690955)",,,,
195032688,False,Jasenovačkih žrtava,residential,False,134.556,"LINESTRING (18.9968888 44.6974648, 18.9973654 44.6963031)",,,,
"[208683860, 208683878]",False,"['Nova 3', 'Požarnička']",residential,False,207.86799999999997,"LINESTRING (18.9968888 44.6974648, 18.9960602 44.6972862, 18.9960036 44.6972526, 18.9959985 44.6971909, 18.9962143 44.6966994, 18.9964195 44.6962733, 18.996457 44.6962151, 18.9964986 44.6961684, 18.9965508 44.6961276)",,,,
195032681,False,Perike Tešića,residential,False,73.884,"LINESTRING (18.990035 44.69047, 18.9900684 44.69042, 18.9903046 44.6900462, 18.9904157 44.6898632)",,,,
195032681,False,Perike Tešića,residential,True,87.501,"LINESTRING (18.990035 44.69047, 18.9900098 44.6905122, 18.9895731 44.6911851)",,,,
208631005,False,Ćirila i Metodija,residential,False,138.654,"LINESTRING (18.990035 44.69047, 18.9912063 44.690847, 18.9916335 44.6909833)",,,,
