osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,lanes,junction
376084068,,,living_street,False,False,79.559,"LINESTRING (18.3066883 44.7006059, 18.3064492 44.7006903, 18.306318 44.7007852, 18.3061684 44.700918, 18.3059675 44.7010887)",,30,,
196768168,,22. divizije,residential,True,False,121.30600000000001,"LINESTRING (18.310912 44.7033449, 18.3108998 44.7034013, 18.3108927 44.7035031, 18.3108825 44.7037592, 18.3109017 44.7039389, 18.3109411 44.7041177, 18.3109754 44.7043007, 18.3110263 44.7044255)",,,,
197654988,,Potok mahala,residential,False,False,105.462,"LINESTRING (18.310912 44.7033449, 18.3110956 44.703345, 18.311335 44.7033412, 18.3115165 44.7033292, 18.3116336 44.7033435, 18.3117462 44.7033644, 18.3117792 44.7033705, 18.3119739 44.7034208, 18.3121381 44.7034744, 18.3122022 44.7034976)",,,,
197654991,,Stubo,residential,False,False,107.181,"LINESTRING (18.310912 44.7033449, 18.3109561 44.7032722, 18.3109823 44.7031854, 18.3109856 44.7031434, 18.3109816 44.703091, 18.3109595 44.7029042, 18.3109387 44.702703, 18.3109125 44.7025891, 18.310879 44.7024628, 18.3108636 44.7023954)",,,,
196768168,,22. divizije,residential,True,False,73.124,"LINESTRING (18.3110263 44.7044255, 18.3111255 44.7046063, 18.3112313 44.7047491, 18.3114153 44.7050215)",,,,
197845480,,Braće Alić,living_street,False,True,158.36499999999998,"LINESTRING (18.3110263 44.7044255, 18.3112582 44.704383, 18.3116654 44.7043487, 18.3119321 44.7043273, 18.3121494 44.704329, 18.3123643 44.7043356, 18.3127532 44.7043756, 18.3130112 44.7044013)",,,,
39632021,,Hadžikadijina,residential,False,False,117.56400000000001,"LINESTRING (18.3126124 44.7068413, 18.3123609 44.706836, 18.3121718 44.7068298, 18.3120102 44.7068317, 18.3119137 44.7068527, 18.3118138 44.7068989, 18.3116964 44.7069861, 18.3114993 44.7071229, 18.3114611 44.7071429, 18.3113096 44.7072011)",,,,
197683139,,,residential,False,False,19.855,"LINESTRING (18.3126124 44.7068413, 18.3127327 44.7068434, 18.3128634 44.7068485)",,,,
742293254,,Hadžikadijina,residential,False,True,19.613999999999997,"LINESTRING (18.3126124 44.7068413, 18.3126544 44.7067692, 18.3126978 44.7066758)",,,,
196768167,,Bosanskih kraljeva,residential,False,True,130.79900000000004,"LINESTRING (18.3084229 44.7005858, 18.30841 44.700687, 18.3083993 44.7008376, 18.3083853 44.7010052, 18.3083846 44.7011502, 18.3083832 44.7012808, 18.3083792 44.701359, 18.3083966 44.70142, 18.3084376 44.7014742, 18.3084999 44.7015353, 18.3085965 44.7016326, 18.3086532 44.7017061)",,,,
376085163,,Stubljanska strana,residential,False,True,117.822,"LINESTRING (18.3084229 44.7005858, 18.308524 44.700645, 18.3087564 44.7008075, 18.3088808 44.70089, 18.3090346 44.7009799, 18.3091731 44.7010387, 18.3093336 44.7010858, 18.3094159 44.7010978, 18.3095379 44.7010997, 18.3096611 44.7010938)",,40,,
196768164,,Kej fridriha foglera,residential,True,False,27.473,"LINESTRING (18.3086957 44.702973, 18.3086615 44.7028564, 18.3086437 44.7027899, 18.3086375 44.7027562, 18.3086331 44.7027301)",,,,
1014497642,,,residential,True,False,24.229,"LINESTRING (18.3086957 44.702973, 18.3087118 44.7029285, 18.308752 44.7028922, 18.3088177 44.7028641, 18.3088667 44.7028503, 18.3089142 44.7028489)",,,,
196896598,,Patkovača,residential,False,False,139.659,"LINESTRING (18.3074938 44.7027059, 18.3072865 44.7027957, 18.3069265 44.7028872, 18.3067088 44.7029278, 18.306447 44.7029884, 18.3061887 44.703101, 18.3058988 44.7032253)",,,,
196896598,,Patkovača,residential,False,True,19.57,"LINESTRING (18.3074938 44.7027059, 18.3076655 44.7027192, 18.3077404 44.7027192)",,,,
197682516,,Lipa,residential,False,True,84.643,"LINESTRING (18.3074938 44.7027059, 18.3074345 44.7026649, 18.3072284 44.7024974, 18.3070208 44.7022905, 18.3068247 44.7021129)",,40,,
488943013,,,living_street,False,False,64.988,"LINESTRING (18.3058988 44.7032253, 18.306353 44.7037125)",,,,
196896598,,Patkovača,residential,False,False,93.66499999999999,"LINESTRING (18.3058988 44.7032253, 18.3055435 44.7034156, 18.3051041 44.7036122, 18.3049056 44.7036813)",,,,
196896598,,Patkovača,residential,False,True,139.659,"LINESTRING (18.3058988 44.7032253, 18.3061887 44.703101, 18.306447 44.7029884, 18.3067088 44.7029278, 18.3069265 44.7028872, 18.3072865 44.7027957, 18.3074938 44.7027059)",,,,
376080515,,,living_street,False,False,84.247,"LINESTRING (18.3058988 44.7032253, 18.3053982 44.7026951, 18.3052572 44.7026307)",,20,,
196896598,,Patkovača,residential,False,False,83.825,"LINESTRING (18.3049056 44.7036813, 18.3048143 44.7036846, 18.304561 44.7036346, 18.3043324 44.7035885, 18.3041405 44.7035585, 18.3038748 44.7035164)",,,,
196896598,,Patkovača,residential,False,True,93.66499999999999,"LINESTRING (18.3049056 44.7036813, 18.3051041 44.7036122, 18.3055435 44.7034156, 18.3058988 44.7032253)",,,,
197682518,,,residential,False,False,121.36300000000001,"LINESTRING (18.3049056 44.7036813, 18.3051507 44.7037674, 18.3052439 44.7038098, 18.3053759 44.7038808, 18.3057196 44.7040847, 18.3060952 44.7043157, 18.3061278 44.7043341)",,,,
196896598,,Patkovača,residential,False,True,83.82499999999999,"LINESTRING (18.3038748 44.7035164, 18.3041405 44.7035585, 18.3043324 44.7035885, 18.304561 44.7036346, 18.3048143 44.7036846, 18.3049056 44.7036813)",,,,
197654992,,Mejdanić,residential,False,False,232.379,"LINESTRING (18.3160134 44.7041519, 18.3159665 44.7041739, 18.315813 44.704175, 18.3157266 44.7041697, 18.3155886 44.704146, 18.3155 44.7041214, 18.315398 44.7040997, 18.3152696 44.7040941, 18.3151724 44.7040937, 18.3150562 44.704095, 18.3149662 44.7041201, 18.3148326 44.7041763, 18.3147675 44.7042272, 18.3147053 44.7042808, 18.3145392 44.7044233, 18.3143493 44.7045863, 18.3142743 44.7046345, 18.3142199 44.7046525, 18.314147 44.7046733, 18.3140283 44.7047025, 18.3138384 44.7047629, 18.3136164 44.704822, 18.3134983 44.7048797)",,40,,
"[197654992, 197654988]",,"['Potok mahala', 'Mejdanić']",residential,False,True,103.413,"LINESTRING (18.3160134 44.7041519, 18.3160194 44.7041147, 18.3159887 44.704079, 18.3159076 44.7040505, 18.3157978 44.7040268, 18.3157557 44.7040108, 18.3157254 44.7039881, 18.3156711 44.7039379, 18.3156074 44.7039027, 18.3154396 44.7038313, 18.3152935 44.7037776, 18.3152478 44.7037662, 18.3152008 44.7037582, 18.3151516 44.7037541, 18.3150262 44.7037513, 18.3149279 44.7037538)",,40,,
197683139,,,residential,False,True,19.855,"LINESTRING (18.3128634 44.7068485, 18.3127327 44.7068434, 18.3126124 44.7068413)",,,,
376090542,,Hazima Vikala,residential,False,True,23.275,"LINESTRING (18.3128634 44.7068485, 18.3127559 44.7067464, 18.3126978 44.7066758)",,40,,
376090623,,Hadžikadijina,residential,False,False,113.555,"LINESTRING (18.3128634 44.7068485, 18.3129506 44.7068848, 18.3133603 44.7070312, 18.3140486 44.7072553, 18.3141629 44.7072817)",,40,,
376090542,,Hazima Vikala,residential,False,False,23.275,"LINESTRING (18.3126978 44.7066758, 18.3127559 44.7067464, 18.3128634 44.7068485)",,40,,
376090542,,Hazima Vikala,residential,False,True,138.399,"LINESTRING (18.3126978 44.7066758, 18.3125017 44.706402, 18.3123616 44.7062035, 18.3121678 44.7059496, 18.3121115 44.7058724, 18.3120383 44.7058136, 18.3118768 44.705717, 18.3118178 44.7056751, 18.3117957 44.7056489, 18.3117934 44.7056278)",,40,,
742293254,,Hadžikadijina,residential,False,False,19.613999999999997,"LINESTRING (18.3126978 44.7066758, 18.3126544 44.7067692, 18.3126124 44.7068413)",,,,
197654988,,Potok mahala,residential,False,False,18.169,"LINESTRING (18.3146997 44.7037736, 18.3149279 44.7037538)",,,,
197654988,,Potok mahala,residential,False,True,50.142999999999994,"LINESTRING (18.3146997 44.7037736, 18.3146009 44.7037822, 18.3144135 44.7038052, 18.3142811 44.7038211, 18.3141776 44.7038262, 18.3141015 44.7038156, 18.3140743 44.7038081)",,,,
197654990,,Crni put,living_street,False,True,28.429000000000002,"LINESTRING (18.3146997 44.7037736, 18.3146892 44.7037153, 18.3146419 44.7035213)",,,,
197654990,,Crni put,living_street,False,False,28.429000000000002,"LINESTRING (18.3146419 44.7035213, 18.3146892 44.7037153, 18.3146997 44.7037736)",,,,
197654992,,Mejdanić,residential,False,True,21.569,"LINESTRING (18.3115284 44.7055814, 18.3117934 44.7056278)",,40,,
"[196768168, 437111386]",,22. divizije,residential,True,False,146.724,"LINESTRING (18.3115284 44.7055814, 18.3114231 44.7056942, 18.3112667 44.7058125, 18.3110347 44.7059436, 18.3108481 44.7060257, 18.3107644 44.7061991, 18.3107161 44.7064028, 18.310681 44.7065558, 18.3106327 44.7066606)",,,3,
197654991,,Stubo,residential,False,False,59.02,"LINESTRING (18.3108636 44.7023954, 18.3108227 44.7022245, 18.3108321 44.7020653, 18.3108495 44.7019662, 18.3108737 44.7018695)",,,,
197654991,,Stubo,residential,False,True,107.181,"LINESTRING (18.3108636 44.7023954, 18.310879 44.7024628, 18.3109125 44.7025891, 18.3109387 44.702703, 18.3109595 44.7029042, 18.3109816 44.703091, 18.3109856 44.7031434, 18.3109823 44.7031854, 18.3109561 44.7032722, 18.310912 44.7033449)",,,,
197654993,,Muhameda Seida Mašića,residential,False,True,175.99000000000004,"LINESTRING (18.3108636 44.7023954, 18.3107603 44.7023522, 18.3106819 44.7023222, 18.3105846 44.7022722, 18.310533 44.7022407, 18.3104894 44.7022109, 18.3104217 44.702173, 18.3103468 44.7021364, 18.3102728 44.7021168, 18.3101669 44.7020906, 18.3100475 44.7020658, 18.3099651 44.7020582, 18.3098772 44.7020615, 18.3098149 44.7020749, 18.3096754 44.7021144, 18.309609 44.7021387, 18.3094239 44.7022097, 18.3091993 44.7022827, 18.3091513 44.7023001, 18.3090995 44.7023143, 18.3090437 44.7023275, 18.3088627 44.7023689)",,,,
196768167,,Bosanskih kraljeva,residential,False,False,30.29,"LINESTRING (18.3088627 44.7023689, 18.3088405 44.7022093, 18.3088114 44.7020992)",,,,
196768167,,Bosanskih kraljeva,residential,False,True,26.945999999999998,"LINESTRING (18.3088627 44.7023689, 18.3088493 44.7024314, 18.3088171 44.7025639, 18.3087962 44.702606)",,,,
197654993,,Muhameda Seida Mašića,residential,False,False,175.99000000000004,"LINESTRING (18.3088627 44.7023689, 18.3090437 44.7023275, 18.3090995 44.7023143, 18.3091513 44.7023001, 18.3091993 44.7022827, 18.3094239 44.7022097, 18.309609 44.7021387, 18.3096754 44.7021144, 18.3098149 44.7020749, 18.3098772 44.7020615, 18.3099651 44.7020582, 18.3100475 44.7020658, 18.3101669 44.7020906, 18.3102728 44.7021168, 18.3103468 44.7021364, 18.3104217 44.702173, 18.3104894 44.7022109, 18.310533 44.7022407, 18.3105846 44.7022722, 18.3106819 44.7023222, 18.3107603 44.7023522, 18.3108636 44.7023954)",,,,
197654992,,Mejdanić,residential,False,False,21.569,"LINESTRING (18.3117934 44.7056278, 18.3115284 44.7055814)",,40,,
197654992,,Mejdanić,residential,False,True,85.243,"LINESTRING (18.3117934 44.7056278, 18.3122985 44.7056208, 18.3125378 44.7056259, 18.3126842 44.7056188, 18.3128586 44.7055703)",,40,,
376090542,,Hazima Vikala,residential,False,False,138.399,"LINESTRING (18.3117934 44.7056278, 18.3117957 44.7056489, 18.3118178 44.7056751, 18.3118768 44.705717, 18.3120383 44.7058136, 18.3121115 44.7058724, 18.3121678 44.7059496, 18.3123616 44.7062035, 18.3125017 44.706402, 18.3126978 44.7066758)",,40,,
197654992,,Mejdanić,residential,False,False,85.243,"LINESTRING (18.3128586 44.7055703, 18.3126842 44.7056188, 18.3125378 44.7056259, 18.3122985 44.7056208, 18.3117934 44.7056278)",,40,,
197654992,,Mejdanić,residential,False,True,35.083,"LINESTRING (18.3128586 44.7055703, 18.3129162 44.7055311, 18.3129993 44.7054672, 18.3130615 44.7054054, 18.3131224 44.7053199)",,40,,
376085716,,Muslimanskih brigada,residential,False,True,235.35399999999996,"LINESTRING (18.3128586 44.7055703, 18.3130834 44.7056239, 18.3132065 44.7056939, 18.3132624 44.7057608, 18.3133121 44.7058394, 18.3134129 44.7060111, 18.3135328 44.706279, 18.3135752 44.7064019, 18.3136175 44.7065282, 18.3136944 44.706659, 18.3137735 44.7067588, 18.3138654 44.7068431, 18.3139998 44.7069399, 18.3140999 44.7070172, 18.3142778 44.7071397, 18.3142703 44.707172, 18.3142329 44.7072309, 18.3141629 44.7072817)",,50,,
197654992,,Mejdanić,residential,False,False,35.083,"LINESTRING (18.3131224 44.7053199, 18.3130615 44.7054054, 18.3129993 44.7054672, 18.3129162 44.7055311, 18.3128586 44.7055703)",,40,,
197654992,,Mejdanić,residential,False,True,58.109,"LINESTRING (18.3131224 44.7053199, 18.3133182 44.705027, 18.3134214 44.7049173, 18.3134983 44.7048797)",,40,,
"[197845788, 197845789]",,,living_street,False,False,174.73,"LINESTRING (18.3131224 44.7053199, 18.3131318 44.7051497, 18.3131239 44.7050994, 18.3131014 44.7050097, 18.3130678 44.7049372, 18.3130082 44.7049258, 18.3127763 44.7049364, 18.3116043 44.7049833, 18.3114153 44.7050215)",,,,
39631969,,Sarajevska,tertiary,False,True,318.632,"LINESTRING (18.3102232 44.7066586, 18.3102147 44.7066905, 18.3102123 44.7067421, 18.3102253 44.7068221, 18.3102284 44.7068949, 18.3102205 44.7070073, 18.3102059 44.7070911, 18.3101597 44.7072024, 18.3100532 44.7073092, 18.3099201 44.7074174, 18.3097964 44.7074963, 18.3094749 44.7076748, 18.3090927 44.7078948, 18.3088124 44.7080808, 18.3086152 44.7082304, 18.3084581 44.7083454, 18.3083427 44.7084405, 18.3082228 44.7085521, 18.3081555 44.7086335, 18.3080446 44.7086733, 18.3079643 44.7086994, 18.3078853 44.7087245, 18.3077937 44.7087553)",,,,
39631975,M 210;R-460,Mehmeda Vehbi ef. Šemsekadića,primary,False,False,286.905,"LINESTRING (18.3102232 44.7066586, 18.310191 44.7066444, 18.3101642 44.7066216, 18.3101434 44.7065977, 18.3101214 44.7065547, 18.3100697 44.7063938, 18.3100073 44.7061476, 18.3099403 44.7058633, 18.3098733 44.7055586, 18.3098667 44.705523, 18.3098507 44.7054367, 18.3098174 44.7053135, 18.3097815 44.7052117, 18.3097227 44.7051204, 18.3096662 44.7050421, 18.3096499 44.705022, 18.3096262 44.7049926, 18.309536 44.7048872, 18.3094731 44.7048227, 18.3094263 44.7047659, 18.3093677 44.7046941, 18.3092955 44.704604, 18.3092297 44.7045058, 18.3091513 44.7043694, 18.3090933 44.7042477)",,50,,
"[742040352, 742040353, 280667773]",M 210;R-460,Sarajevska,primary,False,False,29.57,"LINESTRING (18.3102232 44.7066586, 18.3102722 44.7066712, 18.3103113 44.7066762, 18.3103486 44.7066754, 18.3105317 44.7066568, 18.3105917 44.706655)",yes,,,
197682516,,Lipa,residential,False,False,84.64299999999999,"LINESTRING (18.3068247 44.7021129, 18.3070208 44.7022905, 18.3072284 44.7024974, 18.3074345 44.7026649, 18.3074938 44.7027059)",,40,,
197682516,,Lipa,residential,False,True,49.876,"LINESTRING (18.3068247 44.7021129, 18.3067691 44.7020873, 18.3065151 44.7020088, 18.3063289 44.7019599, 18.3062459 44.7019364)",,40,,
376075870,,,residential,False,True,47.855,"LINESTRING (18.3068247 44.7021129, 18.3067728 44.7020544, 18.3067438 44.7020121, 18.3067403 44.7019725, 18.3067772 44.7019248, 18.3068338 44.7018976, 18.3069056 44.7018737, 18.3070554 44.7018299)",,30,,
196896597,,Mustafe Rešidbegovića,residential,False,True,5.626,"LINESTRING (18.3077937 44.7087047, 18.3077937 44.7087553)",,,,
196896597,,Mustafe Rešidbegovića,residential,False,False,147.103,"LINESTRING (18.3077937 44.7087047, 18.3078205 44.7086464, 18.3079442 44.7084507, 18.3080992 44.7082308, 18.3082321 44.7080617, 18.3083564 44.70797, 18.3086088 44.7077854, 18.3086849 44.7076867, 18.308748 44.7075861)",,,,
376162968,,V. Đonlića,residential,False,False,167.241,"LINESTRING (18.3077937 44.7087047, 18.3077735 44.7086893, 18.3077406 44.7086707, 18.307717 44.708645, 18.3076133 44.7085256, 18.3074466 44.708293, 18.3074137 44.7082645, 18.3073993 44.7082478, 18.3073957 44.7082216, 18.3074346 44.7081506, 18.3075437 44.7079887, 18.3076587 44.707799, 18.3078414 44.7075256, 18.3079075 44.7074248, 18.3079427 44.7073679)",,40,,
197682759,,111. Gračaničke brigade,residential,False,False,61.984,"LINESTRING (18.3113571 44.707756, 18.3113199 44.7076019, 18.3113065 44.7074088, 18.3113058 44.7072747, 18.3113096 44.7072011)",,,,
488943048,,,living_street,False,True,98.068,"LINESTRING (18.3113571 44.707756, 18.3114775 44.7077373, 18.3116667 44.7077259, 18.3117912 44.7077077, 18.3118804 44.7076712, 18.3121602 44.7074594, 18.3123364 44.7072966)",,,,
39632021,,Hadžikadijina,residential,False,True,117.56400000000001,"LINESTRING (18.3113096 44.7072011, 18.3114611 44.7071429, 18.3114993 44.7071229, 18.3116964 44.7069861, 18.3118138 44.7068989, 18.3119137 44.7068527, 18.3120102 44.7068317, 18.3121718 44.7068298, 18.3123609 44.706836, 18.3126124 44.7068413)",,,,
197682759,,111. Gračaničke brigade,residential,False,False,88.187,"LINESTRING (18.3113096 44.7072011, 18.3111624 44.70701, 18.3110513 44.7068743, 18.3108991 44.7066995, 18.3108369 44.7066546, 18.3107754 44.7066409, 18.3107102 44.7066446, 18.3106327 44.7066606)",,,,
197682759,,111. Gračaničke brigade,residential,False,True,61.983999999999995,"LINESTRING (18.3113096 44.7072011, 18.3113058 44.7072747, 18.3113065 44.7074088, 18.3113199 44.7076019, 18.3113571 44.707756)",,,,
197845480,,Braće Alić,living_street,False,False,158.36499999999998,"LINESTRING (18.3130112 44.7044013, 18.3127532 44.7043756, 18.3123643 44.7043356, 18.3121494 44.704329, 18.3119321 44.7043273, 18.3116654 44.7043487, 18.3112582 44.704383, 18.3110263 44.7044255)",,,,
196768168,,22. divizije,residential,True,False,63.309000000000005,"LINESTRING (18.3114153 44.7050215, 18.3114708 44.7051812, 18.3115289 44.705382, 18.3115381 44.7054809, 18.3115284 44.7055814)",,,,
"[197845788, 197845789]",,,living_street,False,True,174.73000000000002,"LINESTRING (18.3114153 44.7050215, 18.3116043 44.7049833, 18.3127763 44.7049364, 18.3130082 44.7049258, 18.3130678 44.7049372, 18.3131014 44.7050097, 18.3131239 44.7050994, 18.3131318 44.7051497, 18.3131224 44.7053199)",,,,
367501010,,,residential,False,False,102.594,"LINESTRING (18.3072548 44.7040057, 18.3073234 44.7040784, 18.3073857 44.7041241, 18.3074756 44.7041669, 18.3075693 44.7042108, 18.3076623 44.704263, 18.307704 44.704292, 18.3077533 44.704349, 18.307817 44.7044323, 18.3078769 44.7045231, 18.3079084 44.7046254, 18.3079082 44.7047478)",,,,
367501010,,,residential,False,True,150.07799999999997,"LINESTRING (18.3072548 44.7040057, 18.307305 44.7039563, 18.3073658 44.7038476, 18.3074358 44.7036281, 18.3074921 44.7033769, 18.3075302 44.7030696, 18.3075784 44.7029362, 18.3076541 44.7028187, 18.3077404 44.7027192)",,,,
488943015,,,residential,False,False,98.048,"LINESTRING (18.3072548 44.7040057, 18.307155 44.7040111, 18.3070209 44.7040178, 18.3068755 44.7040418, 18.3067179 44.7040859, 18.3065378 44.7041437, 18.3063583 44.7042229, 18.3061278 44.7043341)",,,,
367500864,,,residential,True,False,10.600000000000001,"LINESTRING (18.3086331 44.7027301, 18.3086233 44.7027209, 18.308605 44.7026962, 18.3085991 44.7026686, 18.3086062 44.7026411)",,,,roundabout
367500864,,,residential,True,False,18.183999999999997,"LINESTRING (18.3086062 44.7026411, 18.308616 44.7026264, 18.3086295 44.7026134, 18.3086581 44.7025968, 18.3086924 44.7025872, 18.3087292 44.7025856, 18.3087649 44.702592, 18.3087962 44.702606)",,,,roundabout
"[542877232, 741109528, 542877234]",,,residential,False,False,22.999000000000002,"LINESTRING (18.3086062 44.7026411, 18.3085188 44.7026505, 18.3083647 44.702667, 18.3083181 44.7026698)",yes,,,
196768167,,Bosanskih kraljeva,residential,False,False,26.946,"LINESTRING (18.3087962 44.702606, 18.3088171 44.7025639, 18.3088493 44.7024314, 18.3088627 44.7023689)",,,,
367500864,,,residential,True,False,14.171,"LINESTRING (18.3087962 44.702606, 18.3088194 44.7026254, 18.3088334 44.7026489, 18.308837 44.7026742, 18.3088297 44.7026992, 18.3088123 44.7027215)",,,,roundabout
542877233,,,residential,False,False,45.987,"LINESTRING (18.3083181 44.7026698, 18.3077404 44.7027192)",,,,
39631975,M 210;R-460,Mehmeda Vehbi ef. Šemsekadića,primary,False,True,186.058,"LINESTRING (18.3083181 44.7026698, 18.3083727 44.7028014, 18.3084067 44.7028924, 18.3084588 44.703011, 18.3085876 44.7033165, 18.3087777 44.7036356, 18.3089365 44.7039156, 18.3089781 44.7040039, 18.3090411 44.7041413, 18.3090933 44.7042477)",,50,,
140273389,M 210;R-460,M. Ahmedbegovića,primary,False,True,119.279,"LINESTRING (18.3083181 44.7026698, 18.3082319 44.7025056, 18.3081421 44.7023545, 18.3079531 44.7021109, 18.3077929 44.7019147, 18.3076161 44.701724)",,,,
"[741109528, 542877232, 542877234]",,,residential,False,True,22.999000000000002,"LINESTRING (18.3083181 44.7026698, 18.3083647 44.702667, 18.3085188 44.7026505, 18.3086062 44.7026411)",yes,,,
375937079,,,unclassified,False,False,14.287,"LINESTRING (18.3149123 44.7008929, 18.3149056 44.7008524, 18.3149005 44.7008259, 18.3148937 44.7008019, 18.3148718 44.7007689)",,40,,
375937079,,,unclassified,False,True,15.613,"LINESTRING (18.3149123 44.7008929, 18.3149596 44.7008608, 18.3149877 44.7008438, 18.3150159 44.7008278, 18.3150616 44.7008011)",,40,,
376085325,,,residential,False,True,449.862,"LINESTRING (18.3149123 44.7008929, 18.3148918 44.7009673, 18.3148677 44.7010569, 18.3148569 44.7012484, 18.3148663 44.7013313, 18.3149041 44.701409, 18.3149514 44.701479, 18.3149856 44.7015198, 18.3150151 44.7015841, 18.3150045 44.7016254, 18.314937 44.7016817, 18.3148502 44.7017092, 18.3147373 44.7017235, 18.3145346 44.7017313, 18.3143967 44.7017357, 18.314271 44.7017487, 18.3140661 44.701778, 18.3138135 44.7017931, 18.3135642 44.7018596, 18.313395 44.7019072, 18.3132503 44.7019424, 18.3130878 44.7019327, 18.3130212 44.701942, 18.3126767 44.7020161, 18.3124095 44.7020672, 18.3123229 44.7020951, 18.3122487 44.7021366, 18.3121797 44.702146, 18.3121141 44.7021278, 18.3120267 44.7020721, 18.3119331 44.7020326, 18.3118637 44.7020293, 18.3117979 44.7020437, 18.3117532 44.7020694, 18.3117275 44.7021102, 18.3117112 44.7021592, 18.3116987 44.7021833, 18.3116728 44.7021921, 18.3116353 44.702188, 18.3116086 44.7021724, 18.311539 44.702105, 18.3114811 44.7020436, 18.3113723 44.7019785, 18.3112234 44.7019345, 18.3110531 44.7018918, 18.3108737 44.7018695)",,40,,
375937079,,,unclassified,False,True,97.19,"LINESTRING (18.3142091 44.7000649, 18.3142137 44.7001262, 18.3142297 44.7001982, 18.3142767 44.7002653, 18.3143894 44.7003401, 18.3144553 44.700384, 18.3145262 44.700423, 18.3145634 44.7004458, 18.3146014 44.7004741, 18.3146403 44.7005167, 18.3146824 44.7005758, 18.3147358 44.7006428, 18.3147907 44.7007016, 18.3148346 44.7007359, 18.3148718 44.7007689)",,40,,
140273389,M 210;R-460,M. Ahmedbegovića,primary,False,False,119.279,"LINESTRING (18.3076161 44.701724, 18.3077929 44.7019147, 18.3079531 44.7021109, 18.3081421 44.7023545, 18.3082319 44.7025056, 18.3083181 44.7026698)",,,,
