osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes
427625242,Kralja Tomislava,primary,False,False,18.754,"LINESTRING (17.6937934 43.2265603, 17.6936771 43.2264843, 17.6936471 43.2264652, 17.6936233 43.2264461)",M-17.4,50,,
"[427625242, 155535787]",Kralja Tomislava,primary,False,True,43.307,"LINESTRING (17.6937934 43.2265603, 17.6939488 43.2266411, 17.6941782 43.2267776, 17.6942143 43.2268)",M-17.4,50,,
184672590,Kralja Tvrtka,residential,False,False,47.417,"LINESTRING (17.6935625 43.2269519, 17.6936592 43.2267735, 17.6937065 43.2266957, 17.69376 43.2266078, 17.6937934 43.2265603)",,,,
184672590,Kralja Tvrtka,residential,False,True,31.2,"LINESTRING (17.6935625 43.2269519, 17.6934326 43.227166, 17.6934244 43.2271812, 17.693414 43.2272104)",,,,
427625243,,residential,False,False,31.478,"LINESTRING (17.6935625 43.2269519, 17.6936517 43.2269898, 17.6937763 43.227041, 17.6937799 43.2270417, 17.6938058 43.2270454, 17.6938338 43.2270432, 17.6938639 43.2270381, 17.6938855 43.2270404, 17.6939148 43.2270482)",,,,
184672590,Kralja Tvrtka,residential,False,False,18.245,"LINESTRING (17.6933933 43.2273734, 17.6934081 43.2272234, 17.693414 43.2272104)",,,,
184672590,Kralja Tvrtka,residential,False,True,228.51500000000001,"LINESTRING (17.6933933 43.2273734, 17.6933902 43.2275388, 17.693363 43.2276328, 17.6933393 43.2277105, 17.6933147 43.2277635, 17.6932817 43.2278531, 17.693248 43.2279442, 17.6932107 43.228062, 17.6932084 43.2281407, 17.6932347 43.2282922, 17.6932669 43.2284945, 17.6933111 43.2287183, 17.6933299 43.228816, 17.693386 43.229021, 17.6935555 43.2293816)",,,,
184746195,Bulića potok,residential,False,False,75.525,"LINESTRING (17.6933933 43.2273734, 17.6932957 43.2274041, 17.6925186 43.2276078)",,,,
155535787,Kralja Tomislava,primary,False,True,36.651,"LINESTRING (17.6969133 43.2280509, 17.6973578 43.2281121)",M-17.4,50,,
148641906,Rudarska,residential,False,True,69.363,"LINESTRING (17.6969133 43.2280509, 17.6968691 43.2281046, 17.6968221 43.2281581, 17.6967775 43.2282032, 17.6966545 43.2282993, 17.6966169 43.2283294, 17.6963676 43.2285291)",,,,
155535787,Kralja Tomislava,primary,False,False,35.757000000000005,"LINESTRING (17.6969133 43.2280509, 17.6965975 43.2280062, 17.6964806 43.2279877)",M-17.4,50,,
148641906,Rudarska,residential,False,False,212.44900000000004,"LINESTRING (17.6935555 43.2293816, 17.69362 43.2293595, 17.6940493 43.2292631, 17.6941156 43.2292482, 17.6942426 43.2292216, 17.6943298 43.2292037, 17.6944322 43.2291818, 17.6946025 43.2291359, 17.6946432 43.2291249, 17.6948245 43.2290609, 17.6951499 43.2289255, 17.6951878 43.2289097, 17.6954015 43.2288206, 17.6955796 43.2287646, 17.6959137 43.2286941, 17.6959811 43.2286803)",,,,
184672590,Kralja Tvrtka,residential,False,False,228.51500000000001,"LINESTRING (17.6935555 43.2293816, 17.693386 43.229021, 17.6933299 43.228816, 17.6933111 43.2287183, 17.6932669 43.2284945, 17.6932347 43.2282922, 17.6932084 43.2281407, 17.6932107 43.228062, 17.693248 43.2279442, 17.6932817 43.2278531, 17.6933147 43.2277635, 17.6933393 43.2277105, 17.693363 43.2276328, 17.6933902 43.2275388, 17.6933933 43.2273734)",,,,
184672590,Kralja Tvrtka,residential,False,True,74.474,"LINESTRING (17.6935555 43.2293816, 17.6935834 43.2294814, 17.6935954 43.2295723, 17.6935487 43.2297473, 17.6935399 43.2298562, 17.6935498 43.2299427, 17.6935837 43.2300421)",,,,
184746247,Stjepana Radića,residential,False,False,97.208,"LINESTRING (17.6929079 43.225607, 17.6931359 43.2255227, 17.693153 43.2255171, 17.6937121 43.2253343, 17.6939984 43.225243)",,,,
"[305737368, 184075279]",Kralja Tomislava,primary,False,False,60.912000000000006,"LINESTRING (17.6929079 43.225607, 17.6925762 43.2252629, 17.6924797 43.2251568)",M-17.4,50,yes,
305737368,Kralja Tomislava,primary,False,True,48.593,"LINESTRING (17.6929079 43.225607, 17.6930556 43.2257818, 17.6930952 43.2258287, 17.6932199 43.2259802)",M-17.4,50,,
155535787,Kralja Tomislava,primary,False,True,16.902,"LINESTRING (17.6989451 43.2283303, 17.6991503 43.2283577)",M-17.4,50,,
155535787,Kralja Tomislava,primary,False,False,80.22200000000001,"LINESTRING (17.6989451 43.2283303, 17.6987757 43.2283042, 17.6985887 43.2282754, 17.6985135 43.2282639, 17.6982464 43.2282228, 17.6980883 43.2282036, 17.6979741 43.2281898)",M-17.4,50,,
184746182,Fra Jake Križića,tertiary,False,False,33.766,"LINESTRING (17.6989451 43.2283303, 17.6989329 43.2284135, 17.6988873 43.2285432, 17.6988874 43.2286293)",,,,
184781054,Silvija Strahimira Kranjčevića,residential,False,True,96.10600000000001,"LINESTRING (17.6989451 43.2283303, 17.6989446 43.2282798, 17.698931 43.2282289, 17.6988949 43.2281771, 17.6985467 43.2277872, 17.6984959 43.2277342, 17.698368 43.2276007, 17.6983592 43.2275915)",,40,,2
740844775,Neretvanska,secondary,False,True,7.919,"LINESTRING (17.7013745 43.2286841, 17.7012783 43.2286967)",R-425,,,
740844776,Neretvanska,secondary,True,False,11.633,"LINESTRING (17.7011416 43.2287287, 17.7012783 43.2286967)",R-425,,,
184075348,,primary_link,True,False,16.486,"LINESTRING (17.7011955 43.2287929, 17.7011948 43.2288375, 17.7011982 43.2288941, 17.7012023 43.228941)",,,,
740844774,Neretvanska,secondary,True,False,14.452,"LINESTRING (17.7011955 43.2287929, 17.7011366 43.2288407, 17.7010605 43.228876)",R-425,,,
35210008,Kralja Tomislava,primary,False,False,2.126,"LINESTRING (17.7010383 43.2288658, 17.7010605 43.228876)",M-17.4,50,,
35210008,Kralja Tomislava,primary,False,True,52.174,"LINESTRING (17.7010383 43.2288658, 17.7009528 43.2288277, 17.7008137 43.2287656, 17.7004692 43.2286477)",M-17.4,50,,
184075340,Neretvanska,secondary,True,False,17.961000000000002,"LINESTRING (17.7010383 43.2288658, 17.7010522 43.22882, 17.7010831 43.2287681, 17.7011416 43.2287287)",R-425,,,
35210008,Kralja Tomislava,primary,False,False,70.022,"LINESTRING (17.7012023 43.228941, 17.7014813 43.2290894, 17.701676 43.2292011, 17.7016959 43.2292125, 17.7018051 43.2292792, 17.7018834 43.2293282)",M-17.4,50,,
35210008,Kralja Tomislava,primary,False,True,13.573,"LINESTRING (17.7012023 43.228941, 17.7011094 43.2288984, 17.7010605 43.228876)",M-17.4,50,,
184075288,Kralja Tomislava,primary,False,False,47.983000000000004,"LINESTRING (17.6919278 43.2242859, 17.6919188 43.2242165, 17.6919074 43.224095, 17.691902 43.223855)",M-17.4,50,,
184075288,Kralja Tomislava,primary,False,True,106.908,"LINESTRING (17.6919278 43.2242859, 17.6919618 43.2243616, 17.6919807 43.2244152, 17.6920352 43.2245175, 17.6922692 43.2248455, 17.6924797 43.2251568)",M-17.4,50,,
184468079,Žuranj,residential,False,True,63.975,"LINESTRING (17.6919278 43.2242859, 17.691798 43.2243014, 17.6916979 43.2243265, 17.6915947 43.2243681, 17.6914904 43.2243929, 17.6912026 43.2244286, 17.6911704 43.2244323)",,,,
184468079,Žuranj,residential,False,False,63.974999999999994,"LINESTRING (17.6911704 43.2244323, 17.6912026 43.2244286, 17.6914904 43.2243929, 17.6915947 43.2243681, 17.6916979 43.2243265, 17.691798 43.2243014, 17.6919278 43.2242859)",,,,
184467985,,residential,False,True,124.25999999999999,"LINESTRING (17.6917718 43.2257664, 17.6917208 43.2257409, 17.6916891 43.225721, 17.6916646 43.2256821, 17.6916517 43.2256223, 17.6916358 43.2255121, 17.6915983 43.2254806, 17.6915551 43.2254774, 17.6915004 43.2255047, 17.6913549 43.2256307, 17.6911993 43.2257546, 17.6911388 43.2258071, 17.6910465 43.2259477, 17.6910004 43.2260055, 17.6909558 43.2260296, 17.6908996 43.226038)",,,,
184468047,Brigade kneza Branimira,residential,False,False,94.772,"LINESTRING (17.6917718 43.2257664, 17.6918248 43.2257081, 17.6918709 43.2256514, 17.6919939 43.2254499, 17.6920544 43.2253383, 17.6921127 43.2252701, 17.6921423 43.2252452, 17.6922109 43.2252191, 17.6923137 43.2251875, 17.6923873 43.2251704, 17.6924797 43.2251568)",,,,
184467985,,residential,False,False,124.25999999999998,"LINESTRING (17.6908996 43.226038, 17.6909558 43.2260296, 17.6910004 43.2260055, 17.6910465 43.2259477, 17.6911388 43.2258071, 17.6911993 43.2257546, 17.6913549 43.2256307, 17.6915004 43.2255047, 17.6915551 43.2254774, 17.6915983 43.2254806, 17.6916358 43.2255121, 17.6916517 43.2256223, 17.6916646 43.2256821, 17.6916891 43.225721, 17.6917208 43.2257409, 17.6917718 43.2257664)",,,,
148584423,Vinogradska,residential,False,True,290.411,"LINESTRING (17.6950092 43.2226163, 17.6948521 43.2226824, 17.6944994 43.2228703, 17.6943467 43.2229589, 17.6942509 43.223001, 17.6942144 43.2230146, 17.694179 43.2230267, 17.6940549 43.2230773, 17.6938679 43.2231332, 17.6933935 43.223316, 17.6929845 43.2234804, 17.6928839 43.2235309, 17.6927296 43.2236515, 17.692595 43.2237198, 17.6924751 43.2237523, 17.692349 43.2237771, 17.691902 43.223855)",,,,
184746162,Stare škole,residential,False,True,152.787,"LINESTRING (17.6922674 43.2260199, 17.6922427 43.2260459, 17.6923516 43.2261359, 17.692572 43.2262856, 17.6926946 43.2263719, 17.6927406 43.2264183, 17.692911 43.2266208, 17.6929223 43.2266358, 17.6929666 43.2266599, 17.6930063 43.2266592, 17.6935592 43.2264701, 17.6936233 43.2264461)",,,,
184746162,Stare škole,residential,False,False,152.787,"LINESTRING (17.6936233 43.2264461, 17.6935592 43.2264701, 17.6930063 43.2266592, 17.6929666 43.2266599, 17.6929223 43.2266358, 17.692911 43.2266208, 17.6927406 43.2264183, 17.6926946 43.2263719, 17.692572 43.2262856, 17.6923516 43.2261359, 17.6922427 43.2260459, 17.6922674 43.2260199)",,,,
427625242,Kralja Tomislava,primary,False,False,61.300000000000004,"LINESTRING (17.6936233 43.2264461, 17.6935939 43.2264147, 17.6934949 43.2263154, 17.6933487 43.2261356, 17.6932199 43.2259802)",M-17.4,50,,
427625242,Kralja Tomislava,primary,False,True,18.754,"LINESTRING (17.6936233 43.2264461, 17.6936471 43.2264652, 17.6936771 43.2264843, 17.6937934 43.2265603)",M-17.4,50,,
184746300,,residential,False,False,51.544,"LINESTRING (17.6939148 43.2270482, 17.693976 43.2270842, 17.6940564 43.227139, 17.6941266 43.2271976, 17.6941751 43.2272522, 17.6942025 43.2272943, 17.6942458 43.2273394, 17.6943298 43.2273933)",,,,
427625243,,residential,False,False,36.749,"LINESTRING (17.6939148 43.2270482, 17.6939935 43.2269816, 17.6941268 43.2268719, 17.6942143 43.2268)",,,,
427625243,,residential,False,True,31.478,"LINESTRING (17.6939148 43.2270482, 17.6938855 43.2270404, 17.6938639 43.2270381, 17.6938338 43.2270432, 17.6938058 43.2270454, 17.6937799 43.2270417, 17.6937763 43.227041, 17.6936517 43.2269898, 17.6935625 43.2269519)",,,,
184672590,Kralja Tvrtka,residential,False,False,31.200000000000003,"LINESTRING (17.693414 43.2272104, 17.6934244 43.2271812, 17.6934326 43.227166, 17.6935625 43.2269519)",,,,
184672590,Kralja Tvrtka,residential,False,True,18.245,"LINESTRING (17.693414 43.2272104, 17.6934081 43.2272234, 17.6933933 43.2273734)",,,,
"[184746304, 184746313]",,residential,False,True,98.82100000000001,"LINESTRING (17.693414 43.2272104, 17.6933766 43.2272084, 17.6933487 43.2272129, 17.6932756 43.2272424, 17.6931839 43.2272593, 17.6931233 43.2272537, 17.693002 43.2272254, 17.6928015 43.2271518, 17.6926617 43.2271895, 17.69257 43.2272099, 17.6925078 43.2272076, 17.6924487 43.2271963, 17.6924005 43.2271952, 17.6922607 43.2272258)",,,,
"[184746304, 184746313]",,residential,False,False,98.82099999999998,"LINESTRING (17.6922607 43.2272258, 17.6924005 43.2271952, 17.6924487 43.2271963, 17.6925078 43.2272076, 17.69257 43.2272099, 17.6926617 43.2271895, 17.6928015 43.2271518, 17.693002 43.2272254, 17.6931233 43.2272537, 17.6931839 43.2272593, 17.6932756 43.2272424, 17.6933487 43.2272129, 17.6933766 43.2272084, 17.693414 43.2272104)",,,,
184746300,,residential,False,True,51.544,"LINESTRING (17.6943298 43.2273933, 17.6942458 43.2273394, 17.6942025 43.2272943, 17.6941751 43.2272522, 17.6941266 43.2271976, 17.6940564 43.227139, 17.693976 43.2270842, 17.6939148 43.2270482)",,,,
155535787,Kralja Tomislava,primary,False,False,32.39,"LINESTRING (17.6953989 43.2275309, 17.6950954 43.2273413)",M-17.4,50,,
155535787,Kralja Tomislava,primary,False,True,97.686,"LINESTRING (17.6953989 43.2275309, 17.6954494 43.2275598, 17.6957619 43.2277463, 17.6959831 43.2278453, 17.6960964 43.2278886, 17.6962816 43.2279424, 17.6963383 43.2279596, 17.6964102 43.2279747, 17.6964241 43.2279773)",M-17.4,50,,
184746312,Trg žrtava Domovinskog rata,residential,False,False,9.867,"LINESTRING (17.6953989 43.2275309, 17.6953424 43.2275804, 17.6953215 43.2275994)",,,,
184746312,Trg žrtava Domovinskog rata,residential,False,False,45.17,"LINESTRING (17.6953215 43.2275994, 17.6949465 43.2279)",,,,
184746255,Trg žrtava Domovinskog rata,residential,False,False,45.926,"LINESTRING (17.6953215 43.2275994, 17.6955371 43.2277412, 17.6955505 43.2277682, 17.6955354 43.2277995, 17.6954045 43.2279013)",,,,
184746312,Trg žrtava Domovinskog rata,residential,False,True,9.867,"LINESTRING (17.6953215 43.2275994, 17.6953424 43.2275804, 17.6953989 43.2275309)",,,,
184746195,Bulića potok,residential,False,False,26.779000000000003,"LINESTRING (17.6925186 43.2276078, 17.6922823 43.2276698, 17.6922417 43.2276771, 17.6922044 43.227674)",,,,
184746195,Bulića potok,residential,False,True,75.525,"LINESTRING (17.6925186 43.2276078, 17.6932957 43.2274041, 17.6933933 43.2273734)",,,,
184746283,,residential,False,False,39.4,"LINESTRING (17.6925186 43.2276078, 17.6925615 43.2277322, 17.6925955 43.2278452, 17.6926263 43.22787, 17.6927318 43.2278732)",,,,
184746195,Bulića potok,residential,False,True,26.779,"LINESTRING (17.6922044 43.227674, 17.6922417 43.2276771, 17.6922823 43.2276698, 17.6925186 43.2276078)",,,,
184746249,Glavica,residential,False,False,64.456,"LINESTRING (17.6922044 43.227674, 17.6922962 43.2278811, 17.6923708 43.2280669, 17.6924346 43.2282288)",,,,
184746288,Kraljice Katarine,residential,False,False,56.006,"LINESTRING (17.6945066 43.2278076, 17.694004 43.2281534)",,,,
184746312,Trg žrtava Domovinskog rata,residential,False,True,32.438,"LINESTRING (17.6945066 43.2278076, 17.6947924 43.2280119)",,,,
184746288,Kraljice Katarine,residential,False,True,70.465,"LINESTRING (17.6945066 43.2278076, 17.6947887 43.2275913, 17.6950273 43.2273972, 17.6950954 43.2273413)",,,,
184746283,,residential,False,True,39.4,"LINESTRING (17.6927318 43.2278732, 17.6926263 43.22787, 17.6925955 43.2278452, 17.6925615 43.2277322, 17.6925186 43.2276078)",,,,
761597843,Trg žrtava Domovinskog rata,residential,False,False,25.851,"LINESTRING (17.6954045 43.2279013, 17.6951626 43.2280529)",,,,
184746174,Trg žrtava Domovinskog rata,residential,False,True,72.35300000000001,"LINESTRING (17.6954045 43.2279013, 17.6955428 43.2280162, 17.695575 43.2280531, 17.695595 43.2281075, 17.6955949 43.2281527, 17.6955658 43.2282022, 17.6955202 43.2282351, 17.6954668 43.2282545, 17.6953509 43.2282727, 17.6952942 43.2282746, 17.6952473 43.2282648, 17.695198 43.2282373)",,,,
184746255,Trg žrtava Domovinskog rata,residential,False,True,45.926,"LINESTRING (17.6954045 43.2279013, 17.6955354 43.2277995, 17.6955505 43.2277682, 17.6955371 43.2277412, 17.6953215 43.2275994)",,,,
184746185,Trg žrtava Domovinskog rata,residential,False,False,24.405,"LINESTRING (17.6949465 43.2279, 17.6951626 43.2280529)",,,,
184746312,Trg žrtava Domovinskog rata,residential,False,False,17.627,"LINESTRING (17.6949465 43.2279, 17.6947924 43.2280119)",,,,
184746312,Trg žrtava Domovinskog rata,residential,False,True,45.17,"LINESTRING (17.6949465 43.2279, 17.6953215 43.2275994)",,,,
155535787,Kralja Tomislava,primary,False,False,4.721,"LINESTRING (17.6964806 43.2279877, 17.6964241 43.2279773)",M-17.4,50,,
155535787,Kralja Tomislava,primary,False,True,35.757000000000005,"LINESTRING (17.6964806 43.2279877, 17.6965975 43.2280062, 17.6969133 43.2280509)",M-17.4,50,,
184746314,,residential,False,True,77.77699999999999,"LINESTRING (17.6964806 43.2279877, 17.6964513 43.228049, 17.6963745 43.2281344, 17.6962601 43.2282461, 17.6960912 43.2283754, 17.6959767 43.2284383, 17.6958513 43.2284997)",,,,
184746305,Kraljice Katarine,residential,False,False,18.91,"LINESTRING (17.6938721 43.2280131, 17.694004 43.2281534)",,,,
184746312,Trg žrtava Domovinskog rata,residential,False,False,32.438,"LINESTRING (17.6947924 43.2280119, 17.6945066 43.2278076)",,,,
184746312,Trg žrtava Domovinskog rata,residential,False,True,17.627,"LINESTRING (17.6947924 43.2280119, 17.6949465 43.2279)",,,,
184746317,,residential,False,True,65.201,"LINESTRING (17.6947924 43.2280119, 17.6947648 43.2280424, 17.6947555 43.2280712, 17.6947585 43.2281046, 17.6947783 43.2281599, 17.6948618 43.2282931, 17.6948828 43.2283133, 17.6949193 43.2283291, 17.6949612 43.2283296, 17.695011 43.2283176, 17.695198 43.2282373)",,,,
184746185,Trg žrtava Domovinskog rata,residential,False,True,24.405,"LINESTRING (17.6951626 43.2280529, 17.6949465 43.2279)",,,,
761597843,Trg žrtava Domovinskog rata,residential,False,True,25.851,"LINESTRING (17.6951626 43.2280529, 17.6954045 43.2279013)",,,,
184746174,Trg žrtava Domovinskog rata,residential,False,False,22.575,"LINESTRING (17.6951626 43.2280529, 17.6951359 43.2280898, 17.6951291 43.2281351, 17.6951455 43.2281827, 17.695198 43.2282373)",,,,
184746288,Kraljice Katarine,residential,False,True,56.006,"LINESTRING (17.694004 43.2281534, 17.6945066 43.2278076)",,,,
184746305,Kraljice Katarine,residential,False,True,18.91,"LINESTRING (17.694004 43.2281534, 17.6938721 43.2280131)",,,,
184746305,Kraljice Katarine,residential,False,False,51.669000000000004,"LINESTRING (17.694004 43.2281534, 17.6940354 43.2281891, 17.6940722 43.2282233, 17.6941213 43.2282644, 17.6941636 43.228313, 17.6941722 43.2283449, 17.6941516 43.2283779, 17.6941034 43.228405, 17.6939143 43.228473)",,,,
184746174,Trg žrtava Domovinskog rata,residential,False,False,72.35300000000001,"LINESTRING (17.695198 43.2282373, 17.6952473 43.2282648, 17.6952942 43.2282746, 17.6953509 43.2282727, 17.6954668 43.2282545, 17.6955202 43.2282351, 17.6955658 43.2282022, 17.6955949 43.2281527, 17.695595 43.2281075, 17.695575 43.2280531, 17.6955428 43.2280162, 17.6954045 43.2279013)",,,,
184746174,Trg žrtava Domovinskog rata,residential,False,True,22.575000000000003,"LINESTRING (17.695198 43.2282373, 17.6951455 43.2281827, 17.6951291 43.2281351, 17.6951359 43.2280898, 17.6951626 43.2280529)",,,,
184746317,,residential,False,False,65.20100000000001,"LINESTRING (17.695198 43.2282373, 17.695011 43.2283176, 17.6949612 43.2283296, 17.6949193 43.2283291, 17.6948828 43.2283133, 17.6948618 43.2282931, 17.6947783 43.2281599, 17.6947585 43.2281046, 17.6947555 43.2280712, 17.6947648 43.2280424, 17.6947924 43.2280119)",,,,
184746249,Glavica,residential,False,True,64.456,"LINESTRING (17.6924346 43.2282288, 17.6923708 43.2280669, 17.6922962 43.2278811, 17.6922044 43.227674)",,,,
184746305,Kraljice Katarine,residential,False,True,51.669,"LINESTRING (17.6939143 43.228473, 17.6941034 43.228405, 17.6941516 43.2283779, 17.6941722 43.2283449, 17.6941636 43.228313, 17.6941213 43.2282644, 17.6940722 43.2282233, 17.6940354 43.2281891, 17.694004 43.2281534)",,,,
184746314,,residential,False,True,18.342,"LINESTRING (17.6958513 43.2284997, 17.695643 43.2285643)",,,,
184746224,,residential,False,True,22.711000000000002,"LINESTRING (17.6958513 43.2284997, 17.6958824 43.2285552, 17.6959811 43.2286803)",,,,
184746314,,residential,False,False,77.777,"LINESTRING (17.6958513 43.2284997, 17.6959767 43.2284383, 17.6960912 43.2283754, 17.6962601 43.2282461, 17.6963745 43.2281344, 17.6964513 43.228049, 17.6964806 43.2279877)",,,,
148641906,Rudarska,residential,False,False,69.363,"LINESTRING (17.6963676 43.2285291, 17.6966169 43.2283294, 17.6966545 43.2282993, 17.6967775 43.2282032, 17.6968221 43.2281581, 17.6968691 43.2281046, 17.6969133 43.2280509)",,,,
148641906,Rudarska,residential,False,True,36.092,"LINESTRING (17.6963676 43.2285291, 17.6963017 43.2285743, 17.6962345 43.2286089, 17.6961676 43.2286348, 17.6960709 43.2286621, 17.6959811 43.2286803)",,,,
761603477,Trg Pape Ivana Pavla II,residential,False,False,74.23599999999999,"LINESTRING (17.6963676 43.2285291, 17.6967591 43.2287645, 17.6970615 43.2289648)",,,,
184746314,,residential,False,False,18.342,"LINESTRING (17.695643 43.2285643, 17.6958513 43.2284997)",,,,
184746182,Fra Jake Križića,tertiary,False,False,238.09900000000005,"LINESTRING (17.6988874 43.2286293, 17.6989287 43.2287557, 17.6989639 43.2288486, 17.6990121 43.2289687, 17.6990368 43.2290082, 17.6991535 43.229142, 17.6994566 43.2294534, 17.6996338 43.2296731, 17.6997577 43.2298413, 17.6997778 43.2298792, 17.699862 43.2300383, 17.6999365 43.2302376, 17.6999475 43.2302827, 17.6999727 43.2303858, 17.6999983 43.2304672, 17.7000185 43.2305029, 17.7000728 43.2305607)",,,,
184746182,Fra Jake Križića,tertiary,False,True,33.766,"LINESTRING (17.6988874 43.2286293, 17.6988873 43.2285432, 17.6989329 43.2284135, 17.6989451 43.2283303)",,,,
184746315,Trg Pape Ivana Pavla II,residential,False,True,123.426,"LINESTRING (17.6988874 43.2286293, 17.6986715 43.2287085, 17.6986048 43.2287368, 17.6985277 43.2287517, 17.6984539 43.228751, 17.6983963 43.2287449, 17.6983566 43.2287493, 17.6983295 43.2287652, 17.6982601 43.2288341, 17.6982256 43.2288494, 17.698165 43.2288651, 17.6979921 43.2288877, 17.6977622 43.2289041, 17.6976591 43.2289037, 17.6974744 43.2288875)",,,,
148641906,Rudarska,residential,False,False,36.092,"LINESTRING (17.6959811 43.2286803, 17.6960709 43.2286621, 17.6961676 43.2286348, 17.6962345 43.2286089, 17.6963017 43.2285743, 17.6963676 43.2285291)",,,,
148641906,Rudarska,residential,False,True,212.44899999999998,"LINESTRING (17.6959811 43.2286803, 17.6959137 43.2286941, 17.6955796 43.2287646, 17.6954015 43.2288206, 17.6951878 43.2289097, 17.6951499 43.2289255, 17.6948245 43.2290609, 17.6946432 43.2291249, 17.6946025 43.2291359, 17.6944322 43.2291818, 17.6943298 43.2292037, 17.6942426 43.2292216, 17.6941156 43.2292482, 17.6940493 43.2292631, 17.69362 43.2293595, 17.6935555 43.2293816)",,,,
184746157,Rudarska,residential,False,True,41.434,"LINESTRING (17.6959811 43.2286803, 17.6960855 43.2288134, 17.6962238 43.2290082)",,,,
184746224,,residential,False,False,22.711000000000002,"LINESTRING (17.6959811 43.2286803, 17.6958824 43.2285552, 17.6958513 43.2284997)",,,,
184746173,Glavica,residential,False,True,77.97800000000001,"LINESTRING (17.6926131 43.2287559, 17.6927188 43.2290481, 17.6927981 43.2293052, 17.6928545 43.2294344)",,,,
184746315,Trg Pape Ivana Pavla II,residential,False,False,123.426,"LINESTRING (17.6974744 43.2288875, 17.6976591 43.2289037, 17.6977622 43.2289041, 17.6979921 43.2288877, 17.698165 43.2288651, 17.6982256 43.2288494, 17.6982601 43.2288341, 17.6983295 43.2287652, 17.6983566 43.2287493, 17.6983963 43.2287449, 17.6984539 43.228751, 17.6985277 43.2287517, 17.6986048 43.2287368, 17.6986715 43.2287085, 17.6988874 43.2286293)",,,,
761603477,Trg Pape Ivana Pavla II,residential,False,True,74.23599999999999,"LINESTRING (17.6970615 43.2289648, 17.6967591 43.2287645, 17.6963676 43.2285291)",,,,
184746157,Rudarska,residential,False,False,41.434,"LINESTRING (17.6962238 43.2290082, 17.6960855 43.2288134, 17.6959811 43.2286803)",,,,
184746157,Rudarska,residential,False,True,135.78499999999997,"LINESTRING (17.6962238 43.2290082, 17.6963699 43.2292132, 17.6964802 43.2293797, 17.6965059 43.2294338, 17.6965238 43.2294714, 17.6965345 43.2295615, 17.696544 43.2296413, 17.6965551 43.2296927, 17.6965704 43.2297636, 17.6966341 43.2299652, 17.6966839 43.230169)",,,,
184746295,Rudarska,residential,False,True,102.574,"LINESTRING (17.6962238 43.2290082, 17.6960015 43.2290966, 17.6958166 43.2291781, 17.6955819 43.2292732, 17.6954458 43.2293337, 17.6951311 43.2294737)",,,,
184746173,Glavica,residential,False,False,77.978,"LINESTRING (17.6928545 43.2294344, 17.6927981 43.2293052, 17.6927188 43.2290481, 17.6926131 43.2287559)",,,,
