osmid,ref,name,highway,oneway,reversed,length,geometry,junction,lanes
697402474,M-17.5,Blidinjska,primary,False,False,415.366,"LINESTRING (17.3276935 43.4750903, 17.3277394 43.475143, 17.3278007 43.4751822, 17.3279985 43.4752705, 17.3282792 43.4753907, 17.3283636 43.4754268, 17.3287205 43.4755943, 17.3289109 43.4756536, 17.3291057 43.4757194, 17.3292918 43.4757524, 17.3294885 43.4757778, 17.3296718 43.4757825, 17.3298405 43.4757842, 17.3300531 43.4757764, 17.3303153 43.4757397, 17.3305916 43.4756776, 17.3307538 43.4756412, 17.33118 43.4755168, 17.3312238 43.4755055, 17.3313387 43.475484, 17.3314849 43.4754571, 17.3317062 43.4754221, 17.3319497 43.4754032, 17.3321383 43.4754157, 17.3322603 43.4754419, 17.3323448 43.4754828, 17.3324432 43.4755438)",,
697402474,M-17.5,Blidinjska,primary,False,True,36.893,"LINESTRING (17.3276935 43.4750903, 17.3276274 43.4749814, 17.3275751 43.4748796, 17.3275243 43.4747822)",,
904364544,R-420,Bana Jelačića,secondary,False,False,29.707,"LINESTRING (17.3239176 43.4722868, 17.3235692 43.4722005)",,
170935873,,Kneza Branimira,residential,False,False,105.648,"LINESTRING (17.3239176 43.4722868, 17.3238397 43.4724521, 17.3238269 43.4725618, 17.3238599 43.47267, 17.3239334 43.4728368, 17.3240581 43.4730079, 17.3242109 43.473157)",,
904364544,R-420,Bana Jelačića,secondary,False,True,103.38399999999999,"LINESTRING (17.3239176 43.4722868, 17.3241914 43.4723468, 17.3246763 43.4724658, 17.3251224 43.4726007)",,
148812506,,Kralja Zvonimira,residential,False,False,135.767,"LINESTRING (17.3227196 43.4718024, 17.3224172 43.4718797, 17.3222246 43.4719115, 17.3220421 43.4719434, 17.3218951 43.4719876, 17.3215322 43.4721203, 17.3211874 43.4722828)",,
170935928,R-420,Domovinskog rata,secondary,False,False,47.348,"LINESTRING (17.3227196 43.4718024, 17.3226506 43.4717156, 17.3226076 43.4716537, 17.3225386 43.4715283, 17.3224844 43.4714136)",,
170935928,R-420,Domovinskog rata,secondary,False,True,31.548,"LINESTRING (17.3227196 43.4718024, 17.3228001 43.4718927, 17.3228785 43.4719581, 17.322974 43.4720147)",,
904364544,R-420,Bana Jelačića,secondary,False,True,7.523,"LINESTRING (17.3259672 43.4731537, 17.3260255 43.4732065)",,
904364544,R-420,Bana Jelačića,secondary,False,False,92.466,"LINESTRING (17.3259672 43.4731537, 17.3256969 43.4729342, 17.3255583 43.4728251, 17.3254603 43.472765, 17.3253522 43.4727025, 17.3251224 43.4726007)",,
170935866,,Kralja Petra Svačića,residential,False,False,153.349,"LINESTRING (17.3224844 43.4714136, 17.3226097 43.471366, 17.3229304 43.4712223, 17.3230133 43.4711852, 17.3232977 43.4710546, 17.3234627 43.4709923, 17.3236129 43.4709456, 17.3237434 43.4709082, 17.3241624 43.4707734)",,
170935928,R-420,Domovinskog rata,secondary,False,False,79.308,"LINESTRING (17.3224844 43.4714136, 17.3223435 43.471148, 17.3222784 43.4710102, 17.3222326 43.4708823, 17.3222127 43.4708055, 17.3222002 43.4707334)",,
170935928,R-420,Domovinskog rata,secondary,False,True,47.348,"LINESTRING (17.3224844 43.4714136, 17.3225386 43.4715283, 17.3226076 43.4716537, 17.3226506 43.4717156, 17.3227196 43.4718024)",,
170936010,,Bana Ivana Mažuranića,residential,False,False,76.674,"LINESTRING (17.3270036 43.4741933, 17.3261563 43.4745054)",,
904364544,R-420,Bana Jelačića,secondary,False,True,15.677,"LINESTRING (17.3270036 43.4741933, 17.3271116 43.4743105)",,
904364544,R-420,Bana Jelačića,secondary,False,False,135.252,"LINESTRING (17.3270036 43.4741933, 17.326749 43.4739049, 17.3265934 43.4737453, 17.3264069 43.4735696, 17.3260255 43.4732065)",,
82670325,,Fra Grge Martića,tertiary,True,False,94.937,"LINESTRING (17.3288574 43.4716473, 17.3278558 43.4720952)",,
375913620,,Bartola Kašića,residential,False,False,68.773,"LINESTRING (17.3288574 43.4716473, 17.328887 43.4717043, 17.3290553 43.471979, 17.3290911 43.4720355, 17.3292031 43.4722125)",,
375913620,,Bartola Kašića,residential,False,True,62.916000000000004,"LINESTRING (17.3288574 43.4716473, 17.3287541 43.4715069, 17.3286493 43.4713764, 17.3286146 43.4713332, 17.3284965 43.4711463)",,
170935928,R-420,Domovinskog rata,secondary,False,True,11.713,"LINESTRING (17.3232019 43.4693706, 17.3231145 43.4694547)",,
983689428,R-420,Domovinskog rata,secondary,True,False,38.843,"LINESTRING (17.3232019 43.4693706, 17.3232589 43.4692936, 17.3233004 43.4692116, 17.3233253 43.4691262, 17.3233328 43.4690391)",,
170935928,R-420,Domovinskog rata,secondary,False,False,31.548,"LINESTRING (17.322974 43.4720147, 17.3228785 43.4719581, 17.3228001 43.4718927, 17.3227196 43.4718024)",,
375914609,,Mile Bošnjaka,residential,False,True,230.695,"LINESTRING (17.322974 43.4720147, 17.3229123 43.4721004, 17.3228362 43.4722414, 17.3228177 43.4724226, 17.3228421 43.4725225, 17.3228564 43.4725807, 17.3229062 43.4726632, 17.323239 43.4732143, 17.323251 43.4732342, 17.3233617 43.4734175, 17.3236683 43.473943)",,
904364544,R-420,Bana Jelačića,secondary,False,True,52.701,"LINESTRING (17.322974 43.4720147, 17.3230729 43.4720665, 17.3232234 43.4721219, 17.3235692 43.4722005)",,
148767191,,Fra Petra Bakule,tertiary,False,True,105.774,"LINESTRING (17.3303113 43.4668451, 17.3303058 43.4669237, 17.3302554 43.4674787, 17.3302236 43.4677942)",,
170935886,,Herceg Stjepana Kosače,tertiary,False,True,79.64,"LINESTRING (17.3303113 43.4668451, 17.3301728 43.4668348, 17.3296586 43.4667893, 17.3295948 43.4667849, 17.3293298 43.4667729)",,
170935886,,Herceg Stjepana Kosače,tertiary,False,False,19.152,"LINESTRING (17.3284699 43.4668983, 17.3286819 43.4668209)",,
170935886,,Herceg Stjepana Kosače,tertiary,False,True,48.303,"LINESTRING (17.3284699 43.4668983, 17.327958 43.4671234)",,
170935924,,Mate Bobana,residential,False,False,202.75199999999998,"LINESTRING (17.3284699 43.4668983, 17.3285931 43.4670552, 17.3297549 43.4684651)",,
170935861,,Ante Brune Bušića,residential,False,False,31.403,"LINESTRING (17.3242313 43.467943, 17.3245771 43.4678135)",,
710292947,,Marka Marulića,residential,False,False,38.659,"LINESTRING (17.3242313 43.467943, 17.3240057 43.4682497)",,
710292947,,Marka Marulića,residential,False,True,32.587,"LINESTRING (17.3242313 43.467943, 17.3244086 43.4676797)",,
170935999,R-420,Domovinskog rata,secondary,True,False,40.258,"LINESTRING (17.3235948 43.4691491, 17.3234893 43.4691975, 17.3233882 43.4692505, 17.3232923 43.4693082, 17.3232019 43.4693706)",,
983689427,R-420,,secondary,True,False,29.309,"LINESTRING (17.3235948 43.4691491, 17.3235256 43.4691653, 17.3234534 43.4691597, 17.3233906 43.4691333, 17.3233479 43.4690907, 17.3233328 43.4690391)",roundabout,
148767130,,Mostarska,tertiary,False,False,62.175999999999995,"LINESTRING (17.3325315 43.4700617, 17.3330864 43.4698425, 17.333215 43.4698048)",,
148767130,,Mostarska,tertiary,False,True,89.18,"LINESTRING (17.3325315 43.4700617, 17.3323614 43.47013, 17.3321985 43.4702003, 17.3317462 43.4703956, 17.3316739 43.4704268, 17.3315787 43.4704679)",,
148767135,,Stjepana Radića,residential,False,False,122.928,"LINESTRING (17.3295214 43.4707095, 17.3299566 43.4705335, 17.3305044 43.4703081, 17.3307875 43.4702283, 17.3308723 43.470203)",,
148767135,,Stjepana Radića,residential,False,True,77.649,"LINESTRING (17.3295214 43.4707095, 17.329346 43.4707704, 17.3292337 43.4708009, 17.3291615 43.4708158, 17.3290219 43.4708445, 17.3285969 43.4708795)",,
148767191,,Fra Petra Bakule,tertiary,False,False,82.53699999999999,"LINESTRING (17.3295214 43.4707095, 17.3295054 43.4706571, 17.329498 43.4705981, 17.3294735 43.469969)",,
148767191,,Fra Petra Bakule,tertiary,False,True,61.585,"LINESTRING (17.3295214 43.4707095, 17.3295477 43.4707711, 17.329586 43.4708349, 17.3298853 43.4711941)",,
148767135,,Stjepana Radića,residential,False,False,9.227,"LINESTRING (17.3284833 43.4708889, 17.3285969 43.4708795)",,
148767135,,Stjepana Radića,residential,False,True,131.451,"LINESTRING (17.3284833 43.4708889, 17.3279436 43.4709096, 17.3277678 43.4709213, 17.3276184 43.4709312, 17.3274325 43.4709436, 17.3270283 43.4709635, 17.3268583 43.470968)",,
170935852,,Bartola Kašića,residential,False,False,29.303,"LINESTRING (17.3284833 43.4708889, 17.3284588 43.4709438, 17.328466 43.4710716, 17.3284965 43.4711463)",,
