osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,bridge,ref
232344299,Miluna Gavrića,residential,False,False,272.11599999999993,40,"LINESTRING (16.8442903 44.0427902, 16.8443204 44.0428218, 16.8444479 44.0430137, 16.8445621 44.0431537, 16.8445997 44.0432182, 16.8446379 44.0433171, 16.8446837 44.0434082, 16.8447182 44.0434642, 16.844794 44.0435391, 16.8449179 44.0436616, 16.8450269 44.0437904, 16.8451381 44.0439112, 16.8452538 44.0439666, 16.8453855 44.0440042, 16.845508 44.0440384, 16.8456987 44.0440988, 16.8458689 44.0441771, 16.8460391 44.0442244, 16.8462184 44.0442293, 16.8463501 44.0441934, 16.8464749 44.0441184, 16.8465595 44.0440838, 16.8465885 44.0440719)",1,,
894651579,,residential,False,True,191.132,,"LINESTRING (16.8442903 44.0427902, 16.8443597 44.0427961, 16.8444849 44.0428399, 16.8446293 44.0428988, 16.8447593 44.0429691, 16.8448321 44.042998, 16.8450223 44.0430939, 16.8452798 44.0432005, 16.8453602 44.0432226, 16.8454742 44.0432275, 16.84554 44.0432062, 16.8456258 44.0431407, 16.845666 44.0430973, 16.8456875 44.0430096, 16.8456767 44.0429411, 16.8456325 44.0428023, 16.8455373 44.0426134, 16.84552 44.0425851, 16.8455078 44.0425652)",1,,
232344296,Trg zrtava fašističkog terora,residential,False,False,36.04,,"LINESTRING (16.8494009 44.0442378, 16.8493902 44.0441555, 16.8493708 44.0440508, 16.8493536 44.0439659, 16.8493344 44.0439178)",,,
232344301,Trg zrtava fašističkog terora,residential,True,False,81.51599999999999,,"LINESTRING (16.8494009 44.0442378, 16.8494995 44.0442996, 16.8495251 44.0443229, 16.8495628 44.0443812, 16.8496314 44.0444741, 16.8496638 44.0445199, 16.8497141 44.0445965, 16.8498129 44.0447406, 16.8498636 44.0448128, 16.8499027 44.0448684)",,,
155775097,Junuza Duruta,tertiary,False,True,50.21000000000001,30,"LINESTRING (16.8490979 44.0448486, 16.8491591 44.0448542, 16.8494139 44.0449194, 16.8494378 44.0449255, 16.8495653 44.0449645, 16.8496865 44.0450023)",2,,
232344301,Trg zrtava fašističkog terora,residential,True,False,73.316,,"LINESTRING (16.8490979 44.0448486, 16.8491208 44.044767, 16.8491547 44.0446825, 16.8491982 44.0445964, 16.8492124 44.0445618, 16.8492499 44.0444636, 16.8492722 44.0443755, 16.8493187 44.0442963, 16.8494009 44.0442378)",,,
232371207,Ive Lole Ribara,tertiary,False,False,114.963,50,"LINESTRING (16.8490979 44.0448486, 16.8490551 44.0448562, 16.8490099 44.0448754, 16.8489432 44.0449143, 16.8488565 44.0449863, 16.8488265 44.0450084, 16.8487166 44.0450894, 16.848471 44.0452766, 16.8482428 44.0454246, 16.8481186 44.0455032, 16.8480373 44.0455345)",2,,
155810149,Junuza Duruta,tertiary,False,True,75.583,40,"LINESTRING (16.8500527 44.0451147, 16.8502156 44.0451686, 16.8502447 44.045178, 16.8503793 44.0452145, 16.8504042 44.0452212, 16.8505886 44.045271, 16.8508383 44.0453386, 16.8508779 44.0453493, 16.8509325 44.0453631)",2,,
232358443,Krajiška,residential,False,True,40.637,,"LINESTRING (16.8500527 44.0451147, 16.8500453 44.0451271, 16.8499915 44.0452263, 16.8498786 44.045458)",,,
"[155775097, 688586450]","['Trg žrtava fašizma', 'Junuza Duruta']",tertiary,False,False,31.831000000000003,"['40', '30']","LINESTRING (16.8500527 44.0451147, 16.8499376 44.0450772, 16.8498759 44.0450578, 16.8497922 44.045033, 16.8496865 44.0450023)",2,,
688586447,Luke,residential,False,False,140.05700000000002,,"LINESTRING (16.8524036 44.0409548, 16.8524112 44.0410209, 16.8524114 44.0411442, 16.8524616 44.0412849, 16.8525861 44.0414552, 16.8529184 44.0418526, 16.8531167 44.0420803)",,,
"[232354462, 589466471, 688586447]",Luke,residential,False,True,21.848000000000003,,"LINESTRING (16.8524036 44.0409548, 16.852427 44.040916, 16.8524291 44.0408842, 16.8524427 44.0408136, 16.8524525 44.040763)",,yes,
887636237,,residential,False,False,7.566,,"LINESTRING (16.8496466 44.041918, 16.8497388 44.0419334)",,,
887636237,,residential,False,True,7.566,,"LINESTRING (16.8497388 44.0419334, 16.8496466 44.041918)",,,
232354465,Dalmatinskih brigada,residential,True,False,64.38000000000001,,"LINESTRING (16.8497388 44.0419334, 16.84973 44.0419902, 16.8496702 44.0423753, 16.8496554 44.0424704, 16.8496494 44.0425088)",,,
688586447,Luke,residential,False,True,11.447,,"LINESTRING (16.8531979 44.0421651, 16.8531167 44.0420803)",,,
232354459,,residential,False,False,205.78099999999998,,"LINESTRING (16.8531979 44.0421651, 16.8530706 44.0422304, 16.8530108 44.0422541, 16.85291 44.0422941, 16.8528235 44.0423129, 16.8527549 44.0423279, 16.852586 44.0423399, 16.8523955 44.0423323, 16.8522842 44.0423279, 16.8522016 44.0423238, 16.8520131 44.0423243, 16.8519181 44.0423233, 16.8516891 44.0423229, 16.8513709 44.0423223, 16.851046 44.0423216, 16.8508957 44.0423286, 16.8506882 44.0423585)",,,
"[688586446, 688586447]",Luke,residential,False,False,91.54400000000001,,"LINESTRING (16.8531979 44.0421651, 16.8532677 44.0422499, 16.8533008 44.0422897, 16.8533437 44.0423365, 16.8534362 44.0424388, 16.8535011 44.0425177, 16.8535654 44.0425859, 16.8538398 44.0428458)",,,
232354459,,residential,False,False,55.34199999999999,,"LINESTRING (16.8506882 44.0423585, 16.8502073 44.0424321, 16.8500691 44.0424539, 16.8500125 44.0424664)",,,
232354459,,residential,False,True,205.781,,"LINESTRING (16.8506882 44.0423585, 16.8508957 44.0423286, 16.851046 44.0423216, 16.8513709 44.0423223, 16.8516891 44.0423229, 16.8519181 44.0423233, 16.8520131 44.0423243, 16.8522016 44.0423238, 16.8522842 44.0423279, 16.8523955 44.0423323, 16.852586 44.0423399, 16.8527549 44.0423279, 16.8528235 44.0423129, 16.85291 44.0422941, 16.8530108 44.0422541, 16.8530706 44.0422304, 16.8531979 44.0421651)",,,
256046748,,residential,False,False,65.18299999999999,,"LINESTRING (16.8506882 44.0423585, 16.8506865 44.0424281, 16.8506752 44.042553, 16.850669 44.0426545, 16.8506227 44.0428665, 16.8506081 44.042941)",,,
232354459,,residential,False,False,29.428,,"LINESTRING (16.8500125 44.0424664, 16.8499552 44.0424745, 16.8498493 44.0424907, 16.8497955 44.0424964, 16.8497573 44.0425002, 16.8496494 44.0425088)",,,
232354459,,residential,False,True,55.342,,"LINESTRING (16.8500125 44.0424664, 16.8500691 44.0424539, 16.8502073 44.0424321, 16.8506882 44.0423585)",,,
232354460,Lamele,residential,False,False,58.07,,"LINESTRING (16.8500125 44.0424664, 16.8500026 44.0425692, 16.849994 44.0426585, 16.8499749 44.0428617, 16.8499672 44.042937, 16.8499624 44.0429874)",,,
232354458,Omladinska,residential,False,False,23.522,,"LINESTRING (16.8495382 44.042509, 16.8494297 44.0424971, 16.8493434 44.0424826, 16.8492477 44.0424782)",,,
232354464,Dalmatinskih brigada,residential,False,True,49.03300000000001,,"LINESTRING (16.8495382 44.042509, 16.8495208 44.0426296, 16.8495017 44.0427617, 16.8494969 44.0427946, 16.8494878 44.0428576, 16.8494812 44.0429031, 16.8494748 44.0429476)",,,
762984993,Dalmatinskih brigada,residential,True,False,66.306,30,"LINESTRING (16.8495382 44.042509, 16.8495871 44.0422964, 16.849615 44.0421149, 16.8496311 44.0420096, 16.8496466 44.041918)",,,
762984994,Dalmatinska,residential,False,True,8.897,,"LINESTRING (16.8495382 44.042509, 16.8495937 44.0425107, 16.8496494 44.0425088)",,,
232354459,,residential,False,True,29.428,,"LINESTRING (16.8496494 44.0425088, 16.8497573 44.0425002, 16.8497955 44.0424964, 16.8498493 44.0424907, 16.8499552 44.0424745, 16.8500125 44.0424664)",,,
762984994,Dalmatinska,residential,False,False,8.897,,"LINESTRING (16.8496494 44.0425088, 16.8495937 44.0425107, 16.8495382 44.042509)",,,
232410990,Luke,residential,False,False,85.506,,"LINESTRING (16.8538398 44.0428458, 16.8539602 44.0427348, 16.8540447 44.0426607, 16.8541308 44.0425783, 16.8542183 44.042486, 16.854454 44.0422173)",,,
"[232410992, 688586446]",Luke,residential,False,False,274.174,,"LINESTRING (16.8538398 44.0428458, 16.8538715 44.0430297, 16.853938 44.0432598, 16.8539862 44.0433853, 16.8540361 44.0434831, 16.8540736 44.0435218, 16.8541438 44.0435985, 16.8542202 44.043666, 16.8543032 44.0437222, 16.8544154 44.0437893, 16.8545303 44.043856, 16.8546929 44.0439316, 16.8548097 44.0439761, 16.8549526 44.0440368, 16.8551664 44.0441459, 16.8554489 44.0443111, 16.8556473 44.0444461, 16.8558109 44.0445707, 16.8559216 44.0446612)",,,
"[688586446, 688586447]",Luke,residential,False,True,91.54400000000001,,"LINESTRING (16.8538398 44.0428458, 16.8535654 44.0425859, 16.8535011 44.0425177, 16.8534362 44.0424388, 16.8533437 44.0423365, 16.8533008 44.0422897, 16.8532677 44.0422499, 16.8531979 44.0421651)",,,
232354515,Lamele,residential,False,True,26.692999999999998,,"LINESTRING (16.8506081 44.042941, 16.8504955 44.0429531, 16.8503927 44.0429637, 16.850334 44.0429637, 16.8502768 44.0429591)",,,
256046748,,residential,False,False,154.031,,"LINESTRING (16.8506081 44.042941, 16.8506062 44.0429612, 16.8505988 44.0430077, 16.850559 44.0433185, 16.8505247 44.043576, 16.8505187 44.0436158, 16.8505237 44.0437675, 16.8505965 44.044092, 16.8506455 44.0442158, 16.8506602 44.0442343, 16.8506738 44.0442514, 16.850724 44.0442958)",,,
256046748,,residential,False,True,65.18299999999999,,"LINESTRING (16.8506081 44.042941, 16.8506227 44.0428665, 16.850669 44.0426545, 16.8506752 44.042553, 16.8506865 44.0424281, 16.8506882 44.0423585)",,,
232354515,Lamele,residential,False,False,26.692999999999998,,"LINESTRING (16.8502768 44.0429591, 16.850334 44.0429637, 16.8503927 44.0429637, 16.8504955 44.0429531, 16.8506081 44.042941)",,,
232354460,Lamele,residential,False,False,74.203,,"LINESTRING (16.8499624 44.0429874, 16.8499554 44.0430799, 16.8499413 44.0432058, 16.8499394 44.043226, 16.8499331 44.0432906, 16.8497712 44.0432826, 16.8496039 44.0432742, 16.8494288 44.0432655)",,,
232354460,Lamele,residential,False,True,58.07000000000001,,"LINESTRING (16.8499624 44.0429874, 16.8499672 44.042937, 16.8499749 44.0428617, 16.849994 44.0426585, 16.8500026 44.0425692, 16.8500125 44.0424664)",,,
232354514,Lamele,residential,False,True,39.224000000000004,,"LINESTRING (16.8499624 44.0429874, 16.8498006 44.0429743, 16.8495771 44.042956, 16.8494748 44.0429476)",,,
232354464,Dalmatinskih brigada,residential,False,False,49.033,,"LINESTRING (16.8494748 44.0429476, 16.8494812 44.0429031, 16.8494878 44.0428576, 16.8494969 44.0427946, 16.8495017 44.0427617, 16.8495208 44.0426296, 16.8495382 44.042509)",,,
232354464,Dalmatinskih brigada,residential,False,True,35.539,,"LINESTRING (16.8494748 44.0429476, 16.8494626 44.0430316, 16.8494541 44.0430902, 16.849437 44.0432085, 16.8494288 44.0432655)",,,
232354514,Lamele,residential,False,False,39.224000000000004,,"LINESTRING (16.8494748 44.0429476, 16.8495771 44.042956, 16.8498006 44.0429743, 16.8499624 44.0429874)",,,
232354460,Lamele,residential,False,True,74.203,,"LINESTRING (16.8494288 44.0432655, 16.8496039 44.0432742, 16.8497712 44.0432826, 16.8499331 44.0432906, 16.8499394 44.043226, 16.8499413 44.0432058, 16.8499554 44.0430799, 16.8499624 44.0429874)",,,
232354464,Dalmatinskih brigada,residential,False,False,35.539,,"LINESTRING (16.8494288 44.0432655, 16.849437 44.0432085, 16.8494541 44.0430902, 16.8494626 44.0430316, 16.8494748 44.0429476)",,,
232354464,Dalmatinskih brigada,residential,False,True,72.922,,"LINESTRING (16.8494288 44.0432655, 16.8494141 44.0433669, 16.849379 44.0436096, 16.8493746 44.0436398, 16.8493525 44.043793, 16.8493436 44.0438546, 16.8493344 44.0439178)",,,
232354496,Luke,residential,False,False,97.53299999999999,,"LINESTRING (16.854993 44.0445852, 16.8551556 44.0446964, 16.855277 44.0448034, 16.8553396 44.0448555, 16.8554008 44.0448844, 16.8554572 44.0448935, 16.8555184 44.044891, 16.8555785 44.0448661, 16.855628 44.0448319, 16.8556963 44.0447917, 16.8558037 44.0447302, 16.8559216 44.0446612)",,,
232354496,Luke,residential,False,True,97.53299999999999,,"LINESTRING (16.8559216 44.0446612, 16.8558037 44.0447302, 16.8556963 44.0447917, 16.855628 44.0448319, 16.8555785 44.0448661, 16.8555184 44.044891, 16.8554572 44.0448935, 16.8554008 44.0448844, 16.8553396 44.0448555, 16.855277 44.0448034, 16.8551556 44.0446964, 16.854993 44.0445852)",,,
"[232410992, 688586446]",Luke,residential,False,True,274.17400000000004,,"LINESTRING (16.8559216 44.0446612, 16.8558109 44.0445707, 16.8556473 44.0444461, 16.8554489 44.0443111, 16.8551664 44.0441459, 16.8549526 44.0440368, 16.8548097 44.0439761, 16.8546929 44.0439316, 16.8545303 44.043856, 16.8544154 44.0437893, 16.8543032 44.0437222, 16.8542202 44.043666, 16.8541438 44.0435985, 16.8540736 44.0435218, 16.8540361 44.0434831, 16.8539862 44.0433853, 16.853938 44.0432598, 16.8538715 44.0430297, 16.8538398 44.0428458)",,,
232354499,,residential,False,False,137.632,,"LINESTRING (16.8545445 44.0448268, 16.8548397 44.0449503, 16.8551158 44.0450995, 16.855249 44.045184, 16.8553195 44.0452431, 16.8553469 44.0452937, 16.8553547 44.0453712, 16.8553469 44.0454317, 16.855296 44.0454852, 16.8551981 44.0455471, 16.8551501 44.0455812, 16.8550943 44.0456287, 16.8550267 44.0456877)",,,
232344301,Trg zrtava fašističkog terora,residential,True,False,30.012,,"LINESTRING (16.8499027 44.0448684, 16.8499445 44.0449205, 16.849986 44.0449764, 16.8500064 44.0450225, 16.8500527 44.0451147)",,,
232344302,Trg žrtava fašizma,residential,True,False,23.546,,"LINESTRING (16.8499027 44.0448684, 16.8498802 44.04489, 16.8498247 44.0449466, 16.8497817 44.0449746, 16.8496865 44.0450023)",,,
155810149,Junuza Duruta,tertiary,False,False,75.583,40,"LINESTRING (16.8509325 44.0453631, 16.8508779 44.0453493, 16.8508383 44.0453386, 16.8505886 44.045271, 16.8504042 44.0452212, 16.8503793 44.0452145, 16.8502447 44.045178, 16.8502156 44.0451686, 16.8500527 44.0451147)",2,,
155810149,Junuza Duruta,tertiary,False,True,117.67099999999999,40,"LINESTRING (16.8509325 44.0453631, 16.8510209 44.0453841, 16.851093 44.0454017, 16.8512858 44.0454476, 16.8513191 44.0454549, 16.8513507 44.0454609, 16.8513803 44.0454665, 16.8516609 44.045514, 16.851965 44.0455516, 16.852217 44.0455711, 16.8523685 44.0455707)",2,,
232358444,Dr Ivana Ribara,residential,False,True,72.63000000000001,,"LINESTRING (16.8509325 44.0453631, 16.8508149 44.0455762, 16.8506556 44.0459129, 16.8506297 44.0459786)",,,
256046748,,residential,False,True,126.30700000000002,,"LINESTRING (16.8509325 44.0453631, 16.8509467 44.0453098, 16.8509661 44.0452203, 16.8509793 44.0451338, 16.8510039 44.0450243, 16.8510035 44.0449566, 16.8510047 44.0448726, 16.8510003 44.0448257, 16.8509871 44.0446834, 16.8509587 44.0445148, 16.8509137 44.0444336, 16.8508345 44.0443675, 16.8507439 44.0443133, 16.850724 44.0442958)",,,
155810149,Junuza Duruta,tertiary,False,False,117.67099999999999,40,"LINESTRING (16.8523685 44.0455707, 16.852217 44.0455711, 16.851965 44.0455516, 16.8516609 44.045514, 16.8513803 44.0454665, 16.8513507 44.0454609, 16.8513191 44.0454549, 16.8512858 44.0454476, 16.851093 44.0454017, 16.8510209 44.0453841, 16.8509325 44.0453631)",2,,
155810149,Junuza Duruta,tertiary,False,True,123.996,40,"LINESTRING (16.8523685 44.0455707, 16.8525495 44.0455707, 16.8530124 44.0455781, 16.8532166 44.0455824, 16.8533891 44.0455882, 16.8534885 44.0455932, 16.8536503 44.0456035, 16.8537961 44.0456198, 16.853915 44.045635)",2,,
232354500,,residential,False,True,249.43099999999995,,"LINESTRING (16.8523685 44.0455707, 16.8523715 44.0455133, 16.8523837 44.0452807, 16.852391 44.0451545, 16.8523932 44.0451031, 16.8524009 44.0448213, 16.8523948 44.0447631, 16.8523696 44.044707, 16.8523319 44.0446735, 16.8522349 44.0446414, 16.8521694 44.0446266, 16.8519216 44.0445896, 16.8517453 44.044563, 16.8517053 44.0445513, 16.8516747 44.0445283, 16.8516656 44.0444871, 16.8516685 44.0444197, 16.8516573 44.044383, 16.8516159 44.0443586, 16.8515678 44.0443444, 16.8514899 44.0443293, 16.8513807 44.0443228, 16.8511149 44.0443018, 16.850724 44.0442958)",,,
232358458,Omladinska,residential,False,True,56.531,,"LINESTRING (16.8486777 44.0423771, 16.8485785 44.0423623, 16.8485202 44.0423594, 16.8484721 44.0423606, 16.8484084 44.0423699, 16.8483732 44.042387, 16.8483563 44.0424102, 16.8483442 44.0424442, 16.8483367 44.0424717, 16.8483327 44.042503, 16.8483283 44.0425366, 16.8482956 44.042603, 16.848246 44.0426472)",,,
232354458,Omladinska,residential,False,False,37.575,,"LINESTRING (16.848246 44.0426472, 16.8481367 44.0426555, 16.8480459 44.0426625, 16.8479277 44.0426713, 16.8478638 44.0426788, 16.8478172 44.0426806, 16.8477787 44.0426829)",,,
232354458,Omladinska,residential,False,True,83.59700000000001,,"LINESTRING (16.848246 44.0426472, 16.8483211 44.0426427, 16.8484167 44.0426393, 16.8485059 44.0426325, 16.8485946 44.0426166, 16.8487478 44.0425824, 16.8487944 44.0425672, 16.848924 44.0425154, 16.8489993 44.0424896, 16.8490843 44.0424764, 16.8492477 44.0424782)",,,
232358458,Omladinska,residential,False,False,56.531,,"LINESTRING (16.848246 44.0426472, 16.8482956 44.042603, 16.8483283 44.0425366, 16.8483327 44.042503, 16.8483367 44.0424717, 16.8483442 44.0424442, 16.8483563 44.0424102, 16.8483732 44.042387, 16.8484084 44.0423699, 16.8484721 44.0423606, 16.8485202 44.0423594, 16.8485785 44.0423623, 16.8486777 44.0423771)",,,
232358461,Nikole Bojinovića,residential,False,False,28.905,,"LINESTRING (16.8486807 44.0431787, 16.8486538 44.0433034, 16.8486183 44.0434347)",,,
231561771,Nikole Bojinovića,residential,False,False,68.8,30,"LINESTRING (16.8486183 44.0434347, 16.8486641 44.0434576, 16.84874 44.0434931, 16.8489234 44.0436144, 16.8490107 44.0436747, 16.8491426 44.0437658, 16.8491889 44.0438045, 16.8492522 44.0438507)",,,
231561771,Nikole Bojinovića,residential,False,True,113.943,30,"LINESTRING (16.8486183 44.0434347, 16.8485674 44.043424, 16.8484358 44.0433799, 16.8483172 44.0433416, 16.848176 44.0432773, 16.8480833 44.0432189, 16.8480656 44.0431959, 16.8480263 44.0431443, 16.8479604 44.0430366, 16.8478705 44.0428439, 16.8478059 44.0427301, 16.8477787 44.0426829)",,,
232358461,Nikole Bojinovića,residential,False,True,28.905,,"LINESTRING (16.8486183 44.0434347, 16.8486538 44.0433034, 16.8486807 44.0431787)",,,
232358473,Dr Ivana Ribara,living_street,False,True,75.979,,"LINESTRING (16.8504514 44.0454844, 16.8502685 44.0458091, 16.850273 44.0458573, 16.8503199 44.0458814, 16.850365 44.0458979, 16.8504339 44.0459232, 16.8505777 44.0459637, 16.8506297 44.0459786)",,,
232358442,Krajiška,residential,False,False,149.547,,"LINESTRING (16.8498786 44.045458, 16.8499281 44.0454763, 16.8499931 44.0454923, 16.8500196 44.0455416, 16.8500223 44.0455903, 16.8499999 44.0456577, 16.8499199 44.0458083, 16.8498679 44.0458933, 16.84982 44.0459747, 16.8497973 44.046015, 16.8497263 44.0461289, 16.8497151 44.0461484, 16.8496227 44.0463018, 16.8494362 44.0466634)",,,
232358442,Krajiška,residential,False,True,137.737,,"LINESTRING (16.8498786 44.045458, 16.8496782 44.0453719, 16.8495764 44.0453406, 16.8495059 44.0453392, 16.8494457 44.0453465, 16.849382 44.0453725, 16.8491571 44.0455352, 16.8489657 44.0456787, 16.8487396 44.0458504, 16.8485677 44.0459806)",,,
232358443,Krajiška,residential,False,False,40.637,,"LINESTRING (16.8498786 44.045458, 16.8499915 44.0452263, 16.8500453 44.0451271, 16.8500527 44.0451147)",,,
155810149,Junuza Duruta,tertiary,False,False,123.996,40,"LINESTRING (16.853915 44.045635, 16.8537961 44.0456198, 16.8536503 44.0456035, 16.8534885 44.0455932, 16.8533891 44.0455882, 16.8532166 44.0455824, 16.8530124 44.0455781, 16.8525495 44.0455707, 16.8523685 44.0455707)",2,,
"[872052828, 155810149]",Junuza Duruta,tertiary,False,True,86.36800000000001,40,"LINESTRING (16.853915 44.045635, 16.8540599 44.0456564, 16.8543254 44.0457059, 16.8544815 44.0457379, 16.854661 44.0457723, 16.8548125 44.0457999, 16.8549601 44.0458315)",2,,
232358441,Vida Perduha,residential,False,True,138.88100000000003,40,"LINESTRING (16.853915 44.045635, 16.8539139 44.0457644, 16.8539247 44.0461047, 16.8539594 44.0465747, 16.853969 44.0467722, 16.8539714 44.0468831)",,,
688586449,Eršefa Bosnića,residential,False,False,101.89500000000001,,"LINESTRING (16.853915 44.045635, 16.8539433 44.045544, 16.8539468 44.0454031, 16.8539722 44.0452977, 16.8540179 44.0452068, 16.8540726 44.0451252, 16.8540995 44.0450212, 16.8541045 44.044739)",,,
232358444,Dr Ivana Ribara,residential,False,False,72.63000000000001,,"LINESTRING (16.8506297 44.0459786, 16.8506556 44.0459129, 16.8508149 44.0455762, 16.8509325 44.0453631)",,,
232358444,Dr Ivana Ribara,residential,False,True,133.977,,"LINESTRING (16.8506297 44.0459786, 16.8506019 44.0460434, 16.8505406 44.0461658, 16.8505247 44.0461976, 16.850445 44.0463249, 16.8504192 44.0463693, 16.850394 44.0464189, 16.8503266 44.046546, 16.850258 44.0466826, 16.8502042 44.0467765, 16.8501755 44.0468407, 16.8500747 44.0471137)",,,
232358473,Dr Ivana Ribara,living_street,False,False,75.979,,"LINESTRING (16.8506297 44.0459786, 16.8505777 44.0459637, 16.8504339 44.0459232, 16.850365 44.0458979, 16.8503199 44.0458814, 16.850273 44.0458573, 16.8502685 44.0458091, 16.8504514 44.0454844)",,,
