osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,bridge,tunnel,ref,junction,access
"[413126649, 293019124, 425098591]",True,"['Pozorišna', 'Kazan mahala']",residential,False,258.561,"LINESTRING (18.6769329 44.5369018, 18.677217 44.5368179, 18.6774845 44.536748, 18.6780318 44.5364219, 18.6785562 44.5361248, 18.6789773 44.5359049, 18.6790726 44.5358533, 18.6791664 44.5358299, 18.6793435 44.5358447, 18.6795004 44.5358791, 18.6795896 44.5359601, 18.6796258 44.5359929)",,,,,,,
"[498016049, 498016050]",False,Hadži Bakir-bega Tuzlića,residential,True,41.738,"LINESTRING (18.6769329 44.5369018, 18.6770213 44.5370702, 18.6767696 44.537148)",,,,yes,,,
264390024,False,Atik mahala,residential,False,16.115,"LINESTRING (18.6734278 44.5401707, 18.6732405 44.5402271)",,,,,,,
"[29293769, 264392486]",True,"['Atik mahala', 'Stari grad']",residential,False,342.908,"LINESTRING (18.6734278 44.5401707, 18.673633 44.5400774, 18.6739983 44.539922, 18.6741313 44.5398576, 18.6742426 44.5398318, 18.6743726 44.5398175, 18.6745664 44.5398342, 18.6746265 44.5398508, 18.6748585 44.539961, 18.6750117 44.5401311, 18.6751759 44.5403188, 18.6752025 44.5403782, 18.6752055 44.5404001, 18.675184 44.5404288, 18.6751465 44.5404546, 18.6750298 44.5405034, 18.6748454 44.5405789, 18.674777 44.5405927, 18.674704 44.5405905, 18.6744585 44.5405029, 18.6740541 44.5403643, 18.673733 44.5402453, 18.6734278 44.5401707)",,,,,,,
29325819,True,Trg Stara tržnica,residential,False,15.685,"LINESTRING (18.6751309 44.5374996, 18.6753098 44.5375599)",,,,,,,
"[293019816, 27691843]",True,Pozorišna,residential,False,157.563,"LINESTRING (18.6751309 44.5374996, 18.6752747 44.5374561, 18.675539 44.5373706, 18.6766663 44.5369836, 18.6769329 44.5369018)",,,,,,,
51004241,True,Ludviga Kube,residential,False,117.338,"LINESTRING (18.6752783 44.5411669, 18.6752129 44.5412226, 18.6751773 44.5412853, 18.6751402 44.5415086, 18.675125 44.5415882, 18.6751029 44.5417159, 18.6749956 44.5421909)",,,,,,,
148303470,False,Ludviga Kube,tertiary,False,96.97399999999999,"LINESTRING (18.6752783 44.5411669, 18.6754335 44.5412499, 18.6755186 44.5412905, 18.6756179 44.5413331, 18.6762086 44.5415204, 18.6762764 44.5415347, 18.6763689 44.5415467)",2,,,,,,
835240815,False,Ludviga Kube,tertiary,True,25.384,"LINESTRING (18.6752783 44.5411669, 18.6752649 44.5411228, 18.6752274 44.5409416)",2,,,,,,
34855045,False,Dr Mehmeda Šerbića,residential,True,8.826,"LINESTRING (18.6727584 44.5374433, 18.6727714 44.5374043, 18.6727854 44.5373663)",,,,,,,
407515877,True,Obala Zmaja od Bosne,primary,False,206.428,"LINESTRING (18.6727584 44.5374433, 18.6731469 44.5374522, 18.6733446 44.537427, 18.6735508 44.5373836, 18.6743331 44.53715, 18.6752044 44.536877)",2,50,,,M-4;M-18,,
33191268,False,Jalska,residential,False,29.808,"LINESTRING (18.6727854 44.5373663, 18.6731202 44.5372442)",,,,,,,
34855045,False,Dr Mehmeda Šerbića,residential,False,8.826,"LINESTRING (18.6727854 44.5373663, 18.6727714 44.5374043, 18.6727584 44.5374433)",,,,,,,
34855045,False,Dr Mehmeda Šerbića,residential,True,95.54400000000001,"LINESTRING (18.6727854 44.5373663, 18.6726006 44.5371954, 18.6723879 44.5370075, 18.6719618 44.5367441)",,,,,,,
33191268,False,Jalska,residential,False,21.162,"LINESTRING (18.6743183 44.5368472, 18.6745749 44.5367946)",,,,,,,
414148357,False,Jalska,residential,False,23.678,"LINESTRING (18.6743183 44.5368472, 18.6741999 44.5366517)",,,,,,,
33191268,False,Jalska,residential,True,104.828,"LINESTRING (18.6743183 44.5368472, 18.6738975 44.5370093, 18.6731202 44.5372442)",,,,,,,
65162062,False,Goli brijeg,residential,False,116.091,"LINESTRING (18.6760323 44.5360931, 18.6764082 44.5358694, 18.6766527 44.5357366, 18.6767918 44.5356537, 18.67687 44.5356059, 18.6769205 44.5355306, 18.6769171 44.5354286, 18.676984 44.535355)",,,,,,,
"[408353205, 65162062]",False,Goli brijeg,residential,True,110.807,"LINESTRING (18.6760323 44.5360931, 18.6760106 44.5361281, 18.6759653 44.5361967, 18.67583 44.536377, 18.6756413 44.5365399, 18.6755229 44.5366537, 18.6753799 44.5367231, 18.6752706 44.5367634, 18.6751139 44.5367406)",,,,,,,
366197051,False,Put Vinište,residential,False,113.858,"LINESTRING (18.6760323 44.5360931, 18.6759621 44.5360622, 18.6757456 44.5360539, 18.6755414 44.5360338, 18.6754223 44.536004, 18.6753457 44.5359783, 18.6752649 44.5359048, 18.6751644 44.5357882, 18.6751027 44.535663, 18.6751011 44.5355126)",,,,,,,
"[406942766, 406942767]",False,Mejdan,residential,False,138.987,"LINESTRING (18.6694734 44.536739, 18.6698202 44.5366395, 18.6701542 44.536543, 18.6704124 44.5364639, 18.6706016 44.5363668, 18.6707131 44.5362377, 18.6708696 44.5360616)",,,,,,,
408211652,False,,residential,False,37.944,"LINESTRING (18.6694734 44.536739, 18.6697133 44.536856, 18.6697649 44.5369849)",,,,,,,
33292593,False,Kaldrma,residential,True,81.675,"LINESTRING (18.6727777 44.5350621, 18.6728283 44.5351745, 18.6728461 44.5352528, 18.672818 44.5353696, 18.6728077 44.53552, 18.6727819 44.5356603, 18.67276 44.5357859)",,,,,,,
263100606,False,Gornje Brdo,residential,False,104.4,"LINESTRING (18.6727777 44.5350621, 18.6730641 44.5350013, 18.673152 44.5349838, 18.6732557 44.5349994, 18.6733734 44.5350352, 18.6736174 44.5351309, 18.6737867 44.5351746, 18.6738929 44.5351763, 18.6740078 44.5351356)",,,,,,,
263100606,False,Gornje Brdo,residential,True,106.37299999999999,"LINESTRING (18.6727777 44.5350621, 18.6726321 44.5351396, 18.6721831 44.5353797, 18.6717163 44.5356473)",,,,,,,
315620948,False,Kicelj,residential,True,40.663,"LINESTRING (18.671431 44.5419231, 18.6709223 44.5419708)",,30,,,,,
33487751,False,Kicelj,residential,False,32.731,"LINESTRING (18.671431 44.5419231, 18.6714175 44.5420676, 18.6714014 44.5422167)",,,,,,,
33487751,False,Kicelj,residential,True,65.957,"LINESTRING (18.671431 44.5419231, 18.6715141 44.5417751, 18.671701 44.5414659, 18.6717655 44.5413804)",,,,,,,
28176751,True,Pazar,residential,False,67.25,"LINESTRING (18.6700103 44.5393065, 18.669596 44.5387787)",,,,,,,
33489699,False,Goli brijeg,residential,False,40.558,"LINESTRING (18.676984 44.535355, 18.6774235 44.5351682)",,,,,,,
65162062,False,Goli brijeg,residential,True,116.09100000000001,"LINESTRING (18.676984 44.535355, 18.6769171 44.5354286, 18.6769205 44.5355306, 18.67687 44.5356059, 18.6767918 44.5356537, 18.6766527 44.5357366, 18.6764082 44.5358694, 18.6760323 44.5360931)",,,,,,,
33489699,False,Goli brijeg,residential,True,40.558,"LINESTRING (18.6774235 44.5351682, 18.676984 44.535355)",,,,,,,
28176726,True,Fra Grge Martića,residential,False,37.346,"LINESTRING (18.6713631 44.5387614, 18.6709593 44.5389345)",,,,,,,
33491210,False,Fra Grge Martića,residential,False,107.87400000000002,"LINESTRING (18.6713631 44.5387614, 18.6713977 44.5387961, 18.6716675 44.5390667, 18.6717489 44.5391527, 18.6719185 44.5390998, 18.6719759 44.5391461, 18.6720396 44.5392294, 18.6721635 44.5393335, 18.6722001 44.5393949)",,,,,,,
410881158,True,Klosterska,residential,False,50.454,"LINESTRING (18.6812728 44.5368739, 18.6806365 44.5368609)",,,,,,,
33487751,False,Kicelj,residential,True,32.731,"LINESTRING (18.6714014 44.5422167, 18.6714175 44.5420676, 18.671431 44.5419231)",,,,,,,
34855080,False,Kicelj,residential,False,99.6,"LINESTRING (18.6714014 44.5422167, 18.6716496 44.5422225, 18.6718481 44.5422206, 18.6720284 44.5422158, 18.6720673 44.5422239, 18.6720707 44.5422741, 18.672074 44.5424074, 18.6720754 44.54245, 18.6721109 44.5424624, 18.6723426 44.5424532)",,,,,,,
315621257,False,Kicelj,residential,False,68.998,"LINESTRING (18.6714014 44.5422167, 18.6713719 44.542427, 18.6713585 44.5425953, 18.6713719 44.5427233, 18.6713961 44.5428342)",,30,,,,,
34855080,False,Kicelj,residential,True,99.60000000000001,"LINESTRING (18.6723426 44.5424532, 18.6721109 44.5424624, 18.6720754 44.54245, 18.672074 44.5424074, 18.6720707 44.5422741, 18.6720673 44.5422239, 18.6720284 44.5422158, 18.6718481 44.5422206, 18.6716496 44.5422225, 18.6714014 44.5422167)",,,,,,,
835240813,False,Džindić Mahala,residential,True,112.128,"LINESTRING (18.6736215 44.5424311, 18.6749956 44.5421909)",,,,,,,
28176656,False,Kojšino,residential,False,206.727,"LINESTRING (18.6736215 44.5424311, 18.6734959 44.542135, 18.6733909 44.5418863, 18.6730853 44.541112, 18.6729411 44.5407357, 18.6729312 44.5406645, 18.6729318 44.5406404)",,,,,,,
406731070,False,Borić,residential,False,175.268,"LINESTRING (18.676102 44.5431735, 18.6759371 44.5431401, 18.6757413 44.5431009, 18.675575 44.5430598, 18.6753805 44.5430741, 18.6751311 44.5430999, 18.674887 44.543121, 18.6745295 44.5431831, 18.674413 44.5431785, 18.6743334 44.5430558, 18.6742917 44.5428491)",,,,,,,
406731070,False,Borić,residential,True,63.737,"LINESTRING (18.676102 44.5431735, 18.6764118 44.5431563, 18.6765513 44.5431363, 18.6766412 44.543177, 18.676701 44.5432505, 18.6767242 44.5433384)",,,,,,,
411014333,False,,residential,False,61.270999999999994,"LINESTRING (18.676102 44.5431735, 18.6760622 44.5429097, 18.6761343 44.5428036, 18.676232 44.5427595, 18.676334 44.5427147)",,,,,,,
28171494,True,,secondary,False,8.789,"LINESTRING (18.6729205 44.5402566, 18.6729566 44.5402625, 18.6729906 44.5402728, 18.6730215 44.5402872)",2,50,,,,roundabout,
191731211,False,6. bosanske brigade,residential,True,78.394,"LINESTRING (18.6701166 44.5422388, 18.6701448 44.542268, 18.6703004 44.5424891, 18.670374 44.5426044, 18.6704157 44.5427902, 18.6704325 44.5428969)",,,,,,,
508434403,False,6. bosanske brigade,residential,False,48.401,"LINESTRING (18.6701166 44.5422388, 18.670412 44.542055, 18.6705938 44.5419685)",,,,,,,
191726754,False,Donje Brdo,residential,False,13.66,"LINESTRING (18.6708696 44.5360616, 18.671029 44.5360149)",,,,,,,
191726754,False,Donje Brdo,residential,True,84.831,"LINESTRING (18.6708696 44.5360616, 18.6705778 44.5360545, 18.6703674 44.5360744, 18.669804 44.5361134)",,,,,,,
"[406942766, 406942767]",False,Mejdan,residential,True,138.987,"LINESTRING (18.6708696 44.5360616, 18.6707131 44.5362377, 18.6706016 44.5363668, 18.6704124 44.5364639, 18.6701542 44.536543, 18.6698202 44.5366395, 18.6694734 44.536739)",,,,,,,
191731211,False,6. bosanske brigade,residential,False,57.104,"LINESTRING (18.6704305 44.5433977, 18.670497 44.5432907, 18.670472 44.5431602, 18.6704325 44.5428969)",,,,,,,
410942094,False,6. bosanske brigade,residential,False,40.506,"LINESTRING (18.6704325 44.5428969, 18.6699222 44.5429173)",,,,,,,
191731211,False,6. bosanske brigade,residential,False,78.394,"LINESTRING (18.6704325 44.5428969, 18.6704157 44.5427902, 18.670374 44.5426044, 18.6703004 44.5424891, 18.6701448 44.542268, 18.6701166 44.5422388)",,,,,,,
191731211,False,6. bosanske brigade,residential,True,57.104,"LINESTRING (18.6704325 44.5428969, 18.670472 44.5431602, 18.670497 44.5432907, 18.6704305 44.5433977)",,,,,,,
906583292,False,Prof. dr. Ibre Pašića,tertiary,False,6.101,"LINESTRING (18.6777644 44.5411589, 18.6777097 44.5411203)",2,,,,,,
406730487,False,Bogumilska,residential,True,167.565,"LINESTRING (18.6777644 44.5411589, 18.6777468 44.5412112, 18.6777655 44.5412643, 18.6779082 44.5417304, 18.6780485 44.5422173, 18.6781924 44.542629)",,,,,,,
906583292,False,Prof. dr. Ibre Pašića,tertiary,True,118.213,"LINESTRING (18.6777644 44.5411589, 18.6780503 44.5413284, 18.6782013 44.5414082, 18.6783646 44.5414473, 18.6785252 44.5414786, 18.6786765 44.5415, 18.6791133 44.5415291)",2,,,,,,
191731752,False,Bogumilska,residential,True,59.876,"LINESTRING (18.6799812 44.5435105, 18.680372 44.5434836, 18.6807349 44.543482)",,,,,,,
406730487,False,Bogumilska,residential,False,188.635,"LINESTRING (18.6799812 44.5435105, 18.6797364 44.5434368, 18.6796375 44.543423, 18.6794648 44.5433869, 18.6793113 44.5433733, 18.6791664 44.5433638, 18.6788836 44.5433539, 18.6787954 44.543317, 18.6786197 44.5431784, 18.6785185 44.5430842, 18.6784243 44.5429916, 18.6781924 44.542629)",,,,,,,
193106384,False,,residential,False,232.634,"LINESTRING (18.6768085 44.5362919, 18.67697 44.5362178, 18.6773172 44.5360564, 18.6777302 44.5359016, 18.6785855 44.5356075, 18.6790216 44.5354939, 18.6793706 44.5353897, 18.6794347 44.5353705)",,,,,,,
263100606,False,Gornje Brdo,residential,True,104.4,"LINESTRING (18.6740078 44.5351356, 18.6738929 44.5351763, 18.6737867 44.5351746, 18.6736174 44.5351309, 18.6733734 44.5350352, 18.6732557 44.5349994, 18.673152 44.5349838, 18.6730641 44.5350013, 18.6727777 44.5350621)",,,,,,,
263100606,False,Gornje Brdo,residential,True,39.587,"LINESTRING (18.6717163 44.5356473, 18.6713659 44.535901)",,,,,,,
193106373,False,Brdo Čikma,residential,True,82.63499999999999,"LINESTRING (18.6717163 44.5356473, 18.6716403 44.535404, 18.671598 44.5352932, 18.6715085 44.5351655, 18.6713258 44.5349683)",,,,,,,
263100606,False,Gornje Brdo,residential,False,106.373,"LINESTRING (18.6717163 44.5356473, 18.6721831 44.5353797, 18.6726321 44.5351396, 18.6727777 44.5350621)",,,,,,,
193106404,False,Brdo Čikma,residential,True,70.737,"LINESTRING (18.6721079 44.5346884, 18.6716727 44.5347744, 18.6713258 44.5349683)",,,,,,,
193106404,False,Brdo Čikma,residential,True,11.838,"LINESTRING (18.6713258 44.5349683, 18.6711927 44.5350166)",,,,,,,
193106373,False,Brdo Čikma,residential,False,82.63499999999999,"LINESTRING (18.6713258 44.5349683, 18.6715085 44.5351655, 18.671598 44.5352932, 18.6716403 44.535404, 18.6717163 44.5356473)",,,,,,,
193106404,False,Brdo Čikma,residential,False,70.737,"LINESTRING (18.6713258 44.5349683, 18.6716727 44.5347744, 18.6721079 44.5346884)",,,,,,,
193106404,False,Brdo Čikma,residential,False,79.21000000000001,"LINESTRING (18.6704891 44.5354047, 18.6706747 44.5353973, 18.67081 44.5353759, 18.6708749 44.5352411, 18.6709122 44.5351555, 18.6709696 44.5350989, 18.6711927 44.5350166)",,,,,,,
"[396285193, 405645795, 195922103]",False,Most Pannonica,tertiary,"[False, True]",159.438,"LINESTRING (18.6764571 44.5399994, 18.676622 44.5401308, 18.6768581 44.5403254, 18.6776711 44.5410899, 18.6777097 44.5411203)",2,,yes,,,,
"[195922104, 28175986]",False,Tuzlanskog odreda,residential,"[False, True]",44.789,"LINESTRING (18.6764571 44.5399994, 18.6762745 44.5398324, 18.6761088 44.5396822)",,,,,,,
195922133,False,,tertiary,False,79.91300000000001,"LINESTRING (18.6764571 44.5399994, 18.676049 44.5402199, 18.6756894 44.5404636)",2,,,,,,
835240815,False,Ludviga Kube,tertiary,False,25.384,"LINESTRING (18.6752274 44.5409416, 18.6752649 44.5411228, 18.6752783 44.5411669)",2,,,,,,
835240817,True,,tertiary,False,20.682,"LINESTRING (18.6752274 44.5409416, 18.6751886 44.5409174, 18.6751327 44.5408826, 18.6750963 44.5408681, 18.6750129 44.540838)",,,,,,,
398147878,False,Fra Stjepana Matijevića Solinjanina,residential,True,116.57300000000001,"LINESTRING (18.6727917 44.5419863, 18.6726553 44.5417182, 18.6725353 44.5415138, 18.6724209 44.5413132, 18.6722507 44.5410453, 18.6722318 44.5410174)",,,,,,,
508434403,False,6. bosanske brigade,residential,True,14.354,"LINESTRING (18.6722318 44.5410174, 18.6721159 44.5411166)",,,,,,,
398147878,False,Fra Stjepana Matijevića Solinjanina,residential,False,116.57300000000001,"LINESTRING (18.6722318 44.5410174, 18.6722507 44.5410453, 18.6724209 44.5413132, 18.6725353 44.5415138, 18.6726553 44.5417182, 18.6727917 44.5419863)",,,,,,,
508434403,False,6. bosanske brigade,residential,False,61.805,"LINESTRING (18.6722318 44.5410174, 18.6727171 44.540611, 18.6727344 44.5405926)",,,,,,,
28171497,False,Džafer Mahala,secondary,False,55.957,"LINESTRING (18.6724214 44.5403538, 18.6723277 44.5403539, 18.6721363 44.540337, 18.6717266 44.5402728)",3,50,,,,,
408655533,True,Džafer Mahala,secondary,False,24.695,"LINESTRING (18.6724214 44.5403538, 18.6725175 44.540343, 18.6726051 44.5403337, 18.6726835 44.5403203, 18.672727 44.5403118)",,50,,,,,
508434403,False,6. bosanske brigade,residential,True,20.206,"LINESTRING (18.6719524 44.5412568, 18.6717655 44.5413804)",,,,,,,
508434403,False,6. bosanske brigade,residential,False,20.28,"LINESTRING (18.6719524 44.5412568, 18.6719874 44.54123, 18.6721159 44.5411166)",,,,,,,
226258798,False,Kicelj,residential,True,39.262,"LINESTRING (18.6718063 44.543454, 18.6717035 44.54338, 18.6715516 44.5433657, 18.6713558 44.5433733)",,,,,,,
407515877,True,Obala Zmaja od Bosne,primary,False,207.87399999999997,"LINESTRING (18.6693283 44.5376046, 18.6698014 44.5374788, 18.6704316 44.53738, 18.6712308 44.5373439, 18.6717458 44.5373778, 18.6717597 44.5373787, 18.6718994 44.5373897)",2,50,,,M-4;M-18,,
28171494,True,,secondary,False,3.035,"LINESTRING (18.6727247 44.5404957, 18.6727043 44.5404726)",2,50,,,,roundabout,
"[148650096, 29325819]",True,Trg Stara tržnica,residential,False,128.141,"LINESTRING (18.6753098 44.5375599, 18.6754822 44.5376034, 18.675748 44.5376916, 18.6757953 44.5377605, 18.6757908 44.5377891, 18.6757834 44.5378352, 18.675761 44.5378812, 18.6754136 44.5381485, 18.6751674 44.5383239)",,,,,,,
390659450,False,,residential,True,52.33200000000001,"LINESTRING (18.6753098 44.5375599, 18.6752694 44.5376736, 18.6752301 44.5377367, 18.6752023 44.537874, 18.6750591 44.5379778)",,,,,,,permissive
