osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge,junction
9823398,False,5,Hamdije Čemerlića,secondary,False,24.419,"LINESTRING (18.3925949 43.8540733, 18.3925602 43.8541635, 18.3925464 43.8541984, 18.3925155 43.8542853)",,,
9823398,False,5,Hamdije Čemerlića,secondary,True,24.419,"LINESTRING (18.3925155 43.8542853, 18.3925464 43.8541984, 18.3925602 43.8541635, 18.3925949 43.8540733)",,,
"[679595486, 680133895]",False,"['4', '5']",Hamdije Čemerlića,secondary,False,90.574,"LINESTRING (18.3925155 43.8542853, 18.3924657 43.8544083, 18.3924563 43.8544315, 18.39236 43.8547117, 18.3922447 43.8550759)",,,
"[679578537, 679603709]",True,"['3', '5']",Zmaja od Bosne,secondary,False,600.7370000000001,"LINESTRING (18.3925155 43.8542853, 18.3923487 43.8542331, 18.3923114 43.8542215, 18.3915056 43.8539869, 18.3910713 43.8538518, 18.3908244 43.8537858, 18.3906051 43.8537274, 18.3901418 43.8536324, 18.3897292 43.8535535, 18.3892761 43.8534677, 18.3887931 43.8533774, 18.3869839 43.8530398, 18.3867498 43.8529969, 18.3855245 43.8527726, 18.3853503 43.85274)",60,,
680121365,False,3,Topal Osman paše,tertiary,False,6.676,"LINESTRING (18.3870456 43.8475916, 18.3870649 43.8475332)",,,
"[682461189, 680121356, 682461188]",False,4,Topal Osman paše,tertiary,True,192.90099999999998,"LINESTRING (18.3870456 43.8475916, 18.3870216 43.8476568, 18.3870153 43.8476737, 18.3869242 43.847921, 18.3865351 43.8490052, 18.386459 43.8492173, 18.3864562 43.8492251, 18.3864399 43.8492705)",,,
"[1260539786, 679611669, 10081246, 679611670]",False,,Kolodvorska,residential,True,422.6189999999999,"LINESTRING (18.3922447 43.8550759, 18.3921496 43.8550606, 18.3921164 43.8550553, 18.3921025 43.855053, 18.3917983 43.855, 18.3909223 43.8548472, 18.3908752 43.8548444, 18.3908279 43.8548465, 18.3907859 43.854857, 18.3907384 43.854871, 18.3906986 43.8548738, 18.3906541 43.8548696, 18.390433 43.8548382, 18.3903946 43.8548328, 18.3899094 43.8547567, 18.3898828 43.8547525, 18.3898544 43.8547475, 18.3894912 43.8546829, 18.3891703 43.8546294, 18.388966 43.8545953, 18.3888472 43.8545755, 18.3886631 43.8545448, 18.3882925 43.854483, 18.3881352 43.8544568, 18.3879292 43.8544224, 18.3872746 43.8543132, 18.3871101 43.8542858)",,,
"[679595486, 680133895]",False,"['4', '5']",Hamdije Čemerlića,secondary,True,90.57400000000001,"LINESTRING (18.3922447 43.8550759, 18.39236 43.8547117, 18.3924563 43.8544315, 18.3924657 43.8544083, 18.3925155 43.8542853)",,,
10081482,False,,Paromlinska,residential,False,57.196,"LINESTRING (18.3814273 43.85451, 18.3821284 43.8546048)",,,
10081482,False,,Paromlinska,residential,True,65.277,"LINESTRING (18.3814273 43.85451, 18.3806345 43.8543766)",,,
23678017,False,,Sakiba Nišića,residential,False,129.032,"LINESTRING (18.3814273 43.85451, 18.3814061 43.8546046, 18.3812917 43.855116, 18.3811685 43.8556553)",,,
10081482,False,,Paromlinska,residential,False,8.112,"LINESTRING (18.3846904 43.8548926, 18.3847903 43.8549041)",,,
10081482,False,,Paromlinska,residential,True,70.066,"LINESTRING (18.3846904 43.8548926, 18.3845443 43.8548763, 18.3842313 43.8548415, 18.3838258 43.8548014)",,,
"[679576019, 663793287]",True,"['2', '3']",Ložionička,tertiary,False,108.698,"LINESTRING (18.3846904 43.8548926, 18.384716 43.8547545, 18.3847975 43.8543156, 18.3848566 43.8540265, 18.3848837 43.8539252)",,,
680133893,False,4,Kolodvorska,residential,False,8.283,"LINESTRING (18.3848837 43.8539252, 18.3849844 43.8539418)",,,
"[679574059, 663793279]",True,"['2', '3']",Ložionička,tertiary,False,137.213,"LINESTRING (18.3848837 43.8539252, 18.3849055 43.853831, 18.3849933 43.8535199, 18.3851814 43.8528539, 18.385225 43.8527161)",,,
10054562,False,4,Topal Osman paše,tertiary,True,55.298,"LINESTRING (18.3864399 43.8492705, 18.386416 43.8493369, 18.3863067 43.8496414, 18.3862653 43.8497516)",,,
10152289,False,,Kemala Kapetanovića,residential,False,129.965,"LINESTRING (18.3864399 43.8492705, 18.3865865 43.8492939, 18.386645 43.8493034, 18.3869062 43.849346, 18.3880129 43.8495515)",,,
"[682461188, 682461189, 680121356]",False,4,Topal Osman paše,tertiary,False,192.901,"LINESTRING (18.3864399 43.8492705, 18.3864562 43.8492251, 18.386459 43.8492173, 18.3865351 43.8490052, 18.3869242 43.847921, 18.3870153 43.8476737, 18.3870216 43.8476568, 18.3870456 43.8475916)",,,
