osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,access
988593478,True,2,8,شارع النعمان,trunk,60,False,7.678,"LINESTRING (44.3633183 33.0577094, 44.3633021 33.0576417)",,
625125448,False,2,,شارع الراكوب,tertiary,40,False,120.602,"LINESTRING (44.3633183 33.0577094, 44.3632219 33.0577465, 44.3631217 33.0577758, 44.3630292 33.0577951, 44.3623708 33.0579044, 44.3622143 33.0579207, 44.3620572 33.0579318)",,
1265444520,True,2,8,طريق بغداد - الحلة,trunk,60,False,33.54,"LINESTRING (44.365497 33.0622323, 44.3653859 33.0619454)",,
249508432,True,,,,trunk_link,,False,32.602000000000004,"LINESTRING (44.365497 33.0622323, 44.3655363 33.0622064, 44.3655814 33.0621884, 44.3656302 33.0621792, 44.3656801 33.062179, 44.3657289 33.0621881, 44.3657742 33.0622058, 44.3658137 33.0622315)",,
1021855838,False,2,8,شارع السكة,tertiary,40,False,11.673,"LINESTRING (44.3656663 33.0645573, 44.3656279 33.0645704, 44.3655875 33.0645782, 44.3655455 33.0645827)",,
1021855838,False,2,8,شارع السكة,tertiary,40,True,45.719,"LINESTRING (44.3656663 33.0645573, 44.3657073 33.0645356, 44.3658232 33.0644596, 44.3659081 33.064418, 44.3660005 33.06439, 44.3660975 33.0643764)",,
249504880,True,2,,شارع جمال عبد النبي,tertiary,60,False,193.39,"LINESTRING (44.3583119 33.0615187, 44.3583341 33.0632578)",,
625125481,False,2,,,residential,40,False,59.366,"LINESTRING (44.3583119 33.0615187, 44.358361 33.0615212, 44.3589478 33.0615506)",7,
249508426,True,2,,طريق حلة - بغداد,trunk,40,False,36.424,"LINESTRING (44.3656909 33.0590495, 44.3657266 33.0593757)",,
249508426,True,2,,طريق حلة - بغداد,trunk,40,False,21.362,"LINESTRING (44.3658092 33.0619178, 44.365812 33.0621099)",,
249508433,True,,,,trunk_link,,False,44.317,"LINESTRING (44.3658092 33.0619178, 44.3657676 33.0619534, 44.3657183 33.0619812, 44.3656632 33.0619999, 44.3656047 33.0620089, 44.3655453 33.0620076, 44.3654874 33.0619962, 44.3654335 33.0619752, 44.3653859 33.0619454)",,
988593478,True,2,8,شارع النعمان,trunk,60,False,336.07500000000005,"LINESTRING (44.3653859 33.0619454, 44.3647378 33.0607095, 44.3645532 33.060349, 44.364463 33.0601687, 44.3644255 33.0600938, 44.3643521 33.059947, 44.364295 33.059833, 44.3642414 33.0597318, 44.3641295 33.0595074, 44.3640697 33.0593924, 44.3640429 33.0593261, 44.3639735 33.0591651)",,
249508426,True,2,,طريق حلة - بغداد,trunk,40,False,28.411,"LINESTRING (44.3658137 33.0622315, 44.3658157 33.062487)",,
554938446,False,2,,,residential,40,True,101.956,"LINESTRING (44.3600125 33.0643347, 44.3589187 33.0643137)",7,
554938449,False,2,,210-58,residential,40,False,34.542,"LINESTRING (44.3600125 33.0643347, 44.3600063 33.0646453)",7,
554938449,False,2,,210-58,residential,40,True,60.188,"LINESTRING (44.3600125 33.0643347, 44.3600236 33.0637935)",7,
554938446,False,2,,,residential,40,False,101.956,"LINESTRING (44.3589187 33.0643137, 44.3600125 33.0643347)",7,
554938447,False,2,,,residential,40,False,59.215,"LINESTRING (44.3589187 33.0643137, 44.358933 33.0637813)",7,
