osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry
1238460510,True,Harwaz Street,unclassified,False,13.941,,,,"LINESTRING (44.3550429 36.5513974, 44.3551532 36.5514861)"
633448966,True,شەقامی سەرەکی هەریر,primary,False,45.716,2,33,30,"LINESTRING (44.3550429 36.5513974, 44.3550387 36.5515743, 44.3550113 36.5517009, 44.3549777 36.5518031)"
46890463,False,Harwaz Street,unclassified,True,43.472,,,,"LINESTRING (44.3577506 36.5496346, 44.3574263 36.5499261)"
130639908,False,طريق هرواز,unclassified,False,37.388,,,,"LINESTRING (44.3577506 36.5496346, 44.3580109 36.5493713)"
505504447,False,,residential,True,119.50900000000001,,,,"LINESTRING (44.3577506 36.5496346, 44.3569262 36.5491052, 44.3567056 36.5489635)"
130639908,False,طريق هرواز,unclassified,True,102.019,,,,"LINESTRING (44.3596745 36.5478924, 44.3589107 36.5485745)"
506166241,False,,residential,False,30.406,,,,"LINESTRING (44.3596745 36.5478924, 44.3593867 36.5477464)"
633458542,False,,residential,False,8.022,,,,"LINESTRING (44.3514934 36.5541019, 44.3515657 36.5541447)"
505520468,False,Rafiqawa Street شەقامی رەفیقاوە,residential,True,108.624,,,,"LINESTRING (44.3514934 36.5541019, 44.3508877 36.5537248, 44.3505387 36.5534969)"
509537860,True,شەقامی سەرەکی هەریر,primary,False,89.524,2,33,30,"LINESTRING (44.3514934 36.5541019, 44.3515491 36.5540279, 44.3517195 36.5538652, 44.3518683 36.5537408, 44.3521902 36.5535302)"
633448966,True,شەقامی سەرەکی هەریر,primary,False,61.574,2,33,30,"LINESTRING (44.3549777 36.5518031, 44.3549053 36.5518991, 44.3548092 36.5519796, 44.3546694 36.5520774, 44.3544936 36.5521907)"
505504447,False,,residential,False,115.553,,,,"LINESTRING (44.3539993 36.5500477, 44.3545837 36.5491206)"
525294877,True,شەقامی سەرەکی هەریر,primary,False,69.32000000000001,,33,30,"LINESTRING (44.3539993 36.5500477, 44.3541522 36.5501963, 44.3542488 36.5502998, 44.3543862 36.5504664, 44.3544596 36.5505489)"
505504446,True,,unclassified,False,7.006,,,,"LINESTRING (44.3553158 36.5515979, 44.3552609 36.5516429)"
46890463,False,Harwaz Street,unclassified,False,40.256,,,,"LINESTRING (44.3553158 36.5515979, 44.3555189 36.5514773, 44.3556697 36.5513741)"
231501143,False,کۆڵانی ٢٠,residential,True,223.182,,,,"LINESTRING (44.3511945 36.5512032, 44.34927 36.5499232)"
521995103,False,Harir Collective Head Street,residential,False,46.663,,,,"LINESTRING (44.3511945 36.5512032, 44.3515301 36.5508816)"
521995103,False,Harir Collective Head Street,residential,True,55.057,,,,"LINESTRING (44.3511945 36.5512032, 44.3510072 36.5513827, 44.3507986 36.5515827)"
231501144,False,کۆڵانی ١٨,residential,False,222.981,,,,"LINESTRING (44.3503872 36.551977, 44.3485015 36.550663)"
521995103,False,Harir Collective Head Street,residential,False,48.255,,,,"LINESTRING (44.3503872 36.551977, 44.3507342 36.5516444)"
521995103,False,Harir Collective Head Street,residential,True,16.571,,,,"LINESTRING (44.3503872 36.551977, 44.3502709 36.5520931)"
521995103,False,Harir Collective Head Street,residential,False,33.62,,,,"LINESTRING (44.3500263 36.5523229, 44.3502709 36.5520931)"
521995103,False,Harir Collective Head Street,residential,True,54.681,,,,"LINESTRING (44.3500263 36.5523229, 44.3497737 36.552565, 44.3496331 36.5526998)"
521995103,False,Harir Collective Head Street,residential,True,14.826,,,,"LINESTRING (44.3496331 36.5526998, 44.3495265 36.552802)"
521995103,False,Harir Collective Head Street,residential,False,54.681,,,,"LINESTRING (44.3496331 36.5526998, 44.3497737 36.552565, 44.3500263 36.5523229)"
505504440,False,Harir Complective Street,residential,False,65.465,,,,"LINESTRING (44.3524089 36.5500131, 44.3528429 36.5495387)"
505504443,False,کۆلانی باخچان,residential,True,49.758,,,,"LINESTRING (44.3524089 36.5500131, 44.3528409 36.5502956)"
505504440,False,Harir Complective Street,residential,True,95.09299999999999,,,,"LINESTRING (44.3524089 36.5500131, 44.3517525 36.5506618, 44.3517374 36.5506767)"
505504440,False,Harir Complective Street,residential,True,29.36,,,,"LINESTRING (44.3517374 36.5506767, 44.3515301 36.5508816)"
505504441,False,Badr Branch کۆڵانی بەدر مریشک فرۆش,residential,False,92.01,,,,"LINESTRING (44.3517374 36.5506767, 44.3525687 36.5511653)"
505504440,False,Harir Complective Street,residential,False,95.09299999999999,,,,"LINESTRING (44.3517374 36.5506767, 44.3517525 36.5506618, 44.3524089 36.5500131)"
505513684,False,کۆڵانی ٢٢,residential,True,102.277,,,,"LINESTRING (44.3517374 36.5506767, 44.3514199 36.550355, 44.3509213 36.5500405)"
505504441,False,Badr Branch کۆڵانی بەدر مریشک فرۆش,residential,True,24.472,,,,"LINESTRING (44.3527894 36.5512957, 44.3525687 36.5511653)"
505504441,False,Badr Branch کۆڵانی بەدر مریشک فرۆش,residential,False,61.817,,,,"LINESTRING (44.3527894 36.5512957, 44.3530093 36.5517503, 44.3530186 36.5518181)"
505504442,False,کۆڵانی باخچان Bakhchan Branch,residential,False,93.673,,,,"LINESTRING (44.3527894 36.5512957, 44.352819 36.5512624, 44.3529651 36.5510856, 44.3533263 36.5505727)"
505504441,False,Badr Branch کۆڵانی بەدر مریشک فرۆش,residential,True,69.192,,,,"LINESTRING (44.3535265 36.5526891, 44.3531064 36.5521663)"
509537860,True,شەقامی سەرەکی هەریر,primary,False,102.338,2,33,30,"LINESTRING (44.3535265 36.5526891, 44.3544357 36.5521291)"
505504443,False,کۆلانی باخچان,residential,False,53.192,,,,"LINESTRING (44.3533263 36.5505727, 44.3528409 36.5502956)"
505504442,False,کۆڵانی باخچان Bakhchan Branch,residential,True,93.67299999999999,,,,"LINESTRING (44.3533263 36.5505727, 44.3529651 36.5510856, 44.352819 36.5512624, 44.3527894 36.5512957)"
505504444,False,کۆڵانی باخچان,residential,False,101.205,,,,"LINESTRING (44.3533263 36.5505727, 44.3535243 36.5506105, 44.3537121 36.55066, 44.3539267 36.5507376, 44.353873 36.5511341)"
505504444,False,کۆڵانی باخچان,residential,True,101.205,,,,"LINESTRING (44.353873 36.5511341, 44.3539267 36.5507376, 44.3537121 36.55066, 44.3535243 36.5506105, 44.3533263 36.5505727)"
46890462,False,Batas Street شەقامی باتاس,unclassified,True,61.548,,,,"LINESTRING (44.3485873 36.5556368, 44.3488269 36.5556205, 44.3489935 36.555645, 44.3490991 36.5556793, 44.3492516 36.5557306)"
1238460510,True,Harwaz Street,unclassified,False,19.118,,,,"LINESTRING (44.3551532 36.5514861, 44.3553158 36.5515979)"
506161526,False,,residential,False,150.333,,,,"LINESTRING (44.3551532 36.5514861, 44.3551713 36.5512533, 44.3551713 36.5509485, 44.3551678 36.5507554, 44.3551593 36.5507114, 44.3551807 36.5505477, 44.3550895 36.5501426)"
505504447,False,,residential,True,81.518,,,,"LINESTRING (44.3550062 36.5484708, 44.3545837 36.5491206)"
505504449,False,,residential,True,35.218,,,,"LINESTRING (44.3550062 36.5484708, 44.3546831 36.5482893)"
505504447,False,,residential,False,95.012,,,,"LINESTRING (44.3550062 36.5484708, 44.3555467 36.5486906, 44.355713 36.5485312, 44.3559118 36.5485256)"
505504447,False,,residential,False,88.09700000000001,,,,"LINESTRING (44.3559118 36.5485256, 44.3560188 36.5485226, 44.3567056 36.5489635)"
505504447,False,,residential,True,95.012,,,,"LINESTRING (44.3559118 36.5485256, 44.355713 36.5485312, 44.3555467 36.5486906, 44.3550062 36.5484708)"
505504448,False,,residential,False,67.284,,,,"LINESTRING (44.3559118 36.5485256, 44.3560442 36.5481492, 44.3561213 36.5479444)"
505504449,False,,residential,False,67.069,,,,"LINESTRING (44.3524786 36.5492459, 44.3528624 36.5487275)"
525294877,True,شەقامی سەرەکی هەریر,primary,False,7.476,,33,30,"LINESTRING (44.3524786 36.5492459, 44.3525538 36.5492754)"
505504449,False,,residential,False,114.471,,,,"LINESTRING (44.3536329 36.5476994, 44.3546831 36.5482893)"
505504449,False,,residential,True,77.849,,,,"LINESTRING (44.3536329 36.5476994, 44.3531834 36.5482992)"
