osmid,oneway,ref,highway,reversed,length,lanes,name,geometry,junction
308274743,True,,primary,False,18.233,,,"LINESTRING (46.0445917 32.1680696, 46.0446695 32.1680444, 46.0447798 32.1680485)",roundabout
308274744,True,,primary,False,157.823,,,"LINESTRING (46.0448318 32.1680649, 46.0464835 32.1678206)",
308274743,True,,primary,False,15.251000000000001,,,"LINESTRING (46.0448318 32.1680649, 46.0448976 32.1681081, 46.0449407 32.1681639)",roundabout
308274743,True,,primary,False,33.919,,,"LINESTRING (46.0448063 32.168441, 46.0447293 32.168455, 46.044651 32.1684477, 46.0445795 32.1684198, 46.0445222 32.168374, 46.0444792 32.168362)",roundabout
308274745,True,,primary,False,21.449,,فلكة الناقورة,"LINESTRING (46.047183 32.1715916, 46.0470421 32.17144)",roundabout
308274755,True,,primary,False,277.556,,,"LINESTRING (46.047183 32.1715916, 46.0450143 32.173283)",
308274745,True,,primary,False,43.173,,فلكة الناقورة,"LINESTRING (46.0470421 32.17144, 46.0470311 32.1713922, 46.0470212 32.1712793, 46.0470538 32.1711695, 46.0471253 32.1710739)",roundabout
308274745,True,,primary,False,13.453,,فلكة الناقورة,"LINESTRING (46.0478179 32.1711521, 46.0478585 32.1712681)",roundabout
308274750,True,,primary,False,110.71799999999999,,,"LINESTRING (46.0478179 32.1711521, 46.0481572 32.1711152, 46.0489728 32.1709668)",
308274745,True,,primary,False,92.533,,فلكة الناقورة,"LINESTRING (46.0478585 32.1712681, 46.047851 32.1713889, 46.0477961 32.1715005, 46.0477003 32.1715902, 46.0475745 32.1716476, 46.0474333 32.1716661, 46.047293 32.1716435, 46.047183 32.1715916)",roundabout
308274748,True,,primary,False,21.806,,,"LINESTRING (46.0471253 32.1710739, 46.0469868 32.1709167)",
308274745,True,,primary,False,25.176,,فلكة الناقورة,"LINESTRING (46.0471253 32.1710739, 46.0472287 32.1710021, 46.0473535 32.1709614)",roundabout
308274745,True,,primary,False,52.061,,فلكة الناقورة,"LINESTRING (46.0473535 32.1709614, 46.0474871 32.1709558, 46.0476159 32.1709861, 46.0477338 32.1710544, 46.0478179 32.1711521)",roundabout
222914657,True,7,trunk,False,17.101,2,,"LINESTRING (46.0528395 32.1704338, 46.0528126 32.1702817)",
308274749,True,,primary,False,70.017,,,"LINESTRING (46.0528395 32.1704338, 46.0521098 32.1705562)",
222914657,True,7,trunk,False,278.765,2,,"LINESTRING (46.0528126 32.1702817, 46.0526364 32.1692195, 46.052316 32.167811)",
308274758,True,,primary,False,113.56299999999999,,,"LINESTRING (46.0433815 32.1745977, 46.0436627 32.174281, 46.0441001 32.1737773)",
528929472,True,,primary,False,24.124000000000002,,,"LINESTRING (46.0433815 32.1745977, 46.0434443 32.1746085, 46.0435016 32.1746329, 46.0435494 32.174669, 46.0435842 32.1747145)",roundabout
528929472,True,,primary,False,5.841,,,"LINESTRING (46.0434335 32.1749997, 46.0433722 32.1750079)",roundabout
528929472,True,,primary,False,17.176000000000002,,,"LINESTRING (46.0433722 32.1750079, 46.0433117 32.175003, 46.0432545 32.1749854, 46.0432042 32.1749564)",roundabout
528929472,True,,primary,False,12.777999999999999,,,"LINESTRING (46.0432042 32.1749564, 46.0431602 32.1749126, 46.0431322 32.1748603)",roundabout
528929472,True,,primary,False,20.533,,,"LINESTRING (46.0435842 32.1747145, 46.0436038 32.1747658, 46.0436069 32.1748195, 46.043588 32.1748948)",roundabout
528929472,True,,primary,False,19.006999999999998,,,"LINESTRING (46.043588 32.1748948, 46.043568 32.1749152, 46.0435315 32.1749521, 46.0434858 32.1749808, 46.0434335 32.1749997)",roundabout
528929472,True,,primary,False,19.308,,,"LINESTRING (46.0431322 32.1748603, 46.0431224 32.174803, 46.043132 32.1747457, 46.04316 32.1746929)",roundabout
528929472,True,,primary,False,14.001,,,"LINESTRING (46.04316 32.1746929, 46.0432089 32.1746455, 46.0432725 32.1746128)",roundabout
529159169,False,,residential,True,20.704,,,"LINESTRING (46.0450143 32.173283, 46.0448678 32.1731441)",
529166878,False,,residential,False,173.191,,,"LINESTRING (46.0450143 32.173283, 46.046242 32.1744432)",
308274755,True,,primary,False,81.911,,,"LINESTRING (46.0450143 32.173283, 46.0445594 32.173668, 46.0444117 32.1738139)",
308274758,True,,primary,False,16.451,,,"LINESTRING (46.0441001 32.1737773, 46.0442188 32.1736687)",
529159620,False,,residential,False,40.375,,,"LINESTRING (46.0441001 32.1737773, 46.0438285 32.1735487, 46.0437886 32.1735294)",
308274743,True,,primary,False,5.223,,,"LINESTRING (46.0447798 32.1680485, 46.0448318 32.1680649)",roundabout
308274749,True,,primary,False,93.887,,,"LINESTRING (46.0488371 32.1711045, 46.0478585 32.1712681)",
431058135,False,,residential,False,112.629,,,"LINESTRING (46.0488371 32.1711045, 46.0490598 32.1720997)",
431058135,False,,residential,False,125.521,,,"LINESTRING (46.0490658 32.173355, 46.048677 32.1744348)",
529162846,False,,residential,False,54.972,,,"LINESTRING (46.0490658 32.173355, 46.0496279 32.1734893)",
431058135,False,,residential,True,41.781000000000006,,,"LINESTRING (46.0490658 32.173355, 46.0491367 32.1730441, 46.0491367 32.172985)",
308274754,True,,primary,False,75.289,,,"LINESTRING (46.0454668 32.1754867, 46.0446971 32.1753023)",
431067613,False,,residential,False,75.402,,,"LINESTRING (46.0463047 32.1668133, 46.0455155 32.1669296)",
431067620,False,,residential,False,34.813,,,"LINESTRING (46.0463047 32.1668133, 46.0463597 32.1671229)",
431067612,False,,residential,True,201.011,,,"LINESTRING (46.0484679 32.1668346, 46.0463597 32.1671229)",
431067615,False,,residential,False,75.876,,,"LINESTRING (46.0484679 32.1668346, 46.0485836 32.1675099)",
431067613,False,,residential,False,83.032,,,"LINESTRING (46.0455155 32.1669296, 46.0446473 32.1670618)",
431067613,False,,residential,True,75.402,,,"LINESTRING (46.0455155 32.1669296, 46.0463047 32.1668133)",
431058112,True,,residential,False,110.423,,,"LINESTRING (46.0446473 32.1670618, 46.0447798 32.1680485)",
431067613,False,,residential,True,83.032,,,"LINESTRING (46.0446473 32.1670618, 46.0455155 32.1669296)",
431067612,False,,residential,False,201.011,,,"LINESTRING (46.0463597 32.1671229, 46.0484679 32.1668346)",
431067620,False,,residential,False,78.451,,,"LINESTRING (46.0463597 32.1671229, 46.0464835 32.1678206)",
431067620,False,,residential,True,34.813,,,"LINESTRING (46.0463597 32.1671229, 46.0463047 32.1668133)",
308274744,True,,primary,False,65.779,,,"LINESTRING (46.0508461 32.1671753, 46.0515354 32.1670779)",
308274742,True,,primary,False,357.525,,,"LINESTRING (46.0502551 32.1674232, 46.0465072 32.1679456)",
431067616,False,,residential,False,62.161,,,"LINESTRING (46.0502551 32.1674232, 46.0503733 32.1679732)",
308274744,True,,primary,False,216.186,,,"LINESTRING (46.0485836 32.1675099, 46.0508461 32.1671753)",
431067615,False,,residential,True,75.876,,,"LINESTRING (46.0485836 32.1675099, 46.0484679 32.1668346)",
308274744,True,,primary,False,200.67,,,"LINESTRING (46.0464835 32.1678206, 46.0485836 32.1675099)",
431067620,False,,residential,False,14.077,,,"LINESTRING (46.0464835 32.1678206, 46.0465072 32.1679456)",
431067620,False,,residential,True,78.451,,,"LINESTRING (46.0464835 32.1678206, 46.0463597 32.1671229)",
431067616,False,,residential,False,15.721,,,"LINESTRING (46.0503733 32.1679732, 46.0504032 32.1681123)",
431067616,False,,residential,True,62.161,,,"LINESTRING (46.0503733 32.1679732, 46.0502551 32.1674232)",
431067617,False,,residential,False,195.15,,,"LINESTRING (46.0503733 32.1679732, 46.0483321 32.1682808)",
308274746,True,,primary,False,276.453,,,"LINESTRING (46.0455744 32.1689832, 46.0473535 32.1709614)",
431067617,False,,residential,True,277.027,,,"LINESTRING (46.0455744 32.1689832, 46.0459994 32.1686763, 46.0460891 32.1686431, 46.0461998 32.1686021, 46.0468804 32.1684995, 46.0483321 32.1682808)",
308274750,True,,primary,False,180.017,,,"LINESTRING (46.0509395 32.1706089, 46.0511852 32.170566, 46.0520512 32.1704147, 46.0528126 32.1702817)",
431067616,False,,residential,True,282.162,,,"LINESTRING (46.0509395 32.1706089, 46.0508765 32.1703155, 46.0504032 32.1681123)",
528928426,False,,residential,False,39.875,,,"LINESTRING (46.0430191 32.167073, 46.0434407 32.1670379)",
528928426,False,,residential,True,57.976,,,"LINESTRING (46.0430191 32.167073, 46.0424061 32.1671239)",
528928421,False,,residential,False,51.062,,,"LINESTRING (46.0424061 32.1671239, 46.042402 32.1675831)",
528928426,False,,residential,False,57.976,,,"LINESTRING (46.0424061 32.1671239, 46.0430191 32.167073)",
528928426,False,,residential,True,94.702,,,"LINESTRING (46.044442 32.1669547, 46.0434407 32.1670379)",
308275005,True,,primary,False,196.962,,,"LINESTRING (46.0423943 32.1684585, 46.0444717 32.1682457)",
528928421,False,,residential,True,46.481,,,"LINESTRING (46.0423943 32.1684585, 46.042398 32.1680405)",
528928421,False,,residential,False,46.481,,,"LINESTRING (46.042398 32.1680405, 46.0423943 32.1684585)",
528928421,False,,residential,True,50.862,,,"LINESTRING (46.042398 32.1680405, 46.042402 32.1675831)",
528928489,False,,residential,False,153.991,,,"LINESTRING (46.042398 32.1680405, 46.0434992 32.1679406, 46.0434702 32.1674939)",
528928426,False,,residential,False,94.702,,,"LINESTRING (46.0434407 32.1670379, 46.044442 32.1669547)",
528928426,False,,residential,True,39.875,,,"LINESTRING (46.0434407 32.1670379, 46.0430191 32.167073)",
528928489,False,,residential,True,44.778,,,"LINESTRING (46.0434407 32.1670379, 46.0434667 32.16744)",
528928421,False,,residential,False,50.862,,,"LINESTRING (46.042402 32.1675831, 46.042398 32.1680405)",
528928421,False,,residential,True,51.062,,,"LINESTRING (46.042402 32.1675831, 46.0424061 32.1671239)",
528928754,False,,residential,False,101.034,,,"LINESTRING (46.042402 32.1675831, 46.0434702 32.1674939)",
528928489,False,,residential,False,6.002,,,"LINESTRING (46.0434702 32.1674939, 46.0434667 32.16744)",
528928754,False,,residential,True,101.034,,,"LINESTRING (46.0434702 32.1674939, 46.042402 32.1675831)",
528928489,False,,residential,True,153.991,,,"LINESTRING (46.0434702 32.1674939, 46.0434992 32.1679406, 46.042398 32.1680405)",
528928489,False,,residential,False,44.778,,,"LINESTRING (46.0434667 32.16744, 46.0434407 32.1670379)",
528928489,False,,residential,True,6.002,,,"LINESTRING (46.0434667 32.16744, 46.0434702 32.1674939)",
528928767,False,,residential,False,97.305,,,"LINESTRING (46.0434667 32.16744, 46.044494 32.1673422)",
528928377,True,,residential,False,43.365,,,"LINESTRING (46.044494 32.1673422, 46.044442 32.1669547)",
528928767,False,,residential,True,97.305,,,"LINESTRING (46.044494 32.1673422, 46.0434667 32.16744)",
528929472,True,,primary,False,10.465,,,"LINESTRING (46.0432725 32.1746128, 46.043326 32.1745999, 46.0433815 32.1745977)",roundabout
529160418,False,,residential,False,81.976,,,"LINESTRING (46.0432725 32.1746128, 46.0430571 32.174374, 46.0426843 32.174072)",
529158425,False,,residential,False,139.871,,,"LINESTRING (46.043328 32.1684721, 46.0428576 32.1696653)",
529158425,False,,residential,False,116.87,,,"LINESTRING (46.0428576 32.1696653, 46.0424714 32.1706642)",
529158425,False,,residential,True,139.871,,,"LINESTRING (46.0428576 32.1696653, 46.043328 32.1684721)",
529158686,False,,residential,True,76.584,,,"LINESTRING (46.0428576 32.1696653, 46.0436452 32.1698382)",
529158425,False,,residential,True,116.87,,,"LINESTRING (46.0424714 32.1706642, 46.0428576 32.1696653)",
529159809,False,,residential,False,97.81600000000002,,,"LINESTRING (46.0424714 32.1706642, 46.0428408 32.1707786, 46.0431725 32.1708488, 46.0434671 32.1709122)",
308274748,True,,primary,False,202.911,,,"LINESTRING (46.0462675 32.1701, 46.044979 32.168637)",
529158686,False,,residential,False,126.369,,,"LINESTRING (46.0462675 32.1701, 46.0449255 32.1700664)",
529158686,False,,residential,False,84.315,,,"LINESTRING (46.0449255 32.1700664, 46.0440452 32.169926)",
529158686,False,,residential,True,126.369,,,"LINESTRING (46.0449255 32.1700664, 46.0462675 32.1701)",
529158999,False,,residential,False,97.085,,,"LINESTRING (46.0449255 32.1700664, 46.0450254 32.1709354)",
529158999,False,,residential,True,159.022,,,"LINESTRING (46.0449255 32.1700664, 46.044979 32.168637)",
529158686,False,,residential,False,38.895,,,"LINESTRING (46.0440452 32.169926, 46.0436452 32.1698382)",
529158686,False,,residential,True,84.315,,,"LINESTRING (46.0440452 32.169926, 46.0449255 32.1700664)",
529158919,False,,residential,True,170.86,,,"LINESTRING (46.0440452 32.169926, 46.0441601 32.1683925)",
529159874,False,,residential,False,122.64499999999998,,,"LINESTRING (46.0440452 32.169926, 46.0441007 32.1702278, 46.0442347 32.1708002, 46.0442796 32.1710108)",
308275004,True,,primary,False,57.175,,,"LINESTRING (46.0439316 32.1684144, 46.043328 32.1684721)",
529158782,False,,residential,False,160.67200000000003,,شارع أبو علي البصراوي,"LINESTRING (46.0439316 32.1684144, 46.0438001 32.1691983, 46.0436452 32.1698382)",
529158686,False,,residential,False,76.584,,,"LINESTRING (46.0436452 32.1698382, 46.0428576 32.1696653)",
529158686,False,,residential,True,38.895,,,"LINESTRING (46.0436452 32.1698382, 46.0440452 32.169926)",
529158782,False,,residential,True,160.67200000000003,,شارع أبو علي البصراوي,"LINESTRING (46.0436452 32.1698382, 46.0438001 32.1691983, 46.0439316 32.1684144)",
529159888,False,,residential,False,120.606,,شارع أبو علي البصراوي,"LINESTRING (46.0436452 32.1698382, 46.0435553 32.170325, 46.0434671 32.1709122)",
308274748,True,,primary,False,27.189,,,"LINESTRING (46.044979 32.168637, 46.0448063 32.168441)",
529158999,False,,residential,False,159.022,,,"LINESTRING (46.044979 32.168637, 46.0449255 32.1700664)",
529158999,False,,residential,False,25.898,,,"LINESTRING (46.0450254 32.1709354, 46.0450279 32.1711683)",
529158999,False,,residential,True,97.085,,,"LINESTRING (46.0450254 32.1709354, 46.0449255 32.1700664)",
529159332,False,,residential,False,166.136,,,"LINESTRING (46.0450254 32.1709354, 46.0467601 32.1706593)",
529159809,False,,residential,True,70.72,,,"LINESTRING (46.0450254 32.1709354, 46.044458 32.171, 46.0442796 32.1710108)",
529158999,False,,residential,True,13.377,,,"LINESTRING (46.0450367 32.171995, 46.0450354 32.1718747)",
529158999,False,,residential,False,87.817,,,"LINESTRING (46.0450367 32.171995, 46.0450785 32.1721491, 46.045215 32.1724092, 46.0454153 32.172712)",
529159406,False,,residential,False,147.25400000000002,,,"LINESTRING (46.0450367 32.171995, 46.0454119 32.1719607, 46.0457124 32.1719244, 46.0459698 32.1718699, 46.0465675 32.1717361)",
529159730,False,,residential,True,167.806,,,"LINESTRING (46.0450367 32.171995, 46.0446461 32.1721718, 46.0442155 32.1723716, 46.0436797 32.1726092, 46.0434609 32.1727006)",
308274758,True,,primary,False,148.713,,,"LINESTRING (46.0454153 32.172712, 46.0465759 32.1718045)",
529158999,False,,residential,True,87.817,,,"LINESTRING (46.0454153 32.172712, 46.045215 32.1724092, 46.0450785 32.1721491, 46.0450367 32.171995)",
308275004,True,,primary,False,21.645,,,"LINESTRING (46.0441601 32.1683925, 46.0439316 32.1684144)",
529158919,False,,residential,False,170.86,,,"LINESTRING (46.0441601 32.1683925, 46.0440452 32.169926)",
308274748,True,,primary,False,77.572,,,"LINESTRING (46.0467601 32.1706593, 46.0462675 32.1701)",
529159332,False,,residential,True,166.136,,,"LINESTRING (46.0467601 32.1706593, 46.0450254 32.1709354)",
529159104,False,,primary_link,False,24.296,,,"LINESTRING (46.0442188 32.1736687, 46.0444117 32.1738139)",
308274758,True,,primary,False,55.256,,,"LINESTRING (46.0442188 32.1736687, 46.0444565 32.1734513, 46.0446343 32.1733185)",
529159104,False,,primary_link,True,24.296,,,"LINESTRING (46.0444117 32.1738139, 46.0442188 32.1736687)",
308274755,True,,primary,False,126.877,,,"LINESTRING (46.0444117 32.1738139, 46.0443376 32.1738871, 46.0435842 32.1747145)",
529158999,False,,residential,False,78.551,,,"LINESTRING (46.0450279 32.1711683, 46.0450354 32.1718747)",
529158999,False,,residential,True,25.898,,,"LINESTRING (46.0450279 32.1711683, 46.0450254 32.1709354)",
529159316,False,,residential,False,137.744,,,"LINESTRING (46.0450279 32.1711683, 46.0464748 32.1709825)",
529159788,False,,residential,False,227.236,,,"LINESTRING (46.0450279 32.1711683, 46.044072 32.1711674, 46.0436031 32.1711728, 46.0429269 32.1711485, 46.0426143 32.1711485)",
308274748,True,,primary,False,35.7,,,"LINESTRING (46.0469868 32.1709167, 46.0467601 32.1706593)",
529159316,False,,residential,True,48.743,,,"LINESTRING (46.0469868 32.1709167, 46.0464748 32.1709825)",
529159169,False,,residential,False,20.704,,,"LINESTRING (46.0448678 32.1731441, 46.0450143 32.173283)",
308274758,True,,primary,False,70.458,,,"LINESTRING (46.0448678 32.1731441, 46.0449017 32.1731188, 46.0454153 32.172712)",
529159377,False,,residential,False,7.647,,,"LINESTRING (46.0465675 32.1717361, 46.0465759 32.1718045)",
529159377,False,,residential,True,84.25,,,"LINESTRING (46.0465675 32.1717361, 46.0464748 32.1709825)",
529159406,False,,residential,True,147.25400000000002,,,"LINESTRING (46.0465675 32.1717361, 46.0459698 32.1718699, 46.0457124 32.1719244, 46.0454119 32.1719607, 46.0450367 32.171995)",
529159675,False,,residential,False,65.22,,,"LINESTRING (46.0426255 32.1724812, 46.0424636 32.1730515)",
529159770,False,,residential,False,70.285,,,"LINESTRING (46.0426255 32.1724812, 46.0426749 32.1718505)",
529159566,False,,residential,False,82.336,,,"LINESTRING (46.0426255 32.1724812, 46.0426782 32.1724948, 46.0433187 32.172659, 46.0434609 32.1727006)",
529159675,False,,residential,True,65.22,,,"LINESTRING (46.0424636 32.1730515, 46.0426255 32.1724812)",
529159620,False,,residential,True,135.72899999999998,,,"LINESTRING (46.0424636 32.1730515, 46.0432511 32.1733081, 46.043639 32.173457, 46.0437886 32.1735294)",
529159316,False,,residential,False,48.743,,,"LINESTRING (46.0464748 32.1709825, 46.0469868 32.1709167)",
529159316,False,,residential,True,137.744,,,"LINESTRING (46.0464748 32.1709825, 46.0450279 32.1711683)",
529159377,False,,residential,False,84.25,,,"LINESTRING (46.0464748 32.1709825, 46.0465675 32.1717361)",
308274758,True,,primary,False,59.734,,,"LINESTRING (46.0465759 32.1718045, 46.0470421 32.17144)",
529159377,False,,residential,True,7.647,,,"LINESTRING (46.0465759 32.1718045, 46.0465675 32.1717361)",
308274758,True,,primary,False,29.31,,,"LINESTRING (46.0446343 32.1733185, 46.0448678 32.1731441)",
529159566,False,,residential,True,29.52,,,"LINESTRING (46.0446343 32.1733185, 46.0444063 32.1731362)",
529159566,False,,residential,False,103.08399999999999,,,"LINESTRING (46.0434609 32.1727006, 46.0439458 32.1728423, 46.0441081 32.1729072, 46.0442345 32.1729988, 46.0444063 32.1731362)",
529159566,False,,residential,True,82.33599999999998,,,"LINESTRING (46.0434609 32.1727006, 46.0433187 32.172659, 46.0426782 32.1724948, 46.0426255 32.1724812)",
529159730,False,,residential,False,167.806,,,"LINESTRING (46.0434609 32.1727006, 46.0436797 32.1726092, 46.0442155 32.1723716, 46.0446461 32.1721718, 46.0450367 32.171995)",
529159770,False,,residential,True,70.285,,,"LINESTRING (46.0426749 32.1718505, 46.0426255 32.1724812)",
529159770,False,,residential,False,224.38300000000004,,,"LINESTRING (46.0426749 32.1718505, 46.0431629 32.1718586, 46.0435298 32.1718451, 46.0439061 32.1718073, 46.0441326 32.171783, 46.0444069 32.1717614, 46.0445728 32.1717668, 46.0447195 32.1717992, 46.0450354 32.1718747)",
529159799,False,,residential,True,79.066,,,"LINESTRING (46.0426749 32.1718505, 46.0426271 32.1717533, 46.0426015 32.1714509, 46.0426143 32.1711485)",
529158999,False,,residential,False,13.377,,,"LINESTRING (46.0450354 32.1718747, 46.0450367 32.171995)",
529158999,False,,residential,True,78.551,,,"LINESTRING (46.0450354 32.1718747, 46.0450279 32.1711683)",
529159770,False,,residential,True,224.383,,,"LINESTRING (46.0450354 32.1718747, 46.0447195 32.1717992, 46.0445728 32.1717668, 46.0444069 32.1717614, 46.0441326 32.171783, 46.0439061 32.1718073, 46.0435298 32.1718451, 46.0431629 32.1718586, 46.0426749 32.1718505)",
529159788,False,,residential,True,227.236,,,"LINESTRING (46.0426143 32.1711485, 46.0429269 32.1711485, 46.0436031 32.1711728, 46.044072 32.1711674, 46.0450279 32.1711683)",
529159799,False,,residential,False,79.066,,,"LINESTRING (46.0426143 32.1711485, 46.0426015 32.1714509, 46.0426271 32.1717533, 46.0426749 32.1718505)",
529159809,False,,residential,False,70.72,,,"LINESTRING (46.0442796 32.1710108, 46.044458 32.171, 46.0450254 32.1709354)",
529159809,False,,residential,True,77.517,,,"LINESTRING (46.0442796 32.1710108, 46.0442347 32.1710135, 46.0440624 32.1710081, 46.0438455 32.1709757, 46.0435361 32.1709271, 46.0434671 32.1709122)",
529159874,False,,residential,True,122.64499999999998,,,"LINESTRING (46.0442796 32.1710108, 46.0442347 32.1708002, 46.0441007 32.1702278, 46.0440452 32.169926)",
529159809,False,,residential,False,77.517,,,"LINESTRING (46.0434671 32.1709122, 46.0435361 32.1709271, 46.0438455 32.1709757, 46.0440624 32.1710081, 46.0442347 32.1710135, 46.0442796 32.1710108)",
529159809,False,,residential,True,97.816,,,"LINESTRING (46.0434671 32.1709122, 46.0431725 32.1708488, 46.0428408 32.1707786, 46.0424714 32.1706642)",
529159888,False,,residential,True,120.606,,شارع أبو علي البصراوي,"LINESTRING (46.0434671 32.1709122, 46.0435553 32.170325, 46.0436452 32.1698382)",
529160418,False,,residential,True,39.907,,,"LINESTRING (46.0423749 32.1738266, 46.0426843 32.174072)",
529159566,False,,residential,False,29.52,,,"LINESTRING (46.0444063 32.1731362, 46.0446343 32.1733185)",
529160100,False,,residential,False,72.744,,,"LINESTRING (46.0444063 32.1731362, 46.0437886 32.1735294)",
529159566,False,,residential,True,103.08399999999999,,,"LINESTRING (46.0444063 32.1731362, 46.0442345 32.1729988, 46.0441081 32.1729072, 46.0439458 32.1728423, 46.0434609 32.1727006)",
529160100,False,,residential,True,72.744,,,"LINESTRING (46.0437886 32.1735294, 46.0444063 32.1731362)",
529159620,False,,residential,False,135.72899999999998,,,"LINESTRING (46.0437886 32.1735294, 46.043639 32.173457, 46.0432511 32.1733081, 46.0424636 32.1730515)",
529159620,False,,residential,True,40.375,,,"LINESTRING (46.0437886 32.1735294, 46.0438285 32.1735487, 46.0441001 32.1737773)",
529160100,False,,residential,False,120.55000000000001,,,"LINESTRING (46.0437886 32.1735294, 46.0434836 32.1736679, 46.0429525 32.1738972, 46.0426843 32.174072)",
529160418,False,,residential,False,39.907,,,"LINESTRING (46.0426843 32.174072, 46.0423749 32.1738266)",
529160100,False,,residential,True,120.55,,,"LINESTRING (46.0426843 32.174072, 46.0429525 32.1738972, 46.0434836 32.1736679, 46.0437886 32.1735294)",
529160418,False,,residential,True,81.976,,,"LINESTRING (46.0426843 32.174072, 46.0430571 32.174374, 46.0432725 32.1746128)",
431058135,False,,residential,True,112.629,,,"LINESTRING (46.0490598 32.1720997, 46.0488371 32.1711045)",
529162177,False,,residential,False,63.192,,,"LINESTRING (46.0490598 32.1720997, 46.0497245 32.1720197)",
431058135,False,,residential,False,98.924,,,"LINESTRING (46.0490598 32.1720997, 46.0490908 32.1722384, 46.0491367 32.1726377, 46.0491367 32.172985)",
529162177,False,,residential,False,10.146,,,"LINESTRING (46.0503632 32.1719428, 46.050471 32.1719423)",
529162177,False,,residential,True,60.72,,,"LINESTRING (46.0503632 32.1719428, 46.0497245 32.1720197)",
529162265,False,,residential,True,49.296,,,"LINESTRING (46.0503632 32.1719428, 46.0502796 32.1715608, 46.0502649 32.1715074)",
529162177,False,,residential,False,185.296,,,"LINESTRING (46.050471 32.1719423, 46.052422 32.1717194)",
529162177,False,,residential,True,10.146,,,"LINESTRING (46.050471 32.1719423, 46.0503632 32.1719428)",
1175855399,False,,residential,True,61.489,,,"LINESTRING (46.050471 32.1719423, 46.0506376 32.172477)",
529162177,False,,residential,True,185.296,,,"LINESTRING (46.052422 32.1717194, 46.050471 32.1719423)",
1175855401,False,,residential,False,47.327,,,"LINESTRING (46.052422 32.1717194, 46.0523949 32.1712944)",
1175855401,False,,residential,True,65.074,,,"LINESTRING (46.052422 32.1717194, 46.0524718 32.1723031)",
431067617,False,,residential,True,195.15,,,"LINESTRING (46.0483321 32.1682808, 46.0503733 32.1679732)",
529162014,False,,residential,False,304.697,,,"LINESTRING (46.0483321 32.1682808, 46.0489728 32.1709668)",
431067617,False,,residential,False,277.027,,,"LINESTRING (46.0483321 32.1682808, 46.0468804 32.1684995, 46.0461998 32.1686021, 46.0460891 32.1686431, 46.0459994 32.1686763, 46.0455744 32.1689832)",
308274750,True,,primary,False,189.341,,,"LINESTRING (46.0489728 32.1709668, 46.0509395 32.1706089)",
529162014,False,,residential,True,304.697,,,"LINESTRING (46.0489728 32.1709668, 46.0483321 32.1682808)",
431058135,False,,residential,False,41.781000000000006,,,"LINESTRING (46.0491367 32.172985, 46.0491367 32.1730441, 46.0490658 32.173355)",
431058135,False,,residential,True,98.924,,,"LINESTRING (46.0491367 32.172985, 46.0491367 32.1726377, 46.0490908 32.1722384, 46.0490598 32.1720997)",
529162264,False,,residential,False,74.435,,,"LINESTRING (46.0491367 32.172985, 46.0496742 32.1730714, 46.0499166 32.173093)",
529162264,False,,residential,False,84.072,,,"LINESTRING (46.0499166 32.173093, 46.0508083 32.1730487)",
529162578,False,,residential,True,65.578,,,"LINESTRING (46.0499166 32.173093, 46.0498122 32.1725099)",
529162264,False,,residential,True,74.435,,,"LINESTRING (46.0499166 32.173093, 46.0496742 32.1730714, 46.0491367 32.172985)",
529162264,False,,residential,False,158.017,,,"LINESTRING (46.0508083 32.1730487, 46.0524827 32.172945)",
