osmid,ref,name,highway,junction,oneway,reversed,length,geometry
197080418,7,دوار جسر الانوار,trunk,roundabout,True,False,29.554000000000002,"LINESTRING (45.8336229 32.5049736, 45.833582 32.5050552, 45.8335119 32.5051212, 45.8334202 32.5051644)"
197080419,7,,trunk,,True,False,43.009,"LINESTRING (45.8336229 32.5049736, 45.8336695 32.5050594, 45.8337084 32.5051272, 45.8337513 32.505194, 45.8338478 32.5053093)"
197080418,7,دوار جسر الانوار,trunk,roundabout,True,False,10.436,"LINESTRING (45.8334202 32.5051644, 45.8333105 32.5051802)"
197080418,7,دوار جسر الانوار,trunk,roundabout,True,False,10.409,"LINESTRING (45.8333105 32.5051802, 45.8332013 32.5051634)"
197080418,7,دوار جسر الانوار,trunk,roundabout,True,False,20.189999999999998,"LINESTRING (45.8332013 32.5051634, 45.8331081 32.5051179, 45.8330382 32.5050489)"
197080418,7,دوار جسر الانوار,trunk,roundabout,True,False,31.395,"LINESTRING (45.8330382 32.5050489, 45.8329986 32.5049609, 45.8329973 32.5048668, 45.8330346 32.5047781)"
197080428,7,,trunk,,True,False,290.98900000000003,"LINESTRING (45.8330382 32.5050489, 45.8329249 32.5049962, 45.8328096 32.5049714, 45.8323699 32.5049714, 45.831343 32.5049714, 45.8303723 32.5049511, 45.8301967 32.5049703, 45.8300652 32.5050166, 45.8299824 32.50506)"
197080418,7,دوار جسر الانوار,trunk,roundabout,True,False,10.517,"LINESTRING (45.8330346 32.5047781, 45.8331062 32.5047053)"
197080418,7,دوار جسر الانوار,trunk,roundabout,True,False,63.022999999999996,"LINESTRING (45.8331062 32.5047053, 45.8332031 32.5046579, 45.8333134 32.5046416, 45.8334236 32.5046585, 45.8335201 32.5047064, 45.8335911 32.5047795, 45.8336277 32.5048688)"
244265570,,,tertiary,,True,False,80.354,"LINESTRING (45.8331062 32.5047053, 45.8332969 32.5044914, 45.8333624 32.5044133, 45.8334109 32.5043472, 45.8334665 32.5042595, 45.8335121 32.5041585, 45.8335377 32.5040876)"
197080418,7,دوار جسر الانوار,trunk,roundabout,True,False,4.263,"LINESTRING (45.8336277 32.5048688, 45.8336316 32.504907)"
197080420,7,,trunk,,True,False,43.471000000000004,"LINESTRING (45.8338478 32.5053093, 45.8337043 32.5052403, 45.833597 32.5052053, 45.8334202 32.5051644)"
197080426,7,ساحة تموز,trunk,roundabout,True,False,3.706,"LINESTRING (45.8299824 32.50506, 45.8299679 32.505091)"
197080426,7,ساحة تموز,trunk,roundabout,True,False,59.547999999999995,"LINESTRING (45.8295187 32.5053437, 45.8293614 32.5053256, 45.8292187 32.505267, 45.8291046 32.5051739, 45.8290307 32.5050554)"
197080426,7,ساحة تموز,trunk,roundabout,True,False,14.987,"LINESTRING (45.8290307 32.5050554, 45.8290041 32.5049225)"
197080426,7,ساحة تموز,trunk,roundabout,True,False,40.942,"LINESTRING (45.8290041 32.5049225, 45.8290241 32.5048009, 45.8290845 32.5046893, 45.8291802 32.5045968)"
304577705,,,secondary,,True,False,143.127,"LINESTRING (45.8290041 32.5049225, 45.828878 32.5048411, 45.8288308 32.5047922, 45.8287862 32.5047568, 45.8287273 32.5047245, 45.8286408 32.5046831, 45.828531 32.5046387, 45.8276574 32.5043461)"
197080426,7,ساحة تموز,trunk,roundabout,True,False,50.60399999999999,"LINESTRING (45.8292225 32.5045694, 45.829343 32.5045181, 45.8294752 32.5044957, 45.8296098 32.5045037, 45.829737 32.5045415)"
304577703,,,tertiary,,True,False,235.131,"LINESTRING (45.8292225 32.5045694, 45.8292425 32.504485, 45.829291 32.5043077, 45.8292955 32.5042438, 45.8292991 32.5041332, 45.8292928 32.5040392, 45.829013 32.5024792)"
197080426,7,ساحة تموز,trunk,roundabout,True,False,22.805999999999997,"LINESTRING (45.829737 32.5045415, 45.8298377 32.504599, 45.8299192 32.5046751)"
197080426,7,ساحة تموز,trunk,roundabout,True,False,44.772999999999996,"LINESTRING (45.8299192 32.5046751, 45.8299758 32.5047637, 45.8300061 32.5048611, 45.8300083 32.5049618, 45.8299824 32.50506)"
197080427,7,,trunk,,True,False,300.57199999999995,"LINESTRING (45.8299192 32.5046751, 45.8300297 32.5047707, 45.8301026 32.5048125, 45.8302096 32.5048351, 45.8303888 32.5048576, 45.8308713 32.5048711, 45.8323672 32.5048832, 45.8327131 32.5048719, 45.8329035 32.5048334, 45.8330346 32.5047781)"
244265572,,,tertiary,,True,False,183.65,"LINESTRING (45.8330175 32.5003055, 45.8327804 32.4988628, 45.8327427 32.4986703)"
244265576,,ساحة الحاوي,tertiary,roundabout,True,False,15.508000000000003,"LINESTRING (45.8330175 32.5003055, 45.8330291 32.5002992, 45.8330412 32.5002936, 45.8330538 32.5002889, 45.8330668 32.5002851, 45.8330801 32.5002821, 45.8330937 32.5002801, 45.8331074 32.500279, 45.8331212 32.5002787, 45.833135 32.5002795, 45.8331486 32.5002811, 45.833162 32.5002836, 45.8331752 32.500287)"
244265576,,ساحة الحاوي,tertiary,roundabout,True,False,13.602999999999998,"LINESTRING (45.8331752 32.500287, 45.8331974 32.5002951, 45.833218 32.5003058, 45.8332367 32.5003187, 45.8332531 32.5003337, 45.8332668 32.5003504, 45.8332776 32.5003687)"
1240899442,,,tertiary_link,,False,True,17.536,"LINESTRING (45.8336954 32.5036136, 45.8335102 32.5036354)"
244265569,,,tertiary,,True,False,65.604,"LINESTRING (45.8336954 32.5036136, 45.833735 32.5039308, 45.833735 32.5040053, 45.8337279 32.504081, 45.8336914 32.5041976)"
244265575,,,tertiary,,True,False,72.843,"LINESTRING (45.8328702 32.4983809, 45.8329801 32.4990294)"
409878996,,,residential,,False,False,144.447,"LINESTRING (45.8328702 32.4983809, 45.8344002 32.4982314)"
244265569,,,tertiary,,True,False,344.259,"LINESTRING (45.8332189 32.5005438, 45.8336954 32.5036136)"
244265576,,ساحة الحاوي,tertiary,roundabout,True,False,16.343,"LINESTRING (45.8332189 32.5005438, 45.8332056 32.5005511, 45.8331916 32.5005573, 45.833177 32.5005625, 45.8331619 32.5005665, 45.8331464 32.5005693, 45.8331307 32.5005709, 45.8331148 32.5005713, 45.833099 32.5005705, 45.8330834 32.5005685, 45.833068 32.5005653, 45.833053 32.5005609)"
244265570,,,tertiary,,True,False,147.363,"LINESTRING (45.8335102 32.5036354, 45.8332969 32.5023224)"
1240899442,,,tertiary_link,,False,False,17.536,"LINESTRING (45.8335102 32.5036354, 45.8336954 32.5036136)"
244265576,,ساحة الحاوي,tertiary,roundabout,True,False,8.692,"LINESTRING (45.833053 32.5005609, 45.8330362 32.5005543, 45.8330203 32.5005462, 45.8330055 32.5005368, 45.832992 32.5005261, 45.83298 32.5005142)"
197080426,7,ساحة تموز,trunk,roundabout,True,False,5.002,"LINESTRING (45.8291802 32.5045968, 45.8292225 32.5045694)"
304577708,,,tertiary,,True,False,47.617,"LINESTRING (45.8244317 32.5011506, 45.8247767 32.5008364)"
304577708,,,tertiary,,True,False,55.004999999999995,"LINESTRING (45.8273093 32.4981477, 45.8274604 32.497961, 45.8275061 32.4979284, 45.8275553 32.4979121, 45.8276133 32.4978958, 45.8276906 32.4978913, 45.8277574 32.4978973)"
409846172,,,tertiary_link,,True,False,56.96,"LINESTRING (45.8273093 32.4981477, 45.8273787 32.4980017, 45.8273963 32.4979506, 45.8274103 32.4978943, 45.8274165 32.4978313, 45.8274174 32.4977765, 45.8274156 32.4977268, 45.8274033 32.4976913, 45.8273846 32.4976551)"
409846162,,,tertiary,,False,True,44.132,"LINESTRING (45.8277574 32.4978973, 45.8273846 32.4976551)"
304577708,,,tertiary,,True,False,16.796,"LINESTRING (45.8277574 32.4978973, 45.8278444 32.4979365, 45.8279129 32.4979721)"
304577708,,,tertiary,,True,False,55.053,"LINESTRING (45.8279129 32.4979721, 45.8279656 32.4980077, 45.8283178 32.4983298)"
304577708,,,tertiary,,True,False,94.5,"LINESTRING (45.8283178 32.4983298, 45.8283628 32.4983737, 45.8283874 32.4984278, 45.8284032 32.4984723, 45.8284076 32.4985123, 45.828508 32.499154)"
409878982,,,tertiary,,True,False,42.922000000000004,"LINESTRING (45.8283178 32.4983298, 45.8286157 32.498143, 45.8286895 32.498105)"
304577709,,شارع الف عافيه,tertiary,,True,False,72.594,"LINESTRING (45.8273846 32.4976551, 45.8267854 32.4972418)"
409846162,,,tertiary,,False,False,44.132,"LINESTRING (45.8273846 32.4976551, 45.8277574 32.4978973)"
410058992,,,residential,,True,False,17.291,"LINESTRING (45.8273846 32.4976551, 45.8275042 32.4976572, 45.8275688 32.4976536)"
244265576,,ساحة الحاوي,tertiary,roundabout,True,False,12.277000000000001,"LINESTRING (45.8332879 32.5004527, 45.8332743 32.5004876, 45.8332508 32.5005187, 45.8332189 32.5005438)"
304577708,,,tertiary,,True,False,13.742,"LINESTRING (45.829098 32.5023416, 45.8291165 32.5024642)"
346945535,,,residential,,False,True,164.964,"LINESTRING (45.829098 32.5023416, 45.8308558 32.5022851)"
346945532,,,residential,,False,False,69.339,"LINESTRING (45.8291165 32.5024642, 45.8298553 32.5024392)"
304577708,,,tertiary,,True,False,182.118,"LINESTRING (45.8291165 32.5024642, 45.8293477 32.5037534, 45.8294021 32.5040842)"
346945530,,,residential,,False,False,68.954,"LINESTRING (45.8294021 32.5040842, 45.8301374 32.5040843)"
304577708,,,tertiary,,True,False,60.993,"LINESTRING (45.8294021 32.5040842, 45.8294182 32.5041362, 45.8294342 32.5041984, 45.8294584 32.5042459, 45.8294852 32.5042945, 45.8295281 32.5043409, 45.8295697 32.5043794, 45.829737 32.5045415)"
