osmid,oneway,highway,reversed,length,geometry,name,bridge,ref
47761905,True,residential,False,38.928,"LINESTRING (44.3328031 32.0017291, 44.3326633 32.0020585)",,,
478952075,True,trunk,False,42.123000000000005,"LINESTRING (44.3328031 32.0017291, 44.3327298 32.0017402, 44.3326556 32.0017456, 44.3325812 32.0017454, 44.3325071 32.0017395, 44.3324339 32.0017279, 44.3323622 32.0017108)",,,
478952075,True,trunk,False,17.842,"LINESTRING (44.3323622 32.0017108, 44.3321937 32.0016378)",,,
487604921,True,trunk_link,False,21.359,"LINESTRING (44.3306641 32.0009941, 44.3304376 32.0009929)",,,
478952075,True,trunk,False,184.03300000000002,"LINESTRING (44.3306641 32.0009941, 44.330094 32.0007557, 44.3289137 32.0002622)",,,
47806774,False,residential,False,73.586,"LINESTRING (44.3264962 31.9987903, 44.3268356 31.9981944)",,,
707164119,True,tertiary,False,71.921,"LINESTRING (44.3264962 31.9987903, 44.327182 31.9990733)",شارع السور,,
47806877,False,residential,False,74.798,"LINESTRING (44.327182 31.9990733, 44.327542 31.9984739)",,,
707164119,True,tertiary,False,90.208,"LINESTRING (44.327182 31.9990733, 44.3280359 31.999439)",شارع السور,,
47806770,False,residential,False,76.328,"LINESTRING (44.3280359 31.999439, 44.3283562 31.9988086)",,,
707164119,True,tertiary,False,47.868,"LINESTRING (44.3280359 31.999439, 44.3284752 31.9996547)",شارع السور,,
47806766,False,residential,False,75.826,"LINESTRING (44.3304364 32.0004755, 44.3307433 31.9998452)",,,
1241851253,False,trunk_link,True,14.533,"LINESTRING (44.3304364 32.0004755, 44.3304205 32.0006055)",,,
325854381,True,tertiary,False,290.455,"LINESTRING (44.3304364 32.0004755, 44.3305685 32.000512, 44.3307797 32.0005384, 44.3309094 32.0005343, 44.3310271 32.0004904, 44.331126 32.000397, 44.3312699 32.0001311, 44.3314048 31.9998658, 44.331487 31.9997041, 44.3316473 31.9993608, 44.331883 31.9989246, 44.3319704 31.9987855, 44.3321155 31.9986223)",,,
47761904,False,residential,False,60.192,"LINESTRING (44.3326633 32.0020585, 44.3324316 32.0025629)",,,
512164162,True,residential,False,48.377,"LINESTRING (44.3326633 32.0020585, 44.3325956 32.0019389, 44.3325041 32.0018378, 44.3323622 32.0017108)",,,
47761904,False,residential,True,60.192,"LINESTRING (44.3324316 32.0025629, 44.3326633 32.0020585)",,,
47761918,False,residential,False,67.461,"LINESTRING (44.3324316 32.0025629, 44.3330667 32.0028422)",,,
654703020,False,residential,False,159.937,"LINESTRING (44.3324316 32.0025629, 44.3317672 32.0038863)",,,
"[478952072, 654703019]",False,residential,True,238.288,"LINESTRING (44.3324316 32.0025629, 44.3319016 32.0023469, 44.3317867 32.0023396, 44.3316286 32.0023661, 44.3314375 32.0024642, 44.3313822 32.0025292, 44.3308669 32.0035825)",,,
47761912,False,residential,True,91.368,"LINESTRING (44.3317672 32.0038863, 44.3308669 32.0035825)",,,
654703020,False,residential,False,34.83,"LINESTRING (44.3317672 32.0038863, 44.3316225 32.0041745)",,,
654703020,False,residential,True,159.937,"LINESTRING (44.3317672 32.0038863, 44.3324316 32.0025629)",,,
47761913,False,residential,True,91.393,"LINESTRING (44.3315376 32.0043436, 44.3306345 32.0040452)",,,
654703020,False,residential,False,136.877,"LINESTRING (44.3315376 32.0043436, 44.330969 32.0054762)",,,
654703020,False,residential,True,20.436,"LINESTRING (44.3315376 32.0043436, 44.3316225 32.0041745)",,,
654703020,False,residential,True,136.877,"LINESTRING (44.330969 32.0054762, 44.3315376 32.0043436)",,,
654703019,False,residential,False,163.937,"LINESTRING (44.3299532 32.0054016, 44.3303363 32.0046388, 44.3306345 32.0040452)",,,
47761913,False,residential,False,91.393,"LINESTRING (44.3306345 32.0040452, 44.3315376 32.0043436)",,,
654703019,False,residential,False,32.946,"LINESTRING (44.3306345 32.0040452, 44.3307714 32.0037726)",,,
654703019,False,residential,True,163.937,"LINESTRING (44.3306345 32.0040452, 44.3303363 32.0046388, 44.3299532 32.0054016)",,,
47761911,False,residential,False,92.494,"LINESTRING (44.3307714 32.0037726, 44.3298756 32.0034337)",,,
654703019,False,residential,False,22.976,"LINESTRING (44.3307714 32.0037726, 44.3308669 32.0035825)",,,
654703019,False,residential,True,32.946,"LINESTRING (44.3307714 32.0037726, 44.3306345 32.0040452)",,,
47761912,False,residential,False,91.368,"LINESTRING (44.3308669 32.0035825, 44.3317672 32.0038863)",,,
654703019,False,residential,True,22.976,"LINESTRING (44.3308669 32.0035825, 44.3307714 32.0037726)",,,
"[478952072, 654703019]",False,residential,False,238.288,"LINESTRING (44.3308669 32.0035825, 44.3313822 32.0025292, 44.3314375 32.0024642, 44.3316286 32.0023661, 44.3317867 32.0023396, 44.3319016 32.0023469, 44.3324316 32.0025629)",,,
47761918,False,residential,True,67.461,"LINESTRING (44.3330667 32.0028422, 44.3324316 32.0025629)",,,
588769585,False,residential,True,47.472,"LINESTRING (44.3330667 32.0028422, 44.333151 32.0032631)",,,
47806877,False,residential,True,65.806,"LINESTRING (44.3283743 31.996909, 44.3280841 31.9974472)",,,
473157754,False,residential,False,78.024,"LINESTRING (44.3283743 31.996909, 44.3291282 31.9971981)",,,
473157754,False,residential,True,70.916,"LINESTRING (44.3283743 31.996909, 44.3276891 31.9966462)",,,
47806770,False,residential,False,70.928,"LINESTRING (44.3291282 31.9971981, 44.3294103 31.9966068)",,,
47806770,False,residential,True,65.999,"LINESTRING (44.3291282 31.9971981, 44.3288648 31.997748)",,,
473157754,False,residential,False,73.986,"LINESTRING (44.3291282 31.9971981, 44.3298431 31.9974722)",,,
473157754,False,residential,True,78.024,"LINESTRING (44.3291282 31.9971981, 44.3283743 31.996909)",,,
47806877,False,residential,False,65.806,"LINESTRING (44.3280841 31.9974472, 44.3283743 31.996909)",,,
47806877,False,residential,True,53.891,"LINESTRING (44.3280841 31.9974472, 44.3278463 31.9978879)",,,
47806882,False,residential,False,80.863,"LINESTRING (44.3280841 31.9974472, 44.3288648 31.997748)",حی السعد,,
47806882,False,residential,True,71.392,"LINESTRING (44.3280841 31.9974472, 44.3273948 31.9971817)",حی السعد,,
47806758,False,residential,True,77.468,"LINESTRING (44.3294103 31.9966068, 44.3301539 31.9969029)",,,
47806770,False,residential,True,70.928,"LINESTRING (44.3294103 31.9966068, 44.3291282 31.9971981)",,,
47806774,False,residential,False,51.541,"LINESTRING (44.3271641 31.9976019, 44.3273948 31.9971817)",,,
47806774,False,residential,True,72.803,"LINESTRING (44.3271641 31.9976019, 44.3268356 31.9981944)",,,
47806880,False,residential,True,71.763,"LINESTRING (44.3271641 31.9976019, 44.3278463 31.9978879)",,,
47806774,False,residential,False,65.695,"LINESTRING (44.3273948 31.9971817, 44.3276891 31.9966462)",,,
47806774,False,residential,True,51.541,"LINESTRING (44.3273948 31.9971817, 44.3271641 31.9976019)",,,
47806882,False,residential,False,71.392,"LINESTRING (44.3273948 31.9971817, 44.3280841 31.9974472)",حی السعد,,
47806774,False,residential,True,65.695,"LINESTRING (44.3276891 31.9966462, 44.3273948 31.9971817)",,,
473157754,False,residential,False,70.916,"LINESTRING (44.3276891 31.9966462, 44.3283743 31.996909)",,,
47806774,False,residential,False,72.803,"LINESTRING (44.3268356 31.9981944, 44.3271641 31.9976019)",,,
47806774,False,residential,True,73.586,"LINESTRING (44.3268356 31.9981944, 44.3264962 31.9987903)",,,
47806878,False,residential,False,73.507,"LINESTRING (44.3268356 31.9981944, 44.327542 31.9984739)",,,
1225374377,False,residential,True,119.13400000000001,"LINESTRING (44.3268356 31.9981944, 44.3267561 31.9981247, 44.3266234 31.9979826, 44.3262304 31.9977346, 44.3260816 31.997696, 44.3260065 31.9976891, 44.3258026 31.9977449)",,,
47806877,False,residential,False,71.199,"LINESTRING (44.327542 31.9984739, 44.3278463 31.9978879)",,,
47806877,False,residential,True,74.798,"LINESTRING (44.327542 31.9984739, 44.327182 31.9990733)",,,
47806878,False,residential,False,85.324,"LINESTRING (44.327542 31.9984739, 44.3283562 31.9988086)",,,
47806878,False,residential,True,73.507,"LINESTRING (44.327542 31.9984739, 44.3268356 31.9981944)",,,
47806770,False,residential,False,70.671,"LINESTRING (44.3283562 31.9988086, 44.3286395 31.9982202)",,,
47806770,False,residential,True,76.328,"LINESTRING (44.3283562 31.9988086, 44.3280359 31.999439)",,,
47806878,False,residential,False,65.252,"LINESTRING (44.3283562 31.9988086, 44.3289681 31.9990826)",,,
