osmid,oneway,highway,reversed,length,geometry,ref,name,maxspeed
232170616,False,residential,False,55.984,"LINESTRING (43.3620304 37.0461658, 43.3618675 37.0466522)",,,
232170616,False,residential,True,65.818,"LINESTRING (43.3620304 37.0461658, 43.3612993 37.0460665)",,,
749322509,False,residential,False,52.28,"LINESTRING (43.3620304 37.0461658, 43.3626159 37.0462175)",,,
232170616,False,residential,True,8.977,"LINESTRING (43.3616909 37.0471795, 43.361717 37.0471015)",,,
717515600,False,residential,True,51.308,"LINESTRING (43.3616909 37.0471795, 43.361125 37.0470851)",,,
232170616,False,residential,False,147.23,"LINESTRING (43.3616909 37.0471795, 43.3615816 37.0475057, 43.3615675 37.0475479, 43.361308 37.0484676)",,,
232170616,False,residential,False,65.818,"LINESTRING (43.3612993 37.0460665, 43.3620304 37.0461658)",,,
232170616,False,residential,True,48.934,"LINESTRING (43.3612993 37.0460665, 43.3613664 37.0456297)",,,
605288123,False,residential,True,114.044,"LINESTRING (43.3612993 37.0460665, 43.3610217 37.0470679)",,,
232170616,False,residential,False,144.45,"LINESTRING (43.3591964 37.049877, 43.3595171 37.0486034)",,,
232170616,False,residential,True,28.964,"LINESTRING (43.3591964 37.049877, 43.3595144 37.0499356)",,,
605291108,False,residential,True,42.142,"LINESTRING (43.3591964 37.049877, 43.3589303 37.0501909)",,,
232170616,False,residential,False,50.313,"LINESTRING (43.3608701 37.0501853, 43.3603177 37.0500835)",,,
605291102,False,residential,False,44.529,"LINESTRING (43.3608701 37.0501853, 43.3608462 37.0505853)",,,
232170616,False,residential,True,142.3,"LINESTRING (43.3608701 37.0501853, 43.3611284 37.0491412, 43.3611807 37.0489298)",,,
232170616,False,residential,False,33.691,"LINESTRING (43.3611813 37.0449361, 43.3614387 37.0451588)",,,
440597128,False,tertiary,True,167.107,"LINESTRING (43.3611813 37.0449361, 43.3593357 37.0452336)",1,Azadiye Yolu,60
864282411,False,tertiary,False,54.35,"LINESTRING (43.3611813 37.0449361, 43.3617742 37.0448138)",,,
232170616,False,residential,False,52.753,"LINESTRING (43.3614387 37.0451588, 43.3613664 37.0456297)",,,
232170616,False,residential,True,33.691,"LINESTRING (43.3614387 37.0451588, 43.3611813 37.0449361)",,,
479218634,False,residential,False,118.541,"LINESTRING (43.3614387 37.0451588, 43.3627656 37.0452806)",,,
803496571,False,residential,False,96.103,"LINESTRING (43.3634236 37.0444737, 43.3633309 37.0453348)",,,
864282411,False,tertiary,True,47.466,"LINESTRING (43.3634236 37.0444737, 43.3629058 37.0445805)",,,
232170696,False,tertiary,True,153.156,"LINESTRING (43.3634236 37.0444737, 43.3640673 37.044311, 43.3645179 37.0440798, 43.3649015 37.0438058)",,,
479218613,False,residential,False,43.084,"LINESTRING (43.3653869 37.0464432, 43.3658417 37.0465787)",,,
749322509,False,residential,False,130.927,"LINESTRING (43.3653869 37.0464432, 43.3658923 37.045337)",,,
749322509,False,residential,True,194.486,"LINESTRING (43.3653869 37.0464432, 43.3632082 37.0462553)",,,
749322509,False,residential,False,194.486,"LINESTRING (43.3632082 37.0462553, 43.3653869 37.0464432)",,,
749322509,False,residential,True,52.735,"LINESTRING (43.3632082 37.0462553, 43.3626159 37.0462175)",,,
803496571,False,residential,True,50.611,"LINESTRING (43.3632082 37.0462553, 43.3632763 37.0458034)",,,
605288138,False,residential,False,55.59,"LINESTRING (43.3658483 37.0440883, 43.3660565 37.0436168)",,,
749322509,False,residential,True,50.042,"LINESTRING (43.3658483 37.0440883, 43.366374 37.044251)",,,
803496572,False,residential,False,139.269,"LINESTRING (43.3658483 37.0440883, 43.3656943 37.0443675, 43.3654996 37.044418, 43.3653226 37.044311, 43.3649015 37.0438058)",,,
479218624,False,residential,True,57.118,"LINESTRING (43.366374 37.044251, 43.3669775 37.0444294)",,,
749322509,False,residential,False,50.042,"LINESTRING (43.366374 37.044251, 43.3658483 37.0440883)",,,
749322509,False,residential,True,74.876,"LINESTRING (43.366374 37.044251, 43.3660887 37.0448847)",,,
440597130,False,tertiary,False,39.857,"LINESTRING (43.3649015 37.0438058, 43.3651503 37.0435074)",,,
232170696,False,tertiary,False,153.156,"LINESTRING (43.3649015 37.0438058, 43.3645179 37.0440798, 43.3640673 37.044311, 43.3634236 37.0444737)",,,
803496572,False,residential,True,139.269,"LINESTRING (43.3649015 37.0438058, 43.3653226 37.044311, 43.3654996 37.044418, 43.3656943 37.0443675, 43.3658483 37.0440883)",,,
479218615,False,residential,True,27.591,"LINESTRING (43.3666931 37.0473452, 43.3669834 37.047434)",,,
479218617,False,residential,False,52.611,"LINESTRING (43.3666931 37.0473452, 43.3669251 37.0469098)",,,
"[479218616, 479218615]",False,residential,False,102.46100000000001,"LINESTRING (43.3666931 37.0473452, 43.3657376 37.0470522, 43.3656888 37.0470242, 43.3656715 37.0469694)",,,
479218613,False,residential,False,12.61,"LINESTRING (43.3658417 37.0465787, 43.3659719 37.0466241)",,,
479218613,False,residential,True,43.084,"LINESTRING (43.3658417 37.0465787, 43.3653869 37.0464432)",,,
479218616,False,residential,True,45.995,"LINESTRING (43.3658417 37.0465787, 43.3656715 37.0469694)",,,
479218617,False,residential,True,52.611,"LINESTRING (43.3669251 37.0469098, 43.3666931 37.0473452)",,,
479218613,False,residential,True,90.367,"LINESTRING (43.3669251 37.0469098, 43.3662962 37.0467244, 43.3659719 37.0466241)",,,
479218613,False,residential,True,12.61,"LINESTRING (43.3659719 37.0466241, 43.3658417 37.0465787)",,,
479218618,False,residential,False,52.436,"LINESTRING (43.3659719 37.0466241, 43.3661795 37.0461826)",,,
479218613,False,residential,False,90.367,"LINESTRING (43.3659719 37.0466241, 43.3662962 37.0467244, 43.3669251 37.0469098)",,,
479218618,False,residential,False,51.184,"LINESTRING (43.3664947 37.0455127, 43.3670418 37.0456583)",,,
479218618,False,residential,True,79.569,"LINESTRING (43.3664947 37.0455127, 43.3661795 37.0461826)",,,
479218621,False,residential,False,56.922,"LINESTRING (43.3664947 37.0455127, 43.3658923 37.045337)",,,
479218618,False,residential,False,26.106,"LINESTRING (43.3670418 37.0456583, 43.3669391 37.0458783)",,,
479218618,False,residential,True,51.184,"LINESTRING (43.3670418 37.0456583, 43.3664947 37.0455127)",,,
