osmid,highway,oneway,reversed,length,geometry,bridge
46948428,tertiary,False,False,68.43100000000001,"LINESTRING (44.0222211 36.7283314, 44.0222634 36.7283034, 44.022363 36.7282727, 44.0224502 36.7282403, 44.022692 36.7281323, 44.0227849 36.72808, 44.0228623 36.7280067)",
560581809,living_street,False,False,50.134,"LINESTRING (44.0222211 36.7283314, 44.0221133 36.7283158, 44.0220148 36.7283056, 44.0219089 36.7282873, 44.0217908 36.7282379, 44.0216968 36.7281889)",
560581812,living_street,False,False,19.418,"LINESTRING (44.0225721 36.7274688, 44.0227625 36.7273839)",
46948428,tertiary,False,False,85.32900000000001,"LINESTRING (44.0225721 36.7274688, 44.0224601 36.7274452, 44.0222566 36.7274124, 44.0220343 36.7274054, 44.0218479 36.7274105, 44.0216635 36.7274249, 44.0216255 36.7274344)",
46948428,tertiary,False,True,65.7,"LINESTRING (44.0225721 36.7274688, 44.0226819 36.7275052, 44.0227495 36.7275352, 44.0227917 36.7275674, 44.0228395 36.7276142, 44.0228674 36.7276679, 44.0228899 36.7277462, 44.0228968 36.7278481, 44.0228795 36.7279329)",
560800385,residential,False,True,35.936,"LINESTRING (44.0152912 36.7260415, 44.0156255 36.7262222)",
1074066528,residential,False,False,35.68,"LINESTRING (44.0152912 36.7260415, 44.0155081 36.7257718)",
560800385,residential,False,False,97.19699999999999,"LINESTRING (44.0152912 36.7260415, 44.0149206 36.72584, 44.0146881 36.725721, 44.0143789 36.7255627)",
1074066528,residential,False,True,54.998,"LINESTRING (44.0152912 36.7260415, 44.0151514 36.7262375, 44.0149769 36.7264671)",
560581814,residential,False,False,35.301,"LINESTRING (44.0157566 36.7254558, 44.0160727 36.7256471)",
1074066528,residential,False,True,41.535,"LINESTRING (44.0157566 36.7254558, 44.0155081 36.7257718)",
560581814,residential,False,True,68.047,"LINESTRING (44.0157566 36.7254558, 44.0152794 36.7252384, 44.0151479 36.7251683, 44.015113 36.7251325)",
46948428,tertiary,False,True,21.678,"LINESTRING (44.0192448 36.7258877, 44.01932 36.7260731)",
1073990469,living_street,False,False,69.471,"LINESTRING (44.0192448 36.7258877, 44.0193836 36.7258978, 44.0195686 36.7259043, 44.0197323 36.7259086, 44.0198422 36.7259021, 44.0200219 36.725885)",
442541627,residential,False,False,81.855,"LINESTRING (44.0223058 36.7266522, 44.0222027 36.7266784, 44.0220942 36.7267175, 44.0217486 36.7268774, 44.0215025 36.7270038)",
