osmid,ref,highway,oneway,reversed,length,geometry,junction,bridge
270494844,N1,trunk,False,False,75.667,"LINESTRING (-11.1062479 10.743157, -11.1055588 10.7430884)",,
270493683,,residential,False,False,273.528,"LINESTRING (-11.1062479 10.743157, -11.1055998 10.7420375, -11.10501 10.7410188)",,
270494844,N1,trunk,False,True,148.298,"LINESTRING (-11.1062479 10.743157, -11.1067743 10.7432016, -11.1074029 10.7432344, -11.1076024 10.7432276)",,
270494843,N1,trunk,True,False,16.869,"LINESTRING (-11.1076024 10.7432276, -11.1076218 10.7432514, -11.1076555 10.7432673, -11.107699 10.7432636, -11.1077326 10.7432383)",roundabout,
270494844,N1,trunk,False,False,148.298,"LINESTRING (-11.1076024 10.7432276, -11.1074029 10.7432344, -11.1067743 10.7432016, -11.1062479 10.743157)",,
"[270580429, 270580435, 270580437]",,unclassified,False,False,76.797,"LINESTRING (-11.110729 10.7404854, -11.1106019 10.7407511, -11.1105747 10.740867, -11.1105438 10.7409868, -11.1105068 10.741137)",,yes
270580437,,unclassified,False,True,83.196,"LINESTRING (-11.110729 10.7404854, -11.1108098 10.7401826, -11.1108408 10.7397485)",,
270580435,,unclassified,False,False,160.821,"LINESTRING (-11.1105068 10.741137, -11.1102155 10.7425547)",,
270562327,,unclassified,False,False,276.526,"LINESTRING (-11.1105068 10.741137, -11.1102747 10.7412919, -11.1101223 10.7414323, -11.1099603 10.7415247, -11.1098079 10.7415832, -11.1096067 10.7416043, -11.1094876 10.7417107, -11.1093864 10.74174, -11.1092863 10.7418324, -11.1090506 10.74194, -11.1088696 10.7420992, -11.1088303 10.7422489, -11.1087052 10.7423799, -11.1085162 10.7425277)",,
"[270580437, 270580435, 270580429]",,unclassified,False,True,76.797,"LINESTRING (-11.1105068 10.741137, -11.1105438 10.7409868, -11.1105747 10.740867, -11.1106019 10.7407511, -11.110729 10.7404854)",,yes
244969732,,residential,False,True,254.28100000000003,"LINESTRING (-11.1070369 10.7420536, -11.1074564 10.7417907, -11.1079568 10.7414585, -11.1083694 10.7421694, -11.1085162 10.7425277)",,
270510108,N1,trunk,False,False,137.337,"LINESTRING (-11.1070369 10.7420536, -11.1075108 10.7427967, -11.107625 10.7429758, -11.1076611 10.7431183)",,
270510108,N1,trunk,False,True,163.125,"LINESTRING (-11.1070369 10.7420536, -11.1066019 10.7413502, -11.1062615 10.7407999)",,
244969732,,residential,False,False,254.281,"LINESTRING (-11.1085162 10.7425277, -11.1083694 10.7421694, -11.1079568 10.7414585, -11.1074564 10.7417907, -11.1070369 10.7420536)",,
244969732,,residential,False,True,171.162,"LINESTRING (-11.1085162 10.7425277, -11.1087121 10.7428429, -11.1090368 10.7433655, -11.1093326 10.7438415)",,
270500983,,residential,False,False,111.84400000000001,"LINESTRING (-11.1085162 10.7425277, -11.1077462 10.7430554, -11.1076938 10.7431211)",,
270562327,,unclassified,False,True,276.526,"LINESTRING (-11.1085162 10.7425277, -11.1087052 10.7423799, -11.1088303 10.7422489, -11.1088696 10.7420992, -11.1090506 10.74194, -11.1092863 10.7418324, -11.1093864 10.74174, -11.1094876 10.7417107, -11.1096067 10.7416043, -11.1098079 10.7415832, -11.1099603 10.7415247, -11.1101223 10.7414323, -11.1102747 10.7412919, -11.1105068 10.741137)",,
270580435,,unclassified,False,True,160.821,"LINESTRING (-11.1102155 10.7425547, -11.1105068 10.741137)",,
244969715,,residential,False,True,139.408,"LINESTRING (-11.1102155 10.7425547, -11.1106551 10.7430198, -11.1110013 10.743537)",,
270580435,,unclassified,False,False,99.931,"LINESTRING (-11.1102155 10.7425547, -11.1099991 10.7433387, -11.1099562 10.7434141)",,
270494844,N1,trunk,False,False,51.446,"LINESTRING (-11.1043493 10.7429546, -11.1038813 10.7429032)",,
270494844,N1,trunk,False,True,61.237,"LINESTRING (-11.1043493 10.7429546, -11.1049075 10.7430049)",,
744783925,,residential,False,False,231.512,"LINESTRING (-11.1043493 10.7429546, -11.1055059 10.7444736, -11.1056892 10.7445161)",,
270494844,N1,trunk,False,False,71.755,"LINESTRING (-11.1055588 10.7430884, -11.1049075 10.7430049)",,
270494844,N1,trunk,False,True,75.667,"LINESTRING (-11.1055588 10.7430884, -11.1062479 10.743157)",,
244969727,,residential,False,True,157.207,"LINESTRING (-11.1055588 10.7430884, -11.1060201 10.7437634, -11.1063609 10.7442622)",,
244969713,,unclassified,False,True,85.922,"LINESTRING (-11.1110013 10.743537, -11.1103554 10.7439779)",,
244969715,,residential,False,False,139.408,"LINESTRING (-11.1110013 10.743537, -11.1106551 10.7430198, -11.1102155 10.7425547)",,
244969709,,residential,False,True,106.675,"LINESTRING (-11.1080115 10.7435626, -11.1071149 10.7439426)",,
271012389,,residential,False,True,104.251,"LINESTRING (-11.1080115 10.7435626, -11.1085317 10.7443486)",,
271012389,,residential,False,False,48.491,"LINESTRING (-11.1080115 10.7435626, -11.1078412 10.7433011, -11.1077888 10.7432584, -11.1077326 10.7432383)",,
244969732,,residential,False,True,76.577,"LINESTRING (-11.1093326 10.7438415, -11.1097091 10.7444224)",,
270580435,,unclassified,False,False,104.091,"LINESTRING (-11.1093326 10.7438415, -11.1085317 10.7443486)",,
244969732,,residential,False,False,171.162,"LINESTRING (-11.1093326 10.7438415, -11.1090368 10.7433655, -11.1087121 10.7428429, -11.1085162 10.7425277)",,
270580435,,unclassified,False,True,83.28699999999999,"LINESTRING (-11.1093326 10.7438415, -11.1098436 10.7435181, -11.1099562 10.7434141)",,
244969709,,residential,False,False,89.711,"LINESTRING (-11.1063609 10.7442622, -11.1071149 10.7439426)",,
744783925,,residential,False,True,78.624,"LINESTRING (-11.1063609 10.7442622, -11.1056892 10.7445161)",,
244969727,,residential,False,False,157.207,"LINESTRING (-11.1063609 10.7442622, -11.1060201 10.7437634, -11.1055588 10.7430884)",,
244969727,,residential,False,True,137.079,"LINESTRING (-11.1063609 10.7442622, -11.1067045 10.7447665, -11.1070588 10.7452867)",,
244969707,,residential,False,True,105.879,"LINESTRING (-11.1085317 10.7443486, -11.1077251 10.7448765)",,
270580435,,unclassified,False,True,104.091,"LINESTRING (-11.1085317 10.7443486, -11.1093326 10.7438415)",,
271012389,,residential,False,False,104.251,"LINESTRING (-11.1085317 10.7443486, -11.1080115 10.7435626)",,
271012389,,residential,False,True,75.852,"LINESTRING (-11.1085317 10.7443486, -11.1088975 10.7449284)",,
244969732,,residential,False,False,76.577,"LINESTRING (-11.1097091 10.7444224, -11.1093326 10.7438415)",,
244969732,,residential,False,True,71.986,"LINESTRING (-11.1097091 10.7444224, -11.1100547 10.7449736)",,
744783924,,unclassified,False,False,86.186,"LINESTRING (-11.1097091 10.7444224, -11.1103554 10.7439779)",,
744783924,,unclassified,False,True,105.009,"LINESTRING (-11.1097091 10.7444224, -11.1088975 10.7449284)",,
244969717,,residential,False,False,40.917,"LINESTRING (-11.1056892 10.7445161, -11.1055358 10.7448518)",,
744783925,,residential,False,False,78.624,"LINESTRING (-11.1056892 10.7445161, -11.1063609 10.7442622)",,
744783925,,residential,False,True,231.512,"LINESTRING (-11.1056892 10.7445161, -11.1055059 10.7444736, -11.1043493 10.7429546)",,
271012389,,residential,False,False,75.852,"LINESTRING (-11.1088975 10.7449284, -11.1085317 10.7443486)",,
744783924,,unclassified,False,False,105.009,"LINESTRING (-11.1088975 10.7449284, -11.1097091 10.7444224)",,
744783924,,unclassified,False,True,101.702,"LINESTRING (-11.1088975 10.7449284, -11.108112 10.7454193)",,
271012389,,residential,False,True,139.654,"LINESTRING (-11.1088975 10.7449284, -11.1090896 10.7452329, -11.1093363 10.7456239, -11.1093992 10.7457236, -11.109571 10.7459959)",,
244969707,,residential,False,False,85.9,"LINESTRING (-11.1070588 10.7452867, -11.1077251 10.7448765)",,
244969707,,residential,False,True,121.561,"LINESTRING (-11.1070588 10.7452867, -11.1060972 10.7458368)",,
244969727,,residential,False,True,74.19,"LINESTRING (-11.1070588 10.7452867, -11.1074226 10.7458501)",,
244969727,,residential,False,False,137.079,"LINESTRING (-11.1070588 10.7452867, -11.1067045 10.7447665, -11.1063609 10.7442622)",,
244969711,,residential,False,False,106.731,"LINESTRING (-11.1104067 10.7454987, -11.109571 10.7459959)",,
244969732,,residential,False,True,60.365,"LINESTRING (-11.1104067 10.7454987, -11.1106957 10.7459614)",,
244969732,,residential,False,False,69.919,"LINESTRING (-11.1104067 10.7454987, -11.1101016 10.7450483, -11.1100547 10.7449736)",,
244969707,,residential,False,False,121.561,"LINESTRING (-11.1060972 10.7458368, -11.1070588 10.7452867)",,
244969711,,residential,False,True,79.078,"LINESTRING (-11.1060972 10.7458368, -11.1065233 10.7464117)",,
244969717,,residential,False,True,125.92699999999999,"LINESTRING (-11.1060972 10.7458368, -11.1056914 10.7452123, -11.1055358 10.7448518)",,
270493693,,residential,False,True,228.812,"LINESTRING (-11.1060972 10.7458368, -11.1052792 10.7463687, -11.1046972 10.745436)",,
244969727,,residential,False,False,74.19,"LINESTRING (-11.1074226 10.7458501, -11.1070588 10.7452867)",,
244969727,,residential,False,True,72.095,"LINESTRING (-11.1074226 10.7458501, -11.1077761 10.7463976)",,
744783923,,unclassified,False,False,89.257,"LINESTRING (-11.1074226 10.7458501, -11.108112 10.7454193)",,
744783923,,unclassified,False,True,116.411,"LINESTRING (-11.1074226 10.7458501, -11.1065233 10.7464117)",,
244969711,,residential,False,False,103.795,"LINESTRING (-11.109571 10.7459959, -11.1087819 10.7465158)",,
244969711,,residential,False,True,106.731,"LINESTRING (-11.109571 10.7459959, -11.1104067 10.7454987)",,
744783922,,residential,False,True,61.525,"LINESTRING (-11.109571 10.7459959, -11.1098677 10.7464662)",,
271012389,,residential,False,False,139.654,"LINESTRING (-11.109571 10.7459959, -11.1093992 10.7457236, -11.1093363 10.7456239, -11.1090896 10.7452329, -11.1088975 10.7449284)",,
270493697,,residential,False,False,191.83299999999997,"LINESTRING (-11.1036291 10.7400211, -11.1037582 10.7400885, -11.1040524 10.7402421, -11.1046741 10.7405666, -11.1049199 10.740853, -11.10501 10.7410188)",,
270493695,,residential,False,False,139.203,"LINESTRING (-11.1062615 10.7407999, -11.1061714 10.7408389, -11.10501 10.7410188)",,
270510108,N1,trunk,False,False,163.125,"LINESTRING (-11.1062615 10.7407999, -11.1066019 10.7413502, -11.1070369 10.7420536)",,
270493695,,residential,False,False,138.315,"LINESTRING (-11.10501 10.7410188, -11.1037551 10.7411837)",,
270493683,,residential,False,True,273.528,"LINESTRING (-11.10501 10.7410188, -11.1055998 10.7420375, -11.1062479 10.743157)",,
270493695,,residential,False,True,139.203,"LINESTRING (-11.10501 10.7410188, -11.1061714 10.7408389, -11.1062615 10.7407999)",,
270493697,,residential,False,True,191.833,"LINESTRING (-11.10501 10.7410188, -11.1049199 10.740853, -11.1046741 10.7405666, -11.1040524 10.7402421, -11.1037582 10.7400885, -11.1036291 10.7400211)",,
270493695,,residential,False,False,54.094,"LINESTRING (-11.1037551 10.7411837, -11.1032633 10.7412402)",,
270493695,,residential,False,True,138.315,"LINESTRING (-11.1037551 10.7411837, -11.10501 10.7410188)",,
744783926,,unclassified,False,True,239.161,"LINESTRING (-11.1037551 10.7411837, -11.1046748 10.7425002, -11.1049075 10.7430049)",,
270493695,,residential,False,False,184.14800000000002,"LINESTRING (-11.1024495 10.7413811, -11.1024222 10.7414328, -11.1024731 10.7415461, -11.1031893 10.7428413)",,
270493695,,residential,False,True,91.292,"LINESTRING (-11.1024495 10.7413811, -11.1026555 10.7412905, -11.1032633 10.7412402)",,
270494844,N1,trunk,False,True,65.259,"LINESTRING (-11.1031893 10.7428413, -11.1037847 10.7428888)",,
270493695,,residential,False,True,184.14800000000002,"LINESTRING (-11.1031893 10.7428413, -11.1024731 10.7415461, -11.1024222 10.7414328, -11.1024495 10.7413811)",,
270494844,N1,trunk,False,False,61.237,"LINESTRING (-11.1049075 10.7430049, -11.1043493 10.7429546)",,
270494844,N1,trunk,False,True,71.755,"LINESTRING (-11.1049075 10.7430049, -11.1055588 10.7430884)",,
744783926,,unclassified,False,False,239.161,"LINESTRING (-11.1049075 10.7430049, -11.1046748 10.7425002, -11.1037551 10.7411837)",,
270493693,,residential,False,False,96.956,"LINESTRING (-11.1041653 10.744738, -11.1046972 10.745436)",,
244969717,,residential,False,True,40.917,"LINESTRING (-11.1055358 10.7448518, -11.1056892 10.7445161)",,
244969717,,residential,False,False,125.92699999999999,"LINESTRING (-11.1055358 10.7448518, -11.1056914 10.7452123, -11.1060972 10.7458368)",,
270493691,,residential,False,False,112.30699999999999,"LINESTRING (-11.1055358 10.7448518, -11.1052048 10.7450824, -11.1046972 10.745436)",,
270493691,,residential,False,False,96.025,"LINESTRING (-11.1046972 10.745436, -11.1039801 10.7459354)",,
270493693,,residential,False,True,96.956,"LINESTRING (-11.1046972 10.745436, -11.1041653 10.744738)",,
270493691,,residential,False,True,112.30699999999999,"LINESTRING (-11.1046972 10.745436, -11.1052048 10.7450824, -11.1055358 10.7448518)",,
270493693,,residential,False,False,228.812,"LINESTRING (-11.1046972 10.745436, -11.1052792 10.7463687, -11.1060972 10.7458368)",,
270493691,,residential,False,True,96.025,"LINESTRING (-11.1039801 10.7459354, -11.1046972 10.745436)",,
244969711,,residential,False,False,79.078,"LINESTRING (-11.1065233 10.7464117, -11.1060972 10.7458368)",,
744783923,,unclassified,False,False,116.411,"LINESTRING (-11.1065233 10.7464117, -11.1074226 10.7458501)",,
270493695,,residential,False,True,54.094,"LINESTRING (-11.1032633 10.7412402, -11.1037551 10.7411837)",,
270493695,,residential,False,False,91.292,"LINESTRING (-11.1032633 10.7412402, -11.1026555 10.7412905, -11.1024495 10.7413811)",,
270494847,,residential,False,False,192.076,"LINESTRING (-11.1032633 10.7412402, -11.1033763 10.7416863, -11.1037847 10.7428888)",,
270494844,N1,trunk,False,False,65.259,"LINESTRING (-11.1037847 10.7428888, -11.1031893 10.7428413)",,
270494844,N1,trunk,False,True,10.674,"LINESTRING (-11.1037847 10.7428888, -11.1038813 10.7429032)",,
270494847,,residential,False,True,192.076,"LINESTRING (-11.1037847 10.7428888, -11.1033763 10.7416863, -11.1032633 10.7412402)",,
270494844,N1,trunk,False,False,10.674,"LINESTRING (-11.1038813 10.7429032, -11.1037847 10.7428888)",,
270494844,N1,trunk,False,True,51.446,"LINESTRING (-11.1038813 10.7429032, -11.1043493 10.7429546)",,
270494854,,residential,False,False,262.44100000000003,"LINESTRING (-11.1038813 10.7429032, -11.1038068 10.7432943, -11.10379 10.7433985, -11.103675 10.7435582, -11.1028105 10.7441875, -11.1027094 10.7444154, -11.1023981 10.7445966)",,
270494843,N1,trunk,True,False,15.987,"LINESTRING (-11.1076611 10.7431183, -11.1076311 10.7431285, -11.1076122 10.7431444, -11.1075955 10.7431784, -11.1075947 10.7432039, -11.1076024 10.7432276)",roundabout,
270510108,N1,trunk,False,True,137.337,"LINESTRING (-11.1076611 10.7431183, -11.107625 10.7429758, -11.1075108 10.7427967, -11.1070369 10.7420536)",,
270494843,N1,trunk,True,False,3.586,"LINESTRING (-11.1076938 10.7431211, -11.1076611 10.7431183)",roundabout,
270500983,,residential,False,True,111.84400000000001,"LINESTRING (-11.1076938 10.7431211, -11.1077462 10.7430554, -11.1085162 10.7425277)",,
270494843,N1,trunk,True,False,15.867,"LINESTRING (-11.1077326 10.7432383, -11.1077477 10.7431977, -11.1077402 10.7431605, -11.1077231 10.7431377, -11.1076938 10.7431211)",roundabout,
271012389,,residential,False,True,48.491,"LINESTRING (-11.1077326 10.7432383, -11.1077888 10.7432584, -11.1078412 10.7433011, -11.1080115 10.7435626)",,
244969709,,residential,False,False,106.675,"LINESTRING (-11.1071149 10.7439426, -11.1080115 10.7435626)",,
244969709,,residential,False,True,89.711,"LINESTRING (-11.1071149 10.7439426, -11.1063609 10.7442622)",,
270494855,,residential,False,False,123.4,"LINESTRING (-11.1071149 10.7439426, -11.1077251 10.7448765)",,
270494854,,residential,False,True,262.441,"LINESTRING (-11.1023981 10.7445966, -11.1027094 10.7444154, -11.1028105 10.7441875, -11.103675 10.7435582, -11.10379 10.7433985, -11.1038068 10.7432943, -11.1038813 10.7429032)",,
244969707,,residential,False,False,105.879,"LINESTRING (-11.1077251 10.7448765, -11.1085317 10.7443486)",,
244969707,,residential,False,True,85.9,"LINESTRING (-11.1077251 10.7448765, -11.1070588 10.7452867)",,
270494855,,residential,False,False,73.685,"LINESTRING (-11.1077251 10.7448765, -11.108112 10.7454193)",,
270494855,,residential,False,True,123.4,"LINESTRING (-11.1077251 10.7448765, -11.1071149 10.7439426)",,
270494855,,residential,False,False,72.456,"LINESTRING (-11.108112 10.7454193, -11.1084461 10.7459822)",,
270494855,,residential,False,True,73.685,"LINESTRING (-11.108112 10.7454193, -11.1077251 10.7448765)",,
744783923,,unclassified,False,True,89.257,"LINESTRING (-11.108112 10.7454193, -11.1074226 10.7458501)",,
744783924,,unclassified,False,False,101.702,"LINESTRING (-11.108112 10.7454193, -11.1088975 10.7449284)",,
244969732,,residential,False,False,60.365,"LINESTRING (-11.1106957 10.7459614, -11.1104067 10.7454987)",,
270494852,,residential,False,False,106.456,"LINESTRING (-11.1106957 10.7459614, -11.1098677 10.7464662)",,
270494850,,residential,False,False,86.55,"LINESTRING (-11.1084461 10.7459822, -11.1077761 10.7463976)",,
270494855,,residential,False,False,69.758,"LINESTRING (-11.1084461 10.7459822, -11.1087819 10.7465158)",,
270494855,,residential,False,True,72.456,"LINESTRING (-11.1084461 10.7459822, -11.108112 10.7454193)",,
244969727,,residential,False,False,72.095,"LINESTRING (-11.1077761 10.7463976, -11.1074226 10.7458501)",,
270494850,,residential,False,True,86.55,"LINESTRING (-11.1077761 10.7463976, -11.1084461 10.7459822)",,
270494852,,residential,False,True,106.456,"LINESTRING (-11.1098677 10.7464662, -11.1106957 10.7459614)",,
744783922,,residential,False,False,61.525,"LINESTRING (-11.1098677 10.7464662, -11.109571 10.7459959)",,
244969711,,residential,False,True,103.795,"LINESTRING (-11.1087819 10.7465158, -11.109571 10.7459959)",,
270494855,,residential,False,True,69.758,"LINESTRING (-11.1087819 10.7465158, -11.1084461 10.7459822)",,
270500982,,residential,False,False,76.369,"LINESTRING (-11.1099562 10.7434141, -11.1103554 10.7439779)",,
270580435,,unclassified,False,False,83.28699999999999,"LINESTRING (-11.1099562 10.7434141, -11.1098436 10.7435181, -11.1093326 10.7438415)",,
270580435,,unclassified,False,True,99.931,"LINESTRING (-11.1099562 10.7434141, -11.1099991 10.7433387, -11.1102155 10.7425547)",,
244969713,,unclassified,False,False,85.922,"LINESTRING (-11.1103554 10.7439779, -11.1110013 10.743537)",,
270500982,,residential,False,False,75.137,"LINESTRING (-11.1103554 10.7439779, -11.1107183 10.7445519)",,
270500982,,residential,False,True,76.369,"LINESTRING (-11.1103554 10.7439779, -11.1099562 10.7434141)",,
744783924,,unclassified,False,True,86.186,"LINESTRING (-11.1103554 10.7439779, -11.1097091 10.7444224)",,
270500981,,residential,False,False,86.339,"LINESTRING (-11.1107183 10.7445519, -11.1100547 10.7449736)",,
270500982,,residential,False,True,75.137,"LINESTRING (-11.1107183 10.7445519, -11.1103554 10.7439779)",,
244969732,,residential,False,False,71.986,"LINESTRING (-11.1100547 10.7449736, -11.1097091 10.7444224)",,
270500981,,residential,False,True,86.339,"LINESTRING (-11.1100547 10.7449736, -11.1107183 10.7445519)",,
244969732,,residential,False,True,69.919,"LINESTRING (-11.1100547 10.7449736, -11.1101016 10.7450483, -11.1104067 10.7454987)",,
270580437,,unclassified,False,False,83.196,"LINESTRING (-11.1108408 10.7397485, -11.1108098 10.7401826, -11.110729 10.7404854)",,
