osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,maxspeed
242304430,True,Lilian Ngoyi Street,residential,False,165.882,,,"LINESTRING (28.1928418 -25.7446555, 28.1927145 -25.7431681)",
617112750,True,Lilian Ngoyi Street,residential,False,162.477,,,"LINESTRING (28.1927145 -25.7431681, 28.192563 -25.7417133)",
617112752,True,Johannes Ramokhoase Street,primary,False,247.003,3,M4,"LINESTRING (28.1927145 -25.7431681, 28.1918989 -25.7432267, 28.191475 -25.7432571, 28.1910253 -25.7432894, 28.1902561 -25.7433436)",
616822984,True,Thabo Sehume Street,secondary,False,166.075,3,M18,"LINESTRING (28.1902561 -25.7433436, 28.1904248 -25.7448294)",
"[615645289, 1061502566]",True,Johannes Ramokhoase Street,primary,False,236.25199999999998,3,M4,"LINESTRING (28.1902561 -25.7433436, 28.1893075 -25.7434087, 28.1890703 -25.743425, 28.1882651 -25.7434715, 28.1879448 -25.74349, 28.1879032 -25.7434929)",
234114564,True,Thabo Sehume Street,secondary,False,166.615,3,M18,"LINESTRING (28.1901273 -25.7418497, 28.1902561 -25.7433436)",
"[234114576, 617312608]",True,Struben Street,primary,False,244.43200000000002,3,M4,"LINESTRING (28.1901273 -25.7418497, 28.1917498 -25.7417588, 28.1920041 -25.7417446, 28.192563 -25.7417133)",60
615620547,True,Paul Kruger Street,unclassified,False,164.356,1,,"LINESTRING (28.1877641 -25.7435026, 28.1877578 -25.7434295, 28.1877048 -25.7428161, 28.1876479 -25.7420811, 28.1876438 -25.7420285)",
"[615624072, 697610087, 694206423]",True,Johannes Ramokhoase Street,primary,False,237.289,3,M4,"LINESTRING (28.1877641 -25.7435026, 28.1877201 -25.7435057, 28.1859523 -25.7436304, 28.1858908 -25.7436348, 28.1854023 -25.7436704)",
"[234114565, 615662783]",True,Thabo Sehume Street,secondary,False,327.69699999999995,"['4', '3']",M18,"LINESTRING (28.1904248 -25.7448294, 28.1905316 -25.7463037, 28.1905691 -25.7468706, 28.1905943 -25.7471843, 28.1905994 -25.74724, 28.1906069 -25.7473496, 28.1906474 -25.7477695)",
"[617312633, 234114578, 617312629]",True,Madiba Street,tertiary,False,242.853,"['4', '3']",R104,"LINESTRING (28.1904248 -25.7448294, 28.1913361 -25.7447622, 28.1915884 -25.7447436, 28.1918084 -25.7447276, 28.192036 -25.7447111, 28.1922725 -25.7446948, 28.1928418 -25.7446555)",
729798807,True,Bank Lane,residential,False,49.962,,,"LINESTRING (28.1888586 -25.746461, 28.1888953 -25.7469091)",
756311355,False,Helen Joseph Street,residential,False,5.273,,,"LINESTRING (28.1888586 -25.746461, 28.1888516 -25.746414)",
