osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed
54676283,2,Leyds Street,residential,False,False,245.688,"LINESTRING (27.24141 -25.6640292, 27.2420759 -25.6635442, 27.2423165 -25.6633695, 27.2423489 -25.6633452, 27.2433062 -25.662629)",,
54676283,2,Leyds Street,residential,False,True,258.312,"LINESTRING (27.24141 -25.6640292, 27.2413382 -25.6640842, 27.2411661 -25.6642093, 27.2405604 -25.6646408, 27.2401593 -25.6649314, 27.2393961 -25.6654788)",,
528701964,2,Oliver Tambo Road,secondary,True,False,123.765,"LINESTRING (27.24141 -25.6640292, 27.2419605 -25.6646412, 27.2420864 -25.6647819, 27.242167 -25.6649067)",R104,40
54723998,2,President Thabo Mbeki Drive,tertiary,True,False,3.416,"LINESTRING (27.2423391 -25.6653729, 27.2423658 -25.6653538)",,
528701964,2,Oliver Tambo Road,secondary,True,False,26.555,"LINESTRING (27.2423391 -25.6653729, 27.2423487 -25.6654308, 27.2423789 -25.665609)",R104,40
615295957,4,Oliver Tambo Road,secondary,True,False,109.024,"LINESTRING (27.2437811 -25.6671594, 27.2444565 -25.667928)",R104,
87346249,2,Loop Street,residential,False,True,196.058,"LINESTRING (27.2437811 -25.6671594, 27.2439336 -25.6670467, 27.2453019 -25.6660504)",,
605335321,2,Loop Street,residential,True,False,333.824,"LINESTRING (27.2437811 -25.6671594, 27.2429226 -25.667798, 27.2427656 -25.667911, 27.2421096 -25.6684045, 27.2411983 -25.6690548)",,
615295954,4,Oliver Tambo Road,secondary,True,False,106.579,"LINESTRING (27.2451821 -25.6687145, 27.2458505 -25.66946)",R104,
528701964,2,Oliver Tambo Road,secondary,True,False,177.87,"LINESTRING (27.2402975 -25.6627829, 27.24141 -25.6640292)",R104,40
46979119,2,Klopper Street,residential,False,False,246.79199999999997,"LINESTRING (27.2402975 -25.6627829, 27.2414207 -25.661967, 27.2422112 -25.6613863)",,
46979119,2,Klopper Street,residential,False,True,259.149,"LINESTRING (27.2402975 -25.6627829, 27.2402362 -25.6628295, 27.2399916 -25.6630063, 27.2399166 -25.6630635, 27.2395275 -25.6633602, 27.2391668 -25.6636177, 27.2389627 -25.6637635, 27.2386044 -25.6640194, 27.2382859 -25.6642468)",,
54723998,2,President Thabo Mbeki Drive,tertiary,True,False,258.873,"LINESTRING (27.2384762 -25.6681529, 27.2385656 -25.6680845, 27.238795 -25.6679096, 27.2391394 -25.6676675, 27.2398857 -25.6671195, 27.2404782 -25.6666821)",,
1069289137,2,Nelson Mandela Street,secondary,True,False,172.381,"LINESTRING (27.2384762 -25.6681529, 27.2380016 -25.6676137, 27.2374166 -25.6669318)",R104,40
615295947,4,Oliver Tambo Road,secondary,True,False,53.355,"LINESTRING (27.2458505 -25.66946, 27.2461836 -25.6698343)",R104,
54676283,2,Leyds Street,residential,False,False,255.87100000000004,"LINESTRING (27.2374166 -25.6669318, 27.2374718 -25.6668938, 27.2384367 -25.666179, 27.2387364 -25.6659601, 27.2387985 -25.6659183, 27.2389315 -25.6658182, 27.2393961 -25.6654788)",,
