osmid,highway,oneway,reversed,length,name,maxspeed,geometry
85417138,residential,False,False,110.847,,,"LINESTRING (30.3334303 -25.6419024, 30.3332815 -25.6409146)"
45104962,residential,False,True,139.791,Josiah Mathebula Street,30,"LINESTRING (30.3334303 -25.6419024, 30.3331956 -25.6419326, 30.3330334 -25.6419483, 30.332678 -25.6419943, 30.3324835 -25.6420438, 30.3323682 -25.6420934, 30.3322998 -25.6421333, 30.3322367 -25.6421925, 30.3322032 -25.642247, 30.3321871 -25.6423026)"
45104969,residential,False,False,157.107,,,"LINESTRING (30.3334303 -25.6419024, 30.3335014 -25.6423509, 30.3335188 -25.6423981, 30.3335537 -25.6424247, 30.3336221 -25.6424368, 30.3336959 -25.6424368, 30.3345139 -25.6423812)"
45105086,residential,False,False,90.721,1st Avenue,,"LINESTRING (30.3332815 -25.6409146, 30.3323858 -25.6410312)"
45105086,residential,False,True,83.315,1st Avenue,,"LINESTRING (30.3332815 -25.6409146, 30.3341076 -25.6408324)"
85417138,residential,False,True,110.847,,,"LINESTRING (30.3332815 -25.6409146, 30.3334303 -25.6419024)"
45105086,residential,False,False,83.315,1st Avenue,,"LINESTRING (30.3341076 -25.6408324, 30.3332815 -25.6409146)"
45105086,residential,False,True,191.206,1st Avenue,,"LINESTRING (30.3341076 -25.6408324, 30.3343812 -25.6408034, 30.3345099 -25.6408118, 30.3345931 -25.6408239, 30.3346561 -25.6408445, 30.3347473 -25.6408868, 30.3352877 -25.6411951, 30.3358376 -25.6414321)"
45105090,residential,False,False,180.15699999999998,8th Street,,"LINESTRING (30.3341076 -25.6408324, 30.3342948 -25.6411902, 30.3344415 -25.6414708, 30.334467 -25.6415651, 30.3344702 -25.6415934, 30.3344764 -25.6416473, 30.3345139 -25.6423812)"
45105086,residential,False,False,191.20600000000002,1st Avenue,,"LINESTRING (30.3358376 -25.6414321, 30.3352877 -25.6411951, 30.3347473 -25.6408868, 30.3346561 -25.6408445, 30.3345931 -25.6408239, 30.3345099 -25.6408118, 30.3343812 -25.6408034, 30.3341076 -25.6408324)"
116950155,residential,False,False,272.22799999999995,,,"LINESTRING (30.3358376 -25.6414321, 30.3360736 -25.6410996, 30.3361461 -25.6410077, 30.3361863 -25.6409219, 30.336248 -25.6407937, 30.3362668 -25.6406619, 30.3362332 -25.6401928, 30.3361722 -25.6397285, 30.3361601 -25.6396106, 30.3361541 -25.6395236, 30.3361534 -25.6394468, 30.3361588 -25.6394214, 30.3361796 -25.6393852, 30.3362262 -25.6393441, 30.3362751 -25.639319, 30.3363244 -25.639302, 30.3363781 -25.6392915, 30.3364673 -25.6392773)"
909472173,residential,False,True,62.412,,,"LINESTRING (30.3358376 -25.6414321, 30.336045 -25.6415182, 30.336193 -25.6415503, 30.3363564 -25.6415629, 30.3364341 -25.6415563)"
94405834,residential,False,False,6.661,,,"LINESTRING (30.3390415 -25.6412991, 30.3390509 -25.6412398)"
94405834,residential,False,True,39.298,,,"LINESTRING (30.3390415 -25.6412991, 30.3389744 -25.6416473)"
909472173,residential,False,False,176.185,,,"LINESTRING (30.3390415 -25.6412991, 30.3378332 -25.6414176, 30.337294 -25.6414683)"
