osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,ref
31613105,Andries Malgas Street,residential,60,5.5,False,True,66.253,"LINESTRING (18.7187173 -33.9972064, 18.7187997 -33.9966145)",,
31612799,Humbolt Avenue,residential,60,6.9,False,False,154.05,"LINESTRING (18.7187173 -33.9972064, 18.7190071 -33.9972347, 18.7191382 -33.9972475, 18.7203769 -33.9973683)",,
31612799,Humbolt Avenue,residential,60,6.9,False,True,171.398,"LINESTRING (18.7187173 -33.9972064, 18.7177933 -33.9971164, 18.7177583 -33.9971173, 18.7177243 -33.9971245, 18.7176929 -33.9971375, 18.7176661 -33.9971553, 18.7176445 -33.9971773, 18.7176288 -33.9972026, 18.7176199 -33.9972301, 18.7174593 -33.9977834)",,
31612917,Lacus Street,residential,60,5.8,False,True,181.282,"LINESTRING (18.7224071 -33.9969657, 18.7204541 -33.9967755)",2,
31613211,Melton Road,tertiary,60,,False,True,81.674,"LINESTRING (18.7224071 -33.9969657, 18.7228507 -33.9963299)",2,
31613211,Melton Road,tertiary,60,,False,False,72.054,"LINESTRING (18.7224071 -33.9969657, 18.72229 -33.9971337, 18.7220195 -33.9975284)",2,
31613363,David Lawrence Street,residential,60,,False,False,58.561,"LINESTRING (18.7183662 -33.9998952, 18.7189651 -34.0000708)",,
31613363,David Lawrence Street,residential,60,,False,True,69.769,"LINESTRING (18.7183662 -33.9998952, 18.7176575 -33.999675)",,
31613134,Rembrandt Crescent,residential,60,5.1,False,False,228.628,"LINESTRING (18.7183662 -33.9998952, 18.7186293 -33.9990154, 18.7186425 -33.9989873, 18.7186678 -33.9989616, 18.7186942 -33.9989479, 18.7187317 -33.9989365, 18.7187595 -33.9989356, 18.7189847 -33.9989876, 18.71912 -33.9990485, 18.7192326 -33.9991024, 18.7192779 -33.9991302, 18.7193057 -33.9991636, 18.7193191 -33.999193, 18.719323 -33.9992431, 18.7191516 -33.9996236)",,
31613194,Poplar Avenue,residential,60,5.5,False,True,47.241,"LINESTRING (18.7214506 -33.9983546, 18.7218887 -33.998575)",,
31613211,Melton Road,tertiary,60,,False,True,105.785,"LINESTRING (18.7214506 -33.9983546, 18.7220195 -33.9975284)",2,
"[258647666, 31613211, 742269950, 742269951]","['Melton Road', 'Hindle Road']",tertiary,60,10.1,False,False,466.309,"LINESTRING (18.7214506 -33.9983546, 18.720899 -33.9991415, 18.7208112 -33.999259, 18.7207304 -33.9993473, 18.7206602 -33.9994041, 18.7205914 -33.9994476, 18.7204309 -33.9995244, 18.7202543 -33.9995969, 18.72037 -33.9998179, 18.7208942 -34.0007676, 18.7212379 -34.0014162, 18.7213575 -34.0016419, 18.7214557 -34.0018391, 18.7215158 -34.001938)","['2', '3']",
31613054,Houtman Street,residential,60,,False,False,71.29,"LINESTRING (18.7195539 -34.0008985, 18.7191752 -34.0014575)",,
31613323,Cabral Street,residential,60,5.8,False,True,54.71,"LINESTRING (18.7195539 -34.0008985, 18.718996 -34.0007307)",2,
"[31613528, 31613054]","['Houtman Street', 'David Fortune Street']",residential,60,5.1,False,True,204.926,"LINESTRING (18.7195539 -34.0008985, 18.7200131 -34.0002625, 18.7200782 -34.0001614, 18.7200876 -34.0001158, 18.7200818 -34.0000729, 18.7200467 -34.0000336, 18.7200019 -34.0000023, 18.7191516 -33.9996236)",,
31613158,Columbus Street,residential,60,,False,False,68.54,"LINESTRING (18.7164994 -34.0031978, 18.7165583 -34.0032863, 18.7168586 -34.0037375)",,
31613158,Columbus Street,residential,60,,False,True,221.51799999999997,"LINESTRING (18.7164994 -34.0031978, 18.7160593 -34.0025073, 18.7160436 -34.0024683, 18.7160357 -34.0024228, 18.7160384 -34.0023814, 18.7160468 -34.0023397, 18.7165076 -34.001372)",,
31613054,Houtman Street,residential,60,,False,True,215.69299999999996,"LINESTRING (18.7199474 -34.0021203, 18.7192005 -34.0024553, 18.7191717 -34.0024639, 18.7191389 -34.0024659, 18.719102 -34.0024616, 18.7190761 -34.0024506, 18.7190513 -34.0024319, 18.7188882 -34.0021926, 18.718825 -34.002083, 18.7188117 -34.0020375, 18.718815 -34.0019995, 18.7188425 -34.0019478, 18.7191752 -34.0014575)",,
31613363,David Lawrence Street,residential,60,,False,False,69.769,"LINESTRING (18.7176575 -33.999675, 18.7183662 -33.9998952)",,
31613363,David Lawrence Street,residential,60,,False,True,67.614,"LINESTRING (18.7176575 -33.999675, 18.7169654 -33.9994737)",,
"[31613466, 31613143]",Picasso Crescent,residential,60,5.1,False,True,167.03900000000002,"LINESTRING (18.7176575 -33.999675, 18.7179006 -33.9988447, 18.7178989 -33.9988136, 18.7178878 -33.9987867, 18.7178724 -33.9987675, 18.7178498 -33.9987519, 18.7172177 -33.9986183)",,
31613311,Julius Jordan Street,residential,60,4.5,False,False,39.873,"LINESTRING (18.7166255 -33.9990946, 18.7170451 -33.9991816)",,
31612797,Olive Road,residential,60,5.5,False,False,200.59199999999998,"LINESTRING (18.7230427 -33.9972245, 18.7229629 -33.9972673, 18.7229347 -33.997299, 18.7227683 -33.997529, 18.7224855 -33.9979322, 18.7224751 -33.9979611, 18.722469 -33.9979911, 18.7224704 -33.9980153, 18.7224754 -33.9980392, 18.7224895 -33.9980615, 18.722502 -33.9980738, 18.7225203 -33.998087, 18.7226119 -33.9981376, 18.7226239 -33.9981571, 18.7226313 -33.9981824, 18.7226323 -33.998201, 18.7226242 -33.998241, 18.7223096 -33.9987169, 18.7222866 -33.9987517)",,
31612797,Olive Road,residential,60,5.5,False,True,73.882,"LINESTRING (18.7230427 -33.9972245, 18.7231503 -33.9971647, 18.7237459 -33.9969069)",,
31613293,Wattle Road,residential,60,5.1,False,False,223.956,"LINESTRING (18.7230427 -33.9972245, 18.7234588 -33.9978707, 18.7236356 -33.9981426, 18.7238379 -33.9984538, 18.7241649 -33.9989567, 18.7241902 -33.9989997)",,
31612799,Humbolt Avenue,residential,60,6.9,False,False,88.089,"LINESTRING (18.7203769 -33.9973683, 18.7213259 -33.9974608)",,
31613100,Starrenburg Avenue,residential,60,8.1,False,True,66.3,"LINESTRING (18.7203769 -33.9973683, 18.7204541 -33.9967755)",,
31612799,Humbolt Avenue,residential,60,6.9,False,True,154.05,"LINESTRING (18.7203769 -33.9973683, 18.7191382 -33.9972475, 18.7190071 -33.9972347, 18.7187173 -33.9972064)",,
31613134,Rembrandt Crescent,residential,60,5.1,False,True,52.615,"LINESTRING (18.7189651 -34.0000708, 18.7191516 -33.9996236)",,
31613363,David Lawrence Street,residential,60,,False,True,58.561,"LINESTRING (18.7189651 -34.0000708, 18.7183662 -33.9998952)",,
31613363,David Lawrence Street,residential,60,,False,False,89.01599999999999,"LINESTRING (18.7189651 -34.0000708, 18.7191575 -34.0001414, 18.7191773 -34.0001625, 18.7191927 -34.0001859, 18.7191997 -34.0002123, 18.7191961 -34.0002365, 18.718996 -34.0007307)",,
31613070,Julius Jordan Avenue,residential,60,5.7,False,False,71.967,"LINESTRING (18.7167894 -34.0000673, 18.716636 -34.0007019)",,
31613070,Julius Jordan Avenue,residential,60,5.7,False,True,67.97,"LINESTRING (18.7167894 -34.0000673, 18.7168429 -33.999887, 18.7169654 -33.9994737)",,
31613323,Cabral Street,residential,60,5.8,False,False,101.889,"LINESTRING (18.7167894 -34.0000673, 18.7169449 -34.0001144, 18.7178273 -34.0003823)",2,
31612917,Lacus Street,residential,60,5.8,False,False,76.559,"LINESTRING (18.7196293 -33.9966952, 18.7204541 -33.9967755)",2,
31612917,Lacus Street,residential,60,5.8,False,True,77.004,"LINESTRING (18.7196293 -33.9966952, 18.7187997 -33.9966145)",2,
31613511,Cruythof Street,residential,60,5.8,False,False,73.27,"LINESTRING (18.7196293 -33.9966952, 18.7197234 -33.9960409)",,
31612920,Palm Crescent,residential,60,5.4,False,False,42.121,"LINESTRING (18.7176374 -33.9961199, 18.71758 -33.9964957)",,
31612822,Palm Crescent,residential,60,5.5,False,False,294.58000000000004,"LINESTRING (18.7176374 -33.9961199, 18.7172063 -33.9960682, 18.7167335 -33.9960273, 18.7167076 -33.9960201, 18.7166872 -33.9960078, 18.7166741 -33.9959928, 18.7166624 -33.9959764, 18.7166584 -33.9959625, 18.716658 -33.9959396, 18.7167829 -33.9956962, 18.7168662 -33.9955105, 18.716883 -33.9954894, 18.7169051 -33.9954761, 18.7169293 -33.9954672, 18.7169541 -33.9954622, 18.7175757 -33.9954483, 18.7176038 -33.995455, 18.7176213 -33.9954655, 18.71764 -33.995485, 18.7176521 -33.9955072, 18.7176695 -33.9956623, 18.7176742 -33.995798, 18.7176716 -33.9958586, 18.7176374 -33.9961199)",,
31612822,Palm Crescent,residential,60,5.5,False,True,294.58000000000004,"LINESTRING (18.7176374 -33.9961199, 18.7176716 -33.9958586, 18.7176742 -33.995798, 18.7176695 -33.9956623, 18.7176521 -33.9955072, 18.71764 -33.995485, 18.7176213 -33.9954655, 18.7176038 -33.995455, 18.7175757 -33.9954483, 18.7169541 -33.9954622, 18.7169293 -33.9954672, 18.7169051 -33.9954761, 18.716883 -33.9954894, 18.7168662 -33.9955105, 18.7167829 -33.9956962, 18.716658 -33.9959396, 18.7166584 -33.9959625, 18.7166624 -33.9959764, 18.7166741 -33.9959928, 18.7166872 -33.9960078, 18.7167076 -33.9960201, 18.7167335 -33.9960273, 18.7172063 -33.9960682, 18.7176374 -33.9961199)",,
31612800,Muller Street,residential,60,,False,True,72.811,"LINESTRING (18.7180289 -33.9965394, 18.7181161 -33.9958886)",,
31612917,Lacus Street,residential,60,5.8,False,False,71.548,"LINESTRING (18.7180289 -33.9965394, 18.7187997 -33.9966145)",2,
31612917,Lacus Street,residential,60,5.8,False,True,41.668,"LINESTRING (18.7180289 -33.9965394, 18.71758 -33.9964957)",2,
31612893,Keyser Street,residential,60,,False,True,133.912,"LINESTRING (18.720469 -34.0011372, 18.7200912 -34.0013025, 18.7199194 -34.0013777, 18.7195438 -34.0015478, 18.7194955 -34.0015609, 18.7194431 -34.0015651, 18.7193885 -34.0015557, 18.7191752 -34.0014575)",,
31612799,Humbolt Avenue,residential,60,6.9,False,False,64.382,"LINESTRING (18.7213259 -33.9974608, 18.7220195 -33.9975284)",,
31612799,Humbolt Avenue,residential,60,6.9,False,True,88.089,"LINESTRING (18.7213259 -33.9974608, 18.7203769 -33.9973683)",,
31612823,Stanley Street,residential,60,5.7,False,False,185.622,"LINESTRING (18.7213259 -33.9974608, 18.7203337 -33.9989134)",,
31612899,Davis Street,residential,60,5.5,False,True,40.892,"LINESTRING (18.71668 -33.997627, 18.7167926 -33.9972713)",,
31612961,Hudson Street,residential,60,,False,False,73.917,"LINESTRING (18.71668 -33.997627, 18.7174593 -33.9977834)",,
31612799,Humbolt Avenue,residential,60,6.9,False,True,64.382,"LINESTRING (18.7220195 -33.9975284, 18.7213259 -33.9974608)",,
31613211,Melton Road,tertiary,60,,False,False,105.785,"LINESTRING (18.7220195 -33.9975284, 18.7214506 -33.9983546)",2,
31613211,Melton Road,tertiary,60,,False,True,72.054,"LINESTRING (18.7220195 -33.9975284, 18.72229 -33.9971337, 18.7224071 -33.9969657)",2,
31613194,Poplar Avenue,residential,60,5.5,False,False,47.241,"LINESTRING (18.7218887 -33.998575, 18.7214506 -33.9983546)",,
31613194,Poplar Avenue,residential,60,5.5,False,True,41.612,"LINESTRING (18.7218887 -33.998575, 18.7222866 -33.9987517)",,
711799647,Pinetree Crescent,residential,60,5.5,False,True,74.949,"LINESTRING (18.7218887 -33.998575, 18.7215049 -33.9991692)",,
31613178,Hartog Street,residential,,,False,False,149.14,"LINESTRING (18.7197234 -33.9960409, 18.7181161 -33.9958886)",,
31613511,Cruythof Street,residential,60,5.8,False,True,73.27,"LINESTRING (18.7197234 -33.9960409, 18.7196293 -33.9966952)",,
31613178,Hartog Street,residential,,,False,True,75.765,"LINESTRING (18.7197234 -33.9960409, 18.719944 -33.996065, 18.7205382 -33.9961299)",,
31612917,Lacus Street,residential,60,5.8,False,False,77.004,"LINESTRING (18.7187997 -33.9966145, 18.7196293 -33.9966952)",2,
31612917,Lacus Street,residential,60,5.8,False,True,71.548,"LINESTRING (18.7187997 -33.9966145, 18.7180289 -33.9965394)",2,
31613105,Andries Malgas Street,residential,60,5.5,False,False,66.253,"LINESTRING (18.7187997 -33.9966145, 18.7187173 -33.9972064)",,
31613483,Breitenbach Street,residential,60,6.1,False,False,63.192,"LINESTRING (18.720853 -33.9956989, 18.7214454 -33.9959848)",,
31613100,Starrenburg Avenue,residential,60,8.1,False,False,56.028,"LINESTRING (18.720853 -33.9956989, 18.7206195 -33.9960186, 18.7205382 -33.9961299)",,
31612961,Hudson Street,residential,60,,False,True,73.917,"LINESTRING (18.7174593 -33.9977834, 18.71668 -33.997627)",,
31612799,Humbolt Avenue,residential,60,6.9,False,False,171.398,"LINESTRING (18.7174593 -33.9977834, 18.7176199 -33.9972301, 18.7176288 -33.9972026, 18.7176445 -33.9971773, 18.7176661 -33.9971553, 18.7176929 -33.9971375, 18.7177243 -33.9971245, 18.7177583 -33.9971173, 18.7177933 -33.9971164, 18.7187173 -33.9972064)",,
31612799,Humbolt Avenue,residential,60,6.9,False,True,64.943,"LINESTRING (18.7174593 -33.9977834, 18.7173791 -33.9980568, 18.7172928 -33.9983509)",,
31613043,Tasman Street,residential,60,5.1,False,False,144.24299999999997,"LINESTRING (18.7180747 -34.0017322, 18.7182735 -34.0012774, 18.7182885 -34.0012604, 18.7183067 -34.0012457, 18.7183276 -34.0012337, 18.7183506 -34.0012247, 18.7183887 -34.0012176, 18.7184277 -34.0012188, 18.7184651 -34.0012282, 18.7190005 -34.0013926, 18.7191752 -34.0014575)",,
31613070,Julius Jordan Avenue,residential,60,5.7,False,False,30.529,"LINESTRING (18.7172928 -33.9983509, 18.7172177 -33.9986183)",,
31612799,Humbolt Avenue,residential,60,6.9,False,False,64.943,"LINESTRING (18.7172928 -33.9983509, 18.7173791 -33.9980568, 18.7174593 -33.9977834)",,
"[985062272, 31562339]","['Bordeaux Street', 'Himalaya Close']",residential,60,4.8,False,False,93.22200000000001,"LINESTRING (18.718121 -34.0044512, 18.7181645 -34.0044188, 18.7182094 -34.0043905, 18.7182962 -34.0043416, 18.7188506 -34.0040898, 18.7189903 -34.0040263)",2,
739562649,Forest Drive,tertiary,,,False,False,50.278,"LINESTRING (18.7246185 -34.0005385, 18.7244049 -34.0006363, 18.7241393 -34.0007544)",2,M173
31562421,Himalaya Road,residential,60,5.3,False,True,40.131,"LINESTRING (18.721047 -34.0031009, 18.7208749 -34.003175, 18.7206634 -34.0032715)",2,
31562367,Springbok Road,residential,60,6.3,False,False,79.367,"LINESTRING (18.718578 -34.0033997, 18.7186741 -34.0035475, 18.7187512 -34.0036642, 18.7189903 -34.0040263)",2,
"[742269953, 545658885]",Forest Drive,tertiary,60,,False,False,316.584,"LINESTRING (18.718578 -34.0033997, 18.71889 -34.0032582, 18.719305 -34.0030698, 18.7201147 -34.0027024, 18.7204707 -34.0025408, 18.7207122 -34.0024142, 18.7208423 -34.0023395, 18.7211087 -34.0021457, 18.7211692 -34.0021099, 18.7214047 -34.001992, 18.7215158 -34.001938)","['2', '3']",M173
"[742264176, 742264177, 702974994, 31562011]",Beverly Street,tertiary,60,9,False,False,132.21900000000002,"LINESTRING (18.7215158 -34.001938, 18.721597 -34.0020437, 18.7216101 -34.0020608, 18.7216936 -34.0021894, 18.7218719 -34.0024674, 18.7219828 -34.0026341, 18.7222079 -34.0029791)","['2', '3']",
"[258647666, 31613211, 742269950, 742269951]","['Melton Road', 'Hindle Road']",tertiary,60,10.1,False,True,466.30899999999997,"LINESTRING (18.7215158 -34.001938, 18.7214557 -34.0018391, 18.7213575 -34.0016419, 18.7212379 -34.0014162, 18.7208942 -34.0007676, 18.72037 -33.9998179, 18.7202543 -33.9995969, 18.7204309 -33.9995244, 18.7205914 -33.9994476, 18.7206602 -33.9994041, 18.7207304 -33.9993473, 18.7208112 -33.999259, 18.720899 -33.9991415, 18.7214506 -33.9983546)","['2', '3']",
"[742269953, 545658885]",Forest Drive,tertiary,60,,False,True,316.584,"LINESTRING (18.7215158 -34.001938, 18.7214047 -34.001992, 18.7211692 -34.0021099, 18.7211087 -34.0021457, 18.7208423 -34.0023395, 18.7207122 -34.0024142, 18.7204707 -34.0025408, 18.7201147 -34.0027024, 18.719305 -34.0030698, 18.71889 -34.0032582, 18.718578 -34.0033997)","['2', '3']",M173
"[742269954, 742313590]",Forest Drive,tertiary,60,,False,False,275.33799999999997,"LINESTRING (18.7215158 -34.001938, 18.7216372 -34.0018808, 18.7223057 -34.0015782, 18.7225492 -34.0014676, 18.7241393 -34.0007544)","['2', '3']",M173
