osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed
28431230,True,3,M80,Hoosen Haffajee Street,tertiary,False,210.273,"LINESTRING (30.376581 -29.599368, 30.3772174 -29.5988404, 30.3776023 -29.5985267, 30.3781445 -29.5980538)",
"[758416808, 758416807, 758386983]",False,"['4', '3']",R103,Chief Albert Luthuli Road,primary,True,167.777,"LINESTRING (30.376581 -29.599368, 30.3762582 -29.5990868, 30.3760771 -29.5989188, 30.3760515 -29.598895, 30.3758501 -29.5987081, 30.3758084 -29.5986694, 30.375721 -29.5985883, 30.3753841 -29.5982757)",
"[758386984, 754068654]",False,"['4', '5']",R103,Chief Albert Luthuli Road,primary,False,161.214,"LINESTRING (30.376581 -29.599368, 30.377147 -29.5998572, 30.3774675 -29.6001557, 30.377722 -29.6003901, 30.3777418 -29.6004085)",
"[754064450, 758416805, 758416806]",False,4,R103,Chief Albert Luthuli Road,primary,True,151.127,"LINESTRING (30.3753841 -29.5982757, 30.3749866 -29.5978997, 30.3748058 -29.5977287, 30.3747475 -29.5976689, 30.3745198 -29.5974582, 30.3743263 -29.5972752)",
"[758416808, 758386983, 758416807]",False,"['4', '3']",R103,Chief Albert Luthuli Road,primary,False,167.777,"LINESTRING (30.3753841 -29.5982757, 30.375721 -29.5985883, 30.3758084 -29.5986694, 30.3758501 -29.5987081, 30.3760515 -29.598895, 30.3760771 -29.5989188, 30.3762582 -29.5990868, 30.376581 -29.599368)",
758416802,False,4,,Greyling Street,residential,True,7.489,"LINESTRING (30.3741381 -29.5971521, 30.3741951 -29.5971065)",
706898078,True,2,M40,Boshoff Street,secondary,False,160.607,"LINESTRING (30.3840111 -29.599473, 30.3839363 -29.5994083, 30.3832371 -29.5987722, 30.3828614 -29.5984305)",
706898082,True,1,M70,Church Street,primary,False,159.581,"LINESTRING (30.3790054 -29.6015244, 30.3802007 -29.6005347)",
754064449,True,2,R103,Chief Albert Luthuli Road,primary,False,7.154,"LINESTRING (30.3790054 -29.6015244, 30.3790597 -29.6015681)",
754068653,True,4,M80,Pietermaritz Street,tertiary,False,7.827,"LINESTRING (30.3778417 -29.6004577, 30.3777853 -29.6005082)",40
754064449,True,2,R103,Chief Albert Luthuli Road,primary,False,80.771,"LINESTRING (30.3778417 -29.6004577, 30.3779081 -29.6005146, 30.3784157 -29.6009854)",
"[754061202, 706892716]",True,"['3', '5']",M80,Pietermaritz Street,tertiary,False,157.65800000000002,"LINESTRING (30.3790279 -29.5994852, 30.3782782 -29.6000945, 30.3778773 -29.6004217, 30.3778417 -29.6004577)",40
28431230,True,3,M80,Hoosen Haffajee Street,tertiary,False,65.846,"LINESTRING (30.3781445 -29.5980538, 30.3784824 -29.5977757, 30.3786326 -29.597641)",
706898077,True,2,M70,Church Street,primary,False,8.33,"LINESTRING (30.3828041 -29.5983809, 30.3828621 -29.5983255)",
"[706898076, 754058703]",True,2,M40,Boshoff Street,secondary,False,166.78600000000003,"LINESTRING (30.3828041 -29.5983809, 30.3825845 -29.5982037, 30.3822358 -29.5979075, 30.3819958 -29.59769, 30.3816901 -29.5973774, 30.3816129 -29.5972982)",
757091408,True,3,,Langalibalele Street,tertiary,False,10.586,"LINESTRING (30.3801862 -29.602688, 30.380265 -29.6026219)",
754064447,True,2,R103,Chief Albert Luthuli Road,primary,False,162.387,"LINESTRING (30.3801862 -29.602688, 30.380086 -29.6026091, 30.3790627 -29.6016771, 30.3790185 -29.6016387)",
706892716,True,3,M80,Pietermaritz Street,tertiary,False,64.448,"LINESTRING (30.3798475 -29.5987678, 30.3793752 -29.5991768)",40
"[754058704, 756732522]",False,5,M40,Boshoff Street,secondary,True,162.223,"LINESTRING (30.3804083 -29.5961515, 30.3809429 -29.5966388, 30.3812434 -29.5969262, 30.3815528 -29.5971918, 30.3815679 -29.5972055)",
744909030,True,2,M40,Boshoff Street,secondary,False,11.188,"LINESTRING (30.3816129 -29.5972982, 30.3815679 -29.5972055)",
706892716,True,3,M80,Pietermaritz Street,tertiary,False,107.711,"LINESTRING (30.3816129 -29.5972982, 30.3815646 -29.5973384, 30.3808081 -29.597968)",40
755014161,False,3,,Peter Kerchhoff Street,tertiary,False,82.417,"LINESTRING (30.3740447 -29.6036666, 30.3741289 -29.6037419, 30.3746398 -29.6041973)",
"[758386981, 28431230]",True,"['3', '5']",M80,Hoosen Haffajee Street,tertiary,False,165.72899999999998,"LINESTRING (30.3791745 -29.5971859, 30.3794059 -29.596998, 30.3796676 -29.5967722, 30.3797735 -29.5966768, 30.3800165 -29.5964757, 30.3804083 -29.5961515)",
87322211,True,1,,Henrietta Street,residential,False,171.187,"LINESTRING (30.3828111 -29.6026266, 30.3840251 -29.6037473)",
758163377,True,3,,Jabu Ndlovu Street,tertiary,False,95.90400000000001,"LINESTRING (30.3828111 -29.6026266, 30.3822049 -29.6031478, 30.3821084 -29.6032353)",
87322241,False,2,,Archbell Street,residential,False,173.046,"LINESTRING (30.3835322 -29.602044, 30.3828795 -29.6014477, 30.3823001 -29.6009152)",
"[758163378, 758163379]",True,3,,Jabu Ndlovu Street,tertiary,False,95.182,"LINESTRING (30.3835322 -29.602044, 30.3832757 -29.60226, 30.3830646 -29.6024237, 30.3828111 -29.6026266)",
87322194,True,1,,Assurance Street,residential,False,172.487,"LINESTRING (30.3793752 -29.5991768, 30.3781445 -29.5980538)",
706892716,True,3,M80,Pietermaritz Street,tertiary,False,47.998000000000005,"LINESTRING (30.3793752 -29.5991768, 30.3791164 -29.5994094, 30.3790279 -29.5994852)",40
"[754058706, 754054907]",True,"['2', '5']",M80,Pietermaritz Street,tertiary,False,174.412,"LINESTRING (30.382968 -29.5961501, 30.3820442 -29.5969258, 30.3817168 -29.5972055, 30.3816732 -29.5972422)",40
706892716,True,3,M80,Pietermaritz Street,tertiary,False,73.862,"LINESTRING (30.3804017 -29.5983106, 30.3798475 -29.5987678)",40
"[87322228, 758386982]",True,"['1', '2']",,Saint Andrew's Street,residential,False,172.39100000000002,"LINESTRING (30.3804017 -29.5983106, 30.379408 -29.5973999, 30.3791745 -29.5971859)",
87322241,False,2,,Archbell Street,residential,True,173.046,"LINESTRING (30.3823001 -29.6009152, 30.3828795 -29.6014477, 30.3835322 -29.602044)",
"[757329328, 757329329]",True,"['4', '3']",,Langalibalele Street,tertiary,False,230.41699999999997,"LINESTRING (30.3823001 -29.6009152, 30.3823228 -29.6008966, 30.3829466 -29.6003855, 30.383015 -29.6003248, 30.3831213 -29.6002385, 30.3834401 -29.5999634, 30.3840111 -29.599473)",40
87322242,True,,,Otto Street,residential,False,87.89,"LINESTRING (30.3802007 -29.6005347, 30.3795522 -29.5999808)",
706898082,True,1,M70,Church Street,primary,False,24.723,"LINESTRING (30.3802007 -29.6005347, 30.3803884 -29.6003837)",
757329331,True,3,,Langalibalele Street,tertiary,False,15.824,"LINESTRING (30.3815854 -29.6015066, 30.3817043 -29.6014088)",
776307199,True,1,,Henrietta Street,residential,False,6.334,"LINESTRING (30.3815854 -29.6015066, 30.3816011 -29.6015619)",
87322256,False,,,Prince Edward Street,residential,True,156.691,"LINESTRING (30.3784157 -29.6009854, 30.3795522 -29.5999808)",
754064449,True,2,R103,Chief Albert Luthuli Road,primary,False,82.72,"LINESTRING (30.3784157 -29.6009854, 30.3790054 -29.6015244)",
"[758163374, 756764167]",True,"['2', '3']",R103,Chief Albert Luthuli Road,primary,False,173.581,"LINESTRING (30.3814378 -29.6038072, 30.3809867 -29.6034071, 30.3809058 -29.6033353, 30.3807566 -29.6032012, 30.3802818 -29.6027741, 30.3801862 -29.602688)",
87322256,False,,,Prince Edward Street,residential,False,156.691,"LINESTRING (30.3795522 -29.5999808, 30.3784157 -29.6009854)",
87322242,True,,,Otto Street,residential,False,74.87700000000001,"LINESTRING (30.3795522 -29.5999808, 30.379099 -29.5995517, 30.3790279 -29.5994852)",
"[125216993, 754070138]",False,2,,Lambert Street,residential,True,81.324,"LINESTRING (30.3745097 -29.6032901, 30.3747296 -29.6034872, 30.3750971 -29.6038136)",
754070136,True,5,M80,Pietermaritz Street,tertiary,False,61.437999999999995,"LINESTRING (30.3745097 -29.6032901, 30.3741191 -29.6036022, 30.3740447 -29.6036666)",
87322927,True,,,Timber Street,residential,False,70.827,"LINESTRING (30.3773522 -29.6030178, 30.3778504 -29.6034848)",
758229124,True,1,,Church Street,residential,False,26.228,"LINESTRING (30.3773522 -29.6030178, 30.3772764 -29.6030866, 30.3772435 -29.6031041, 30.3771926 -29.6031222, 30.3771275 -29.6031397)",
125216992,True,,,Drury Lane,residential,False,61.441,"LINESTRING (30.3750971 -29.6038136, 30.3746398 -29.6041973)",
