osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref
24980239,Tom Lawrence Street,unclassified,60,False,True,184.001,"LINESTRING (31.0106975 -25.329265, 31.0123725 -25.3285971)",
24980240,Danie Joubert Street,unclassified,60,False,True,240.435,"LINESTRING (31.0106975 -25.329265, 31.0100351 -25.3280505, 31.0099365 -25.3278779, 31.009625 -25.3273323)",
416115442,Hennie van Till Street,unclassified,,False,False,11.012,"LINESTRING (31.0151115 -25.3300073, 31.0151526 -25.3300991)",
42085648,Hennie van Till Street,residential,,False,True,173.411,"LINESTRING (31.0151115 -25.3300073, 31.0148568 -25.3295168, 31.0143783 -25.3285956)",
397739647,Chief Mgiyeni Khumalo Drive,primary,50,True,False,221.21800000000002,"LINESTRING (31.0151115 -25.3300073, 31.0160573 -25.3296158, 31.0162169 -25.3295497, 31.0170986 -25.3291523)",R40
24980240,Danie Joubert Street,unclassified,60,False,False,240.435,"LINESTRING (31.009625 -25.3273323, 31.0099365 -25.3278779, 31.0100351 -25.3280505, 31.0106975 -25.329265)",
24980239,Tom Lawrence Street,unclassified,60,False,False,181.856,"LINESTRING (31.014022 -25.3279249, 31.0123725 -25.3285971)",
24980239,Tom Lawrence Street,unclassified,60,False,True,440.694,"LINESTRING (31.014022 -25.3279249, 31.0180163 -25.3262901)",
42085648,Hennie van Till Street,residential,,False,False,82.731,"LINESTRING (31.014022 -25.3279249, 31.0143783 -25.3285956)",
58870965,Joe Hanna Street,residential,,False,False,12.855,"LINESTRING (31.0170986 -25.3291523, 31.0171509 -25.3292578)",
58870965,Joe Hanna Street,residential,,False,True,168.101,"LINESTRING (31.0170986 -25.3291523, 31.0163818 -25.3277864)",
397739647,Chief Mgiyeni Khumalo Drive,primary,50,True,False,213.20600000000002,"LINESTRING (31.0170986 -25.3291523, 31.0176592 -25.3289123, 31.0183083 -25.3286396, 31.0190298 -25.3283595)",R40
58870965,Joe Hanna Street,residential,,False,False,168.101,"LINESTRING (31.0163818 -25.3277864, 31.0170986 -25.3291523)",
58870969,Willem Swanepoel Street,residential,,False,False,216.762,"LINESTRING (31.0163818 -25.3277864, 31.0183404 -25.3269703)",
58870969,Willem Swanepoel Street,residential,,False,True,220.553,"LINESTRING (31.0163818 -25.3277864, 31.0143783 -25.3285956)",
42085648,Hennie van Till Street,residential,,False,True,82.731,"LINESTRING (31.0143783 -25.3285956, 31.014022 -25.3279249)",
58870969,Willem Swanepoel Street,residential,,False,False,220.553,"LINESTRING (31.0143783 -25.3285956, 31.0163818 -25.3277864)",
42085648,Hennie van Till Street,residential,,False,False,173.411,"LINESTRING (31.0143783 -25.3285956, 31.0148568 -25.3295168, 31.0151115 -25.3300073)",
58870969,Willem Swanepoel Street,residential,,False,True,216.762,"LINESTRING (31.0183404 -25.3269703, 31.0163818 -25.3277864)",
67605300,Pater Graham Street,residential,,False,False,169.301,"LINESTRING (31.0183404 -25.3269703, 31.0190298 -25.3283595)",
67605300,Pater Graham Street,residential,,False,True,82.351,"LINESTRING (31.0183404 -25.3269703, 31.0180163 -25.3262901)",
67605390,Alie van Bergen street,residential,,False,True,11.047,"LINESTRING (31.0134333 -25.3306748, 31.0134784 -25.3307654)",
397739647,Chief Mgiyeni Khumalo Drive,primary,50,True,False,184.275,"LINESTRING (31.0134333 -25.3306748, 31.0151115 -25.3300073)",R40
416115444,Alie van Bergen street,residential,,False,False,254.475,"LINESTRING (31.0134333 -25.3306748, 31.0125965 -25.329002, 31.0123725 -25.3285971)",
24980239,Tom Lawrence Street,unclassified,60,False,False,184.001,"LINESTRING (31.0123725 -25.3285971, 31.0106975 -25.329265)",
24980239,Tom Lawrence Street,unclassified,60,False,True,181.856,"LINESTRING (31.0123725 -25.3285971, 31.014022 -25.3279249)",
416115444,Alie van Bergen street,residential,,False,True,254.475,"LINESTRING (31.0123725 -25.3285971, 31.0125965 -25.329002, 31.0134333 -25.3306748)",
24980239,Tom Lawrence Street,unclassified,60,False,False,440.694,"LINESTRING (31.0180163 -25.3262901, 31.014022 -25.3279249)",
67605300,Pater Graham Street,residential,,False,False,82.351,"LINESTRING (31.0180163 -25.3262901, 31.0183404 -25.3269703)",
67605300,Pater Graham Street,residential,,False,False,10.199,"LINESTRING (31.0190298 -25.3283595, 31.0190713 -25.3284432)",
