osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,bridge
638017183,True,1,trunk_link,False,12.481,"LINESTRING (26.6655195 -26.8615678, 26.6653942 -26.861578)",,,
199751334,True,2,primary,False,188.592,"LINESTRING (26.6655195 -26.8615678, 26.6655529 -26.8623258, 26.6655592 -26.862469, 26.6656015 -26.862616, 26.6656503 -26.8627375, 26.6657263 -26.8628459, 26.6660629 -26.8630876)",R30,O.R. Tambo Street,
638333874,True,,residential,False,30.373,"LINESTRING (26.6662401 -26.8632869, 26.666546 -26.8632989)",,Golf Street,
638333873,True,2,primary,False,33.449,"LINESTRING (26.6662401 -26.8632869, 26.6662873 -26.8633895, 26.6663043 -26.8635788)",R30,Anderson Street,
637951994,True,,residential,False,30.284000000000002,"LINESTRING (26.6681608 -26.8634484, 26.6682561 -26.8634756, 26.6683298 -26.8634936, 26.6684586 -26.8634958)",,Golf Street,
638333879,False,,residential,False,97.09899999999999,"LINESTRING (26.6681608 -26.8634484, 26.6680428 -26.8634015, 26.6679369 -26.8633811, 26.6671968 -26.8633428)",,Golf Street,
122857601,True,3,tertiary,False,61.092,"LINESTRING (26.6700317 -26.8640679, 26.6699556 -26.8646131)",,Barend Street,
126471258,False,,residential,False,89.692,"LINESTRING (26.6653513 -26.8643245, 26.6662537 -26.8643754)",,North Street,
126471258,False,,residential,True,85.987,"LINESTRING (26.6653513 -26.8643245, 26.6644866 -26.8642701)",,North Street,
126471270,True,2,primary,False,104.84800000000001,"LINESTRING (26.6653513 -26.8643245, 26.6653861 -26.8638631, 26.6653979 -26.8637065, 26.6654222 -26.8633837)",R30,O.R. Tambo Street,
126471258,False,,residential,False,88.268,"LINESTRING (26.6662537 -26.8643754, 26.6671409 -26.8644366)",,North Street,
126471258,False,,residential,True,89.692,"LINESTRING (26.6662537 -26.8643754, 26.6653513 -26.8643245)",,North Street,
"[638333868, 638333870]",True,4,primary,False,116.62700000000001,"LINESTRING (26.6662537 -26.8643754, 26.6661972 -26.8652009, 26.666182 -26.8654223)",R30,Anderson Street,
126467810,False,,residential,False,121.752,"LINESTRING (26.6671409 -26.8644366, 26.6671968 -26.8633428)",,Leask Street,
126467810,False,,residential,True,115.095,"LINESTRING (26.6671409 -26.8644366, 26.6670657 -26.8654695)",,Leask Street,
126471258,False,,residential,False,87.725,"LINESTRING (26.6671409 -26.8644366, 26.6680231 -26.8644919)",,North Street,
126471258,False,,residential,True,88.268,"LINESTRING (26.6671409 -26.8644366, 26.6662537 -26.8643754)",,North Street,
126470297,False,,residential,True,11.474,"LINESTRING (26.6626318 -26.8653332, 26.6626387 -26.8652302)",,Kommissaris Street,
385136027,True,2,tertiary,False,59.927,"LINESTRING (26.6626318 -26.8653332, 26.6620295 -26.8652912)",,Voortrekker Street,
126470297,False,,residential,False,116.70400000000001,"LINESTRING (26.6626318 -26.8653332, 26.6626211 -26.8654941, 26.6625621 -26.8663809)",,Kommissaris Street,
"[638333865, 638333867]",True,4,primary,False,115.98400000000001,"LINESTRING (26.6661708 -26.8655456, 26.6661221 -26.8663638, 26.6661088 -26.8665872)",R30,Anderson Street,
"[638354753, 638284450]",True,"['2', '3']",tertiary,False,89.85499999999999,"LINESTRING (26.6661708 -26.8655456, 26.6657187 -26.8655154, 26.6652675 -26.865485)",,Voortrekker Street,
126467810,False,,residential,False,14.085,"LINESTRING (26.6670565 -26.8655959, 26.6670657 -26.8654695)",,Leask Street,
126467810,False,,residential,True,115.463,"LINESTRING (26.6670565 -26.8655959, 26.6669811 -26.8666321)",,Leask Street,
638354754,True,2,tertiary,False,88.034,"LINESTRING (26.6670565 -26.8655959, 26.6661708 -26.8655456)",,Voortrekker Street,
126470320,False,,residential,False,88.472,"LINESTRING (26.6625621 -26.8663809, 26.6634509 -26.8664474)",,Bram Fischer Street,
126470320,False,,residential,True,88.006,"LINESTRING (26.6625621 -26.8663809, 26.6616762 -26.8663378)",,Bram Fischer Street,
126470297,False,,residential,True,116.70400000000001,"LINESTRING (26.6625621 -26.8663809, 26.6626211 -26.8654941, 26.6626318 -26.8653332)",,Kommissaris Street,
126467825,False,,residential,False,91.141,"LINESTRING (26.6661088 -26.8665872, 26.6651915 -26.8665399)",,Bram Fischer Street,
126467825,False,,residential,True,86.67,"LINESTRING (26.6661088 -26.8665872, 26.6669811 -26.8666321)",,Bram Fischer Street,
126467810,False,,residential,False,115.463,"LINESTRING (26.6669811 -26.8666321, 26.6670565 -26.8655959)",,Leask Street,
126467825,False,,residential,False,86.67,"LINESTRING (26.6669811 -26.8666321, 26.6661088 -26.8665872)",,Bram Fischer Street,
126467825,False,,residential,True,88.259,"LINESTRING (26.6669811 -26.8666321, 26.6678694 -26.8666778)",,Bram Fischer Street,
126467825,False,,residential,False,88.259,"LINESTRING (26.6678694 -26.8666778, 26.6669811 -26.8666321)",,Bram Fischer Street,
126467825,False,,residential,True,88.597,"LINESTRING (26.6678694 -26.8666778, 26.6687611 -26.8667237)",,Bram Fischer Street,
"[638350393, 126467827]",True,2,tertiary,False,115.736,"LINESTRING (26.6678694 -26.8666778, 26.6679235 -26.8658791, 26.6679423 -26.865639)",,Siddle Street,
126470328,False,,residential,False,112.703,"LINESTRING (26.6636047 -26.8642193, 26.6636735 -26.8632076)",,Emily Hobhouse Street,
126470328,False,,residential,True,117.661,"LINESTRING (26.6636047 -26.8642193, 26.6635309 -26.8652754)",,Emily Hobhouse Street,
126471264,False,,residential,False,87.662,"LINESTRING (26.6636047 -26.8642193, 26.6644866 -26.8642701)",,North Street,
126471264,False,,residential,True,88.985,"LINESTRING (26.6636047 -26.8642193, 26.6627095 -26.8641676)",,North Street,
126470328,False,,residential,False,11.81,"LINESTRING (26.6635235 -26.8653814, 26.6635309 -26.8652754)",,Emily Hobhouse Street,
126470328,False,,residential,True,118.753,"LINESTRING (26.6635235 -26.8653814, 26.6634509 -26.8664474)",,Emily Hobhouse Street,
385136027,True,2,tertiary,False,88.637,"LINESTRING (26.6635235 -26.8653814, 26.663005 -26.8653443, 26.6626318 -26.8653332)",,Voortrekker Street,
638284451,True,2,tertiary,False,87.996,"LINESTRING (26.6679423 -26.865639, 26.6670565 -26.8655959)",,Voortrekker Street,
638350391,True,2,tertiary,False,14.373,"LINESTRING (26.6679423 -26.865639, 26.6679514 -26.86551)",,Siddle Street,
126471270,True,2,primary,False,13.516,"LINESTRING (26.6652675 -26.865485, 26.6652762 -26.8653637)",R30,O.R. Tambo Street,
385136027,True,2,tertiary,False,86.156,"LINESTRING (26.6652675 -26.865485, 26.6644011 -26.8654304)",,Voortrekker Street,
385136034,True,2,tertiary,False,30.171,"LINESTRING (26.6611266 -26.8651468, 26.6614298 -26.8651683)",,Hoofrif Road,
385136043,True,,tertiary_link,False,43.05200000000001,"LINESTRING (26.6611266 -26.8651468, 26.661215 -26.8651172, 26.661257 -26.8650876, 26.6612851 -26.8650434, 26.6613 -26.8649994, 26.661271 -26.8648431)",,,
126470297,False,,residential,False,11.474,"LINESTRING (26.6626387 -26.8652302, 26.6626318 -26.8653332)",,Kommissaris Street,
425073873,True,2,tertiary,False,88.643,"LINESTRING (26.6626387 -26.8652302, 26.6635309 -26.8652754)",,Voortrekker Street,
126470297,False,,residential,True,118.364,"LINESTRING (26.6626387 -26.8652302, 26.6626517 -26.8650353, 26.6627095 -26.8641676)",,Kommissaris Street,
126470328,False,,residential,False,117.661,"LINESTRING (26.6635309 -26.8652754, 26.6636047 -26.8642193)",,Emily Hobhouse Street,
126470328,False,,residential,True,11.81,"LINESTRING (26.6635309 -26.8652754, 26.6635235 -26.8653814)",,Emily Hobhouse Street,
425073873,True,2,tertiary,False,87.281,"LINESTRING (26.6635309 -26.8652754, 26.6644097 -26.8653147)",,Voortrekker Street,
126467846,False,,residential,False,116.405,"LINESTRING (26.6644097 -26.8653147, 26.6644866 -26.8642701)",,Enoch Sontanga Street,
126467846,False,,residential,True,12.894,"LINESTRING (26.6644097 -26.8653147, 26.6644011 -26.8654304)",,Enoch Sontanga Street,
425073873,True,2,tertiary,False,86.124,"LINESTRING (26.6644097 -26.8653147, 26.6652762 -26.8653637)",,Voortrekker Street,
638284452,True,2,tertiary,False,87.815,"LINESTRING (26.666182 -26.8654223, 26.6670657 -26.8654695)",,Voortrekker Street,
638333869,True,4,primary,False,13.755,"LINESTRING (26.666182 -26.8654223, 26.6661708 -26.8655456)",R30,Anderson Street,
126467810,False,,residential,False,115.095,"LINESTRING (26.6670657 -26.8654695, 26.6671409 -26.8644366)",,Leask Street,
126467810,False,,residential,True,14.085,"LINESTRING (26.6670657 -26.8654695, 26.6670565 -26.8655959)",,Leask Street,
638354755,True,2,tertiary,False,87.971,"LINESTRING (26.6670657 -26.8654695, 26.6679514 -26.86551)",,Voortrekker Street,
638350389,True,2,tertiary,False,113.431,"LINESTRING (26.6679514 -26.86551, 26.6680231 -26.8644919)",,Siddle Street,
638354756,True,3,tertiary,False,88.95,"LINESTRING (26.6679514 -26.86551, 26.6688469 -26.8655518)",,Voortrekker Street,
543746059,True,2,tertiary,False,14.956,"LINESTRING (26.6688469 -26.8655518, 26.6688268 -26.8656851)",,Magaretha Prinsloo Street,
638298493,True,2,tertiary,False,111.828,"LINESTRING (26.6688469 -26.8655518, 26.6689178 -26.8645481)",,Magaretha Prinsloo Street,
126471266,True,3,tertiary,False,48.052,"LINESTRING (26.6693329 -26.8654627, 26.6691117 -26.865586, 26.6689034 -26.8656585)",,Voortrekker Road,
637941479,True,1,tertiary,False,49.457,"LINESTRING (26.6693329 -26.8654627, 26.6691546 -26.8654963, 26.6689722 -26.8655466, 26.6688469 -26.8655518)",,Voortrekker Road,
385136031,True,2,tertiary,False,10.748,"LINESTRING (26.6615834 -26.8652613, 26.6614753 -26.8652547)",,Hoofrif Road,
385136041,True,2,residential,False,54.036,"LINESTRING (26.6615834 -26.8652613, 26.6616671 -26.8654617, 26.6616835 -26.8655409, 26.6617258 -26.8657287)",,Archbishop Desmond Tutu Street,
385136040,True,2,residential,False,10.615,"LINESTRING (26.6614753 -26.8652547, 26.6614298 -26.8651683)",,Archbishop Desmond Tutu Street,
126467854,False,,residential,True,9.059,"LINESTRING (26.660923 -26.8642165, 26.6610033 -26.8641777)",,North Street,
385136034,True,2,tertiary,False,10.614,"LINESTRING (26.6614298 -26.8651683, 26.6615368 -26.8651685)",,Hoofrif Road,
385136040,True,2,residential,False,39.443,"LINESTRING (26.6614298 -26.8651683, 26.661271 -26.8648431)",,Archbishop Desmond Tutu Street,
385136041,True,2,residential,False,32.438,"LINESTRING (26.6617258 -26.8657287, 26.6617045 -26.8660198)",,Archbishop Desmond Tutu Street,
385136041,True,2,residential,False,11.307,"LINESTRING (26.6615368 -26.8651685, 26.6615834 -26.8652613)",,Archbishop Desmond Tutu Street,
425073873,True,2,tertiary,False,109.521,"LINESTRING (26.6615368 -26.8651685, 26.6622278 -26.8652038, 26.6624561 -26.8652167, 26.6626387 -26.8652302)",,Voortrekker Street,
126467854,False,,residential,False,9.059,"LINESTRING (26.6610033 -26.8641777, 26.660923 -26.8642165)",,North Street,
385136041,True,2,residential,False,122.223,"LINESTRING (26.6610033 -26.8641777, 26.6615368 -26.8651685)",,Archbishop Desmond Tutu Street,
"[126471264, 126467854]",False,,residential,"[False, True]",170.936,"LINESTRING (26.6610033 -26.8641777, 26.6612009 -26.8641154, 26.6612356 -26.8641036, 26.6614017 -26.8640966, 26.661462 -26.8641001, 26.6616445 -26.86411, 26.6627095 -26.8641676)",,North Street,
385136027,True,2,tertiary,False,44.375,"LINESTRING (26.6620295 -26.8652912, 26.6615834 -26.8652613)",,Voortrekker Street,
385136042,True,,tertiary_link,False,67.29899999999999,"LINESTRING (26.6620295 -26.8652912, 26.6618671 -26.8653139, 26.6618282 -26.865327, 26.6618027 -26.8653527, 26.6617812 -26.865385, 26.6617658 -26.8654138, 26.6617544 -26.8654742, 26.6617464 -26.8656357, 26.6617258 -26.8657287)",,,
385136040,True,2,residential,False,77.757,"LINESTRING (26.661271 -26.8648431, 26.660923 -26.8642165)",,Archbishop Desmond Tutu Street,
122857601,True,3,tertiary,False,264.48299999999995,"LINESTRING (26.6707071 -26.859868, 26.6706742 -26.8600882, 26.6706238 -26.8604015, 26.6705922 -26.8605631, 26.6705434 -26.8608092, 26.6704474 -26.8615053, 26.6703279 -26.862222)",,Barend Street,
638333875,True,,residential,False,59.833,"LINESTRING (26.6656379 -26.8632562, 26.6662401 -26.8632869)",,Golf Street,
638333877,True,,residential,False,24.402,"LINESTRING (26.6654385 -26.8631301, 26.6655202 -26.8631969, 26.6656379 -26.8632562)",,Golf Street,
"[199751348, 638338012]",True,2,primary,False,172.81199999999998,"LINESTRING (26.6654385 -26.8631301, 26.6654575 -26.8626294, 26.665451 -26.8623792, 26.6654254 -26.8619296, 26.6653942 -26.861578)",R30,O.R. Tambo Street,
543746057,True,1,tertiary_link,False,56.54299999999999,"LINESTRING (26.6702472 -26.859715, 26.6703972 -26.859681, 26.6704726 -26.8596733, 26.6705075 -26.8596757, 26.6705427 -26.8596821, 26.6705802 -26.8597047, 26.6706095 -26.8597339, 26.6707071 -26.859868)",,,
126471266,True,3,tertiary,False,8.154,"LINESTRING (26.6689034 -26.8656585, 26.6688268 -26.8656851)",,Voortrekker Road,
122857600,True,,residential,False,176.242,"LINESTRING (26.6689034 -26.8656585, 26.6689843 -26.8657164, 26.6690406 -26.8657356, 26.6691141 -26.865749, 26.6706488 -26.8658353)",,Corrie de Kock Street,
126471267,False,,residential,True,97.558,"LINESTRING (26.6704465 -26.8666939, 26.6706488 -26.8658353)",,Viljoen Street,
