osmid,ref,highway,oneway,reversed,length,name,geometry
75006374,D4424,tertiary,False,False,86.327,,"LINESTRING (31.0769114 -23.8649141, 31.0770303 -23.8641454)"
75006374,D4424,tertiary,False,True,111.348,,"LINESTRING (31.0769114 -23.8649141, 31.0767317 -23.8659019)"
77501773,,residential,False,False,361.196,Akanani Street,"LINESTRING (31.0769114 -23.8649141, 31.0777487 -23.8650273, 31.0786286 -23.8651519, 31.078886 -23.8652179, 31.0790231 -23.8652931, 31.0790645 -23.8653299, 31.0791578 -23.8654123, 31.0800444 -23.8661526)"
77501765,,residential,False,False,81.926,,"LINESTRING (31.075842 -23.8642158, 31.0750468 -23.8640975)"
77501775,,residential,False,True,84.821,,"LINESTRING (31.075842 -23.8642158, 31.0757276 -23.8649714)"
77501775,,residential,False,False,239.03,,"LINESTRING (31.075842 -23.8642158, 31.0761297 -23.8626007, 31.0761566 -23.8623695, 31.0761648 -23.8621502, 31.0761667 -23.8620889)"
75006374,D4424,tertiary,False,False,111.348,,"LINESTRING (31.0767317 -23.8659019, 31.0769114 -23.8649141)"
77501777,,residential,False,False,122.552,,"LINESTRING (31.0767317 -23.8659019, 31.0755416 -23.8657281)"
75006374,D4424,tertiary,False,True,218.96499999999997,,"LINESTRING (31.0767317 -23.8659019, 31.0766729 -23.8663031, 31.0766481 -23.8665019, 31.0766535 -23.866714, 31.0766754 -23.866861, 31.0767272 -23.8670577, 31.0768439 -23.8672797, 31.0770417 -23.8675031, 31.0772533 -23.8676881)"
77501767,,residential,False,True,53.711,,"LINESTRING (31.0789817 -23.8644309, 31.0784591 -23.8643608)"
77501767,,residential,False,False,414.126,,"LINESTRING (31.0789817 -23.8644309, 31.0790078 -23.8644201, 31.0790682 -23.8643794, 31.0791159 -23.864336, 31.0792996 -23.8641348, 31.0793878 -23.8639937, 31.0794447 -23.863846, 31.0794994 -23.8636523, 31.0800711 -23.861862, 31.0800995 -23.861743, 31.0801198 -23.8616612, 31.0801198 -23.8615646, 31.0800995 -23.8614456, 31.0799816 -23.8609585)"
