osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,ref,geometry
5170202,2,Orphan Street,residential,60,7.6,False,False,39.757,,"LINESTRING (18.4125396 -33.9251654, 18.4128656 -33.9253992)"
4882164,2,Buitengracht Street,primary,60,,True,False,80.024,M62,"LINESTRING (18.4131237 -33.9246334, 18.4130796 -33.9246736, 18.4125396 -33.9251654)"
5170203,2,Buiten Street,residential,60,8.5,False,False,39.47,,"LINESTRING (18.4131237 -33.9246334, 18.4132686 -33.9247386, 18.4134431 -33.9248695)"
742241740,2,Buiten Crescent,primary,60,,False,False,42.869,M3,"LINESTRING (18.412207 -33.9260032, 18.4125528 -33.9262607)"
15873892,2,New Church Street,residential,,,False,False,90.572,,"LINESTRING (18.412207 -33.9260032, 18.4122668 -33.9259483, 18.4128656 -33.9253992)"
742241740,2,Buiten Crescent,primary,60,,False,False,48.743,M3,"LINESTRING (18.4125528 -33.9262607, 18.412934 -33.9265642)"
742241740,2,Buiten Crescent,primary,60,,False,True,42.869,M3,"LINESTRING (18.4125528 -33.9262607, 18.412207 -33.9260032)"
5172556,2,Breë Street,residential,60,8.8,False,False,46.623000000000005,,"LINESTRING (18.4125528 -33.9262607, 18.4126073 -33.92621, 18.4128893 -33.9259479)"
742241740,2,Buiten Crescent,primary,60,,False,True,48.743,M3,"LINESTRING (18.412934 -33.9265642, 18.4125528 -33.9262607)"
622905848,2,Buiten Crescent,primary,60,,True,False,39.841,M3,"LINESTRING (18.412934 -33.9265642, 18.4130384 -33.9266192, 18.4131617 -33.9266999, 18.4132301 -33.9267288, 18.4132969 -33.9267559)"
5170206,2,Loop Street,tertiary,60,10.6,True,False,40.778000000000006,,"LINESTRING (18.4132969 -33.9267559, 18.4133307 -33.926696, 18.4133437 -33.9266801, 18.4133716 -33.9266459, 18.4135721 -33.9264728)"
"[60927632, 740785543]","['2', '3']",Buiten Crescent,primary,60,,True,False,50.851,M3,"LINESTRING (18.4132969 -33.9267559, 18.413347 -33.9267834, 18.4133888 -33.9268066, 18.4134454 -33.9268417, 18.4136437 -33.9269935, 18.4137176 -33.9270498)"
740789194,2,,tertiary,60,11,False,False,10.34,,"LINESTRING (18.4137176 -33.9270498, 18.4136344 -33.9271121)"
4290323,2,Orange Street,primary,60,,True,False,21.146,M3,"LINESTRING (18.4137176 -33.9270498, 18.4137585 -33.9270804, 18.4137947 -33.9271299, 18.4138135 -33.9271622, 18.4138355 -33.9272095)"
622905847,4,Orange Street,primary,60,,False,False,3.909,M3,"LINESTRING (18.4137871 -33.9278976, 18.4137725 -33.9279306)"
622905846,2,Orange Street,primary,60,,True,False,29.505000000000003,M3,"LINESTRING (18.4137871 -33.9278976, 18.4138039 -33.9277808, 18.4138316 -33.9276713, 18.413828 -33.9276356)"
622905847,4,Orange Street,primary,60,,False,True,9.303,M3,"LINESTRING (18.4136745 -33.9281377, 18.4137119 -33.92806)"
62324162,4,Orange Street,primary,60,,False,False,89.40899999999999,M3,"LINESTRING (18.4136745 -33.9281377, 18.4136549 -33.9281798, 18.4134541 -33.9285914, 18.4133073 -33.9288818)"
62324162,4,Orange Street,primary,60,,False,False,43.872,M3,"LINESTRING (18.4133073 -33.9288818, 18.4131224 -33.9292453)"
5213395,1,Beckham Street,residential,60,4.7,True,False,104.41799999999999,,"LINESTRING (18.4133073 -33.9288818, 18.4125088 -33.928281, 18.4124688 -33.9282511)"
62324162,4,Orange Street,primary,60,,False,True,89.40899999999999,M3,"LINESTRING (18.4133073 -33.9288818, 18.4134541 -33.9285914, 18.4136549 -33.9281798, 18.4136745 -33.9281377)"
62324162,4,Orange Street,primary,60,,False,True,43.872,M3,"LINESTRING (18.4131224 -33.9292453, 18.4133073 -33.9288818)"
742294276,4,Orange Street,primary,60,,False,False,57.052,M3,"LINESTRING (18.4131224 -33.9292453, 18.4129359 -33.9296184, 18.4128863 -33.9297195)"
"[4290322, 742294275, 60966191]","['2', '3', '4']",Orange Street,primary,60,,True,False,225.13400000000004,M3,"LINESTRING (18.4128863 -33.9297195, 18.4128754 -33.9298467, 18.4128627 -33.9298864, 18.4128358 -33.9299764, 18.41282 -33.9300387, 18.4128189 -33.9300863, 18.412833 -33.9301554, 18.4128595 -33.930221, 18.4128802 -33.930268, 18.4129389 -33.9303762, 18.4133377 -33.9310051, 18.4134304 -33.931148, 18.4137172 -33.9315547)"
4828709,2,Rheede Street,residential,,,False,True,74.72500000000001,,"LINESTRING (18.4128863 -33.9297195, 18.4127608 -33.9296722, 18.4122697 -33.9292915)"
742294276,4,Orange Street,primary,60,,False,True,57.052,M3,"LINESTRING (18.4128863 -33.9297195, 18.4129359 -33.9296184, 18.4131224 -33.9292453)"
261668443,2,Hof Street,residential,60,7.5,False,False,10.608,,"LINESTRING (18.4136166 -33.9316009, 18.4137172 -33.9315547)"
261668443,2,Hof Street,residential,60,7.5,False,True,87.983,,"LINESTRING (18.4136166 -33.9316009, 18.4130017 -33.9322057)"
4290321,2,Orange Street,primary,60,,True,False,232.45400000000004,M3,"LINESTRING (18.4136166 -33.9316009, 18.4133203 -33.9312025, 18.4132793 -33.9311352, 18.4132299 -33.9310541, 18.4128163 -33.9303661, 18.4127752 -33.9302692, 18.4127385 -33.930177, 18.4127275 -33.9300753, 18.4127343 -33.9300107, 18.4127456 -33.9299638, 18.412787 -33.9298615, 18.412807 -33.9298211, 18.4128863 -33.9297195)"
261668443,2,Hof Street,residential,60,7.5,False,True,10.608,,"LINESTRING (18.4137172 -33.9315547, 18.4136166 -33.9316009)"
60966191,4,Orange Street,primary,60,,True,False,138.635,M3,"LINESTRING (18.4137172 -33.9315547, 18.414381 -33.9324905, 18.4144806 -33.9326286)"
5368656,5,,tertiary,60,,False,False,14.681,M96,"LINESTRING (18.4143711 -33.9327244, 18.4144806 -33.9326286)"
"[742294274, 741059140]",3,Orange Street,primary,60,,True,False,143.016,M3,"LINESTRING (18.4143711 -33.9327244, 18.4142556 -33.932559, 18.4140744 -33.9322874, 18.4136166 -33.9316009)"
5368656,5,,tertiary,60,,False,True,14.681,M96,"LINESTRING (18.4144806 -33.9326286, 18.4143711 -33.9327244)"
"[741059133, 62324151]","['2', '3']",Hatfield Street,tertiary,60,10.6923,False,False,125.362,,"LINESTRING (18.4144806 -33.9326286, 18.4145617 -33.9325627, 18.4148548 -33.9323113, 18.4149935 -33.9321913, 18.4154145 -33.9318099)"
740828816,2,Buitenkant Street,tertiary,60,10.1,False,True,78.486,M59,"LINESTRING (18.4200975 -33.931679, 18.4198147 -33.9323447)"
150945507,2,Buitenkant Street,tertiary,60,8.5,False,False,103.311,M59,"LINESTRING (18.4200975 -33.931679, 18.4203172 -33.9312001, 18.4204959 -33.9308107)"
5008480,1,Scott Street,residential,60,5.3,True,False,161.718,,"LINESTRING (18.4193758 -33.9333392, 18.4192946 -33.9333257, 18.4177162 -33.9328729)"
740828816,2,Buitenkant Street,tertiary,60,10.1,False,False,117.763,M59,"LINESTRING (18.4193758 -33.9333392, 18.4194745 -33.9331156, 18.419654 -33.9327088, 18.4198147 -33.9323447)"
742321025,3,Bureau Street,residential,60,6.2,False,False,10.006,,"LINESTRING (18.4203614 -33.9246612, 18.4204436 -33.9247199)"
