osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,junction
182426909,Claughton Terrace,unclassified,False,False,134.775,,"LINESTRING (29.9962775 -29.2073202, 29.9961626 -29.2085281)",,
853686942,Lawrence Road,secondary,False,True,108.828,P19,"LINESTRING (29.9962775 -29.2073202, 29.9951564 -29.2073032)",,
853686943,,secondary,False,False,108.713,P19,"LINESTRING (29.9962775 -29.2073202, 29.9963691 -29.2063458)",,
62085420,Wall Lane,residential,False,False,229.56799999999998,,"LINESTRING (29.9962775 -29.2073202, 29.9971799 -29.2073668, 29.9972308 -29.2073773, 29.997257 -29.2073861, 29.9972744 -29.2073978, 29.9972796 -29.2074148, 29.9972791 -29.2074359, 29.9972768 -29.2074666, 29.9972751 -29.2075143, 29.9972025 -29.2085814)",,
182426947,Church,residential,False,True,107.22,,"LINESTRING (29.9963691 -29.2063458, 29.9952697 -29.2062515)",,
853686943,,secondary,False,True,108.713,P19,"LINESTRING (29.9963691 -29.2063458, 29.9962775 -29.2073202)",,
67549932,,secondary,False,True,144.253,P19,"LINESTRING (29.9963691 -29.2063458, 29.9964215 -29.2056349, 29.9964666 -29.2050513)",,
"[228983347, 228983348, 67549931]",Church,tertiary,False,"[False, True]",254.38600000000002,,"LINESTRING (29.9963691 -29.2063458, 29.9965986 -29.2063566, 29.9975238 -29.2063701, 29.9977974 -29.2063666, 29.9980523 -29.2063718, 29.998173 -29.206411, 29.9982373 -29.2064467, 29.9985029 -29.2066176, 29.998692 -29.2067622, 29.9988068 -29.2068476)",yes,
67552850,Market Street,tertiary,False,False,10.098,,"LINESTRING (29.9987976 -29.2073741, 29.9988028 -29.2072834)",,
67549926,Market Street,residential,False,False,133.88,,"LINESTRING (29.9987976 -29.2073741, 29.9987249 -29.2078774, 29.9986739 -29.2085727)",,
67552850,Market Street,tertiary,False,True,48.461,,"LINESTRING (29.9988068 -29.2068476, 29.9988055 -29.2069372, 29.9988028 -29.2072834)",,
"[228983347, 67549931, 228983348]",Church,tertiary,False,"[False, True]",254.386,,"LINESTRING (29.9988068 -29.2068476, 29.998692 -29.2067622, 29.9985029 -29.2066176, 29.9982373 -29.2064467, 29.998173 -29.206411, 29.9980523 -29.2063718, 29.9977974 -29.2063666, 29.9975238 -29.2063701, 29.9965986 -29.2063566, 29.9963691 -29.2063458)",yes,
67552841,,secondary,True,False,3.429,R103,"LINESTRING (29.999862 -29.2074197, 29.9998407 -29.2073951)",,roundabout
67549925,,tertiary,True,False,101.36699999999999,,"LINESTRING (29.9998407 -29.2073951, 29.9997842 -29.2073866, 29.9996881 -29.2073785, 29.9987976 -29.2073741)",,
67552841,,secondary,True,False,15.881,R103,"LINESTRING (29.9998407 -29.2073951, 29.9998326 -29.2073447, 29.9998391 -29.2073083, 29.9998684 -29.2072595)",,roundabout
67552850,Market Street,tertiary,False,True,10.098,,"LINESTRING (29.9988028 -29.2072834, 29.9987976 -29.2073741)",,
67552850,Market Street,tertiary,False,False,48.461,,"LINESTRING (29.9988028 -29.2072834, 29.9988055 -29.2069372, 29.9988068 -29.2068476)",,
67552855,,tertiary,True,False,103.797,,"LINESTRING (29.9988028 -29.2072834, 29.9995861 -29.2072902, 29.9997521 -29.2072853, 29.9998684 -29.2072595)",,
182426944,Norfolk Terrace,residential,False,False,168.16,,"LINESTRING (29.9955386 -29.203472, 29.9953897 -29.2049787)",,
67549932,,secondary,False,False,204.061,P19,"LINESTRING (29.9955386 -29.203472, 29.9960536 -29.2040678, 29.9962684 -29.2042992, 29.9964298 -29.2045602, 29.9964772 -29.2048377, 29.9964666 -29.2050513)",,
182426946,Gower,residential,False,True,104.835,,"LINESTRING (29.9964666 -29.2050513, 29.9953897 -29.2049787)",,
67549932,,secondary,False,False,144.253,P19,"LINESTRING (29.9964666 -29.2050513, 29.9964215 -29.2056349, 29.9963691 -29.2063458)",,
67549932,,secondary,False,True,204.06099999999998,P19,"LINESTRING (29.9964666 -29.2050513, 29.9964772 -29.2048377, 29.9964298 -29.2045602, 29.9962684 -29.2042992, 29.9960536 -29.2040678, 29.9955386 -29.203472)",,
182426954,Tengate Avenue,residential,False,True,261.899,,"LINESTRING (29.9911496 -29.2033252, 29.9912864 -29.2036261, 29.9913575 -29.2038567, 29.9913863 -29.2040949, 29.9914373 -29.2046457, 29.9914909 -29.204905, 29.9915278 -29.2050747, 29.9915835 -29.2051918, 29.9916324 -29.2052363, 29.9916767 -29.205255, 29.9918248 -29.2052685, 29.9920565 -29.2052866)",,
"[182426912, 228983355]","['Parker', 'Cameron']",residential,False,True,109.998,,"LINESTRING (29.9911496 -29.2033252, 29.990762 -29.2034171, 29.9906708 -29.2034259, 29.9905327 -29.2034323, 29.9904288 -29.2034458, 29.990389 -29.2034582, 29.9903473 -29.2034882, 29.9903205 -29.203519, 29.9903014 -29.2035512, 29.9902873 -29.2036319, 29.9902767 -29.203737)",,
182426946,Gower,residential,False,False,108.868,,"LINESTRING (29.9920886 -29.2047833, 29.9932078 -29.2048481)",,
228983345,Alexander Terrace,residential,False,False,56.051,,"LINESTRING (29.9920886 -29.2047833, 29.9920565 -29.2052866)",,
182426943,Stirling Terrace,residential,False,False,141.319,,"LINESTRING (29.9932078 -29.2048481, 29.9930852 -29.2061145)",,
182426946,Gower,residential,False,False,104.76,,"LINESTRING (29.9932078 -29.2048481, 29.9942839 -29.2049209)",,
182426946,Gower,residential,False,True,108.868,,"LINESTRING (29.9932078 -29.2048481, 29.9920886 -29.2047833)",,
182426946,Gower,residential,False,False,107.521,,"LINESTRING (29.9942839 -29.2049209, 29.9953897 -29.2049787)",,
182426946,Gower,residential,False,True,104.76,,"LINESTRING (29.9942839 -29.2049209, 29.9932078 -29.2048481)",,
182426955,York Terrace,residential,False,False,139.756,,"LINESTRING (29.9942839 -29.2049209, 29.9941655 -29.2061735)",,
182426944,Norfolk Terrace,residential,False,False,142.008,,"LINESTRING (29.9953897 -29.2049787, 29.9952697 -29.2062515)",,
182426944,Norfolk Terrace,residential,False,True,168.16,,"LINESTRING (29.9953897 -29.2049787, 29.9955386 -29.203472)",,
182426946,Gower,residential,False,False,104.835,,"LINESTRING (29.9953897 -29.2049787, 29.9964666 -29.2050513)",,
182426946,Gower,residential,False,True,107.521,,"LINESTRING (29.9953897 -29.2049787, 29.9942839 -29.2049209)",,
228983345,Alexander Terrace,residential,False,False,83.661,,"LINESTRING (29.9920565 -29.2052866, 29.9919866 -29.2060365)",,
228983345,Alexander Terrace,residential,False,True,56.051,,"LINESTRING (29.9920565 -29.2052866, 29.9920886 -29.2047833)",,
182426954,Tengate Avenue,residential,False,False,261.899,,"LINESTRING (29.9920565 -29.2052866, 29.9918248 -29.2052685, 29.9916767 -29.205255, 29.9916324 -29.2052363, 29.9915835 -29.2051918, 29.9915278 -29.2050747, 29.9914909 -29.204905, 29.9914373 -29.2046457, 29.9913863 -29.2040949, 29.9913575 -29.2038567, 29.9912864 -29.2036261, 29.9911496 -29.2033252)",,
182426912,Cameron,residential,False,False,233.58,,"LINESTRING (29.9900652 -29.2058295, 29.9902767 -29.203737)",,
182426953,Helen Brown Drive,residential,False,True,191.75400000000002,,"LINESTRING (29.9900652 -29.2058295, 29.9903584 -29.2058877, 29.9906681 -29.2059744, 29.9911831 -29.2061464, 29.991395 -29.2062097, 29.9916512 -29.206253, 29.9919615 -29.2062914)",,
182426947,Church,residential,False,False,106.981,,"LINESTRING (29.9919866 -29.2060365, 29.9930852 -29.2061145)",,
228983345,Alexander Terrace,residential,False,False,28.448,,"LINESTRING (29.9919866 -29.2060365, 29.9919615 -29.2062914)",,
228983345,Alexander Terrace,residential,False,True,83.661,,"LINESTRING (29.9919866 -29.2060365, 29.9920565 -29.2052866)",,
182426943,Stirling Terrace,residential,False,False,128.843,,"LINESTRING (29.9930852 -29.2061145, 29.9929912 -29.2072703)",,
182426943,Stirling Terrace,residential,False,True,141.319,,"LINESTRING (29.9930852 -29.2061145, 29.9932078 -29.2048481)",,
182426947,Church,residential,False,False,105.058,,"LINESTRING (29.9930852 -29.2061145, 29.9941655 -29.2061735)",,
182426947,Church,residential,False,True,106.981,,"LINESTRING (29.9930852 -29.2061145, 29.9919866 -29.2060365)",,
182426947,Church,residential,False,False,107.523,,"LINESTRING (29.9941655 -29.2061735, 29.9952697 -29.2062515)",,
182426947,Church,residential,False,True,105.058,,"LINESTRING (29.9941655 -29.2061735, 29.9930852 -29.2061145)",,
182426955,York Terrace,residential,False,False,124.168,,"LINESTRING (29.9941655 -29.2061735, 29.9940619 -29.2072865)",,
182426955,York Terrace,residential,False,True,139.756,,"LINESTRING (29.9941655 -29.2061735, 29.9942839 -29.2049209)",,
182426944,Norfolk Terrace,residential,False,False,117.46,,"LINESTRING (29.9952697 -29.2062515, 29.9951564 -29.2073032)",,
182426944,Norfolk Terrace,residential,False,True,142.008,,"LINESTRING (29.9952697 -29.2062515, 29.9953897 -29.2049787)",,
182426947,Church,residential,False,False,107.22,,"LINESTRING (29.9952697 -29.2062515, 29.9963691 -29.2063458)",,
182426947,Church,residential,False,True,107.523,,"LINESTRING (29.9952697 -29.2062515, 29.9941655 -29.2061735)",,
228983345,Alexander Terrace,residential,False,False,105.241,,"LINESTRING (29.9919615 -29.2062914, 29.9918759 -29.2072349)",,
228983345,Alexander Terrace,residential,False,True,28.448,,"LINESTRING (29.9919615 -29.2062914, 29.9919866 -29.2060365)",,
182426953,Helen Brown Drive,residential,False,False,191.754,,"LINESTRING (29.9919615 -29.2062914, 29.9916512 -29.206253, 29.991395 -29.2062097, 29.9911831 -29.2061464, 29.9906681 -29.2059744, 29.9903584 -29.2058877, 29.9900652 -29.2058295)",,
853686942,Lawrence Road,secondary,False,False,104.588,P19,"LINESTRING (29.9896592 -29.2072167, 29.9907365 -29.2072385)",,
182426933,Alexander Terrace,residential,False,False,184.08,,"LINESTRING (29.9918759 -29.2072349, 29.9917136 -29.2088843)",,
228983345,Alexander Terrace,residential,False,True,105.241,,"LINESTRING (29.9918759 -29.2072349, 29.9919615 -29.2062914)",,
853686942,Lawrence Road,secondary,False,False,108.32,P19,"LINESTRING (29.9918759 -29.2072349, 29.9929912 -29.2072703)",,
853686942,Lawrence Road,secondary,False,True,110.588,P19,"LINESTRING (29.9918759 -29.2072349, 29.9907365 -29.2072385)",,
182426937,Stirling Terrace,residential,False,False,188.81,,"LINESTRING (29.9929912 -29.2072703, 29.9928319 -29.2089626)",,
182426943,Stirling Terrace,residential,False,True,128.843,,"LINESTRING (29.9929912 -29.2072703, 29.9930852 -29.2061145)",,
853686942,Lawrence Road,secondary,False,False,103.935,P19,"LINESTRING (29.9929912 -29.2072703, 29.9940619 -29.2072865)",,
853686942,Lawrence Road,secondary,False,True,108.32,P19,"LINESTRING (29.9929912 -29.2072703, 29.9918759 -29.2072349)",,
182426950,York Terrace,residential,False,True,196.755,,"LINESTRING (29.9940619 -29.2072865, 29.9939014 -29.2090504)",,
182426955,York Terrace,residential,False,True,124.168,,"LINESTRING (29.9940619 -29.2072865, 29.9941655 -29.2061735)",,
853686942,Lawrence Road,secondary,False,False,106.246,P19,"LINESTRING (29.9940619 -29.2072865, 29.9951564 -29.2073032)",,
853686942,Lawrence Road,secondary,False,True,103.935,P19,"LINESTRING (29.9940619 -29.2072865, 29.9929912 -29.2072703)",,
182426939,Norfolk Terrace,residential,False,False,202.806,,"LINESTRING (29.9951564 -29.2073032, 29.9950006 -29.209122)",,
182426944,Norfolk Terrace,residential,False,True,117.46,,"LINESTRING (29.9951564 -29.2073032, 29.9952697 -29.2062515)",,
853686942,Lawrence Road,secondary,False,False,108.828,P19,"LINESTRING (29.9951564 -29.2073032, 29.9962775 -29.2073202)",,
853686942,Lawrence Road,secondary,False,True,106.246,P19,"LINESTRING (29.9951564 -29.2073032, 29.9940619 -29.2072865)",,
182426909,Claughton Terrace,unclassified,False,False,74.701,,"LINESTRING (29.9961626 -29.2085281, 29.9960989 -29.2091976)",,
182426909,Claughton Terrace,unclassified,False,True,134.775,,"LINESTRING (29.9961626 -29.2085281, 29.9962775 -29.2073202)",,
182426923,Wall Lane,residential,False,True,101.103,,"LINESTRING (29.9961626 -29.2085281, 29.9972025 -29.2085814)",,
62085420,Wall Lane,residential,False,False,64.542,,"LINESTRING (29.9972025 -29.2085814, 29.9971667 -29.209161)",,
182426923,Wall Lane,residential,False,False,101.103,,"LINESTRING (29.9972025 -29.2085814, 29.9961626 -29.2085281)",,
62085420,Wall Lane,residential,False,True,229.56799999999998,,"LINESTRING (29.9972025 -29.2085814, 29.9972751 -29.2075143, 29.9972768 -29.2074666, 29.9972791 -29.2074359, 29.9972796 -29.2074148, 29.9972744 -29.2073978, 29.997257 -29.2073861, 29.9972308 -29.2073773, 29.9971799 -29.2073668, 29.9962775 -29.2073202)",,
67549926,Market Street,residential,False,True,133.88,,"LINESTRING (29.9986739 -29.2085727, 29.9987249 -29.2078774, 29.9987976 -29.2073741)",,
182426933,Alexander Terrace,residential,False,False,140.43,,"LINESTRING (29.9917136 -29.2088843, 29.9916057 -29.2101437)",,
182426933,Alexander Terrace,residential,False,True,184.08,,"LINESTRING (29.9917136 -29.2088843, 29.9918759 -29.2072349)",,
182426952,Athlone,residential,False,False,107.653,,"LINESTRING (29.9917136 -29.2088843, 29.9906073 -29.2088146)",,
182426952,Athlone,residential,False,True,108.887,,"LINESTRING (29.9917136 -29.2088843, 29.9928319 -29.2089626)",,
182426937,Stirling Terrace,residential,False,False,203.188,,"LINESTRING (29.9928319 -29.2089626, 29.9926526 -29.2107832)",,
182426937,Stirling Terrace,residential,False,True,188.81,,"LINESTRING (29.9928319 -29.2089626, 29.9929912 -29.2072703)",,
182426952,Athlone,residential,False,False,108.887,,"LINESTRING (29.9928319 -29.2089626, 29.9917136 -29.2088843)",,
182426952,Athlone,residential,False,True,104.26,,"LINESTRING (29.9928319 -29.2089626, 29.9939014 -29.2090504)",,
182426950,York Terrace,residential,False,False,196.755,,"LINESTRING (29.9939014 -29.2090504, 29.9940619 -29.2072865)",,
182426950,York Terrace,residential,False,True,202.351,,"LINESTRING (29.9939014 -29.2090504, 29.9937368 -29.2108645)",,
182426952,Athlone,residential,False,False,104.26,,"LINESTRING (29.9939014 -29.2090504, 29.9928319 -29.2089626)",,
182426952,Athlone,residential,False,True,106.981,,"LINESTRING (29.9939014 -29.2090504, 29.9950006 -29.209122)",,
182426939,Norfolk Terrace,residential,False,False,205.592,,"LINESTRING (29.9950006 -29.209122, 29.994834 -29.2109652)",,
182426939,Norfolk Terrace,residential,False,True,202.806,,"LINESTRING (29.9950006 -29.209122, 29.9951564 -29.2073032)",,
182426952,Athlone,residential,False,False,106.981,,"LINESTRING (29.9950006 -29.209122, 29.9939014 -29.2090504)",,
182426952,Athlone,residential,False,True,106.928,,"LINESTRING (29.9950006 -29.209122, 29.9960989 -29.2091976)",,
62085420,Wall Lane,residential,False,True,64.542,,"LINESTRING (29.9971667 -29.209161, 29.9972025 -29.2085814)",,
182426909,Claughton Terrace,unclassified,False,False,205.137,,"LINESTRING (29.9960989 -29.2091976, 29.9959239 -29.2110361)",,
182426909,Claughton Terrace,unclassified,False,True,74.701,,"LINESTRING (29.9960989 -29.2091976, 29.9961626 -29.2085281)",,
182426952,Athlone,residential,False,False,106.928,,"LINESTRING (29.9960989 -29.2091976, 29.9950006 -29.209122)",,
182426933,Alexander Terrace,residential,False,True,140.43,,"LINESTRING (29.9916057 -29.2101437, 29.9917136 -29.2088843)",,
182426937,Stirling Terrace,residential,False,True,203.188,,"LINESTRING (29.9926526 -29.2107832, 29.9928319 -29.2089626)",,
182426941,Connaught,residential,False,False,105.614,,"LINESTRING (29.9926526 -29.2107832, 29.9937368 -29.2108645)",,
182426941,Connaught,residential,False,False,107.075,,"LINESTRING (29.9937368 -29.2108645, 29.994834 -29.2109652)",,
182426941,Connaught,residential,False,True,105.614,,"LINESTRING (29.9937368 -29.2108645, 29.9926526 -29.2107832)",,
182426950,York Terrace,residential,False,False,202.351,,"LINESTRING (29.9937368 -29.2108645, 29.9939014 -29.2090504)",,
182426939,Norfolk Terrace,residential,False,True,205.592,,"LINESTRING (29.994834 -29.2109652, 29.9950006 -29.209122)",,
