osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,ref,junction
164973427,Beverley Lane,residential,60,False,False,12.661,"LINESTRING (18.4976583 -33.5627898, 18.4977894 -33.5628219)",,,,
164973427,Beverley Lane,residential,60,False,True,12.661,"LINESTRING (18.4977894 -33.5628219, 18.4976583 -33.5627898)",,,,
164973427,Beverley Lane,residential,60,False,False,71.86,"LINESTRING (18.4977894 -33.5628219, 18.4980542 -33.5628866, 18.4985336 -33.5630038)",,,,
164973430,Beverley Lane,residential,60,False,True,94.222,"LINESTRING (18.4977894 -33.5628219, 18.4977738 -33.5628648, 18.4976976 -33.5630748, 18.4976597 -33.5631794, 18.4976469 -33.5632036, 18.4976264 -33.5632237, 18.4975998 -33.5632381, 18.4975739 -33.563245, 18.4975467 -33.5632463, 18.49752 -33.5632421, 18.4973379 -33.5632042, 18.4972664 -33.5632068, 18.4971929 -33.5632172, 18.4971354 -33.5632245)",,,,
164973427,Beverley Lane,residential,60,False,False,29.083,"LINESTRING (18.4985336 -33.5630038, 18.4988348 -33.5630774)",,,,
164973427,Beverley Lane,residential,60,False,True,71.86,"LINESTRING (18.4985336 -33.5630038, 18.4980542 -33.5628866, 18.4977894 -33.5628219)",,,,
164973427,Beverley Lane,residential,60,False,True,29.083,"LINESTRING (18.4988348 -33.5630774, 18.4985336 -33.5630038)",,,,
164973430,Beverley Lane,residential,60,False,False,94.222,"LINESTRING (18.4971354 -33.5632245, 18.4971929 -33.5632172, 18.4972664 -33.5632068, 18.4973379 -33.5632042, 18.49752 -33.5632421, 18.4975467 -33.5632463, 18.4975739 -33.563245, 18.4975998 -33.5632381, 18.4976264 -33.5632237, 18.4976469 -33.5632036, 18.4976597 -33.5631794, 18.4976976 -33.5630748, 18.4977738 -33.5628648, 18.4977894 -33.5628219)",,,,
701136906,Ardennes Crescent,residential,60,False,True,50.558,"LINESTRING (18.4971354 -33.5632245, 18.4971953 -33.5634973, 18.4972265 -33.5636067, 18.497251 -33.5636683)",,,,
164973439,Blouberg Avenue,residential,60,False,True,172.32999999999998,"LINESTRING (18.4992266 -33.5636408, 18.4991781 -33.5636368, 18.4980824 -33.5633724, 18.498055 -33.5633688, 18.4980274 -33.5633712, 18.4980015 -33.5633794, 18.4979853 -33.5633883, 18.4979643 -33.5634071, 18.4979506 -33.56343, 18.4978055 -33.5638342)",,,,
"[701136904, 451169170]","['Ardennes Crescent', 'Brecon Street']",residential,60,False,"[False, True]",178.858,"LINESTRING (18.4992266 -33.5636408, 18.499233 -33.5639248, 18.4992268 -33.5639633, 18.4992167 -33.5639929, 18.4992023 -33.564022, 18.4991825 -33.5640452, 18.4991453 -33.5640658, 18.4990968 -33.5640863, 18.4990494 -33.5640946, 18.4989847 -33.5640974, 18.4988677 -33.5640834, 18.4978055 -33.5638342)",,,,
264246562,Ardennes Crescent,residential,60,False,False,43.959,"LINESTRING (18.497251 -33.5636683, 18.4970911 -33.5640405)",5.4,,,
451169170,Ardennes Crescent,residential,60,False,True,54.867,"LINESTRING (18.497251 -33.5636683, 18.4973951 -33.5637309, 18.4974303 -33.5637422, 18.4975681 -33.5637867, 18.4978055 -33.5638342)",,,,
701136906,Ardennes Crescent,residential,60,False,False,50.558,"LINESTRING (18.497251 -33.5636683, 18.4972265 -33.5636067, 18.4971953 -33.5634973, 18.4971354 -33.5632245)",,,,
164973439,Blouberg Avenue,residential,60,False,False,172.32999999999998,"LINESTRING (18.4978055 -33.5638342, 18.4979506 -33.56343, 18.4979643 -33.5634071, 18.4979853 -33.5633883, 18.4980015 -33.5633794, 18.4980274 -33.5633712, 18.498055 -33.5633688, 18.4980824 -33.5633724, 18.4991781 -33.5636368, 18.4992266 -33.5636408)",,,,
"[701136904, 451169170]","['Ardennes Crescent', 'Brecon Street']",residential,60,False,"[False, True]",178.858,"LINESTRING (18.4978055 -33.5638342, 18.4988677 -33.5640834, 18.4989847 -33.5640974, 18.4990494 -33.5640946, 18.4990968 -33.5640863, 18.4991453 -33.5640658, 18.4991825 -33.5640452, 18.4992023 -33.564022, 18.4992167 -33.5639929, 18.4992268 -33.5639633, 18.499233 -33.5639248, 18.4992266 -33.5636408)",,,,
451169170,Ardennes Crescent,residential,60,False,False,54.867,"LINESTRING (18.4978055 -33.5638342, 18.4975681 -33.5637867, 18.4974303 -33.5637422, 18.4973951 -33.5637309, 18.497251 -33.5636683)",,,,
164974349,Wielewaal Crescent,residential,60,False,False,36.863,"LINESTRING (18.5048887 -33.5641662, 18.5048994 -33.5644976)",,,,
164974356,Wielewaal Crescent,residential,60,False,False,35.589,"LINESTRING (18.5053106 -33.5641724, 18.5053049 -33.5644203, 18.5053068 -33.5644924)",,,,
164974351,Wielewaal Crescent,residential,60,False,False,36.328,"LINESTRING (18.5044624 -33.5642254, 18.5045251 -33.5645479)",,,,
164974350,Wielewaal Crescent,residential,60,False,False,36.137,"LINESTRING (18.5040509 -33.5643003, 18.504142 -33.5646163)",,,,
164974353,Wielewaal Crescent,residential,60,False,False,35.987,"LINESTRING (18.5036565 -33.5643799, 18.503752 -33.5646936)",,,,
164974354,Wielewaal Crescent,residential,60,False,False,36.071,"LINESTRING (18.5032579 -33.5644572, 18.5033464 -33.5647731)",,,,
164974348,Wielewaal Crescent,residential,60,False,False,37.793,"LINESTRING (18.5053068 -33.5644924, 18.5049277 -33.5644932, 18.5048994 -33.5644976)",6.2,,,
164974356,Wielewaal Crescent,residential,60,False,True,35.589,"LINESTRING (18.5053068 -33.5644924, 18.5053049 -33.5644203, 18.5053106 -33.5641724)",,,,
164974348,Wielewaal Crescent,residential,60,False,False,35.129,"LINESTRING (18.5048994 -33.5644976, 18.5045251 -33.5645479)",6.2,,,
164974349,Wielewaal Crescent,residential,60,False,True,36.863,"LINESTRING (18.5048994 -33.5644976, 18.5048887 -33.5641662)",,,,
164974348,Wielewaal Crescent,residential,60,False,True,37.793,"LINESTRING (18.5048994 -33.5644976, 18.5049277 -33.5644932, 18.5053068 -33.5644924)",6.2,,,
164974355,Wielewaal Crescent,residential,60,False,False,36.367,"LINESTRING (18.5028571 -33.5645322, 18.5029478 -33.5648504)",,,,
701136893,Curlew Street,unclassified,60,False,False,148.60000000000002,"LINESTRING (18.4997025 -33.5644855, 18.4997015 -33.5645411, 18.4996939 -33.5649535, 18.4996754 -33.5658217)",,2,,
701136908,Sampson Road,unclassified,60,False,True,247.98399999999998,"LINESTRING (18.4997025 -33.5644855, 18.4995518 -33.5644878, 18.4994226 -33.5644839, 18.4992936 -33.5644766, 18.4990996 -33.5644593, 18.4989082 -33.5644347, 18.4987183 -33.5644026, 18.4985304 -33.5643631, 18.4975591 -33.5641327, 18.4972118 -33.5640644, 18.4970911 -33.5640405)",,2,,
164974348,Wielewaal Crescent,residential,60,False,True,35.129,"LINESTRING (18.5045251 -33.5645479, 18.5048994 -33.5644976)",6.2,,,
164974351,Wielewaal Crescent,residential,60,False,True,36.328,"LINESTRING (18.5045251 -33.5645479, 18.5044624 -33.5642254)",,,,
164974348,Wielewaal Crescent,residential,60,False,False,36.312,"LINESTRING (18.5045251 -33.5645479, 18.504419 -33.5645633, 18.504142 -33.5646163)",6.2,,,
164974350,Wielewaal Crescent,residential,60,False,True,36.137,"LINESTRING (18.504142 -33.5646163, 18.5040509 -33.5643003)",,,,
701136895,Wielewaal Crescent,residential,60,False,False,37.144,"LINESTRING (18.504142 -33.5646163, 18.503752 -33.5646936)",6.2,,,
