osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge
4072678,2,Pearson Street,residential,False,False,118.07,"LINESTRING (25.6135726 -33.9638454, 25.6147957 -33.9635317)",,,
4304496,2,Deare Street,residential,False,True,92.385,"LINESTRING (25.6135726 -33.9638454, 25.6138699 -33.9646388)",,,
4262700,2,Western Road,tertiary,False,True,184.285,"LINESTRING (25.6194728 -33.9632083, 25.6193849 -33.9632331, 25.6190188 -33.9633321, 25.6184522 -33.9634694, 25.6178427 -33.9636296, 25.6175644 -33.9636991)",,,
614176492,2,Athol Fugard Terrace,residential,False,False,91.85499999999999,"LINESTRING (25.6194728 -33.9632083, 25.6194477 -33.9631351, 25.619437 -33.9631071, 25.6194314 -33.9630924, 25.6193329 -33.9628435, 25.6193202 -33.9628114, 25.6191662 -33.9624224)",60,,
644574947,2,John Kani Road,tertiary,False,False,256.15999999999997,"LINESTRING (25.6194728 -33.9632083, 25.61956 -33.9631886, 25.6199241 -33.963099, 25.6217049 -33.9626357, 25.622126 -33.962527)",,,
1224925906,2,Athol Fugard Terrace,residential,False,True,54.650000000000006,"LINESTRING (25.6194728 -33.9632083, 25.6195043 -33.9633098, 25.6196357 -33.9636808)",60,,
"[644574928, 4322634]",2,Winston Ntshona Street,residential,True,False,294.93399999999997,"LINESTRING (25.622126 -33.962527, 25.6220792 -33.9622915, 25.6220598 -33.9622003, 25.6220356 -33.9621174, 25.6220122 -33.9620657, 25.6218205 -33.9618551, 25.6213953 -33.9614139, 25.6210486 -33.9610526, 25.6209715 -33.9609723, 25.6206603 -33.9606453, 25.6203787 -33.9603572)",60,,
644574947,2,John Kani Road,tertiary,False,False,51.332,"LINESTRING (25.622126 -33.962527, 25.6222609 -33.9625023, 25.6223918 -33.962483, 25.6226754 -33.9624558)",,,
644574947,2,John Kani Road,tertiary,False,True,256.16,"LINESTRING (25.622126 -33.962527, 25.6217049 -33.9626357, 25.6199241 -33.963099, 25.61956 -33.9631886, 25.6194728 -33.9632083)",,,
773815131,,,residential,False,True,8.822,"LINESTRING (25.6231873 -33.9623035, 25.6231615 -33.9623799)",,,
"[644574946, 80660679]",1,Govan Mbeki Avenue,tertiary,True,False,26.701999999999998,"LINESTRING (25.6231873 -33.9623035, 25.6232094 -33.9623169, 25.6232257 -33.9623343, 25.6232379 -33.9623552, 25.6232594 -33.9623991, 25.6233181 -33.962514)",,,
645386975,2,Govan Mbeki Avenue,tertiary,True,False,14.842,"LINESTRING (25.623395 -33.9626557, 25.6234354 -33.9627849)",,,
"[1224925905, 4355726]","['2', '3']",Military Road,residential,False,True,389.186,"LINESTRING (25.6239379 -33.9635284, 25.6238326 -33.9635778, 25.623462 -33.9637502, 25.6233583 -33.9637984, 25.6231186 -33.9639099, 25.6226673 -33.9641185, 25.6225345 -33.9641796, 25.6224152 -33.9642219, 25.622279 -33.9642592, 25.6213314 -33.9644212, 25.6205302 -33.9645489, 25.6199841 -33.9646326)",,,
"[644574945, 644574941]",3,Govan Mbeki Avenue,tertiary,False,True,94.94800000000001,"LINESTRING (25.6239379 -33.9635284, 25.6238914 -33.9634828, 25.6238518 -33.9634313, 25.623643 -33.9631207, 25.6235005 -33.9628985, 25.6234639 -33.9628365, 25.6234354 -33.9627849)",,,
80660672,2,Govan Mbeki Avenue,residential,True,False,58.963,"LINESTRING (25.6198557 -33.9585434, 25.6197806 -33.9585029, 25.6197242 -33.9584662, 25.6196905 -33.9584396, 25.6193774 -33.9581933)",,,
80660674,2,Govan Mbeki Avenue,residential,False,True,106.44300000000001,"LINESTRING (25.6198557 -33.9585434, 25.6200709 -33.9587652, 25.6201645 -33.9588626, 25.6202439 -33.9589484, 25.6202754 -33.9589756, 25.6203169 -33.959003, 25.6203881 -33.9590457, 25.6204672 -33.9590969, 25.6205383 -33.9591642, 25.6206201 -33.959254)",,,
644594484,3,Lawrence Street,residential,False,True,44.3,"LINESTRING (25.6141047 -33.9612203, 25.6141191 -33.9613126, 25.61417 -33.961615)",,,
645416893,5,Russell Road,primary,False,False,80.342,"LINESTRING (25.6141047 -33.9612203, 25.6144685 -33.961159, 25.6146919 -33.9611278, 25.6149583 -33.961077)",60,R102,
"[4267165, 645416887]",4,Russell Road,primary,False,False,210.523,"LINESTRING (25.6149583 -33.961077, 25.6151593 -33.9609837, 25.6151827 -33.9609729, 25.6152712 -33.9609179, 25.6153591 -33.9608632, 25.6159402 -33.9605018, 25.6160596 -33.9604198, 25.6167711 -33.9599312)",60,R102,
645416893,5,Russell Road,primary,False,True,80.342,"LINESTRING (25.6149583 -33.961077, 25.6146919 -33.9611278, 25.6144685 -33.961159, 25.6141047 -33.9612203)",60,R102,
644543716,1,,motorway_link,True,False,201.50199999999998,"LINESTRING (25.6225862 -33.9593193, 25.6218527 -33.9586619, 25.6214355 -33.9583167, 25.6210345 -33.9580479)",,,yes
4304496,2,Deare Street,residential,False,False,92.385,"LINESTRING (25.6138699 -33.9646388, 25.6135726 -33.9638454)",,,
4304496,2,Deare Street,residential,False,True,97.748,"LINESTRING (25.6138699 -33.9646388, 25.6141667 -33.9654827)",,,
4262700,2,Western Road,tertiary,False,False,171.138,"LINESTRING (25.6138699 -33.9646388, 25.6139522 -33.9646173, 25.6156446 -33.9641891)",,,
4306550,2,Museum Street,residential,True,False,92.498,"LINESTRING (25.6156446 -33.9641891, 25.6153549 -33.9633927)",,,
614175087,2,Museum Street,residential,False,False,98.545,"LINESTRING (25.6156446 -33.9641891, 25.6159383 -33.9650412)",,,
4262700,2,Western Road,tertiary,False,False,119.975,"LINESTRING (25.6156446 -33.9641891, 25.6158521 -33.9641363, 25.6158765 -33.9641302, 25.6163715 -33.9640056, 25.6168885 -33.9638732)",,,
4262700,2,Western Road,tertiary,False,True,171.138,"LINESTRING (25.6156446 -33.9641891, 25.6139522 -33.9646173, 25.6138699 -33.9646388)",,,
4306551,2,Lawrence Street,residential,False,True,75.026,"LINESTRING (25.6143283 -33.9622592, 25.6145529 -33.9629077)",,,
4306551,2,Lawrence Street,residential,False,False,38.579,"LINESTRING (25.6143283 -33.9622592, 25.6142529 -33.9620171, 25.6142324 -33.9619217)",,,
4072678,2,Pearson Street,residential,False,False,155.747,"LINESTRING (25.6153549 -33.9633927, 25.6169683 -33.9629789)",,,
4072678,2,Pearson Street,residential,False,True,53.838,"LINESTRING (25.6153549 -33.9633927, 25.6147957 -33.9635317)",,,
4072678,2,Pearson Street,residential,False,True,155.747,"LINESTRING (25.6169683 -33.9629789, 25.6153549 -33.9633927)",,,
4306552,2,Whitlock Street,residential,False,False,75.627,"LINESTRING (25.6169683 -33.9629789, 25.6167313 -33.9623278)",,,
4306552,2,Whitlock Street,residential,False,True,92.749,"LINESTRING (25.6169683 -33.9629789, 25.6172606 -33.963777)",,,
4072678,2,Pearson Street,residential,False,False,211.93800000000002,"LINESTRING (25.6169683 -33.9629789, 25.6175476 -33.9628288, 25.6190957 -33.9624399, 25.6191662 -33.9624224)",,,
4306552,2,Whitlock Street,residential,False,False,66.07,"LINESTRING (25.6167313 -33.9623278, 25.6165103 -33.9617626)",,,
4306552,2,Whitlock Street,residential,False,True,75.627,"LINESTRING (25.6167313 -33.9623278, 25.6169683 -33.9629789)",,,
645416898,1,Havelock Street,residential,False,True,81.801,"LINESTRING (25.6167313 -33.9623278, 25.6158873 -33.962554)",,,
4487638,2,Havelock Street,residential,False,False,211.761,"LINESTRING (25.6167313 -33.9623278, 25.6168074 -33.9623071, 25.61762 -33.9621069, 25.6183201 -33.9619244, 25.6186512 -33.9618359, 25.6188358 -33.9617865, 25.6189236 -33.961762)",,,
645416898,1,Havelock Street,residential,False,False,81.801,"LINESTRING (25.6158873 -33.962554, 25.6167313 -33.9623278)",,,
4306553,1,Havelock Square,residential,True,False,105.014,"LINESTRING (25.6158873 -33.962554, 25.6159598 -33.9627787, 25.6159557 -33.9628187, 25.6159329 -33.9628443, 25.615878 -33.9628643, 25.6155695 -33.9629444, 25.6155239 -33.9629433, 25.6154931 -33.9629333, 25.6154676 -33.9629022, 25.6154032 -33.9626897)",,,
4304505,2,Havelock Street,residential,False,True,82.08,"LINESTRING (25.6154032 -33.9626897, 25.6145529 -33.9629077)",,,
4306553,1,Havelock Square,residential,True,False,109.76799999999999,"LINESTRING (25.6154032 -33.9626897, 25.615312 -33.9624394, 25.6153107 -33.962405, 25.6153321 -33.9623805, 25.615367 -33.9623627, 25.6156862 -33.9622848, 25.6157345 -33.9622815, 25.615772 -33.9622948, 25.6157948 -33.962326, 25.6158873 -33.962554)",,,
4304505,2,Havelock Street,residential,False,False,82.08,"LINESTRING (25.6145529 -33.9629077, 25.6154032 -33.9626897)",,,
4306551,2,Lawrence Street,residential,False,False,75.026,"LINESTRING (25.6145529 -33.9629077, 25.6143283 -33.9622592)",,,
4306551,2,Lawrence Street,residential,False,True,72.909,"LINESTRING (25.6145529 -33.9629077, 25.6147957 -33.9635317)",,,
4487638,2,Havelock Street,residential,False,True,211.761,"LINESTRING (25.6189236 -33.961762, 25.6188358 -33.9617865, 25.6186512 -33.9618359, 25.6183201 -33.9619244, 25.61762 -33.9621069, 25.6168074 -33.9623071, 25.6167313 -33.9623278)",,,
614176492,2,Athol Fugard Terrace,residential,False,False,45.155,"LINESTRING (25.6189236 -33.961762, 25.6188219 -33.961468, 25.6188156 -33.9614497, 25.6187808 -33.9613738)",60,,
614176492,2,Athol Fugard Terrace,residential,False,True,76.767,"LINESTRING (25.6189236 -33.961762, 25.6189583 -33.9618548, 25.6190228 -33.9620307, 25.6190493 -33.9621033, 25.6190722 -33.9621659, 25.6191662 -33.9624224)",60,,
614176492,2,Athol Fugard Terrace,residential,False,False,31.621,"LINESTRING (25.6187808 -33.9613738, 25.6186353 -33.9611163)",60,,
4327830,2,Parliament Street,residential,False,True,214.886,"LINESTRING (25.6187808 -33.9613738, 25.6186795 -33.9614094, 25.618353 -33.9615034, 25.6179482 -33.9615953, 25.617677 -33.961643, 25.6172358 -33.9617131, 25.6171363 -33.9617221, 25.6168717 -33.9617459, 25.6165103 -33.9617626)",,,
614176492,2,Athol Fugard Terrace,residential,False,True,45.155,"LINESTRING (25.6187808 -33.9613738, 25.6188156 -33.9614497, 25.6188219 -33.961468, 25.6189236 -33.961762)",60,,
614176496,2,Donkin Street,residential,False,False,185.91299999999998,"LINESTRING (25.6187808 -33.9613738, 25.6188995 -33.9613193, 25.6190121 -33.9612559, 25.6193005 -33.9610658, 25.619828 -33.960718, 25.6202704 -33.9604293, 25.6203787 -33.9603572)",,,
"[4305228, 644574927]",2,Bird Street,residential,False,False,87.642,"LINESTRING (25.6132429 -33.9656594, 25.6134546 -33.9656406, 25.6136946 -33.9655961, 25.6141667 -33.9654827)",,,
4305228,2,Bird Street,residential,False,True,121.539,"LINESTRING (25.6198 -33.9641123, 25.6197618 -33.9640996, 25.6197336 -33.9640923, 25.6197023 -33.9640898, 25.6196532 -33.9640996, 25.619093 -33.9642425, 25.6186077 -33.9643641, 25.6185386 -33.9643814)",,,
"[614175093, 1224928206]",2,Castle Hill,residential,False,False,149.31799999999998,"LINESTRING (25.6198 -33.9641123, 25.6198966 -33.9640929, 25.6204665 -33.9639478, 25.6209514 -33.9638276, 25.6212393 -33.9637514, 25.6212625 -33.9637425, 25.6213473 -33.9637183)",,,
1224925906,2,Athol Fugard Terrace,residential,False,False,50.32299999999999,"LINESTRING (25.6198 -33.9641123, 25.6197484 -33.9639878, 25.6196357 -33.9636808)",60,,
