osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry
"[769755389, 25774198]",False,"['2', '3']",SH 1;SH 3,Bridge Street,trunk,50,False,86.298,"LINESTRING (175.3848532 -40.174566, 175.384922 -40.1750427, 175.3849659 -40.1753373)"
"[778133392, 769755385]",False,2,SH 1,High Street,trunk,50,True,221.98099999999997,"LINESTRING (175.3848532 -40.174566, 175.3849391 -40.1745238, 175.3853646 -40.1743068, 175.3867136 -40.173638, 175.3867836 -40.1735969, 175.3868411 -40.1735502, 175.3869048 -40.1734905, 175.3869697 -40.1734153)"
"[25774217, 769755386]",False,"['2', '3']",SH 3,Bridge Street,trunk,50,True,329.001,"LINESTRING (175.3848532 -40.174566, 175.3848175 -40.1743391, 175.384785 -40.1741233, 175.3846842 -40.1734647, 175.384622 -40.1730617, 175.3844051 -40.1716271)"
"[25774211, 769755388]",False,,,High Street,tertiary,,True,122.31599999999999,"LINESTRING (175.3848532 -40.174566, 175.384761 -40.1746054, 175.3841206 -40.1749264, 175.3836437 -40.1751623)"
25774211,False,,,High Street,tertiary,,False,136.507,"LINESTRING (175.3821439 -40.175896, 175.3834994 -40.1752369)"
25776124,False,,,Johnson Street,residential,,True,247.997,"LINESTRING (175.3821439 -40.175896, 175.3821119 -40.1758574, 175.3820556 -40.1758036, 175.3819884 -40.1757644, 175.3814379 -40.1754216, 175.3809381 -40.1751241, 175.3808174 -40.1750519, 175.3805075 -40.1748655, 175.3804092 -40.1748031, 175.3798914 -40.174484)"
778133392,False,2,SH 1,High Street,trunk,50,False,206.729,"LINESTRING (175.3892662 -40.1708094, 175.3889119 -40.1712109, 175.387906 -40.1723509)"
"[778133392, 778133391]",False,"['2', '3']",SH 1,High Street,trunk,50,True,77.708,"LINESTRING (175.3892662 -40.1708094, 175.3895278 -40.1705064, 175.3897786 -40.1702306)"
25992394,False,,,Daniell Street,residential,,False,237.016,"LINESTRING (175.3865667 -40.1713168, 175.3868711 -40.1732112, 175.3868856 -40.1733, 175.3869034 -40.1733432, 175.3869333 -40.173375, 175.3869697 -40.1734153)"
778133392,False,2,SH 1,High Street,trunk,50,True,142.607,"LINESTRING (175.3869697 -40.1734153, 175.387906 -40.1723509)"
25992394,False,,,Daniell Street,residential,,True,237.016,"LINESTRING (175.3869697 -40.1734153, 175.3869333 -40.173375, 175.3869034 -40.1733432, 175.3868856 -40.1733, 175.3868711 -40.1732112, 175.3865667 -40.1713168)"
"[25992409, 778133397]",False,,,Criterion Street,tertiary,50,False,85.453,"LINESTRING (175.3869697 -40.1734153, 175.3870112 -40.1734527, 175.3870717 -40.1734994, 175.3871286 -40.1735623, 175.3871467 -40.1735823, 175.3873104 -40.1737937, 175.3873396 -40.173854, 175.3873486 -40.1739009, 175.3873547 -40.1739546, 175.3873448 -40.1740158, 175.38732 -40.1740936)"
"[778133392, 769755385]",False,2,SH 1,High Street,trunk,50,False,221.98099999999997,"LINESTRING (175.3869697 -40.1734153, 175.3869048 -40.1734905, 175.3868411 -40.1735502, 175.3867836 -40.1735969, 175.3867136 -40.173638, 175.3853646 -40.1743068, 175.3849391 -40.1745238, 175.3848532 -40.174566)"
"[1022195512, 769755387]",False,"['2', '3']",SH 1;SH 3,Bridge Street,trunk,50,False,63.426,"LINESTRING (175.3849659 -40.1753373, 175.3849899 -40.1755074, 175.3849986 -40.1755881, 175.3850501 -40.175904)"
"[769755389, 25774198]",False,"['2', '3']",SH 1;SH 3,Bridge Street,trunk,50,True,86.298,"LINESTRING (175.3849659 -40.1753373, 175.384922 -40.1750427, 175.3848532 -40.174566)"
"[778133396, 778133397]",False,,,Criterion Street,tertiary,50,True,75.377,"LINESTRING (175.3849659 -40.1753373, 175.385041 -40.1753037, 175.3850932 -40.1752783, 175.385332 -40.1751622, 175.3855616 -40.1750479, 175.3855819 -40.1750378, 175.3857134 -40.1749723)"
778133397,False,,,Criterion Street,tertiary,50,False,169.132,"LINESTRING (175.38732 -40.1740936, 175.3872805 -40.174152, 175.3872322 -40.1741994, 175.3871714 -40.1742425, 175.3870764 -40.1742939, 175.3858672 -40.1748958, 175.3857467 -40.1749558, 175.3857134 -40.1749723)"
"[25992409, 778133397]",False,,,Criterion Street,tertiary,50,True,85.45299999999999,"LINESTRING (175.38732 -40.1740936, 175.3873448 -40.1740158, 175.3873547 -40.1739546, 175.3873486 -40.1739009, 175.3873396 -40.173854, 175.3873104 -40.1737937, 175.3871467 -40.1735823, 175.3871286 -40.1735623, 175.3870717 -40.1734994, 175.3870112 -40.1734527, 175.3869697 -40.1734153)"
"[778137289, 26254393]",False,,,Domain Road,residential,,True,397.829,"LINESTRING (175.38732 -40.1740936, 175.3874073 -40.1741119, 175.3874579 -40.174119, 175.3875201 -40.1741155, 175.3875804 -40.1741047, 175.3881984 -40.1738756, 175.3882951 -40.1738481, 175.3883884 -40.1738362, 175.3884894 -40.1738289, 175.3886038 -40.173832, 175.3887041 -40.1738438, 175.388801 -40.1738588, 175.3888999 -40.1738849, 175.3889822 -40.1739168, 175.389079 -40.1739668, 175.3891449 -40.174008, 175.3891987 -40.1740506, 175.3892301 -40.174088, 175.3892568 -40.1741438, 175.3892612 -40.1741899, 175.3892551 -40.1742358, 175.3892325 -40.1742848, 175.3892028 -40.1743237, 175.389167 -40.1743579, 175.3877073 -40.17536, 175.3876305 -40.1754274, 175.3875619 -40.1755012)"
"[778133392, 778133391]",False,"['2', '3']",SH 1,High Street,trunk,50,False,77.708,"LINESTRING (175.3897786 -40.1702306, 175.3895278 -40.1705064, 175.3892662 -40.1708094)"
1022195517,False,,,Watson Street,unclassified,,True,20.058999999999997,"LINESTRING (175.3897786 -40.1702306, 175.3898298 -40.1702579, 175.3899714 -40.1703347)"
26254374,False,,,Fagan Street,residential,,False,96.09,"LINESTRING (175.3888492 -40.1728277, 175.3879612 -40.1723778, 175.387906 -40.1723509)"
778133392,False,2,SH 1,High Street,trunk,50,False,142.607,"LINESTRING (175.387906 -40.1723509, 175.3869697 -40.1734153)"
26254374,False,,,Fagan Street,residential,,True,96.09,"LINESTRING (175.387906 -40.1723509, 175.3879612 -40.1723778, 175.3888492 -40.1728277)"
778133392,False,2,SH 1,High Street,trunk,50,True,206.729,"LINESTRING (175.387906 -40.1723509, 175.3889119 -40.1712109, 175.3892662 -40.1708094)"
"[26254393, 778137289]",False,,,Domain Road,residential,,False,397.8289999999999,"LINESTRING (175.3875619 -40.1755012, 175.3876305 -40.1754274, 175.3877073 -40.17536, 175.389167 -40.1743579, 175.3892028 -40.1743237, 175.3892325 -40.1742848, 175.3892551 -40.1742358, 175.3892612 -40.1741899, 175.3892568 -40.1741438, 175.3892301 -40.174088, 175.3891987 -40.1740506, 175.3891449 -40.174008, 175.389079 -40.1739668, 175.3889822 -40.1739168, 175.3888999 -40.1738849, 175.388801 -40.1738588, 175.3887041 -40.1738438, 175.3886038 -40.173832, 175.3884894 -40.1738289, 175.3883884 -40.1738362, 175.3882951 -40.1738481, 175.3881984 -40.1738756, 175.3875804 -40.1741047, 175.3875201 -40.1741155, 175.3874579 -40.174119, 175.3874073 -40.1741119, 175.38732 -40.1740936)"
26620418,False,,,Gorton Street,residential,,False,188.196,"LINESTRING (175.3808561 -40.1719376, 175.3830566 -40.1717445)"
25774217,False,2,SH 3,Bridge Street,trunk,50,False,171.11599999999999,"LINESTRING (175.3841773 -40.1700981, 175.3841936 -40.1702154, 175.3844051 -40.1716271)"
25774211,False,,,High Street,tertiary,,True,14.803,"LINESTRING (175.3836437 -40.1751623, 175.3834994 -40.1752369)"
"[25774211, 769755388]",False,,,High Street,tertiary,,False,122.31599999999999,"LINESTRING (175.3836437 -40.1751623, 175.3841206 -40.1749264, 175.384761 -40.1746054, 175.3848532 -40.174566)"
26620436,False,,,Hammond Street,residential,,False,121.095,"LINESTRING (175.3836437 -40.1751623, 175.3836 -40.1751094, 175.383566 -40.1750563, 175.383551 -40.1750024, 175.3835425 -40.1749497, 175.3834194 -40.1740957)"
26620418,False,,,Gorton Street,residential,,True,188.196,"LINESTRING (175.3830566 -40.1717445, 175.3808561 -40.1719376)"
26620418,False,,,Gorton Street,residential,,False,115.32100000000001,"LINESTRING (175.3830566 -40.1717445, 175.3843449 -40.1716339, 175.3844051 -40.1716271)"
26620436,False,,,Hammond Street,residential,,True,263.261,"LINESTRING (175.3830566 -40.1717445, 175.3830667 -40.1717881, 175.3834194 -40.1740957)"
"[25774217, 769755386]",False,"['2', '3']",SH 3,Bridge Street,trunk,50,False,329.0009999999999,"LINESTRING (175.3844051 -40.1716271, 175.384622 -40.1730617, 175.3846842 -40.1734647, 175.384785 -40.1741233, 175.3848175 -40.1743391, 175.3848532 -40.174566)"
25774217,False,2,SH 3,Bridge Street,trunk,50,True,171.11599999999999,"LINESTRING (175.3844051 -40.1716271, 175.3841936 -40.1702154, 175.3841773 -40.1700981)"
26620418,False,,,Gorton Street,residential,,True,115.32100000000001,"LINESTRING (175.3844051 -40.1716271, 175.3843449 -40.1716339, 175.3830566 -40.1717445)"
26620444,False,,,Walker Crescent,residential,,False,45.31,"LINESTRING (175.3817859 -40.173907, 175.382127 -40.1741064, 175.3822199 -40.1741418)"
26620436,False,,,Hammond Street,residential,,False,263.261,"LINESTRING (175.3834194 -40.1740957, 175.3830667 -40.1717881, 175.3830566 -40.1717445)"
26620436,False,,,Hammond Street,residential,,True,121.09499999999998,"LINESTRING (175.3834194 -40.1740957, 175.3835425 -40.1749497, 175.383551 -40.1750024, 175.383566 -40.1750563, 175.3836 -40.1751094, 175.3836437 -40.1751623)"
26620444,False,,,Walker Crescent,residential,,True,102.634,"LINESTRING (175.3834194 -40.1740957, 175.382508 -40.174165, 175.3823874 -40.1741667, 175.3822926 -40.1741591, 175.3822199 -40.1741418)"
26620458,False,,,Meads Place,residential,,False,61.302,"LINESTRING (175.382034 -40.1746699, 175.382042 -40.1745308, 175.3822199 -40.1741418)"
26620444,False,,,Walker Crescent,residential,,False,102.634,"LINESTRING (175.3822199 -40.1741418, 175.3822926 -40.1741591, 175.3823874 -40.1741667, 175.382508 -40.174165, 175.3834194 -40.1740957)"
26620444,False,,,Walker Crescent,residential,,True,45.31,"LINESTRING (175.3822199 -40.1741418, 175.382127 -40.1741064, 175.3817859 -40.173907)"
26620458,False,,,Meads Place,residential,,True,61.302,"LINESTRING (175.3822199 -40.1741418, 175.382042 -40.1745308, 175.382034 -40.1746699)"
27634453,False,,,Dalziel Street,unclassified,,True,90.197,"LINESTRING (175.3850501 -40.175904, 175.385133 -40.1758983, 175.3860066 -40.1758178, 175.3860573 -40.175821, 175.3861019 -40.1758337)"
"[1022195512, 769755387]",False,"['2', '3']",SH 1;SH 3,Bridge Street,trunk,50,True,63.426,"LINESTRING (175.3850501 -40.175904, 175.3849986 -40.1755881, 175.3849899 -40.1755074, 175.3849659 -40.1753373)"
"[808900303, 808900304, 778133395, 1022195513, 1022195514, 1022195516]",False,"['2', '3']",SH 1;SH 3,Bridge Street,trunk,50,False,225.58000000000004,"LINESTRING (175.3850501 -40.175904, 175.385076 -40.1760954, 175.3851244 -40.1764012, 175.3851606 -40.1766485, 175.3851885 -40.1768224, 175.3852064 -40.176948, 175.385234 -40.1771414, 175.3853449 -40.1779201)"
27614409,False,,,Vampire Place,residential,,False,62.335,"LINESTRING (175.3831214 -40.1766703, 175.3838134 -40.1768566)"
27614409,False,,,Vampire Place,residential,,True,62.335,"LINESTRING (175.3838134 -40.1768566, 175.3831214 -40.1766703)"
27614466,False,,,Holland Crescent,residential,,False,183.526,"LINESTRING (175.3838134 -40.1768566, 175.383748 -40.1763811, 175.3836122 -40.1754391, 175.3836059 -40.1753828, 175.3835909 -40.1753469, 175.3835685 -40.1753147, 175.3835379 -40.1752801, 175.3834994 -40.1752369)"
27614466,False,,,Holland Crescent,residential,,True,246.382,"LINESTRING (175.3838134 -40.1768566, 175.3838345 -40.1769723, 175.3839253 -40.1775852, 175.3839879 -40.1779378, 175.3840058 -40.1780337, 175.3852617 -40.1779283, 175.3853449 -40.1779201)"
27614466,False,,,Holland Crescent,residential,,False,246.382,"LINESTRING (175.3853449 -40.1779201, 175.3852617 -40.1779283, 175.3840058 -40.1780337, 175.3839879 -40.1779378, 175.3839253 -40.1775852, 175.3838345 -40.1769723, 175.3838134 -40.1768566)"
"[808900303, 808900304, 778133395, 1022195513, 1022195514, 1022195516]",False,"['2', '3']",SH 1;SH 3,Bridge Street,trunk,50,True,225.57999999999998,"LINESTRING (175.3853449 -40.1779201, 175.385234 -40.1771414, 175.3852064 -40.176948, 175.3851885 -40.1768224, 175.3851606 -40.1766485, 175.3851244 -40.1764012, 175.385076 -40.1760954, 175.3850501 -40.175904)"
27575976,False,,,Funnell Street,unclassified,,False,25.278,"LINESTRING (175.3861904 -40.176041, 175.3861736 -40.1759127, 175.386157 -40.175878, 175.3861309 -40.1758524, 175.3861019 -40.1758337)"
27575976,False,,,Funnell Street,unclassified,,True,25.278,"LINESTRING (175.3861019 -40.1758337, 175.3861309 -40.1758524, 175.386157 -40.175878, 175.3861736 -40.1759127, 175.3861904 -40.176041)"
27634453,False,,,Dalziel Street,unclassified,,False,90.197,"LINESTRING (175.3861019 -40.1758337, 175.3860573 -40.175821, 175.3860066 -40.1758178, 175.385133 -40.1758983, 175.3850501 -40.175904)"
1124892152,False,,,Funnell Street,busway,,False,107.649,"LINESTRING (175.3861019 -40.1758337, 175.3861548 -40.1757844, 175.3861226 -40.1754732, 175.3861 -40.175421, 175.3860444 -40.1753552, 175.3857609 -40.1750273, 175.3857134 -40.1749723)"
200117480,False,,,Aitken Street,residential,,True,105.856,"LINESTRING (175.3798914 -40.174484, 175.3791296 -40.1752373)"
25776124,False,,,Johnson Street,residential,,False,247.99699999999999,"LINESTRING (175.3798914 -40.174484, 175.3804092 -40.1748031, 175.3805075 -40.1748655, 175.3808174 -40.1750519, 175.3809381 -40.1751241, 175.3814379 -40.1754216, 175.3819884 -40.1757644, 175.3820556 -40.1758036, 175.3821119 -40.1758574, 175.3821439 -40.175896)"
200117480,False,,,Aitken Street,residential,,False,105.856,"LINESTRING (175.3791296 -40.1752373, 175.3798914 -40.174484)"
1022195517,False,,,Watson Street,unclassified,,False,20.058999999999997,"LINESTRING (175.3899714 -40.1703347, 175.3898298 -40.1702579, 175.3897786 -40.1702306)"
25774211,False,,,High Street,tertiary,,False,14.803,"LINESTRING (175.3834994 -40.1752369, 175.3836437 -40.1751623)"
25774211,False,,,High Street,tertiary,,True,136.507,"LINESTRING (175.3834994 -40.1752369, 175.3821439 -40.175896)"
27614466,False,,,Holland Crescent,residential,,True,183.526,"LINESTRING (175.3834994 -40.1752369, 175.3835379 -40.1752801, 175.3835685 -40.1753147, 175.3835909 -40.1753469, 175.3836059 -40.1753828, 175.3836122 -40.1754391, 175.383748 -40.1763811, 175.3838134 -40.1768566)"
