osmid,oneway,highway,maxspeed,reversed,length,lanes,ref,name,geometry,junction
493569666,True,tertiary,50,False,10.821,,,,"LINESTRING (175.8109125 -38.9905991, 175.8108287 -38.9905268)",
686951729,True,trunk,60,False,229.324,1,SH 1,State Highway 1,"LINESTRING (175.8109125 -38.9905991, 175.8104222 -38.9908737, 175.8100583 -38.991085, 175.8096527 -38.9913292, 175.8091438 -38.9916677, 175.8088189 -38.9918646)",
88192910,False,unclassified,50,False,93.22399999999999,,,Ngawaka Place,"LINESTRING (175.8101951 -38.9890128, 175.8102344 -38.989046, 175.8103265 -38.9891194, 175.8109471 -38.9896138)",
821439620,True,tertiary,50,False,53.803,,,Te Rangitautahanga Road,"LINESTRING (175.8101951 -38.9890128, 175.810089 -38.9890927, 175.8098895 -38.9892428, 175.8098511 -38.989276, 175.809822 -38.9893113, 175.8097959 -38.9893748)",
48031621,False,tertiary,50,False,85.3,,,Puataata Road,"LINESTRING (175.8057398 -38.9859913, 175.8056537 -38.9860072, 175.8047603 -38.9860808)",
137808014,False,tertiary,50,False,188.08899999999994,,,Te Rangitautahanga Road,"LINESTRING (175.8057398 -38.9859913, 175.8057895 -38.9862681, 175.8058418 -38.986439, 175.8059169 -38.9866423, 175.8059989 -38.9867999, 175.8060878 -38.9869477, 175.8061604 -38.9870564, 175.8062214 -38.9871469, 175.8063005 -38.9872448, 175.8065707 -38.9875266)",
1112641997,False,tertiary,50,True,76.928,,,Te Rangitautahanga Road,"LINESTRING (175.8057398 -38.9859913, 175.8057305 -38.9858344, 175.8057453 -38.9856364, 175.8057614 -38.9854904, 175.8057967 -38.9853025)",
88142501,False,residential,50,False,96.175,,,Patikura Place,"LINESTRING (175.8070562 -38.9880415, 175.806157 -38.988551)",
137808014,False,tertiary,50,True,70.985,,,Te Rangitautahanga Road,"LINESTRING (175.8070562 -38.9880415, 175.8065707 -38.9875266)",
137808014,False,tertiary,50,False,237.954,,,Te Rangitautahanga Road,"LINESTRING (175.8070562 -38.9880415, 175.8071522 -38.9881486, 175.8072463 -38.9882326, 175.8075049 -38.9885797, 175.8077659 -38.9889954, 175.8078404 -38.9891615, 175.8079469 -38.9894884, 175.8080953 -38.9899187, 175.8081071 -38.9899529, 175.8081206 -38.9899919)",
137808012,False,tertiary,50,False,134.17700000000002,,,Te Rangitautahanga Road,"LINESTRING (175.8082636 -38.9900603, 175.8083241 -38.9900439, 175.8087638 -38.9899349, 175.8088262 -38.989911, 175.8090195 -38.9898108, 175.8093532 -38.989602, 175.8094824 -38.9895101, 175.8095387 -38.9894665, 175.8095707 -38.9894454)",
137808016,True,tertiary,50,False,34.024,,,,"LINESTRING (175.8082636 -38.9900603, 175.8082689 -38.9900902, 175.8082623 -38.9901199, 175.8082444 -38.9901467, 175.8082168 -38.990168, 175.8081822 -38.9901818, 175.8081439 -38.9901867, 175.8081061 -38.9901825, 175.8080716 -38.9901696, 175.8080436 -38.9901494, 175.8080222 -38.9901178)",roundabout
88142503,False,residential,50,True,73.123,,,Tamakui Grove,"LINESTRING (175.8056125 -38.9888741, 175.8061116 -38.9894051)",
88142501,False,residential,50,False,457.41400000000004,,,Patikura Place,"LINESTRING (175.8056125 -38.9888741, 175.805465 -38.9889346, 175.8043586 -38.9892692, 175.8042794 -38.98929, 175.8042522 -38.9892835, 175.8041883 -38.9892682, 175.8041292 -38.9892296, 175.804081 -38.9891931, 175.8038624 -38.9887219, 175.8038491 -38.9886413, 175.8038706 -38.9885772, 175.80392 -38.988527, 175.8040287 -38.9884853, 175.8054435 -38.9880527, 175.8056179 -38.9880308, 175.8056943 -38.9880433, 175.8057533 -38.9880819, 175.806157 -38.988551)",
88142501,False,residential,50,True,59.227999999999994,,,Patikura Place,"LINESTRING (175.8056125 -38.9888741, 175.805764 -38.9887761, 175.806157 -38.988551)",
88142501,False,residential,50,True,96.175,,,Patikura Place,"LINESTRING (175.806157 -38.988551, 175.8070562 -38.9880415)",
88142501,False,residential,50,False,59.227999999999994,,,Patikura Place,"LINESTRING (175.806157 -38.988551, 175.805764 -38.9887761, 175.8056125 -38.9888741)",
88142501,False,residential,50,True,457.414,,,Patikura Place,"LINESTRING (175.806157 -38.988551, 175.8057533 -38.9880819, 175.8056943 -38.9880433, 175.8056179 -38.9880308, 175.8054435 -38.9880527, 175.8040287 -38.9884853, 175.80392 -38.988527, 175.8038706 -38.9885772, 175.8038491 -38.9886413, 175.8038624 -38.9887219, 175.804081 -38.9891931, 175.8041292 -38.9892296, 175.8041883 -38.9892682, 175.8042522 -38.9892835, 175.8042794 -38.98929, 175.8043586 -38.9892692, 175.805465 -38.9889346, 175.8056125 -38.9888741)",
88142503,False,residential,50,False,71.87,,,Tamakui Grove,"LINESTRING (175.8068657 -38.9895121, 175.8064768 -38.9895465, 175.8063749 -38.9895496, 175.8062817 -38.9895371, 175.8061915 -38.9894887, 175.8061116 -38.9894051)",
48031621,False,tertiary,50,True,85.3,,,Puataata Road,"LINESTRING (175.8047603 -38.9860808, 175.8056537 -38.9860072, 175.8057398 -38.9859913)",
