osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
"[116901209, 871046179]",The Centre,secondary,30,False,False,289.531,"LINESTRING (174.4472554 -35.9847864, 174.4470181 -35.9847293, 174.4450769 -35.9842852, 174.4449625 -35.9842588, 174.4445381 -35.9841619, 174.4441589 -35.9840782)",,
"[1247954216, 24812585, 663377779, 871046181]",Nova Scotia Drive,secondary,"['30', '50', '100']",False,False,429.979,"LINESTRING (174.4472554 -35.9847864, 174.4472706 -35.9847359, 174.4472926 -35.9846535, 174.4473134 -35.984603, 174.4473632 -35.9845213, 174.4474118 -35.9844468, 174.4477069 -35.9840985, 174.447847 -35.9839436, 174.4479237 -35.9838543, 174.4484822 -35.9832044, 174.4488516 -35.9827698, 174.4498976 -35.9815802)",,
"[1247954220, 871046183]",Cove Road,secondary,30,False,True,106.88,"LINESTRING (174.4472554 -35.9847864, 174.4474854 -35.9848408, 174.4484022 -35.9850368)",,
145226465,Insley Road,residential,30,False,False,155.593,"LINESTRING (174.4493587 -35.9838749, 174.4484926 -35.9848884, 174.4484169 -35.9849888, 174.4484022 -35.9850368)",,
"[116901209, 871046179]",The Centre,secondary,30,False,True,289.53099999999995,"LINESTRING (174.4441589 -35.9840782, 174.4445381 -35.9841619, 174.4449625 -35.9842588, 174.4450769 -35.9842852, 174.4470181 -35.9847293, 174.4472554 -35.9847864)",,
"[1247954217, 833757567]",Saint Mary's Road,unclassified,"['40', '30']",False,True,329.817,"LINESTRING (174.4441589 -35.9840782, 174.4441426 -35.9841254, 174.4440047 -35.9844878, 174.4439361 -35.9846091, 174.44376 -35.9848857, 174.4428705 -35.9861452, 174.4424923 -35.9867104)",,
145226465,Insley Road,residential,30,False,True,155.593,"LINESTRING (174.4484022 -35.9850368, 174.4484169 -35.9849888, 174.4484926 -35.9848884, 174.4493587 -35.9838749)",,
"[1247954220, 871046183]",Cove Road,secondary,30,False,False,106.88,"LINESTRING (174.4484022 -35.9850368, 174.4474854 -35.9848408, 174.4472554 -35.9847864)",,
"[1247954220, 190876221]",Cove Road,secondary,"['30', '50']",False,True,150.498,"LINESTRING (174.4484022 -35.9850368, 174.4488519 -35.9851344, 174.4500178 -35.9853873)",,
145226473,Braemar Lane,residential,50,False,True,130.363,"LINESTRING (174.4500178 -35.9853873, 174.4500022 -35.9854328, 174.4497799 -35.98612, 174.4497107 -35.9862044, 174.4496479 -35.9862503, 174.4494086 -35.9864005)",2,
"[1247954220, 190876221]",Cove Road,secondary,"['50', '30']",False,False,150.498,"LINESTRING (174.4500178 -35.9853873, 174.4488519 -35.9851344, 174.4484022 -35.9850368)",,
145226473,Braemar Lane,residential,50,False,False,130.363,"LINESTRING (174.4494086 -35.9864005, 174.4496479 -35.9862503, 174.4497107 -35.9862044, 174.4497799 -35.98612, 174.4500022 -35.9854328, 174.4500178 -35.9853873)",2,
152933813,Inverness Lane,residential,,False,False,154.827,"LINESTRING (174.4454325 -35.9888061, 174.4455719 -35.9886308, 174.445767 -35.9884432, 174.4460789 -35.987539)",,
152933813,Inverness Lane,residential,,False,True,154.827,"LINESTRING (174.4460789 -35.987539, 174.445767 -35.9884432, 174.4455719 -35.9886308, 174.4454325 -35.9888061)",,
152933817,Argyle Street,residential,40,False,False,335.595,"LINESTRING (174.4460789 -35.987539, 174.4432429 -35.9868855, 174.4424923 -35.9867104)",,
185057899,Lochalsh Drive,residential,,False,True,79.77999999999999,"LINESTRING (174.4498976 -35.9815802, 174.4498549 -35.9815551, 174.4491797 -35.9812048, 174.4491527 -35.9811912)",,
"[1247954216, 24812585, 663377779, 871046181]",Nova Scotia Drive,secondary,"['50', '30', '100']",False,True,429.979,"LINESTRING (174.4498976 -35.9815802, 174.4488516 -35.9827698, 174.4484822 -35.9832044, 174.4479237 -35.9838543, 174.447847 -35.9839436, 174.4477069 -35.9840985, 174.4474118 -35.9844468, 174.4473632 -35.9845213, 174.4473134 -35.984603, 174.4472926 -35.9846535, 174.4472706 -35.9847359, 174.4472554 -35.9847864)",,
833757567,Saint Mary's Road,unclassified,40,False,True,88.677,"LINESTRING (174.4424923 -35.9867104, 174.4420156 -35.9874084)",,
152933817,Argyle Street,residential,40,False,True,335.595,"LINESTRING (174.4424923 -35.9867104, 174.4432429 -35.9868855, 174.4460789 -35.987539)",,
"[1247954217, 833757567]",Saint Mary's Road,unclassified,"['40', '30']",False,False,329.81700000000006,"LINESTRING (174.4424923 -35.9867104, 174.4428705 -35.9861452, 174.44376 -35.9848857, 174.4439361 -35.9846091, 174.4440047 -35.9844878, 174.4441426 -35.9841254, 174.4441589 -35.9840782)",,
185057895,,residential,,True,False,13.414,"LINESTRING (174.4491527 -35.9811912, 174.4491312 -35.9812079, 174.4491048 -35.981219, 174.4490755 -35.9812235, 174.4490458 -35.9812211, 174.4490182 -35.9812119)",,roundabout
185057899,Lochalsh Drive,residential,,False,False,79.77999999999999,"LINESTRING (174.4491527 -35.9811912, 174.4491797 -35.9812048, 174.4498549 -35.9815551, 174.4498976 -35.9815802)",,
185057893,Halifax Drive,residential,,False,True,256.376,"LINESTRING (174.4490182 -35.9812119, 174.4490021 -35.9812358, 174.4488607 -35.9814706, 174.4487232 -35.981657, 174.4486937 -35.981759, 174.4487098 -35.981963, 174.4486588 -35.9821432, 174.4484898 -35.9823081, 174.4483048 -35.9823537, 174.4480875 -35.9823255, 174.4472212 -35.982039)",,
185057895,,residential,,True,False,21.020999999999997,"LINESTRING (174.4490182 -35.9812119, 174.4489926 -35.9811946, 174.4489751 -35.9811716, 174.4489676 -35.9811453, 174.4489708 -35.9811184, 174.4489845 -35.9810937, 174.4490071 -35.9810739, 174.4490363 -35.9810608)",,roundabout
185057895,,residential,,True,False,23.865,"LINESTRING (174.4490363 -35.9810608, 174.4490689 -35.981056, 174.4491017 -35.9810598, 174.4491314 -35.9810718, 174.4491549 -35.9810907, 174.4491697 -35.9811147, 174.4491745 -35.9811413, 174.4491686 -35.9811677, 174.4491527 -35.9811912)",,roundabout
833757567,Saint Mary's Road,unclassified,40,False,False,88.677,"LINESTRING (174.4420156 -35.9874084, 174.4424923 -35.9867104)",,
790903898,Digby Place,residential,,False,True,131.85,"LINESTRING (174.4469154 -35.9811165, 174.4470227 -35.9811708, 174.447248 -35.9812381, 174.4472842 -35.9812478, 174.4473284 -35.9812652, 174.4473647 -35.9812891, 174.4473875 -35.9813075, 174.4473968 -35.9813325, 174.4474116 -35.9813629, 174.4474143 -35.9814171, 174.4474009 -35.9814573, 174.44737 -35.9815788, 174.4472802 -35.9818436, 174.4472212 -35.982039)",,
185057893,Halifax Drive,residential,,False,False,161.349,"LINESTRING (174.4458505 -35.9812793, 174.445872 -35.98139, 174.4459176 -35.9815181, 174.4460088 -35.9816374, 174.4461429 -35.9817199, 174.4462076 -35.9817392, 174.4464701 -35.9818176, 174.4472212 -35.982039)",,
185057893,Halifax Drive,residential,,False,False,256.37600000000003,"LINESTRING (174.4472212 -35.982039, 174.4480875 -35.9823255, 174.4483048 -35.9823537, 174.4484898 -35.9823081, 174.4486588 -35.9821432, 174.4487098 -35.981963, 174.4486937 -35.981759, 174.4487232 -35.981657, 174.4488607 -35.9814706, 174.4490021 -35.9812358, 174.4490182 -35.9812119)",,
185057893,Halifax Drive,residential,,False,True,161.349,"LINESTRING (174.4472212 -35.982039, 174.4464701 -35.9818176, 174.4462076 -35.9817392, 174.4461429 -35.9817199, 174.4460088 -35.9816374, 174.4459176 -35.9815181, 174.445872 -35.98139, 174.4458505 -35.9812793)",,
790903898,Digby Place,residential,,False,False,131.85000000000002,"LINESTRING (174.4472212 -35.982039, 174.4472802 -35.9818436, 174.44737 -35.9815788, 174.4474009 -35.9814573, 174.4474143 -35.9814171, 174.4474116 -35.9813629, 174.4473968 -35.9813325, 174.4473875 -35.9813075, 174.4473647 -35.9812891, 174.4473284 -35.9812652, 174.4472842 -35.9812478, 174.447248 -35.9812381, 174.4470227 -35.9811708, 174.4469154 -35.9811165)",,
