osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
19819029,Hillingdon Street,residential,50,False,False,48.93,"LINESTRING (170.5454579 -45.8442691, 170.5456507 -45.8442743, 170.5457533 -45.8442722, 170.545833 -45.8442638, 170.5459229 -45.8442472, 170.5460723 -45.8442027)",,
19819029,Hillingdon Street,residential,50,False,True,197.39300000000003,"LINESTRING (170.5454579 -45.8442691, 170.5449753 -45.8442537, 170.5448644 -45.8442587, 170.5447591 -45.8442785, 170.5446652 -45.8443047, 170.5445633 -45.844342, 170.5444506 -45.8443844, 170.5443969 -45.8444, 170.5443352 -45.8444112, 170.5442665 -45.8444093, 170.5442119 -45.8444, 170.5441422 -45.8443707, 170.5440913 -45.8443303, 170.5440617 -45.8442853, 170.5440527 -45.8442395, 170.5440621 -45.8441949, 170.5440804 -45.844157, 170.5441153 -45.8441109, 170.5441939 -45.844035, 170.5442351 -45.84399, 170.5442478 -45.8439544, 170.5442522 -45.8439123, 170.5442495 -45.8438862, 170.5442343 -45.8438457, 170.5442011 -45.8437853, 170.5441059 -45.8436704, 170.5440996 -45.8436636, 170.5440903 -45.8436537, 170.5440699 -45.8436413)",,
150890307,Hillingdon Street,residential,50,False,True,31.427,"LINESTRING (170.5454579 -45.8442691, 170.5455283 -45.8442989, 170.5455776 -45.8443267, 170.5456037 -45.8443598, 170.5456246 -45.8443991, 170.5456329 -45.8444422, 170.5456209 -45.8444995)",,
162559977,Bonnington Street,residential,50,False,True,7.394,"LINESTRING (170.5423078 -45.8423611, 170.5422428 -45.8423124)",,
115254312,Bonnington Street,residential,50,False,True,107.68,"LINESTRING (170.5423078 -45.8423611, 170.5423609 -45.8423329, 170.5424447 -45.8423104, 170.5425229 -45.8422992, 170.5436716 -45.8422246)",,
162559977,Bonnington Street,residential,50,False,False,47.325,"LINESTRING (170.5423078 -45.8423611, 170.5426533 -45.8426362, 170.5427101 -45.8426814)",,
19819029,Hillingdon Street,residential,50,False,False,85.357,"LINESTRING (170.5460723 -45.8442027, 170.5468992 -45.8436953)",,
19819029,Hillingdon Street,residential,50,False,True,48.93,"LINESTRING (170.5460723 -45.8442027, 170.5459229 -45.8442472, 170.545833 -45.8442638, 170.5457533 -45.8442722, 170.5456507 -45.8442743, 170.5454579 -45.8442691)",,
115254313,Hillingdon Street,residential,50,False,True,48.096,"LINESTRING (170.5460723 -45.8442027, 170.5457534 -45.8444056, 170.5456209 -45.8444995)",,
115254292,Dryden Street,residential,50,False,False,83.307,"LINESTRING (170.5405434 -45.8430799, 170.5406259 -45.8430419, 170.5413767 -45.8426962, 170.5414406 -45.8426668)",,
114917052,North Road,secondary,50,False,False,181.624,"LINESTRING (170.5402878 -45.843881, 170.5392136 -45.8445083, 170.5384928 -45.8449319)",2,
"[1007543562, 114917052]",North Road,secondary,50,False,True,96.41099999999999,"LINESTRING (170.5402878 -45.843881, 170.5408903 -45.8435247, 170.5409627 -45.8434819, 170.5410297 -45.8434565, 170.5410898 -45.8434412, 170.5411657 -45.8434269, 170.5413036 -45.8434083)",2,
"[115254298, 983804943]",Birchfield Avenue,residential,50,False,True,182.311,"LINESTRING (170.5402878 -45.843881, 170.5403558 -45.8439389, 170.5413991 -45.8448273, 170.5414384 -45.8448513, 170.541509 -45.8448946, 170.5415706 -45.8449174, 170.5415948 -45.8449263, 170.5417075 -45.8449562, 170.5419034 -45.845046)",,
19776027,Rhodes Terrace,residential,50,False,False,141.675,"LINESTRING (170.5378683 -45.8463263, 170.5392687 -45.8455067)",,
19776076,Montague Street,residential,50,False,False,87.387,"LINESTRING (170.5378683 -45.8463263, 170.5377953 -45.8462373, 170.537193 -45.8458055, 170.5371116 -45.8457472)",,
19776076,Montague Street,residential,50,False,True,85.396,"LINESTRING (170.5378683 -45.8463263, 170.5379154 -45.8464029, 170.5385797 -45.8469075)",,
48531683,Rhodes Terrace,residential,50,False,False,54.985,"LINESTRING (170.5378683 -45.8463263, 170.5377941 -45.8463703, 170.5373884 -45.8466107, 170.5373276 -45.8466467)",,
115254312,Bonnington Street,residential,50,False,False,107.67999999999999,"LINESTRING (170.5436716 -45.8422246, 170.5425229 -45.8422992, 170.5424447 -45.8423104, 170.5423609 -45.8423329, 170.5423078 -45.8423611)",,
19818840,Norwood Street,tertiary,50,False,False,240.654,"LINESTRING (170.545776 -45.8413959, 170.5458412 -45.8413418, 170.5458697 -45.8413231, 170.5461487 -45.8411402, 170.5479188 -45.8399862, 170.5480347 -45.8399107)",,
19818840,Norwood Street,tertiary,50,False,True,301.15999999999997,"LINESTRING (170.545776 -45.8413959, 170.5457349 -45.8414452, 170.54554 -45.8417729, 170.5455 -45.8418251, 170.5454257 -45.8418802, 170.5450686 -45.8421617, 170.5449639 -45.8422297, 170.5448592 -45.8422896, 170.5447343 -45.8423589, 170.5446112 -45.8424167, 170.54437 -45.842517, 170.5442526 -45.8425507, 170.5439283 -45.8426297, 170.5438526 -45.8426446, 170.5437805 -45.8426478, 170.5430643 -45.8426429, 170.5430217 -45.8426448, 170.5429473 -45.8426518, 170.542821 -45.8426664, 170.5427101 -45.8426814)",,
150890305,Echovale Avenue,residential,50,False,False,110.09600000000002,"LINESTRING (170.545776 -45.8413959, 170.5460579 -45.8415801, 170.5461011 -45.8415961, 170.5461494 -45.8416011, 170.5461948 -45.8416, 170.5462366 -45.8415887, 170.546313 -45.8415689, 170.5465404 -45.8415305, 170.546636 -45.8415187, 170.5467203 -45.8415202, 170.5467975 -45.8415276, 170.5468653 -45.8415398, 170.5469331 -45.8415632, 170.5470335 -45.8416165)",,
150890305,Echovale Avenue,residential,50,False,True,110.096,"LINESTRING (170.5470335 -45.8416165, 170.5469331 -45.8415632, 170.5468653 -45.8415398, 170.5467975 -45.8415276, 170.5467203 -45.8415202, 170.546636 -45.8415187, 170.5465404 -45.8415305, 170.546313 -45.8415689, 170.5462366 -45.8415887, 170.5461948 -45.8416, 170.5461494 -45.8416011, 170.5461011 -45.8415961, 170.5460579 -45.8415801, 170.545776 -45.8413959)",,
115254313,Hillingdon Street,residential,50,False,False,48.096,"LINESTRING (170.5456209 -45.8444995, 170.5457534 -45.8444056, 170.5460723 -45.8442027)",,
115254313,Hillingdon Street,residential,50,False,True,81.926,"LINESTRING (170.5456209 -45.8444995, 170.5455758 -45.8445364, 170.5449706 -45.8450805)",,
150890307,Hillingdon Street,residential,50,False,False,31.427000000000003,"LINESTRING (170.5456209 -45.8444995, 170.5456329 -45.8444422, 170.5456246 -45.8443991, 170.5456037 -45.8443598, 170.5455776 -45.8443267, 170.5455283 -45.8442989, 170.5454579 -45.8442691)",,
"[115254298, 983804943]",Birchfield Avenue,residential,50,False,False,182.311,"LINESTRING (170.5419034 -45.845046, 170.5417075 -45.8449562, 170.5415948 -45.8449263, 170.5415706 -45.8449174, 170.541509 -45.8448946, 170.5414384 -45.8448513, 170.5413991 -45.8448273, 170.5403558 -45.8439389, 170.5402878 -45.843881)",,
"[115254298, 805252511]",Birchfield Avenue,residential,50,False,True,172.73899999999998,"LINESTRING (170.5419034 -45.845046, 170.5422507 -45.845205, 170.5423252 -45.8452391, 170.5424163 -45.8452858, 170.5424827 -45.8453243, 170.5425531 -45.8453727, 170.5426289 -45.8454283, 170.5427074 -45.84549, 170.5428247 -45.8455792, 170.5429602 -45.8456717, 170.5431097 -45.8457656, 170.5432297 -45.8458548, 170.5433444 -45.8459496, 170.5435174 -45.8461033)",,
"[983804932, 150890308]",Pleasant Place,residential,50,False,False,185.13,"LINESTRING (170.5419034 -45.845046, 170.5418199 -45.8451142, 170.5416769 -45.8455582, 170.5418641 -45.8456934, 170.5420727 -45.8458591, 170.5426806 -45.8463418, 170.542716 -45.8464072)",,
"[150890308, 983804932]",Pleasant Place,residential,50,False,True,185.13000000000002,"LINESTRING (170.542716 -45.8464072, 170.5426806 -45.8463418, 170.5420727 -45.8458591, 170.5418641 -45.8456934, 170.5416769 -45.8455582, 170.5418199 -45.8451142, 170.5419034 -45.845046)",,
48531683,Rhodes Terrace,residential,50,False,True,54.985,"LINESTRING (170.5373276 -45.8466467, 170.5373884 -45.8466107, 170.5377941 -45.8463703, 170.5378683 -45.8463263)",,
"[162559976, 162559977, 115254299]",Bonnington Street,residential,50,False,False,168.952,"LINESTRING (170.5404641 -45.8417262, 170.5405475 -45.8417057, 170.5407668 -45.8416745, 170.5410908 -45.8416814, 170.5413411 -45.8417027, 170.541466 -45.8417172, 170.5415565 -45.8417543, 170.5416278 -45.8417877, 170.5417523 -45.841873, 170.5419098 -45.8420018, 170.5419918 -45.8420828, 170.542051 -45.8421371, 170.5420884 -45.8421828, 170.5422428 -45.8423124)",,yes
19818840,Norwood Street,tertiary,50,False,True,240.65399999999997,"LINESTRING (170.5480347 -45.8399107, 170.5479188 -45.8399862, 170.5461487 -45.8411402, 170.5458697 -45.8413231, 170.5458412 -45.8413418, 170.545776 -45.8413959)",,
"[817233973, 817233974, 817233975]",Potters Road,residential,,False,True,84.019,"LINESTRING (170.5480347 -45.8399107, 170.5479938 -45.8398747, 170.5476889 -45.839606, 170.5476279 -45.8395532, 170.5473462 -45.8393271)",2,yes
"[115254298, 805252511]",Birchfield Avenue,residential,50,False,False,172.73899999999998,"LINESTRING (170.5435174 -45.8461033, 170.5433444 -45.8459496, 170.5432297 -45.8458548, 170.5431097 -45.8457656, 170.5429602 -45.8456717, 170.5428247 -45.8455792, 170.5427074 -45.84549, 170.5426289 -45.8454283, 170.5425531 -45.8453727, 170.5424827 -45.8453243, 170.5424163 -45.8452858, 170.5423252 -45.8452391, 170.5422507 -45.845205, 170.5419034 -45.845046)",,
"[817233973, 817233974, 817233975]",Potters Road,residential,,False,False,84.01899999999999,"LINESTRING (170.5473462 -45.8393271, 170.5476279 -45.8395532, 170.5476889 -45.839606, 170.5479938 -45.8398747, 170.5480347 -45.8399107)",2,yes
