osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry
40408932,False,2,SH 73,South Terrace,trunk,50,True,72.118,"LINESTRING (172.1089741 -43.4894988, 172.1098597 -43.4895873)"
26619812,False,2,,Ross Street,residential,50,True,141.12900000000002,"LINESTRING (172.1089741 -43.4894988, 172.1089599 -43.4895582, 172.1089375 -43.489607, 172.1089356 -43.4896105, 172.1089171 -43.4896394, 172.1088942 -43.4896629, 172.1088645 -43.4896866, 172.10883 -43.4897067, 172.1087164 -43.4897621, 172.1083057 -43.4899627, 172.1079336 -43.4901444, 172.1076534 -43.4902812)"
"[1038972811, 26619822]",False,2,,McMillan Street,tertiary,50,True,209.59199999999998,"LINESTRING (172.1089741 -43.4894988, 172.1089876 -43.4894287, 172.1090046 -43.4893362, 172.1090446 -43.4891306, 172.1090673 -43.4890182, 172.1090797 -43.4889513, 172.1091386 -43.4886523, 172.1091734 -43.4884716, 172.1092134 -43.4882451, 172.1092504 -43.4881192, 172.1093111 -43.4879959, 172.1093934 -43.4878815, 172.1094902 -43.4877537, 172.1095439 -43.4876785)"
"[1254882642, 819867861]",False,"['2', '3']",SH 73,South Terrace,trunk,50,False,285.53999999999996,"LINESTRING (172.1089741 -43.4894988, 172.1085821 -43.4894591, 172.1080958 -43.4894077, 172.1080516 -43.489404, 172.1078776 -43.4893824, 172.1076604 -43.4893498, 172.1076273 -43.4893419, 172.1075431 -43.4893217, 172.1074033 -43.4892809, 172.1072505 -43.4892276, 172.1070777 -43.4891607, 172.1067983 -43.4890213, 172.1065701 -43.4888944, 172.1064164 -43.4887924, 172.1062998 -43.4887108, 172.1061874 -43.4886151, 172.1060721 -43.4885017, 172.1059509 -43.4883814)"
759687982,True,1,,,primary_link,50,False,48.608000000000004,"LINESTRING (172.1059509 -43.4883814, 172.1057779 -43.4883213, 172.1056677 -43.4882967, 172.1056085 -43.4882897, 172.1055433 -43.4882915, 172.1053773 -43.4883187)"
"[1254882642, 819867861]",False,"['2', '3']",SH 73,South Terrace,trunk,50,True,285.54,"LINESTRING (172.1059509 -43.4883814, 172.1060721 -43.4885017, 172.1061874 -43.4886151, 172.1062998 -43.4887108, 172.1064164 -43.4887924, 172.1065701 -43.4888944, 172.1067983 -43.4890213, 172.1070777 -43.4891607, 172.1072505 -43.4892276, 172.1074033 -43.4892809, 172.1075431 -43.4893217, 172.1076273 -43.4893419, 172.1076604 -43.4893498, 172.1078776 -43.4893824, 172.1080516 -43.489404, 172.1080958 -43.4894077, 172.1085821 -43.4894591, 172.1089741 -43.4894988)"
819867862,False,2,SH 73,South Terrace,trunk,50,False,30.192,"LINESTRING (172.1059509 -43.4883814, 172.105764 -43.488181, 172.1057412 -43.4881565)"
819867864,False,3,SH 73,South Terrace,trunk,50,True,7.064,"LINESTRING (172.1056921 -43.4881039, 172.1057412 -43.4881565)"
"[1018647128, 400893360, 1264696263]",False,"['2', '3']",SH 73,West Coast Road,trunk,"['50', '100']",True,198.67899999999997,"LINESTRING (172.1056921 -43.4881039, 172.1054765 -43.4878797, 172.1050097 -43.4873616, 172.1043181 -43.4866212)"
"[400893360, 1018647128, 1264696263]",False,"['2', '3']",SH 73,West Coast Road,trunk,"['50', '100']",False,198.679,"LINESTRING (172.1043181 -43.4866212, 172.1050097 -43.4873616, 172.1054765 -43.4878797, 172.1056921 -43.4881039)"
1264696263,False,2,SH 73,West Coast Road,trunk,100,True,185.902,"LINESTRING (172.1043181 -43.4866212, 172.1033849 -43.4855786, 172.1030628 -43.4852192)"
26619812,False,2,,Ross Street,residential,50,False,141.129,"LINESTRING (172.1076534 -43.4902812, 172.1079336 -43.4901444, 172.1083057 -43.4899627, 172.1087164 -43.4897621, 172.10883 -43.4897067, 172.1088645 -43.4896866, 172.1088942 -43.4896629, 172.1089171 -43.4896394, 172.1089356 -43.4896105, 172.1089375 -43.489607, 172.1089599 -43.4895582, 172.1089741 -43.4894988)"
27919841,False,2,,Ross Street,residential,50,False,177.111,"LINESTRING (172.1076534 -43.4902812, 172.1076276 -43.4902933, 172.1074723 -43.4903662, 172.1066424 -43.4907557, 172.1065941 -43.4907873, 172.1065496 -43.490826, 172.1065347 -43.4908434, 172.1065188 -43.4908681, 172.1064951 -43.4909169, 172.1064695 -43.4910028, 172.1064093 -43.4912547, 172.1063673 -43.4914307)"
27919889,False,2,,Telegraph Road,residential,50,False,184.171,"LINESTRING (172.1076534 -43.4902812, 172.1077377 -43.4903738, 172.1083402 -43.4910352, 172.1087024 -43.4914329, 172.1088088 -43.4915852, 172.1088571 -43.4916843)"
