osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,junction,geometry
66260544,Ngaio Street,residential,False,False,74.975,,,50,,"LINESTRING (175.7757883 -37.8070436, 175.7761789 -37.8064441)"
66260544,Ngaio Street,residential,False,True,118.799,,,50,,"LINESTRING (175.7757883 -37.8070436, 175.7751652 -37.8079918)"
66260685,Manawa Street,residential,False,True,151.74500000000003,,,50,,"LINESTRING (175.7757883 -37.8070436, 175.7745648 -37.8065259, 175.7744023 -37.8064696, 175.7742448 -37.80644)"
66260544,Ngaio Street,residential,False,True,23.141,,,50,,"LINESTRING (175.7763034 -37.8062607, 175.7761789 -37.8064441)"
66260904,Pohutukawa Place,residential,False,True,136.392,,,,,"LINESTRING (175.7763034 -37.8062607, 175.7758999 -37.8060939, 175.7758053 -37.8060322, 175.77571 -37.80595, 175.7756026 -37.8058413, 175.7755641 -37.8057786, 175.7754079 -37.805345)"
66260544,Ngaio Street,residential,False,False,23.141,,,50,,"LINESTRING (175.7761789 -37.8064441, 175.7763034 -37.8062607)"
66260544,Ngaio Street,residential,False,True,74.975,,,50,,"LINESTRING (175.7761789 -37.8064441, 175.7757883 -37.8070436)"
66260493,Raupo Place,residential,False,False,130.996,,,,,"LINESTRING (175.7761789 -37.8064441, 175.7763085 -37.8065006, 175.7774257 -37.8069499, 175.7775148 -37.8069436)"
1148354482,Rawhiti Avenue,tertiary,False,True,71.602,,,,,"LINESTRING (175.7737338 -37.8074055, 175.7744551 -37.8077053)"
66260857,Tawari Street,residential,False,False,117.08500000000001,,,50,,"LINESTRING (175.7737338 -37.8074055, 175.7737816 -37.8073187, 175.7740881 -37.8068788, 175.7741508 -37.8067285, 175.7742448 -37.80644)"
1148354482,Rawhiti Avenue,tertiary,False,False,112.09100000000001,,,,,"LINESTRING (175.7737338 -37.8074055, 175.7726814 -37.8069688, 175.7726028 -37.806939)"
46040647,Rawhiti Avenue,tertiary,False,False,70.047,,,,,"LINESTRING (175.7751652 -37.8079918, 175.7744551 -37.8077053)"
46040647,Rawhiti Avenue,tertiary,False,True,162.811,,,,,"LINESTRING (175.7751652 -37.8079918, 175.776805 -37.808674)"
66260544,Ngaio Street,residential,False,False,118.799,,,50,,"LINESTRING (175.7751652 -37.8079918, 175.7757883 -37.8070436)"
46040647,Rawhiti Avenue,tertiary,False,False,63.928,,,,,"LINESTRING (175.7774515 -37.8089379, 175.776805 -37.808674)"
66260521,Karaka Street,residential,False,False,99.104,,,,,"LINESTRING (175.7774515 -37.8089379, 175.7779812 -37.808151)"
46040647,Rawhiti Avenue,tertiary,False,True,75.91,,,,,"LINESTRING (175.7774515 -37.8089379, 175.7781181 -37.8092288, 175.7781792 -37.8092557, 175.7782095 -37.8092652)"
1148354482,Rawhiti Avenue,tertiary,False,False,127.173,,,,,"LINESTRING (175.7726028 -37.806939, 175.7722296 -37.8067866, 175.7713186 -37.8064112)"
1148354482,Rawhiti Avenue,tertiary,False,True,112.09100000000001,,,,,"LINESTRING (175.7726028 -37.806939, 175.7726814 -37.8069688, 175.7737338 -37.8074055)"
1148354482,Rawhiti Avenue,tertiary,False,False,51.31,,,,,"LINESTRING (175.7713186 -37.8064112, 175.7708046 -37.8061921)"
66260528,Gordon Terrace,residential,False,False,152.38,,,,,"LINESTRING (175.7713186 -37.8064112, 175.77163 -37.80591, 175.7716797 -37.8058193, 175.7717064 -37.8057281, 175.7717092 -37.8056299, 175.7716989 -37.8055601, 175.7715283 -37.8051296)"
1148354482,Rawhiti Avenue,tertiary,False,True,127.173,,,,,"LINESTRING (175.7713186 -37.8064112, 175.7722296 -37.8067866, 175.7726028 -37.806939)"
137483627,Peria Road,tertiary,True,False,57.641000000000005,,,,,"LINESTRING (175.7694176 -37.8081172, 175.7690349 -37.8079636, 175.7688503 -37.8078594)"
774884329,,tertiary_link,True,False,29.131,,,,,"LINESTRING (175.7694176 -37.8081172, 175.7693878 -37.8080546, 175.7694041 -37.8079968, 175.7694468 -37.8079598, 175.7695498 -37.8079326)"
66260505,Ratcliffe Street,residential,False,True,160.862,,,,,"LINESTRING (175.7703319 -37.8061998, 175.7692314 -37.8064692, 175.7690459 -37.8065502, 175.7689472 -37.8066119, 175.7688295 -37.8067049, 175.7687311 -37.8068189)"
142230804,Waharoa Road West,primary,False,False,224.739,2,SH 27,50,,"LINESTRING (175.7703319 -37.8061998, 175.7706313 -37.8069739, 175.7707961 -37.8074434, 175.7708777 -37.807687, 175.7708888 -37.8077292, 175.7708967 -37.8077718, 175.7709012 -37.8078147, 175.7709024 -37.8078578, 175.7709003 -37.8079008, 175.7708948 -37.8079436, 175.770886 -37.8079861, 175.7708739 -37.8080281, 175.7708585 -37.8080695, 175.7708232 -37.8081496)"
"[142230801, 142230804]",Waharoa Road West,primary,False,True,96.15299999999999,2,SH 27,"['70', '50']",,"LINESTRING (175.7703319 -37.8061998, 175.7702661 -37.8060255, 175.7700151 -37.8053721)"
93553408,Vosper Street,residential,False,True,15.911,,,,,"LINESTRING (175.7770332 -37.8110517, 175.7769426 -37.8111756)"
93554161,Broadway,primary,True,False,40.431,1,SH 24,50,,"LINESTRING (175.7770332 -37.8110517, 175.7774415 -37.8112195)"
93553408,Vosper Street,residential,False,False,223.92,,,,,"LINESTRING (175.7770332 -37.8110517, 175.7772001 -37.8107982, 175.7782095 -37.8092652)"
46040647,Rawhiti Avenue,tertiary,False,False,75.91,,,,,"LINESTRING (175.7782095 -37.8092652, 175.7781792 -37.8092557, 175.7781181 -37.8092288, 175.7774515 -37.8089379)"
93553408,Vosper Street,residential,False,True,223.92,,,,,"LINESTRING (175.7782095 -37.8092652, 175.7772001 -37.8107982, 175.7770332 -37.8110517)"
1148129317,Broadway,primary,True,False,24.816,1,SH 24,50,,"LINESTRING (175.775723 -37.8105113, 175.7759726 -37.8106158)"
93553432,Broadway,primary,True,False,7.998,1,SH 24,50,,"LINESTRING (175.7785444 -37.8118413, 175.7784637 -37.811808)"
93554218,Hohaia Street,residential,False,True,227.631,,,,,"LINESTRING (175.7785444 -37.8118413, 175.7773384 -37.8136532)"
93553429,Rewa Street,unclassified,False,False,114.348,,,,,"LINESTRING (175.7727401 -37.8080894, 175.7738819 -37.8085831)"
46040647,Rawhiti Avenue,tertiary,False,False,162.811,,,,,"LINESTRING (175.776805 -37.808674, 175.7751652 -37.8079918)"
46040647,Rawhiti Avenue,tertiary,False,True,63.928,,,,,"LINESTRING (175.776805 -37.808674, 175.7774515 -37.8089379)"
93553423,Miro Street,residential,False,True,115.484,,,,,"LINESTRING (175.776805 -37.808674, 175.7761869 -37.8095906)"
1148129318,Tainui Street,unclassified,False,False,41.61,,,,,"LINESTRING (175.7721866 -37.8138731, 175.7723925 -37.8135361)"
876021245,Arawa Street,unclassified,True,False,62.678000000000004,,,,,"LINESTRING (175.7721866 -37.8138731, 175.7721572 -37.8137842, 175.7721497 -37.8137385, 175.7721376 -37.8133129)"
590729318,Tainui Street,unclassified,False,False,15.129,,,,,"LINESTRING (175.7745539 -37.8101767, 175.7746319 -37.8100554)"
93553432,Broadway,primary,True,False,122.021,1,SH 24,50,,"LINESTRING (175.7745539 -37.8101767, 175.7734063 -37.8097045, 175.7733246 -37.8096661)"
590729318,Tainui Street,unclassified,False,True,228.77499999999998,,,,,"LINESTRING (175.7745539 -37.8101767, 175.7745048 -37.8102529, 175.7742417 -37.8106619, 175.7738283 -37.8113044, 175.7733739 -37.8120108)"
46040648,Arawa Street,unclassified,False,True,7.086,,,,,"LINESTRING (175.7738466 -37.8086404, 175.7738819 -37.8085831)"
93553406,Gouk Street,unclassified,False,True,231.157,,,,,"LINESTRING (175.7738466 -37.8086404, 175.7761869 -37.8095906)"
46040648,Arawa Street,unclassified,False,False,102.776,,,,,"LINESTRING (175.7738466 -37.8086404, 175.7733382 -37.8094238, 175.7733134 -37.8094631)"
93553406,Gouk Street,unclassified,False,False,231.157,,,,,"LINESTRING (175.7761869 -37.8095906, 175.7738466 -37.8086404)"
93553423,Miro Street,residential,False,False,115.484,,,,,"LINESTRING (175.7761869 -37.8095906, 175.776805 -37.808674)"
93553423,Miro Street,residential,False,True,91.372,,,,,"LINESTRING (175.7761869 -37.8095906, 175.7756978 -37.8103158)"
"[142230801, 142230804]",Waharoa Road West,primary,False,False,96.15299999999999,2,SH 27,"['70', '50']",,"LINESTRING (175.7700151 -37.8053721, 175.7702661 -37.8060255, 175.7703319 -37.8061998)"
590729318,Tainui Street,unclassified,False,True,15.129,,,,,"LINESTRING (175.7746319 -37.8100554, 175.7745539 -37.8101767)"
1148129317,Broadway,primary,True,False,82.635,1,SH 24,50,,"LINESTRING (175.7746319 -37.8100554, 175.7754623 -37.8104045)"
93553408,Vosper Street,residential,False,False,15.911,,,,,"LINESTRING (175.7769426 -37.8111756, 175.7770332 -37.8110517)"
93553432,Broadway,primary,True,False,104.31,1,SH 24,50,,"LINESTRING (175.7769426 -37.8111756, 175.7758873 -37.8107456)"
93554161,Broadway,primary,True,False,10.835,1,SH 24,50,,"LINESTRING (175.7786298 -37.8117078, 175.7787392 -37.8117528)"
93554181,Broadway,primary,True,False,96.52,1,SH 24,50,,"LINESTRING (175.7731486 -37.8095997, 175.7721713 -37.8092031)"
1148354477,,primary,True,False,16.21,1,SH 24,50,roundabout,"LINESTRING (175.7731486 -37.8095997, 175.7731419 -37.809571, 175.7731452 -37.809542, 175.7731583 -37.8095148, 175.7731712 -37.809501, 175.7731803 -37.8094913, 175.7732095 -37.8094735)"
1155686598,,primary,True,False,9.73,1,SH 24,50,roundabout,"LINESTRING (175.7733246 -37.8096661, 175.7732979 -37.8096717, 175.7732702 -37.8096728, 175.7732428 -37.8096695, 175.7732169 -37.8096618)"
93554201,Browne Street,residential,False,True,158.027,,,,,"LINESTRING (175.7693553 -37.811633, 175.7689915 -37.8130248)"
93554245,Elizabeth Street,residential,False,True,54.734,,,,,"LINESTRING (175.7693553 -37.811633, 175.7687366 -37.8115749)"
93554245,Elizabeth Street,residential,False,False,109.008,,,,,"LINESTRING (175.7693553 -37.811633, 175.7698601 -37.8116652, 175.7705369 -37.8116687, 175.7705945 -37.8116674)"
46040648,Arawa Street,unclassified,False,True,102.776,,,,,"LINESTRING (175.7733134 -37.8094631, 175.7733382 -37.8094238, 175.7738466 -37.8086404)"
93554172,,primary,True,False,13.781,1,SH 24,50,roundabout,"LINESTRING (175.7733134 -37.8094631, 175.7733424 -37.8094725, 175.773368 -37.8094869, 175.7733886 -37.8095056, 175.7734032 -37.8095275, 175.7734111 -37.8095515)"
"[1148354480, 1148354481, 1148354478, 1148354479]",,primary,True,False,9.433,1,SH 24,50,roundabout,"LINESTRING (175.7732095 -37.8094735, 175.7732339 -37.8094648, 175.7732601 -37.80946, 175.773287 -37.8094595, 175.7733134 -37.8094631)"
93554166,Huia Street,residential,False,False,127.261,,,,,"LINESTRING (175.7741495 -37.8134241, 175.775441 -37.8139426)"
93554221,Meura Street,residential,False,False,108.29,,,,,"LINESTRING (175.7741495 -37.8134241, 175.7747144 -37.8125585)"
93554189,Arawa Street,unclassified,False,True,53.079,,,,,"LINESTRING (175.7721284 -37.811009, 175.7721131 -37.8114862)"
590729314,Hetana Street,unclassified,True,False,200.84500000000003,,,,,"LINESTRING (175.7721284 -37.811009, 175.7721303 -37.8108225, 175.7721466 -37.8102811, 175.7721533 -37.8100565, 175.7721643 -37.8095321, 175.7721704 -37.8092438, 175.7721713 -37.8092031)"
590729315,Arawa Street,unclassified,False,False,186.368,,,,,"LINESTRING (175.7721284 -37.811009, 175.7722609 -37.8110076, 175.7723627 -37.8109812, 175.7724324 -37.8109295, 175.7728036 -37.8103338, 175.7731891 -37.8097016, 175.7732169 -37.8096618)"
93554236,Comber Street,residential,False,True,181.27,,,,,"LINESTRING (175.7687366 -37.8115749, 175.7687355 -37.8099447)"
93554245,Elizabeth Street,residential,False,False,54.734,,,,,"LINESTRING (175.7687366 -37.8115749, 175.7693553 -37.811633)"
93554189,Arawa Street,unclassified,False,False,203.136,,,,,"LINESTRING (175.7721376 -37.8133129, 175.7721176 -37.8115731, 175.7721131 -37.8114862)"
93554189,Arawa Street,unclassified,False,True,34.760999999999996,,,,,"LINESTRING (175.7721376 -37.8133129, 175.7721918 -37.8134142, 175.7722292 -37.8134532, 175.7722775 -37.8134835, 175.7723925 -37.8135361)"
93554162,Tui Street,unclassified,False,False,132.575,,,,,"LINESTRING (175.7733739 -37.8120108, 175.7747144 -37.8125585)"
93554162,Tui Street,unclassified,False,True,125.18,,,,,"LINESTRING (175.7733739 -37.8120108, 175.7721131 -37.8114862)"
590729318,Tainui Street,unclassified,False,True,190.26,,,,,"LINESTRING (175.7733739 -37.8120108, 175.7723925 -37.8135361)"
590729318,Tainui Street,unclassified,False,False,228.775,,,,,"LINESTRING (175.7733739 -37.8120108, 175.7738283 -37.8113044, 175.7742417 -37.8106619, 175.7745048 -37.8102529, 175.7745539 -37.8101767)"
93554162,Tui Street,unclassified,False,False,125.18,,,,,"LINESTRING (175.7721131 -37.8114862, 175.7733739 -37.8120108)"
93554189,Arawa Street,unclassified,False,False,53.079,,,,,"LINESTRING (175.7721131 -37.8114862, 175.7721284 -37.811009)"
93554189,Arawa Street,unclassified,False,True,203.136,,,,,"LINESTRING (175.7721131 -37.8114862, 175.7721176 -37.8115731, 175.7721376 -37.8133129)"
93554238,Short Street,residential,False,False,94.611,,,,,"LINESTRING (175.7677847 -37.8095451, 175.7687355 -37.8099447)"
93556003,Smith Street,residential,False,False,66.349,,,,,"LINESTRING (175.7677847 -37.8095451, 175.7681222 -37.8090113)"
93554221,Meura Street,residential,False,True,16.262,,,,,"LINESTRING (175.7759726 -37.8106158, 175.7758873 -37.8107456)"
93554161,Broadway,primary,True,False,105.025,1,SH 24,50,,"LINESTRING (175.7759726 -37.8106158, 175.7766071 -37.8108766, 175.7770332 -37.8110517)"
1148129316,Broadway,primary,True,False,121.002,1,SH 24,50,,"LINESTRING (175.7734111 -37.8095515, 175.7746319 -37.8100554)"
93554172,,primary,True,False,15.989999999999998,1,SH 24,50,roundabout,"LINESTRING (175.7734111 -37.8095515, 175.7734118 -37.8095754, 175.7734058 -37.8095989, 175.7733933 -37.8096208, 175.7733749 -37.8096399, 175.7733517 -37.8096552, 175.7733246 -37.8096661)"
93556003,Smith Street,residential,False,True,66.349,,,,,"LINESTRING (175.7681222 -37.8090113, 175.7677847 -37.8095451)"
93556003,Smith Street,residential,False,False,143.17000000000002,,,,,"LINESTRING (175.7681222 -37.8090113, 175.768821 -37.8079075, 175.7688503 -37.8078594)"
93554218,Hohaia Street,residential,False,False,227.631,,,,,"LINESTRING (175.7773384 -37.8136532, 175.7785444 -37.8118413)"
93556003,Smith Street,residential,False,True,143.17000000000002,,,,,"LINESTRING (175.7688503 -37.8078594, 175.768821 -37.8079075, 175.7681222 -37.8090113)"
137483628,Peria Road,tertiary,True,False,62.407,,,,,"LINESTRING (175.7688503 -37.8078594, 175.7690278 -37.8078925, 175.7692367 -37.8078898, 175.7693412 -37.8078933, 175.7694498 -37.8079128, 175.7695498 -37.8079326)"
590907179,Broadway,primary,True,False,66.779,2,SH 24,50,,"LINESTRING (175.7721713 -37.8092031, 175.7714991 -37.8089227)"
93554196,Hetana Street,unclassified,False,True,16.595,,,,,"LINESTRING (175.7721713 -37.8092031, 175.772187 -37.8091606, 175.772213 -37.8090898, 175.7722241 -37.8090598)"
93554196,Hetana Street,unclassified,False,False,16.595,,,,,"LINESTRING (175.7722241 -37.8090598, 175.772213 -37.8090898, 175.772187 -37.8091606, 175.7721713 -37.8092031)"
774884336,Broadway,primary,True,False,98.12700000000001,1,SH 24,50,,"LINESTRING (175.7722241 -37.8090598, 175.7731663 -37.8094458, 175.7732095 -37.8094735)"
93554236,Comber Street,residential,False,False,181.27,,,,,"LINESTRING (175.7687355 -37.8099447, 175.7687366 -37.8115749)"
93554238,Short Street,residential,False,True,94.611,,,,,"LINESTRING (175.7687355 -37.8099447, 175.7677847 -37.8095451)"
93554238,Short Street,residential,False,False,163.01600000000002,,,,,"LINESTRING (175.7687355 -37.8099447, 175.7705343 -37.8099519, 175.7705911 -37.8099521)"
93554166,Huia Street,residential,False,True,127.261,,,,,"LINESTRING (175.775441 -37.8139426, 175.7741495 -37.8134241)"
93553432,Broadway,primary,True,False,133.128,1,SH 24,50,,"LINESTRING (175.7758873 -37.8107456, 175.7745539 -37.8101767)"
93554221,Meura Street,residential,False,False,16.262,,,,,"LINESTRING (175.7758873 -37.8107456, 175.7759726 -37.8106158)"
93554221,Meura Street,residential,False,True,226.392,,,,,"LINESTRING (175.7758873 -37.8107456, 175.7747144 -37.8125585)"
1148129314,Firth Street,primary,False,False,190.733,2,SH 27,50,,"LINESTRING (175.7705945 -37.8116674, 175.7705911 -37.8099521)"
93554245,Elizabeth Street,residential,False,True,109.00800000000001,,,,,"LINESTRING (175.7705945 -37.8116674, 175.7705369 -37.8116687, 175.7698601 -37.8116652, 175.7693553 -37.811633)"
590729318,Tainui Street,unclassified,False,False,190.26,,,,,"LINESTRING (175.7723925 -37.8135361, 175.7733739 -37.8120108)"
1148129318,Tainui Street,unclassified,False,True,41.61,,,,,"LINESTRING (175.7723925 -37.8135361, 175.7721866 -37.8138731)"
93554189,Arawa Street,unclassified,False,False,34.760999999999996,,,,,"LINESTRING (175.7723925 -37.8135361, 175.7722775 -37.8134835, 175.7722292 -37.8134532, 175.7721918 -37.8134142, 175.7721376 -37.8133129)"
93554201,Browne Street,residential,False,False,158.027,,,,,"LINESTRING (175.7689915 -37.8130248, 175.7693553 -37.811633)"
1148129314,Firth Street,primary,False,False,123.085,2,SH 27,50,,"LINESTRING (175.7705911 -37.8099521, 175.7705806 -37.8088452)"
1148129314,Firth Street,primary,False,True,190.733,2,SH 27,50,,"LINESTRING (175.7705911 -37.8099521, 175.7705945 -37.8116674)"
93554238,Short Street,residential,False,True,163.01600000000002,,,,,"LINESTRING (175.7705911 -37.8099521, 175.7705343 -37.8099519, 175.7687355 -37.8099447)"
774884334,Broadway,primary,True,False,69.0,2,SH 24,50,,"LINESTRING (175.7714991 -37.8089227, 175.771262 -37.8088234, 175.7708594 -37.8086681, 175.7707981 -37.808643)"
774884335,Waharoa Road East,tertiary,False,True,17.73,,,,,"LINESTRING (175.7714991 -37.8089227, 175.7715093 -37.8088925, 175.7715368 -37.8088106, 175.7715509 -37.8087686)"
774884333,,primary,True,False,10.083,1,SH 27,50,roundabout,"LINESTRING (175.7705784 -37.8086177, 175.7705523 -37.8085956, 175.7705319 -37.80857, 175.7705179 -37.8085419)"
983377416,,primary,True,False,13.931000000000001,1,SH 27,50,roundabout,"LINESTRING (175.7707052 -37.8083379, 175.7707463 -37.8083391, 175.770784 -37.808348, 175.7708191 -37.8083616, 175.7708502 -37.8083802)"
983377421,Waharoa Road West,primary,True,False,23.46,1,SH 27,50,,"LINESTRING (175.7707052 -37.8083379, 175.7707735 -37.8082086, 175.7708232 -37.8081496)"
818601209,,primary,True,False,9.08,1,SH 27,50,roundabout,"LINESTRING (175.7706072 -37.8083612, 175.770638 -37.808349, 175.770671 -37.8083412, 175.7707052 -37.8083379)"
137483627,Peria Road,tertiary,True,False,107.582,,,,,"LINESTRING (175.7705179 -37.8085419, 175.7694176 -37.8081172)"
47785334,,primary,True,False,23.127,1,SH 27,50,roundabout,"LINESTRING (175.7705179 -37.8085419, 175.7705105 -37.8085077, 175.7705125 -37.8084731, 175.770524 -37.8084396, 175.7705443 -37.8084089, 175.7705724 -37.8083823, 175.7706072 -37.8083612)"
590729315,Arawa Street,unclassified,False,True,186.368,,,,,"LINESTRING (175.7732169 -37.8096618, 175.7731891 -37.8097016, 175.7728036 -37.8103338, 175.7724324 -37.8109295, 175.7723627 -37.8109812, 175.7722609 -37.8110076, 175.7721284 -37.811009)"
1155686598,,primary,True,False,9.377,1,SH 24,50,roundabout,"LINESTRING (175.7732169 -37.8096618, 175.7731943 -37.8096507, 175.7731749 -37.8096362, 175.7731595 -37.809619, 175.7731486 -37.8095997)"
137483628,Peria Road,tertiary,True,False,104.52499999999999,,,,,"LINESTRING (175.7695498 -37.8079326, 175.7705186 -37.8083108, 175.7706072 -37.8083612)"
93554162,Tui Street,unclassified,False,True,132.575,,,,,"LINESTRING (175.7747144 -37.8125585, 175.7733739 -37.8120108)"
93554221,Meura Street,residential,False,False,226.392,,,,,"LINESTRING (175.7747144 -37.8125585, 175.7758873 -37.8107456)"
93554221,Meura Street,residential,False,True,108.29,,,,,"LINESTRING (175.7747144 -37.8125585, 175.7741495 -37.8134241)"
66260904,Pohutukawa Place,residential,False,False,87.71300000000001,,,,,"LINESTRING (175.7754079 -37.805345, 175.7757467 -37.8052571, 175.77578 -37.8052319, 175.775801 -37.8052007, 175.7757911 -37.8051748, 175.775743 -37.8051697, 175.775441 -37.8052397, 175.77539 -37.80529, 175.7754079 -37.805345)"
66260904,Pohutukawa Place,residential,False,True,87.71300000000001,,,,,"LINESTRING (175.7754079 -37.805345, 175.77539 -37.80529, 175.775441 -37.8052397, 175.775743 -37.8051697, 175.7757911 -37.8051748, 175.775801 -37.8052007, 175.77578 -37.8052319, 175.7757467 -37.8052571, 175.7754079 -37.805345)"
66260904,Pohutukawa Place,residential,False,False,136.392,,,,,"LINESTRING (175.7754079 -37.805345, 175.7755641 -37.8057786, 175.7756026 -37.8058413, 175.77571 -37.80595, 175.7758053 -37.8060322, 175.7758999 -37.8060939, 175.7763034 -37.8062607)"
46040648,Arawa Street,unclassified,False,False,7.086,,,,,"LINESTRING (175.7738819 -37.8085831, 175.7738466 -37.8086404)"
46040648,Arawa Street,unclassified,False,True,109.831,,,,,"LINESTRING (175.7738819 -37.8085831, 175.7744551 -37.8077053)"
93553429,Rewa Street,unclassified,False,True,114.348,,,,,"LINESTRING (175.7738819 -37.8085831, 175.7727401 -37.8080894)"
93554161,Broadway,primary,True,False,14.087,1,SH 24,50,,"LINESTRING (175.7774415 -37.8112195, 175.7775838 -37.8112779)"
93554161,Broadway,primary,True,False,96.617,1,SH 24,50,,"LINESTRING (175.7775838 -37.8112779, 175.7785595 -37.8116789)"
341740957,,primary,True,False,16.164,1,SH 24,,,"LINESTRING (175.7775838 -37.8112779, 175.7774985 -37.8114067)"
93553432,Broadway,primary,True,False,41.187,1,SH 24,50,,"LINESTRING (175.7773575 -37.8113481, 175.7769426 -37.8111756)"
341740956,,primary,True,False,16.091,1,SH 24,,,"LINESTRING (175.7773575 -37.8113481, 175.7774415 -37.8112195)"
93553432,Broadway,primary,True,False,13.996,1,SH 24,50,,"LINESTRING (175.7774985 -37.8114067, 175.7773575 -37.8113481)"
93554161,Broadway,primary,True,False,6.962,1,SH 24,50,,"LINESTRING (175.7785595 -37.8116789, 175.7786298 -37.8117078)"
341740958,,primary,True,False,17.865000000000002,1,SH 24,,,"LINESTRING (175.7787392 -37.8117528, 175.7787389 -37.8118178, 175.7787287 -37.811834, 175.7786605 -37.8118898)"
93553432,Broadway,primary,True,False,95.815,1,SH 24,50,,"LINESTRING (175.7784637 -37.811808, 175.7774985 -37.8114067)"
341740959,,primary,True,False,18.624,1,SH 24,,,"LINESTRING (175.7784637 -37.811808, 175.7784549 -37.8117693, 175.7784869 -37.8117137, 175.7785595 -37.8116789)"
93553432,Broadway,primary,True,False,11.537,1,SH 24,50,,"LINESTRING (175.7786605 -37.8118898, 175.7785444 -37.8118413)"
142230804,Waharoa Road West,primary,False,True,224.73899999999998,2,SH 27,50,,"LINESTRING (175.7708232 -37.8081496, 175.7708585 -37.8080695, 175.7708739 -37.8080281, 175.770886 -37.8079861, 175.7708948 -37.8079436, 175.7709003 -37.8079008, 175.7709024 -37.8078578, 175.7709012 -37.8078147, 175.7708967 -37.8077718, 175.7708888 -37.8077292, 175.7708777 -37.807687, 175.7707961 -37.8074434, 175.7706313 -37.8069739, 175.7703319 -37.8061998)"
983377419,Waharoa Road West,primary,True,False,25.939,1,SH 27,50,,"LINESTRING (175.7708232 -37.8081496, 175.7708444 -37.8082157, 175.7708558 -37.8083031, 175.7708502 -37.8083802)"
1148129314,Firth Street,primary,False,True,123.085,2,SH 27,50,,"LINESTRING (175.7705806 -37.8088452, 175.7705911 -37.8099521)"
983377418,Firth Street,primary,True,False,25.704,1,SH 27,50,,"LINESTRING (175.7705806 -37.8088452, 175.7705566 -37.808673, 175.7705784 -37.8086177)"
