osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes,ref
88974676,Bath Street,tertiary,False,True,337.724,"LINESTRING (175.2859681 -40.6241107, 175.2872122 -40.624658, 175.2875743 -40.6248156, 175.2881634 -40.6250719, 175.2894363 -40.6256258)",,,,
555055154,,tertiary,True,False,13.217,"LINESTRING (175.2859681 -40.6241107, 175.2859562 -40.624125, 175.2859399 -40.6241367, 175.2859203 -40.6241449, 175.2858987 -40.6241492, 175.2858763 -40.6241493, 175.2858546 -40.6241452, 175.2858349 -40.6241371)",50,roundabout,,
138544320,Cambridge Street,tertiary,False,False,110.698,"LINESTRING (175.2880676 -40.62261, 175.2872652 -40.6233975)",50,,,
138544332,,secondary,True,False,18.672,"LINESTRING (175.2880676 -40.62261, 175.2880358 -40.6225756, 175.2880217 -40.6225369, 175.2880237 -40.6225018, 175.2880497 -40.6224552)",50,roundabout,2,
133580840,Cambridge Street,tertiary,False,False,121.099,"LINESTRING (175.2909032 -40.6198928, 175.290018 -40.6207499)",50,,,
133580840,Cambridge Street,tertiary,False,True,121.099,"LINESTRING (175.2909032 -40.6198928, 175.2917944 -40.6190393)",50,,,
138544320,Cambridge Street,tertiary,False,False,17.953,"LINESTRING (175.2860628 -40.6238951, 175.2859405 -40.6240272)",50,,,
138544320,Cambridge Street,tertiary,False,True,116.628,"LINESTRING (175.2860628 -40.6238951, 175.286275 -40.6238069, 175.2869487 -40.6235926, 175.2871638 -40.6234777, 175.2872652 -40.6233975)",50,,,
94446902,Winchester Street,residential,False,True,125.369,"LINESTRING (175.2908763 -40.6236744, 175.290826 -40.623742, 175.2901467 -40.6246565)",,,,
94446911,Winchester Street,residential,False,False,124.94300000000001,"LINESTRING (175.2908763 -40.6236744, 175.2909259 -40.6236073, 175.2916003 -40.6226943)",,,,
159458554,Queen Street East,secondary,False,False,248.217,"LINESTRING (175.2908763 -40.6236744, 175.2908079 -40.6236605, 175.2906982 -40.6236139, 175.2906003 -40.6235547, 175.288332 -40.6225605)",50,,2,
159458554,Queen Street East,secondary,False,True,112.91400000000002,"LINESTRING (175.2908763 -40.6236744, 175.2909538 -40.6236887, 175.2910735 -40.6237406, 175.29159 -40.6239866, 175.2920358 -40.6241754)",50,,2,
159458556,Queen Street West,secondary,False,True,199.64400000000003,"LINESTRING (175.2818698 -40.6198298, 175.2819167 -40.6198501, 175.2829221 -40.6202857, 175.2832797 -40.6204402, 175.2834804 -40.6205269, 175.2835282 -40.6205476, 175.2839248 -40.6207189)",,,,
297607994,,tertiary,True,False,17.311,"LINESTRING (175.2818698 -40.6198298, 175.2818456 -40.619855, 175.2818119 -40.6198728, 175.2817725 -40.6198813, 175.2817316 -40.6198798, 175.2816935 -40.6198682)",,roundabout,,
1178287245,Oxford Street,trunk,False,False,250.042,"LINESTRING (175.2847898 -40.6236391, 175.2865983 -40.621858)",50,,2,SH 1
88974672,Oxford Street,trunk,False,True,141.339,"LINESTRING (175.2847898 -40.6236391, 175.284268 -40.6241651, 175.2837824 -40.6246545)",50,,2,SH 1
164535413,Bath Street,tertiary,False,False,211.91199999999998,"LINESTRING (175.2847898 -40.6236391, 175.2841553 -40.6233524, 175.284062 -40.62331, 175.283801 -40.6231881, 175.2836841 -40.6231382, 175.2835989 -40.6230995, 175.2826235 -40.6226758)",50,,,
1178287246,Bath Street,tertiary,False,True,75.361,"LINESTRING (175.2847898 -40.6236391, 175.2854305 -40.6238816, 175.2855848 -40.6239474)",50,,,
1178287244,Oxford Street,trunk,False,False,130.64,"LINESTRING (175.2865983 -40.621858, 175.2875378 -40.6209243)",50,,2,SH 1
1178287245,Oxford Street,trunk,False,True,250.042,"LINESTRING (175.2865983 -40.621858, 175.2847898 -40.6236391)",50,,2,SH 1
"[643908677, 138544326]",Queen Street East,secondary,False,True,139.35399999999998,"LINESTRING (175.2865983 -40.621858, 175.2871659 -40.6220915, 175.2872346 -40.6221198, 175.2873921 -40.6221908, 175.2880497 -40.6224552)",50,,"['4', '5']",
159458563,Queen Street West,secondary,False,False,108.256,"LINESTRING (175.2865983 -40.621858, 175.2859946 -40.6215973, 175.2854835 -40.6213765)",,,,
94446902,Winchester Street,residential,False,False,123.334,"LINESTRING (175.2894363 -40.6256258, 175.2901467 -40.6246565)",,,,
94446902,Winchester Street,residential,False,True,76.893,"LINESTRING (175.2894363 -40.6256258, 175.2890069 -40.6262357)",,,,
88974676,Bath Street,tertiary,False,False,337.724,"LINESTRING (175.2894363 -40.6256258, 175.2881634 -40.6250719, 175.2875743 -40.6248156, 175.2872122 -40.624658, 175.2859681 -40.6241107)",,,,
94446902,Winchester Street,residential,False,True,123.334,"LINESTRING (175.2901467 -40.6246565, 175.2894363 -40.6256258)",,,,
94701724,Kent Street,residential,False,True,105.621,"LINESTRING (175.2901467 -40.6246565, 175.2912344 -40.6251263)",,,,
94446902,Winchester Street,residential,False,False,125.369,"LINESTRING (175.2901467 -40.6246565, 175.290826 -40.623742, 175.2908763 -40.6236744)",,,,
94448151,Kent Street,residential,False,False,280.606,"LINESTRING (175.2901467 -40.6246565, 175.2886696 -40.6240111, 175.2881675 -40.6237918, 175.2872652 -40.6233975)",,,,
159458554,Queen Street East,secondary,False,False,112.914,"LINESTRING (175.2920358 -40.6241754, 175.29159 -40.6239866, 175.2910735 -40.6237406, 175.2909538 -40.6236887, 175.2908763 -40.6236744)",50,,2,
94446893,Manchester Street,residential,False,False,241.289,"LINESTRING (175.2891327 -40.6215985, 175.2916003 -40.6226943)",,,,
133580840,Cambridge Street,tertiary,False,False,117.285,"LINESTRING (175.2891327 -40.6215985, 175.2882652 -40.6224225)",50,,,
133580840,Cambridge Street,tertiary,False,True,120.361,"LINESTRING (175.2891327 -40.6215985, 175.290018 -40.6207499)",50,,,
94446893,Manchester Street,residential,False,True,241.289,"LINESTRING (175.2916003 -40.6226943, 175.2891327 -40.6215985)",,,,
94446911,Winchester Street,residential,False,False,121.128,"LINESTRING (175.2916003 -40.6226943, 175.2923007 -40.6217435)",,,,
94446911,Winchester Street,residential,False,True,124.94300000000001,"LINESTRING (175.2916003 -40.6226943, 175.2909259 -40.6236073, 175.2908763 -40.6236744)",,,,
1178287244,Oxford Street,trunk,False,True,122.73,"LINESTRING (175.2911476 -40.6175204, 175.2905224 -40.6180949, 175.290427 -40.618179, 175.2903359 -40.6182277, 175.2902003 -40.6183541)",50,,2,SH 1
138544320,Cambridge Street,tertiary,False,True,110.698,"LINESTRING (175.2872652 -40.6233975, 175.2880676 -40.62261)",50,,,
94448151,Kent Street,residential,False,True,280.606,"LINESTRING (175.2872652 -40.6233975, 175.2881675 -40.6237918, 175.2886696 -40.6240111, 175.2901467 -40.6246565)",,,,
138544320,Cambridge Street,tertiary,False,False,116.628,"LINESTRING (175.2872652 -40.6233975, 175.2871638 -40.6234777, 175.2869487 -40.6235926, 175.286275 -40.6238069, 175.2860628 -40.6238951)",50,,,
133580840,Cambridge Street,tertiary,False,False,121.099,"LINESTRING (175.2917944 -40.6190393, 175.2909032 -40.6198928)",50,,,
175669598,Lincoln Place,residential,False,False,99.078,"LINESTRING (175.285741 -40.6255507, 175.2848016 -40.6250163)",,,,
133580843,Cambridge Street,tertiary,False,True,63.074,"LINESTRING (175.2848016 -40.6250163, 175.2843378 -40.6254611)",50,,,
175669598,Lincoln Place,residential,False,True,99.078,"LINESTRING (175.2848016 -40.6250163, 175.285741 -40.6255507)",,,,
133580843,Cambridge Street,tertiary,False,False,131.797,"LINESTRING (175.2848016 -40.6250163, 175.2854914 -40.6243489, 175.2856279 -40.6242472, 175.2858349 -40.6241371)",50,,,
94698945,Devon Street,residential,False,True,166.351,"LINESTRING (175.2893427 -40.6192115, 175.2890415 -40.6190911, 175.2886729 -40.6189437, 175.2876933 -40.6185227, 175.2876166 -40.6184897)",,,,
1178287244,Oxford Street,trunk,False,False,119.83200000000001,"LINESTRING (175.2893427 -40.6192115, 175.2901353 -40.6184432, 175.2902003 -40.6183541)",50,,2,SH 1
1178287244,Oxford Street,trunk,False,True,124.336,"LINESTRING (175.2893427 -40.6192115, 175.2891684 -40.6193794, 175.2890054 -40.6195349, 175.2884278 -40.6200879)",50,,2,SH 1
159458562,Salisbury Street,residential,False,False,120.811,"LINESTRING (175.2854649 -40.6188148, 175.2861611 -40.6178655)",,,,
159458562,Salisbury Street,residential,False,True,123.099,"LINESTRING (175.2854649 -40.6188148, 175.284742 -40.6197763)",,,,
94698933,Exeter Street,residential,False,True,140.67499999999998,"LINESTRING (175.2854649 -40.6188148, 175.2855304 -40.6188429, 175.286917 -40.6194358)",,,,
94698960,Stanley Street,residential,False,False,131.316,"LINESTRING (175.2833898 -40.6191922, 175.2840122 -40.619461, 175.2842543 -40.6195656, 175.284742 -40.6197763)",,,,
94698947,Bristol Street,residential,False,True,121.234,"LINESTRING (175.2883174 -40.617538, 175.2876166 -40.6184897)",,,,
94698953,Essex Street,residential,False,False,100.02499999999999,"LINESTRING (175.2883174 -40.617538, 175.2883863 -40.6175678, 175.2893473 -40.617983)",,,,
1178287244,Oxford Street,trunk,False,True,130.64,"LINESTRING (175.2875378 -40.6209243, 175.2865983 -40.621858)",50,,2,SH 1
94698927,Stanley Street,residential,False,False,125.255,"LINESTRING (175.2875378 -40.6209243, 175.2870754 -40.6207287, 175.2868317 -40.6206256, 175.2862415 -40.6203759)",,,,
1178287244,Oxford Street,trunk,False,False,119.55,"LINESTRING (175.2875378 -40.6209243, 175.287682 -40.6207888, 175.2878593 -40.6206221, 175.2884278 -40.6200879)",50,,2,SH 1
94698933,Exeter Street,residential,False,False,146.72,"LINESTRING (175.2884278 -40.6200879, 175.2883669 -40.6200554, 175.2876976 -40.6197683, 175.286917 -40.6194358)",,,,
1178287244,Oxford Street,trunk,False,False,124.33600000000001,"LINESTRING (175.2884278 -40.6200879, 175.2890054 -40.6195349, 175.2891684 -40.6193794, 175.2893427 -40.6192115)",50,,2,SH 1
1178287244,Oxford Street,trunk,False,True,119.54999999999998,"LINESTRING (175.2884278 -40.6200879, 175.2878593 -40.6206221, 175.287682 -40.6207888, 175.2875378 -40.6209243)",50,,2,SH 1
94446911,Winchester Street,residential,False,True,121.128,"LINESTRING (175.2923007 -40.6217435, 175.2916003 -40.6226943)",,,,
94698934,Churchill Street,residential,False,True,222.092,"LINESTRING (175.2923007 -40.6217435, 175.290018 -40.6207499)",,,,
159458562,Salisbury Street,residential,False,True,120.811,"LINESTRING (175.2861611 -40.6178655, 175.2854649 -40.6188148)",,,,
94698945,Devon Street,residential,False,False,141.104,"LINESTRING (175.2861611 -40.6178655, 175.286226 -40.6178948, 175.2875385 -40.6184563, 175.2876166 -40.6184897)",,,,
94698927,Stanley Street,residential,False,True,143.048,"LINESTRING (175.284742 -40.6197763, 175.2862415 -40.6203759)",,,,
159458562,Salisbury Street,residential,False,False,123.099,"LINESTRING (175.284742 -40.6197763, 175.2854649 -40.6188148)",,,,
94698960,Stanley Street,residential,False,True,131.316,"LINESTRING (175.284742 -40.6197763, 175.2842543 -40.6195656, 175.2840122 -40.619461, 175.2833898 -40.6191922)",,,,
159458562,Salisbury Street,residential,False,True,114.87299999999999,"LINESTRING (175.284742 -40.6197763, 175.2844024 -40.6202516, 175.2843021 -40.6203919, 175.2840931 -40.6206844)",,,,
94698947,Bristol Street,residential,False,False,128.344,"LINESTRING (175.2854835 -40.6213765, 175.2857058 -40.621083, 175.2862415 -40.6203759)",,,,
159458563,Queen Street West,secondary,False,False,130.833,"LINESTRING (175.2854835 -40.6213765, 175.2850442 -40.6211868, 175.2841362 -40.6207946)",,,,
