osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access,tunnel
4290907,Scotia Place,residential,30,False,True,28.279,"LINESTRING (174.7610297 -36.8562745, 174.7610404 -36.8562513, 174.7611397 -36.8560359)",,,,
"[1217661868, 8138836]",Scotia Place,residential,30,False,False,88.79299999999999,"LINESTRING (174.7610297 -36.8562745, 174.7611635 -36.8563128, 174.761185 -36.856319, 174.7614868 -36.8564036, 174.7618918 -36.8565171, 174.7619244 -36.8565262, 174.7619732 -36.8565333)",2,,,
4290907,Scotia Place,residential,30,False,False,28.279,"LINESTRING (174.7611397 -36.8560359, 174.7610404 -36.8562513, 174.7610297 -36.8562745)",,,,
4290904,Turner Street,residential,30,False,False,145.21,"LINESTRING (174.764135 -36.8558155, 174.7640806 -36.8558007, 174.7639824 -36.8557715, 174.7637422 -36.8557001, 174.7636418 -36.8556703, 174.7636017 -36.8556584, 174.7633061 -36.8555705, 174.7631197 -36.8555151, 174.7630376 -36.8554907, 174.7629791 -36.8554733, 174.762755 -36.8554066, 174.7627326 -36.8554, 174.7626674 -36.8553802, 174.7626477 -36.8553742, 174.7626049 -36.8553612)",,,,
1054950178,Liverpool Street,residential,30,False,True,36.661,"LINESTRING (174.764135 -36.8558155, 174.7640933 -36.8558655, 174.7640365 -36.8559204, 174.7640061 -36.855948, 174.7638728 -36.8560693)",,,,
"[4290905, 1214153231]",White Street,residential,30,False,False,71.05699999999999,"LINESTRING (174.764135 -36.8558155, 174.7641711 -36.8557608, 174.7641872 -36.8557273, 174.7641975 -36.8556963, 174.7642047 -36.8556632, 174.7642073 -36.8556258, 174.7642081 -36.8555786, 174.7642064 -36.8554833, 174.7642011 -36.8551877)",,,,
"[448069948, 448067166]",Queen Street,secondary,30,True,False,66.325,"LINESTRING (174.762818 -36.8547921, 174.7628099 -36.8548676, 174.7627899 -36.8549389, 174.7627044 -36.855148, 174.7626484 -36.855262, 174.7626049 -36.8553612)",2,,,
"[620918961, 448067167]",Queen Street,secondary,30,False,False,37.745999999999995,"LINESTRING (174.762818 -36.8547921, 174.7629002 -36.8546115, 174.762962 -36.8544728)","['5', '6']",,,
4290902,Marmion Street,residential,30,True,False,91.19599999999998,"LINESTRING (174.762962 -36.8544728, 174.7630662 -36.8545, 174.7637903 -36.8546892, 174.7638387 -36.8546865, 174.7639349 -36.8546526)",,,,
"[620918961, 448067167]",Queen Street,secondary,30,False,True,37.745999999999995,"LINESTRING (174.762962 -36.8544728, 174.7629002 -36.8546115, 174.762818 -36.8547921)","['5', '6']",,,
781449828,Queen Street,secondary,30,False,False,43.528,"LINESTRING (174.762962 -36.8544728, 174.7630394 -36.8542842, 174.7630684 -36.8542137, 174.7631147 -36.8541009)",6,,,
4290905,White Street,residential,30,False,False,64.735,"LINESTRING (174.7642011 -36.8551877, 174.7641924 -36.8550978, 174.7641654 -36.8550184, 174.7640946 -36.8549102, 174.7640387 -36.8548247, 174.7639658 -36.8547039, 174.7639349 -36.8546526)",,,,
"[4290905, 1214153231]",White Street,residential,30,False,True,71.057,"LINESTRING (174.7642011 -36.8551877, 174.7642064 -36.8554833, 174.7642081 -36.8555786, 174.7642073 -36.8556258, 174.7642047 -36.8556632, 174.7641975 -36.8556963, 174.7641872 -36.8557273, 174.7641711 -36.8557608, 174.764135 -36.8558155)",,,,
"[1214152432, 1214152433, 4290903]",Waverley Street,residential,30,True,False,130.831,"LINESTRING (174.7642011 -36.8551877, 174.7640735 -36.855165, 174.7640381 -36.8551587, 174.7639898 -36.8551444, 174.7639505 -36.8551327, 174.7638361 -36.8550996, 174.7637514 -36.8550749, 174.7637281 -36.8550681, 174.763602 -36.8550312, 174.7635151 -36.8550058, 174.7631629 -36.8549007, 174.7629329 -36.854832, 174.7628903 -36.8548172, 174.762818 -36.8547921)",1,,,
4290905,White Street,residential,30,False,True,64.735,"LINESTRING (174.7639349 -36.8546526, 174.7639658 -36.8547039, 174.7640387 -36.8548247, 174.7640946 -36.8549102, 174.7641654 -36.8550184, 174.7641924 -36.8550978, 174.7642011 -36.8551877)",,,,
"[117903492, 623566165, 927593135]",Symonds Street,secondary,30,False,True,68.318,"LINESTRING (174.7663967 -36.8557853, 174.7661827 -36.8559715, 174.766138 -36.8560113, 174.7659709 -36.8561602, 174.7659349 -36.8561922, 174.7658852 -36.8562433)","['4', '5']",,,
"[907165029, 907165030]",Symonds Street,secondary,30,False,False,144.95100000000002,"LINESTRING (174.7663967 -36.8557853, 174.7664814 -36.855709, 174.7669085 -36.855327, 174.766943 -36.8552971, 174.7669854 -36.8552602, 174.7674915 -36.85482)",4,,,
7633226,Lyndock Street,residential,30,False,False,66.28200000000001,"LINESTRING (174.7649555 -36.855152, 174.7650252 -36.8551256, 174.7652885 -36.8550258, 174.7655051 -36.8549437, 174.7655316 -36.8549337, 174.7656288 -36.8548969)",,,,
"[8138609, 907165026]",Airedale Street,residential,30,False,False,118.78,"LINESTRING (174.7649555 -36.855152, 174.76504 -36.8553016, 174.7650437 -36.8553083, 174.7651413 -36.8554864, 174.7652322 -36.8556372, 174.7653489 -36.8558307, 174.7654434 -36.8559989, 174.7654929 -36.856072, 174.7655277 -36.8561164)",,,,
